English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Base pair,क्षारक युग्म,ક્ષારક યુગ્મ,क्षारक युग्म,ਕ੍਷ਾਰਕ ਯੁਗ੍ਮ,ক্ষারক যুগ্ম,क्षारक युग्म,ಕ್ಷಾರಕ ಯುಗ್ಮ,ക്ഷാരക യുഗ്മ,க்ஷாரக யுக்ம,క్షారక యుగ్మ,شارک یگم,ক্ষারক যুগ্ম,ଯୁଗ୍ମ କାରକ,क्षारक युग्म
Basement membrane,आधार-कला,આધાર-કલા,आधार-कला,ਆਧਾਰ-ਕਲਾ,আধার-কলা,आधार-कला,"ಅಡಿಪಾಯ ಪೊರೆ, ಕೋಶಾಧಾರ ಪೊರೆ, ತಳಪಾಯ ಪೊರೆ",ആധാര-കലാ,ஆதார-கலா,ఆధార-కలా,آدھار-کلا,আধার-কলা,ଆଧାର ଝିଲ୍ଲୀ,आधार-कला
Basidiocarp,बेसिडियोकार्प,બેસિડિયોકાર્પ,बेसिडियोकार्प,ਬੇਸਿਡਿਯੋਕਾਰ੍ਪ,বেসিডিযোকার্প,बेसिडियोकार्प,ಬೆಸಿಡಿಯೊಕಾರ್ಪ್,ബേസിഡിയോകാര്പ,பேஸிடியோகார்ப,బేసిడియోకార్ప,بیسڈیوکارپ,বসিডিযকার্প,ବେସିଡିଯୋକାର୍ପ,बेसिडियोकार्प
Basidiomycetes,बेसिडियोमाइसिटीज,બેસિડિયોમાઇસિટીજ,बेसिडियोमाइसिटीज,ਬੇਸਿਡਿਯੋਮਾਇਸਿਟੀਜ,বেসিডিযোমাইসিটীজ,बेसिडियोमाइसिटीज,ಬೇಸಿಡಿಯೋಮಾಇಸಿಟೀಜ,ബേസിഡിയോമാഇസിടീജ,பேஸிடியோமாஇஸிடீஜ,బేసిడియోమాఇసిటీజ,بیسڈیومائسٹیج,বসিডিযমাইসিটীজ,ବେସିଡିଯୋମାଇସିଟୀଜ,बेसिडियोमाइसिटीज
Basidiospore,बेसिडियमबीजाणु,બેસિડિયમબીજાણુ,बेसिडियमबीजाणु,ਬੇਸਿਡਿਯਮਬੀਜਾਣੁ,বেসিডিযমবীজাণু,बेसिडियमबीजाणु,ಬೆಸಿಡಿಯೋ ಬೀಜಕಣ,ബേസിഡിയമബീജാണു,பேஸிடியமபீஜாணு,బేసిడియమబీజాణు,بیسڈیمبیجانو,বসিডিযমবীজাণু,ବେସିଡିଯମବୀଜାଣୁ,बेसिडियमबीजाणु
Basidium,बेसिडियम,બેસિડિયમ,बेसिडियम,ਬੇਸਿਡਿਯਮ,বেসিডিযম,बेसिडियम,ಬೇಸಿಡಿಯಮ,ബേസിഡിയമ,பேஸிடியம,బేసిడియమ,بیسڈیم,বসিডিযম,ବେସିଡିଯମ,बेसिडियम
Basifixed,अधःबद्ध,અધઃબદ્ધ,अधःबद्ध,ਅਧਃਬਦ੍ਧ,অধঃবদ্ধ,अधःबद्ध,ತಳಕ್ಕೆ ಅಂಟಿಕೊಂಡ,അധഃബദ്ധ,அதஃபத்த,అధఃబద్ధ,ادھگھبدھ,অধঃবদ্ধ,ଅଧଃବଦ୍ଧ,अधःबद्ध
Basilar membrane,आधार झिल्ली,આધાર ઝિલ્લી,आधार झिल्ली,ਆਧਾਰ ਝਿਲ੍ਲੀ,আধার ঝিল্লী,आधार झिल्ली,ಆಧಾರ ಝಿಲ್ಲೀ,ആധാര ഝില്ലീ,ஆதார ஜில்லீ,ఆధార ఝిల్లీ,آدھار جھلّی,আধার ঝিল্লী,ଆଧାର ଝିଲ୍ଲୀ,आधार झिल्ली
Basipetal internode order,तलाभिसारी पर्व क्रम,તલાભિસારી પર્વ ક્રમ,तलाभिसारी पर्व क्रम,ਤਲਾਭਿਸਾਰੀ ਪਰ੍ਵ ਕ੍ਰਮ,তলাভিসারী পর্ব ক্রম,तलाभिसारी पर्व क्रम,ತಲಾಭಿಸಾರೀ ಪರ್ವ ಕ್ರಮ,തലാഭിസാരീ പര്വ ക്രമ,தலாபிஸாரீ பர்வ க்ரம,తలాభిసారీ పర్వ క్రమ,تلابھساری پرو کرم,তলাভিসারী পর্ ক্রম,ତଲାଭିସାରୀ ପର୍ବ କ୍ରମ,तलाभिसारी पर्व क्रम
Basophil,"क्षारकरागी, बेसोफिल","ક્ષારકરાગી, બેસોફિલ","क्षारकरागी, बेसोफिल","ਕ੍਷ਾਰਕਰਾਗੀ, ਬੇਸੋਫਿਲ","ক্ষারকরাগী, বেসোফিল","क्षारकरागी, बेसोफिल","ಕ್ಷಾರಕರಾಗೀ, ಬೇಸೋಫಿಲ","ക്ഷാരകരാഗീ, ബേസോഫില","க்ஷாரகராகீ, பேஸோபில","క్షారకరాగీ, బేసోఫిల",شارکراگی، بیسوپھل,"ক্ষারকরাগী, বসফিল","କ୍ଷାରକରାଗୀ, ବେସୋଫିଲ","क्षारकरागी, बेसोफिल"
Basophilic,क्षारकरागी,ક્ષારકરાગી,क्षारकरागी,ਕ੍਷ਾਰਕਰਾਗੀ,ক্ষারকরাগী,क्षारकरागी,ಕ್ಷಾರಕರಾಗೀ,ക്ഷാരകരാഗീ,க்ஷாரகராகீ,క్షారకరాగీ,شارکراگی,ক্ষারকরাগী,କ୍ଷାରକରାଗୀ,क्षारकरागी
Batesian mimicry,बेटसी अनुहरण,બેટસી અનુહરણ,बेटसी अनुहरण,ਬੇਟਸੀ ਅਨੁਹਰਣ,বেটসী অনুহরণ,बेटसी अनुहरण,ಬೇಟಸೀ ಅನುಹರಣ,ബേടസീ അനുഹരണ,பேடஸீ அநுஹரண,బేటసీ అనుహరణ,بیٹسی انوہرن,বটসী অনুহরণ,"ବାଟେସିୟାନ୍‌ ଅନୁଭରଣ, ବାଟେସିୟାନ୍‌ ଅନୁରୂପାୟନ",बेटसी अनुहरण
Bath sponge,बाथ स्पंज,બાથ સ્પંજ,बाथ स्पंज,ਬਾਥ ਸ੍ਪਂਜ,বাথ স্পংজ,बाथ स्पंज,ಬಾಥ ಸ್ಪಂಜ,ബാഥ സ്പംജ,பாத ஸ்பங்ஜ,బాథ స్పంజ,باتھ سپنج,বাথ স্পংজ,ବାଥ ସ୍ପଂଜ,बाथ स्पंज
Bath sponge,नहाने का स्पंज,નહાને કા સ્પંજ,नहाने का स्पंज,ਨਹਾਨੇ ਕਾ ਸ੍ਪਂਜ,নহানে কা স্পংজ,नहाने का स्पंज,ನಹಾನೇ ಕಾ ಸ್ಪಂಜ,നഹാനേ കാ സ്പംജ,நஹாநே கா ஸ்பங்ஜ,నహానే కా స్పంజ,نہانے کا سپنج,নহান কা স্পংজ,ନହାନେ କା ସ୍ପଂଜ,नहाने का स्पंज
Bauhinia,बौहिनिया,બૌહિનિયા,बौहिनिया,ਬੌਹਿਨਿਯਾ,বৌহিনিযা,बौहिनिया,ಒಂಟೆಪಾದದ ಹೂವು,മന്ദാരം,பௌஹிநியா,బౌహినియా,بوہنیا,বৌহিনিযা,ବୌହିନିଯା,बौहिनिया
Beat,विस्पंद,વિસ્પંદ,विस्पंद,"ਮਾਰਨਾ,ਹਰਾਉਣਾ,ਪਕੜਣਾ",বিস্পংদ,विस्पंद,ವಿಸ್ಪಂದ,മിടിക്ക്,விஸ்பங்த,విస్పంద,وسپند,িস্পংদ,ବିସ୍ପଂଦ,विस्पंद
Beehive,"मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी","મધુમક્ખી પેટિકા, મધુમક્ખી છત્તાધાની","मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी","ਮਧੁਮਕ੍ਖੀ ਪੇਟਿਕਾ, ਮਧੁਮਕ੍ਖੀ ਛਤ੍ਤਾਧਾਨੀ","মধুমক্খী পেটিকা, মধুমক্খী ছত্তাধানী","मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी","ಮಧುಮಕ್ಖೀ ಪೇಟಿಕಾ, ಮಧುಮಕ್ಖೀ ಛತ್ತಾಧಾನೀ","മധുമക്ഖീ പേടികാ, മധുമക്ഖീ ഛത്താധാനീ","மதுமக்கீ பேடிகா, மதுமக்கீ சத்தாதாநீ","మధుమక్ఖీ పేటికా, మధుమక్ఖీ ఛత్తాధానీ",مدھومکھی پیٹکا، مدھومکھی چھتادھانی,"মধুমক্খী পটিকা, মধুমক্খী ছত্তাধানী","ମଧୁମକ୍ଖୀ ପେଟିକା, ମଧୁମକ୍ଖୀ ଛତ୍ତାଧାନୀ","मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी"
Beewax,मधुमोम,મધુમોમ,मधुमोम,ਮਧੁਮੋਮ,মধুমোম,मधुमोम,ಮಧುಮೋಮ,മധുമോമ,மதுமோம,మధుమోమ,مدھموم,মধুমম,ମଧୁମୋମ,मधुमोम
Begonia,बिगोनिआ,બિગોનિઆ,बिगोनिआ,ਬਿਗੋਨਿਆ,বিগোনিআ,बिगोनिआ,ಬಿಗೋನಿಯ ಗಿಡ,ബിഗോനിആ,பிகோநிஆ,బిగోనిఆ,بگونیا,বিগনিআ,ବିଗୋନିଆ,बिगोनिआ
Behavioural adaptation,व्यवहारात्मक अनुकूलन,વ્યવહારાત્મક અનુકૂલન,व्यवहारात्मक अनुकूलन,ਵ੍ਯਵਹਾਰਾਤ੍ਮਕ ਅਨੁਕੂਲਨ,ব্যবহারাত্মক অনুকূলন,व्यवहारात्मक अनुकूलन,ವ್ಯವಹಾರಾತ್ಮಕ ಅನುಕೂಲನ,വ്യവഹാരാത്മക അനുകൂലന,வ்யவஹாராத்மக அநுகூலந,వ్యవహారాత్మక అనుకూలన,ویوہاراتمک انوکولن,্যহারাত্মক অনুকূলন,ବ୍ଯବହାରାତ୍ମକ ଅନୁକୂଲନ,व्यवहारात्मक अनुकूलन
Bel,बेल,બેલ,बेल,ਬੇਲ,বেল,बेल,ಬೇಲ,ബേല,பேல,బేల,بیل,বল,ବେଲ,बेल
Belladonna,बेलाडोना,બેલાડોના,बेलाडोना,ਬੇਲਾਡੋਨਾ,বেলাডোনা,बेलाडोना,"ಬೆಲಡಾನ, ಒಂದು ವಿಷ ಸಸ್ಯ",ബേലാഡോനാ,பேலாடோநா,బేలాడోనా,بیلاڈونا,বলাডনা,ବେଲାଡୋନା,बेलाडोना
Benign tumour,सुदम अर्बुद,સુદમ અર્બુદ,सुदम अर्बुद,ਸੁਦਮ ਅਰ੍ਬੁਦ,সুদম অর্বুদ,सुदम अर्बुद,"ಸೌಮ್ಯ, ಅಮಾರಕ",സുദമ അര്ബുദ,ஸுதம அர்புத,సుదమ అర్బుద,سدم اربد,সুদম অর্বুদ,ସୁଦମ୍ୟ ଅର୍ବୁଦ,सुदम अर्बुद
Benthic,नितलस्थ,નિતલસ્થ,नितलस्थ,ਨਿਤਲਸ੍ਥ,নিতলস্থ,नितलस्थ,ನಿತಲಸ್ಥ,നിതലസ്ഥ,நிதலஸ்த,నితలస్థ,نتلستھ,নিতলস্থ,ନିତଲସ୍ଥ,नितलस्थ
Benzene hexachloride (BHC),बेंजीन हेक्साक्लोराइड (बी.एच.सी.),બેંજીન હેક્સાક્લોરાઇડ (બી.એચ.સી.),बेंजीन हेक्साक्लोराइड (बी.एच.सी.),ਬੇਂਜੀਨ ਹੇਕ੍ਸਾਕ੍ਲੋਰਾਇਡ (ਬੀ.ਏਚ.ਸੀ.),বেংজীন হেক্সাক্লোরাইড (বী.এচ.সী.),बेंजीन हेक्साक्लोराइड (बी.एच.सी.),ಬೇಂಜೀನ ಹೇಕ್ಸಾಕ್ಲೋರಾಇಡ (ಬೀ.ಏಚ.ಸೀ.),ബേംജീന ഹേക്സാക്ലോരാഇഡ (ബീ.ഏച.സീ.),பேங்ஜீந ஹேக்ஸாக்லோராஇட (பீ.ஏச.ஸீ.),బేంజీన హేక్సాక్లోరాఇడ (బీ.ఏచ.సీ.),بینجین ہیکساکلورائڈ (بی۔ایچ۔سی۔),বংজীন হক্সাক্লরাইড (বী.চ.সী.),ବେଂଜୀନ ହେକ୍ସାକ୍ଲୋରାଇଡ (ବୀ.ଏଚ.ସୀ.),बेंजीन हेक्साक्लोराइड (बी.एच.सी.)
Benzene,बेंजीन,બેંજીન,बेंजीन,ਬੇਂਜੀਨ,বেংজীন,बेंजीन,ಬೇಂಜೀನ,ബേംജീന,பேங்ஜீந,బేంజీన,بینجین,বংজীন,ବେଂଜୀନ,बेंजीन
Berenil,बेरेनिल,બેરેનિલ,बेरेनिल,ਬੇਰੇਨਿਲ,বেরেনিল,बेरेनिल,ಬೇರೇನಿಲ,ബേരേനില,பேரேநில,బేరేనిల,بیرینل,বরনিল,ବେରେନିଲ,बेरेनिल
Berry,"सरस फल, बेरी","સરસ ફલ, બેરી","सरस फल, बेरी","ਸਰਸ ਫਲ, ਬੇਰੀ","সরস ফল, বেরী","सरस फल, बेरी",ಒಟೆರಹಿತ ಸಣ್ಣ ಹಣ್ಣು (ಕಾಫಿಕಾಯಿ ಹಣ್ಣು),"സരസ ഫല, ബേരീ","ஸரஸ பல, பேரீ","సరస ఫల, బేరీ",سرس پھل، بیری,"সরস ফল, বরী","ସରସ ଫଲ, ବେରୀ","सरस फल, बेरी"
Beta diversity,बीटा विविधता,બીટા વિવિધતા,बीटा विविधता,ਬੀਟਾ ਵਿਵਿਧਤਾ,বীটা বিবিধতা,बीटा विविधता,ಬೀಟಾ ವಿವಿಧತಾ,ബീടാ വിവിധതാ,பீடா விவிததா,బీటా వివిధతా,بیٹا وودھتا,বীটা িিধতা,ବୀଟା ବିବିଧତା,बीटा विविधता
Betula,बेटूला,બેટૂલા,बेटूला,ਬੇਟੂਲਾ,বেটূলা,बेटूला,ಬೇಟೂಲಾ,ബേടൂലാ,பேடூலா,బేటూలా,بیٹولا,বটূলা,ବେଟୂଲା,बेटूला
