English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Analogue recording,अनुरूप अभिलेखन,અનુરૂપ અભિલેખન,अनुरूप अभिलेखन,ਅਨੁਰੂਪ ਅਭਿਲੇਖਨ,অনুরূপ অভিলেখন,अनुरूप अभिलेखन,ಅನುರೂಪ ಅಭಿಲೇಖನ,അനുരൂപ അഭിലേഖന,அநுரூப அபிலேகந,అనురూప అభిలేఖన,انوروپ ابھلیکھن,অনুরূপ অভিলখন,ଅନୁରୂପ ଅଭିଲେଖନ,अनुरूप अभिलेखन
Analogue signal,अनुरूप संकेत,અનુરૂપ સંકેત,अनुरूप संकेत,ਅਨੁਰੂਪ ਸਂਕੇਤ,অনুরূপ সংকেত,अनुरूप संकेत,ಅನುರೂಪ ಸಂಕೇತ,അനുരൂപ സംകേത,அநுரூப ஸங்கேத,అనురూప సంకేత,انوروپ سنکیت,অনুরূপ সংকত,ଅନୁରୂପ ସଂକେତ,अनुरूप संकेत
Anemolite,एनीमोलाइट,એનીમોલાઇટ,एनीमोलाइट,ਏਨੀਮੋਲਾਇਟ,এনীমোলাইট,एनीमोलाइट,ಏನೀಮೋಲಾಇಟ,ഏനീമോലാഇട,ஏநீமோலாஇட,ఏనీమోలాఇట,اینیمولائٹ,নীমলাইট,ଏନୀମୋଲାଇଟ,एनीमोलाइट
Angerdorf,ऐंगरडोर्फ,ઐંગરડોર્ફ,ऐंगरडोर्फ,ਐਂਗਰਡੋਰ੍ਫ,ঐংগরডোর্ফ,ऐंगरडोर्फ,ಐಂಗರಡೋರ್ಫ,ഐംഗരഡോര്ഫ,ஐங்கரடோர்ப,ఐంగరడోర్ఫ,اینگرڈورپھ,ঐংগরডর্ফ,ଐଂଗରଡୋର୍ଫ,ऐंगरडोर्फ
Annealing,अनीलन,અનીલન,अनीलन,ਅਨੀਲਨ,অনীলন,अनीलन,"ಹದಮಾಡುವುದು, ಹದಗೊಳಿಸುವುದು",അനീലന,அநீலந,అనీలన,انیلن,অনীলন,ଅନୀଲନ,अनीलन
Annihilation radiation,विलोपन-विकिरण,વિલોપન-વિકિરણ,विलोपन-विकिरण,ਵਿਲੋਪਨ-ਵਿਕਿਰਣ,বিলোপন-বিকিরণ,विलोपन-विकिरण,ವಿಲೋಪನ-ವಿಕಿರಣ,വിലോപന-വികിരണ,விலோபந-விகிரண,విలోపన-వికిరణ,ولوپن-وکرن,িলপন-িকিরণ,ବିଲୋପନ-ବିକିରଣ,विलोपन-विकिरण
Annular clay floaters,वलयाकार मृत्तिका प्लवक,વલયાકાર મૃત્તિકા પ્લવક,वलयाकार मृत्तिका प्लवक,ਵਲਯਾਕਾਰ ਮ੃ਤ੍ਤਿਕਾ ਪ੍ਲਵਕ,বলযাকার মৃত্তিকা প্লবক,वलयाकार मृत्तिका प्लवक,ವಲಯಾಕಾರ ಮೃತ್ತಿಕಾ ಪ್ಲವಕ,വലയാകാര മൃത്തികാ പ്ലവക,வலயாகார ம்ருத்திகா ப்லவக,వలయాకార మృత్తికా ప్లవక,ولیاکار مرتکا پلوک,লযাকার মৃত্তিকা প্লক,ବଲଯାକାର ମୃତ୍ତିକା ପ୍ଲବକ,वलयाकार मृत्तिका प्लवक
Aperiodical damping,अनावर्ती अवमंदन,અનાવર્તી અવમંદન,अनावर्ती अवमंदन,ਅਨਾਵਰ੍ਤੀ ਅਵਮਂਦਨ,অনাবর্তী অবমংদন,अनावर्ती अवमंदन,ಅನಾವರ್ತೀ ಅವಮಂದನ,അനാവര്തീ അവമംദന,அநாவர்தீ அவமங்தந,అనావర్తీ అవమందన,اناورتی اومندن,অনার্তী অমংদন,ଅନାବର୍ତୀ ଅବମଂଦନ,अनावर्ती अवमंदन
Apparatus,उपकरण,ઉપકરણ,उपकरण,"ਯੰਤਰ, ਉਜਾਂਰ, ਸੰਦ",উপকরণ,उपकरण,ಪ್ರಯೋಗೋಪಕರಣ.,ഉപകരണ,உபகரண,ఉపకరణ,سامان,উপকরণ,ଉପକରଣ,उपकरण
Apparent free space,आभासी अवकाश,આભાસી અવકાશ,आभासी अवकाश,ਆਭਾਸੀ ਅਵਕਾਸ਼,আভাসী অবকাশ,आभासी अवकाश,ಆಭಾಸೀ ಅವಕಾಶ,ആഭാസീ അവകാശ,ஆபாஸீ அவகாச,ఆభాసీ అవకాశ,آبھاسی اوکاش,আভাসী অকাশ,ଆଭାସୀ ଅବକାଶ,आभासी अवकाश
Applanation,अपस्तृतकरण,અપસ્તૃતકરણ,अपस्तृतकरण,ਅਪਸ੍ਤ੃ਤਕਰਣ,অপস্তৃতকরণ,अपस्तृतकरण,ಅಪಸ್ತೃತಕರಣ,അപസ്തൃതകരണ,அபஸ்த்ருதகரண,అపస్తృతకరణ,اپسترتکرن,অপস্তৃতকরণ,ଅପସ୍ତୃତକରଣ,अपस्तृतकरण
Applied geology,अनुप्रयुक्त भूविज्ञान,અનુપ્રયુક્ત ભૂવિજ્ઞાન,अनुप्रयुक्त भूविज्ञान,ਅਨੁਪ੍ਰਯੁਕ੍ਤ ਭੂਵਿਜ੍ਞਾਨ,অনুপ্রযুক্ত ভূবিজ্ঞান,अनुप्रयुक्त भूविज्ञान,ಅನುಪ್ರಯುಕ್ತ ಭೂವಿಜ್ಞಾನ,അനുപ്രയുക്ത ഭൂവിജ്ഞാന,அநுப்ரயுக்த பூவிஜ்ஞாந,అనుప్రయుక్త భూవిజ్ఞాన,انوپریکت بھووگیان,অনুপ্রযুক্ত ভূিজ্ঞান,ଅନୁପ୍ରଯୁକ୍ତ ଭୂବିଜ୍ଞାନ,अनुप्रयुक्त भूविज्ञान
Aquiclude,मितजलभूत,મિતજલભૂત,मितजलभूत,ਮਿਤਜਲਭੂਤ,মিতজলভূত,मितजलभूत,ಮಿತಜಲಭೂತ,മിതജലഭൂത,மிதஜலபூத,మితజలభూత,آبگیر (چٹان),মিতজলভূত,ମିତଜଲଭୂତ,मितजलभूत
Aquifage,जलवर्जित,જલવર્જિત,जलवर्जित,ਜਲਵਰ੍ਜਿਤ,জলবর্জিত,जलवर्जित,ಜಲವರ್ಜಿತ,ജലവര്ജിത,ஜலவர்ஜித,జలవర్జిత,جلورجت,জলর্জিত,ଜଲବର୍ଜିତ,जलवर्जित
Aquiferous system,जलभृत तंत्र,જલભૃત તંત્ર,जलभृत तंत्र,ਜਲਭ੃ਤ ਤਂਤ੍ਰ,জলভৃত তংত্র,जलभृत तंत्र,ಜಲಭೃತ ತಂತ್ರ,ജലഭൃത തംത്ര,ஜலப்ருத தங்த்ர,జలభృత తంత్ర,جلبھرت تنتر,জলভৃত তংত্র,ଜଲଭୃତ ତଂତ୍ର,जलभृत तंत्र
Aquifer test,जलभृत परीक्षण,જલભૃત પરીક્ષણ,जलभृत परीक्षण,ਜਲਭ੃ਤ ਪਰੀਕ੍਷ਣ,জলভৃত পরীক্ষণ,जलभृत परीक्षण,ಜಲಭೃತ ಪರೀಕ್ಷಣ,ജലഭൃത പരീക്ഷണ,ஜலப்ருத பரீக்ஷண,జలభృత పరీక్షణ,جلبھرت پریکشن,জলভৃত পরীক্ষণ,ଜଲଭୃତ ପରୀକ୍ଷଣ,जलभृत परीक्षण
Aquifuge,जलवर्जित,જલવર્જિત,जलवर्जित,ਜਲਵਰ੍ਜਿਤ,জলবর্জিত,जलवर्जित,ಜಲವರ್ಜಿತ,ജലവര്ജിത,ஜலவர்ஜித,జలవర్జిత,جاذب,জলর্জিত,ଜଲବର୍ଜିତ,जलवर्जित
Aquitard,मंदरूद्ध जलभृत,મંદરૂદ્ધ જલભૃત,मंदरूद्ध जलभृत,ਮਂਦਰੂਦ੍ਧ ਜਲਭ੃ਤ,মংদরূদ্ধ জলভৃত,मंदरूद्ध जलभृत,ಮಂದರೂದ್ಧ ಜಲಭೃತ,മംദരൂദ്ധ ജലഭൃത,மங்தரூத்த ஜலப்ருத,మందరూద్ధ జలభృత,مندرودھ جلبھرت,মংদরূদ্ধ জলভৃত,ମଂଦରୂଦ୍ଧ ଜଲଭୃତ,मंदरूद्ध जलभृत
Arch dam,चाप बांध,ચાપ બાંધ,चाप बांध,ਚਾਪ ਬਾਂਧ,চাপ বাংধ,चाप बांध,ಚಾಪ ಬಾಂಧ,ചാപ ബാംധ,சாப பாங்த,చాప బాంధ,چاپ باندھ,চাপ বাংধ,ଚାପ ବାଂଧ,चाप बांध
Arc-path sampler,चाप पथ प्रतिदर्शित्र,ચાપ પથ પ્રતિદર્શિત્ર,चाप पथ प्रतिदर्शित्र,ਚਾਪ ਪਥ ਪ੍ਰਤਿਦਰ੍ਸ਼ਿਤ੍ਰ,চাপ পথ প্রতিদর্শিত্র,चाप पथ प्रतिदर्शित्र,ಚಾಪ ಪಥ ಪ್ರತಿದರ್ಶಿತ್ರ,ചാപ പഥ പ്രതിദര്ശിത്ര,சாப பத ப்ரதிதர்சித்ர,చాప పథ ప్రతిదర్శిత్ర,چاپ پتھ پرتدرشتر,চাপ পথ প্রতিদর্শিত্র,ଚାପ ପଥ ପ୍ରତିଦର୍ଶିତ୍ର,चाप पथ प्रतिदर्शित्र
Areal geology,क्षेत्रीय भूविज्ञान,ક્ષેત્રીય ભૂવિજ્ઞાન,क्षेत्रीय भूविज्ञान,ਕ੍਷ੇਤ੍ਰੀਯ ਭੂਵਿਜ੍ਞਾਨ,ক্ষেত্রীয ভূবিজ্ঞান,क्षेत्रीय भूविज्ञान,ಕ್ಷೇತ್ರೀಯ ಭೂವಿಜ್ಞಾನ,ക്ഷേത്രീയ ഭൂവിജ്ഞാന,க்ஷேத்ரீய பூவிஜ்ஞாந,క్షేత్రీయ భూవిజ్ఞాన,شیتریہ بھووگیان,ক্ষত্রীয ভূিজ্ঞান,କ୍ଷେତ୍ରୀଯ ଭୂବିଜ୍ଞାନ,क्षेत्रीय भूविज्ञान
Areal map,क्षेत्रीय मानचित्र,ક્ષેત્રીય માનચિત્ર,क्षेत्रीय मानचित्र,ਕ੍਷ੇਤ੍ਰੀਯ ਮਾਨਚਿਤ੍ਰ,ক্ষেত্রীয মানচিত্র,क्षेत्रीय मानचित्र,ಕ್ಷೇತ್ರೀಯ ಮಾನಚಿತ್ರ,ക്ഷേത്രീയ മാനചിത്ര,க்ஷேத்ரீய மாநசித்ர,క్షేత్రీయ మానచిత్ర,شیتریہ مانچتر,ক্ষত্রীয মানচিত্র,କ୍ଷେତ୍ରୀଯ ମାନଚିତ୍ର,क्षेत्रीय मानचित्र
Areal mapping,क्षेत्रीय मानचित्रण,ક્ષેત્રીય માનચિત્રણ,क्षेत्रीय मानचित्रण,ਕ੍਷ੇਤ੍ਰੀਯ ਮਾਨਚਿਤ੍ਰਣ,ক্ষেত্রীয মানচিত্রণ,क्षेत्रीय मानचित्रण,ಕ್ಷೇತ್ರೀಯ ಮಾನಚಿತ್ರಣ,ക്ഷേത്രീയ മാനചിത്രണ,க்ஷேத்ரீய மாநசித்ரண,క్షేత్రీయ మానచిత్రణ,شیتریہ مانچترن,ক্ষত্রীয মানচিত্রণ,କ୍ଷେତ୍ରୀଯ ମାନଚିତ୍ରଣ,क्षेत्रीय मानचित्रण
Areal prospecting,क्षेत्रीय पूर्वेक्षण,ક્ષેત્રીય પૂર્વેક્ષણ,क्षेत्रीय पूर्वेक्षण,ਕ੍਷ੇਤ੍ਰੀਯ ਪੂਰ੍ਵੇਕ੍਷ਣ,ক্ষেত্রীয পূর্বেক্ষণ,क्षेत्रीय पूर्वेक्षण,ಕ್ಷೇತ್ರೀಯ ಪೂರ್ವೇಕ್ಷಣ,ക്ഷേത്രീയ പൂര്വേക്ഷണ,க்ஷேத்ரீய பூர்வேக்ஷண,క్షేత్రీయ పూర్వేక్షణ,شیتریہ پورویکشن,ক্ষত্রীয পূর্ক্ষণ,କ୍ଷେତ୍ରୀଯ ପୂର୍ବେକ୍ଷଣ,क्षेत्रीय पूर्वेक्षण
Area of foundering,निपात क्षेत्र,નિપાત ક્ષેત્ર,निपात क्षेत्र,ਨਿਪਾਤ ਕ੍਷ੇਤ੍ਰ,নিপাত ক্ষেত্র,निपात क्षेत्र,ನಿಪಾತ ಕ್ಷೇತ್ರ,നിപാത ക്ഷേത്ര,நிபாத க்ஷேத்ர,నిపాత క్షేత్ర,نپات شیتر,নিপাত ক্ষত্র,ନିପାତ କ୍ଷେତ୍ର,निपात क्षेत्र
Area of influence,प्रभाव क्षेत्र,પ્રભાવ ક્ષેત્ર,प्रभाव क्षेत्र,ਪ੍ਰਭਾਵ ਕ੍਷ੇਤ੍ਰ,প্রভাব ক্ষেত্র,प्रभाव क्षेत्र,ಪ್ರಭಾವ ಕ್ಷೇತ್ರ,പ്രഭാവ ക്ഷേത്ര,ப்ரபாவ க்ஷேத்ர,ప్రభావ క్షేత్ర,پربھاو شیتر,প্রভা ক্ষত্র,ପ୍ରଭାବ କ୍ଷେତ୍ର,प्रभाव क्षेत्र
Areometer,"ऐरियोमीटर, हाइड्रोमीटर, उत्प्लव घनत्वमापी","ઐરિયોમીટર, હાઇડ્રોમીટર, ઉત્પ્લવ ઘનત્વમાપી","ऐरियोमीटर, हाइड्रोमीटर, उत्प्लव घनत्वमापी","ਐਰਿਯੋਮੀਟਰ, ਹਾਇਡ੍ਰੋਮੀਟਰ, ਉਤ੍ਪ੍ਲਵ ਘਨਤ੍ਵਮਾਪੀ","ঐরিযোমীটর, হাইড্রোমীটর, উত্প্লব ঘনত্বমাপী","ऐरियोमीटर, हाइड्रोमीटर, उत्प्लव घनत्वमापी","ಐರಿಯೋಮೀಟರ, ಹಾಇಡ್ರೋಮೀಟರ, ಉತ್ಪ್ಲವ ಘನತ್ವಮಾಪೀ","ഐരിയോമീടര, ഹാഇഡ്രോമീടര, ഉത്പ്ലവ ഘനത്വമാപീ","ஐரியோமீடர, ஹாஇட்ரோமீடர, உத்ப்லவ கநத்வமாபீ","ఐరియోమీటర, హాఇడ్రోమీటర, ఉత్ప్లవ ఘనత్వమాపీ",ایریومیٹر، ہائڈرومیٹر، اتپلو گھنتوماپی,"ঐরিযমীটর, হাইড্রমীটর, উত্প্ল ঘনত্মাপী","ଐରିଯୋମୀଟର, ହାଇଡ୍ରୋମୀଟର, ଉତ୍ପ୍ଲବ ଘନତ୍ବମାପୀ","ऐरियोमीटर, हाइड्रोमीटर, उत्प्लव घनत्वमापी"
