Malayalam,Punjabi
നാർസിസസ്,ਨਾਰਸੀਸਸ
നിഗീതേ,ਨਾਈਜੀਲਾ
നൈഗർ,ਨਾਈਜਰ
രാത്രി ജാസ്മിൻ,ਰਾਤ ਜੌਮਾਈਨ
നിപ ഈന്തപ്പഴം,ਨੀਪਾ ਪਾਮ
നട്ട് പുല്ല്,ਗਿਰੀ ਘਾਹ
നട്ട് സെഡ്ജ്,ਅਖਰੋਟ ਦੀ ਸੇਵਾ
ജാതിക്ക,ਗਿਰੀਦਾਰ
നെമറ്റോഡ്,ਨੈਟੋਡੋਡ
നട്ട് ഡെവിൾ,ਗਿਰੀ ਦੇ ਵੇਵਿਲ
നെമാറ്റോളജിസ്റ്റിന്,ਨਿਰਮਿਤੀ
AIEROBS ബാധ്യത,ਐਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക,ਅਨੈਰੋਬਜ਼ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
പരാന്നഭോജിയെ ബാധ്യത,ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
ബാധ്യതപ്പെടുത്തുക,ਜ਼ਿੰਮੇਵਾਰ
ഓഫ്-തരം സസ്യങ്ങൾ,ਬੰਦ ਕਰਨ ਵਾਲੇ ਪੌਦੇ
ഓയിൽ കേക്ക്,ਤੇਲ ਕੇਕ
Okazaki screatment,ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ
ഒലിക്കറിയെ,ਓਲੇਰਿਕਲਚਰ
ഒളിഗോജൻ,ਓਲੀਗੋਜੀਨ
ഒലിഗോനോക്കെട്ട്,ਓਲੀਗੋਨਯੂਕਲੋਟਾਈਡ
ഒലിവ് ഓയിൽ,ਜੈਤੂਨ ਦਾ ਤੇਲ
ഒമേഗ -3-ഫാറ്റി ആസിഡ്,ਓਮੇਗਾ -3-ਚਰਬੀ ਐਸਿਡ
ഓമ്നിവസ്,ਸਰਬੋਤਮ
ഓങ്കോജിൻ,ਓਨਕੋ ਜੀ
ഓങ്കോജെനിക് വൈറസ്,ਓਨਕੋਜੇਨਿਕ ਵਾਇਰਸ
ഓങ്കോളജി,ਓਨਕੋਲੋਜੀ
ഓൺ-ഫാം റിസർച്ച്,ਫਾਰਮ ਰਿਸਰਚ
Ocyyte,Oocyte
നടത്തിപ്പ് ചിലവ്,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
ഓപ്പറേഷൻ,ਓਪਰਨ
അവസര തകരാറുകൾ,ਮੌਕਾ ਵੀ
ഒപ്റ്റിമൽ ഡോസ്,ਸਰਵੋਤਮ ਖੁਰਾਕ
ഒപ്റ്റിമൽ ഡോസ്,ਸਰਵੋਤਮ ਆਰਥਿਕ ਖੁਰਾਕ
ഓർച്ചാർഡ് കാര്യക്ഷമത,ਬਗੀਚੇ ਕੁਸ਼ਲਤਾ
ജൈവ കൃഷി,ਜੈਵਿਕ ਖੇਤੀਬਾੜੀ
ഓർഗാനിക് കോളലൈസ്,ਜੈਵਿਕ ਕੋਲਾਇਡਜ਼
ജൈവ കൃഷി,ਜੈਵਿਕ ਖੇਤੀ
ജൈവ വളം,ਜੈਵਿਕ ਖਾਦ
ജൈവവസ്തു,ਜੈਵਿਕ ਪਦਾਰਥ
ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്),ਜੈਵਿਕ ਨਾਈਟ੍ਰੋਜਨ (ਮਿੱਟੀ)
ഓർഗാനിക് ഫോസ്ഫറസ്,ਜੈਵਿਕ ਫਾਸਫੋਰਸ
ജൈവ മണ്ണ്,ਜੈਵਿਕ ਮਿੱਟੀ
ജൈവ മാലിന്യങ്ങൾ,ਜੈਵਿਕ ਰਹਿਤ
ജയിച്ചിട്,ਜੈਵਿਕ
സംഘടിത മാർക്കറ്റിംഗ്,ਸੰਗਠਿਤ ਮਾਰਕੀਟਿੰਗ
കോട്ടോറോജെനിസിസ്,ਜੈਵਸੀ
കക്ഷിപ്ത മൂല്യനിർണ്ണയം,ਆਰਗੇਨੋਲਪਟਿਕ ਮੁਲਾਂਕਣ
ഓർന്നുതശാസ്തം,ਓਨਿਨਾਈਟੋਲੋਜੀ
ഓർത്തഡോക്സ് സീഡ്,ਆਰਥੋਡਾਕਸ ਬੀਜ
ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം,ਆਰਥੋਗੋਨਲ ਪੋਲੀਨੋਮਿਲੀਅਲ ਸਮੀਕਰਨ
ഓസ്മോസിസ്,ਓਸਮੋਸਿਸ
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,ਓਸੋਮੋਟਿਕ ਪ੍ਰਭਾਵ
ഓസ്മോട്ടിക് സാധ്യത,ਓਸੋਮੋਟਿਕ ਸਮਰੱਥਾ
വ്യാപനം,ਪ੍ਰਕੋਪ
പ്രജനനം,ਬਾਹਰ ਪ੍ਰਜਨਨ
ചൂള,ਓਵਨ
അമിതവിശന്തം,ਓਵਰਵਿੰਟਰ
തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു,ਓਵਰਲੈਪਿੰਗ ਪੀੜ੍ਹੀ
അണ്ഡം,ਅੰਡਾਸ਼ਯ
ഓക്സിഡേഷൻ,ਆਕਸੀਕਰਨ
ഓക്സിലോഫിറ്റുകൾ,ਆਕਸੀਲੋਫਾਈਟਸ
ഓട്സ്,ਜਵੀ
എണ്ണപ്പന,ਤੇਲ ਪਾਮ
ഒലിയാൻഡർ,ਓਲੇਂਡਰ
ഒലിവുമരം,ਜੈਤੂਨ
ഉള്ളി,ਪਿਆਜ
ഓപിയം പോപ്പി,ਅਫੀਮ ਭੁੱਕੀ
"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം","ਓਰੀਐਂਟਲ ਜਹਾਜ਼, ਯੂਰਪੀਅਨ ਜਹਾਜ਼ ਦਾ ਦਰੱਖਤ"
പുറത്താക്കല്,ਪੈਕਿੰਗ
പദ്ദോക്ക്,ਪੈਡੌਕ
ജോടിയാക്കിയ വരി നടുന്നത്,ਪੇਅਰ ਕਤਾਰ ਲਾਉਣਾ
പാലറ്റിറ്റി,ਅਣਗਿਣਤਾ
പാനിക്കിൾ,ਪੈਨਿਕਲ
നെഞ്ചന്തർ വിപരീതം,ਪੈਰੈਂਟ੍ਰਿਕ ਇਨਵਰਜ਼ਨ
പാരാമീറ്റർ,ਪੈਰਾਮੀਟਰ
പരോപജീവി,ਪਰਜੀਵੀ
പാർഗോയിലിംഗ്,ਪਾਰਬੰਦ
പാരഞ്ചെമ,ਪੈਰੈਂਟੀਮਾ
രക്ഷാകർതൃ പാറ,ਪੇਰੈਂਟ ਚੱਟਾਨ
പോമർനെന്റ് വരൾച്ച,ਪਰਕਾ ਨੂੰ ਸੋਕਾ
പാർത്താനോജെനിസിസ്,ਪਾਰਟਹੇਨੇਗੇਨੇਸਿਸ
ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത,ਅੰਸ਼ਕ ਕਾਰਕ ਉਤਪਾਦਕਤਾ
പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ,ਭਾਗੀਦਾਰ ਪੇਂਡੂ ਮੁਲਾਂਕਣ
കണികാ സാന്ദ്രത,ਕਣ ਘਣਤਾ
നിഷ്ക്രിയ ആഗിരണം,ਪੈਸਿਵ ਸਮਾਈ
പുല്ത്തകിടി,ਚਰਾਗਾਹ
മൂന്വലനം,ਪਾਦਰੀ
പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം),ਪੀਸੀਆਰ (ਪੋਲੀਮੇਰੇਸ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ)
കർഷക കൃഷി,ਕਿਸਾਨੀ ਖੇਤੀ
തത്വം (മണ്ണ്),ਪੀਟ (ਮਿੱਟੀ)
പെഡ്,ਪੇਡ
പെഡൽ,ਪੇਡਿਕਲ
പെഡിഗ്രി,ਪਨੀਗਰ
പെഡോജനെസിസ്,ਪੈਡੋਜੀਨੇਸਿਸ
പെഡയോളജി,ਪੇਡੋਲੋਜੀ
തൊലി,ਛਿਲਕ
പുറംതൊലി,ਛਿਲਕਾ
ഉരുളപ്പ്,ਪੌਲੇਟਿੰਗ
പെർകോലേഷൻ,Unconculation
വറ്റാത്ത,ਸਦੀਵੀ
പെരിസെൻട്രിക് വിപരീതം,ਪੈਰੀਸੈਂਟ੍ਰਿਕ ਇਨਵਰਸੇਸ਼ਨ
പെരി-അർബൻ,ਪੈਰੀ-ਸ਼ਹਿਰੀ
അനുകിലി,Permafet
അനുവദന,ਪਰਮੈਕਲਚਰ
സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി),ਸਥਾਈ ਵਾਈਲਟਿੰਗ ਪੁਆਇੰਟ (ਪੀਡਬਲਯੂਪੀ)
അനുകൂലമായ ഗുണകം,ਅਧਾਰ ਕਾਫੀ
പ്രവേശനക്ഷര നിരക്ക്,ਪਾਰਬ੍ਰਿਪਤ ਦੀ ਦਰ
പതക്കാരി,ਪਰਮੀਟਰ
സ്ഥിരമായ കളനാശിനി,ਨਿਰੰਤਰ ਜੜੀ-ਰਹਿਤ
കീടനാശിനി,ਕੀੜੇਮਾਰ ਦਵਾਈਆਂ
പെട്രോഫൈറ്റ്,ਪੈਟਰੋਫਾਈਟ
ഫേജ്,ਫੇਜ
ഘട്ടംഘട്ടമായി നടീൽ,ਪੜਾਅ ਲਾਉਣਾ
ഫാസ്മിഡ്,ਫਾਸਮਿਡ
ഫല്ലോജൻ,ਫੇਲੋਜੈਨ
ഫിനോളിക് സംയുക്തങ്ങൾ,ਫੀਨੋਲਿਕ ਮਿਸ਼ਰਣ
അന്തര്വാഹകർ,ਫੈਨੋਲੋਜੀ
ഫിനോടൈപ്പ്,ਫੈਨੋਟਾਈਪ
ഫെറോമോൺ,ਫੇਰੋਮੋਨ
Flom,ਫਲੋਇਮ
ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ,ਫਾਸਫੇਟ ਫਿਕਸੇਸ਼ਨ
ഫോസ്ഫേറ്റ് റോക്ക്,ਫਾਸਫੇਟ ਚੱਟਾਨ
ഫോസ്ഫേറ്റ് സോളിയൂഷൻ,ਫਾਸਫੇਟ ਸੋਲਬਾਲਾਈਜ਼ੇਸ਼ਨ
ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്,ਫਾਸਫੇਟ ਸੋਲਬਾਲਿੰਗ
ഫോസ്ഫാറ്റൈഡ്,ਫਾਸਫੇਟਾਈਡ
ഫോസ്ഫോ-ഗിപ്സം,ਫਾਸਫੋ-ਜਿਪਸਮ
ഫോസ്ഫോലിപിഡ്,ਫਾਸਫੋਲੀਪਿਡ
ഫോസ്ഫോറിലേഷൻ,ਫਾਸੋਰੀਲੇਸ਼ਨ
ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ,ਫੋਟੋ ਸਪੈਕਟ੍ਰੋਮੀਟਰ
ഫോട്ടോഅട്ടോട്രോഫ്,ਫੋਟੋ ਆਟੋਟਰੋ
ഫോട്ടോകോമിക്കൽ പ്രതികരണം,ਫੋਟੋਚੋਮਿਕਲ ਪ੍ਰਤੀਕਰਮ
ഫോട്ടോഡെസെമിഷൻ,ਫੋਟੋਡਿਆਣ
ഫോട്ടോമെട്രി,ਫੋਟੋਮੈਟਰੀ
ഫോട്ടോമോർഫോജെനിസിസ്,ਫੋਟੋੋਮੋਰਪ੍ਰੋਜੀਨੇਸਿਸ
ഫോട്ടോൺ,ਫੋਟੋਨ
ഫോട്ടോ-ഓക്സിഡേഷൻ,ਫੋਟੋ-ਆਕਸੀਕਰਨ
ഫോട്ടോപോർഡ്,ਫੋਟੋਪੇਰਿਓਡ
ഫോട്ടോപോർഡോഡിസീസ്,ਫੋਟੋਪੇਨਿਡੋਜ਼ਿਜ਼ਮ
ഫോട്ടോഫോസ്ഫോറിലേഷൻ,ਫੋਟੋਫ਼ੋਫੋਲੇਸ਼ਨ
ഫോട്ടോറിക്റ്റിവേഷൻ,ਜਾਸੂਸੀ
ഫോട്ടോകൂറൽ,ਫੋਟੋਰੇਸੈਪਟਰ
ഫോട്ടോഗ്രാസ്,ਫੋਟੋਸਸੀ
ഫോട്ടോസിന്തസിസ്,ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ
ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത,ਫੋਟੋਸੈਨਥੈਟਿਕ ਕੁਸ਼ਲਤਾ
ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്,ਫੋਟੋਸੀਟੀਨੈਟਿਕ quitent
ഫോട്ടോസിനെറ്റിക്,ਫੋਟੋਸਤੀਥੈਟਿਕ ਤੌਰ ਤੇ
ഫോട്ടോട്രോപ്പിസം,ਫੋਟੋ ਟਾਪੂ
ഫൈലോഡി,ਫੇਲੋਡੀ
ഫിലിലോട്ടക്സി,ਫਾਈਲੋਟੈਕਸੀ
ശാരീരിക കാലാവസ്ഥ,ਸਰੀਰਕ ਮੌਸਮ
ഫിസിയോളജിക്കൽ ഡിസോർഡർ,ਸਰੀਰਕ ਵਿਗਾੜ
ഫിസിയോളജിക്കൽ വരൾച്ച,ਸਰੀਰਕ ਸੋਕਾ
ഫിസിയോളജിക്കൽ നഷ്ടം,ਸਰੀਰਕ ਨੁਕਸਾਨ
ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി,ਸਰੀਰਕ ਪਰਿਪੱਕਤਾ
ഫൈറ്റോക്രോം,ਫਾਈਟੋਕ੍ਰੋਮ
Fytoyxട്രാക്ഷൻ,ਫਾਈਟੈਟੈਕਸੈਕਸ਼ਨ
ഫിട്ടോമസ്,ਫਾਈਟੋਮਾਸ
ഫൈറ്റോമറ്റോഡ്,ਫਾਈਟੋਨਮੇਟੋਡ
ഫൈറ്റോറെമിയേഷൻ,Fytraemedion
ഫൈറ്റോസിഡേഫോർ,ਫਾਈਟੋਸੀਡਰਫੋਨ
ഫൈറ്റോടോക്സിക്,ਫਾਈਟੋਟੋਕਸਿਕ
ഫൈറ്റോട്രോൺ,ਫਾਈਟਰਨ
ചിതപ്പു,ਪਿਕਟੋਗ੍ਰਾਫ
പൈ ഡയഗ്രം,ਪਾਈ ਚਿੱਤਰ
പൈസോമീറ്റർ,ਪਾਇਜ਼ੋਮੀਟਰ
പിച്ചർ കൃഷി,ਪਥਰ ਫਾਰਮਿੰਗ
പ്ലെയ്സ്മെന്റ് (വളം),ਪਲੇਸਮੈਂਟ (ਖਾਦ)
മറുപിള്ള,ਪਲੇਸੈਂਟਾ
പ്ലാച്ചിംഗ്,ਯੋਜਨਾਬੰਦੀ
നടുക ബ്രീഡിംഗ്,ਪੌਦੇ ਦਾ ਪਾਲਣ ਪੋਸ਼ਣ
പ്ലാന്റ് സാന്ദ്രത,ਪੌਦਾ ਘਣਤਾ
സസ്യ പരിസ്ഥിതിശാസ്ത്രം,ਪੌਦਾ ਹਾਵੋਲੋਜੀ
സസ്യ വളർച്ച പ്രമോട്ടർ,ਪੌਦੇ ਦੇ ਵਾਧੇ ਦੇ ਪ੍ਰਮੋਟਰ
സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ,ਪੌਦੇ ਦੇ ਵਿਕਾਸ ਰੈਗੂਲੇਟਰ
നടുക,ਪਲਾਂਟ ਜਾਣ-ਪਛਾਣ
നടുക പോഷകങ്ങൾ,ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ
നടുക പോഷകാഹാരം,ਪੌਦਾ ਪੋਸ਼ਣ
കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക,ਪੌਦਾ ਕੁਆਰੰਟੀਨ ਰੈਗੂਲੇਸ਼ਨ
ടിഷ്യു ടെസ്റ്റ് നടീൽ,ਪੌਦੇ ਟਿਸ਼ੂ ਟੈਸਟ
പ്ലാന്റേഷൻ വിളകൾ,ਪੌਦੇ ਲਗਾਉਣ ਦੀਆਂ ਫਸਲਾਂ
ആസൂത്രി,ਪਲਾਂਟਰ
നടീൽ മെറ്റീരിയൽ,ਲਾਉਣਾ ਸਮੱਗਰੀ
നടീൽ അനുപാതം,ਲਾਉਣਾ ਅਨੁਪਾਤ
പ്ലാസ്മ,ਪਲਾਜ਼ਮਾ
പ്ലാസ്മ മെംബ്രൺ,ਪਲਾਜ਼ਮਾ ਝਿੱਲੀ
പ്ലാസ്മിഡ്,ਪਲਾਜ਼ਮੀਡ
പ്ലാസ്മോഡെസ്മാത,ਪਲਾਜ਼ਮੋਡੇਸਮਾ
പ്ലാസ്മോളിസിസ്,ਪਲਾਜ਼ਮੋਲਸਿਸ
പാനിസ്ഥാപാതം,ਪਲਾਸਟਿਕਟੀ
പ്ലാസ്റ്റിക്കൂർ,ਪਲਾਸਟਿਕਲਟਲਰਟ
പ്ലാസ്റ്റിഡ്,ਪਲਾਸਟਿਕ
പ്ലിയോട്രോപിക് ജീൻ,ਵਾਈਨੀਓਟਰੋਪਿਕ ਜੀਨ
പ്ലോട്ട് (പരീക്ഷണാത്മക),ਪਲਾਟ (ਪ੍ਰਯੋਗਾਤਮਕ)
ഉഴുന്നത്,ਹਲ ਵਾਹੁਣ
ഉഴവുമുള്ള,ਹਲ-ਇਕੋ
പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്,ਹਲ--ਇਕੋ ਪਲੇਸਮੈਂਟ
പ്ലവിയൽ അരി ഇറങ്ങുന്നു,ਚਾਵਲ ਦੀਆਂ ਜ਼ਮੀਨਾਂ
മ്പാപരമായ,ਪਲਵਿਕ
ന്യൂമാറ്റിക് സ്പ്രേയർ,ਪਨੀਮੂਤਮ ਸਪਰੇਅਰ
ന്യൂമാറ്റോഫോർ,Pneumatophore
പോഡ്സോൾ മണ്ണ്,ਪੋਡਜ਼ੋਲ ਮਿੱਟੀ
പോഡ്സോളിസേഷൻ,ਪੋਡਜ਼ੋਲਾਈਜ਼ੇਸ਼ਨ
പോയിന്റ് മ്യൂട്ടേഷൻ,ਬਿੰਦੂ ਪਰਿਵਰਤਨ
പോയിസോൺ വിതരണം,ਪੋਸੋਨ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ
പരാക്കോള്ള,ਪਰਾਗਿਤ ਕਰਨ ਵਾਲਾ
പോളിംബ്രോണി,ਪੌਲੀਮਬਰਨੀ
പോളിമറൈസേഷൻ,ਪੌਲੀਸਿਮਰਾਈਜ਼ੇਸ਼ਨ
പോളിമോർഫിസം,ਪੌਲੀਮੋਰਫਿਜ਼ਮ
പോളിസ്പെർമി,ਪੋਲੀਸਪਰਮੀ
പോളിടെൻ ക്രോമസോം,ਪੌਲੀਟੇਨ ਕ੍ਰੋਮੋਸੋਮ
പൊമോളജി,ਪੋਮੋਲੋਜੀ
ജനസംഖ,ਆਬਾਦੀ
പോറോസിറ്റി (പൂർ-സ്പേസ്),ਪੋਰਸਿਟੀ (ਪੋਰੀਨ-ਸਪੇਸ)
കാരണം,ਉਭਰਨ ਤੋਂ ਬਾਅਦ
വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക,ਪੋਸਟ ਹਾਰਵੈਸਟ
വിളവെടുപ്പ് കൃഷി,ਹਾਰ-ਸਟੈਵ ਟਿਲਗੇਟ
പൊട്ടാസ്യം ആഗിരണം അനുപാതം,ਪੋਟਾਸ਼ੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ
പൊട്ടാസ്യം ഫിക്സേഷൻ,ਪੋਟਾਸ਼ੀਅਮ ਨਿਰਧਾਰਨ
സാധ്യതയുള്ള അസിഡിറ്റി,ਸੰਭਾਵੀ ਤੇਜ਼ਾਬੀ
സാധ്യതയുള്ള വിള വിളവ്,ਸੰਭਾਵਿਤ ਫਸਲ ਦਾ ਉਪਜ
സാധ്യതയുള്ള ബാഷ്പീകരണം,ਸੰਭਾਵਿਤ ਭਾਫ
സാധ്യതയുള്ള ഇടപാടുകളുടെ,ਸੰਭਾਵਿਤ ਈਵੈਪੋਟ੍ਰਾਂਸਫ੍ਰੇਸ਼ਨ
കോഴി വളർത്തൽ,ਪੋਲਟਰੀ ਖੇਤੀ
പുല്മൈതാനം,ਪ੍ਰੇਰੀ
പ്രീ-ബിയറിംഗ് കാലയളവ്,ਪ੍ਰੀ-ਬੇਅਰਿੰਗ ਅਵਧੀ
മഴ,ਮੀਂਹ
കൃത്യമായ കൃഷി,ਸ਼ੁੱਧਤਾ ਫਾਰਮਿੰਗ
കാർഷിക മേഖല,ਸ਼ੁੱਧਤਾ ਖੇਤੀਬਾੜੀ
വേട്ടക്കാരന്,ਸ਼ਿਕਾਰੀ
ഉയർന്നുവരുന്നു,ਪ੍ਰੀ-ਉਭਰਨ
മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ,ਪ੍ਰੀ-ਪ੍ਰਜਨਨ ਇਲਾਜ
പ്രവചിക്കുന്ന ചികിത്സ,ਪ੍ਰੀਪਲਿੰਗ ਇਲਾਜ
പത്രങ്ങൾ,ਪ੍ਰੈਸਮਡ
മർദ്ദ ഗ്രേഡിയന്റ്,ਦਬਾਅ ਗਰੇਡੀਐਂਟ
വില ഇലാസ്തികത,ਕੀਮਤ ਲਚਕਤਾ
വില സൂചിക,ਮੁੱਲ ਸੂਚਕਾਂਕ
പ്രാഥമിക സംസ്കാരം,ਪ੍ਰਾਇਮਰੀ ਸਭਿਆਚਾਰ
പ്രാഥമിക വളര്ച്ച,ਮੁ ly ਲੀ ਵਾਧਾ
പ്രാഥമിക ടില്ലേഷൻ,ਪ੍ਰਾਇਮਰੀ ਖੇਤ
പ്രിമറർ,ਪ੍ਰਾਈਮਰ
പ്രൈമിംഗ് (പുകയില),ਪ੍ਰਾਈਮਿੰਗ (ਤੰਬਾਕੂ)
പ്രാഥമിക ഘട്ടം,ਪ੍ਰਾਇਮਰੀ ਸਟੇਜ
പ്രിയോൺ,ਦੌਰ
സംഭാവത,ਸੰਭਾਵਨਾ
അന്വേഷണം,ਪੜਤਾਲ
പ്രശ്നം മണ്ണ്,ਸਮੱਸਿਆ ਵਾਲੀ ਮਿੱਟੀ
നടപടി,ਕਾਰਵਾਈ
പ്രൊഡക്ഷൻ പ്രവർത്തനം,ਉਤਪਾਦਨ ਦੇ ਫੰਕਸ਼ਨ
ഉത്പാദനക്ഷമത,ਉਤਪਾਦਕਤਾ
ലാഭം,ਲਾਭ
സൊജനി-പരിശോധന,ਪਰਗੇਨੀ-ਟੈਸਟਿੰਗ
പുരോഗമന കർഷകൻ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਿਸਾਨ
പദ്ധതി വിലയിരുത്തൽ,ਪ੍ਰੋਜੈਕਟ ਮੁਲਾਂਕਣ
പ്രോകാരോട്ട്,ਪ੍ਰੋਕਰਿਯੋਟ
പ്രൊമോട്ടർ,ਪ੍ਰਮੋਟਰ
രോഗപ്രതിജ്ഞാ സ്പ്രേ,ਪ੍ਰੋਫਾਈਲੈਕਟਿਕ ਸਪਰੇਅ
ഉടമസ്ഥാവകാശ കൃഷി,ਮਲਕੀਅਤ ਦੀ ਕਾਸ਼ਤਕਾਰ
പ്രകൃതിദത്ത,ਪ੍ਰੋਟੈਰੇਸ
പ്രോട്ടീൻ,ਪ੍ਰੋਟੀਨ
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,ਪ੍ਰੋਟੀਨ ਇੰਜੀਨੀਅਰਿੰਗ
പ്രോട്ടീൻ സീക്വൻസിംഗ്,ਪ੍ਰੋਟੀਨ ਸੀਕੁਇਨਸਿੰਗ
പ്രോട്ടീൻ സിന്തസിസ്,ਪ੍ਰੋਟੀਨ ਸਿੰਥੇਸਿਸ
പ്രോട്ടമിക്സ്,ਬਚਾਅ
പ്രോട്ടോജിനി,ਪ੍ਰੋਟੋਗੁਨੀ
പ്രോട്ടോപ്ലാസം,ਪ੍ਰੋਟੋਪਲਾਸਸਮ
പ്രോട്ടോട്രോപ്പ്,ਪ੍ਰੋਟੋਟ੍ਰੋਪ
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),ਪ੍ਰੋਸੈਟੀ ਐਸਿਡ (HCN / Dhurin)
സ്യൂഡോലെലെ,ਛੱਤ
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,Pseudohermaphrodite
സൈക്കോമീറ്റര്,ਮਨੋਵਿਟਰੋਮੀਟਰ
ചെളിക്കുണ്ട്,ਛੱਪੜ
പുഡ് ചെയ്ത മണ്ണ്,ਮਿੱਟੀ ਨੂੰ ਪੁੱਟਿਆ
പുഡ്ലിംഗ്,Puddling
പൾപ്പിംഗ്,ਮਿੱਠੇ
പൾസ് വിത്ത്,ਨਬਜ਼ ਬੀਜ
പൾമാറൈസേഷൻ,ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ
പൾവറൈസേഷൻ (മണ്ണ്),ਪਲਵਰਾਈਜ਼ੇਸ਼ਨ (ਮਿੱਟੀ)
പങ്കും,ਪੰਛੀ
ശുദ്ധമായ സംസ്കാരം,ਸ਼ੁੱਧ ਸਭਿਆਚਾਰ
ശുദ്ധമായ വരി,ਸ਼ੁੱਧ ਲਾਈਨ
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,ਸ਼ੁੱਧ ਲਾਈਨ ਚੋਣ
ശുദ്ധത,ਸ਼ੁੱਧ
ശുദ്ധീകരണം,ਸ਼ੁੱਧਤਾ
ശുദ്ധത പരിശോധന,ਸ਼ੁੱਧਤਾ ਦਾ ਟੈਸਟ
പൈറനോമീറ്റർ,ਪਾਇਰੇਨੋਮੀਟਰ
പൈജിമീറ്റര്,ਪਾਇਰੇਜੋਮੀਟਰ
പൈറഹെലിയോമീറ്റർ,ਪਰਫੇਲੋਮੀਟਰ
നെല്ല്,ਝੋਨਾ
പാൽമരോസ,ਪਾਲੀਮਾਰੋਸਾ
പാൽമിര ഈന്തപ്പന,ਪਾਲਮੀਰਾ ਪਾਮ
പണ്ഡിനസ്,ਪਾਂਡਨਸ
പപ്പായ,ਪਪੀਤਾ
പാര പുല്ല്,ਪੈਰਾ ਘਾਹ
അയമോദകച്ചെടി,ਪਾਰਸਲੇ
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","ਭਾਗਨੀਅਮ, (ਕਾਂਗਰਸ ਦਾ ਘਾਹ)"
പാട്ടൂ ouloulyouly,ਪਚੌਲੀ
പീച്ച്,ਆੜੂ
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","ਮੋਰ ਫੁੱਲ, ਪੈਰਾਡਾਈਜ਼ ਫੁੱਲ"
പിയർ,ਨਾਸ਼ਪਾਤੀ
പേൾ മില്ലറ്റ്,ਪਰਲ ਬਾਜਰੇ
പീസ്,ਮਟਰ
പെക്കൻ നട്ട്,ਪੇਕਨ ਗਿਰੀ
തന്തള,ਪੇਨਲ
പെപ്പിനോ,ਪੇਪਿਨੋ
കുരുമുളക്,ਮਿਰਚ
പെരില്ല,ਪੈਲੀਲਾ
പെരിവിങ്കിൾ,ਪੈਰੀਵਿੰਕਲ
പെർസിമോൺ,ਦਿਲਚਸਪ
ഫൽസ,ਫੇਲਸ
പാവ്,ਕਬੂਤਰ
പിമ്പപീൽ (അനഗലിസ്),ਮੁਹਾਸੇ (anagallis)
പൈൻമരം,ਪਾਈਨ
പൈനാപ്പിൾ,ਅਨਾਨਾਸ
"പിസ്ത, ഗ്രീൻ ബദാം","ਪਿਸਤਾਿਓ, ਗ੍ਰੀਨ ਬਦਾਮ"
പ്ലം,ਬੇਰ
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,ਧੱਕਾ ਕੀਤਾ
മാതളനാരകം,ਅਨਾਰ
പൊങ്കം,ਪੋਂਗਮ
