Punjabi,Assamese
ਕੈਥੋਡ ਰੇ ਟਿਊਬ (ਸੀਆਰਟੀ),কেথড ৰে টিউব (CRT)
ਕੈਥੋਡ ਰੇ ਟਿਊਬ (ਸੀਆਰਟੀ),কেথ&#39;ড ৰে টিউব (CRT)
CD ROM ਡਿਸਕ ਡਰਾਈਵ,CD ROM ডিষ্ক ড্ৰাইভ
ਸੈੱਲ,কোষ
ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ,কোষ এনিমেচন
ਸੈਲੂਲਰ ਫ਼ੋਨ,চেলুলাৰ ফোন
ਕੇਂਦਰੀ ਮੈਮੋਰੀ,কেন্দ্ৰীয় স্মৃতিশক্তি
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
ਕੇਂਦਰੀ ਸਿਸਟਮ,কেন্দ্ৰীভূত ব্যৱস্থা
ਪ੍ਰਮਾਣਿਤ ਟੇਪ,প্ৰমাণিত টেপ
ਚੇਨ,শিকলি
ਚੇਨ ਡਾਟਾ,শৃংখল তথ্য
ਚੇਨ ਲਿੰਕ,শৃংখল সংযোগ
ਚੇਨਿੰਗ,চেইনিং
ਚੈਨਲ,চেনেল
ਚੈਨਲ ਵਿਅਸਤ ਟੋਨ,চেনেল ব্যস্ত সুৰ
ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ,চেনেলৰ ক্ষমতা
ਚੈਨਲ ਕੰਟਰੋਲਰ,চেনেল নিয়ন্ত্ৰক
ਚੈਨਲ ਗਲਤੀ,চেনেলৰ ভুল
ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ,চেনেল প্ৰগ্ৰেম
ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ,চেনেলৰ নিৰ্ভৰযোগ্যতা
ਚੈਨਲ ਸੈੱਟ,চেনেল ছেট
ਅੱਖਰ,চৰিত্ৰ
ਅੱਖਰ ਕੋਡ,আখৰৰ ক&#39;ড
ਅੱਖਰ ਕੁੰਜੀ,আখৰৰ চাবি
ਅੱਖਰ ਪਾਠਕ,চৰিত্ৰ পাঠক
ਅੱਖਰ ਦਾ ਆਕਾਰ,আখৰৰ আকাৰ
ਚਾਰਟ,তালিকা
ਚੈਸੀਸ,চেছিছ
ਚੈੱਕ ਬਿੱਟ,বিট পৰীক্ষা কৰক
ਚੈੱਕ ਅੰਕ,ডিজিট পৰীক্ষা কৰক
ਚੈੱਕ ਰਕਮ,ৰাশি পৰীক্ষা কৰক
ਚੈੱਕ ਸ਼ਬਦ,শব্দ পৰীক্ষা কৰক
ਚਿੱਪ,চিপ
ਚਿੱਪ ਸੈੱਟ,চিপ চেট
ਚੁਣੋ,বাছনি কৰক
ਰੰਗੀਨ ਤੌਰ &#39;ਤੇ,ৰঙীনভাৱে
ਸਿਫਰ,চাইফাৰ
ਸਰਕਟ,বৰ্তনী
ਸਰਕੂਲਰ ਸੂਚੀ,বৃত্তাকাৰ তালিকা
cirus,cirus
ਹਵਾਲਾ,উদ্ধৃতি
ਕਲਾਸ,শ্ৰেণী
ਕਲਾਸ ਵੇਰੀਏਬਲ,ক্লাছ ভেৰিয়েবল
ਵਰਗੀਕਰਨ,শ্ৰেণীবিভাজন
ਸਾਫ਼,পৰিষ্কাৰ
ਸਾਫ਼ ਖੇਤਰ,স্পষ্ট এলেকা
ਸਾਫ਼ ਚੈਨਲ,ক্লিয়াৰ চেনেল
ਕਲਿੱਕ ਕਰੋ,ক্লিক কৰক
ਗਾਹਕ,গ্ৰাহক
ਗਾਹਕ ਸਰਵਰ,ক্লাএন্ট চাৰ্ভাৰ
ਗਾਹਕ ਸਟੱਬ,ক্লায়েন্ট ষ্টাব
ਕਲਿੱਪ ਆਰਟ,ক্লিপ আৰ্ট
ਕਲਿੱਪ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ,ক্লিপ আৰ্ট লাইব্ৰেৰী
ਕਲਿੱਪ ਬੋਰਡ,ক্লিপ বৰ্ড
ਕਲਿੱਪਰ,ক্লিপাৰ
ਕਲਿਪਰ ਚਿੱਪ,ক্লিপাৰ চিপ
ਸਮੂਹ,ক্লিক
ਘੜੀ,ঘড়ী
ਘੜੀ ਚੱਕਰ,ঘড়ীৰ চক্ৰ
ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,ঘড়ীৰ কম্পাঙ্ক
ਘੜੀ ਹਾਰਡਵੇਅਰ,ঘড়ী হাৰ্ডৱেৰ
ਘੜੀ ਦੀ ਨਬਜ਼,ঘড়ীৰ স্পন্দন
ਘੜੀ ਦੀ ਗਤੀ,ঘড়ীৰ গতি
ਘੜੀ ਸਮਕਾਲੀਕਰਨ,ঘড়ী সমন্বয়
ਘੜੀ ਦੀ ਟਿੱਕ,ঘড়ীৰ টিক
ਕਲੋਨ,ক্ল&#39;ন
ਬੰਦ ਕਰੋ,বন্ধ
ਕਲੋਜ਼ ਸਰਕਟ ਟੀਵੀ (ਸੀਸੀਟੀਵੀ),ক্ল&#39;জ চাৰ্কিট টিভি (CCTV)
ਬੰਦ,বন্ধ কৰা
ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ,ক্লাউড কম্পিউটিং
ਕਲੱਸਟਰ,গুচ্ছ
ਕੋਟੇਡ ਕਾਰਡ,আৱৰণযুক্ত কাৰ্ড
ਕੋਟੇਡ ਕਾਗਜ਼,আৱৰণযুক্ত কাগজ
coaxial,সমাক্ষীয়
coaxial ਕੇਬਲ,সমাক্ষীয় কেবল
ਕੋਡਾਸਿਲ,কোডাচাইল
ਕੋਡ,ক&#39;ড
ਕੋਡ ਜਨਰੇਟਰ,ক&#39;ড জেনেৰেটৰ
ਕੋਡ ਪੰਨਾ,ক&#39;ড পৃষ্ঠা
ਕੋਡ ਸ਼ਬਦ,ক&#39;ড শব্দ
ਕੋਡਰ,ক&#39;ডাৰ
ਕੋਡਿੰਗ ਜਾਂਚ,ক&#39;ডিং পৰীক্ষা
ਕੋਡਿੰਗ ਫਾਰਮ,ক&#39;ডিং ফৰ্ম
ਕੋਡਿੰਗ ਸ਼ੀਟ,ক&#39;ডিং শ্বীট
ਗੁਣਾਂਕ,সহগ
ਤਾਲਮੇਲ,সংহতি
ਠੰਡੇ ਬੂਟ,ঠাণ্ডা বুট
ਠੰਡੀ ਸ਼ੁਰੂਆਤ,ঠাণ্ডা আৰম্ভণি
ਸਹਿਯੋਗ,সহযোগিতা
ਢਹਿ,পতন হোৱা
ਕੋਲੇਟ,collate
ਕੋਲੇਟ ਟੇਪ,টেপ কোলেট কৰক
ਟੱਕਰ,সংঘৰ্ষ
ਕੋਲਨ,বৃহদান্ত্ৰ
ਰੰਗ (ਰੰਗ),ৰং (ৰং)
ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ,ৰঙৰ পৰিপূৰকতা
ਰੰਗ ਸਾਰਣੀ,ৰঙৰ টেবুল
ਕਾਲਮ,স্তম্ভ
ਸੁਮੇਲ,সংমিশ্ৰণ
ਕੰਬੋ ਬਾਕਸ,কম্বো বক্স
ਹੁਕਮ,আদেশ
ਕਮਾਂਡ ਬਟਨ,কমাণ্ড বুটাম
ਹੁਕਮ ਸੂਚੀ,কমাণ্ড তালিকা
ਟਿੱਪਣੀ,মন্তব্য
ਵਚਨਬੱਧਤਾ,অংগীকাৰ
ਵਸਤੂ,পণ্য
ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (ਕੋਬੋਲ),সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol)
ਆਮ ਗਲਤੀ,সাধাৰণ ভুল
ਆਮ ਭਾਸ਼ਾ,সাধাৰণ ভাষা
ਆਮ ਰੁਟੀਨ,সাধাৰণ ৰুটিন
ਸੰਚਾਰ,যোগাযোগ
ਸੰਚਾਰ ਲਾਈਨ,যোগাযোগ লাইন
ਸੰਚਾਰ ਮੋਡ,যোগাযোগ ধৰণ
ਸੰਚਾਰ ਨੈੱਟਵਰਕ,যোগাযোগ নেটৱৰ্ক
ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ,যোগাযোগ প্ৰাচল
ਸੰਚਾਰ ਸਿਸਟਮ,যোগাযোগ ব্যৱস্থা
ਸੰਕੁਚਿਤ,সংকোচন
ਸਾਥੀ,কম্পাণ্ডাৰ
ਕੰਪੈਂਡਿੰਗ,companding
ਕੰਪਨੀ ਨੈੱਟਵਰਕ,কোম্পানী নেটৱৰ্ক
ਤੁਲਨਾ ਟੈਸਟ,তুলনামূলক পৰীক্ষা
ਅਨੁਕੂਲਤਾ,সামঞ্জস্যতা
ਅਨੁਕੂਲ,উপযুক্ত
ਸੰਕਲਨ,সংকলন
ਕੰਪਾਇਲ ਅਤੇ ਜਾਓ,কম্পাইল কৰক আৰু যাওক
ਕੰਪਾਈਲਰ,কম্পাইলাৰ
ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ,কম্পাইলাৰ ভাষা
ਪੂਰਕ,পৰিপূৰক
ਦਸ &#39;ਤੇ ਪੂਰਕ,দহজনৰ ওপৰত পৰিপূৰক
ਪੂਰਕ,পৰিপূৰক
ਪੂਰੀ ਕੈਰੀ,সম্পূৰ্ণ কঢ়িয়াই নিয়া
ਕੰਪਲੈਕਸ,জটিল
ਕੰਪਲੈਕਸ ਨੰਬਰ,জটিল সংখ্যা
ਕੰਪੋਨੈਂਟ,উপাদান
ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ ਮਾਡਲ (COM),উপাদান বস্তুৰ আৰ্হি (COM)
ਮਿਸ਼ਰਿਤ,কম্পোজিট
ਰਚਨਾ,সুৰ-ৰচনা
ਕੰਪਿਊਟੇਸ਼ਨਲ,গণনামূলক
ਕੰਪਿਊਟਰ,কম্পিউটাৰ
ਕੰਪਿਊਟਰ ਸੈਂਟਰ,কম্পিউটাৰ কেন্দ্ৰ
ਕੰਪਿਊਟਰ ਮਾਹਰ,কম্পিউটাৰ বিশেষজ্ঞ
ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ,কম্পিউটাৰ গ্ৰাফিক্স
ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ,কম্পিউটাৰৰ নিৰ্দেশনা
ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ,কম্পিউটাৰ ভাষা
ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ,কম্পিউটাৰ নেটৱৰ্ক
ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ,কম্পিউটাৰ বিজ্ঞান
ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ,কম্পিউটাৰ সুৰক্ষা
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਟਨ,কম্পিউটাৰ চিমুলেটন
ਕੰਪਿਊਟਰ ਮਾਹਰ,কম্পিউটাৰ বিশেষজ্ঞ
ਕੰਪਿਊਟਰੀਕਰਨ,কম্পিউটাৰাইজেচন
ਕੰਪਿਊਟਰਿਸਟ,কম্পিউটাৰিষ্ট
ਕੰਪਿਊਟਰੀਕਰਨ,কম্পিউটাৰাইজ কৰা
ਕੰਪਿਊਟਿੰਗ,কম্পিউটিং
ਸੰਕਲਪ,ধাৰণা
ਸਮਰੂਪਤਾ,সমকালীনতা
ਸਮਕਾਲੀ,সমকালীন
ਸਥਿਤੀ ਵੇਰੀਏਬਲ,কণ্ডিচন ভেৰিয়েবল
ਸ਼ਰਤੀਆ ਆਪਰੇਟਰ,চৰ্তসাপেক্ষ অপাৰেটৰ
ਸ਼ਰਤੀਆ ਬਿਆਨ,চৰ্তসাপেক্ষ বিবৃতি
ਕੰਡਕਟਰ,পৰিবাহী
ਕਾਨਫਰੰਸਿੰਗ,কনফাৰেন্সিং
ਗੁਪਤਤਾ,গোপনীয়তা
ਸੰਰਚਨਾ,বিন্যাস
ਭੀੜ,ভিৰ
ਜੋੜ,সংযোগ
ਗਤੀ ਨਾਲ ਜੁੜਨ,সংযোগ গতি
ਕੁਨੈਕਸ਼ਨ,সংযোগ
ਕੁਨੈਕਸ਼ਨ ਘੱਟ ਸੰਚਾਰ,সংযোগ কম যোগাযোগ
ਕੁਨੈਕਸ਼ਨ ਰੀਲੀਜ਼,সংযোগ মুক্তি
ਕਨੈਕਟੀਵਿਟੀ,সংযোগ
ਕਨੈਕਟਰ,সংযোগকাৰী
ਲਗਾਤਾਰ,একেৰাহে
ਨਤੀਜੇ ਵਜੋਂ,ফলস্বৰূপ
ਕੰਸੋਲ,কনছ&#39;ল
ਏਕੀਕਰਨ,একত্ৰীকৰণ
ਸਥਿਰ,নেৰানেপেৰা
ਲਗਾਤਾਰ ਹਦਾਇਤ,নিৰন্তৰ নিৰ্দেশনা
ਪਾਬੰਦੀ,বাধা
ਕੰਸਟਰਕਟਰ,কনষ্ট্ৰাক্টৰ
ਕੰਟੇਨਰ,পাত্ৰ
ਸਮੱਗਰੀ,বিষয়
ਸੰਦਰਭ,সন্দৰ্ভ
ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (CFG),প্ৰসংগ মুক্ত ব্যাকৰণ (CFG)
ਸੰਦਰਭ ਸਵਿੱਚ,প্ৰসংগ চুইচ
ਅਚਨਚੇਤ,আকস্মিকতা
ਸੰਕੁਚਨ,সংকোচন
ਉਲਟ,বিষমতা
ਕੰਟਰੋਲ,নিয়ন্ত্ৰণ
ਕੰਟਰੋਲ ਖੇਤਰ,নিয়ন্ত্ৰণ এলেকা
ਕੰਟਰੋਲ ਬਿੱਟ,নিয়ন্ত্ৰণ বিট
ਕੰਟਰੋਲ ਬੱਸ,নিয়ন্ত্ৰণ বাছ
ਕੰਟਰੋਲ ਕਾਰਡ,নিয়ন্ত্ৰণ কাৰ্ড
ਕੰਟਰੋਲ ਸਰਕਟ,নিয়ন্ত্ৰণ বৰ্তনী
ਕੰਟਰੋਲ ਚੱਕਰ,নিয়ন্ত্ৰণ চক্ৰ
ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ,নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী
ਕੰਟਰੋਲ ਕੁੰਜੀ,নিয়ন্ত্ৰণ কি&#39;
ਨਿਯੰਤਰਣ ਤਰਕ,নিয়ন্ত্ৰণ যুক্তি
ਕੰਟਰੋਲ ਲੂਪ,নিয়ন্ত্ৰণ লুপ
ਕੰਟਰੋਲ ਨਿਸ਼ਾਨ,নিয়ন্ত্ৰণ চিহ্ন
ਕੰਟਰੋਲ ਕਾਰਵਾਈ,নিয়ন্ত্ৰণ কাৰ্য্য
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,নিয়ন্ত্ৰণ পেনেল
ਕੰਟਰੋਲ ਸਿਗਨਲ,নিয়ন্ত্ৰণ সংকেত
ਕੰਟਰੋਲ ਸਵਿੱਚ,নিয়ন্ত্ৰণ চুইচ
ਕੰਟਰੋਲ ਟੇਪ,নিয়ন্ত্ৰণ টেপ
ਕੰਟਰੋਲ ਟਰਮੀਨਲ,নিয়ন্ত্ৰণ টাৰ্মিনেল
ਕੰਟਰੋਲ ਯੂਨਿਟ (CU),নিয়ন্ত্ৰণ একক (CU)
ਕਨਵਰਜੈਂਸ,অভিসৰণ
ਗੱਲਬਾਤ,কথা-বাৰ্তা
ਗੱਲਬਾਤ ਦਾ ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ,কথোপকথনৰ সময় ভাগ-বতৰা কৰা
ਤਬਦੀਲੀ,ৰূপান্তৰ
ਪਰਿਵਰਤਕ,ৰূপান্তৰক
ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ,কুকৰ উপপাদ্য
ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,সহ-প্ৰচেছৰ
ਕਾਪੀ,কপি কৰক
ਕਾਪੀਰਾਈਟ,কপিৰাইট
ਰੱਸੀ,কৰ্ড
ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ,কৰ্ডলেছ টেলিফোন
ਸਿੱਟਾ,corollary
ਸੁਧਾਰ,সংশোধন
ਖਰਾਬ,দুৰ্নীতিগ্ৰস্ত
ਗਿਣਤੀ,হিচাপ কৰা
ਵਿਰੋਧੀ,বিৰোধ
ਦੇਸ਼ ਦਾ ਕੋਡ,দেশৰ কোড
ਸਹਿਵਿਹਾਰ,সহাৱস্থান
ਕਵਰੇਜ,কভাৰেজ
ਕਰੈਸ਼,খুন্দা মৰা
ਨਾਜ਼ੁਕ ਮਾਰਗ,জটিল পথ
ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM),জটিল পথ পদ্ধতি (CPM)
ਕਰਾਸ ਚੈੱਕ,ক্ৰছ চেক
ਕਰਾਸ ਕੰਪਾਈਲਰ,ক্ৰছ কম্পাইলাৰ
ਕਰਾਸ ਫਾਇਰ,ক্ৰছ জুই
ਅੰਤਰ ਗੱਲਬਾਤ,ক্ৰছ টক
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ,ক্ৰিপ্টোগ্ৰাফিক
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ক্ৰিপ্টোগ্ৰাফী
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,মুদ্ৰাৰ চিহ্ন
ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ,বৰ্তমান ডাইৰেকটৰি
ਮੌਜੂਦਾ ਵਿੰਡੋ,বৰ্তমান উইন্ডো
ਕਰਸਰ,কাৰ্চাৰ
ਕਰਵ,বক্ৰ
ਕੱਟ ਅਤੇ ਪੇਸਟ,কাটি পেষ্ট কৰক
ਕੱਟ ਵਿਧੀ,কাটিব পৰা পদ্ধতি
ਸਾਈਬਰ,চাইবাৰ
ਸਾਈਬਰ ਕੈਫੇ,চাইবাৰ কেফে
ਸਾਈਬਰ ਨਕਦ,চাইবাৰ নগদ ধন
ਸਾਈਬਰ ਅਪਰਾਧ,চাইবাৰ অপৰাধ
ਸਾਈਬਰ ਵਿਅੰਜਨ,চাইবাৰ ডেলিক
ਸਾਈਬਰ ਕਾਨੂੰਨ,চাইবাৰ আইন
ਸਾਈਬਰ ਸੈਕਸ,চাইবাৰ যৌনতা
ਸਾਈਬਰਨੈਟਿਕਸ,চাইবাৰনেটিক্স
ਸਾਈਬਰਨੇਸ਼ਨ,চাইবাৰনেচন
ਚੱਕਰ,চক্ৰ
ਚੱਕਰ ਮੈਮੋਰੀ,চক্ৰ স্মৃতিশক্তি
ਸਾਈਕਲ ਚੋਰੀ,চক্ৰ চুৰি
ਚੱਕਰ ਵਾਰ,চক্ৰৰ সময়
ਚੱਕਰੀ,চক্ৰীয়
ਡੈਮਨ,ডেমন
ਡੇਜ਼ੀ ਵ੍ਹੀਲ,ডেইজী চকা
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,ডাটা প্ৰশাসক
ਡਾਟਾ ਵੰਡ,তথ্য আবণ্টন
ਡਾਟਾ ਖੇਤਰ,ডাটা এৰিয়া
ਡਾਟਾ ਐਰੇ,ডাটা এৰে
ਡਾਟਾ ਬੇਸ,ডাটা বেচ
ਡਾਟਾ ਬਰੇਕ,ডাটা ব্ৰেক
ਡਾਟਾ ਬੱਸ,ডাটা বাছ
ਡਾਟਾ ਕੈਰੀਅਰ,ডাটা কেৰিয়াৰ
ਡਾਟਾ ਸੈੱਲ,ডাটা চেল
ਡਾਟਾ ਚੈਨਲ,ডাটা চেনেল
ਡਾਟਾ ਸੰਚਾਰ,ডাটা যোগাযোগ
ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ,তথ্য সংকোচন
ਡਾਟਾ ਖੇਤਰ,ডাটা ফিল্ড
ਡਾਟਾ ਫਾਇਲ,ডাটা ফাইল
ਡਾਟਾ ਵਹਾਅ,তথ্যৰ প্ৰবাহ
ਡਾਟਾ ਵਹਾਅ ਚਾਰਟ,ডাটা প্ৰবাহ চাৰ্ট
ਡਾਟਾ ਲੜੀ,ডাটা হাইৰাৰ্কি
ਡਾਟਾ ਪੱਧਰ,তথ্যৰ স্তৰ
ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ,ডাটা লাইব্ৰেৰী
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,ডাটা লিংক স্তৰ
ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL),ডাটা লিংক স্তৰ (DLL)
ਡਾਟਾ ਪ੍ਰਬੰਧਨ,তথ্য ব্যৱস্থাপনা
ਡਾਟਾ ਹੇਰਾਫੇਰੀ,ডাটা মেনিপুলেচন
ਡਾਟਾ ਹੇਰਾਫੇਰੀ ਭਾਸ਼ਾ (DML),ডাটা মেনিপুলেচন ভাষা (DML)
ਡਾਟਾ ਮਾਡਮ,ডাটা মডেম
ਡਾਟਾ ਸੋਧ,তথ্য পৰিৱৰ্তন
ਡਾਟਾ ਨੈੱਟਵਰਕ,ডাটা নেটৱৰ্ক
ਡਾਟਾ ਕਾਰਵਾਈ,ডাটা অপাৰেচন
ਡਾਟਾ ਸੰਗਠਨ,ডাটা সংস্থাপন
ਡਾਟਾ ਆਉਟਪੁੱਟ,ডাটা আউটপুট
ਡਾਟਾ ਮਾਰਗ,ডাটা পথ
ਡਾਟਾ ਦੀ ਤਿਆਰੀ,তথ্য প্ৰস্তুত কৰা
ਡਾਟਾ ਗੋਪਨੀਯਤਾ,ডাটা গোপনীয়তা
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ডাটা প্ৰচেছৰ
ਡਾਟਾ ਸੁਰੱਖਿਆ,তথ্য সুৰক্ষা
ਡਾਟਾ ਰਿਕਾਰਡ,ডাটা ৰেকৰ্ড
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,তথ্য উদ্ধাৰ কৰা
ਡਾਟਾ ਰੁਟੀਨ,ডাটা ৰুটিন
ਡਾਟਾ ਸੁਰੱਖਿਆ,ডাটা সুৰক্ষা
ਡਾਟਾ ਸੈੱਟ,ডাটা ছেট
ਡਾਟਾ ਸਿਗਨਲ,ডাটা সংকেত
ਡਾਟਾ ਸਿੰਕ,ডাটা ডুব যোৱা
ਡਾਟਾ ਸਰੋਤ,তথ্যৰ উৎস
ਡਾਟਾ ਨਿਰਧਾਰਨ,তথ্যৰ নিৰ্দিষ্টকৰণ
ਡਾਟਾ ਸਟੇਸ਼ਨ,ডাটা ষ্টেচন
ਡਾਟਾ ਸਟੋਰੇਜ਼,ডাটা সংৰক্ষণ
ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ,তথ্য সংৰক্ষণ গঠন
ਡਾਟਾ ਬਣਤਰ,তথ্যৰ গঠন
ਡਾਟਾ ਸਵਿੱਚ,ডাটা চুইচ
ਡਾਟਾ ਸਾਰਣੀ,ডাটা টেবুল
ਡਾਟਾ ਟਰਮੀਨਲ,ডাটা টাৰ্মিনেল
ਡਾਟਾ ਪ੍ਰਤੀਲਿਪੀ,ডাটা ট্ৰান্সক্ৰিপচন
ਡਾਟਾ ਸੰਚਾਰ,ডাটা ট্ৰেন্সফাৰ
ਡਾਟਾ ਸੰਚਾਰ,ডাটা ট্ৰেন্সমিছন
ਡਾਟਾ ਸੰਚਾਰ ਚੈਨਲ,ডাটা ট্ৰেন্সমিছন চেনেল
ਡਾਟਾ ਕਿਸਮ,তথ্যৰ ধৰণ
ਡਾਟਾ ਯੂਨਿਟ,ডাটা ইউনিট
ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ,তথ্য বৈধকৰণ
ਡਾਟਾਬੇਸ,ডাটাবেছ
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,ডাটাবেছ প্ৰশাসন
ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ,ডাটাবেছ ডিজাইন
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা
datagrav,ডাটাগ্ৰাভ
ਡਾਟਾ,ডাটাম
ਡੈੱਡ ਜ਼ੋਨ,ডেড জ&#39;ন
ਡੈੱਡਲਾਕ,ডেডলক
ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ,ডেডলক প্ৰতিৰোধ
ਡੀਬੱਗ,ডিবাগ কৰক
ਫੈਸਲਾ ਬਾਕਸ,সিদ্ধান্ত বাকচ
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,সিদ্ধান্ত গ্ৰহণ প্ৰক্ৰিয়া
ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ,সিদ্ধান্ত সমৰ্থন ব্যৱস্থা
ਫੈਸਲੇ ਦਾ ਰੁੱਖ,সিদ্ধান্ত গছ
ਡੀਕੋਡਰ,ডিকোডাৰ
ਸੜਨ ਦਾ ਸਿਧਾਂਤ,পচন নীতি
ਡਿਕ੍ਰਿਪਸ਼ਨ,ডিক্ৰিপচন
ਸਮਰਪਿਤ ਚੈਨਲ,ডেডিকেটেড চেনেল
ਸਮਰਪਿਤ ਪੋਰਟ,নিবেদিত বন্দৰ
ਰੱਖਿਆ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN),প্ৰতিৰক্ষা ডাটা নেটৱৰ্ক (DDN)
ਰੱਖਿਆ ਜਾਣਕਾਰੀ ਸਿਸਟਮ,প্ৰতিৰক্ষা তথ্য ব্যৱস্থা
ਡੀਫ੍ਰੈਗਮੈਂਟੇਸ਼ਨ,ডিফ্ৰেগমেণ্টেচন
ਦੇਰੀ,পলম কৰা
ਦੇਰੀ ਕਾਊਂਟਰ,বিলম্ব কাউণ্টাৰ
ਦੇਰੀ ਦਾ ਸਮਾਂ,বিলম্বৰ সময়
ਮਿਟਾਓ,বিলোপ
ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,ডিলিচন ৰেকৰ্ড
ਡੀਲੀਮੀਟਰ,সীমা নিৰ্ধাৰণকাৰী
ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ,ডেল্টা মডুলেচন
ਮੰਗ ਪੇਜਿੰਗ,ডিমাণ্ড পেজিং
ਡੈਮੋ,ডেমো
demodulation,ডিমডুলেচন
demultiplexer,ডিমাল্টিপ্লেক্সাৰ
ਅਸਧਾਰਨਕਰਨ,ডিনৰ্মেলাইজেচন
