Bengali,Telugu
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সফার,అసమకాలిక డేటా బదిలీ
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সমিশন,అసమకాలిక డేటా ట్రాన్స్మిషన్
অ্যাসিঙ্ক্রোনাস ডিভাইস,అసమకాలిక పరికరాలు
অ্যাসিঙ্ক্রোনাস অপারেশন,అసమకాలిక ఆపరేషన్
অ্যাসিঙ্ক্রোনাস সিগন্যালিং,అసమకాలిక సిగ్నలింగ్
অ্যাসিঙ্ক্রোনাস সময় বিভাগ মাল্টিপ্লেক্সিং,అసమకకరణం
অ্যাসিঙ্ক্রোনাস ট্রান্সমিশন,అసమకాలిక ప్రసారం
অ্যাসিঙ্ক্রোনাস ওয়ার্কিং,అసమకాలిక పని
সংযুক্ত প্রক্রিয়াজাতকরণ,అటాచ్డ్ ప్రాసెసింగ్
সংযুক্ত প্রসেসর,అటాచ్డ్ ప్రాసెసర్
সংযুক্ত সমর্থন প্রসেসর,అటాచ్డ్ సపోర్ట్ ప్రాసెసర్
অপারেশন উপস্থিত,హాజరైన ఆపరేషన్
ট্রেল প্রিন্টারে অংশ নিয়েছেন,ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు
মনোযোগ বাধা,శ్రద్ధ అంతరాయం
মনোযোগ কী,శ్రద్ధ కీ
মনোযোগ,అటెన్యుయేషన్
অবিচ্ছিন্ন ধ্রুবক,అటెన్యుయేషన్ స్థిరాంకం
মনোযোগ বিকৃতি,అటెన్యుయేషన్ వక్రీకరణ
মনোযোগ সমতুল্য,అటెన్యుయేషన్ ఈక్వలైజర్
অ্যাটেনুয়েটর,అటెన్యూయేటర్
বৈশিষ্ট্য,గుణం
শ্রাবণ অ্যালার্ম,వినగల అలారం
অডিও ক্যাসেট,ఆడియో క్యాసెట్
অডিও তদন্ত,ఆడియో విచారణ
অডিও লাইন,ఆడియో లైన్
অডিও প্রতিক্রিয়া,ఆడియో ప్రతిస్పందన
অডিও প্রতিক্রিয়া বার্তা,ఆడియో ప్రతిస్పందన సందేశం
অডিও প্রতিক্রিয়া ইউনিট,ఆడియో ప్రతిస్పందన యూనిట్
অডিওটেপ স্টোরেজ ইউনিট,ఆడియోటేప్ స్టోరేజ్ యూనిట్
অডিও টেলিযোগাযোগ লাইন,ఆడియో టెలికమ్యూనికేషన్ లైన్
অডিও টার্মিনাল,ఆడియో టెర్మినల్
অডিট কমান্ড ভাষা,ఆడిట్ కమాండ్ లాంగ్వేజ్
অডিট প্রোগ্রামিং,ఆడిట్ ప్రోగ్రామింగ్
নিরীক্ষা পথ,తనిఖీ శోధన
অগেন্ড,ఆగెండ్
অগমেন্ট,ఆజ్మెంట్
অগমেন্টার,ఆగ్మెంటర్
লেখক,రచయిత
অনুমোদন,రచయిత
অনুমোদন ব্যবস্থা,రచయిత వ్యవస్థ
কর্তৃপক্ষ,అధికారం
অনুমোদন কোড,అధికారిక కోడ్
অনুমোদিত গ্রন্থাগার,అధీకృత లైబ్రరీ
অনুমোদিত প্রোগ্রাম,అధీకృత కార్యక్రమం
অনুমোদিত প্রোগ্রাম সুবিধা,అధీకృత ప్రోగ్రామ్ సౌకర్యం
অটো অ্যাবস্ট্রাক্ট,ఆటో వియుక్త
স্বয়ংক্রিয় উত্তর,ఆటో సమాధానం
অটো বুটিং,ఆటో బూటింగ్
অটো বাইপাস,ఆటో బైపాస్
অটো কল (= স্বয়ংক্রিয় কলিং),ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్)
অটো কোডার,ఆటో కోడర్
স্বয়ংক্রিয় কল,ఆటో డయల్
অটোফ্লো,ఆటోఫ్లో
অটো সূচক,ఆటో సూచిక
অটো ইনডেক্সড অ্যাড্রেসিং,ఆటో ఇండెక్స్డ్ చిరునామా
অটোমেটা,ఆటోమాటా
অটোমেটা তত্ত্ব,ఆటోమాటా సిద్ధాంతం
অটোমেটা টাইপ,ఆటోమాటా రకం
স্বয়ংক্রিয় গ্রন্থপঞ্জি,స్వయంచాలక గ్రంథ పట్టిక
স্বয়ংক্রিয় ডেটা মিডিয়াম,స్వయంచాలక డేటా మాధ్యమం
স্বয়ংক্রিয় অভিধান,ఆటోమేటెడ్ డిక్షనరీ
স্বয়ংক্রিয় শব্দকোষ,ఆటోమేటెడ్ గ్లోసరీ
স্বয়ংক্রিয় লজিক ডায়াগ্রাম,ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం
স্বয়ংক্রিয় ব্যবস্থাপনা,స్వయంచాలక నిర్వహణ
স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা,ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్
