Punjabi,Malayalam
ਟਾਲਣਾ,അകറ്റുക
ਬਚਣ,ഒഴിവാക്കുക
ਟੈਕਸ ਤੋਂ ਪਰਹੇਜ਼ ਕਰੋ,നികുതി ഒഴിവാക്കുക
ਉਡੀਕ ਕੀਤੀ,കാത്തിരിക്കുന്നു
ਪੁਰਸਕਾਰ,കൊടുക്കുക
ਅਥਾਰਟੀ,അതോറിറ്റി അവാർഡ്
ਜਾਗਰੂਕਤਾ,ബോധപ്പെടുത്തല്
ਵਾਪਸ,കസ്റ്റേറ്റഡ്
ਪਿਛੋਕੜ,പശ്ചാത്തലം
ਬੈਕ ਲਾਗ,ബാക്ക് ലോഗ്
ਪਿਛੇ ਹਟ ਜਾਣਾ,പുറപ്പെട്ടു
ਬੈਕ ਹਵਾਲਾ,തിരികെ റഫറൻസ്
ਬੈਕ ਅਪ,ബാക്കപ്പ് ചെയ്യുക
ਬੈਕਵਾਰਡ ਕਲਾਸਾਂ,പിന്നോക്ക ക്ലാസുകൾ
ਪਿਛਲਾ ਕਬੀਲੇ,പിന്നോക്ക ഗോത്രം
ਮਾੜੀ ਸੌਦਾ,മോശം വിലപേശൽ
ਮਾੜਾ ਵਿਵਹਾਰ,ചീത്ത സ്വഭാവം
ਬੁਰਾ ਚਰਿੱਤਰ,മോശം പ്രതീകം
ਮਾੜੀ ਜਲਵਾਯੂ ਭੱਤਾ,മോശം കാലാവസ്ഥാ അലവൻസ്
ਬੁਰਾ ਚਾਲ,മോശം പെരുമാറ്റം
ਬੁਰਾ ਕਰਜਾ,കിട്ടാ കടം
ਸਾਮਾਨ,ബാഗ്
ਜ਼ਮਾਨਤ,ജാമം
ਸੰਤੁਲਨ,ബാക്കി
ਸੰਤੁਲਨ ਲਿਆਂਦਾ ਗਿਆ,ബാലൻസ് കൊണ്ടുവന്നു
ਸੰਤੁਲਨ ਅੱਗੇ ਲਿਆਇਆ,ബാലൻസ് മുന്നോട്ട് കൊണ്ടുവന്നു
ਸੰਤੁਲਿਤ ਬਜਟ,സമതുലിതമായ ബജറ്റ്
ਸੰਤੁਲਨ ਸ਼ੀਟ,ബാലൻസ് ഷീറ്റ്
ਬੈਲਟ,വോട്ടിന്റെ നറുക്ക്
ਬੈਲਟ ਬਾਕਸ,ബാലറ്റ് ബോക്സ്
ਬੈਲਟ ਪੇਪਰ,ബാലറ്റ് പേപ്പർ
ਪਾਬੰਦੀ,നിരോധനം
ਬੈਂਕ,ബാങ്ക്
ਬੈੰਕ ਖਾਤਾ,ബാങ്ക് അക്കൗണ്ട്
ਬੈਂਕ ਬੈਲੰਸ,ബാങ്ക് ബാലൻസ്
ਬੈਂਕ ਖਰਚੇ,ബാങ്ക് ചാർജുകൾ
ਬੈਂਕ ਗਰੰਟੀ,ബാങ്ക് ഗ്യാരന്റി
ਬੈਂਕ ਦੀ ਛੁਟੀ,ബാങ്ക് അവധി
ਬੈਂਕਿੰਗ ਸਹੂਲਤ,ബാങ്കിംഗ് സൗകര്യം
ਬੈਂਕਿੰਗ ਘੰਟੇ,ബാങ്കിംഗ് സമയം
ਬੈਂਕਿੰਗ ਟ੍ਰਾਂਜੈਕਸ਼ਨ,ബാങ്കിംഗ് ഇടപാട്
ਬੈਂਕ ਰੇਟ,ബാങ്ക് നിരക്ക്
ਬੈਂਕ ਮੇਲ-ਮਿਲਾਪ,ബാങ്ക് അനുരഞ്ജനം
ਦੀਵਾਲੀਆ,നിര്ദ്ധനന്
ਬੈਂਕ ਸੁਰੱਖਿਆ,ബാങ്ക് സുരക്ഷ
ਬੈਂਕ ਸਟੇਟਮੈਂਟ,ബാങ്ക് സ്റ്റേറ്റ്മെന്റ്
ਦਾਅਵਤ,വിരോതം
ਬਾਰ ਕੌਂਸਲ,ബാർ കൗൺസിൽ
ਸੌਦੇਬਾਜ਼ੀ,വില്പ്പനക്കരാര്
ਸੌਦੇਬਾਜ਼ੀ,വില പേശൽ
ਬੰਜਰ ਲੈਂਡ,തരിശുഭൂമി
ਬਾਰਟਰ,ചരക്കുകൈമാറ്റക്കച്ചവടം
ਅਧਾਰ,അടിത്തറ
ਬੇਬੁਨਿਆਦ,അടിസ്ഥാനപരമായ
ਬੇਸਮੈਂਟ,കെട്ടിടത്തിന്റെ അടിത്തറ
ਅਧਾਰ ਸਾਲ,അടിസ്ഥാന വർഷം
ਮੁੱ The ਲੀ,അടിസ്ഥാനപരമായ
ਅਸਲ ਵਿੱਚ,അടിസ്ഥാനപരമായി
ਮੁੱ basic ਲੀ ਅਕਲ,അടിസ്ഥാന ഇന്റലിജൻസ്
ਮੁੱ Pay ਲੀ ਤਨਖਾਹ,അടിസ്ഥാന ശമ്പളം
ਤਨਖਾਹ ਦਾ ਮੁ Tas ਲੇ ਪੱਧਰ,ശമ്പളത്തിന്റെ അടിസ്ഥാന തോത്
ਮੁ The ਲੀ ਸਿਖਲਾਈ,അടിസ്ഥാന പരിശീലനം
ਅਧਾਰ,അടിസ്ഥാനം
ਬੈਚ,ഓടിക്കല്ല്
ਬੈਚ ਨੰਬਰ,ബാച്ച് നമ്പര്
ਧਾਰਕ ਚੈੱਕ,ചുമക്കുന്ന ചെക്ക്
ਹਵਾਲਾ ਪਹਿਲਾਂ,ഉദ്ധരിച്ചതിന് മുമ്പ്
ਵਿਵਹਾਰ,പെരുമാറ്റം
ਵਿਸ਼ਵਾਸ,വിശാസം
ਬਰਾਬਰ ਦੇ ਹੇਠਾਂ,പാരത്തില് താഴെ
ਬੈਂਚ,ബഞ്ച്
ਬੇਂਚਮਾਰਕ,ബെഞ്ച്മാർക്ക്
ਲਾਭਕਾਰੀ,പ്രയോജനകരമായ
ਲਾਭਪਾਤਰੀ,പയോജകന്
ਲਾਭ,ആനുകൂലം
ਸ਼ੱਕ ਦਾ ਲਾਭ,സംശയത്തിന്റെ പ്രയോജനം
ਦਿਆਲਤਾ,നന്മ
ਲਾਭਕਾਰੀ ਫੰਡ,ബെൻ വോളന്റ് ഫണ്ട്
ਮਕੌਂਥ,Arequeliathe
Orquest,അയവിസ്താരം
ਸੋਗ,ദുര്ത്തന്ത
ਸਭ ਤੋਂ ਵਧੀਆ ਯਤਨ,മികച്ച ശ്രമങ്ങൾ
ਬਿਹਤਰ,കാഴ്ചപ്പാട്
ਬਿਆਸ,പക്ഷപാതം
ਪੱਖਪਾਤੀ ਰਾਏ,പക്ഷപാതപരമായ അഭിപ്രായം
ਕਿਤਾਬਚਾ,ബിബ്ലിയോഗ്രാഫി
ਬਨੀਅਲ,ബിനാത്തില്
ਬਿਫੁਰਕੇਟ,വിഭജനം
ਵੱਡਾ,ദിഭാരതം
ਦੁਵੱਲੇ,ഉഭയകക്ഷി
ਦੋਭਾਸ਼ੀ,രണ്ടുഭാഷകളിലുള്ള
ਬਿਕਲਲ,ബൈകാമെറൽ
ਬਿਲ,ബില്
ਦਾ ਦਾਅਵਾ ਦਾ ਬਿੱਲ,വ്യവഹാര പത്രം
ਬਿਪੋਨਥਲੀ ਰਿਪੋਰਟ,ബിമോണി റിപ്പോർട്ട്
ਬਾਈਡਿੰਗ,ബന്ധിക്കുക
ਬੋਇਯਟਾ,ബയോഡറ്റ
ਬਿਪ ਸਰਕਾਰ,ബിപർട്ടിനെറ്റ്
ਬਾਈਪੈਂਟ੍ਰਾਈਟ ਸਮਝੌਤਾ,Biparteait കരാർ
ਜਨਮ ਦਿਵਸ,ജന്മവാർഷികം
ਜਨਮ ਪ੍ਰਮਾਣ ਪੱਤਰ,ജനന സർട്ടിഫിക്കറ്റ്
ਜਨਮ ਕੰਟਰੋਲ,ജനന നിയന്ത്രണം
ਜਨਮ ਮਿਤੀ,ജനിച്ച ദിവസം
ਜਨਮ ਸਥਾਨ,ജന്മസ്ഥലം
ਜਨਮ ਦੀ ਦਰ,ജനന നിരക്ക്
ਬਾਈਵੈੱਕਲੀ,ബിക്കുളികം
ਕਾਲੀ ਆਰਥਿਕਤਾ,കറുത്ത സമ്പദ്വ്യവസ്ഥ
ਕਾਲੀ ਸੂਚੀ,കറുത്ത പട്ടിക
ਬਲੈਕਮੇਲ,കൊള്ളയടിക്കുക
ਕਾਲੀ ਮਾਰਕੀਟ,കരിഞ്ചന്ത
ਦੋਸ਼,കുറ്റപ്പെടുത്തുക
ਖਾਲੀ ਚੈੱਕ,ശൂന്യമായ പരിശോധന
ਕੰਟਰੀ ਸੌਦਾ,പുതപ്പ് ഇടപാട്
ਕੰਬਲ ਆਰਡਰ,പുതപ്പ് ഓർഡർ
ਧਮਾਕਾ,സ്ഫോടനം
ਮਿਸ਼ਰਣ,മിശ്രിതമാക്കുക
ਬਲਾਕ,ഉപരോധിക്കുക
ਨਾਕਾਬੰਦੀ,ഉപരോധിക്കല്
ਪੂੰਜੀ,തടഞ്ഞ മൂലധനം
ਬਲਾਕ ਪੱਤਰ,വലിയ അക്ഷരം
ਖੂਨਦਾਨ,രക്ത ദാനം
ਖੂਨ ਦੇ ਸੰਬੰਧ,രക്തബന്ധങ്ങൾ
ਨੀਲੀ ਕਾਲਰ ਨੌਕਰੀ,ബ്ലൂ കോളർ ജോലി
ਬਲੂਪ੍ਰਿੰਟ,ബ്ലൂപ്രിന്റ്
ਬਲਫ,മല്പ്പാതം
ਫੱਟੀ,പലക
ਬੋਰਡਿੰਗ ਅਤੇ ਠਹਿਰਨਾ,"ബോർഡിംഗ്, താമസം"
Igbimo oludari,ഡയറക്ടർ ബോർഡ്
ਮਾਲੀਏ ਦਾ ਬੋਰਡ,റവന്യൂ ബോർഡ്
ਸਰੀਰ,ശരീരം
ਬਾਡੀਗਾਰਡ,അംഗരക്ഷകന്
ਜਾਅਲੀ ਵਾ ou ਚਰ,ബോട്ടർ വൗച്ചർ
ਬੋਨਫਾਈਡਜ਼,ബോണഫൈഡുകൾ
ਬਾਂਡ,ബോണ്ട്
ਬਾਂਡਡ ਕਿਰਤ,ബോണ്ടഡ് തൊഴിലാളി
ਬੋਨਸ,ലാഭവിഹിതം
ਬੁਕਿੰਗ ਦਫਤਰ,ബുക്കിംഗ് ഓഫീസ്
ਕਿਤਾਬ-ਕੀਪਰ,പുസ്തക കീപ്പർ
ਕਿਤਾਬ-ਰੱਖਣ,ബുക്ക്-സൂക്ഷിക്കുക
ਕਿਤਾਬਚਾ,ലഘുഗന്ഥം
ਹਵਾਲੇ ਦੀ ਕਿਤਾਬ,റഫറൻസ് പുസ്തകം
ਕਿਤਾਬ ਦਾ ਮੁੱਲ,പുസ്തക മൂല്യം
ਬੂਥ,ബൂത്ത്
ਬੂਥ ਕੈਪਚਰ,ബൂത്ത് പിടിച്ചെടുക്കുക
ਬਾਰਡਰ ਭੱਤਾ,അതിർത്തി അലവൻസ്
ਬਾਰਡਰ ਲਾਈਨ,അതിർത്തി രേഖ
ਕਰਜ਼ਾ ਲੈਣ ਵਾਲੇ,കടം വാങ്ങുന്നയാൾ
ਉਧਾਰ ਕਰਨ ਵਾਲੀ ਸ਼ਕਤੀ,കടം വാങ്ങുന്ന ശക്തി
ਬੌਸ,യജമാനന്
ਬੋਤਲ ਨੋਕ,തടസ്സപ്പെടുത്തുക
ਬਰੈਕਟ,ആവരണചിഹ്നം
ਸੀਮਾ,അതിര്ത്തി
ਬਾਈਕਾਟ,ബഹിഷ്കരിക്കുക
ਦਿਮਾਗੀ ਡਰੇਨ,മസ്തിഷ്ക വളരം
ਬ੍ਰਾਂਚ ਆਫ਼ਿਸ,ബ്രാഞ്ച് ഓഫീസ്
ਉਲੰਘਣਾ,ലംഘനം
ਸਮਝੌਤੇ ਦੀ ਉਲੰਘਣਾ,കരാറിന്റെ ലംഘനം
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,ആത്മവിശ്വാസത്തിന്റെ ലംഘനം
ਇਕਰਾਰਨਾਮੇ ਦੀ ਉਲੰਘਣਾ,കരാർ ലംഘനം
ਅਨੁਸ਼ਾਸਨ ਦੀ ਉਲੰਘਣਾ,അച്ചടക്ക ലംഘനം
ਕਾਨੂੰਨ ਦੀ ਉਲੰਘਣਾ,നിയമലംഘനം
ਸ਼ਾਂਤੀ ਦੀ ਉਲੰਘਣਾ,സമാധാന ലംഘനം
ਪ੍ਰਾਇਟੀਜ ਦੀ ਉਲੰਘਣਾ,പദവി ലംഘനം
ਵਾਅਦੇ ਦੀ ਉਲੰਘਣਾ,വാഗ്ദാന ലംഘനം
ਨਿਯਮ ਦੀ ਉਲੰਘਣਾ,നിയമലംഘനം
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,വിശ്വാസ ലംഘനം
ਟੁੱਟਣਾ,പൊട്ടമം
ਟੁੱਟ ਜਾਣਾ,ബ്രേക്ക് ഡൗൺ
ਸੇਵਾ ਵਿੱਚ ਤੋੜ,സേവനത്തിൽ തകർക്കുക
ਰਿਸ਼ਤਾ ਤੋੜਨਾ,പിരിഞ്ഞുപോകുക
ਨਸਲ,ഇനം
ਰਿਸ਼ਵਤ,കൈക്കൂലി
ਸੰਖੇਪ,ചുരുക്കത്തിലുള്ള
ਬ੍ਰੀਫਿੰਗ,വിവരം നല്കല്
ਸੰਖੇਪ ਰੈਜ਼ਿ .ਮੇ,ഹ്രസ്വ പുനരാരംഭിക്കുക
ਹੁਸ਼ਿਆਰ ਰਿਕਾਰਡ,ബുദ്ധിമാനായ രേഖ
ਧਿਆਨ ਵਿੱਚ ਲਿਆਓ,ശ്രദ്ധിക്കുക
ਪ੍ਰਸਾਰਣ,പക്ഷേപണം ചെയ്യല്
ਬਰਾਡਸ਼ੇਟ,ബ്രോഡ്ഷീറ്റ്
ਬਰੋਸ਼ਰ,ലഘുലേഖ
ਬ੍ਰੋਕਰੇਜ,ബ്രോക്കറേജ്
ਅੱਗੇ ਲਿਆਇਆ (ਬੀ / ਐਫ),മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്)
ਬਜਟ ਅਲਾਟਮੈਂਟ,ബജറ്റ് വിഹിതം
ਬਜਾਰੀ ਨਿਯੰਤਰਣ,ഉപതള നിയന്ത്രണം
ਬਜਟ ਅਨੁਮਾਨ,ബജറ്റ് എസ്റ്റിമേറ്റ്
ਬਜਟ ਪ੍ਰਬੰਧ,ബജറ്റ് വ്യവസ്ഥ
ਇਮਾਰਤ,കെട്ടിടം
ਥੋਕ,വലിപ്പം
ਥੋਕ ਖਰੀਦ,ബൾക്ക് വാങ്ങൽ
ਬੁਲੇਟਿਨ,വാര്ത്താവിതരണം
ਬੰਪਰ ਫਸਲ,ബമ്പർ വിള
ਖਾਲੀ ਅਸਾਮੀਆਂ,ഒഴിവുകളുടെ കുലകൾ
ਧੁੰਦਲਾ,മുറുകെട്ടുറഞ്ഞ
ਨੌਕਰਸ਼ਾਹੀ,ഉദോഗസ്ഥമേധാവിത്തം
ਬੁਟਸ਼ਾਹ,ബ്യൂറോക്രാറ്റ്
ਕਾਰੋਬਾਰੀ ਵਰਗ,ബിസിനസ്സ് ക്ലാസ്
ਵਪਾਰ ਦਾ ਸਮਾਂ (= ਵਪਾਰ ਦੇ ਘੰਟੇ),ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്)
ਕਾਰੋਬਾਰੀ,കച്ചവടക്കാരന്
ਵਾਪਸ ਖਰੀਦੋ,തിരികെ വാങ്ങി
ਖਰੀਦਦਾਰ,വാങ്ങുന്നയാള്
ਬਾਈ ਚੋਣ (= ਚੋਣ ਦੁਆਰਾ),ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ)
ਹੱਥ ਨਾਲ,കൈകൊണ്ട്
ਡਾਕ ਰਾਹੀ,തപാൽ മുഖേന
ਕੈਬਿਨ ਸਮਾਨ,കാബിൻ ബാഗേജ്
ਕੈਬਨਿਟ,മന്തിസഭ
ਕੇਡਰ,കേഡിര്
ਬਿਪਤਾ,വിപത്ത്
ਗਣਨਾ,കണക്കുകൂട്ടല്
ਕੈਲੰਡਰ ਸਾਲ,കലണ്ടർ വർഷം
ਮੁਹਿੰਮ,സംഘടിതപവര്ത്തനം
ਕੈਂਪਸ,കോളേജ് വളപ്പ്
ਕੈਂਪਸ ਇੰਟਰਵਿ view,കാമ്പസ് അഭിമുഖം
ਰੱਦ ਕਰੋ,റദ്ദാക്കുക
ਰੱਦ,റദ്ദാക്കല്
ਉਮੀਦਵਾਰ,സ്ഥാനാര്ഥി
ਉਮੀਦਵਾਰੀ,സ്ഥാനാർത്ഥി
ਕੈਨਵੈਸਿੰਗ,കാൻവാസ്സിംഗ്
ਸਮਰੱਥਾ,കഴിവ്
ਸਮਰੱਥ,കെല്പുള്ള
ਸਮਰੱਥਾ,താണി
ਪੂੰਜੀ,തലസ്ഥാനം
ਪੂੰਜੀਗਤ ਖਰਚ,മൂലധന ചെലവ്
ਮੋਤ ਦੀ ਸਜਾ,വധശിക്ഷ
ਕੈਪਟੇਸ਼ਨ ਫੀਸ,ചുമറ്റ ഫീസ്
ਕੈਪਚਰ,കീഴടക്കല്
ਦੇਖਭਾਲ,കെയർ
ਕਰੀਅਰ,തൊഴില്
ਕਰੀਅਰ ਦਾ ਵਿਕਾਸ,കരിയർ വികസനം
ਕੇਅਰਟੇਕਰ ਸਰਕਾਰ,കെയർ ടേക്കർ സർക്കാർ
ਅੱਗੇ ਲੈ ਗਿਆ (ਸੀ / ਐਫ),മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്)
ਅੱਗੇ ਵਧਾਓ,മുന്നോട്ട് കൊണ്ടുപോകും
ਲਿਜਾਣ ਦੀ ਕੀਮਤ,ചെലവ് വഹിക്കുന്നു
ਅੱਗੇ ਲੈ ਜਾਣਾ,മാറ്റിവയ്ക്കുക
ਕਾਰਟੇਜ,കടപ്പാട്
ਕੇਸ,കേസ്
ਮਾਮਲੇ 'ਦਾ ਅਧਿਐਨ,കേസ് പഠനം
ਨਕਦ,പണം
ਨਕਦ ਸੰਤੁਲਨ,ബാക്കി പണം
ਨਕਦ ਕਿਤਾਬ,ക്യാഷ് പുസ്തകം
ਨਕਦ ਕਾਰਡ,ക്യാഷ് കാർഡ്
ਨਕਦ ਸਰਟੀਫਿਕੇਟ,ക്യാഷ് സർട്ടിഫിക്കറ്റ്
ਨਕਦ ਕਾ counter ਂਟਰ,ക്യാഷ് ക .ണ്ടർ
ਨਕਦ ਫਸਲ,നാണ്യ വിള
ਨਕਦ ਛੂਟ,പണം കിഴിവ്
ਨਕਦ ਥੱਲੇ,പണം താഴെ
ਹੱਥ ਵਿੱਚ ਨਕਦ,കൈയിലുള്ള പണം
ਨਕਦ ਮੀਮੋ,ക്യാഷ് മെമ്മോ
ਨਕਦ ਭੁਗਤਾਨ,പണമടയ്ക്കൽ
ਜਾਤੀ,ജാതി
ਜਾਤੀ ਸਰਟੀਫਿਕੇਟ,ജാതി സർട്ടിഫിക്കറ്റ്
ਵੋਟ ਪਾਉਣ ਲਈ,വോട്ട് കാസ്റ്റുചെയ്യുന്നു
ਆਮ,ആകസ്മികമായ
ਆਮ ਕਿਰਤ,കാഷ്വൽ അധ്വാനം
ਸਧਾਰਣ ਛੁੱਟੀ,കാഷ്വൽ അവധി
ਹਾਦਸੇ,അതാഹിതം
ਆਮ ਖਾਲੀ ਥਾਂ,കാഷ്വൽ ഒഴിവ്
ਕੈਟਾਲਾਗ,നാമാവലി
ਸ਼੍ਰੇਣੀਵਾਦੀ,ഉപചാരമുള്ള
ਸ਼੍ਰੇਣੀ,ഇനം
ਕੇਟਰਿੰਗ ਸੇਵਾ,കാറ്ററിംഗ് സർവ്വീസ്
ਸਾਵਧਾਨ,ജാഗ്രത
ਸਾਵਧਾਨ ਪੈਸਾ,മുന്നറിയിപ്പ് പണം
ਅੱਗ ਲੱਗ ਗਈ,തീ പിടിക്കുക
"ਛੱਤ (""ਕੀਮਤ"")","സീലിംഗ് (""വില"" പോലെ)"
ਜਸ਼ਨ,ആഘോഷം
ਮੋਬਾਇਲ ਫੋਨ,സെൽ ഫോൺ
ਸੈਂਸਰ,ഗുണദോഷപരിശോധകന്
ਸੈਂਸਰ,നിന്ദിക്കുക
ਸੈਂਸਰ,ചലനം പ്രയോഗിക്കുന്നു
ਮਰਦਮਸ਼ੁਮਾਰੀ,കാനേഷുമാരി
ਕੇਂਦਰੀ ਸੈੱਸ,സെൻട്രൽ സെസ്
ਕੇਂਦਰੀ ਸਿਵਲ ਸੇਵਾ ਦੇ ਨਿਯਮ,സെൻട്രൽ സിവിൽ സർവീസ് നിയമങ്ങൾ
ਕੇਂਦਰੀ ਆਬਕਾਰੀ,കേന്ദ്ര എക്സൈസ്
ਕੇਂਦਰ ਸਰਕਾਰ,കേന്ദ്ര സർക്കാർ
ਕੇਂਦਰੀਕਰਨ,കേന്ദ്രം
ਕੇਂਦਰੀਕ੍ਰਿਤ ਸੇਵਾ,കേന്ദ്രീകൃത സേവനം
ਕੇਂਦਰੀ ਫੰਡ ਕੀਤੀ ਸਕੀਮ,കേന്ദ്ര ധനസഹായ പദ്ധതി
ਕੇਂਦਰੀ ਸਪਾਂਸਰ ਕੀਤੀ ਸਕੀਮ,കേന്ദ്ര സ്പോൺസേർഡ് സ്കീം
ਕੇਂਦਰੀ ਦਫਤਰ,സെൻട്രൽ ഓഫീസ്
ਕੇਂਦਰੀ ਮਾਲੀਆ,കേന്ദ്ര വരുമാനം
ਕੇਂਦਰੀ ਵਿਕਰੀ ਟੈਕਸ,കേന്ദ്ര വിൽപ്പന നികുതി
ਕੇਂਦਰ,കേന്ദ്രം
ਸਦੀ,നൂറ്റാണ്ട്
ਅਨਾਜ,ധാനം
ਸੀਰੀਅਲਿਸਟ,ധാത്തിയാപ്പൂ
ਰਸਮੀ ਪਰੇਡ,ആചാരപരമായ പരേഡ്
ਸਮਾਰੋਹ,ആചാരം
ਸਰਟੀਫਿਕੇਟ,സാക്ഷപതം
ਤੰਦਰੁਸਤੀ ਦਾ ਸਰਟੀਫਿਕੇਟ,ശാരീരികക്ഷമതയുടെ സർട്ടിഫിക്കറ്റ്
ਪੋਸਟਿੰਗ ਦਾ ਸਰਟੀਫਿਕੇਟ,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
ਸੇਵਾ ਦਾ ਸਰਟੀਫਿਕੇਟ,സേവന സർട്ടിഫിക്കറ്റ്
ਸਰਟੀਫਿਕੇਸ਼ਨ,സാക്ഷപ്പെടുത്തല്
ਪ੍ਰਮਾਣਿਤ ਕਾੱਪੀ,സർട്ടിഫൈഡ് പകർപ്പ്
ਪ੍ਰਮਾਣਿਤ,സാക്ഷപ്പെടുത്തുക
ਸੈੱਸ,സെസ്
ਬੰਦ,വിരാമം
ਚੇਨ,ചങ്ങല
ਚੇਅਰਮੈਨ / ਚੇਅਰਪਰਸਨ,ചെയർമാൻ / ചെയർപേഴ്സൺ
ਚਲਾਨ,ചലൻ
ਚੁਣੌਤੀ,വെല്ലുവിളി
ਚੈਂਬਰ,സകാരമുറി
ਵਪਾਰ ਮੰਡਲ,വാണിജ്യ സംഘടന
ਬਦਲੋ,മാറ്റുക
ਹਫੜਾ-ਦਫੜੀ,കുഴപ്പം
ਅਧਿਆਇ,അധായം
ਪਾਤਰ ਕਤਲ,സ്വഭാവഭേദം
ਅੱਖਰ ਸਰਟੀਫਿਕੇਟ,പ്രതീക സർട്ടിഫിക്കറ്റ്
ਚਾਰਜ,കുറ്റം ചാര്ത്തല്
ਜਾਇਦਾਦ 'ਤੇ ਚਾਰਜ ਕਰੋ,സ്വത്ത് ചാർജ് ചെയ്യുക
ਚਾਰਜਸ਼ੀਟ,ചാർജ് ഷീറ്റ്
ਚੈਰੀਟੇਬਲ,ചാരിറ്റബിൾ
ਦਾਨ,അനുകന്വ
ਚਾਰਟ,അവകാശപതം
ਚਾਰਟਰ,പമാണം
ਚਸੀਸ ਨੰਬਰ,ചേസിസ് നമ്പർ
ਧੋਖਾਧੜੀ,വഞ്ചന
ਚੈਕ,ചെക്ക്
ਚੈੱਕ ਲਿਸਟ,ചെക്ക് ലിസ്റ്റ്
ਪੋਸਟ ਪੋਸਟ ਚੈੱਕ ਕਰੋ,പോസ്റ്റ് പരിശോധിക്കുക
ਕੈਮਿਸਟ,രസതന്തശാസ്തജ്ഞന്
ਚੈਕ,ചെക്ക്
ਚੈੱਕ ਕਰਨ ਦਿਓ,അനുവദിക്കുക
ਮੁਖੀ,നേതാവ്
ਬੱਚੇ ਸਿੱਖਿਆ ਭੱਤੇ,കുട്ടികളുടെ വിദ്യാഭ്യാസ അലവൻസ്
