Bengali,Odiya
অ্যাপ্লিকেশন ভিত্তিক ভাষা,ପ୍ରୟୋଗୀ ଆଧାରିତ ଭାଷା |
অ্যাপ্লিকেশন প্যাকেজ,ପ୍ରୟୋଗ ପ୍ୟାକେଜ୍
এপ্লিকেশন প্রোগ্রাম,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମ
অ্যাপ্লিকেশন প্রোগ্রামিং,ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମିଂ |
অ্যাপ্লিকেশন প্রয়োজনীয় ভাষা,ପ୍ରୟୋଗ ଆବଶ୍ୟକ ଭାଷା |
অ্যাপ্লিকেশন সফ্টওয়্যার,ପ୍ରୟୋଗ ସଫ୍ଟୱେର୍
অ্যাপ্লিক,ଆପ୍ଲିକ୍
আনুমানিক তত্ত্ব,ଆନୁମାନିକ ସିଦ୍ଧାନ୍ତ |
স্বেচ্ছাসেবী অ্যাক্সেস,ଇଚ୍ଛାଧୀନ ପ୍ରବେଶ |
স্বেচ্ছাসেবী সিকোয়েন্স কম্পিউটার,ଇଚ୍ଛାଧୀନ କ୍ରମ କମ୍ପ୍ୟୁଟର |
সালিশ,ଆର୍ବିଟ୍ରେସନ୍
আর্কিটেকচার,ସ୍ଥାପତ୍ୟ
সংরক্ষণাগার,ଅଭିପାକ୍ଷେତ୍ର
এরিয়া কোড,ଏରିୟା କୋଡ
অঞ্চল অনুসন্ধান,କ୍ଷେତ୍ର ସନ୍ଧାନ
অঞ্চল স্থানান্তর,କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର
অঞ্চল পরিবর্তনশীল,କ୍ଷେତ୍ର ଭେରିଏବଲ୍
যুক্তি,ଯୁକ୍ତି
যুক্তি ঠিকানা,ଯୁକ୍ତି ଠିକଣା
যুক্তি তালিকা,ଯୁକ୍ତି ତାଲିକା
গাণিতিক নির্দেশ,ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ
গাণিতিক এবং যুক্তি ইউনিট,ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |
গাণিতিক অ্যাসাইনমেন্ট বিবৃতি,ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |
গাণিতিক চেক,ଗାଣିତିକ ଯାଞ୍ଚ |
পাটিগণিত ধ্রুবক,ଗାଣିତିକ ସ୍ଥିର |
গাণিতিক রূপান্তর,ଗାଣିତିକ ରୂପାନ୍ତର
গাণিতিক ডেটা,ଗାଣିତିକ ତଥ୍ୟ |
পাটিগণিত ব্যতিক্রম,ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |
গাণিতিক অভিব্যক্তি,ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |
গাণিতিক স্থির পয়েন্ট,ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |
পাটিগণিত শ্রেণিবিন্যাস,ଗାଣିତିକ ହାଇରାର୍କି |
বিবৃতি যদি গাণিতিক,ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |
গাণিতিক যুক্তি,ଗାଣିତିକ ତର୍କ
গাণিতিক যুক্তি ইউনিট,ଗାଣିତିକ ତର୍କ ଏକକ |
পাটিগণিত অপারেশন,ଗାଣିତିକ ଅପରେସନ୍ |
পাটিগণিত অপারেটর,ଗାଣିତିକ ଅପରେଟର |
পাটিগণিত ওভারফ্লো,ଗାଣିତିକ ଓଭରଫ୍ଲୋ |
গাণিতিক ছবির ডেটা,ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |
গাণিতিক অগ্রাধিকার,ଗାଣିତିକ ପ୍ରଚାର
গাণিতিক প্রাথমিক,ଗାଣିତିକ ପ୍ରାଥମିକ |
গাণিতিক নিবন্ধ,ଗାଣିତିକ ରେଜିଷ୍ଟର |
গাণিতিক সম্পর্ক,ଗାଣିତିକ ସମ୍ପର୍କ |
গাণিতিক স্ক্যান,ଗାଣିତିକ ସ୍କାନ୍ |
গাণিতিক বিভাগ,ଗାଣିତିକ ବିଭାଗ |
গাণিতিক শিফট,ଗାଣିତିକ ଶିଫ୍ଟ |
গাণিতিক স্থানান্তর,ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |
পাটিগণিত বিবৃতি,ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ
গাণিতিক শব্দ,ଗାଣିତିକ ଶବ୍ଦ
পাটিগণিত আন্ডারফ্লো,ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |
গাণিতিক ইউনিট,ଗାଣିତିକ ଏକକ |
অ্যারে,ଆରେ
অ্যারে বাউন্ড,ଆରେ ବନ୍ଧା
অ্যারে কম্পিউটার,ଆରେ କମ୍ପ୍ୟୁଟର |
অ্যারে মাত্রা,ଆରେ ଡାଇମେସନ୍ |
অ্যারে উপাদান,ଆରେ ଉପାଦାନ
অ্যারে এক্সপ্রেশন,ଆରେ ଏକ୍ସପ୍ରେସନ୍ |
অ্যারের নাম,ଆରେ ନାମ
কাঠামোর অ্যারে,ସଂରଚନାଗୁଡ଼ିକର ଆରେ |
অ্যারে প্রিন্টিং,ଆରେ ମୁଦ୍ରଣ
অ্যারে প্রসেসিং,ଆରେ ପ୍ରକ୍ରିୟାକରଣ |
অ্যারে প্রসেসর,ଆରେ ପ୍ରୋସେସର୍ |
বক্তৃতা পয়েন্ট,ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |
কৃত্রিম জ্ঞান,କୃତ୍ରିମ ଜ୍ଞାନ
কৃত্রিম বুদ্ধিমত্তা,କୃତ୍ରିମ ବୁଦ୍ଧି
কৃত্রিম ভাষা,କୃତ୍ରିମ ଭାଷା |
কৃত্রিম পরিবর্তনশীল,କୃତ୍ରିମ ଭେରିଏବଲ୍ |
আর্টস অ্যাপ্লিকেশন ডেটা ব্যাংক,କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |
আর্টস অ্যাপ্লিকেশন সংগীত,କଳା ପ୍ରୟୋଗ ସଂଗୀତ |
আর্টস অ্যাপ্লিকেশন প্যাটার্ন জেনারেশন,କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |
আরোহী,କୁବିଙ୍ଗ୍ସ
আরোহী বাছাই,ଆରୋହଣ ସର୍ଟ |
Ascil,ଆଷ୍ଟିଲ୍ |
ASCII নিয়ন্ত্রণ চরিত্র,ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |
ASCII কী বোর্ড,ASCII କି ବୋର୍ଡ |
দিক,ସର୍ବୋଚ୍ଚ
দিক এবং,ଦିଗ ଏବଂ
একত্রিত করা,ଏକତ୍ର ହୁଅ
একত্রিত উত্স,ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |
সময়কাল একত্রিত করুন,ସମୟ ସମାପ୍ତ କରନ୍ତୁ |
এসেম্বলার,ଏକତ୍ରିତ |
এসেম্বলার ডাইরেক্টিভ,ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |
এসেম্বলার সুবিধা,ଏକତ୍ରିତ ସୁବିଧା |
এসেম্বলার ভাষা,ଏକତ୍ରିତ ଭାଷା |
একত্রিত,ଏକତ୍ର କରିବା
সমাবেশ পর্ব,ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |
সময় একত্রিত,ସମୟ ଆସୁଛି
সমাবেশ,ସଭା
এসেম্বলি,ଆସେମ୍ବଲି ଭାଷା |
অ্যাসেম্বলি ল্যাঙ্গুয়েজ প্রোগ্রামিং,ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |
সমাবেশ ভাষা সফ্টওয়্যার নমনীয়তা,ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |
সমাবেশ তালিকা,ଆସେମ୍ବଲି ତାଲିକା |
সমাবেশ পর্ব,ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |
সমাবেশ রুটিন,ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |
সমাবেশ সময়,ସଭା ସମୟ
সমাবেশ ইউনিট,ଏକତ୍ରତା ଏକକ |
অ্যাসাইনমেন্ট ইনডেক্সিং,ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |
অ্যাসাইনমেন্ট অপারেশন,ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |
নিয়োগ বিবৃতি,ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
সহযোগী ঠিকানা,ଆସିବେଗତ ଠିକଣା |
সহযোগী অ্যারে রেজিস্টার,ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |
সহযোগী কী,ସନ୍ଦେହଜନକ କି?
সহযোগী ভাষা,ଆସୋସିଟିଭ୍ ଭାଷା |
সহযোগী স্মৃতি,ଆସୋସିଟିଭ୍ ମେମୋରୀ |
সহযোগী স্টোরেজ,ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |
দশমিক বিন্দু ধরে নেওয়া,ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |
অসমমিত ডিভাইস,ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |
অসমমিত আই/ও,ଅସୀମେଟ୍ରିକ୍ I / O
অ্যাসিঙ্ক্রোনাস,ଅସନ୍ତୁଳିତ
অ্যাসিঙ্ক্রোনাস কম্পিউটার,ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সফার,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সমিশন,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |
অ্যাসিঙ্ক্রোনাস ডিভাইস,ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |
অ্যাসিঙ্ক্রোনাস অপারেশন,ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |
অ্যাসিঙ্ক্রোনাস সিগন্যালিং,ଅସନ୍ତୁଳିତ ସଙ୍କେତ |
অ্যাসিঙ্ক্রোনাস সময় বিভাগ মাল্টিপ্লেক্সিং,ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |
অ্যাসিঙ্ক্রোনাস ট্রান্সমিশন,ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |
অ্যাসিঙ্ক্রোনাস ওয়ার্কিং,ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ
সংযুক্ত প্রক্রিয়াজাতকরণ,ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |
সংযুক্ত প্রসেসর,ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |
সংযুক্ত সমর্থন প্রসেসর,ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |
অপারেশন উপস্থিত,ଯୋଗଦାନ ଅପରେସନ୍ |
ট্রেল প্রিন্টারে অংশ নিয়েছেন,ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍
মনোযোগ বাধা,ଧ୍ୟାନ ବାଧା
মনোযোগ কী,ଧ୍ୟାନ ଚାବି |
মনোযোগ,ସାଧନ
অবিচ্ছিন্ন ধ্রুবক,ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |
মনোযোগ বিকৃতি,ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |
মনোযোগ সমতুল্য,ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |
অ্যাটেনুয়েটর,ଆଟେଟୋଲେଟର୍ |
বৈশিষ্ট্য,ଗୁଣ
শ্রাবণ অ্যালার্ম,ଶ୍ରୋତା ଆଲାର୍ମ |
অডিও ক্যাসেট,ଅଡିଓ କ୍ୟାସେଟ୍ |
অডিও তদন্ত,ଅଡିଓ ଅନୁସନ୍ଧାନ |
অডিও লাইন,ଅଡିଓ ରେଖା |
অডিও প্রতিক্রিয়া,ଅଡିଓ ପ୍ରତିକ୍ରିୟା |
অডিও প্রতিক্রিয়া বার্তা,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |
অডিও প্রতিক্রিয়া ইউনিট,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |
অডিওটেপ স্টোরেজ ইউনিট,ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |
অডিও টেলিযোগাযোগ লাইন,ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |
অডিও টার্মিনাল,ଅଡିଓ ଟର୍ମିନାଲ୍ |
অডিট কমান্ড ভাষা,ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |
অডিট প্রোগ্রামিং,ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |
নিরীক্ষা পথ,ଅଡିଟ୍ ଟ୍ରେଲ୍ |
অগেন্ড,Augeend
অগমেন্ট,ବୃଦ୍ଧି
অগমেন্টার,ଅଗମେଣ୍ଟର୍ |
লেখক,ଲେଖକ
অনুমোদন,ଲେଖକ
অনুমোদন ব্যবস্থা,ଲେଖକ ସିଷ୍ଟମ୍ |
কর্তৃপক্ষ,ପ୍ରାଧିକରଣ
অনুমোদন কোড,ପ୍ରାଧିକରଣ କୋଡ୍
অনুমোদিত গ্রন্থাগার,ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |
অনুমোদিত প্রোগ্রাম,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |
অনুমোদিত প্রোগ্রাম সুবিধা,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |
অটো অ্যাবস্ট্রাক্ট,ଅଟୋ ବିସ୍ତୃତ
স্বয়ংক্রিয় উত্তর,ଅଟୋ ଥାଇନର୍ |
অটো বুটিং,ଅଟୋ ବୁଟିଙ୍ଗ୍ |
অটো বাইপাস,ଅଟୋ ବାଇପାସ୍ |
অটো কল (= স্বয়ংক্রিয় কলিং),ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍)
অটো কোডার,ଅଟୋ କୋଡର୍ |
স্বয়ংক্রিয় কল,ଅଟୋ ଡାଏଲ୍ |
অটোফ্লো,ଅଟୋଫ୍ଲୋ |
অটো সূচক,ଅଟୋ ଇଣ୍ଡେକ୍ସ |
অটো ইনডেক্সড অ্যাড্রেসিং,ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |
অটোমেটা,ସ୍ୱୟଂଚାଳିତଟି
অটোমেটা তত্ত্ব,ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |
অটোমেটা টাইপ,ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |
স্বয়ংক্রিয় গ্রন্থপঞ্জি,ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |
স্বয়ংক্রিয় ডেটা মিডিয়াম,ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |
স্বয়ংক্রিয় অভিধান,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ
স্বয়ংক্রিয় শব্দকোষ,ସ୍ୱୟଂଚାଳିତ ଶବ୍ଦକୋଷ |
স্বয়ংক্রিয় লজিক ডায়াগ্রাম,ସ୍ୱୟଂଚାଳିତ ଲୋଗିକ୍ ଚିତ୍ର |
স্বয়ংক্রিয় ব্যবস্থাপনা,ସ୍ୱୟଂଚାଳିତ ପରିଚାଳନାମ
স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা,ସ୍ୱୟଂଚାଳିତ ଉତ୍ପାଦନ ପରିଚାଳନା
স্বয়ংক্রিয় স্টক নিয়ন্ত্রণ,ସ୍ୱୟଂଚାଳିତ ଷ୍ଟକ୍ କଣ୍ଟ୍ରୋଲ୍ |
স্বয়ংক্রিয় বিমূর্ত,ସ୍ୱୟଂଚାଳିତ ଅବଷ୍ଟ୍ରାକ୍ଟ |
স্বয়ংক্রিয় বিমূর্ততা,ସ୍ୱୟଂଚାଳିତ ଅବକ୍ଷୟ
স্বয়ংক্রিয়ভাবে প্রোগ্রাম করা সরঞ্জাম,ସ୍ୱୟଂଚାଳିତ ଭାବରେ ଉପକରଣଗୁଡ଼ିକ ପ୍ରୋଗ୍ରାମ କରେ |
স্বয়ংক্রিয় উত্তর,ସ୍ୱୟଂଚାଳିତ ଉତ୍ତର
স্বয়ংক্রিয় কল বিতরণকারী,ସ୍ୱୟଂଚାଳିତ କଲ୍ ବିତରକ |
