Telugu,Malayalam
శ్రేణి బౌండ్,അറേ ബന്ധിത
అర్రే కంప్యూటర్,അറേ കമ്പ്യൂട്ടർ
శ్రేణి పరిమాణం,അറേ അളവ്
శ్రేణి మూలకం,അറേ ഘടകം
శ్రేణి వ్యక్తీకరణ,ശ്രമരീതി
శ్రేణి పేరు,അറേ പേര്
నిర్మాణాల శ్రేణి,ഘടനകളുടെ നിര
అర్రే ప్రింటింగ్,അറേ പ്രിന്റിംഗ്
శ్రేణి ప్రాసెసింగ్,അറേ പ്രോസസ്സിംഗ്
అర్రే ప్రాసెసర్,അറേ പ്രോസസർ
ఉచ్చారణ పాయింట్,ആർട്ടിക്കേഷൻ പോയിന്റ്
కృత్రిమ జ్ఞానం,കൃത്രിമ കോഗ്നിഷൻ
కృత్రిమ మేధస్సు,നിർമ്മിത ബുദ്ധി
కృత్రిమ భాష,കൃത്രിമ ഭാഷ
కృత్రిమ వేరియబుల్,കൃത്രിമ വേരിയബിൾ
ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్,ആർട്സ് ആപ്ലിക്കേഷൻ ഡാറ്റ ബാങ്ക്
ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్,ആർട്സ് ആപ്ലിക്കേഷൻ സംഗീതം
ఆర్ట్స్ అప్లికేషన్ సరళి తరం,ആർട്സ് ആപ്ലിക്കേഷൻ പാറ്റേൺ തലമുറ
ఆరోహణ,ആസര്ണം
ఆరోహణ క్రమబద్ధీకరణ,ആരോഹണം അടുക്കുക
అస్సిల్,Alcyly
ASCII నియంత్రణ అక్షరం,ASCII നിയന്ത്രണ പ്രതീകം
ASCII కీ బోర్డు,ASCII കീ ബോർഡ്
కారక,വശം
కారకం మరియు,വശം
సమీకరించటం,സംയോജിപ്പിക്കുക
సమావేశమైన మూలం,ഒരുമിച്ചുകൂട്ടിയ ഉത്ഭവം
వ్యవధిని సమీకరించండి,ദൈർഘ്യം കൂടിച്ചേർന്നു
సమీకరించేవాడు,അസംബ്ലി
సమీకరించే ఆదేశం,അസംബ്ലിലർ നിർദ്ദേശം
సమీకరించే సౌకర్యం,അസംബ്ലർ സൗകര്യം
సమీకరించే భాష,അസംബ്ലിലർ ഭാഷ
సమీకరించడం,കൂട്ടിച്ചേർക്കുന്നു
సమీకరించే దశ,ഒത്തുചേരൽ ഘട്ടം
సమీకరించే సమయాన్ని,സമയം ഒത്തുചേരുന്നു
అసెంబ్లీ,നിയമനിര്മ്മാണസഭ
అసెంబ్లీ భాష,നിയമസഭാ ഭാഷ
అసెంబ్లీ భాషా ప్రోగ్రామింగ్,നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്
అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత,അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം
అసెంబ్లీ జాబితా,നിയമസഭാ പട്ടിക
అసెంబ్లీ దశ,നിയമസഭാ ഘട്ടം
అసెంబ్లీ దినచర్య,നിയമസഭ
అసెంబ్లీ సమయం,നിയമസഭാലം
అసెంబ్లీ యూనిట్,നിയമസഭാസം
అసైన్‌మెంట్ ఇండెక్సింగ్,അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്
అసైన్‌మెంట్ ఆపరేషన్,അസൈൻമെന്റ് പ്രവർത്തനം
అసైన్‌మెంట్ స్టేట్మెంట్,അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
అసోసియేటివ్ చిరునామా,അസോസിയേറ്റീവ് വിലാസം
అసోసియేటివ్ అర్రే రిజిస్టర్,അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ
అసోసియేటివ్ కీ,അസോസിയേറ്റീവ് കീ
అసోసియేటివ్ లాంగ్వేజ్,അസോസിയേറ്റീവ് ഭാഷ
అసోసియేటివ్ మెమరీ,അസോസിയേറ്റീവ് മെമ്മറി
అసోసియేటివ్ స్టోరేజ్,അസോസിയേറ്റീവ് സംഭരണം
దశాంశ బిందువు,ദശാംശസ്ഥാനം അനുമാനിച്ചു
అసమాన పరికరం,അസമമായ ഉപകരണം
అసమాన i/ఓ,അസമമായ ഐ / ഒ
అసమకాలిక,അസിൻക്രണസ്
అసమకాలిక కంప్యూటర్,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
అసమకాలిక డేటా బదిలీ,അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം
అసమకాలిక డేటా ట్రాన్స్మిషన్,അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ
అసమకాలిక పరికరాలు,അസിൻക്രണസ് ഉപകരണങ്ങൾ
అసమకాలిక ఆపరేషన్,അസിൻക്രണസ് പ്രവർത്തനം
అసమకాలిక సిగ్నలింగ్,അസിൻക്രണസ് സിഗ്ലിംഗ്
అసమకకరణం,അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്
అసమకాలిక ప్రసారం,അസിൻക്രണസ് ട്രാൻസ്മിഷൻ
అసమకాలిక పని,അസിൻക്രണസ് ജോലി
అటాచ్డ్ ప్రాసెసింగ్,അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്
అటాచ్డ్ ప్రాసెసర్,അറ്റാച്ചുചെയ്ത പ്രോസസർ
అటాచ్డ్ సపోర్ట్ ప్రాసెసర్,അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ
హాజరైన ఆపరేషన్,പങ്കെടുത്ത പ്രവർത്തനം
ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు,ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്
శ్రద్ధ అంతరాయం,ശ്രദ്ധ തടസ്സം
శ్రద్ధ కీ,ശ്രദ്ധ കീ
అటెన్యుయేషన్,അറ്റൻവറൻസ്
అటెన్యుయేషన్ స్థిరాంకం,അറ്റൻവറേഷൻ സ്ഥിരാങ്കം
అటెన్యుయేషన్ వక్రీకరణ,Attenuution വികസനം
అటెన్యుయేషన్ ఈక్వలైజర్,അറ്റൻവേഷൻ ഇക്വൈസർ
అటెన్యూయేటర్,അറ്റൻവേറ്റർ
గుణం,ആട്രിബ്യൂട്ട്
వినగల అలారం,കേൾക്കാവുന്ന അലാറം
ఆడియో క్యాసెట్,ഓഡിയോ കാസറ്റ്
ఆడియో విచారణ,ഓഡിയോ അന്വേഷണം
ఆడియో లైన్,ഓഡിയോ ലൈൻ
ఆడియో ప్రతిస్పందన,ഓഡിയോ പ്രതികരണം
ఆడియో ప్రతిస్పందన సందేశం,ഓഡിയോ പ്രതികരണ സന്ദേശം
ఆడియో ప్రతిస్పందన యూనిట్,ഓഡിയോ പ്രതികരണ യൂണിറ്റ്
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്
ఆడియో టెలికమ్యూనికేషన్ లైన్,ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ
ఆడియో టెర్మినల్,ഓഡിയോ ടെർമിനൽ
ఆడిట్ కమాండ్ లాంగ్వేజ్,ഓഡിറ്റ് കമാൻഡ് ഭാഷ
ఆడిట్ ప్రోగ్రామింగ్,ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്
తనిఖీ శోధన,ഓഡിറ്റ് ട്രയൽ
ఆగెండ్,ഗഹെൻഡ്
ఆజ్మెంట్,വര്ദ്ധിപ്പിക്കുക
ఆగ్మెంటర్,വര്ഗം
రచయిత,ഗന്ഥകാരി
రచయిత,അധികാരമുള്ള
రచయిత వ్యవస్థ,രചയിതാവിന്റെ സംവിധാനം
అధికారం,അധികാരം
అధికారిక కోడ్,അംഗീകാര കോഡ്
అధీకృత లైబ్రరీ,അംഗീകൃത ലൈബ്രറി
అధీకృత కార్యక్రమం,അംഗീകൃത പ്രോഗ്രാം
అధీకృత ప్రోగ్రామ్ సౌకర్యం,അംഗീകൃത പ്രോഗ്രാം സൗകര്യം
ఆటో వియుక్త,യാന്ത്രിക സംഗ്രഹം
ఆటో సమాధానం,തനിയെ ഉത്തരം
