Marathi,Gujarati
ऑटोग्राफ्ट,સ્વચાલિત
स्वयंप्रतिरोधक रोग,સ્વયંપ્રતિકારક રોગ
ऑटोमोबाईल एक्झॉस्ट,ઓટોમોબાઈલ એક્ઝેકટ
स्वायत्त (अनैच्छिक) मज्जासंस्था,સ્વાયત્ત (અનૈચ્છિક) નર્વસ સિસ્ટમ
ऑटोफॅजिक लायसोसोम,સ્વચાલિત
ऑटोप्लॉइड,સ્વચાલિત
ऑटोपोडियम,સ્વચાલિત
ऑटोपॉलिपॉइड,સ્વોલપ્લોઇડ
ऑटोसोमल क्रोमोरोम,સ્વચાલિત ક્રોમરોમ
ऑटोसोमल जनुक,સ્વત્વાદેશ
ऑटोसोम,આપત્તિજનક
ऑटोटेट्रॅप्लॉइड,સ્વચાલિત
ऑटोमी,સ્વચાલ
ऑटोट्रिप्लॉइड विविधता,સ્વચાલિત વિવિધતા
ऑटोट्रोफ,સ્વચાલિત
शरद .तूतील लाकूड,પડોશી લાકડો
ऑक्सानोग्राफ,સહાયક
ऑक्सोनोमीटर,સહાયકમાપક
ऑक्सेटिक ग्रोथ,સહાયક વૃદ્ધિ
ऑक्सिन,Uxક્સિન
ऑक्सोट्रोफ,Uxક્સોટ્રોફ
एक व्ही बंडल,એક વી બંડલ
एवेज,આદ
एव्हिसेनिया,એકસાથે
ओएन,Awગલો
अक्षीय सांगाडा,અક્ષીય હાડપિંજર
अक्ष,સ્ફોટક
अक्षीय अंकुर,વિસ્ફોટક કળી
अक्षीय,Axંચે એવું
अक्ष कशेरुका,કુહારી
On क्सॉन,ચેલો
अक्षीय पडदा,કર્કશ પટલ
अक्षरी,કર્કશ
On क्सोनिम,Ax્કોનેમ
अझोस्पिरिलम,અણીદાર
अझोटोबॅक्टर,અજાણી
Azygous शिर,અકસ્માત નસ
बॅसिलस अँथ्रासिस,બેસીલસ એન્થ્રેસીસ
बॅसिलस थुरिंगेनेसिस (बीटी),બેસિલસ થ્યુરિંગિનેસિસ (બીટી)
बॅसिलस,દંભ
जिवाणू,જીવાત
बॅक्टेरिया,જીવાત
बॅक्टेरियातील बॅक्टेरियातील गुणसूत्र (बीएसी),બેક્ટેરિયલ કૃત્રિમ રંગસૂત્ર (બીએસી)
बॅक्टेरियातील रोगजनक,જીવાણુ રોગકારક રોગ
बॅक्टेरियाचा प्लाझ्मा पडदा,બેક્ટેરિયલ પટલ
बॅक्टेरियाचा ताण,જીવાણુની તાણ
बॅक्टेरियोलॉजिकल,જીવાણુનાશક
बॅक्टेरियोलॉजिकल नामांकन,જીવાણુ નામ
बॅक्टेरियोफेज,પેક્ટેરિઓફેજ
बॅक्टेरियम,સુશોભન
बॅकुलोव्हायरस,બક્યુલોવાયરસ
बॅगिंग,લપસી પડવી
बालेनोप्टेरा,બારીક
संतुलित पॉलिमॉर्फिझम,ઉનાળાની બહુપદી
संतुलन निवड,સંતુલન પસંદગી
बालानोग्लोसस,બાલનોગ્લોસસ
बालानस,બટનો
बलौस्टा,બાલુટા
बॉल आणि सॉकेट संयुक्त,દડા અને સોકેટ સંયુક્ત
बलून कॅथरायझेशन,બલૂન કેથરલાઇઝેશન
बाम एच i,બામ એચ આઇ
बांबू शूट,વાંસના પગ
बॅंडेड अँटीटर,અણીદાર
बँडिंग तंत्र,બેડની તકનીક
बार्बिटेट,કાંસકી
बेअर रॉक,ખડક
अडथळा,અવરોધ
साल,ભડકો
बॅंकॅकल,રંગબેરું
बेसल बॉडी,મૂળભૂત સંસ્થા
बेसल कव्हर,મૂળભૂત આવરણ
बेसल गॅंग्लियन,મૂળભૂત ગેંગલીયન
बेसल पॅड,મૂળભૂત પપ્પ
पाया,પાયો
बेस जोडी,આધાર
तळघर पडदा,ભોંયરું
बासिडीओकार्प,બેસિડિઓકાર્પ
बासिडीओमायसेट्स,પાયમાલ
बासिडीओस्पोर,બેસિડિઓસ્પોર
बॅसिडियम,આધારસ્તંભ
बेसिफिक्स्ड,બેસિફિક્સ
बेसिलर पडदा,ભોંયના પટલ
बासिपेटल इंटर्नोड ऑर्डर,ઈંટપેટલ હુકમ
बासोफिल,બેસોફિલ
बासोफिलिक,બેસોફિલનું
बेट्सियन मिमिक्री,બેસિયન નકલ
बाथ स्पंज,સ્નાન સ્પોન્જ
बाथ स्पंज,સ્નાન સ્પોન્જ
बौहिनिया,બૌહિનીયા
बीट,ધબક
मधमाश्या,મધપૂડો
बीवॅक्स,મધુષણી
बेगोनिया,તામસી
वर्तणूक अनुकूलता,વર્તણૂક અનુકૂલન
बेल,પોત
बेलॅडोना,બાલ્ટડોન્ના
सौम्य ट्यूमर,વિનોદી ગાંઠ
बेंथिक,સજાવટવાળું
बेंझिन हेक्साक्लोराईड (बीएचसी),બેન્ઝિન હેક્સાક્લોરાઇડ (બીએચસી)
बेंझिन,ઉન્માદ
बेरेनिल,એક જાતની સગીર
बेरी,લહેરી
बीटा विविधता,બીટા વિવિધતા
बेटुला,Betાળ
बी-ग्लोबिन,બી-ગ્લોબિન
भांग,ભંગ
भेटकी,ભિત્કી
बी-होरिझन,બી-ક્ષિતિજ
बायकार्बोनेट,બેવડો
बायकारपेलरी,દ્વિકાર્ય
बायकार्पेलाटा,દ્વિકાર્ય
बायसेप्स,દ્વિશય
बायकोन्केव्ह,દ્વિસરણ
बायकोन्व्हेक्स,દ્વિકોષ
बायकोन्व्हेक्स-गोलाकार लेन्स,બેકોનવેક્સ-ગોળાકાર લેન્સ
बायिकसपिड वाल्व,દ્વિપક્ષી વાલ્વ
निविदाकाराचा कालवा,બિડરની નહેર
निविदाकाराचा अवयव,બોલી લગાવનાર અંગ
द्विवार्षिक,દ્વિવાર્ષિક
बिग बॅंग सिद्धांत,બિગ બેંગ થિયરી
बिलाबिएट,ક bilંગું કરવું
द्विपक्षीय सममिती,દ્વિપક્ષીય સપ્રમાણતા
बिलाटेरिया,બૌદ્ધિકતા
बिलेयर,દાદાગર
पित्त,પિત્ત
पित्त रंगद्रव्य,પિત્તાશય
