Gujarati,Tamil
સામાન્ય અક્ષ,பொதுவான அச்சு
સામાન્ય આધાર,பொதுவான அடிப்படை
સામાન્ય છેદ,பொதுவான வகுக்கும்
સામાન્ય તફાવત,பொதுவான வேறுபாடு
સામાન્ય પરિબળ,பொதுவான காரணி
સામાન્ય લઘુગણક,பொதுவான மடக்கை
સામાન્ય બહુવિધ,பொதுவான பல
સામાન્ય ગુણોત્તર,பொதுவான விகிதம்
સામાન્ય વિભાગ,பொதுவான பிரிவு
સામાન્ય બાજુ,பொதுவான பக்கம்
સામાન્ય સ્પર્શક,பொதுவான தொடுகோடு
સામાન્ય શબ્દ,பொதுவான சொல்
પરિવર્તનીય કાયદો,பரிமாற்ற சட்டம்
વિનિમયાત્મક મિલકત,பரிமாற்ற சொத்து
પરિવર્તનીય નિયમ,பரிமாற்ற விதி
ઉમેરાનો વિનિમયાત્મક કાયદો,கூட்டல் பரிமாற்ற சட்டம்
ગુણાકારનો વિનિમયાત્મક કાયદો,பெருக்கல் பரிமாற்ற விதி
વિનિમયાત્મક કામગીરી,பரிமாற்ற செயல்பாடு
કોમ્યુટેટર જૂથ,பரிமாற்றி குழு
મેટ્રિસિસની અવરજવર,மெட்ரிக்குகளின் பரிமாற்றம்
કોમ્પેક્ટ સેટ,சிறிய தொகுப்பு
તુલનાત્મકતા,ஒப்பீடு
માધ્યમની સરખામણી,வழிமுறைகளின் ஒப்பீடு
ટકાવારીની સરખામણી,சதவீத ஒப்பீடு
સરખામણી કસોટી,ஒப்பீட்டு சோதனை
સુસંગતતા સમીકરણ,பொருந்தக்கூடிய சமன்பாடு
સ્પર્ધાત્મક રમત,போட்டி விளையாட்டு
સ્પર્ધાત્મક પરિસ્થિતિ,போட்டி நிலைமை
સ્પર્ધાત્મક વ્યૂહરચના,போட்டி உத்தி
કમ્પાઇલર,தொகுப்பி
પૂરક,நிரப்பு
પૂરક કોણ,நிரப்பு கோணம்
પૂરક ઘટના પૂરક ઘટના,நிரப்பு நிகழ்வு பூரக் கட்டனா
પૂરક પરિબળ,நிரப்பு காரணி
પૂરક કાર્ય,நிரப்பு செயல்பாடு
પૂરક અડધી જગ્યા,நிரப்பு அரை இடம்
પૂરક અંતરાલ,நிரப்பு இடைவெளி
પૂરક સમૂહ,நிரப்பு தொகுப்பு
પૂરક,நிரப்புதல்
સમૂહનું પૂરક,ஒரு தொகுப்பின் நிரப்பு
સંપૂર્ણ વસ્તી ગણતરી,முழுமையான மக்கள் தொகை கணக்கெடுப்பு
સંપૂર્ણ સહસંબંધ મેટ્રિક્સ,முழுமையான தொடர்பு அணி
પૂર્ણ મેટ્રિક જગ્યા,முழுமையான மெட்ரிக் வெளி
સંપૂર્ણ ઓર્થોનોર્મલ સેટ,முழுமையான ஆர்த்தோநார்மல் தொகுப்பு
સંપૂર્ણ ચતુષ્કોણ,முழு நாற்கர
સંપૂર્ણ ભાગલાકાર,முழுமையான பங்கு
સંપૂર્ણ સેટ,மொத்த தொகுப்பு
સંપૂર્ણ ઉકેલ,முழுமையான தீர்வு
સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન,முற்றிலும் சீரற்ற வடிவமைப்பு
જટિલ દલીલ,சிக்கலான வாதம்
જટિલ જોડાણ,சிக்கலான இணைப்பு
જટિલ ભિન્નતા,சிக்கலான வேறுபாடு
જટિલ કાર્ય,சிக்கலான செயல்பாடு
જટિલ એકીકરણ,சிக்கலான ஒருங்கிணைப்பு
જટિલ મેટ્રિસિસ,சிக்கலான மெட்ரிக்குகள்
જટિલ સંખ્યા,சிக்கலான எண்
જટિલ સંખ્યા ક્ષેત્ર,சிக்கலான எண் புலம்
જટિલ ઓર્થોગોનલ મેટ્રિક્સ,சிக்கலான ஆர்த்தோகனல் அணி
જટિલ વિમાન,சிக்கலான விமானம்
જટિલ જથ્થો,சிக்கலான அளவு
જટિલ પારસ્પરિક,சிக்கலான பரஸ்பர
જટિલ પરિણામ,சிக்கலான விளைவாக
જટિલ જગ્યા,சிக்கலான இடம்
જટિલ મૂલ્યવાન કાર્ય,சிக்கலான மதிப்புள்ள செயல்பாடு
જટિલ ચલ,சிக்கலான மாறி
componendo અને divindendo,கூட்டு மற்றும் டிவிண்டெண்டோ
ઘટક,கூறு
ઘટક વિશ્લેષણ,கூறு பகுப்பாய்வு
ભિન્નતાનો ઘટક,மாறுபாட்டின் கூறு
વેક્ટરનો ઘટક,திசையன் கூறு
સંયુક્ત કાર્ય,கூட்டு செயல்பாடு
સંયુક્ત પૂર્વધારણા,கூட்டு கருதுகோள்
