Malayalam,Punjabi
കണക്കുകൂട്ടൽ നടപടിക്രമം,ਗਣਨਾ ਵਿਧੀ
കാൽക്കുലേറ്റർ,ਕੈਲਕੁਲੇਟਰ
കാൽക്കുലസ്,ਕੈਲਕੂਲਸ
വ്യതിയാനത്തിന്റെ കണക്കുകൂട്ടൽ,ਪਰਿਵਰਤਨ ਦਾ ਕੈਲਕੂਲਸ
കലോറി,ਕੈਲੋਰੀ
റദ്ദാക്കൽ നിയമം,ਰੱਦ ਕਰਨ ਦਾ ਕਾਨੂੰਨ
കാനോനിക്കൽ സമവാക്യം,ਕੈਨੋਨੀਕਲ ਸਮੀਕਰਨ
കാനോനിക്കൽ രൂപം,ਕੈਨੋਨੀਕਲ ਰੂਪ
കാനോനിക്കൽ മാട്രിക്സ്,ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ
കാന്റർ സെറ്റ്,ਕੈਂਟਰ ਸੈੱਟ
കാന്ററിന്റെ ത്രിതല സെറ്റ്,ਕੈਂਟਰ ਦਾ ਟਰਨਰੀ ਸੈੱਟ
ശേഷിയുള്ള ഗതാഗത പ്രശ്നം,ਸਮਰੱਥਾ ਵਾਲੀ ਆਵਾਜਾਈ ਦੀ ਸਮੱਸਿਆ
ശേഷി,ਸਮਰੱਥਾ
കാപ്പിലറി ബലം,ਕੇਸ਼ਿਕਾ ਬਲ
കാർഡിനൽ നമ്പർ,ਮੁੱਖ ਨੰਬਰ
കാർട്ടീഷ്യൻ അക്ഷങ്ങൾ,ਕਾਰਟੇਸੀਅਨ ਧੁਰੇ
കാർട്ടീഷ്യൻ കോർഡിനേറ്റുകൾ,ਕਾਰਟੇਸੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
കാർട്ടീഷ്യൻ ഉൽപ്പന്നം,ਕਾਰਟੇਸੀਅਨ ਉਤਪਾਦ
സെറ്റുകളുടെ കാർട്ടീഷ്യൻ ഉൽപ്പന്നം,ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸ਼ੀਅਨ ਉਤਪਾਦ
കേസ് പഠനം,ਮਾਮਲੇ &#39;ਦਾ ਅਧਿਐਨ
വിനാശകരമായ ഏറ്റക്കുറച്ചിലുകൾ,ਘਾਤਕ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
കാറ്റനറി,ਕੈਟੇਨਰੀ
കോച്ചി വിതരണം,ਕੌਚੀ ਵੰਡ
കൗച്ചി ഫോർമുല,ਕੌਚੀ ਫਾਰਮੂਲਾ
Cauchy Goursat സിദ്ധാന്തം,ਕੌਚੀ ਗੌਰਸਤ ਪ੍ਰਮੇਯ
കൗച്ചി റീമാൻ വ്യവസ്ഥകൾ,ਕਾਚੀ ਰੀਮੈਨ ਦੀਆਂ ਸਥਿਤੀਆਂ
Cauchy ക്രമം,ਕਾਚੀ ਕ੍ਰਮ
കൗച്ചി ഇന്റഗ്രൽ,ਕੌਚੀ ਅਟੁੱਟ
Cauchy പ്രധാന മൂല്യം,ਕੌਚੀ ਪ੍ਰਮੁੱਖ ਮੁੱਲ
കൗച്ചി അവശിഷ്ട സിദ്ധാന്തം,ਕਾਚੀ ਅਵਸ਼ੇਸ਼ ਪ੍ਰਮੇਯ
കെയ്‌ലി ഹാമിൽട്ടൺ സിദ്ധാന്തം,ਕੈਲੀ ਹੈਮਿਲਟਨ ਪ੍ਰਮੇਯ
ആകാശ ശരീരം,ਆਕਾਸ਼ੀ ਸਰੀਰ
ആകാശത്തിന്റെ അളവ്,ਆਕਾਸ਼ੀ ਮਾਪ
ആകാശ മെക്കാനിക്സ്,ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ
ആകാശ വസ്തു,ਆਕਾਸ਼ੀ ਵਸਤੂ
സെൽ ആവൃത്തി,ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ
കാനേഷുമാരി,ਜਨਗਣਨਾ
സെന്റൽ,centile
സെന്റീമീറ്റർ,ਸੈਂਟੀਮੀਟਰ
സെന്റീമീറ്റർ ഗ്രാം സെക്കന്റ് സിസ്റ്റം,ਸੈਂਟੀਮੀਟਰ ਗ੍ਰਾਮ ਦੂਜੀ ਪ੍ਰਣਾਲੀ
കേന്ദ്ര,ਕੇਂਦਰੀ
കേന്ദ്ര അക്ഷം,ਕੇਂਦਰੀ ਧੁਰਾ
കേന്ദ്ര വ്യത്യാസം,ਕੇਂਦਰੀ ਅੰਤਰ
കേന്ദ്ര വ്യത്യാസ ഫോർമുല,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
കേന്ദ്ര വ്യത്യാസ പട്ടിക,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
കേന്ദ്ര പരിധി സിദ്ധാന്തം,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
കേന്ദ്ര നിമിഷം,ਕੇਂਦਰੀ ਪਲ
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
കേന്ദ്ര പ്രവണത,ਕੇਂਦਰੀ ਰੁਝਾਨ
കേന്ദ്രം,ਕੇਂਦਰ
ഗുരുത്വാകർഷണ കേന്ദ്രം,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
ഗ്രൂപ്പിന്റെ കേന്ദ്രം,ਸਮੂਹ ਦਾ ਕੇਂਦਰ
പിണ്ഡത്തിന്റെ കേന്ദ്രം,ਪੁੰਜ ਦਾ ਕੇਂਦਰ
സമമിതിയുടെ കേന്ദ്രം,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
അപകേന്ദ്ര ബലം,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
അപകേന്ദ്രബലം,centripetal ਫੋਰਸ
കേന്ദ്രീകൃത,ਸੈਂਟਰੋਇਡ
ഉറപ്പ്,ਯਕੀਨਨ
cgs സിസ്റ്റം,cgs ਸਿਸਟਮ
cgs യൂണിറ്റ്,cgs ਯੂਨਿਟ
വ്യത്യാസത്തിന്റെ ശൃംഖല,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
സാധ്യത കാരണങ്ങൾ,ਮੌਕਾ ਕਾਰਨ
അവസര നീക്കങ്ങൾ,ਮੌਕਾ ਚਾਲ
അച്ചുതണ്ടുകളുടെ മാറ്റം,ਧੁਰੇ ਦੀ ਤਬਦੀਲੀ
അടിസ്ഥാന മാറ്റം,ਆਧਾਰ ਦੀ ਤਬਦੀਲੀ
ക്രമം മാറ്റം,ਆਰਡਰ ਦੀ ਤਬਦੀਲੀ
സ്വഭാവ ഗുണകം,ਗੁਣ ਗੁਣ
ഡിറ്റർമിനന്റ്,ਨਿਰਣਾਇਕ
സ്വഭാവ സമവാക്യം,ਗੁਣ ਸਮੀਕਰਨ
സ്വഭാവ സവിശേഷത,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
ലോഗരിതത്തിന്റെ സ്വഭാവം,ਲਘੂਗਣਕ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ
സ്വഭാവ ബഹുപദം,ਗੁਣ ਬਹੁਪਦ
സ്വഭാവ മൂല്യം,ਗੁਣ ਮੁੱਲ
സ്വഭാവ വെക്റ്റർ,ਗੁਣ ਵੈਕਟਰ
പ്രതീക സെറ്റ്,ਅੱਖਰ ਸੈੱਟ
ചാർട്ട്,ਚਾਰਟ
ചി-സ്ക്വയർ വിതരണം,ਚੀ-ਵਰਗ ਵੰਡ
ചി-സ്ക്വയർ ഫോർമുല,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
ചി-സ്ക്വയർ ടെസ്റ്റ്,ਚੀ-ਵਰਗ ਟੈਸਟ
കോർഡ്,ਤਾਰ
chord-bisection രീതി,ਕੋਰਡ-ਸੈਕਸ਼ਨ ਵਿਧੀ
സൈഫർ സന്ദേശം (=കോഡ് ചെയ്ത സന്ദേശം),ਸਿਫਰ ਸੁਨੇਹਾ (=ਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ)
സൈഫർ (പൂജ്യം),ਸਿਫਰ (ਜ਼ੀਰੋ)
വൃത്തം,ਚੱਕਰ
ഒത്തുചേരൽ വൃത്തം,ਕਨਵਰਜੈਂਸ ਦਾ ਚੱਕਰ
സർക്യൂട്ട് മാട്രിക്സ്,ਸਰਕਟ ਮੈਟਰਿਕਸ
വൃത്താകൃതിയിലുള്ള,ਸਰਕੂਲਰ
വൃത്താകൃതിയിലുള്ള ലക്ഷണം,ਸਰਕੂਲਰ ਲੱਛਣ
വൃത്താകൃതിയിലുള്ള ഹെലിക്സ്,ਗੋਲ ਹੈਲਿਕਸ
വൃത്താകൃതിയിലുള്ള ചലനം,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
ചുറ്റളവ്,ਘੇਰਾ ਕੇਂਦਰ
വൃത്താകൃതി,ਚੱਕਰ
ചുറ്റുക,ਘੇਰਾਬੰਦੀ
പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,ਘੇਰਾਬੰਦ
ചുറ്റപ്പെട്ട വൃത്തം,ਘੇਰਾਬੰਦ ਚੱਕਰ
ക്ലാസിക്കൽ ഡിഡക്റ്റീവ് ടെക്നിക്,ਕਲਾਸੀਕਲ ਕਟੌਤੀ ਤਕਨੀਕ
ക്ലാസിക്കൽ ഡൈനാമിക്സ്,ਕਲਾਸੀਕਲ ਗਤੀਸ਼ੀਲਤਾ
ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ,ਕਲਾਸੀਕਲ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം,ਕਲਾਸੀਕਲ ਤਬਾਹੀ ਦੀ ਸਮੱਸਿਆ
ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
പിശകുകളുടെ വർഗ്ഗീകരണം,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
ക്ലാസ് ഇടവേള,ਕਲਾਸ ਅੰਤਰਾਲ
ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്,ਕਲਾਸ-ਅੰਤਰਾਲ ਇਕਾਈ
ക്ലാസ് പരിധി,ਕਲਾਸ ਸੀਮਾ
ഘടികാരദിശയിൽ,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും),clopen (= ਬੰਦ ਅਤੇ ਖੁੱਲ੍ਹਾ)
അടച്ചു,ਬੰਦ
അടഞ്ഞ കോൺവെക്സ് ഹൾ,ਬੰਦ ਕਨਵੈਕਸ ਹਲ
അടച്ച ക്യൂബ്,ਬੰਦ ਘਣ
അടഞ്ഞ വക്രം,ਬੰਦ ਕਰਵ
അടച്ച ഡൊമെയ്ൻ,ਬੰਦ ਡੋਮੇਨ
അടഞ്ഞ രൂപം,ਬੰਦ ਚਿੱਤਰ
അടച്ച ഇടവേള,ਬੰਦ ਅੰਤਰਾਲ
അടച്ച പ്രദേശം,ਬੰਦ ਖੇਤਰ
അടച്ച സെറ്റ്,ਬੰਦ ਸੈੱਟ
അടഞ്ഞ പ്രതലം,ਬੰਦ ਸਤਹ
അടച്ചുപൂട്ടൽ,ਬੰਦ
ക്ലോഷർ ഓപ്പറേറ്റർ,ਬੰਦ ਕਰਨ ਵਾਲਾ ਆਪਰੇਟਰ
ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്),ਬੰਦ ਹੋਣ ਦਾ ਬਿੰਦੂ (= ਸੰਪਰਕ ਬਿੰਦੂ)
അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്,ਬੰਦ ਕਰਨ ਦੀ ਸਥਿਤੀ
അടച്ചുപൂട്ടൽ സെറ്റ്,ਬੰਦ ਸੈੱਟ
ക്ലസ്റ്റർ പോയിന്റ്,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
ക്ലസ്റ്റർ സാമ്പിൾ,ਕਲੱਸਟਰ ਨਮੂਨਾ
ക്ലസ്റ്റർ സെറ്റ്,ਕਲੱਸਟਰ ਸੈੱਟ
ഏകപക്ഷീയ വൃത്തങ്ങൾ,coaxial ਚੱਕਰ
ഏകപക്ഷീയമായ പരാബോളകൾ,coaxial parabolas
ഏകപക്ഷീയമായ വിമാനങ്ങൾ,coaxial ਜਹਾਜ਼
ഏകപക്ഷീയ ത്രികോണങ്ങൾ,coaxial ਤਿਕੋਣ
കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ,ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ
കോഡിംഗ്,ਕੋਡਿੰਗ
ഡാറ്റയുടെ കോഡിംഗ്,ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ
സഹ-ഡൊമെയ്ൻ,ਸਹਿ-ਡੋਮੇਨ
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
പരസ്പര ബന്ധത്തിന്റെ ഗുണകം,ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ
നിർണ്ണയത്തിന്റെ ഗുണകം,ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ
ഇലാസ്തികതയുടെ ഗുണകം,ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ
വികാസത്തിന്റെ ഗുണകം,ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ
ഘർഷണത്തിന്റെ ഗുണകം,ਰਗੜ ਦਾ ਗੁਣਾਂਕ
രേഖീയ വികാസത്തിന്റെ ഗുണകം,ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
റിഗ്രഷൻ ഗുണകം,ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
ഗുണനഘടകം,ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ
സഹഘടകം,ਕੋਫੈਕਟਰ
കോയിൻ ത്രോ (കോയിൻ ടോസ്),ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ)
സാമ്പിൾ ശേഖരണം,ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ
കോളിനിയർ,ਸਮਰੇਖਾ
കോളിനിയറിറ്റി,ਸਮਰੂਪਤਾ
കോളം,ਕਾਲਮ
നിര തുല്യത,ਕਾਲਮ ਸਮਾਨਤਾ
നിര തത്തുല്യം,ਕਾਲਮ ਬਰਾਬਰ
നിര തുല്യമായ മാട്രിക്സ്,ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
കോളം മാട്രിക്സ്,ਕਾਲਮ ਮੈਟਰਿਕਸ
നിര റാങ്ക്,ਕਾਲਮ ਦਰਜਾ
കോളം കുറച്ച echolon മാട്രിക്സ്,ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ
നിര വെക്റ്റർ,ਕਾਲਮ ਵੈਕਟਰ
നിരയായി,ਕਾਲਮ ਅਨੁਸਾਰ
സംയുക്ത സമവാക്യം,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
പൊതുവായ കോൺ,ਆਮ ਕੋਣ
പൊതു അക്ഷം,ਆਮ ਧੁਰਾ
പൊതുവായ അടിസ്ഥാനം,ਆਮ ਅਧਾਰ
പൊതു വിഭജനം,ਆਮ ਭਾਅ
പൊതുവായ വ്യത്യാസം,ਆਮ ਅੰਤਰ
പൊതു ഘടകം,ਆਮ ਕਾਰਕ
പൊതുവായ ലോഗരിതം,ਆਮ ਲਘੂਗਣਕ
പൊതുവായ ഗുണിതം,ਆਮ ਮਲਟੀਪਲ
പൊതു അനുപാതം,ਆਮ ਅਨੁਪਾਤ
പൊതു വിഭാഗം,ਆਮ ਭਾਗ
പൊതുവായ വശം,ਆਮ ਪਾਸੇ
പൊതുവായ ടാൻജെന്റ്,ਆਮ ਸਪਰਸ਼
പൊതുവായ പദം,ਆਮ ਸ਼ਬਦ
കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,ਬਦਲੀ ਕਾਰਵਾਈ
കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്,ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്,ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ
കോംപാക്റ്റ് സെറ്റ്,ਸੰਖੇਪ ਸੈੱਟ
താരതമ്യത,ਤੁਲਨਾਤਮਕਤਾ
മാർഗങ്ങളുടെ താരതമ്യം,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
ശതമാനത്തിന്റെ താരതമ്യം,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
താരതമ്യ പരിശോധന,ਤੁਲਨਾ ਟੈਸਟ
അനുയോജ്യത സമവാക്യം,ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ
മത്സര ഗെയിം,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
മത്സര സാഹചര്യം,ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ
മത്സര തന്ത്രം,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
കമ്പൈലർ,ਕੰਪਾਈਲਰ
പരസ്പരപൂരകമായ,ਪੂਰਕ
പൂരക കോൺ,ਪੂਰਕ ਕੋਣ
പൂരക സംഭവം,ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ
പൂരക ഘടകം,ਪੂਰਕ ਕਾਰਕ
പൂരക പ്രവർത്തനം,ਪੂਰਕ ਫੰਕਸ਼ਨ
കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്,ਪੂਰਕ ਅੱਧੀ ਥਾਂ
പൂരക ഇടവേള,ਪੂਰਕ ਅੰਤਰਾਲ
കോംപ്ലിമെന്ററി സെറ്റ്,ਪੂਰਕ ਸੈੱਟ
പൂർത്തീകരണം,ਪੂਰਕ
ഒരു സെറ്റിന്റെ പൂരകം,ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ
സമ്പൂർണ്ണ സെൻസസ്,ਪੂਰੀ ਜਨਗਣਨਾ
സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്,ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
പൂർണ്ണ മെട്രിക് സ്പേസ്,ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ
പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്,ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ
സമ്പൂർണ്ണ ചതുർഭുജം,ਪੂਰਾ ਚਤੁਰਭੁਜ
സമ്പൂർണ്ണ ഘടകം,ਪੂਰਾ ਭਾਗ
മുഴുവൻ സെറ്റ്,ਪੂਰਾ ਸੈੱਟ
പൂർണ്ണമായ പരിഹാരം,ਪੂਰਾ ਹੱਲ
പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
സങ്കീർണ്ണമായ വാദം,ਗੁੰਝਲਦਾਰ ਦਲੀਲ
സങ്കീർണ്ണമായ സംയോജനം,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
സങ്കീർണ്ണമായ വ്യത്യാസം,ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ
സങ്കീർണ്ണമായ പ്രവർത്തനം,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
സങ്കീർണ്ണമായ ഏകീകരണം,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
സങ്കീർണ്ണമായ മെട്രിക്സ്,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
സങ്കീർണ്ണ സംഖ്യ,ਕੰਪਲੈਕਸ ਨੰਬਰ
സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
സങ്കീർണ്ണമായ ഓർത്തോഗണൽ മാട്രിക്സ്,ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ
സങ്കീർണ്ണമായ വിമാനം,ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼
സങ്കീർണ്ണമായ അളവ്,ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ
സങ്കീർണ്ണമായ പരസ്പര,ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ
സങ്കീർണ്ണമായ ഫലം,ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ
സങ്കീർണ്ണമായ ഇടം,ਗੁੰਝਲਦਾਰ ਸਪੇਸ
സങ്കീർണ്ണമായ മൂല്യമുള്ള പ്രവർത്തനം,ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ
സങ്കീർണ്ണമായ വേരിയബിൾ,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
സംയുക്തവും ഡിവിൻഡെൻഡോയും,componendo ਅਤੇ divindendo
ഘടകം,ਕੰਪੋਨੈਂਟ
ഘടകം വിശകലനം,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
വ്യത്യാസത്തിന്റെ ഘടകം,ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ
വെക്റ്ററിന്റെ ഘടകം,ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ
സംയുക്ത പ്രവർത്തനം,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
സംയോജിത സിദ്ധാന്തം,ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ
സംയുക്ത സംഖ്യ,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
സംയോജിത പരമ്പര,ਸੰਯੁਕਤ ਲੜੀ
വെക്റ്ററുകളുടെ ഘടന,ਵੈਕਟਰ ਦੀ ਰਚਨਾ
സംയുക്ത കോൺ,ਮਿਸ਼ਰਿਤ ਕੋਣ
സംയുക്ത വിഭജനം,ਮਿਸ਼ਰਿਤ ਵੰਡ
സംയുക്ത അംശം,ਮਿਸ਼ਰਿਤ ਭਾਗ
കൂട്ടുപലിശ,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
സംയുക്ത സംഭാവ്യത,ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ
കംപ്രസ്സബിൾ ഒഴുക്ക്,ਸੰਕੁਚਿਤ ਵਹਾਅ
കംപ്രഷൻ,ਸੰਕੁਚਨ
കണക്കുകൂട്ടൽ,ਗਣਨਾ
കമ്പ്യൂട്ടേഷണൽ ഫോർമുല,ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ
