Assamese,Hindi
সংমিশ্ৰণ,संयोजन
কম্বো বক্স,समिश्र पेटी
আদেশ,"1.समादेश, 2.कमांड"
কমাণ্ড বুটাম,समादेश बटन
কমাণ্ড তালিকা,समादेश सूची
মন্তব্য,टिप्पणी
অংগীকাৰ,"1.वचन बद्धता, 2.प्रतिबद्धता"
পণ্য,वस्तु
সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol),सामान्य व्यवसाय उन्मुखी भाषा (कोबोल)
সাধাৰণ ভুল,सामान्य त्रुटि
সাধাৰণ ভাষা,सामान्य भाषा
সাধাৰণ ৰুটিন,"1.सामान्य नेमक,2. सामान्य नित्यक्रम"
যোগাযোগ,संचार
যোগাযোগ লাইন,संचार रेखा
যোগাযোগ ধৰণ,संचार विधा
যোগাযোগ নেটৱৰ্ক,"1. संचार नेटवर्क, 2. संचार जालक्रम"
যোগাযোগ প্ৰাচল,संचार प्राचल
যোগাযোগ ব্যৱস্থা,संचार तंत्र
সংকোচন,संहनन
কম্পাণ্ডাৰ,संपीडप्रसारित्र
companding,संपीडप्रसारण
কোম্পানী নেটৱৰ্ক,कंपनी नेटवर्क
তুলনামূলক পৰীক্ষা,तुलना परीक्षण
সামঞ্জস্যতা,"1.सुसंगति, 2.संगतता"
উপযুক্ত,सुसंगत
সংকলন,संकलन
কম্পাইল কৰক আৰু যাওক,संकलन तथा कार्यपालन
কম্পাইলাৰ,"1.संकलक, 2.क्रमादेश अंतरक"
কম্পাইলাৰ ভাষা,संकलक भाषा
পৰিপূৰক,पूरक
দহজনৰ ওপৰত পৰিপূৰক,दस-पूरक
পৰিপূৰক,पूरक
সম্পূৰ্ণ কঢ়িয়াই নিয়া,"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल"
জটিল,सम्मिश्र
জটিল সংখ্যা,सम्मिश्र संख्या
উপাদান,घटक
উপাদান বস্তুৰ আৰ্হি (COM),कॉम
কম্পোজিট,संयुक्त
সুৰ-ৰচনা,संयोजन
গণনামূলক,"1.अभिकलनीय, 2.अभिकल्पनात्मक"
কম্পিউটাৰ,कंप्यूटर
কম্পিউটাৰ কেন্দ্ৰ,कंप्यूटर केन्द्र
কম্পিউটাৰ বিশেষজ্ঞ,कंप्यूटर विशेषज्ञ
কম্পিউটাৰ গ্ৰাফিক্স,कंप्यूटर ग्राफिक्स
কম্পিউটাৰৰ নিৰ্দেশনা,कंप्यूटर अनुदेश
কম্পিউটাৰ ভাষা,"1.कंप्यूटर भाषा, 2.अभिकलक भाषा"
কম্পিউটাৰ নেটৱৰ্ক,"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम"
কম্পিউটাৰ বিজ্ঞান,कंप्यूटर विज्ञान
কম্পিউটাৰ সুৰক্ষা,कंप्यूटर सुरक्षा
কম্পিউটাৰ চিমুলেটন,कंप्यूटर अनुकरण
কম্পিউটাৰ বিশেষজ্ঞ,कंप्यूटर विशेषज्ञ
কম্পিউটাৰাইজেচন,कंप्यूटरीकरण
কম্পিউটাৰিষ্ট,कंप्यूटरविद्
কম্পিউটাৰাইজ কৰা,कंप्यूटरीकरण
কম্পিউটিং,"1.अभिकलन,2. कंप्यूटन"
ধাৰণা,संकल्पना
সমকালীনতা,"1.समरूपता, 2.सहसंगता, 3.संगमन"
সমকালীন,"संगामी, समरूपी"
কণ্ডিচন ভেৰিয়েবল,प्रतिबंध चर
চৰ্তসাপেক্ষ অপাৰেটৰ,प्रतिबंधित संकारक
চৰ্তসাপেক্ষ বিবৃতি,प्रतिबंधित कथन
পৰিবাহী,चालक
কনফাৰেন্সিং,"1.दूर सम्मेलन, 2.सम्मेलन"
গোপনীয়তা,गोपनीयता
বিন্যাস,"1.संविन्यास, 2.संरूपण"
ভিৰ,संकुलन
সংযোগ,संयोजन
সংযোগ গতি,संबंधन गति
সংযোগ,संबंधन
সংযোগ কম যোগাযোগ,संबंधन रहित संचार
সংযোগ মুক্তি,संबधन मुक्ति
সংযোগ,संयोजकता
সংযোগকাৰী,"1.संबंधक, 2.संयोजक"
একেৰাহে,क्रमागत
ফলস্বৰূপ,अनुवर्ती
কনছ&#39;ল,कन्सोल
একত্ৰীকৰণ,समेकन
নেৰানেপেৰা,"1.नियतांक,2. स्थिरांक"
নিৰন্তৰ নিৰ্দেশনা,अचर अनुदेश
বাধা,प्रतिबंधित
কনষ্ট্ৰাক্টৰ,संरचक
পাত্ৰ,पात्र
বিষয়,"1.अन्तर्वस्तु, 2.अंश"
সন্দৰ্ভ,सन्दर्भ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),सन्दर्भ मुक्त व्याकरण (सी एफ जी)
প্ৰসংগ চুইচ,सन्दर्भ स्विच
আকস্মিকতা,"1.आकस्मिक, 2.आकस्मिकता"
সংকোচন,विसंगति
বিষমতা,विपर्यास
নিয়ন্ত্ৰণ,नियंत्रण
নিয়ন্ত্ৰণ এলেকা,नियंत्रण क्षेत्र
নিয়ন্ত্ৰণ বিট,नियंत्रण बिट
নিয়ন্ত্ৰণ বাছ,नियंत्रक बस
নিয়ন্ত্ৰণ কাৰ্ড,नियंत्रण कार्ड
নিয়ন্ত্ৰণ বৰ্তনী,नियंत्रण परिपथ
নিয়ন্ত্ৰণ চক্ৰ,नियंत्रण चक्र
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी"
নিয়ন্ত্ৰণ কি&#39;,नियंत्रण कुंजी
নিয়ন্ত্ৰণ যুক্তি,नियंत्रण तर्क
নিয়ন্ত্ৰণ লুপ,नियंत्रण पाश
নিয়ন্ত্ৰণ চিহ্ন,नियंत्रण चिन्ह
নিয়ন্ত্ৰণ কাৰ্য্য,नियंत्रण संक्रिया
নিয়ন্ত্ৰণ পেনেল,नियंत्रण पैनल
নিয়ন্ত্ৰণ সংকেত,नियंत्रण संकेत
নিয়ন্ত্ৰণ চুইচ,नियंत्रण स्विच
নিয়ন্ত্ৰণ টেপ,नियंत्रण टेप
নিয়ন্ত্ৰণ টাৰ্মিনেল,"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक"
নিয়ন্ত্ৰণ একক (CU),"1.नियंत्रण एकक,2. नियंत्रण इकाई"
অভিসৰণ,अभिसरण
কথা-বাৰ্তা,संवाद
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,संवादी काल भाजन
ৰূপান্তৰ,रूपांतरण
ৰূপান্তৰক,परिवर्तक
কুকৰ উপপাদ্য,कुक-प्रमेय
সহ-প্ৰচেছৰ,सह प्रक्रमक
কপি কৰক,प्रतिलिपि
কপিৰাইট,सर्वाधिकार
কৰ্ড,कॉर्ड
কৰ্ডলেছ টেলিফোন,"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष"
corollary,उपप्रमेय
সংশোধন,संशोधन
দুৰ্নীতিগ্ৰস্ত,"1.अनुपयोगी, 2. विकृत"
হিচাপ কৰা,गणना
বিৰোধ,गणक
দেশৰ কোড,देश कूट
সহাৱস্থান,सहप्रसरण
