Marathi,Assamese
मॅट्रिक्सचे प्रवास,মেট্ৰিক্সৰ অহা-যোৱা কৰা
कॉम्पॅक्ट सेट,কম্পেক্ট চেট
तुलना,তুলনামূলকতা
साधनांची तुलना,মাধ্যমৰ তুলনা
टक्केवारीची तुलना,শতাংশৰ তুলনা
तुलना चाचणी,তুলনামূলক পৰীক্ষা
सुसंगतता समीकरण,সামঞ্জস্যতা সমীকৰণ
स्पर्धात्मक खेळ,প্ৰতিযোগিতামূলক খেল
स्पर्धात्मक परिस्थिती,প্ৰতিযোগিতামূলক পৰিস্থিতি
स्पर्धात्मक धोरण,প্ৰতিযোগিতামূলক কৌশল
संकलक,কম্পাইলাৰ
पूरक,পৰিপূৰক
पूरक कोन,পৰিপূৰক কোণ
पूरक घटना पूरक घटना,পৰিপূৰক ঘটনা
पूरक घटक,পৰিপূৰক কাৰক
पूरक कार्य,পৰিপূৰক কাৰ্য্য
पूरक अर्धी जागा,পৰিপূৰক আধা স্থান
पूरक अंतराल,পৰিপূৰক ব্যৱধান
पूरक संच,পৰিপূৰক গোট
पूरक,পৰিপূৰকতা
संचाचे पूरक,এটা গোটৰ পৰিপূৰক
पूर्ण जनगणना,সম্পূৰ্ণ লোকপিয়ল
पूर्ण सहसंबंध मॅट्रिक्स,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
पूर्ण मेट्रिक जागा,সম্পূৰ্ণ মেট্ৰিক স্থান
संपूर्ण ऑर्थोनॉर्मल सेट,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
पूर्ण चतुर्भुज,সম্পূৰ্ণ চতুৰ্ভুজ
पूर्ण भागफल,সম্পূৰ্ণ ভাগফল
पूर्ण संच,সম্পূৰ্ণ ছেট
पूर्ण समाधान,সম্পূৰ্ণ সমাধান
पूर्णपणे यादृच्छिक डिझाइन,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
जटिल युक्तिवाद,জটিল যুক্তি
जटिल संयुग्म,জটিল সংযুক্ত
जटिल भिन्नता,জটিল পাৰ্থক্য
जटिल कार्य,জটিল ফলন
जटिल एकीकरण,জটিল সংহতি
जटिल मॅट्रिक्स,জটিল মেট্ৰিক্স
जटिल संख्या,জটিল সংখ্যা
जटिल संख्या फील्ड,জটিল সংখ্যাৰ ক্ষেত্ৰ
जटिल ऑर्थोगोनल मॅट्रिक्स,জটিল অৰ্থগনেল মেট্ৰিক্স
जटिल विमान,জটিল সমতল
जटिल प्रमाण,জটিল পৰিমাণ
जटिल परस्पर,জটিল পাৰস্পৰিক
जटिल परिणाम,জটিল ফলাফল
जटिल जागा,জটিল স্থান
जटिल मूल्यवान कार्य,জটিল মূল্যৱান ফলন
जटिल चल,জটিল চলক
componendo आणि divindendo,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
घटक,উপাদান
घटक विश्लेषण,উপাদান বিশ্লেষণ
भिन्नता घटक,ভ্যাৰিয়েন্সৰ উপাদান
वेक्टरचा घटक,ভেক্টৰৰ উপাদান
संमिश्र कार्य,কম্পোজিট ফাংচন
संमिश्र गृहितक,সংমিশ্ৰিত অনুমান
संमिश्र संख्या,সংমিশ্ৰিত সংখ্যা
संमिश्र मालिका,সংমিশ্ৰিত শৃংখলা
वेक्टरची रचना,ভেক্টৰৰ গঠন
कंपाऊंड कोन,যৌগিক কোণ
कंपाऊंड विभागणी,যৌগিক বিভাজন
संयुग अपूर्णांक,যৌগিক ভগ্নাংশ
चक्रवाढ व्याज,চক্ৰান্ত সুত
मिश्रित संभाव्यता,যৌগিক সম্ভাৱনা
संकुचित प्रवाह,সংকোচনযোগ্য প্ৰবাহ
संक्षेप,সংকোচন
गणना,গণনা
संगणकीय सूत्र,গণনামূলক সূত্ৰ
गणना मूल्य,গণনা কৰা মান
संगणक,কম্পিউটাৰ
संगणक अल्गोरिदम,কম্পিউটাৰ এলগৰিদম
संगणक कार्यक्रम,কম্পিউটাৰ প্ৰগ্ৰেম
संगणक प्रोग्रामिंग,কম্পিউটাৰ প্ৰগ্ৰেমিং
संगणक सिम्युलेशन,কম্পিউটাৰ চিমুলেচন
संगणन,কম্পিউটিং
अवतल कार्य,অৱতল ফলন
अवतल बहुभुज,অৱতল বহুভুজ
अवतल प्रोग्रामिंग,অৱতল প্ৰগ্ৰেমিং
केंद्रित वर्तुळे,সমকেন্দ্ৰিক বৃত্ত
एकाग्र वक्र,সমকেন্দ্ৰিক বক্ৰ
ठोस फॉर्म,কংক্ৰিটৰ ৰূপ
ओळींची समरूपता,ৰেখাৰ সমকালীনতা
समवर्ती,সমকালীন
समवर्ती शक्ती,সমকালীন বল
सशर्त घनता कार्य,চৰ্তসাপেক্ষ ঘনত্ব ফলন
सशर्त वितरण,চৰ্তসাপেক্ষ বিতৰণ
सशर्त अपेक्षा,চৰ্তসাপেক্ষ প্ৰত্যাশা
सशर्त सरासरी,চৰ্তসাপেক্ষ গড়
सशर्त संभाव्यता,চৰ্তসাপেক্ষ সম্ভাৱনা
समरूपतेची स्थिती,ৰৈখিকতাৰ অৱস্থা
सुसंगततेची स्थिती,সামঞ্জস্যৰ অৱস্থা
अखंडतेची स्थिती,সংহতিযোগ্যতাৰ অৱস্থা
स्पर्शिक स्थिती,স্পৰ্শকাতৰ অৱস্থা
सुळका,শঙ্কু
आत्मविश्वास मध्यांतर,আত্মবিশ্বাসৰ ব্যৱধান
आत्मविश्वास मध्यांतर अंदाज,আস্থাৰ ব্যৱধানৰ অনুমান
आत्मविश्वास मर्यादा,আত্মবিশ্বাসৰ সীমা
आत्मविश्वास क्षेत्र,আত্মবিশ্বাস অঞ্চল
संघर्ष परिस्थिती,সংঘাতৰ পৰিস্থিতি
confocal conics,কনফ&#39;কেল কনিক্স
confocal ellipses,কনফ&#39;কেল উপবৃত্তাকাৰ
