Bengali,Hindi
সমাক্ষ কোটার,समाक्षीय कोटर
সমাক্ষ সংযোগকারী,समाक्ष संबंधक
"সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী","समाक्ष संबंधक, समाक्ष अनुयोजक"
সমাক্ষ রেখা,समाक्षीय लाइन
সমাক্ষ রেখা,समाक्षीय रेखा
সমাক্ষ তরঙ্গ পথ,समाक्षीय तरंग पथक
কোড পরিবর্তন,कोड परिवर्तन
কোড পরিবর্তনকারী,कोड परिवर्तक
"কোডেক, কোডার-ডিকোডার","कोडेक, कोडर-विकोडर"
স্টেরিও কোডিং,स्टीरियो कोडन
কাপলিং সহগ,युग्मन गुणांक
নিয়ন্ত্রক শক্তি,निग्रह बल
সুসঙ্গত আলো,संसक्त प्रकाश
রাশিফল,कुंडली
কয়েল উইন্ডিং মেশিন,कुंडली वेष्टन मशीन
কাকতালীয় সার্কিট,संपाती परिपथ
গরম ক্যাথোড টিউব,तप्त कैथोड नली
ঠান্ডা ঢালাই পয়েন্ট,शीत झलाई बिंदु
"সংগ্রাহক, সংগ্রাহক","संग्राही, संग्राहक"
সংগ্রহ প্রবাহ,संग्राही धारा
সংগ্রাহক ক্ষয়,संग्राही क्षय
সংগ্রাহক দক্ষতা,संग्राही दक्षता
সমান্তরাল লেন্স,समांतरकारी लेंस
চরিত্রের খসড়া,वर्ण आलेखन
রঙ ফেটে যাওয়া,रंग प्रस्फोट
"রঙ কোড, অক্ষর কোড","रंग संकेत, वर्ण कोड"
রঙ ডিফারেনশিয়াল সংকেত,रंग विभेदक सिग्नल
প্রতিষেধক,रंग मारक
রঙ মনিটর,रंगीन मॉनीटर
চরিত্রের প্রজনন,वर्ण पुनरूत्पादन (पुनर्उत्पादन)
রঙ স্যাচুরেশন,वर्ण संतृप्तता
রঙিন ক্যারিয়ার ফ্রিকোয়েন্সি,रंगीन उपवाहक आवृत्ति
অ্যাক্রোমেটিক সংকেত,वर्णतुल्यकाली सिग्नल
রঙিন টেলিভিশন,रंगीन टेलिविजन
রঙিন টেলিভিশন বডি,रंगीन टेलीविजन निकाय
"কলাম স্পিকার, কলামার শব্দ জমাকারী","कॉलम स्पीकर, स्तम्भाकार ध्वनि निक्षेपक"
"চিরুনি ফিল্টার, চিরুনি ফিল্টার","कौम्ब फिल्टर, कंघीनुमा फिल्टर"
সংযোগ সার্কিট,संयोजन परिपथ
সমন্বিত যুক্তি,संयोजी तर्क
আদেশ,समादेश
সাধারণ বেস পরিবর্ধক,उभयनिष्ठ आधार प्रवर्धक
সাধারণ বেস কনফিগারেশন,उभयनिष्ठ आधार विन्यास
সাধারণ সংগ্রাহক পরিবর্ধক,उभयनिष्ठ संग्राही प्रवर्धक
