Punjabi,Malayalam
ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ,ലോക രാഷ്ട്രീയം
ਵਿਸ਼ਵ ਸ਼ਕਤੀ,ലോകശക്തി
ਵਿਸ਼ਵ ਯੁੱਧ,ലോക മഹായുദ്ധം
ਵਿਕਰੇਤਾ,വേക്കർ
ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ,തകർക്കുന്ന ഭേദഗതി
ਜ਼ੈਨੇਲੇਸਿਸ,സെനെലസിസ്
ਜ਼ੈਨੋਫੋਬੀਆ,സെനോഫോബിയ
ਯੈਂਕੀ,യാങ്കി
ਪੀਲੀ ਜੈਕਟ,മഞ്ഞ ജാക്കറ്റ്
ਪੀਲਾ ਆਦਮੀ,മഞ്ഞ മനുഷ്യൻ
ਪੀਲਾ ਖ਼ਤਰਾ,മഞ്ഞ അപകടം
ਪੀਲਾ ਪ੍ਰੈਸ,മഞ്ഞ അമർത്തുക
ਨੌਜਵਾਨ ਤੁਰਕ,യുവ തുർക്കികൾ
ਜ਼ਿਊਸ,സിയൂസ്
ਜ਼ਾਇਓਨਿਜ਼ਮ,സയണിസം
ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ,സൊരാസ്ട്രിയനിസം
