Malayalam,Hindi
ക്ലിപ്പർ ചിപ്പ്,क्लिपर चिप
കൂട്ടം,गुट
ക്ലോക്ക്,"1.घड़ी,2. कालद"
ക്ലോക്ക് സൈക്കിൾ,कालद चक्र
ക്ലോക്ക് ആവൃത്തി,कालद आवृत्ति
ക്ലോക്ക് ഹാർഡ്‌വെയർ,कालद हार्डवेयर
ക്ലോക്ക് പൾസ്,कालद स्पंद
ക്ലോക്ക് വേഗത,कालद गति
ക്ലോക്ക് സിൻക്രൊണൈസേഷൻ,कालद तुल्यकालन
ക്ലോക്ക് ടിക്ക്,कालद टिक
ക്ലോൺ,क्लोन
അടുത്ത്,बंद
ക്ലോസ് സർക്യൂട്ട് ടിവി (സിസിടിവി),संवृत परिपथ टी.वी. (सी.सी.टी.वी.)
അടച്ചുപൂട്ടൽ,संवरण
ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്,"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग"
ക്ലസ്റ്റർ,गुच्छ
പൂശിയ കാർഡ്,"1.विलेपित कार्ड,2. विलेपित पत्रक"
പൊതിഞ്ഞ പേപ്പർ,लेपित कागज
ഏകപക്ഷീയമായ,समाक्षीय
ഏകോപന കേബിൾ,समाक्ष केबल
കോഡാസിൽ,कोडासिल
കോഡ്,"1.कूट, 2.कोड"
കോഡ് ജനറേറ്റര്,"1.कूट जनक,2. कोड जनक"
കോഡ് പേജ്,कूट पृष्ठ
കോഡ് വാക്ക്,"1.कूट शब्द, 2.कोड शब्द"
കോഡർ,"1.कोडर, 2.कूटक"
കോഡിംഗ് പരിശോധന,"1.कूट लेखन जाँच, 2. कोडन जाँच"
കോഡിംഗ് ഫോം,कूट लेखन रूप
കോഡിംഗ് ഷീറ്റ്,"1.कूटलेखन पत्र, 2. कोडन शीट"
ഗുണകം,गुणांक
പരസ്പരബന്ധം,ससंजन
തണുത്ത ബൂട്ട്,"1.शीत बूट, 2.शीत प्रारंभ"
തണുത്ത തുടക്കം,शीत प्रारंभ
സഹകരണം,सहयोग
തകർച്ച,निपात
കൊളാറ്റ്,"1.परिमिलन, 2.समानुक्रमित करना"
കൊളേറ്റ് ടേപ്പ്,"1.समानुक्रमित टेप,2. कालेट टेप"
കൂട്ടിയിടി,टक्कर
കോളൻ,कोलन
നിറം (നിറം),"1.वर्ण, 2.रंग"
നിറം സാച്ചുറേഷൻ,रंग संतृप्ति
വർണ്ണ പട്ടിക,रंग सारणी
കോളം,स्तंभ
സംയോജനം,संयोजन
കോംബോ ബോക്സ്,समिश्र पेटी
കമാൻഡ്,"1.समादेश, 2.कमांड"
കമാൻഡ് ബട്ടൺ,समादेश बटन
കമാൻഡ് ലിസ്റ്റ്,समादेश सूची
അഭിപ്രായം,टिप्पणी
പ്രതിബദ്ധത,"1.वचन बद्धता, 2.प्रतिबद्धता"
ചരക്ക്,वस्तु
പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (കോബോൾ),सामान्य व्यवसाय उन्मुखी भाषा (कोबोल)
സാധാരണ പിശക്,सामान्य त्रुटि
പൊതു ഭാഷ,सामान्य भाषा
സാധാരണ പതിവ്,"1.सामान्य नेमक,2. सामान्य नित्यक्रम"
ആശയവിനിമയം,संचार
ആശയവിനിമയ ലൈൻ,संचार रेखा
ആശയവിനിമയ മോഡ്,संचार विधा
ആശയവിനിമയ ശൃംഖല,"1. संचार नेटवर्क, 2. संचार जालक्रम"
ആശയവിനിമയ പരാമീറ്റർ,संचार प्राचल
ആശയവിനിമയ സംവിധാനം,संचार तंत्र
കോംപാക്ഷൻ,संहनन
കമ്പാൻഡർ,संपीडप्रसारित्र
companding,संपीडप्रसारण
കമ്പനി ശൃംഖല,कंपनी नेटवर्क
താരതമ്യ പരിശോധന,तुलना परीक्षण
അനുയോജ്യത,"1.सुसंगति, 2.संगतता"
അനുയോജ്യം,सुसंगत
സമാഹാരം,संकलन
സമാഹരിച്ച് പോകുക,संकलन तथा कार्यपालन
കമ്പൈലർ,"1.संकलक, 2.क्रमादेश अंतरक"
കമ്പൈലർ ഭാഷ,संकलक भाषा
പരസ്പരപൂരകമായ,पूरक
കോംപ്ലിമെന്റ്-ഓൺ-പത്ത്,दस-पूरक
പൂരകൻ,पूरक
പൂർണ്ണമായി കൊണ്ടുപോകുക,"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल"
സങ്കീർണ്ണമായ,सम्मिश्र
സങ്കീർണ്ണ സംഖ്യ,सम्मिश्र संख्या
ഘടകം,घटक
ഘടകം ഒബ്ജക്റ്റ് മോഡൽ (COM),कॉम
സംയുക്തം,संयुक्त
രചന,संयोजन
കമ്പ്യൂട്ടേഷണൽ,"1.अभिकलनीय, 2.अभिकल्पनात्मक"
കമ്പ്യൂട്ടർ,कंप्यूटर
കമ്പ്യൂട്ടർ കേന്ദ്രം,कंप्यूटर केन्द्र
കമ്പ്യൂട്ടർ വിദഗ്ധൻ,कंप्यूटर विशेषज्ञ
കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്,कंप्यूटर ग्राफिक्स
കമ്പ്യൂട്ടർ നിർദ്ദേശം,कंप्यूटर अनुदेश
കമ്പ്യൂട്ടർ ഭാഷ,"1.कंप्यूटर भाषा, 2.अभिकलक भाषा"
കമ്പ്യൂട്ടർ ശൃംഖല,"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम"
കമ്പ്യൂട്ടർ സയൻസ്,कंप्यूटर विज्ञान
കമ്പ്യൂട്ടർ സുരക്ഷ,कंप्यूटर सुरक्षा
കമ്പ്യൂട്ടർ സിമുലേറ്റൺ,कंप्यूटर अनुकरण
കമ്പ്യൂട്ടർ സ്പെഷ്യലിസ്റ്റ്,कंप्यूटर विशेषज्ञ
കമ്പ്യൂട്ടർവൽക്കരണം,कंप्यूटरीकरण
കമ്പ്യൂട്ടറിസ്റ്റ്,कंप्यूटरविद्
കമ്പ്യൂട്ടറൈസ് ചെയ്യുക,कंप्यूटरीकरण
കമ്പ്യൂട്ടിംഗ്,"1.अभिकलन,2. कंप्यूटन"
ആശയം,संकल्पना
സമവായം,"1.समरूपता, 2.सहसंगता, 3.संगमन"
ഒരേസമയം,"संगामी, समरूपी"
അവസ്ഥ വേരിയബിൾ,प्रतिबंध चर
സോപാധിക ഓപ്പറേറ്റർ,प्रतिबंधित संकारक
സോപാധിക പ്രസ്താവന,प्रतिबंधित कथन
കണ്ടക്ടർ,चालक
കോൺഫറൻസിങ്,"1.दूर सम्मेलन, 2.सम्मेलन"
രഹസ്യാത്മകത,गोपनीयता
കോൺഫിഗറേഷൻ,"1.संविन्यास, 2.संरूपण"
തിരക്ക്,संकुलन
സംയോജനം,संयोजन
കണക്ട് വേഗത,संबंधन गति
കണക്ഷൻ,संबंधन
കണക്ഷൻ കുറവ് ആശയവിനിമയം,संबंधन रहित संचार
കണക്ഷൻ റിലീസ്,संबधन मुक्ति
കണക്റ്റിവിറ്റി,संयोजकता
കണക്റ്റർ,"1.संबंधक, 2.संयोजक"
തുടർച്ചയായി,क्रमागत
അനന്തരഫലം,अनुवर्ती
കൺസോൾ,कन्सोल
ഏകീകരണം,समेकन
സ്ഥിരമായ,"1.नियतांक,2. स्थिरांक"
നിരന്തരമായ നിർദ്ദേശം,अचर अनुदेश
പരിമിതി,प्रतिबंधित
കൺസ്ട്രക്റ്റർ,संरचक
കണ്ടെയ്നർ,पात्र
ഉള്ളടക്കം,"1.अन्तर्वस्तु, 2.अंश"
സന്ദർഭം,सन्दर्भ
സന്ദർഭ രഹിത വ്യാകരണം (CFG),सन्दर्भ मुक्त व्याकरण (सी एफ जी)
സന്ദർഭ സ്വിച്ച്,सन्दर्भ स्विच
ആകസ്മികത,"1.आकस्मिक, 2.आकस्मिकता"
സങ്കോചം,विसंगति
വൈരുദ്ധ്യം,विपर्यास
നിയന്ത്രണം,नियंत्रण
നിയന്ത്രണ മേഖല,नियंत्रण क्षेत्र
നിയന്ത്രണ ബിറ്റ്,नियंत्रण बिट
നിയന്ത്രണ ബസ്,नियंत्रक बस
