Hindi,Tamil
कंप्यूटर केन्द्र,கணினி மையம்
कंप्यूटर विशेषज्ञ,கணினி நிபுணர்
कंप्यूटर ग्राफिक्स,கணினி வரைகலை
कंप्यूटर अनुदेश,கணினி அறிவுறுத்தல்
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा",கணினி மொழி
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम",கணினி வலையமைப்பு
कंप्यूटर विज्ञान,கணினி அறிவியல்
कंप्यूटर सुरक्षा,கணினி பாதுகாப்பு
कंप्यूटर अनुकरण,கணினி உருவகப்படுத்துதல்
कंप्यूटर विशेषज्ञ,கணினி நிபுணர்
कंप्यूटरीकरण,கணினிமயமாக்கல்
कंप्यूटरविद्,கணினி நிபுணர்
कंप्यूटरीकरण,கணினிமயமாக்கு
"1.अभिकलन,2. कंप्यूटन",கம்ப்யூட்டிங்
संकल्पना,கருத்து
"1.समरूपता, 2.सहसंगता, 3.संगमन",ஒத்திசைவு
"संगामी, समरूपी",ஒரே நேரத்தில்
प्रतिबंध चर,நிலை மாறி
प्रतिबंधित संकारक,நிபந்தனை ஆபரேட்டர்
प्रतिबंधित कथन,நிபந்தனை அறிக்கை
चालक,நடத்துனர்
"1.दूर सम्मेलन, 2.सम्मेलन",மாநாடு
गोपनीयता,இரகசியத்தன்மை
"1.संविन्यास, 2.संरूपण",கட்டமைப்பு
संकुलन,நெரிசல்
संयोजन,இணைப்பு
संबंधन गति,இணைப்பு வேகம்
संबंधन,இணைப்பு
संबंधन रहित संचार,இணைப்பு குறைவான தொடர்பு
संबधन मुक्ति,இணைப்பு வெளியீடு
संयोजकता,இணைப்பு
"1.संबंधक, 2.संयोजक",இணைப்பான்
क्रमागत,தொடர்ச்சியாக
अनुवर्ती,அதன் விளைவாக
कन्सोल,பணியகம்
समेकन,ஒருங்கிணைப்பு
"1.नियतांक,2. स्थिरांक",நிலையான
अचर अनुदेश,நிலையான அறிவுறுத்தல்
प्रतिबंधित,கட்டுப்பாடு
संरचक,கட்டமைப்பாளர்
पात्र,கொள்கலன்
"1.अन्तर्वस्तु, 2.अंश",உள்ளடக்கம்
सन्दर्भ,சூழல்
सन्दर्भ मुक्त व्याकरण (सी एफ जी),சூழல் இலவச இலக்கணம் (CFG)
सन्दर्भ स्विच,சூழல் சுவிட்ச்
"1.आकस्मिक, 2.आकस्मिकता",தற்செயல்
विसंगति,சுருக்கம்
विपर्यास,மாறுபாடு
नियंत्रण,கட்டுப்பாடு
नियंत्रण क्षेत्र,கட்டுப்பாட்டு பகுதி
नियंत्रण बिट,கட்டுப்பாட்டு பிட்
नियंत्रक बस,கட்டுப்பாட்டு பேருந்து
