Tamil,Hindi
துரப்பணம் (n.),"बरमा, उथली भूल, ड्रिल, वपित्र"
துளையிடுதல் (Ag. Engg),"सूराख करना, बेधन, बरमाना"
துளையிடுதல் (வேளாண்),"वेधना, ड्रिल से बोना, ड्रिल से डालना"
சொட்டு நீர் பாசனம்,बूंद-बूंद सिंचाई
உலர் நில விவசாயம்,शुष्क खेती
தூசி,"धूल, बुकनी"
டஸ்டர்,"धूलित्र, प्रकीर्णक"
தூசி,बुरकना
குள்ள,"बौना, वामन"
குள்ள பிரமிடு,वामन पिरामिड
குள்ள,वामिनीयन
டெய்ஸி,गुलबहार
தேதிகள்,खजूर
நாள் மல்லிகை,दिन का राजा
வெந்தயம்,सोया
தினநாத் புல்,दीनानाथ घास
டோடர்,अमरबेल
"டூப் புல், பெர்முடா புல்",दूब घास
ட்ரூஸ்,छोंकर
உலர் இஞ்சி,सौंठ
வண்டு,पत्तियां खाने वाला भृंग
ட்ரோன்,नर मधुमक्खी
வாத்து,बत्तख
சூழலியல்,पारिस्थितिकी
எக்கோனோமெட்ரிக்ஸ்,अर्थमिति
பொருளாதார செயல்திறன்,आर्थिक दक्षता
சுற்றுச்சூழல்,पारिस्थितिक प्ररूप
எக்டோட்ரோபிக்,बहिःस्तरपोषित
எடாபிக்,मृदीय
எடாஃபாலஜி,मृद विज्ञान
விளிம்பு,"मेड़बंदी, किनारा बनाना, किनारा बंदी"
உண்ணக்கூடிய பகுதி,खाद्य अंश
தேவையின் நெகிழ்ச்சி,मांग की लोच
உற்பத்தியின் நெகிழ்ச்சி,उत्पादन लोच
மின்னாற்பகுப்பு,विद्युत्-अपघटन
எலக்ட்ரோபோரேசிஸ்,वैद्युतकण-संचलन
நீர்த்தல்,अवक्षालन
எமாஸ்குலேட்டர்,"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार"
உள்ளடக்கியது,"मेड़ बंदी, डौलबंदी"
கரு,भ्रूण
கரு,"भ्रूणविज्ञान, भ्रौणिकी"
தோற்றம்,"निकलना, निर्गमन"
குழம்பாக்கி,पायसीकारक
எண்டோஜெனஸ்,अंतर्जात
எண்டோமிடோசிஸ்,अंतःसूत्री विभाजन
எண்டோபராசைட்,अंतःपरजीवी
எண்டோஸ்பெர்ம்,भ्रूणपोष
நிறுவனம்,उद्यम
பூச்சியியல்,कीटविज्ञान
சூழல்,पर्यावरण
நொதி,"प्रकिण्व, एन्जाइम"
எபிகோடைல் ஒட்டுதல்,दलपुंज कलमबंदी
எபிபைட்,"अधिपादप, एपिफाइट"
பங்கு,समानधारिता
ஒழிப்பு,उन्मूलन
அத்தியாவசிய ஊட்டச்சத்துக்கள்,आवश्यक पोषक तत्व
மதிப்பீடு,"परिमापन, कूतना, आकलन"
Etiolation,पांडुरता
யூஜெனிக்,सुजननिक
மதிப்பீடு,मूल्यांकन
ஆவியாதல்,वाष्पनमापी
ஆவி-டிரான்ஸ்பிரேஷன்,वाष्पन-वाष्पोत्सर्जन
பசுமையான புரட்சி,सदाहरित क्रांति
பசுமையான,"सदाहरित, सदापर्णी"
பரிணாமம்,विकास
கலால்,उच्छेद करना
சோர்வு (கருவுறுதல்),परिक्षय (उर्वरता)
சுரண்டல்,शोषण
ஆய்வு,"खोज, अन्वेषण"
வெளியேற்றம்,"बहिर्बेधन, उत्सारण"
கண் (சுகர்கேன்/உருளைக்கிழங்கு),आंख (गन्ना/आलू)
