English,Punjabi
Magnetic storm,ਚੁੰਬਕੀ ਤੂਫਾਨ
Magnetic switch,ਚੁੰਬਕੀ ਸਵਿਚ
Magnetic tape,ਚੁੰਬਕੀ ਟੇਪ
Magnetism,ਚੁੰਬਕੀ
Mail merge,ਮੇਲ ਮਰਜ
Mailing list,ਮੇਲਿੰਗ ਲਿਸਟ
Main carrier,ਮੁੱਖ ਕੈਰੀਅਰ
Maintain,ਕਾਇਮ ਰੱਖੋ
Maintenance,ਰੱਖ ਰਖਾਵ
Maintenance team,ਰੱਖ-ਰਖਾਅ ਟੀਮ
Majority carrier,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
Make contact relay,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
Make-and-break switch,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
Male-connector,ਮਰਦ-ਕੁਨੈਕਟਰ
Man made noise,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
Management information system (MIS),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
Manipulated,ਹੇਰਾਫੇਰੀ
Manual control,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
Manual method,ਮੈਨੁਅਲ ਵਿਧੀ
Manual of safety precaution,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
Manually operated,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
Manufacturer,ਨਿਰਮਾਤਾ
Mask,ਮਾਸਕ
Maskee,ਮਾਸਕੀ
Masker,ਮਾਸਕਰ
Masking,ਮਾਸਕਿੰਗ
Masking behaviour,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
Masking effect of audio,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
Masking threshold,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
Masking tone,ਮਾਸਕਿੰਗ ਟੋਨ
Mast,ਮਸਤ
Mast radiator,ਮਸਤ ਰੇਡੀਏਟਰ
Master control,ਮਾਸਟਰ ਕੰਟਰੋਲ
Master oscillatror,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
Match-impedance,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
Matching network,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
Matching stub,ਮੈਚਿੰਗ ਸਟੱਬ
Matching transformer,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
Material-procurement,ਪਦਾਰਥਕ-ਖਰੀਦ
Matrix,ਮੈਟਰਿਕਸ
Maximization,ਵੱਧ ਤੋਂ ਵੱਧ
Maximum demand indicator,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
Maximum power density,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
Maximum sensitivity,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
Maximum temperature,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
Maximum usable frequency,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
Maximum value,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
Mean time to failure,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
Mean value,ਮਤਲਬ ਮੁੱਲ
Measured signal,ਮਾਪਿਆ ਸੰਕੇਤ
Measurement,ਮਾਪ
Measuring device,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
Measuring equipment,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
Measuring instrument,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
Measuring instrument of field strength,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
Measuring tape,ਮਾਪਣ ਟੇਪ
Mechanism,ਵਿਧੀ
Media server,ਮੀਡੀਆ ਸਰਵਰ
Medium,ਮਾਧਿਅਮ
Medium frequency,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
Medium frequency wave,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
Medium wave (MW),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
Mega-ohm,ਮੈਗਾ-ਓਮ
Megger,ਮੇਜਰ
Memory,ਯਾਦਦਾਸ਼ਤ
Mentoring,ਸਲਾਹ ਦੇਣਾ
Menu bar,ਮੇਨੂ ਬਾਰ
Mercury switch,ਮਰਕਰੀ ਸਵਿਚ
Merging,ਮਰਜਣਾ
Message,ਸੁਨੇਹਾ
Metadata,ਮੈਟਾਡੇਟਾ
Metal-oxide semiconductor diode,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
Metal-sheathed cable,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
Meter,ਮੀਟਰ
Metering panel,ਮੀਟਰਿੰਗ ਪੈਨਲ
Mica,ਮੀਕਾ
Mica-insulation,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
Micro-,ਮਾਈਕਰੋ-
Micro component,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
Micro computer,ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
Micro-controller,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
Micro-electronics,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
Microphone,ਮਾਈਕ੍ਰੋਫੋਨ
Microphonics,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
Microprocessor,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
Micro-volt (mV),ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
Microwave,ਮਾਈਕ੍ਰੋਵੇਵ
Microwave antenna,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
Microwave beam,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
Mid-band,ਮਿਡ-ਬੈਂਡ
Migration,ਮਾਈਗ੍ਰੇਸ਼ਨ
Migration path,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
Miniature,ਛੋਟਾ
Miniaturized,ਛੋਟਾ
Minimum,ਘੱਟੋ ਘੱਟ
Minimum temperature,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
Minimum usable field strength,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
Minority carrier,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
Miscue,ਗਲਤ
Mix,ਰਲਾਉ
Mixed blanking,ਮਿਕਸਡ ਖਾਲੀ
Mixed sync,ਮਿਸ਼ਰਤ ਸਿੰਕ
Mixer,ਮਿਕਸਰ
Mixer tube,ਮਿਕਸਰ ਟਿ .ਬ
Mixing,ਮਿਲਾਉਣਾ
Mixing circuit,ਮਿਕਸਿੰਗ ਸਰਕਟ
Mnemonic,Menonic
Mnemonics,ਮਨੀਮੋਨਿਕਸ
Mobile,ਮੋਬਾਈਲ
Mobile multimedia application,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
Mobile TV,ਮੋਬਾਈਲ ਟੀਵੀ
Mode,ਮੋਡ
Mode of failure,ਅਸਫਲਤਾ ਦਾ .ੰਗ
Mode of propagation,ਪ੍ਰਸਾਰ ਦਾ .ੰਗ
Model,ਮਾਡਲ
Modem,ਮਾਡਮ
Modern FM transmitter,ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ
Modern trends,ਆਧੁਨਿਕ ਰੁਝਾਨ
Modes of configuration,ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ
Modify,ਸੋਧ
Modulated continuous wave,ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ
Modulated signal,ਸੰਦਰੁਕ ਸਿਗਨਲ
Modulated waveform,ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ
Modulation,ਸੋਧ
Modulation amplitude,ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ
Modulation capability,ਸੋਧ ਸਮਰੱਥਾ
Modulation frequency,ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ
Modulation index,ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ
Modulation linearity,ਸੰਚਾਲਨ ਦੀ ਲੜੀ
Modulation meter,ਸੰਚਾਲਿਤ ਮੀਟਰ
Modulation monitor,ਸੋਧ ਨਿਗਰਾਨੀ
Modulation percentage,ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ
Modulator,ਮੋਡੂਲੇਟਰ
Module,ਮੋਡੀ ule ਲ
Moisture,ਨਮੀ
Momentum,ਰਫਤਾਰ
Monitor,ਮਾਨੀਟਰ
Monitoring,ਨਿਗਰਾਨੀ
Monitoring and analysis techniques,ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ
Monitoring and control,ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ
Monitoring station,ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ
Monochrome,ਮੋਨੋਕ੍ਰੋਮ
Monophonic transmission,ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
Morph,ਮੋਰਫ
Morphing,ਰੋਗ
Morphism,ਮੋਰਫਿਜ਼ਮ
Mosaic,ਮੋਜ਼ੇਕ
Motherboard,ਮਦਰਬੋਰਡ
Motion compensation,ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ
Motion estimation,ਮੋਸ਼ਨ ਅਨੁਮਾਨ
Motion vector,ਮੋਸ਼ਨ ਵੈਕਟਰ
Motion video,ਮੋਸ਼ਨ ਵੀਡੀਓ
Motor,ਮੋਟਰ
Motor operator,ਮੋਟਰ ਓਪਰੇਟਰ
Motor starter,ਮੋਟਰ ਸਟਾਰਟਰ
Mount,ਮਾਉਂਟ
Mouse,ਮਾ ouse ਸ
Mouse interface,ਮਾ mouse ਸ ਇੰਟਰਫੇਸ
Movement,ਅੰਦੋਲਨ
Multi channel extension,ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ
Multicasting,ਮਲਟੀਕਾਸਟਿੰਗ
Multichannel signals,ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ
Multidirectional microphone,ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ
Multilingual commentary,ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ
Multimedia,ਮਲਟੀਮੀਡੀਆ
Multimedia kiosk,ਮਲਟੀਮੀਡੀਆ ਕੋਠੀ
Multimeter,ਮਲਟੀਮੀਟਰ
Multipath,ਮਲਟੀਪਾਥ
Multipath reception,ਮਲਟੀਪਾਥ ਰਿਸੈਪਸ਼ਨ
Multiphase,ਮਲਟੀਫੇਸ
Multiple,ਮਲਟੀਪਲ
Multiple access system,ਮਲਟੀਪਲ ਐਕਸੈਸ ਸਿਸਟਮ
Multiplex,ਮਲਟੀਪਲੈਕਸ
Multiplexer,ਮਲਟੀਪਲੈਕਸਰ
Multiplexing,ਮਲਟੀਪਲੈਕਸਿੰਗ
Multistage amplifier,ਮਲਟੀਸਟੇਜ ਐਂਪਲੀਫਾਇਰ
Multitasking,ਮਲਟੀਟਾਸਕਿੰਗ
Multivibrator,ਮਲਟੀਵੀਬਰੇਟਰ
Mute,ਮੂਕ
Mutual conductance,ਆਪਸੀ ਚਾਲ
Mutual impedance,ਆਪਸੀ ਰੁਕਾਵਟ
Mutual inductance,ਆਪਸੀ ਝੁਲਸ
Mutual interference,ਆਪਸੀ ਦਖਲ
Nano-technology,ਨੈਨੋ-ਟੈਕਨੋਲੋਜੀ
Narrowband,ਤੰਗ ਪੱਟੀ
Narrowcasting,ਸੌੜਾ
Natural draft,ਕੁਦਰਤੀ ਖਰੜਾ
Navigator,ਨੇਵੀਗੇਟਰ
Negative,ਨਕਾਰਾਤਮਕ
Negative bias,ਨਕਾਰਾਤਮਕ ਪੱਖਪਾਤ
Negative charge,ਨਕਾਰਾਤਮਕ ਚਾਰਜ
Negative feedback,ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
Negative peak,ਨਕਾਰਾਤਮਕ ਸਿਖਰ
Negative resistance,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
Net gain,ਸ਼ੁੱਧ ਲਾਭ
Net loss,ਸ਼ੁੱਧ ਨੁਕਸਾਨ
Netiquette,ਨੈੱਟਕਿਟ
Network,ਨੈੱਟਵਰਕ
Network analyzer,ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
Network file system,ਨੈੱਟਵਰਕ ਫਾਇਲ ਸਿਸਟਮ
Network planning,ਨੈਟਵਰਕ ਪਲੈਨਿੰਗ
Network termination,ਨੈਟਵਰਕ ਸਮਾਪਤੀ
Networking,ਨੈੱਟਵਰਕਿੰਗ
Neutral,ਨਿਰਪੱਖ
Neutralising,ਨਿਰਵਿਘਨ
News room automation,ਨਿ News ਜ਼ ਰੂਮ ਆਟੋਮੈਟਿਕ
Nibble,Nible
Niche,Niche
No load test,ਕੋਈ ਲੋਡ ਟੈਸਟ ਨਹੀਂ
Node,ਨੋਡ
Noise,ਸ਼ੋਰ
Noise figure,ਸ਼ੋਰ ਸ਼ਰਾਖਕ
Noise filter,ਸ਼ੋਰ ਫਿਲਟਰ
Noise floor,ਰੌਲਾ ਫਰਸ਼
Noise gate,ਸ਼ੋਰ ਗੇਟ
Noise immunity,ਸ਼ੋਰ ਇਮਿ .ਸ਼ਨ
Noise killer,ਸ਼ੋਰ ਕਾਤਲ
Noise level,ਸ਼ੋਰ ਦਾ ਪੱਧਰ
Noise power,ਸ਼ੋਰ ਸ਼ਕਤੀ
Noise shaping quantizer,ਸ਼ੋਰ ਨੂੰ ਰੂਪ ਦੇਣ ਵਾਲੇ ਵਟਾਈਜ਼ਰ
Noise source,ਸ਼ੋਰ ਸਰੋਤ
Noise suppression circuit,ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲੀ ਸਰਕਟ
Noise suppressor,ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ
Noise temperature,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
Noise temperature,ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ
Noise triangle,ਸ਼ੋਰ ਤਿਕੋਣ
Noise voltage,ਸ਼ੋਰ ਵੋਲਟੇਜ
Noiseless,ਸ਼ੋਰ
Noiseless coding,ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ
Noisy reception,ਸ਼ੋਰ ਸ਼ਰਾਬੇ ਦੀ ਰਿਸੈਪਸ਼ਨ
Nominal usable field strength,ਨਾਮਾਤਰ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
Non-direcitonal microphone,ਗੈਰ-ਸਰਕਾਰੀ ਮਾਈਕ੍ਰੋਫੋਨ
Non-inductive load,ਗੈਰ-ਅਸੁਰੱਖਿਅਤ ਲੋਡ
Non-inductive resistance,ਗੈਰ-ਸਪਸ਼ਟ ਟੱਗਰ
Non-sinosoidal wave,ਗੈਰ-ਸਿਨੋosoidal ਵੇਵ
Non-volatile memory,ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ
NOR gate,ਨਾ ਹੀ ਗੇਟ
Normal speed,ਸਧਾਰਣ ਗਤੀ
Normal supply,ਸਧਾਰਣ ਸਪਲਾਈ
Notch,ਡਿਗਰੀ
Notch filter,ਡਿਗਰੀ ਫਿਲਟਰ
Numerical,ਸੰਖਿਆਤਮਕ
Numerically controlled oscillator,ਸੰਖਿਆਤਮਕ ਤੌਰ 'ਤੇ ਨਿਯੰਤਰਿਤ c ਸਿਲੇਟਰ
Nut-bolt,ਗਿਰੀ-ਬੋਲਟ
Nyquist-Shannon theorem,ਨਿਆਵਵਾਦੀ-ਸ਼ੈਨਨ ਥੀਰਮੇਮ
Object-oriented,ਆਬਜੈਕਟ-ਅਧਾਰਿਤ
Octal,ਅਕਤੂਬਰ
Octave of frequency,ਬਾਰੰਬਾਰਤਾ ਦਾ ਅਕਤੂਬਰ
Octet,Octett
Off-line,ਆਫ-ਲਾਈਨ
Offset,ਆਫਸੈੱਟ
Ohm,ਓਮ
Ohm meter,ਓਮ ਮੀਟਰ
Oil circuit breaker,ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ
Oil filter,ਤੇਲ ਫਿਲਟਰ
Oil immersed,ਤੇਲ ਡੁੱਬ ਗਿਆ
Oil level gauge,ਤੇਲ ਪੱਧਰ ਦਾ ਗੇਜ
Omni-directional antenna,ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
Omni-directional microphone,ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
On demand,ਮੰਗ ਉੱਤੇ
On-demand streaming,ਆਨ-ਡਿਮਾਂਡ ਸਟ੍ਰੀਮਿੰਗ
On-line (online),ਆਨ-ਲਾਈਨ (ਆਨਲਾਈਨ)
Online analytical processing,ਆਨਲਾਈਨ ਵਿਸ਼ਲੇਸ਼ਣਸ਼ੀਲ ਪ੍ਰੋਸੈਸਿੰਗ
On-off,ਚਾਲੂ ਬੰਦ
On-off keying modulation,ਆਨ-ਆਫ ਲਯਿੰਗ ਮੈਨੂਲੇਸ਼ਨ
Open circuit,ਓਪਨ ਸਰਕਟ
Open source,ਓਪਨ ਸੋਰਸ
Open system,ਓਪਨ ਸਿਸਟਮ
Operating frequency,ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ
Operating system,ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ
Operation,ਓਪਰੇਸ਼ਨ
Operator,ਓਪਰੇਟਰ
Optical fibre,ਆਪਟੀਕਲ ਫਾਈਬਰ
Optical frequency,ਆਪਟੀਕਲ ਬਾਰੰਬਾਰਤਾ
Optical reduction,ਆਪਟੀਕਲ ਕਮੀ
Optical resolution,ਆਪਟੀਕਲ ਰੈਜ਼ੋਲੇਸ਼ਨ
Optical track,ਆਪਟੀਕਲ ਟਰੈਕ
Optimum working frequency,ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ
Optocoupler,ਓਪਟੂਉਪਲਰ
Optoelectronics,ਓਪਟੋਲੇਕਟ੍ਰੋਨਿਕਸ
OR gate,ਜਾਂ ਗੇਟ
Orbit,ਘੇਰੇ
Oscillator,C ਸਿਲੇਟਰ
Oscillogram,ਆਸਮਿਲੋਗ੍ਰਾਮ
Oscillograph,ਓਸਕੀਗ੍ਰਾਫ
Oscilloscope,Sscilloscope
Outer interleaver,ਬਾਹਰੀ ਇੰਟਰਲੇਵਰ
Outgoing feeder,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਫੀਡਰ
Output,ਆਉਟਪੁੱਟ
Output level,ਆਉਟਪੁੱਟ ਲੈਵਲ
Output meter,ਆਉਟਪੁੱਟ ਮੀਟਰ
Output transformer,ਆਉਟਪੁੱਟ ਟਰਾਂਸਫਾਰਮਰ
Output valve,ਆਉਟਪੁੱਟ ਵਾਲਵ
Output waveform,ਆਉਟਪੁੱਟ ਵੇਵਫਾਰਮ
Outside broadcast (OB),ਬਾਹਰ ਪ੍ਰਸਾਰਣ (ਓਬ)
Oven,ਓਵਨ
Over coupling,ਓਵਰ ਪਲਿੰਗ
Over modulation,ਓਵਰਸ਼ਨ
Over voltage,ਵੋਲਟੇਜ ਤੋਂ ਵੱਧ
Overall attenuation,ਸਮੁੱਚੀ ਪਰਦਾ
Overall broadcast reliability,ਸਮੁੱਚੀ ਪ੍ਰਸਾਰਣ ਭਰੋਸੇਯੋਗਤਾ
Overall efficiency,ਕੁੱਲਕੁਸ਼ਲਤਾ
Overall reception reliability,ਸਮੁੱਚੀ ਰਿਸੈਪਸ਼ਨ ਭਰੋਸੇਯੋਗਤਾ
Overall response,ਸਮੁੱਚੇ ਜਵਾਬ
Overall system,ਸਮੁੱਚੀ ਪ੍ਰਣਾਲੀ
Overdubbing,ਓਵਰਡਬਿੰਗ
Overhead line,ਓਵਰਹੈੱਡ ਲਾਈਨ
Overhead wire,ਓਵਰਹੈੱਡ ਤਾਰ
Overload,ਓਵਰਲੋਡ
Overload protection devices,ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ ਉਪਕਰਣ
Overload trip,ਓਵਰਲੋਡ ਯਾਤਰਾ
Oversampling,ਓਵਰਸੈਂਪਿੰਗ
Packed,ਪੈਕ
Packet switching,ਪੈਕੇਟ ਬਦਲਣਾ
Packetization,ਪੈਕੇਟਾਈਜ਼ੇਸ਼ਨ
Packetized,ਪੈਕਟਾਈਜ਼ਡ
Pad,ਪੈਡ
Paging,ਪੇਜਿੰਗ
Pan screen,ਪੈਨ ਸਕ੍ਰੀਨ
Panel,ਪੈਨਲ
Panning,ਪੈਨਿੰਗ
Panorama,ਪਨੋਰਮਾ
Parabolic microphone,ਪੈਰਾਬੋਲਿਕ ਮਾਈਕ੍ਰੋਫੋਨ
Paradigm shift,ਪੈਰਾਡਿਗਮ ਸ਼ਿਫਟ
Paradox,ਵਿਗਾੜ
Parallel port,ਪੈਰਲਲ ਪੋਰਟ
Parameter,ਪੈਰਾਮੀਟਰ
Parasitic loss,ਪਰਜੀਵੀ ਨੁਕਸਾਨ
Parasitic oscillation,ਪਰਜੀਵੀ ਮਖੌਲਿਆ
Parity bit,ਸਮਾਨਤਾ ਬਿੱਟ
Parity testing,ਪੈਰਿਟੀ ਟੈਸਟਿੰਗ
Parsec,ਪਾਰਸ
Partial resolution,ਅੰਸ਼ਕ ਰੈਜ਼ੋਲੂਸ਼ਨ
Passband,ਪਾਸਬੈਂਡ
Passive,ਪੈਸਿਵ
Passive network,ਪੈਸਿਵ ਨੈਟਵਰਕ
Password,ਪਾਸਵਰਡ
Patch,ਪੈਚ
Patch cord,ਪੈਚ ਕੋਰਡ
Path loss,ਮਾਰਗ ਦਾ ਨੁਕਸਾਨ
Pattern,ਪੈਟਰਨ
Payload,ਪੇਲੋਡ
Peak altitude,ਸਿਖਰ ਉਚਾਈ
Peak anode current,ਪੀਕ ਐਨਾਡ ਮੌਜੂਦਾ
Peak limiter,ਸਿਖਰ ਸੀਮਾ
Peak load,ਚੋਟੀ ਦਾ ਭਾਰ
Peak value,ਚੋਟੀ ਦਾ ਮੁੱਲ
Peaking,ਪੀਕਿੰਗ
Peak-to-peak voltage,ਪੀਕ-ਟੂ-ਪੀਕ ਵੋਲਟੇਜ
Peer-to-peer,ਪੀਅਰ ਟੂ ਪੀਅਰ
Perceptional model,ਸਮਝਦਾਰੀ ਦਾ ਮਾਡਲ
Perceptual model,ਅਨੁਭਵੀ ਮਾਡਲ
Performance,ਪ੍ਰਦਰਸ਼ਨ
Perigee,ਪਾਵੀ
Periodic test,ਆਵਰਤੀ ਟੈਸਟ
Peripheral,ਪੈਰੀਫਿਰਲ
Peripherals,ਪੈਰੀਫਿਰਲਸ
Permeability,Permafet
Permittivity,ਪਰਮਿਟਤਾ
Phantom power supply,ਫੈਂਟਮ ਪਾਵਰ ਸਪਲਾਈ
Phase,ਪੜਾਅ
Phase alteration line,ਪੜਾਅ ਤਬਦੀਲੀ ਲਾਈਨ
Phase comparator,ਪੜਾਅ ਸਮੂਹ
Phase delay,ਪੜਾਅ ਦੇਰੀ
Phase discriminator,ਪੜਾਅ ਦਾ ਪੱਖਪਾਤ
Phase locked loop frequency synthesizer,ਪੜਾਅ ਦਾ ਤਾਲਾਬੰਦ ਲੂਪ ਬਾਰੰਬਾਰਤਾ ਸਿੰਧੀ
Phase modulation,ਪੜਾਅ ਦੀ ਵਰਤੋਂ
Phase reversal,ਪੜਾਅ ਉਲਟਾ
Phase shift keying,ਪੜਾਅ ਸ਼ਿਫਟ ਕੀਿੰਗ
Phone in console,ਕੰਸੋਲ ਵਿੱਚ ਫੋਨ
Phone in programme,ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਫੋਨ
Physical layer,ਸਰੀਰਕ ਪਰਤ
Pictorial,ਚਿੱਤਰਕਾਰੀ
Piezoelectric,ਪਿਜ਼ੋਇਲੈਕਟ੍ਰਿਕ
Pilot generator,ਪਾਇਲਟ ਜਨਰੇਟਰ
Pilot signal,ਪਾਇਲਟ ਸਿਗਨਲ
Pilot tone,ਪਾਇਲਟ ਟੋਨ
Piracy,ਪਾਇਰੇਸੀ
Pitch,ਪਿੱਚ
Pixel,ਪਿਕਸਲ
Pixelization,ਪਿਕਸਲਾਈਜ਼ੇਸ਼ਨ
Plant,ਪੌਦਾ
Plasma,ਪਲਾਜ਼ਮਾ
Platform,ਪਲੇਟਫਾਰਮ
Play back,ਵਾਪਸ ਖੇਡੋ
Play back amplifier,ਐਂਪਲਿਫਾਇਰ ਵਾਪਸ ਖੇਡੋ
Play back head,ਪਿੱਛੇ ਸਿਰ ਖੇਡੋ
Playlist,ਪਲੇਲਿਸਟ
Playout,ਬਾਹਰ ਖੇਡਣ
Plotter,ਪਲਾਟਰ
Plug,ਪਲੱਗ
Pneumatic control system,ਨਿ ne ਰਸੈਟਿਕ ਕੰਟਰੋਲ ਸਿਸਟਮ
Polarisation,ਧਰੁਵੀਕਰਨ
Polarity,ਪੋਲਰਟੀ
Polygon,ਬਹੁਭੁਜ
Polynomial,ਬਹੁਪੱਖੀ
Polyphase filter bank,ਪੌਲੀਫਸ ਫਿਲਟਰ ਬੈਂਕ
Porch,ਪੋਰਚ
Porous absorber,ਗੁੰਡਾਗਰਦੀ
Port,ਪੋਰਟ
Positive peak,ਸਕਾਰਾਤਮਕ ਚੋਟੀ
Post synchronisation,ਪੋਸਟ ਸਮਕਾਲੀਕਰਨ
Potentiometer,ਪੌਸ਼ਟਿਕ
Power,ਤਾਕਤ
Power amplifier,ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ
Power combining,ਬਿਜਲੀ ਜੋੜਨਾ
Power consumption,ਬਿਜਲੀ ਦੀ ਖਪਤ
Power control,ਪਾਵਰ ਕੰਟਰੋਲ
Power density,ਬਿਜਲੀ ਦੀ ਘਣਤਾ
Power distribution,ਪਾਵਰ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ
Power failure,ਪਾਵਰ ਅਸਫਲਤਾ
Power gain,ਪਾਵਰ ਲਾਭ
Power indicator,ਪਾਵਰ ਸੂਚਕ
Power interface,ਪਾਵਰ ਇੰਟਰਫੇਸ
Power supply,ਬਿਜਲੀ ਦੀ ਸਪਲਾਈ
Power supply- schematic,ਬਿਜਲੀ ਸਪਲਾਈ- ਯੋਜਨਾਬੱਧ
Power switch,ਪਾਵਰ ਸਵਿਚ
Power transformer,ਪਾਵਰ ਟਰਾਂਸਫਾਰਮਰ
Precedence effect,ਪਹਿਲ ਦੇ ਪ੍ਰਭਾਵ
Predictive coding,ਭਵਿੱਖਬਾਣੀ ਕੋਡਿੰਗ
Pre-emphasis,ਪ੍ਰੀ-ਜ਼ੋਰ
Pre-mix,ਪ੍ਰੀ-ਮਿਕਸ
