Marathi,Odiya
संधीची हालचाल,ସୁଯୋଗ ଗତି କରେ |
अक्षांचा बदल,କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ
आधार बदल,ଆଧାର ପରିବର୍ତ୍ତନ
ऑर्डर बदल,କ୍ରମ ପରିବର୍ତ୍ତନ
वैशिष्ट्यपूर्ण गुणांक,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
निर्धारक,ନିର୍ଣ୍ଣୟକାରୀ
वैशिष्ट्यपूर्ण समीकरण,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
वैशिष्ट्यपूर्ण कार्य,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
लॉगरिथमचे वैशिष्ट्य,ଲୋଗାରିଦମର ଚରିତ୍ର |
वैशिष्ट्यपूर्ण बहुपद,ଚରିତ୍ରିକ ବହୁଭୂତ |
वैशिष्ट्यपूर्ण मूल्य,ଚରିତ୍ରିକ ମୂଲ୍ୟ
वैशिष्ट्यपूर्ण वेक्टर,ଚରିତ୍ର ଭେକ୍ଟର୍ |
वर्ण संच,ବର୍ଣ୍ଣ ସେଟ୍ |
तक्ता,ଚାର୍ଟ
ची-स्क्वेअर वितरण,ଚି-ବର୍ଗ ବଣ୍ଟନ |
ची-स्क्वेअर सूत्र,ଚି-ବର୍ଗ ସୂତ୍ର |
ची-स्क्वेअर चाचणी,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
जीवा,ଧ୍ୱନି
जीवा-द्विभाजन पद्धत,କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |
सायफर संदेश (=कोड केलेला संदेश),ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା)
सिफर (शून्य),ସାଇଫର୍ (ଶୂନ)
वर्तुळ,ବୃତ୍ତ
अभिसरण मंडळ,ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |
सर्किट मॅट्रिक्स,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
परिपत्रक,ବୃତ୍ତାକାର |
वर्तुळाकार लक्षण,ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |
गोलाकार हेलिक्स,ବୃତ୍ତାକାର ହେଲିକ୍ସ |
गोलाकार हालचाल,ବୃତ୍ତାକାର ଗତି |
परिघ,ସୁନ୍ନତ
वर्तुळ,ସୁନ୍ନତ
परिक्रमा,ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |
घेरलेले,ସର୍କୁକ୍ରାଇଡ୍ |
परिक्रमा केलेले वर्तुळ,ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |
शास्त्रीय वजावटी तंत्र,ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |
शास्त्रीय गतिशीलता,ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |
शास्त्रीय ऑप्टिमायझेशन,ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |
शास्त्रीय नाश समस्या,ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |
शास्त्रीय सांख्यिकीय यांत्रिकी,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
त्रुटींचे वर्गीकरण,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
वर्ग मध्यांतर,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
वर्ग-मध्यांतर युनिट,ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |
वर्ग मर्यादा,ଶ୍ରେଣୀ ସୀମା
घड्याळाच्या दिशेने,ଘଣ୍ଟା ବୁଲାଇ |
क्लोपेन (= बंद आणि उघडा),clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା)
बंद,ବନ୍ଦ |
बंद बहिर्वक्र हुल,ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |
बंद घन,ବନ୍ଦ କ୍ୟୁବ୍ |
बंद वक्र,ବନ୍ଦ ବକ୍ର
बंद डोमेन,ବନ୍ଦ ଡୋମେନ୍ |
बंद आकृती,ବନ୍ଦ ଚିତ୍ର
बंद अंतराल,ବନ୍ଦ ବ୍ୟବଧାନ |
बंद प्रदेश,ବନ୍ଦ ଅଞ୍ଚଳ |
बंद संच,ବନ୍ଦ ସେଟ୍ |
बंद पृष्ठभाग,ବନ୍ଦ ପୃଷ୍ଠ
बंद,ବନ୍ଦ
बंद ऑपरेटर,ବନ୍ଦ ଅପରେଟର |
बंद बिंदू (= संपर्क बिंदू),ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ)
बंद करणे,ବନ୍ଦ ଡାକରା
बंद सेट,ବନ୍ଦ ସେଟ୍ |
क्लस्टर पॉइंट,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
क्लस्टर सॅम्पलिंग,କ୍ଲଷ୍ଟର ନମୁନା
क्लस्टर सेट,କ୍ଲଷ୍ଟର ସେଟ୍ |
समाक्षीय मंडळे,ସମବାୟ ସର୍କଲଗୁଡିକ |
कोएक्सियल पॅराबोलास,ସମବାୟ ପାରାବୋଲସ୍ |
समाक्षीय विमाने,ସମବାୟ ବିମାନ
समाक्षीय त्रिकोण,ସମବାୟ ତ୍ରିରଙ୍ଗା |
कोब - डग्लस फंक्शन,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
कोडिंग,କୋଡିଂ
डेटाचे कोडिंग,ତଥ୍ୟର କୋଡିଂ
सह-डोमेन,ସହ-ଡୋମେନ୍ |
गुणांक मॅट्रिक्स,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
सहसंबंध गुणांक,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
निर्धाराचे गुणांक,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
लवचिकता गुणांक,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
विस्तार गुणांक,ବିସ୍ତାରର ଗୁଣବତ୍ତା
घर्षण गुणांक,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
रेखीय विस्ताराचे गुणांक,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
प्रतिगमन गुणांक,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
पृष्ठभाग तणावाचे गुणांक,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
भिन्नतेचे गुणांक,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
cofactor,କୋଫାକ୍ଟର |
नाणे फेकणे (नाणे फेकणे),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
नमुना संकलन,ନମୁନା ସଂଗ୍ରହ
समरेख,collinear
समरेखता,collinearity
स्तंभ,ସ୍ତମ୍ଭ
स्तंभ समतुल्यता,ସ୍ତମ୍ଭ ସମାନତା
स्तंभ समतुल्य,ସ୍ତମ୍ଭ ସମାନ
स्तंभ समतुल्य मॅट्रिक्स,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
स्तंभ मॅट्रिक्स,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
स्तंभ रँक,ସ୍ତମ୍ଭ ମାନ୍ୟତା
स्तंभ कमी केलेले इकोलॉन मॅट्रिक्स,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
स्तंभ वेक्टर,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
स्तंभानुसार,ସ୍ତମ୍ଭ ଅନୁସାରେ
एकत्रित समीकरण,ମିଳିତ ସମୀକରଣ |
सामान्य कोन,ସାଧାରଣ କୋଣ
सामान्य अक्ष,ସାଧାରଣ ଅକ୍ଷ
सामान्य आधार,ସାଧାରଣ ଆଧାର |
सामान्य भाजक,ସାଧାରଣ ଭେଦ
सामान्य फरक,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
सामान्य घटक,ସାଧାରଣ କାରକ |
सामान्य लॉगरिथम,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
सामान्य एकाधिक,ସାଧାରଣ ଏକାଧିକ |
सामान्य प्रमाण,ସାଧାରଣ ଅନୁପାତ |
सामान्य विभाग,ସାଧାରଣ ବିଭାଗ |
सामान्य बाजू,ସାଧାରଣ ପାର୍ଶ୍ୱ |
सामान्य स्पर्शिका,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
सामान्य संज्ञा,ସାଧାରଣ ଶବ୍ଦ
बदली कायदा,ଯାତାୟାତ ନିୟମ |
बदली मालमत्ता,ଯାତାୟାତ ସମ୍ପତ୍ତି |
बदली नियम,ଯାତାୟାତ ନିୟମ |
जोडणीचा बदली कायदा,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
गुणाकाराचा कम्युटेटिव्ह कायदा,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
बदली ऑपरेशन,ଯାତାୟାତ କାର୍ଯ୍ୟ
कम्युटेटर गट,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
मॅट्रिक्सचे प्रवास,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
कॉम्पॅक्ट सेट,କମ୍ପାକ୍ଟ ସେଟ୍ |
तुलना,ତୁଳନାତ୍ମକତା
साधनांची तुलना,ଅର୍ଥର ତୁଳନା
टक्केवारीची तुलना,ଶତକଡା ତୁଳନା
तुलना चाचणी,ତୁଳନା ପରୀକ୍ଷା
सुसंगतता समीकरण,ସୁସଙ୍ଗତ ସମୀକରଣ
स्पर्धात्मक खेळ,ପ୍ରତିଯୋଗୀ ଖେଳ |
स्पर्धात्मक परिस्थिती,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
स्पर्धात्मक धोरण,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
संकलक,କମ୍ପାଇଲର୍
पूरक,ସଂପନ୍ନ
पूरक कोन,ସଂପୃକ୍ତ କୋଣ |
पूरक घटना पूरक घटना,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
पूरक घटक,ସଂପୃକ୍ତ କାରକ |
पूरक कार्य,ସହାୟକ କାର୍ଯ୍ୟ
पूरक अर्धी जागा,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
पूरक अंतराल,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
पूरक संच,ସଂପନ୍ନ ସେଟ୍ |
पूरक,ପରିପୁରଣ
संचाचे पूरक,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
पूर्ण जनगणना,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
पूर्ण सहसंबंध मॅट्रिक्स,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
पूर्ण मेट्रिक जागा,ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
संपूर्ण ऑर्थोनॉर्मल सेट,ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |
पूर्ण चतुर्भुज,ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
पूर्ण भागफल,ସଂପୂର୍ଣ୍ଣ ଭାଗ
पूर्ण संच,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
पूर्ण समाधान,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
पूर्णपणे यादृच्छिक डिझाइन,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
जटिल युक्तिवाद,ଜଟିଳ ଯୁକ୍ତି
जटिल संयुग्म,ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |
जटिल भिन्नता,ଜଟିଳ ଭିନ୍ନତା |
जटिल कार्य,ଜଟିଳ କାର୍ଯ୍ୟ
जटिल एकीकरण,ଜଟିଳ ଏକୀକରଣ |
जटिल मॅट्रिक्स,ଜଟିଳ ମେଟ୍ରିକ୍ସ |
जटिल संख्या,ଜଟିଳ ସଂଖ୍ୟା
जटिल संख्या फील्ड,ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
जटिल ऑर्थोगोनल मॅट्रिक्स,ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |
जटिल विमान,ଜଟିଳ ବିମାନ
जटिल प्रमाण,ଜଟିଳ ପରିମାଣ
जटिल परस्पर,ଜଟିଳ ପ୍ରତିକ୍ରିୟା
जटिल परिणाम,ଜଟିଳ ଫଳାଫଳ
जटिल जागा,ଜଟିଳ ସ୍ଥାନ
जटिल मूल्यवान कार्य,ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
जटिल चल,ଜଟିଳ ଭେରିଏବଲ୍ |
componendo आणि divindendo,componendo ଏବଂ divindendo |
घटक,ଉପାଦାନ
घटक विश्लेषण,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
भिन्नता घटक,ଭିନ୍ନତାର ଉପାଦାନ |
वेक्टरचा घटक,ଭେକ୍ଟରର ଉପାଦାନ |
संमिश्र कार्य,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
संमिश्र गृहितक,ମିଶ୍ରିତ ଅନୁମାନ
संमिश्र संख्या,ମିଶ୍ରିତ ସଂଖ୍ୟା
संमिश्र मालिका,ମିଶ୍ରିତ ସିରିଜ୍ |
वेक्टरची रचना,ଭେକ୍ଟର ଗଠନ
कंपाऊंड कोन,ଯ ound ଗିକ କୋଣ |
कंपाऊंड विभागणी,ଯ ound ଗିକ ବିଭାଜନ |
संयुग अपूर्णांक,ଯ ound ଗିକ ଭଗ୍ନାଂଶ |
चक्रवाढ व्याज,ଯ ound ଗିକ ଆଗ୍ରହ |
मिश्रित संभाव्यता,ଯ ound ଗିକ ସମ୍ଭାବନା |
संकुचित प्रवाह,ସଙ୍କୋଚନ ପ୍ରବାହ
संक्षेप,ସଙ୍କୋଚନ
गणना,ଗଣନା
संगणकीय सूत्र,ଗଣନା ସୂତ୍ର
गणना मूल्य,ଗଣିତ ମୂଲ୍ୟ
संगणक,କମ୍ପ୍ୟୁଟର
संगणक अल्गोरिदम,କମ୍ପ୍ୟୁଟର ଆଲଗୋରିଦମ |
संगणक कार्यक्रम,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
संगणक प्रोग्रामिंग,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ
संगणक सिम्युलेशन,କମ୍ପ୍ୟୁଟର ଅନୁକରଣ
संगणन,ଗଣନା
अवतल कार्य,ଅବତଳ କାର୍ଯ୍ୟ
अवतल बहुभुज,ଅବତଳ ବହୁଭୂଜ |
अवतल प्रोग्रामिंग,ଅବତଳ ପ୍ରୋଗ୍ରାମିଂ |
केंद्रित वर्तुळे,ଏକାଗ୍ର ବୃତ୍ତ |
एकाग्र वक्र,ଏକାଗ୍ର ବକ୍ର
ठोस फॉर्म,କଂକ୍ରିଟ୍ ଫର୍ମ |
ओळींची समरूपता,ରେଖାଗୁଡ଼ିକର ସମାନତା |
समवर्ती,ସମବାୟ
समवर्ती शक्ती,ସମବାୟ ଶକ୍ତି
सशर्त घनता कार्य,ସର୍ତ୍ତମୂଳକ ଘନତା କାର୍ଯ୍ୟ
सशर्त वितरण,ସର୍ତ୍ତମୂଳକ ବଣ୍ଟନ |
सशर्त अपेक्षा,ସର୍ତ୍ତମୂଳକ ଆଶା
