Assamese,Malayalam
গুচ্ছ,ക്ലസ്റ്റർ
আৱৰণযুক্ত কাৰ্ড,പൂശിയ കാർഡ്
আৱৰণযুক্ত কাগজ,പൊതിഞ്ഞ പേപ്പർ
সমাক্ষীয়,ഏകപക്ഷീയമായ
সমাক্ষীয় কেবল,ഏകോപന കേബിൾ
কোডাচাইল,കോഡാസിൽ
ক&#39;ড,കോഡ്
ক&#39;ড জেনেৰেটৰ,കോഡ് ജനറേറ്റര്
ক&#39;ড পৃষ্ঠা,കോഡ് പേജ്
ক&#39;ড শব্দ,കോഡ് വാക്ക്
ক&#39;ডাৰ,കോഡർ
ক&#39;ডিং পৰীক্ষা,കോഡിംഗ് പരിശോധന
ক&#39;ডিং ফৰ্ম,കോഡിംഗ് ഫോം
ক&#39;ডিং শ্বীট,കോഡിംഗ് ഷീറ്റ്
সহগ,ഗുണകം
সংহতি,പരസ്പരബന്ധം
ঠাণ্ডা বুট,തണുത്ത ബൂട്ട്
ঠাণ্ডা আৰম্ভণি,തണുത്ത തുടക്കം
সহযোগিতা,സഹകരണം
পতন হোৱা,തകർച്ച
collate,കൊളാറ്റ്
টেপ কোলেট কৰক,കൊളേറ്റ് ടേപ്പ്
সংঘৰ্ষ,കൂട്ടിയിടി
বৃহদান্ত্ৰ,കോളൻ
ৰং (ৰং),നിറം (നിറം)
ৰঙৰ পৰিপূৰকতা,നിറം സാച്ചുറേഷൻ
ৰঙৰ টেবুল,വർണ്ണ പട്ടിക
স্তম্ভ,കോളം
সংমিশ্ৰণ,സംയോജനം
কম্বো বক্স,കോംബോ ബോക്സ്
আদেশ,കമാൻഡ്
কমাণ্ড বুটাম,കമാൻഡ് ബട്ടൺ
কমাণ্ড তালিকা,കമാൻഡ് ലിസ്റ്റ്
মন্তব্য,അഭിപ്രായം
অংগীকাৰ,പ്രതിബദ്ധത
পণ্য,ചരക്ക്
সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol),പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (കോബോൾ)
সাধাৰণ ভুল,സാധാരണ പിശക്
সাধাৰণ ভাষা,പൊതു ഭാഷ
সাধাৰণ ৰুটিন,സാധാരണ പതിവ്
যোগাযোগ,ആശയവിനിമയം
যোগাযোগ লাইন,ആശയവിനിമയ ലൈൻ
যোগাযোগ ধৰণ,ആശയവിനിമയ മോഡ്
যোগাযোগ নেটৱৰ্ক,ആശയവിനിമയ ശൃംഖല
যোগাযোগ প্ৰাচল,ആശയവിനിമയ പരാമീറ്റർ
যোগাযোগ ব্যৱস্থা,ആശയവിനിമയ സംവിധാനം
সংকোচন,കോംപാക്ഷൻ
কম্পাণ্ডাৰ,കമ്പാൻഡർ
companding,companding
কোম্পানী নেটৱৰ্ক,കമ്പനി ശൃംഖല
তুলনামূলক পৰীক্ষা,താരതമ്യ പരിശോധന
সামঞ্জস্যতা,അനുയോജ്യത
উপযুক্ত,അനുയോജ്യം
সংকলন,സമാഹാരം
কম্পাইল কৰক আৰু যাওক,സമാഹരിച്ച് പോകുക
কম্পাইলাৰ,കമ്പൈലർ
কম্পাইলাৰ ভাষা,കമ്പൈലർ ഭാഷ
পৰিপূৰক,പരസ്പരപൂരകമായ
দহজনৰ ওপৰত পৰিপূৰক,കോംപ്ലിമെന്റ്-ഓൺ-പത്ത്
পৰিপূৰক,പൂരകൻ
সম্পূৰ্ণ কঢ়িয়াই নিয়া,പൂർണ്ണമായി കൊണ്ടുപോകുക
জটিল,സങ്കീർണ്ണമായ
জটিল সংখ্যা,സങ്കീർണ്ണ സംഖ്യ
উপাদান,ഘടകം
উপাদান বস্তুৰ আৰ্হি (COM),ഘടകം ഒബ്ജക്റ്റ് മോഡൽ (COM)
কম্পোজিট,സംയുക്തം
সুৰ-ৰচনা,രചന
গণনামূলক,കമ്പ്യൂട്ടേഷണൽ
কম্পিউটাৰ,കമ്പ്യൂട്ടർ
কম্পিউটাৰ কেন্দ্ৰ,കമ്പ്യൂട്ടർ കേന്ദ്രം
কম্পিউটাৰ বিশেষজ্ঞ,കമ്പ്യൂട്ടർ വിദഗ്ധൻ
কম্পিউটাৰ গ্ৰাফিক্স,കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്
কম্পিউটাৰৰ নিৰ্দেশনা,കമ്പ്യൂട്ടർ നിർദ്ദേശം
কম্পিউটাৰ ভাষা,കമ്പ്യൂട്ടർ ഭാഷ
কম্পিউটাৰ নেটৱৰ্ক,കമ്പ്യൂട്ടർ ശൃംഖല
কম্পিউটাৰ বিজ্ঞান,കമ്പ്യൂട്ടർ സയൻസ്
কম্পিউটাৰ সুৰক্ষা,കമ്പ്യൂട്ടർ സുരക്ഷ
কম্পিউটাৰ চিমুলেটন,കമ്പ്യൂട്ടർ സിമുലേറ്റൺ
কম্পিউটাৰ বিশেষজ্ঞ,കമ്പ്യൂട്ടർ സ്പെഷ്യലിസ്റ്റ്
কম্পিউটাৰাইজেচন,കമ്പ്യൂട്ടർവൽക്കരണം
কম্পিউটাৰিষ্ট,കമ്പ്യൂട്ടറിസ്റ്റ്
কম্পিউটাৰাইজ কৰা,കമ്പ്യൂട്ടറൈസ് ചെയ്യുക
কম্পিউটিং,കമ്പ്യൂട്ടിംഗ്
ধাৰণা,ആശയം
সমকালীনতা,സമവായം
সমকালীন,ഒരേസമയം
কণ্ডিচন ভেৰিয়েবল,അവസ്ഥ വേരിയബിൾ
চৰ্তসাপেক্ষ অপাৰেটৰ,സോപാധിക ഓപ്പറേറ്റർ
চৰ্তসাপেক্ষ বিবৃতি,സോപാധിക പ്രസ്താവന
পৰিবাহী,കണ്ടക്ടർ
কনফাৰেন্সিং,കോൺഫറൻസിങ്
গোপনীয়তা,രഹസ്യാത്മകത
বিন্যাস,കോൺഫിഗറേഷൻ
ভিৰ,തിരക്ക്
সংযোগ,സംയോജനം
সংযোগ গতি,കണക്ട് വേഗത
সংযোগ,കണക്ഷൻ
সংযোগ কম যোগাযোগ,കണക്ഷൻ കുറവ് ആശയവിനിമയം
সংযোগ মুক্তি,കണക്ഷൻ റിലീസ്
সংযোগ,കണക്റ്റിവിറ്റി
সংযোগকাৰী,കണക്റ്റർ
একেৰাহে,തുടർച്ചയായി
ফলস্বৰূপ,അനന്തരഫലം
কনছ&#39;ল,കൺസോൾ
একত্ৰীকৰণ,ഏകീകരണം
নেৰানেপেৰা,സ്ഥിരമായ
নিৰন্তৰ নিৰ্দেশনা,നിരന്തരമായ നിർദ്ദേശം
বাধা,പരിമിതി
কনষ্ট্ৰাক্টৰ,കൺസ്ട്രക്റ്റർ
পাত্ৰ,കണ്ടെയ്നർ
বিষয়,ഉള്ളടക്കം
সন্দৰ্ভ,സന്ദർഭം
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),സന്ദർഭ രഹിത വ്യാകരണം (CFG)
প্ৰসংগ চুইচ,സന്ദർഭ സ്വിച്ച്
আকস্মিকতা,ആകസ്മികത
সংকোচন,സങ്കോചം
বিষমতা,വൈരുദ്ധ്യം
নিয়ন্ত্ৰণ,നിയന്ത്രണം
নিয়ন্ত্ৰণ এলেকা,നിയന്ത്രണ മേഖല
নিয়ন্ত্ৰণ বিট,നിയന്ത്രണ ബിറ്റ്
নিয়ন্ত্ৰণ বাছ,നിയന്ത്രണ ബസ്
নিয়ন্ত্ৰণ কাৰ্ড,നിയന്ത്രണ കാർഡ്
নিয়ন্ত্ৰণ বৰ্তনী,നിയന്ത്രണ സർക്യൂട്ട്
নিয়ন্ত্ৰণ চক্ৰ,നിയന്ത്രണ ചക്രം
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,നിയന്ത്രണ എഞ്ചിനീയറിംഗ്
নিয়ন্ত্ৰণ কি&#39;,നിയന്ത്രണ കീ
নিয়ন্ত্ৰণ যুক্তি,നിയന്ത്രണ യുക്തി
নিয়ন্ত্ৰণ লুপ,നിയന്ത്രണ ലൂപ്പ്
নিয়ন্ত্ৰণ চিহ্ন,നിയന്ത്രണ അടയാളം
নিয়ন্ত্ৰণ কাৰ্য্য,നിയന്ത്രണ പ്രവർത്തനം
নিয়ন্ত্ৰণ পেনেল,നിയന്ത്രണ പാനൽ
নিয়ন্ত্ৰণ সংকেত,നിയന്ത്രണ സിഗ്നൽ
নিয়ন্ত্ৰণ চুইচ,നിയന്ത്രണ സ്വിച്ച്
নিয়ন্ত্ৰণ টেপ,നിയന്ത്രണ ടേപ്പ്
নিয়ন্ত্ৰণ টাৰ্মিনেল,നിയന്ത്രണ ടെർമിനൽ
নিয়ন্ত্ৰণ একক (CU),നിയന്ത്രണ യൂണിറ്റ് (CU)
অভিসৰণ,ഒത്തുചേരൽ
কথা-বাৰ্তা,സംഭാഷണം
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,സംഭാഷണ സമയം പങ്കിടൽ
ৰূপান্তৰ,പരിവർത്തനം
ৰূপান্তৰক,കൺവെർട്ടർ
কুকৰ উপপাদ্য,കുക്കിന്റെ സിദ്ധാന്തം
সহ-প্ৰচেছৰ,സഹ-പ്രൊസസർ
কপি কৰক,പകർത്തുക
কপিৰাইট,പകർപ്പവകാശം
কৰ্ড,ചരട്
কৰ্ডলেছ টেলিফোন,കോർഡ്ലെസ്സ് ടെലിഫോൺ
corollary,അനന്തരഫലം
সংশোধন,തിരുത്തൽ
দুৰ্নীতিগ্ৰস্ত,ദുഷിച്ചു
হিচাপ কৰা,എണ്ണുക
বিৰোধ,കൗണ്ടർ
দেশৰ কোড,രാജ്യത്തിന്റെ കോഡ്
সহাৱস্থান,സഹവർത്തിത്വം
কভাৰেজ,കവറേജ്
খুন্দা মৰা,തകര്ച്ച
জটিল পথ,നിർണായക പാത
জটিল পথ পদ্ধতি (CPM),ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM)
ক্ৰছ চেক,ക്രോസ് ചെക്ക്
ক্ৰছ কম্পাইলাৰ,ക്രോസ് കംപൈലർ
ক্ৰছ জুই,തീ കടക്കുക
ক্ৰছ টক,ക്രോസ് ടോക്ക്
ক্ৰিপ্টোগ্ৰাফিক,ക്രിപ്റ്റോഗ്രാഫിക്
ক্ৰিপ্টোগ্ৰাফী,ക്രിപ്റ്റോഗ്രഫി
মুদ্ৰাৰ চিহ্ন,കറൻസി ചിഹ്നം
বৰ্তমান ডাইৰেকটৰি,നിലവിലെ ഡയറക്ടറി
বৰ্তমান উইন্ডো,നിലവിലെ വിൻഡോ
কাৰ্চাৰ,കഴ്സർ
বক্ৰ,വളവ്
কাটি পেষ্ট কৰক,വെട്ടി ഒട്ടിക്കുക്ക
কাটিব পৰা পদ্ধতি,കട്ട് രീതി
চাইবাৰ,സൈബർ
চাইবাৰ কেফে,സൈബർ കഫേ
চাইবাৰ নগদ ধন,സൈബർ പണം
চাইবাৰ অপৰাধ,സൈബർ കുറ്റകൃത്യം
চাইবাৰ ডেলিক,സൈബർ ഡെലിക്കുകൾ
চাইবাৰ আইন,സൈബർ നിയമം
চাইবাৰ যৌনতা,സൈബർ സെക്‌സ്
চাইবাৰনেটিক্স,സൈബർനാറ്റിക്സ്
চাইবাৰনেচন,സൈബർനേഷൻ
চক্ৰ,ചക്രം
চক্ৰ স্মৃতিশক্তি,സൈക്കിൾ മെമ്മറി
চক্ৰ চুৰি,സൈക്കിൾ മോഷ്ടിക്കുന്നു
চক্ৰৰ সময়,സൈക്കിൾ സമയം
চক্ৰীয়,ചാക്രികമായ
ডেমন,പിശാച്
ডেইজী চকা,ഡെയ്സി ചക്രം
ডাটা প্ৰশাসক,ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ
তথ্য আবণ্টন,ഡാറ്റ അലോക്കേഷൻ
ডাটা এৰিয়া,ഡാറ്റ ഏരിയ
ডাটা এৰে,ഡാറ്റ അറേ
ডাটা বেচ,ഡാറ്റാ ബേസ്
ডাটা ব্ৰেক,ഡാറ്റ ബ്രേക്ക്
ডাটা বাছ,ഡാറ്റ ബസ്
ডাটা কেৰিয়াৰ,ഡാറ്റ കാരിയർ
ডাটা চেল,ഡാറ്റ സെൽ
ডাটা চেনেল,ഡാറ്റ ചാനൽ
ডাটা যোগাযোগ,ഡാറ്റ ആശയവിനിമയം
