Tamil,English
இயக்கி பிளாஸ்டிக்,Conducting plastic
இயக்கி பாலிமர்,Conducting polymer
கடத்தல் கோணம்,Conduction angle
கடத்தல் பட்டை,Conduction band
கடத்தல் பரவல்,Conduction diffusion
கடத்துத்திறன்,Conductivity
கூம்பு ஆண்டெனா,Cone antenna
கூம்பு கொம்பு,Conical horn
இணை மின்மறுப்பு,Conjugate impedance
நிலையான வேகம் ரெக்கார்டர்,Connection diagram
பாதுகாப்பு விதி,Conservation law
பணியகம்,Console
நிலையான தற்போதைய ஆதாரம்,Constant current source
நிலையான கே-வடிப்பான்,Constant K-filter
நிலையான மின்னழுத்த மின்மாற்றி,Constant voltage transformer
நுகர்வோர் மின்னணுவியல்,Consumer electronic
தொடர்பு கொள்ளவும்,Contact
தொடர்பு ஜம்ப்,Contact bounce
தொடர்பு திறன்,Contact potential
தொடர்பு வசந்த,Contact spring
தொடர்ச்சி,Continuity
தொடர்ச்சியான செயல்பாடு,Continuous function
தொடர்ச்சியான நிறமாலை,Continuous spectrum
தொடர்ச்சியான அலை ஆஸிலேட்டர்,Continuous wave oscillator
மாறுபாடு,Contrast (TV)
கான்ட்ராஸ்ட் விகிதம்,Contrast ratio (TV)
கட்டுப்பாட்டு பேருந்து,Control bus
கட்டுப்படுத்தி கட்டம்,Control grid
கட்டுப்பாட்டு விசை,Control key
கட்டுப்பாட்டு குழு,Control panel
கட்டுப்பாட்டு அறை,Control room
கட்டுப்பாட்டு பாதை,Control track
கட்டுப்பாட்டு பிரிவு,Control unit
ஒன்றிணைதல்,Convergence
மாற்றும் திறன்,Conversion efficiency
மாற்று நேரம்,Conversion time
அரிப்பு,Corrosion
நகல்,Copiers (photocopiers)
"தாமிரம், தாமிரம்",Copper
தாமிர இழப்பு,Copper loss
தாமிர கம்பி,Copper wire
இணைசெயலி,Coprocessor
கோர்,Core
முக்கிய இழப்பு,Core loss
முக்கிய பொருள்,Core- materials
வட்டம் மூழ்குதல்,Corona discharge
கோஸ்டா-லூப்,Costa's loop
கணித அதிர்வெண்,Counter frequency
எண்ணும் விகித அளவுகோல்,Counting rate meter
காம்வெல் பாலம்,Campbell bridge
இணைந்த சுற்று,Coupled circuit
இணைப்பு மின்தேக்கி,Coupling capacitor
இணைத்தல் முறை,Coupling methods
சக பிணைப்பு,Covalent bond
மூல பொத்தான்,Cradle switch
விபத்து,Crash
உச்சம்,Crest
உச்சம்,Crest factor
கொந்தளிப்பு,Crimpling
முக்கியமான கோணம்,Critical angle
முக்கியமான இணைப்பு,Critical coupling
கடுமையான மனச்சோர்வு,Critical damped
முக்கியமான அதிர்வெண்,Critical frequency
விமர்சன உந்துதல்,Critical inductance
முக்கியமான இனம்,Critical race
விமர்சன எதிர்ப்பு,Critical resistance
குறுக்கு அசெம்பிளர்,Cross assembler
குறுக்கு இணைப்பு,Cross coupling
செங்குத்து படம்,Cross hatch pattern
மாற்றம் விலகல்,Cross over distortion
மாற்றம் பண்பேற்றம்,Crossover modulation
பொருத்தமற்ற சமிக்ஞை,Crosstalk
குறுக்கு பட்டை பரிமாற்றம்,Crossbar exchange
குறுக்கு புல பெருக்கி,Cross-field amplifier
குறுக்குவழி கண்டறிதல்,Crossover detector
மாற்றம் சுற்று,Crossover network
படிக ஒலிவாங்கி,Crystal microphone
படிக ஆஸிலேட்டர்,Crystal oscillator
கியூரி பாயின்ட்,Curei point (temperature)
ஸ்ட்ரீம் பெருக்கி,Current amplifier
தற்போதைய கட்டுப்படுத்தப்பட்ட தற்போதைய ஆதாரம் (CCCS),"Current controlled current source
 (CCCS)"
தற்போதைய கட்டுப்படுத்தப்பட்ட மின்னழுத்த ஆதாரம் (CCVS),"Current controlled voltage source
 (CCVS)"
ஸ்ட்ரீம் ரீசார்ஜ்,Current feedback
தற்போதைய அந்நியச் செலாவணி,Current hogging
தற்போதைய வரம்பு,Current limit
விளிம்பு மின்னோட்ட மின்தடை,Current limiting resistor
ஸ்ட்ரீம் பிரதிபலிப்பு,Current mirror
ஸ்ட்ரீம் முறை தர்க்கம்,Current mode logic
ஸ்ட்ரீம் அணுகல்,Current sink
ஸ்ட்ரீம் மூல,Current source
தற்போதைய மின்னழுத்த மாற்றி,Current to voltage converter
தற்போதைய பரிமாற்ற விகிதம்,Current transfer ratio
மின்சார மின்மாற்றி,Current transformer
நிலையான மின்னோட்டம்,Currentrating
