Odiya,Kannada
ଆଘାତ,ಕ್ಷೀಣತೆ
"ଆଘାତ, ଆଘାତ","ಕ್ಷೀಣಿಸುವುದು, ಕ್ಷೀಣಿಸುವುದು"
ଚମତ୍କାର |,ಮೋಡಿ
ଆକର୍ଷଣର ଶକ୍ତି |,ಆಕರ್ಷಣೆಯ ಶಕ್ತಿ
ଶ୍ରବଣତା |,ಶ್ರವ್ಯತೆ
ଅଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,ಆಡಿಯೊ ಆವರ್ತನ ಆಂಪ್ಲಿಫಯರ್
ଶ୍ରବଣଯୋଗ୍ୟ |,ಶ್ರವ್ಯ
ଅଡିଓ ଜେନେରେଟର,ಆಡಿಯೋ ಜನರೇಟರ್
ଶ୍ରବଣତା ଗ୍ରାଫ୍ |,ಶ್ರವಣ ಗ್ರಾಫ್
ବିଜ୍ଞାନ ଶୁଣିବା |,ಶ್ರವಣ ವಿಜ್ಞಾನ
ଅଡିଓମିଟର |,ಆಡಿಯೋಮೀಟರ್
ଶ୍ରବଣ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,ಶ್ರವ್ಯ ಆವರ್ತನ ಆಂದೋಲಕ
ଶବ୍ଦ ସଙ୍କେତ,ಧ್ವನಿ ಸಂಕೇತ
ଅଡିଓ-ଭିଜୁଆଲ୍ |,ಶ್ರವ್ಯ-ದೃಶ್ಯ
"ଅଡିଟୋରିୟମ୍, ଅଡିଟୋରିୟମ୍ |","ಸಭಾಂಗಣ, ಸಭಾಂಗಣ"
OZ ପ୍ରଭାବ,OZ ಪರಿಣಾಮ
ପଦୋନ୍ନତି,ಪ್ರಚಾರ
ଉନ୍ନତିକାରୀ,ವರ್ಧಕ
ପୋଲାର ଅଗ୍ନି,ಧ್ರುವ ಜ್ವಾಲೆ
ଦକ୍ଷିଣ ପୋଲାର ଅଗ୍ନି,ದಕ್ಷಿಣ ಧ್ರುವ ಜ್ವಾಲೆ
ଉତ୍ତର ପୋଲାର ଅଗ୍ନି,ಉತ್ತರ ಧ್ರುವ ಜ್ವಾಲೆ
ସ୍ୱୟଂଚାଳିତ ଆଲର୍ଟ |,ಸ್ವಯಂಚಾಲಿತ ಎಚ್ಚರಿಕೆ
ଅଟୋ ସମାନ୍ତରାଳ,ಸ್ವಯಂ ಸಮಾನಾಂತರಕಾರಕ
"ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ |","ಸ್ವಯಂಚಾಲಿತ, ಸ್ವಯಂಚಾಲಿತ, ಸ್ವಯಂಚಾಲಿತ"
"ସ୍ୱୟଂଚାଳିତ, ସ୍ୱୟଂଚାଳିତ","ಯಾಂತ್ರೀಕೃತಗೊಂಡ, ಯಾಂತ್ರೀಕೃತಗೊಂಡ"
"ସହାୟକ, ସହଯୋଗୀ, ଅତିରିକ୍ତ |","ಸಹಾಯಕ, ಸಹಕಾರಿ, ಹೆಚ್ಚುವರಿ"
"ଅଭଡାଭା, ଆଭାଲଚେନ୍","ಅವದಾವ, ಅವಲಾಂಚೆ"
"ଅର୍ଥ, ଅର୍ଥ","ಅರ್ಥ, ಅರ್ಥ"
parivaran,ಪರಿವಾರನ್
ଅକ୍ଷୀୟ |,ಅಕ್ಷೀಯ
ଅକ୍ଷ,ಅಕ್ಷರೇಖೆ
ଆଜିମ୍ୟୁଥ୍,ಅಜಿಮುತ್
ଆଜିମ୍ୟୁଥ୍,ಅಜಿಮುತ್
ପଛକୁ,ಹಿಂದೆ
"ପୃଷ୍ଠଭୂମି, ପୃଷ୍ଠଭୂମି","ಹಿನ್ನೆಲೆ, ಹಿನ್ನೆಲೆ"
"ପଛକୁ, ପଛକୁ","ಹಿಂದುಳಿದ, ಹಿಂದುಳಿದ"
ବୁଲି ପଡ,ತಿರುವು
ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ ପଲ୍ସର୍ |,ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಪಲ್ಸರ್
ସମ୍ପର୍କ ପରବର୍ତ୍ତୀ,ನಂತರದ ಸಂಬಂಧ
ପରିଶୋଧ,ಮರುಪಾವತಿ
ଆଣ୍ଟି ଭୋଲଟେଜ୍ |,ವಿರೋಧಿ ವೋಲ್ಟೇಜ್
ପରବର୍ତ୍ତୀ ବିଛାଇବା |,ಹಿಂಭಾಗದ ಚದುರುವಿಕೆ
ଆନ୍ତର୍ଜାତୀୟ ତରଙ୍ଗ |,ತೆರಪಿನ ಅಲೆ
ଇନସୁଲେଟର,ಇನ್ಸುಲೇಟರ್
ପାରାଚ୍ୟୁଟ୍ ଜମ୍ପ୍ |,ಪ್ಯಾರಾಚೂಟ್ ಜಿಗಿತ
ଗରମ,ಬಿಸಿ
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ"
ବାଲାନ୍ସର୍,ಬ್ಯಾಲೆನ್ಸರ್
ସନ୍ତୁଳନ,ಸಮತೋಲನ
ଗ୍ଲୋବୁଲ୍,ಗೋಳಾಕಾರದ
"ବାଲିଷ୍ଟିକ୍, ବାଲିଷ୍ଟିକ୍ |","ಬ್ಯಾಲಿಸ್ಟಿಕ್, ಬ್ಯಾಲಿಸ್ಟಿಕ್"
"ପ୍ରୋଜେକସନ ଗାଲଭାନୋମିଟର, ପ୍ରୋଜେକସନ ଗାଲଭାନୋମିଟର |","ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್, ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್"
କ୍ଷେପଣାସ୍ତ୍ର,ಕ್ಷಿಪಣಿ
"ବାଲିଷ୍ଟିକ୍, ଅସ୍ତ୍ରଶସ୍ତ୍ର |","ಬ್ಯಾಲಿಸ್ಟಿಕ್ಸ್, ಶಸ್ತ್ರಾಸ್ತ್ರ"
ପ୍ରୋଜେକସନ,ಪ್ರೊಜೆಕ್ಷನ್
ମାଗଣା ପଥ,ಉಚಿತ ಪಥ
"ବେଲୁନ୍, ବେଲୁନ୍ |","ಬಲೂನ್, ಬಲೂನ್"
ବାଲ୍ମର୍ ବିଚ୍ଛିନ୍ନତା |,ಬಾಲ್ಮರ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"ବ୍ୟାଣ୍ଡ, ବ୍ୟାଣ୍ଡ, ବ୍ୟାଣ୍ଡ |","ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್"
ବିସ୍ଫୋରଣ,ಸ್ಫೋಟ
"ଆରେ, ବିମ୍, କୂଳ, ବ୍ୟାଙ୍କ, ଉପକୂଳ |","ವ್ಯೂಹ, ಕಿರಣ, ತೀರ, ದಂಡೆ, ಕರಾವಳಿ"
"ସ୍ତମ୍ଭ, ବାର୍, କୋବ୍, ବ୍ଲକ୍, ବାର୍, ବାଡ଼ି, ବାର୍, 8. କାନ୍ଥ, 9. ରେଖା, 10. ଧାର, 1 ବ୍ଲକ, 1, ବାର୍, 1, ରେଖା, 1, ପରୀକ୍ଷା ରେଖା |","ಕಾಲಮ್, ಬಾರ್, ಕೋಬ್, ಬ್ಲಾಕ್, ಬಾರ್, ರಾಡ್, ಬಾರ್, 8. ಗೋಡೆ, 9. ಲೈನ್, 10. ಎಡ್ಜ್, 1 ಬ್ಲಾಕ್, 1, ಬಾರ್, 1, ಲೈನ್, 1, ಟೆಸ್ಟ್ ಲೈನ್"
ବାର୍ଡେନ୍ ନୀତି |,ಬಾರ್ಡೀನ್ ತತ್ವ
ବାର୍କହାଉନ୍ ପ୍ରଭାବ |,ಬರ್ಖೌಸೆನ್ ಪರಿಣಾಮ
ବାର୍ଲୋ ଚକ୍ର |,ಬಾರ್ಲೋ ಸೈಕಲ್
ବାର୍ ଚୁମ୍ବକ,ಬಾರ್ ಮ್ಯಾಗ್ನೆಟ್
ଭଣ୍ଡାର,ಕೊಟ್ಟಿಗೆ
ବାୟୁ ଚାପ ଗ୍ରାଫ୍ |,ವಾಯು ಒತ್ತಡದ ಗ್ರಾಫ್
"ବାରୋଗ୍ରାଫ୍, ବାରୋଗ୍ରାଫ୍ |","ಬರೋಗ್ರಾಫ್, ಬರೋಗ್ರಾಫ್"
ବାରୋମିଟର |,ವಾಯುಭಾರ ಮಾಪಕ
ବାୟୁମଣ୍ଡଳୀୟ ଚାପ |,ವಾತಾವರಣದ ಒತ್ತಡ
"ବ୍ରହ୍ମାଣ୍ଡ, ବାରୋମୋସଫର |","ಬ್ರಹ್ಮಾಂಡ, ವಾಯುಮಂಡಲ"
ପେଣ୍ଡୁଲମ୍ |,ಲೋಲಕ ಲೋಲಕ
"ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ |","ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ"
ପ୍ରତିବନ୍ଧକ ସ୍ତର |,ತಡೆ ಮಟ್ಟ
ବାରିଅନ୍ |,ಬೇರಿಯನ್
ଗୁରୁମାଣ୍ଡଲ |,ಗುರುಮಂಡಲ
ବେସ୍ ବ୍ୟାଣ୍ଡ |,ಬೇಸ್ ಬ್ಯಾಂಡ್
"ମ basic ଳିକ, ମ basic ଳିକ, କ୍ଷାରୀୟ |","ಮೂಲ, ಮೂಲ, ಕ್ಷಾರೀಯ"
ଆଧାର,ಬೇಸ್
"ଗଣନା, ଦଳ ଗଠନ |","ಎಣಿಕೆ, ತಂಡ ರಚನೆ"
"କୂଅ, କୂଅ, ହିଟର, ଗରମ ପାତ୍ର, ସ୍ନାନ |","ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ"
ବ୍ୟାଟେରୀ,ಬ್ಯಾಟರಿ
"ଆରେ ସେଗମେଣ୍ଟ, ଚାମ୍ବର, ବେ |","ಅರೇ ವಿಭಾಗ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ"
ପ୍ରଦର୍ଶନ,ಪ್ರದರ್ಶನ
କିବାନ୍,ಕಿಬಾನ್
"ମାଣିକା, ବିଡ୍ |","ಮಾಣಿಕ, ಬೀಡು"
"ବିମ୍, ବିମ୍, ବିମ୍, ଟ୍ରମ୍ପ |","ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್"
"ଡିକମ୍ୟାନ୍, ଡିକ୍କନ୍ |","ಡಿಕ್ಮನ್, ಡಿಕನ್"
"ଡୋଲ୍, ଭିସପ୍ୟାଣ୍ଡ୍ |","ಡೋಲ್, ವಿಸ್ಪಾಂಡ್"
becquerel ପ୍ରଭାବ |,ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ
ଘଣ୍ଟି ପାତ୍ର,ಬೆಲ್ ಜಾರ್
ଘଣ୍ଟି,ಬೆಲ್ಲೋಸ್
ଘଣ୍ଟି ଘଣ୍ଟା |,ಗಂಟೆ ಗಡಿಯಾರ
"ବେଦିକା, ବେଞ୍ଚ","ವೇದಿಕಾ, ಪೀಠ"
"ମୋଡ୍, ବାଙ୍କ (ଏଡି।), ବଙ୍କା (v।)","ಮೋಡ್, ಬಂಕ್ (ಸಂ.), ಬೆಂಡ್ (ವಿ.)"
ବ୍ୟାଙ୍କାନ୍,ಬ್ಯಾಂಕನ್
"ବଙ୍କା, ବଙ୍କା","ಬಾಗಿದ, ಬಾಗಿದ"
ବର୍ନୁଲି-ସମୀକରଣ |,ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ
ବେସାଲ୍-ଫଙ୍କସନ୍,ತಳದ-ಕಾರ್ಯ
ସର୍ବୋତ୍ତମ ଆଡିଶିନ୍ |,ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
ବିଟା (ଖ),ಬೀಟಾ (ಬಿ)
ବେଟାଟ୍ରନ୍ |,ಬೆಟಾಟ್ರಾನ್
ବେଥ୍ ମଡେଲ୍ |,ಮಾದರಿ
ବିଭାଟ୍ରନ୍ |,ಬಿವಟ್ರಾನ್
BH ବକ୍ର,BH ಕರ್ವ್
ଦ୍ୱିପାକ୍ଷିକ |,ದ್ವಿಕೋನ
"ପକ୍ଷପାତ, ପକ୍ଷପାତ |","ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ"
ଦ୍ୱି-ଅକ୍ଷୀୟ |,ದ್ವಿ-ಅಕ್ಷೀಯ
ବାଇକ୍ରୋମାଟ୍ ସେଲ୍ |,ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ
ଅଭିଭାଟାଲ୍ |,ಅಭ್ಯವತಲ್
ଡବଲ୍ ଆଣ୍ଟେନା |,ಡಬಲ್ ಆಂಟೆನಾ
biconvex,ಬೈಕಾನ್ವೆಕ್ಸ್
"ଦ୍ୱି-ସ୍ଫଟିକ୍, ଡୁଆଲ୍-ସ୍ଫଟିକ୍ |","ದ್ವಿ-ಸ್ಫಟಿಕ, ದ್ವಿ-ಸ್ಫಟಿಕ"
ଦ୍ୱି-ଦିଗୀୟ ମାଇକ୍ରୋଫୋନ୍ |,ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್
ଦ୍ୱିପାକ୍ଷିକ ମଡେଲ୍ |,ದ್ವಿಪದ ಮಾದರಿ
ଦ୍ୱିଗୁଣ,ಡಿಪ್ಲಾಯ್ಡ್
ଦ୍ୱିପାକ୍ଷିକ,ದ್ವಿಪಕ್ಷೀಯ
ବିଲିନାର୍,ಬೈಲಿನಿಯರ್
ଦ୍ୱିମାଂଶ,ದ್ವಿಮಾಣು
"ଦ୍ୱି-ପରିବର୍ତ୍ତନଶୀଳ, ଦ୍ୱି-ଆଧାର, ଦ୍ୱ ual ତ |","ದ್ವಿ-ವೇರಿಯಬಲ್, ಬೈ-ಬೇಸ್, ಡ್ಯುಯಲ್"
"ବାଇନାରୀ କୋଡ୍, ବାଇନାରୀ କୋଡ୍ |","ಬೈನರಿ ಕೋಡ್, ಬೈನರಿ ಕೋಡ್"
ଖେଳ ତାରକା,ಆಟದ ತಾರೆ
ବାଇନାରୀ ପଦ୍ଧତି |,ಬೈನರಿ ವಿಧಾನ
ଦ୍ୱିପାକ୍ଷିକ,ದ್ವಿಮುಖ
ବନ୍ଧନ,ಕರಾರುಪತ್ರ
"ଦ୍ୱିପାକ୍ଷିକ, ଦ୍ୱିପାକ୍ଷିକ |","ದುರ್ಬೀನು, ದುರ್ಬೀನು"
ବାଇନାରୀ,ಅವಳಿ
ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ |,ದ್ವಿಪದ ವಿತರಣೆ
"ବାଇସେଣ୍ଟ୍ରାଲ୍, ଡିସେଣ୍ଟ୍ରିକ୍, ବିନ୍ୟୁକ୍ଲିଟେଡ୍ |","ದ್ವಿಕೇಂದ್ರ, ದ್ವಿಕೇಂದ್ರ, ಬೈನ್ಯೂಕ್ಲಿಯೇಟೆಡ್"
ଜ od ବ ଡାଇନାମିକ୍ସ |,ಬಯೋಡೈನಾಮಿಕ್ಸ್
ବାୟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ಜೈವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ବାୟୋଫିଜିକ୍ |,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರಜ್ಞ
ବାୟୋଫିଜିକ୍ |,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ
ଜ bi ବିକ ଉପଗ୍ରହ |,ಜೈವಿಕ ಉಪಗ್ರಹ
"ସିନେମାଟୋଗ୍ରାଫର, ବାୟୋସ୍କୋପ୍ |","ಸಿನಿಮಾಟೋಗ್ರಾಫರ್, ಬಯೋಸ್ಕೋಪ್"
ବାୟୋ-ସାବାର୍ଟ ନିୟମ |,ಬಯೋ-ಸಾವರ್ಟ್ ನಿಯಮ
ଦ୍ୱିପାକ୍ଷିକ କରେଣ୍ଟ |,ಬೈಫಾಸಿಕ್ ಕರೆಂಟ್
ଡିପୋଲ୍,ದ್ವಿಧ್ರುವಿ
ଦ୍ୱିପାକ୍ଷିକ,"ಬಿಪ್ರಿಸಂ, ಬಿಪ್ರಿಸಂ"
"biquartz, biquartz","biquartz, biquartz"
ଦ୍ୱିପାକ୍ଷିକ ଚରିତ୍ର |,ಬೈಫಾಸಿಕ್ ಪಾತ್ರ
ଦୁଇ ପର୍ଯ୍ୟାୟ ମଲ୍ଟିଭାଇବ୍ରେଟର |,ಎರಡು ಹಂತದ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
"Dwayank * (ବାଇନାରୀ ସଂଖ୍ୟା), ବର୍ମା, ଅନି, ଟୁକ୍ |","ದ್ವಯಾಂಕ್* (ದ್ವಿಮಾನ ಸಂಖ್ಯೆ), ಬರ್ಮೀಸ್, ಆನಿ, ತುಕ್"
"କଳା, କୃଷ୍ଣ","ಕಪ್ಪು, ಕೃಷ್ಣ"
କଳା ଶରୀର,ಕಪ್ಪು ದೇಹ
ଅଦୃଶ୍ୟ ଆଲୋକ |,ಅದೃಶ್ಯ ಬೆಳಕು
ତିମିରାୟାନ୍ ରେଡିଓ ତିମିରାୟାନ୍ |,ತಿಮಿರಾಯನ್ ರೇಡಿಯೋ ತಿಮಿರಾಯನ್
ଇଜେକସନ ପଲ୍ସ |,ಎಜೆಕ್ಷನ್ ನಾಡಿ
ଶେଷ ପକ୍ଷପାତ |,ಅಂತ್ಯ ಪಕ್ಷಪಾತ
କଳା ବିକିରଣ |,ಕಪ್ಪು ವಿಕಿರಣ
"ଅସମ୍ପୂର୍ଣ୍ଣ, ଖାଲି","ಅಪೂರ್ಣ, ಖಾಲಿ"
ଆବରଣ |,ಕವರ್
ବାତିଲ,ರದ್ದತಿ
"ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ","ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಗಾಳಿ"
"ସାଭିକା, ବ୍ଲେଡର୍, ସାଭି |","ಸವಿಕಾ, ಬ್ಲೀಡರ್, ಸವಿ"
"ଛଦ୍ମବେଶୀ, ଅନ୍ଧ","ವೇಷಧಾರಿ, ಕುರುಡ"
ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |,ಬ್ಲೋಚ್ ಪ್ರಮೇಯ
"ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ","ಬ್ಲಾಕ್, ಬ್ಲಾಕ್, ಬ್ಲಾಕ್"
"blow ଟକା, blow ଟକା","ಬ್ಲೋ, ಬ್ಲೋ, ಬ್ಲೋ"
ନୀଳ ପ୍ରିଣ୍ଟ୍ |,ನೀಲನಕ್ಷೆ
ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |,ಅಸ್ಪಷ್ಟತೆಯ ವೃತ್ತ
ଅସ୍ପଷ୍ଟ,ಅಸ್ಪಷ್ಟ
"ବଲ୍, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |","ಚೆಂಡು, ಗೋಳ, ಪೆಂಡೆಂಟ್"
"ଶରୀର, ବସ୍ତୁ","ದೇಹ, ವಸ್ತು"
ଶାରୀରିକ କ୍ଷମତା |,ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ
କେନ୍ଦ୍ରିତ |,ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ
"ଶରୀର-ତ୍ରିକୋଣୀୟ, ଶେଷ-ତ୍ରିକୋଣୀୟ |","ದೇಹ-ಕರ್ಣೀಯ, ಅಂತ್ಯ-ಕರ್ಣೀಯ"
"ବଗି, ଅଜ୍ଞାତ ଚିହ୍ନଟ (ରାଡାର)","ಬೋಗಿ, ಅಜ್ಞಾತ ಪತ್ತೆ (ರಾಡಾರ್)"
ପ୍ରଭାବ,ಬೋರ್ ಪರಿಣಾಮ
ଚୁମ୍ବକୀୟ,ಬೋರ್ ಮ್ಯಾಗ್ನೆಟನ್
"ବଏଲର, ବଏଲର","ಬಾಯ್ಲರ್, ಬಾಯ್ಲರ್"
"ଫୁଟିବା, ଫୁଟିବା |","ಕುದಿಯುವ, ಕುದಿಯುವ"
ବୋଲ୍ଟସମ୍ୟାନ୍ ସମୀକରଣ |,ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಸಮೀಕರಣ
ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |,ಬಾಂಬರ್ ಎಲೆಕ್ಟ್ರಾನ್
"ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |","ಆಘಾತಕಾರಿ ಶಕ್ತಿ, ಬಾಂಬ್ ಶಕ್ತಿ"
ବନ୍ଧକ,ಅಡಮಾನ
"ବନ୍ଧିତ, ବନ୍ଧିତ, ବନ୍ଧିତ |","ಬಂಧಿತ, ಬಂಧಿತ, ಬಂಧಿತ"
ଉନ୍ନତିକାରୀ,ವರ್ಧಕ
ବୋରନ୍,ಬೋರಾನ್
ବୋଷ-କଣିକା |,ಬೋಸ್-ಕಣ
ବୋସନ,ಬೋಸಾನ್
"ଥଟ୍ଟା, ଡେଇଁବା |","ಜಂಪ್, ಜಂಪ್"
ବନ୍ଧା,ಬಂಧಿಸಲಾಗಿದೆ
"ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)","ಮಿತಿ, ಮಿತಿ (ಸಂ.), ಕನಿಷ್ಠ (ವಿ.)"
ବନ୍ଧା,ಬಂಧಿಸಲಾಗಿದೆ
ଧନୁ ରାଶି,ಧನು ರಾಶಿ ಅಂಗಳ
ଜାହାଜ ତରଙ୍ଗ,ನೌಕಾಯಾನ ಅಲೆ
ବଏଲର ଗରମ,ಬಾಯ್ಲರ್ ತಾಪನ
ବୋଇଲର ନିୟମ |,ಬಾಯ್ಲೆ ಕಾನೂನು
ବଏଲର ଗରମ,ಬಾಯ್ಲರ್ ತಾಪನ
ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ,ಬ್ರಾಕೆಟ್-ವರ್ಗ
ବ୍ୟାଗ୍ ନିୟମ |,ಚೀಲ ನಿಯಮ
ଅନ୍ତର୍ନିହିତ ତାର,ಹೆಣೆದುಕೊಂಡ ತಂತಿ
ବ୍ରେକ୍ କ୍ଲାସ୍,ಬ್ರೇಕ್ ವರ್ಗ
ବ୍ରାମା ସଙ୍କୋଚକ |,ಬ್ರಾಮಾ ಸಂಕೋಚಕ
ଶାଖା,ಕವಲೊಡೆಯುತ್ತಿದೆ
"ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |","ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್, ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್"
ପିତ୍ତଳ ବ୍ରଜ,ಹಿತ್ತಾಳೆ ಬ್ರೇಜಿಂಗ್
ବିଚ୍ଛିନ୍ନତା |,ಬೇರ್ಪಡುವಿಕೆ
ବ୍ରେକ ସଂଯୋଜକ,ಬ್ರೇಕ್ ಕನೆಕ್ಟರ್
"ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଡାୟୋଡ୍ |","ಫ್ರಾಕ್ಚರ್ ಡಯೋಡ್, ಝೀನರ್ ಡಯೋಡ್"
ଭଙ୍ଗା,ಮುರಿತ
"ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |","ಬ್ರೀಡರ್ ರಿಯಾಕ್ಟರ್, ಬ್ರೀಡರ್ ನ್ಯೂಕ್ಲಿಯರ್ ಫರ್ನೇಸ್, ಬ್ರೀಡರ್ ಫರ್ನೇಸ್"
ପ୍ରଜନନ,ಸಂತಾನೋತ್ಪತ್ತಿ
"ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାଷ୍ଟ୍ରାଲଙ୍ଗ |","ನಿವಾರಕ ವಿಕಿರಣ, ಬ್ರಾಸ್ಟ್ರಾಲಂಗ್"
ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |,ಬ್ರೂಸ್ಟರ್-ಕೋನ
ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଜ୍ |,ಬ್ರೂಸ್ಟರ್ ಫ್ರಿಜ್
ସେତୁ,ಸೇತುವೆ
ବ୍ରିଜ୍ ବନ୍ଧ,ಸೇತುವೆ ಬಂಧ
"ଉଜ୍ଜ୍ୱଳ, ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର |","ಪ್ರಕಾಶಮಾನವಾದ, ಹೊಳಪುಳ್ಳ, ಬೆರಗುಗೊಳಿಸುವ"
ଆଲୋକିତକାରୀ,ಪ್ರಕಾಶಕ
ଜ୍ୟୋତି,ಕಾಂತಿ
"ଦିୟୁଟି, ପ୍ରଭାସ |","ದ್ಯುತಿ, ಪ್ರಭಾ"
ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |,ಬ್ರಿಲುವಾನ್ ಪ್ರದೇಶ
ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |,ಬ್ರಿಟಿಷ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಕ್ಯಾಂಡಲ್
ଭଗ୍ନ,ಸುಲಭವಾಗಿ
ଚତୁରତା,ಸೂಕ್ಷ್ಮತೆ
ପ୍ରସାରଣ,ಪ್ರಸಾರ
ବିସ୍ତୃତ |,ವಿವರವಾದ
ପ୍ରତ୍ୟାବର୍ତ୍ତନ,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
ବ୍ରୋଗଲି ସୂତ୍ର |,ಬ್ರೋಗ್ಲಿ ಸೂತ್ರ
ଖଣ୍ଡବିଖଣ୍ଡିତ |,ಛಿದ್ರಗೊಂಡಿದೆ
ବ୍ରାଉନି ଗତି |,ಬ್ರೌನಿ ಚಲನೆ
"କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |","ಕುಚಿ, ಬುರುಶ್, ಕರ್ಚ್, ಗುಲ್ಮ್"
"ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ଗର୍ଜନ (v।)","ಗುಳ್ಳೆ, ಬಬಲ್ (ed.), mumble (v.)"
ଫଳପ୍ରଦତା,ಹೊಮ್ಮುವಿಕೆ
ପ୍ରତିବାଦ,ಪ್ರತಿಕ್ರಮಗಳು
ସଂକୋଚନ,ಸಂಕೋಚನ
"ଆମ୍ଫୋଟେରିକ୍, ବଫର୍ଡ୍ |","ಆಂಫೋಟೆರಿಕ್, ಬಫರ್ಡ್"
ଆକାଶବାଣୀ,ಅಕೌಸ್ಟಿಕ್ಸ್
ବର୍ଦ୍ଧନ |,ಬರ್ಧನ್
ବଲ୍ବ,ಬಲ್ಬ್
ଏମର୍ଜେ |,ಹೊರಹೊಮ್ಮು
"ଭଲ୍ୟୁମ୍, ବଲ୍କ, ମାସ, ମାସ, ଭଲ୍ୟୁମ୍","ಪರಿಮಾಣ, ಬೃಹತ್, ದ್ರವ್ಯರಾಶಿ, ದ್ರವ್ಯರಾಶಿ, ಪರಿಮಾಣ"
