Hindi,Malayalam
ऐस्केरिस,അസ്കാറിസ്
आरोही वर्णलेखन,ആരോഹണ ക്രോമാറ്റോഗ്രഫി
ऐसिडिआ,അസ്സിഡിയ
ऐसिडियन,അസ്സിഡിയൻ
ऐस्कोकार्प,അസ്കോർപ്പ്
ऐस्कोमाइसिटीज,അസ്കോംസൈക്കേറ്റുകൾ
ऐस्कॉर्बिक अम्ल,അസ്കോർബിക് ആസിഡ്
"ऐस्कस बीजाणु, ऐस्कोस्पोर",അസ്കോസ്പോർ
ऐस्कस,അസ്കസ്
पटहीन,സൗപ്രചകമായ
अलैंगिक जनन,അസംസ്കൃത പുനരുൽപാദനം
अलैंगिक बीजाणु,അസുഖമായ തടസ്സം
ऐस्पेराजीन सिन्थेटेस,ശതാവരി സിന്തലേസ്
"ऐस्पैरागस, शतावरी",ശതാവരിച്ചെടി
ऐस्पार्टिक अम्ल,അസ്പാർട്ടിക് ആസിഡ്
ऐस्पर्जिलस नाइजर,അസ്പെർജില്ലസ് നൈഗർ
ऐस्पर्जिलस,ആസ്പർജില്ലസ്
ऐस्फोडेलस टेनुईफोलियस,അസ്കോടെലസ് ടെനോയിഫോളിയസ്
ऐस्पिरिन,ആസ്പിരിൻ
"आमापन, ऐसे",അസേ
समुच्चय,ഒത്തുചേരൽ
स्वांगीकरण दक्षता,അനുമാനിക്കൽ കാര്യക്ഷമത
स्वांगीकारी जड़,ഉപദ്രവകരമായ റൂട്ട്
सहायित जननिक तकनीक,സഹായ പ്രത്യുത്പാദന സാങ്കേതികത
"साहचर्य क्षेत्र, सहभागिता क्षेत्र",അസോസിയേഷൻ ഏരിയ
सहचारी सहजीविता,അസോസിയേറ്റീവ് സിംബയോസിസ്
अपव्यूहन और पुनर्योजन,ശേഖരവും വീണ്ടും സംയോജനവും
कारक का अपव्यूहन,ഫാക്ടറിന്റെ ശേഖരം
ऐस्टाकस,Astacus
ऐस्टेरेसी,ആദർശകം
ऐस्टरेलीज,ആസ്റ്ററൽസ്
"क्षुद्र ग्रह, ग्रहिका",ഛിന്നഗ്രഹം
दमा,ആത്സ്മ
ऐस्ट्रागेलस गुमीफर,എന്റർഗലസ് ഗംമിഫർ
तारक तर्कु ध्रुव,ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ
खगोलज्ञ,ജ്യോതിശാസ്ത്രക്കാരൻ
असममित गुणसूत्रप्ररूप,അസമമായ കാരിയോടൈപ്പ്
असममित,അസമമായ
धमनीवसाकठिन्यमय,ഒരു ഹതുതയസ്
"धमनीवसाकाठिन्य, ऐथिरोस्कलेरोसिस",രക്തപ്രവാഹത്തിന്
धमनीवसाकठिन्यकारी लवांक,പീരസ്കിറ്റിക് പ്ലക്
"शीर्षधर, ऐटलस",ഭൂപടപുസ്കം
"शीर्षधर कशेरुक, ऐटलस कशेरुक",അറ്റ്ലസ് കശേരു
वायुमंडल,അന്തരീക്ഷം
वायुमंडलीय,അന്തരീക്ഷ
वायुमंडलीय निवेश,അന്തരീക്ഷ ഇൻപുട്ടുകൾ
परमाणु बल सूक्ष्मदर्शी,ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്
परमाणु,പരമാണു
ए. टी. पी. ऐज,Atp ase
अलिंद संकुचन,Atrial സങ്കോചം
परिकोष्ठी रेशकीयन,ആട്രിയൽ ഫൈബ്രിലേഷൻ
परिकोष्ठी नैट्रीयूरेटिक कारक,ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF)
अलिंद ग्रंथिक,ആട്രിയൽ നോഡ്
अलिंद प्रकुंचन,ആട്രാലയം സിസ്റ്റോൾ
अलिंद-निलय ग्रंथिक,ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്
अलिंद-निलय कपाट,ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്
अलिंद,ആട്രിയം (പവേള)
परिकोष्ठ,ആട്രിയം (പവേള)
ऐट्रोपा बेलाडोना,അട്രോപ ബെല്ലഡോണ
क्षीणता,അട്രോഫി
ऐट्रोपीन ऐल्केलॉइड,ആട്രോപിൻ ആൽക്കലോയിഡ്
संलग्नी पट्ट,അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്
श्रवण वल्कुट,ഓഡിറ്ററി കോർട്ടെക്സ്
ऑलोसाइरा,ഓലോസിറ
पालि,റൂറിക്കിൾ (അണ്സിക്ല)
अलिंद,റൂറിക്കിൾ (അണ്സിക്ല)
परिकोष्ठ,റൂറിക്കിൾ (അണ്സിക്ല)
कर्णपल्लव,റൂറിക്കിൾ (അണ്സിക്ല)
ऑस्ट्रेलोपिथेसिनीस,ഓസ്ട്രേലിയനിവൈനുകൾ
स्वपारिस्थितिकी,അംഗരക്ഷക
स्वचालित डी. एन. ए. अनुक्रमक,യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ
स्वबहुगुणित,ഓട്ടോപോളിപ്ലോയിഡ്
स्वविश्लेषित्र,ഓട്ടോനാലിസർ
स्वयुग्मन,ഓട്ടോഗാമി
स्वनिषेचन,ഓട്ടോഗാമി
स्वनिरोप,ഓട്ടോഗ്രാഫ്റ്റ്
स्वप्रतिरक्षा रोग,സ്വയം രോഗപ്രതിരോധ രോഗം
ऑटोमोबाइल निष्कासित पदार्थ,ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്
स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र,ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം
स्वभोजी लयनकाय,ഓട്ടോഫാഗിക് ലിസോസോം
स्वगुणित,ഓട്ടോപ്ലോയിഡ്
"प्रचलपाद, ऑटोपोडियम",ഓട്ടോപോഡിയം
स्वबहुगुणित,ഓട്ടോപോളിപ്ലോയിഡ്
अलिंगी गुणसूत्र,ഓട്ടോസോമൽ ക്രോമറോം
अलिंगसूत्री जीन,ഓട്ടോസോമൽ ജീൻ
अलिंगसूत्र,ഓട്ടോസോം
स्वचतुर्गुणित,ഓട്ടോടെട്രലോയിഡ്
स्वांगोच्छेदन,ഓട്ടോടോമി
स्वत्रिगुणित किस्म,സ്വയമേവയുള്ള ഇനം
"स्वपोषी, स्वपोषित",ഓട്ടോട്രോഫ്
"शरद काष्ठ, बसंत काष्ठ",ശരത്കാല മരം
वृद्धि आलेख,ഓഗാനോഗ്രാഫ്
वृद्धिमापी,ആസൂത്
आयतनी वृद्धि,അസിസെറ്റിക് വളർച്ച
ऑक्सिन,ഓക്സിൻ
विपोषी,ഓക്സോട്രോഫ്
अलिंद निलय बंडल,ഒരു V ബണ്ടിൽ
एवीज,Aves
एविसेनिया,അവിസെന്റിയ
शूक,അവര്യാദരാക്കുക
अक्षीय कंकाल,ആക്സിയൽ അസ്ഥികൂടം
अक्षीय,ക്ഷാനം
कक्षीय कलिका,കക്ഷീയ മുകുളം
कक्षीय,കക്ഷീയ
अक्ष-कशेरूक,ആക്സിസ് കശേരു
तंत्रिकाक्ष,ആക്സോൺ
तंत्रिकाक्ष कला,ആക്സോണൽ മെംബ്രൺ
तंत्रिकाक्षतः,അനുച്ചാരണം
"अक्षसूत्र, एक्सोनीम",ആക്സൊനം
ऐजोस्पिरिलम,അസോസ്പിരിലം
ऐजोटोबैक्टर,അസോടോബോക്റ്റർ
अयुग्म शिरा,അസിഗസ് സിര
बैसिलस ऐन्थ्रेसिस,ബാസിലസ് ആന്ത്രാസിസ്
बैसिलस थुरिंजिएन्सिस,ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി)
"दंडाणु, बैसिलस",ബാസിലസ്
जीवाणु,ബാക്ടീരിയ
"जीवाण्विक, जीवाणुक, जीवाणु",ബാക്ടീറിയൽ
जीवाणुक कृतक गुणसूत्र,ബാക്ടീരിയ കൃത്രിമ ക്രോമസോം (BAC)
जीवाण्विक रोगाणु,ബാക്ടീരിയ രോഗകാരി
जीवाण्विक प्लाज्मा झिल्ली,ബാക്ടീരിയ പ്ലാസ്മ മെംബ്രൺ
