Bengali,Hindi
বামন,वामिनीयन
ডেইজি,गुलबहार
তারিখ,खजूर
ডে জেসমিন,दिन का राजा
ডিল,सोया
দিননাথ ঘাস,दीनानाथ घास
ডড্ডার,अमरबेल
"ডুব ঘাস, বারমুডা ঘাস",दूब घास
ড্রুস,छोंकर
শুকনো আদা,सौंठ
ডিফোলিয়েটিং বিটল,पत्तियां खाने वाला भृंग
ড্রোন,नर मधुमक्खी
হাঁস,बत्तख
বাস্তুশাস্ত্র,पारिस्थितिकी
একনোমেট্রিক্স,अर्थमिति
অর্থনৈতিক দক্ষতা,आर्थिक दक्षता
ইকোটাইপ,पारिस्थितिक प्ररूप
অ্যাক্টোট্রফিক,बहिःस्तरपोषित
এড্যাফিক,मृदीय
এড্যাফোলজি,मृद विज्ञान
এজিং,"मेड़बंदी, किनारा बनाना, किनारा बंदी"
ভোজ্য অংশ,खाद्य अंश
চাহিদার স্থিতিস্থাপকতা,मांग की लोच
উত্পাদন স্থিতিস্থাপকতা,उत्पादन लोच
বৈদ্যুতিন বিশ্লেষণ,विद्युत्-अपघटन
ইলেক্ট্রোফোরসিস,वैद्युतकण-संचलन
এলিউভিয়েশন,अवक्षालन
ইমাসকুলেটর,"विपुंसीकारित्र, बंधकारित्र, विपुंसीकार, बंध्यकार"
এম্ব্যাঙ্কিং,"मेड़ बंदी, डौलबंदी"
ভ্রূণ,भ्रूण
ভ্রূণতত্ত্ব,"भ्रूणविज्ञान, भ्रौणिकी"
উত্থান,"निकलना, निर्गमन"
ইমুলিফায়ার,पायसीकारक
অন্তঃসত্ত্বা,अंतर्जात
এন্ডোমিটোসিস,अंतःसूत्री विभाजन
এন্ডোপারাসাইট,अंतःपरजीवी
এন্ডোস্পার্ম,भ्रूणपोष
এন্টারপ্রাইজ,उद्यम
এনটমোলজি,कीटविज्ञान
পরিবেশ,पर्यावरण
এনজাইম,"प्रकिण्व, एन्जाइम"
এপিকোটাইল গ্রাফটিং,दलपुंज कलमबंदी
এপিফাইট,"अधिपादप, एपिफाइट"
ইক্যুইটি,समानधारिता
নির্মূল,उन्मूलन
অত্যাবশ্যক পুষ্টি,आवश्यक पोषक तत्व
অনুমান,"परिमापन, कूतना, आकलन"
Itiolation,पांडुरता
ইউজেনিক,सुजननिक
মূল্যায়ন,मूल्यांकन
বাষ্পীভবন,वाष्पनमापी
বাষ্পী-স্থানান্তর,वाष्पन-वाष्पोत्सर्जन
চিরসবুজ বিপ্লব,सदाहरित क्रांति
চিরসবুজ,"सदाहरित, सदापर्णी"
বিবর্তন,विकास
আবগারি,उच्छेद करना
ক্লান্তি (উর্বরতা),परिक्षय (उर्वरता)
শোষণ,शोषण
অনুসন্ধান,"खोज, अन्वेषण"
এক্সট্রুশন,"बहिर्बेधन, उत्सारण"
চোখ (সুগারকেন/আলু),आंख (गन्ना/आलू)
ভোজ্য পাইন,चिलगोजा
"হাতি পা, ইয়াম",जिमीकंद
ইউক্যালিপটাস,सफेदा
কেঁচো,केंचुआ
এনটমোলজিস্ট,कीट विज्ञानी
পরিবেশবাদী,पर्यावरणविद्
ফ্যাক্টর,"कारक, घटक, उपादान, साधन"
ফ্যাক্টর উত্পাদনশীলতা,कारक उत्पादकता
ফ্যাক্টরেজ,आढ़तिये का बट्टा
ফ্যাক্টরিয়াল ব্লক ডিজাইন,क्रमगुणित अवरोध डिजाइन
ফ্যাক্টেটিভ,विकल्पी
পতন,"पड़ती, पलिहर"
পরিবার,कुल
খামার মূল্যায়ন,प्रक्षेत्र मूल्यांकन
খামার বাজেট,प्रक्षेत्र का बजट बनाना
খামার ব্যবসা,कृषि व्यवसाय
খামার পরিকল্পনা,प्रक्षेत्र नियोजन
কৃষক,"किसान, कृषक"
কৃষিকাজ,"कृषि, खेती"
ফ্যাসিয়েশন,संपट्टन
ফেকান্ডেশন,बहुप्रजनन
গাঁজন,किण्वन
উর্বরতা,उर्वरता
সার,उर्वरक
সার ব্যবহারের দক্ষতা,उर्वरक उपयोग दक्षता
তন্তু,रेशेदार
ক্ষেত্র,"खेत, क्षेत्र, स्थान"
ক্ষেত্রের ক্ষমতা,मृदा जलधारिता
