Malayalam,English
കാപ്പിലറി ബലം,capillary force
"കാപ്സ്യൂൾ, കാപ്സ്യൂൾ, ക്യാപ്സ്യൂൾ",capsule
പിടിക്കുക,capture
കാർബൺ 14 ഷെഡ്യൂളിംഗ്,carbon 14 dating
"പ്രധാന പോയിന്റ്, കാർഡിനൽ നമ്പർ, കൗണ്ട് നമ്പർ",cardinals
കാർണോയുടെ സിദ്ധാന്തം,Carnot's theorem
വാഹകൻ,carrier
കാർട്ടിസിയൻ അക്ഷം,Cartesian axes
കാട്രിഡ്ജ്,cartridge
"സോപാനി (വി.), സോപാനിപത് (എഡി.)",cascade
പ്രചോദനം,catalysed
"ദുരന്തം, ദുരന്തം",catastrophe
ലിമിറ്റർ ഡയോഡ്,catching diode
"orthometer, cathetometer",cathetometer
കത്തീട്രോൺ,cathetron
കാഥോഡ്,cathode
കാറ്റേഷൻ,cation
ലൈറ്റ് പേജ്,caustic surface
കോടോർ,cavity
"മാർജിനൽ, കവർ, ഇന്റർസെക്ഷൻ, ഏറ്റവും ഉയർന്ന നമ്പർ, കവർ",ceiling
സ്വർഗ്ഗീയ,celestial
കോശ സ്ഥിരം,cell constant
സിമന്റ് ലെൻസ്,cemented lens
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,centering
സെന്റിഗ്രേഡ്,centigrade
സെന്റീമീറ്റർ,centimeter
സെന്റീമീറ്റർ-ഗ്രാം-രണ്ടാം രീതി,centimeter gram second system
"കേന്ദ്ര, കേന്ദ്ര",central
കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്,central processing unit (C.P.U)
കേന്ദ്രം,centre
വിന്യാസ കേന്ദ്രം,centre of collineation
മീഡിയൻ കിരണം,centric ray
കേന്ദ്രാഭിമുഖം,centripetal
അണുകേന്ദ്രം,centroid
സെറാമിക്,ceramic
സി. ഗ്രാം. നിന്ന്. രീതി,c.g.s. system
സീരിയൽ ശോഷണം,chain decay
"സെൽ, മുറി, മുറി",chamber
"അവസരം, അവസരം, അവസരം",chance
വേരിയബിൾ,changing
"ചാനൽ, ചാനൽ, ചാനൽ, ജലപാത",channel
"ചാനലൈസേഷൻ, ചാനലൈസേഷൻ",channelling
"കുഴപ്പം, ക്രമക്കേട്",chaos
"സ്വഭാവം, സ്വഭാവം, സ്വഭാവം",character
"സ്വഭാവം, സ്വഭാവം, സ്വഭാവം, മുഴുവൻ, സ്വഭാവം",characteristic
"ചാർജ്, ചാർജ്, ചാർജ്, ചാർജ്",charge
ചാർജർ,charger
പൂരിപ്പിക്കുക,charging
ചാൾസ് നിയമം,Charles' law
"ചാർട്ട്, ചാർട്ട്",chart
ഫോളോ അപ്പ്,chasing
"ഔട്ട്‌പോസ്റ്റ്, ചേസിസ്",chasis
"പരീക്ഷ, പരീക്ഷണം",check
രാസവസ്തു,chemical
കെമിലുമിനെസെൻസ്,chemi-luminescence
"ഷേവിംഗ്, ചിപ്സ്, ചിപ്സ്",chip
നോ-ക്ലാസ് ടെസ്റ്റ്,chi-square test
"ശ്വാസം മുട്ടൽ (വൈകല്യം), ശ്വാസം മുട്ടൽ",choke
ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ,chopper amplifier
ഗ്രൂപ്പ് സംഗീതം,choral music
ക്രോമാറ്റിക്,chromatic
പിഗ്മെന്റേഷൻ,chromaticity
പിഗ്മെന്റേഷൻ,chromaticness
പിഗ്മെന്റേഷൻ,chromastism
ക്രോമാറ്റോഗ്രാം,chromatograph
"കളർമീറ്റർ, ക്രോമോമീറ്റർ",chromometer
ക്രോമോഫോർ,chromophore
"ക്രോമോസ്ഫിയർ, ക്രോമോസ്ഫിയർ",chromosphere
"ക്രോണോഗ്രാഫ്, ക്രോണോഗ്രാഫ്, ക്രോണോഗ്രാഫ്",chronograph
ക്രോണോമീറ്റർ,chronometer
"സിനിമകൾ, സിനിമകൾ",cinema
ഛായാഗ്രഹണം,cinematography
"പൂജ്യം, സൈഫർ",cipher (zero)
ആവർത്തനം,circle in (=iris in)
സർക്യൂട്ട്,circuit
സർക്യൂട്ട്,circuitry
"വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള",circular
പ്രചരിക്കുന്നു,circulating
"രക്തചംക്രമണം, രക്തചംക്രമണം",circulation
സർക്കുലേറ്റർ,circulator
ചുറ്റളവ്,circumferential
ന്യൂക്ലിയർ ഇലക്ട്രോൺ,circumuclear electron
പരിഭു ഉപഗ്രഹം,circumterrestrial satellite
സിവിലിയൻ ഫ്രീക്വൻസി ബാൻഡ്,citizen's band
"വസ്ത്രം, താമസം",cladding
ബോണ്ട്,clamping
ക്ലെപൈറോൺ സമവാക്യം,Clapeyron equation
"ക്ലാസിക്, ക്ലാസിക്, ക്ലാസിക്",classical
"ഇടവേള, നീക്കം ചെയ്യൽ (adj.)",clearance
പിളർപ്പ്,cleavage
കാലാവസ്ഥ,climate
മൌണ്ട്,climb
"പൈറോമീറ്റർ, മെഡിക്കൽ തെർമോമീറ്റർ",clinical thermometer
ക്ലോക്ക് വോൾട്ടേജ്,clock voltage
ഘടികാരദിശയിൽ,clockwise
അടച്ച സർക്യൂട്ട്,closed circuit
ക്ലോസ്ഡ് സർക്യൂട്ട് ടെലിവിഷൻ,closed circuit television (=piped television)
"ഇറുകിയ പാക്ക്, ഇറുകിയ പാക്ക്",close packed
നന്നായി പാക്കേജുചെയ്ത ഘടന,close packed structure
ഏറ്റവും അടുത്തുള്ള സമീപനം,closest approach
ഏറ്റവും പുതിയ പാക്ക്,closest packed
അടുത്ത കാഴ്ച,close-up (=close-up view)
"മേഘങ്ങൾ, മേഘങ്ങൾ, മങ്ങൽ, പാടുകൾ",cloud
കുല,cluster
"പരുക്കൻ, പരുക്കൻ, അസംസ്കൃത, നിലവാരമില്ലാത്ത, ശുദ്ധീകരിക്കാത്ത",coarse
മാക്രോ ക്രിസ്റ്റലിൻ,coarsely crystalline
"തീരം, ടാർഗെറ്റ് ഹൗസ് (റഡാർ)",coast
"കവർ, കോട്ട്, കോട്ട്, കോട്ടിംഗ്",coat
"പൂശുന്നു, പൂശുന്നു, പൂശുന്നു",coating
കോക്സ്,coaxial
"കോഡ്, അടയാളം, കോഡ്, കോഡ്, കോഡ്",code
കോഡ് ചെയ്തു,coded
കോഡിംഗ് പൾസ്,coding pulse
ഗുണകം,coefficient
സംയമനം,coercive
സസ്പെൻസ്,coercivity
"അഫിലിയേഷൻ, അഫിലിയേഷൻ",coherence
"അഫിലിയേറ്റ്, അറ്റാച്ച്ഡ്",coherent
കെട്ടുറപ്പ്,cohesion
sansanji,cohesional
ജാതകം,coil
ചുരുട്ടി,coiled
"കോയിലിംഗ്, കോയിൽ ബിൽഡിംഗ്, കോയിലിംഗ്",coiling
ഫ്ലാറ്റ്,coincidence
തണുപ്പ്,cold
കുറഞ്ഞ താപനില ഉദ്വമനം,cold emission
ഉപതാപ ന്യൂട്രോണുകൾ,cold neutron
നശീകരണം,collapsible state
"ഈട്, ശാഖ, ശാഖ",collateral
"കോർഡിനേറ്റർ, കോർഡിനേറ്റർ, കോൾട്ടർ",collator
സമാഹാരം,collection
"കൂട്ടായ, ജനസംഖ്യ",collective
"കളക്ടർ, കളക്ടർ, കളക്ടർ",collector
കൂട്ടിമുട്ടുന്ന കണിക,colliding particles
സമാന്തരമായി,collimate
"സമാന്തരമായ, ഏകദിശയിലുള്ള",collimated
സമാന്തരരേഖ,collimator
വിന്യാസം,collinear
വിന്യാസം,collinearity
"കൂട്ടിയിടി, കൂട്ടിയിടി, കൂട്ടിയിടി",collision
കൊളോയിഡ്,colloidal
"കളർമീറ്റർ, കളർമീറ്റർ",colorimeter
വർണ്ണാന്ധത,colour blindness
സ്വഭാവം,colour
"കോളം, കോളം",column
"കോമ, ടഫ്റ്റ്, വാൽ, വാൽ",coma
"സംയോജനം, സംയോജനം, ശേഖരണം",combination
സംയുക്ത സ്വരാക്ഷരങ്ങൾ,combinational tone
സംയോജിത സ്വരാക്ഷരങ്ങൾ,combination tone
ബാധ്യത,combustibility
ജ്വലനം,combustion
വാണിജ്യ ഫെറൈറ്റ്,commercial ferrite
"സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ, സാധാരണ",common
ആശയവിനിമയങ്ങൾ,communication
"വഴിതിരിച്ചുവിടൽ, ഡാറ്റ മാറ്റം, ക്രമപ്പെടുത്തൽ",commutation
"കമ്യൂട്ടേറ്റർ, കമ്യൂട്ടേറ്റർ, കമ്യൂട്ടേറ്റർ",commutator
"താരതമ്യക്കാരൻ, താരതമ്യക്കാരൻ",comparator
താരതമ്യം,comparison
"കോമ്പസ്, കോമ്പസ്, കോമ്പസ്",compass
"അനുയോജ്യത, അനുയോജ്യത, അനുയോജ്യത, അനുയോജ്യത",compatibility
"നഷ്ടപരിഹാരം നൽകുക, പ്രതികാരം ചെയ്യുക",compensate
"നഷ്ടപരിഹാരം, നഷ്ടപരിഹാരം, നഷ്ടപരിഹാരം",compensation
പ്രതിരോധ നടപടികൾ,compensator
"സമാഹാരം, വ്യാഖ്യാനം",compilation
"സമാഹാരം, വ്യാഖ്യാനം",compile
പരസ്പരപൂരകത,complementarity
സപ്ലിമെന്റ്,comlementary
പൂർത്തിയാക്കുക,complete
പൂർണ്ണമായ സെൽ,completed shell
സമ്പൂർണ്ണ മോഡുലേഷൻ,complete modulation
"സങ്കീർണ്ണമായ, സങ്കീർണ്ണമായ, പാക്കേജ്",complex
സങ്കീർണ്ണമായ ആറ്റം,complex atom
സങ്കീർണ്ണമായ പ്രവർത്തനം,complex function
ഫോർമാറ്റ്,complexion
സങ്കീർണ്ണമായ സംവിധാനം,complex mechanism
ഫോളോ അപ്പ്,compliance
"ഘടകം, അനുബന്ധ ഘടകം",component
"സംയോജിത, മിക്സഡ്",composite
"മിക്സഡ്, മിക്സഡ്, കമ്പൈൻഡ്, ഫിനാൻസ്, കോമ്പൗണ്ട്",compound
അസ്റൽ പെൻഡുലം,compound pendulum
"കംപ്രസ് (എഡി.), കംപ്രസ് (വി.)",compress
കംപ്രസ് ചെയ്തു,compressed
കംപ്രസിബിലിറ്റി,compressibility
കംപ്രസ്സബിൾ,compressible
കംപ്രഷൻ,compression
"കംപ്രസർ, കംപ്രസർ",compressor
"കോംപ്റ്റൺ ഇലക്ട്രോൺ, സമതുലിതമായ ഇലക്ട്രോൺ",Compton electron
കണക്കുകൂട്ടൽ,computation
കമ്പ്യൂട്ടേഷണൽ,computational
"കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ",computer
കുത്തനെയുള്ള,concave
ബൈകോൺവെക്സ്,concavo-concave
"കേന്ദ്രീകരിക്കുക, കട്ടിയാക്കുക, ഏകാഗ്രമാക്കുക (adj.), ഏകാഗ്രമാക്കുക (വി.)",concentrate
"ഏകാഗ്രമായ, ഏകാഗ്രമായ, ഏകാഗ്രമായ",concentrated
"ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത, ഏകാഗ്രത",concentration
"ഏകകേന്ദ്രീകൃതമായ, കേന്ദ്രീകൃതമായ",concentric
ആശയം,conception
ആശയപരമായ,conceptual
"അടുപ്പം, ആശയവിനിമയം",concordance
സമന്വയിപ്പിച്ചു,concordant
"ഒരേസമയം, പിന്നിലായി",concurrent
"ഘനീഭവിക്കൽ, ഘനീഭവിക്കൽ",condensation
"ഘനീഭവിക്കുക, ദ്രവീകരിക്കുക, ദ്രവീകരിക്കുക",condense
"ഘനീഭവിച്ച, ദ്രവീകരിച്ച, തിങ്ങിക്കൂടിയ",condensed
"കണ്ടൻസർ, കപ്പാസിറ്റർ, കളക്ടർ",condenser
"അവസ്ഥ, അവസ്ഥ, അവസ്ഥ, അവസ്ഥ",condition
ചാലകത,conductance
ഡ്രൈവർ,conducting
ഡ്രൈവിംഗ്,conduction
ചാലകത,conductivity
വിശ്വസ്തത,confidence
"കോൺഫിഗറേഷൻ, കോൺഫിഗറേഷൻ",configuration
കോൺഫിഗറേഷൻ,configurational
കൺഫോക്കൽ,confocal
"പൊരുത്തം, ദ്വിധ്രുവത്വം, തുല്യത",congruence
