Kannada,Gujarati
ಕೌಚಿ ಸೂತ್ರ,કોચી સૂત્ર
ಕೌಚಿ ಗೌರ್ಸಾಟ್ ಪ್ರಮೇಯ,કોચી ગૌરસત પ્રમેય
ಕೌಚಿ ರೀಮನ್ ಪರಿಸ್ಥಿತಿಗಳು,Cauchy Riemann શરતો
ಕೌಚಿ ಅನುಕ್ರಮ,કોચી ક્રમ
ಕೌಚಿ ಅವಿಭಾಜ್ಯ,કોચી અભિન્ન
ಕೌಚಿ ಪ್ರಧಾನ ಮೌಲ್ಯ,કોચી મુખ્ય મૂલ્ય
ಕೌಚಿ ಶೇಷ ಪ್ರಮೇಯ,કોચી અવશેષ પ્રમેય
ಕೇಲಿ ಹ್ಯಾಮಿಲ್ಟನ್ ಪ್ರಮೇಯ,કેલી હેમિલ્ટન પ્રમેય
ಆಕಾಶಕಾಯ,અવકાશી પદાર્થ
ಆಕಾಶ ಮಾಪನ,અવકાશી માપ
ಆಕಾಶ ಯಂತ್ರಶಾಸ್ತ್ರ,અવકાશી મિકેનિક્સ
ಆಕಾಶ ವಸ್ತು,અવકાશી પદાર્થ
ಜೀವಕೋಶದ ಆವರ್ತನ,સેલ આવર્તન
ಜನಗಣತಿ,વસ્તી ગણતરી
ಸೆಂಟಿಲ್,સેન્ટાઇલ
ಸೆಂಟಿಮೀಟರ್,સેન્ટીમીટર
ಸೆಂಟಿಮೀಟರ್ ಗ್ರಾಂ ಎರಡನೇ ವ್ಯವಸ್ಥೆ,સેન્ટીમીટર ગ્રામ સેકન્ડ સિસ્ટમ
ಕೇಂದ್ರ,કેન્દ્રીય
ಕೇಂದ್ರ ಅಕ್ಷ,કેન્દ્રીય અક્ષ
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ,કેન્દ્રીય તફાવત
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,કેન્દ્રીય તફાવત સૂત્ર
ಕೇಂದ್ರ ವ್ಯತ್ಯಾಸ ಕೋಷ್ಟಕ,કેન્દ્રીય તફાવત કોષ્ટક
ಕೇಂದ್ರ ಮಿತಿ ಪ್ರಮೇಯ,કેન્દ્રીય મર્યાદા પ્રમેય
ಕೇಂದ್ರ ಕ್ಷಣ,કેન્દ્રીય ક્ષણ
ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU),સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU)
ಕೇಂದ್ರ ಪ್ರವೃತ್ತಿ,કેન્દ્રીય વલણ
ಕೇಂದ್ರ,કેન્દ્ર
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕೇಂದ್ರ,ગુરુત્વાકર્ષણ કેન્દ્ર
ಗುಂಪಿನ ಕೇಂದ್ರ,જૂથનું કેન્દ્ર
ದ್ರವ್ಯರಾಶಿಯ ಕೇಂದ್ರ,સમૂહનું કેન્દ્ર
ಸಮ್ಮಿತಿಯ ಕೇಂದ್ರ,સમપ્રમાણતાનું કેન્દ્ર
ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ,કેન્દ્રત્યાગી બળ
ಕೇಂದ್ರಾಭಿಮುಖ ಬಲ,કેન્દ્રબિંદુ બળ
ಕೇಂದ್ರಬಿಂದು,કેન્દ્રીય
ಖಚಿತತೆ,નિશ્ચિતતા
cgs ವ್ಯವಸ್ಥೆ,સીજીએસ સિસ્ટમ
cgs ಘಟಕ,સીજીએસ એકમ
ವಿಭಿನ್ನತೆಯ ಸರಪಳಿ ನಿಯಮ,ભિન્નતાનો સાંકળ નિયમ
ಅವಕಾಶ ಕಾರಣಗಳು,તક કારણો
ಅವಕಾಶ ಚಲಿಸುತ್ತದೆ,તક ચાલ
ಅಕ್ಷಗಳ ಬದಲಾವಣೆ,અક્ષોનું પરિવર્તન
ಆಧಾರದ ಬದಲಾವಣೆ,આધાર ફેરફાર
ಆದೇಶದ ಬದಲಾವಣೆ,ઓર્ડરમાં ફેરફાર
ವಿಶಿಷ್ಟ ಗುಣಾಂಕ,લાક્ષણિક ગુણાંક
ನಿರ್ಣಾಯಕ,નિર્ણાયક
ವಿಶಿಷ್ಟ ಸಮೀಕರಣ,લાક્ષણિક સમીકરણ
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,લાક્ષણિક કાર્ય
ಲಾಗರಿಥಮ್ನ ಗುಣಲಕ್ಷಣ,લઘુગણકની લાક્ષણિકતા
ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ,લાક્ષણિક બહુપદી
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ,લાક્ષણિક મૂલ્ય
ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್,લાક્ષણિક વેક્ટર
ಅಕ್ಷರ ಸೆಟ್,અક્ષર સમૂહ
ಚಾರ್ಟ್,ચાર્ટ
ಚಿ-ಚದರ ವಿತರಣೆ,ચી-સ્ક્વેર વિતરણ
ಚಿ-ಚದರ ಸೂತ್ರ,ચી-સ્ક્વેર ફોર્મ્યુલા
ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,ચી-સ્ક્વેર ટેસ્ટ
ಸ್ವರಮೇಳ,તાર
ಸ್ವರಮೇಳ-ವಿಭಜನೆ ವಿಧಾನ,તાર-દ્વિભાજન પદ્ધતિ
ಸೈಫರ್ ಸಂದೇಶ (=ಕೋಡೆಡ್ ಸಂದೇಶ),સાઇફર સંદેશ (=કોડેડ સંદેશ)
ಸೈಫರ್ (ಶೂನ್ಯ),સાઇફર (શૂન્ય)
ವೃತ್ತ,વર્તુળ
ಒಮ್ಮುಖದ ವೃತ್ತ,કન્વર્જન્સનું વર્તુળ
ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સર્કિટ મેટ્રિક્સ
ವೃತ್ತಾಕಾರದ,પરિપત્ર
ವೃತ್ತಾಕಾರದ ಲಕ್ಷಣ,પરિપત્ર એસિમ્પ્ટોટ
ವೃತ್ತಾಕಾರದ ಹೆಲಿಕ್ಸ್,ગોળાકાર હેલિક્સ
ವೃತ್ತಾಕಾರದ ಚಲನೆ,પરિપત્ર ગતિ
ಸುತ್ತಳತೆ,પરિઘ કેન્દ્ર
ವೃತ್ತಾಕಾರ,પરિઘ
ಸುತ್ತುವರಿಸು,ઘેરાવો
ಸುತ್ತುವರಿದ,ઘેરાયેલું
ಸುತ್ತುವರಿದ ವೃತ್ತ,ઘેરાયેલું વર્તુળ
ಶಾಸ್ತ್ರೀಯ ಅನುಮಾನಾತ್ಮಕ ತಂತ್ರ,ક્લાસિકલ ડિડક્ટિવ ટેકનિક
ಶಾಸ್ತ್ರೀಯ ಡೈನಾಮಿಕ್ಸ್,શાસ્ત્રીય ગતિશીલતા
ಶಾಸ್ತ್ರೀಯ ಆಪ್ಟಿಮೈಸೇಶನ್,શાસ્ત્રીય ઓપ્ટિમાઇઝેશન
ಶಾಸ್ತ್ರೀಯ ವಿನಾಶದ ಸಮಸ್ಯೆ,શાસ્ત્રીય વિનાશની સમસ્યા
ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ,શાસ્ત્રીય આંકડાકીય મિકેનિક્સ
ದೋಷಗಳ ವರ್ಗೀಕರಣ,ભૂલોનું વર્ગીકરણ
ವರ್ಗ ಮಧ್ಯಂತರ,વર્ગ અંતરાલ
ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ,વર્ગ અંતરાલ એકમ
ವರ್ಗ ಮಿತಿ,વર્ગ મર્યાદા
ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ઘડિયાળની દિશામાં
ಕ್ಲೋಪೆನ್ (= ಮುಚ್ಚಿದ ಮತ್ತು ತೆರೆದ),ક્લોપેન (= બંધ અને ખુલ્લું)
ಮುಚ್ಚಲಾಗಿದೆ,બંધ
ಮುಚ್ಚಿದ ಪೀನದ ಹಲ್,બંધ બહિર્મુખ હલ
ಮುಚ್ಚಿದ ಘನ,બંધ સમઘન
ಮುಚ್ಚಿದ ಕರ್ವ್,બંધ વળાંક
ಮುಚ್ಚಿದ ಡೊಮೇನ್,બંધ ડોમેન
ಮುಚ್ಚಿದ ಆಕೃತಿ,બંધ આકૃતિ
ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ,બંધ અંતરાલ
ಮುಚ್ಚಿದ ಪ್ರದೇಶ,બંધ પ્રદેશ
ಮುಚ್ಚಿದ ಸೆಟ್,બંધ સેટ
ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ,બંધ સપાટી
ಮುಚ್ಚಿದ,બંધ
ಮುಚ್ಚುವ ಆಪರೇಟರ್,બંધ ઓપરેટર
ಮುಚ್ಚುವ ಬಿಂದು (= ಸಂಪರ್ಕ ಬಿಂದು),બંધ બિંદુ (= સંપર્ક બિંદુ)
ಮುಚ್ಚುವ ನಿಲುವು,બંધ કરવાની ધારણા
ಮುಚ್ಚುವಿಕೆಯ ಸೆಟ್,બંધ સેટ
ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್,ક્લસ્ટર બિંદુ
ಕ್ಲಸ್ಟರ್ ಮಾದರಿ,ક્લસ્ટર નમૂના
ಕ್ಲಸ್ಟರ್ ಸೆಟ್,ક્લસ્ટર સેટ
ಏಕಾಕ್ಷ ವಲಯಗಳು,કોક્સિયલ વર્તુળો
ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾಗಳು,કોક્સિયલ પેરાબોલાસ
ಏಕಾಕ್ಷ ವಿಮಾನಗಳು,કોક્સિયલ પ્લેન
ಏಕಾಕ್ಷ ತ್ರಿಕೋನಗಳು,કોક્સિયલ ત્રિકોણ
ಕಾಬ್ - ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ,કોબ - ડગ્લાસ કાર્ય
ಕೋಡಿಂಗ್,કોડિંગ
ಡೇಟಾ ಕೋಡಿಂಗ್,ડેટાનું કોડિંગ
ಸಹ-ಡೊಮೇನ್,સહ-ડોમેન
ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ગુણાંક મેટ્રિક્સ
ಪರಸ್ಪರ ಸಂಬಂಧದ ಗುಣಾಂಕ,સહસંબંધનો ગુણાંક
ನಿರ್ಣಯದ ಗುಣಾಂಕ,નિર્ધારણ ગુણાંક
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವದ ಗುಣಾಂಕ,સ્થિતિસ્થાપકતાના ગુણાંક
ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ,વિસ્તરણ ગુણાંક
ಘರ್ಷಣೆಯ ಗುಣಾಂಕ,ઘર્ષણ ગુણાંક
ರೇಖೀಯ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ,રેખીય વિસ્તરણનો ગુણાંક
ಹಿಂಜರಿತದ ಗುಣಾಂಕ,રીગ્રેસન ગુણાંક
ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ,સપાટીના તાણનો ગુણાંક
ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ,વિવિધતાના ગુણાંક
ಸಹಕಾರಿ,કોફેક્ટર
ನಾಣ್ಯ ಎಸೆತ (ನಾಣ್ಯ ಟಾಸ್),સિક્કો ફેંકવું (સિક્કો ફેંકવું)
ಮಾದರಿ ಸಂಗ್ರಹ,નમૂનાનો સંગ્રહ
ಕೊಲಿನಿಯರ್,સમરેખા
ಏಕರೂಪತೆ,સમન્વય
ಕಾಲಮ್,કૉલમ
ಕಾಲಮ್ ಸಮಾನತೆ,કૉલમ સમાનતા
ಕಾಲಮ್ ಸಮಾನ,કૉલમ સમકક્ષ
ಕಾಲಮ್ ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,કૉલમ સમકક્ષ મેટ્રિક્સ
ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,કૉલમ મેટ્રિક્સ
ಕಾಲಮ್ ಶ್ರೇಣಿ,કૉલમ રેન્ક
ಕಾಲಮ್ ಕಡಿಮೆಯಾದ ಎಕೋಲಾನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,કૉલમ ઘટાડેલ ઇકોલોન મેટ્રિક્સ
ಕಾಲಮ್ ವೆಕ್ಟರ್,કૉલમ વેક્ટર
ಕಾಲಮ್‌ವಾರು,સ્તંભ પ્રમાણે
ಸಂಯೋಜಿತ ಸಮೀಕರಣ,સંયુક્ત સમીકરણ
ಸಾಮಾನ್ಯ ಕೋನ,સામાન્ય કોણ
ಸಾಮಾನ್ಯ ಅಕ್ಷ,સામાન્ય અક્ષ
ಸಾಮಾನ್ಯ ಬೇಸ್,સામાન્ય આધાર
ಸಾಮಾನ್ಯ ಛೇದ,સામાન્ય છેદ
ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ,સામાન્ય તફાવત
ಸಾಮಾನ್ಯ ಅಂಶ,સામાન્ય પરિબળ
ಸಾಮಾನ್ಯ ಲಾಗರಿಥಮ್,સામાન્ય લઘુગણક
ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ,સામાન્ય બહુવિધ
ಸಾಮಾನ್ಯ ಅನುಪಾತ,સામાન્ય ગુણોત્તર
ಸಾಮಾನ್ಯ ವಿಭಾಗ,સામાન્ય વિભાગ
ಸಾಮಾನ್ಯ ಭಾಗ,સામાન્ય બાજુ
ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,સામાન્ય સ્પર્શક
ಸಾಮಾನ್ಯ ಪದ,સામાન્ય શબ્દ
ಪರಿವರ್ತಕ ಕಾನೂನು,પરિવર્તનીય કાયદો
ಪರಿವರ್ತಕ ಆಸ್ತಿ,વિનિમયાત્મક મિલકત
ಪರಿವರ್ತಕ ನಿಯಮ,પરિવર્તનીય નિયમ
ಸೇರ್ಪಡೆಯ ಪರಿವರ್ತಕ ಕಾನೂನು,ઉમેરાનો વિનિમયાત્મક કાયદો
ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ಕಾನೂನು,ગુણાકારનો વિનિમયાત્મક કાયદો
ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ,વિનિમયાત્મક કામગીરી
ಪರಿವರ್ತಕ ಗುಂಪು,કોમ્યુટેટર જૂથ
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗಳ ಪ್ರಯಾಣ,મેટ્રિસિસની અવરજવર
ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್,કોમ્પેક્ટ સેટ
ಹೋಲಿಕೆ,તુલનાત્મકતા
ಸಾಧನಗಳ ಹೋಲಿಕೆ,માધ્યમની સરખામણી
ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ,ટકાવારીની સરખામણી
ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ,સરખામણી કસોટી
ಹೊಂದಾಣಿಕೆ ಸಮೀಕರಣ,સુસંગતતા સમીકરણ
ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ,સ્પર્ધાત્મક રમત
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಿಸ್ಥಿತಿ,સ્પર્ધાત્મક પરિસ્થિતિ
ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ,સ્પર્ધાત્મક વ્યૂહરચના
ಕಂಪೈಲರ್,કમ્પાઇલર
ಪೂರಕ,પૂરક
ಪೂರಕ ಕೋನ,પૂરક કોણ
ಪೂರಕ ಘಟನೆ,પૂરક ઘટના પૂરક ઘટના
ಪೂರಕ ಅಂಶ,પૂરક પરિબળ
ಪೂರಕ ಕಾರ್ಯ,પૂરક કાર્ય
ಪೂರಕ ಅರ್ಧ ಜಾಗ,પૂરક અડધી જગ્યા
ಪೂರಕ ಮಧ್ಯಂತರ,પૂરક અંતરાલ
ಪೂರಕ ಸೆಟ್,પૂરક સમૂહ
ಪೂರಕತೆ,પૂરક
ಒಂದು ಸೆಟ್ನ ಪೂರಕ,સમૂહનું પૂરક
ಸಂಪೂರ್ಣ ಜನಗಣತಿ,સંપૂર્ણ વસ્તી ગણતરી
ಸಂಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
ಸಂಪೂರ್ಣ ಮೆಟ್ರಿಕ್ ಜಾಗ,પૂર્ણ મેટ્રિક જગ્યા
ಸಂಪೂರ್ಣ ಆರ್ಥೋನಾರ್ಮಲ್ ಸೆಟ್,સંપૂર્ણ ઓર્થોનોર્મલ સેટ
ಸಂಪೂರ್ಣ ಚತುರ್ಭುಜ,સંપૂર્ણ ચતુષ્કોણ
ಸಂಪೂರ್ಣ ಅಂಶ,સંપૂર્ણ ભાગલાકાર
ಸಂಪೂರ್ಣ ಸೆಟ್,સંપૂર્ણ સેટ
ಸಂಪೂರ್ಣ ಪರಿಹಾರ,સંપૂર્ણ ઉકેલ
ಸಂಪೂರ್ಣವಾಗಿ ಯಾದೃಚ್ಛಿಕ ವಿನ್ಯಾಸ,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
ಸಂಕೀರ್ಣ ವಾದ,જટિલ દલીલ
ಸಂಕೀರ್ಣ ಸಂಯೋಗ,જટિલ જોડાણ
ಸಂಕೀರ್ಣ ವ್ಯತ್ಯಾಸ,જટિલ ભિન્નતા
ಸಂಕೀರ್ಣ ಕಾರ್ಯ,જટિલ કાર્ય
ಸಂಕೀರ್ಣ ಏಕೀಕರಣ,જટિલ એકીકરણ
ಸಂಕೀರ್ಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್,જટિલ મેટ્રિસિસ
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ,જટિલ સંખ્યા
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,જટિલ સંખ્યા ક્ષેત્ર
ಸಂಕೀರ್ಣ ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,જટિલ ઓર્થોગોનલ મેટ્રિક્સ
ಸಂಕೀರ್ಣ ವಿಮಾನ,જટિલ વિમાન
ಸಂಕೀರ್ಣ ಪ್ರಮಾಣ,જટિલ જથ્થો
ಸಂಕೀರ್ಣ ಪರಸ್ಪರ,જટિલ પારસ્પરિક
ಸಂಕೀರ್ಣ ಫಲಿತಾಂಶ,જટિલ પરિણામ
ಸಂಕೀರ್ಣ ಜಾಗ,જટિલ જગ્યા
ಸಂಕೀರ್ಣ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,જટિલ મૂલ્યવાન કાર્ય
ಸಂಕೀರ್ಣ ವೇರಿಯಬಲ್,જટિલ ચલ
ಕಾಂಪೊನೆಂಡೋ ಮತ್ತು ಡಿವಿಂಡೆಂಡೋ,componendo અને divindendo
ಘಟಕ,ઘટક
ಘಟಕ ವಿಶ್ಲೇಷಣೆ,ઘટક વિશ્લેષણ
ವ್ಯತ್ಯಾಸದ ಅಂಶ,ભિન્નતાનો ઘટક
ವೆಕ್ಟರ್ನ ಘಟಕ,વેક્ટરનો ઘટક
ಸಂಯೋಜಿತ ಕಾರ್ಯ,સંયુક્ત કાર્ય
ಸಂಯೋಜಿತ ಕಲ್ಪನೆ,સંયુક્ત પૂર્વધારણા
ಸಂಯೋಜಿತ ಸಂಖ್ಯೆ,સંયુક્ત સંખ્યા
ಸಂಯೋಜಿತ ಸರಣಿ,સંયુક્ત શ્રેણી
ವಾಹಕಗಳ ಸಂಯೋಜನೆ,વેક્ટરની રચના
ಸಂಯುಕ್ತ ಕೋನ,સંયોજન કોણ
ಸಂಯುಕ್ತ ವಿಭಾಗ,સંયોજન વિભાજન
ಸಂಯುಕ್ತ ಭಾಗ,સંયોજન અપૂર્ણાંક
ಚಕ್ರಬಡ್ಡಿ,સંયોજન વ્યાજ
ಸಂಯುಕ್ತ ಸಂಭವನೀಯತೆ,સંયોજન સંભાવના
ಸಂಕುಚಿತ ಹರಿವು,સંકુચિત પ્રવાહ
ಸಂಕೋಚನ,સંકોચન
ಲೆಕ್ಕಾಚಾರ,ગણતરી
ಕಂಪ್ಯೂಟೇಶನಲ್ ಸೂತ್ರ,કોમ્પ્યુટેશનલ ફોર્મ્યુલા
ಲೆಕ್ಕಾಚಾರದ ಮೌಲ್ಯ,ગણતરી કરેલ મૂલ્ય
ಕಂಪ್ಯೂಟರ್,કમ્પ્યુટર
ಕಂಪ್ಯೂಟರ್ ಅಲ್ಗಾರಿದಮ್,કમ્પ્યુટર અલ્ગોરિધમનો
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ,કમ્પ્યુટર પ્રોગ્રામ
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,કોમ્પ્યુટર પ્રોગ્રામીંગ
ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್,કમ્પ્યુટર સિમ્યુલેશન
ಕಂಪ್ಯೂಟಿಂಗ್,કમ્પ્યુટિંગ
ಕಾನ್ಕೇವ್ ಕಾರ್ಯ,અંતર્મુખ કાર્ય
ಕಾನ್ಕೇವ್ ಬಹುಭುಜಾಕೃತಿ,અંતર્મુખ બહુકોણ
ಕಾನ್ಕೇವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,અંતર્મુખ પ્રોગ્રામિંગ
ಕೇಂದ್ರೀಕೃತ ವಲಯಗಳು,કેન્દ્રિત વર્તુળો
ಕೇಂದ್ರೀಕೃತ ವಕ್ರಾಕೃತಿಗಳು,કેન્દ્રિત વણાંકો
ಕಾಂಕ್ರೀಟ್ ರೂಪ,કોંક્રિટ સ્વરૂપ
ಸಾಲುಗಳ ಏಕರೂಪತೆ,રેખાઓની સંમતિ
ಏಕಕಾಲೀನ,સમવર્તી
ಏಕಕಾಲೀನ ಶಕ್ತಿಗಳು,સમવર્તી દળો
ಷರತ್ತುಬದ್ಧ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,શરતી ઘનતા કાર્ય
ಷರತ್ತುಬದ್ಧ ವಿತರಣೆ,શરતી વિતરણ
