Telugu,Bengali
బాతు,হাঁস
ఎకాలజీ,বাস্তুশাস্ত্র
ఎకోనొమెట్రిక్స్,একনোমেট্রিক্স
ఆర్థిక సామర్థ్యం,অর্থনৈতিক দক্ষতা
ఎకోటైప్,ইকোটাইপ
ఎక్టోట్రోఫిక్,অ্যাক্টোট্রফিক
ఎడాఫిక్,এড্যাফিক
ఎడాఫాలజీ,এড্যাফোলজি
అంచు,এজিং
తినదగిన భాగం,ভোজ্য অংশ
డిమాండ్ యొక్క స్థితిస్థాపకత,চাহিদার স্থিতিস্থাপকতা
ఉత్పత్తి యొక్క స్థితిస్థాపకత,উত্পাদন স্থিতিস্থাপকতা
విద్యుద్విశ్లేషణ,বৈদ্যুতিন বিশ্লেষণ
ఎలెక్ట్రోఫోరేసిస్,ইলেক্ট্রোফোরসিস
ఎలివియేషన్,এলিউভিয়েশন
ఎమాస్క్యులేటర్,ইমাসকুলেটর
ఎంబాంకింగ్,এম্ব্যাঙ্কিং
పిండం,ভ্রূণ
పిండశాస్త్రం,ভ্রূণতত্ত্ব
ఆవిర్భావం,উত্থান
ఎమల్సిఫైయర్,ইমুলিফায়ার
ఎండోజెనస్,অন্তঃসত্ত্বা
ఎండోమిటోసిస్,এন্ডোমিটোসিস
ఎండోపరాసైట్,এন্ডোপারাসাইট
ఎండోస్పెర్మ్,এন্ডোস্পার্ম
ఎంటర్ప్రైజ్,এন্টারপ্রাইজ
కీటకాలజీ,এনটমোলজি
పర్యావరణం,পরিবেশ
ఎంజైమ్,এনজাইম
ఎపికోటిల్ అంటుకట్టుట,এপিকোটাইল গ্রাফটিং
ఎపిఫైట్,এপিফাইট
ఈక్విటీ,ইক্যুইটি
నిర్మూలన,নির্মূল
అవసరమైన పోషకాలు,অত্যাবশ্যক পুষ্টি
అంచనా,অনুমান
ఎటిలేషన్,Itiolation
యూజెనిక్,ইউজেনিক
మూల్యాంకనం,মূল্যায়ন
ఆవిరిపోటు,বাষ্পীভবন
ఇవాపో-ట్రాన్స్పిరేషన్,বাষ্পী-স্থানান্তর
ఎవర్‌గ్రీన్ విప్లవం,চিরসবুজ বিপ্লব
సతత హరిత,চিরসবুজ
పరిణామం,বিবর্তন
ఎక్సైజ్,আবগারি
అలసట,ক্লান্তি (উর্বরতা)
దోపిడీ,শোষণ
అన్వేషణ,অনুসন্ধান
ఎక్స్‌ట్రషన్,এক্সট্রুশন
కళ్ళు,চোখ (সুগারকেন/আলু)
తినదగిన పైన్,ভোজ্য পাইন
"ఏనుగు పాదం, యమ","হাতি পা, ইয়াম"
యూకలిప్టస్,ইউক্যালিপটাস
వానపాము,কেঁচো
కీటక శాస్త్రవేత్త,এনটমোলজিস্ট
పర్యావరణవేత్త,পরিবেশবাদী
కారకం,ফ্যাক্টর
కారకాల ఉత్పాదకత,ফ্যাক্টর উত্পাদনশীলতা
కారకం,ফ্যাক্টরেজ
కారకమైన బ్లాక్ డిజైన్,ফ্যাক্টরিয়াল ব্লক ডিজাইন
ఫ్యాకల్టీ,ফ্যাক্টেটিভ
ఫాలో,পতন
కుటుంబం,পরিবার
వ్యవసాయ మదింపు,খামার মূল্যায়ন
వ్యవసాయ బడ్జెట్,খামার বাজেট
వ్యవసాయ వ్యాపారం,খামার ব্যবসা
వ్యవసాయ ప్రణాళిక,খামার পরিকল্পনা
రైతు,কৃষক
వ్యవసాయం,কৃষিকাজ
ఫాసియేషన్,ফ্যাসিয়েশন
మలం,ফেকান্ডেশন
కిణ్వ ప్రక్రియ,গাঁজন
సంతానోత్పత్తి,উর্বরতা
ఎరువులు,সার
ఎరువుల వినియోగ సామర్థ్యం,সার ব্যবহারের দক্ষতা
ఫైబరస్,তন্তু
ఫీల్డ్,ক্ষেত্র
క్షేత్ర సామర్థ్యం,ক্ষেত্রের ক্ষমতা
క్షేత్ర ప్రదర్శన,ক্ষেত্র প্রদর্শন
స్థిరీకరణ,স্থিরকরণ
వరదలు,বন্যা
ప్రవాహ రేఖ చిత్రం,প্রবাহ চিত্র
ఆహార విలువ,খাদ্য মান
మేట,ঘাস (পশুর)
అంచనా,পূর্বাভাস
అటవీ,বন। জংগল
అటవీప్రాంతం,বনাঞ্চল
ఫ్రాండ్,ফ্রন্ড
ఫ్రాస్ట్ రెసిస్టెంట్,ফ্রস্ট প্রতিরোধী
ఫ్రాస్ట్,ফ্রস্ট
స్తంభింపచేసిన (పండు & కూరగాయలు),হিমায়িত (ফল ও উদ্ভিজ্জ)
ఫలితం,ফলস্বরূপ
ఫ్రూట్ డ్రాప్,ফল ড্রপ
పండు-సెట్ (పండ్ల అమరిక),ফল-সেট (ফল সেটিং)
ధూమపానం,ধোঁয়াশা
శిలీంద్ర సంహారిణి,ছত্রাকনাশক
శిలీంధ్ర,ছত্রাকজনিত
ఫంగస్,ছত্রাক
ఫ్యూరో,ফুরো
ఫ్యూజన్,একীকরণ
ఫజ్,ফুজ
మసక,অস্পষ্ট
"ఫెన్నెల్, సోంపు","মৌরি, অ্যানিস"
FENUGREEK,ফেনুগ্রেক
అత్తి,ডুমুর
ఫింగర్ మిల్లెట్,আঙুলের বাজরা
ఫైర్-ఫ్లేమ్ బుష్,ফায়ার-ফ্লেমে বুশ
అటవీ జ్వాల,বনের শিখা
ఫ్రెంచ్ బీన్,ফরাসি শিম
ఫ్లీ,ফ্লা
ఫాక్స్,ফক্স
ఫ్రూట్ ఫ్లై,ফলের মাছি
పిత్తాశయం,গল (হর্ট)
గామేట్,গেমেট
తోట,বাগান
గేజ్ (నీరు),গেজ (জল)
జీన్ బ్యాంక్,জিন ব্যাংক
జన్యు ట్యాగింగ్,জিন ট্যাগিং
జన్యుశాస్త్రం,জিনোলজি
జన్యు పటం,জেনেটিক মানচিত্র
జన్యుశాస్త్రం,জেনেটিক্স
జన్యువు,জিনোম
జెనోమిక్ లైబ్రరీ,জিনোমিক লাইব্রেরি
జెనోమిక్స్,জিনোমিক্স
జన్యురూపం,জিনোটাইপ
జన్యురూపం,জিনোটাইপ
జాతి,জেনাস
జాతి,জেনাস
జెర్మ్,জীবাণু
