English,Gujarati
closest packed,નવીનતમ પેક્ડ
close-up (=close-up view),નજીકનું દૃશ્ય
cloud,"વાદળો, વાદળો, અસ્પષ્ટતા, ફોલ્લીઓ"
cluster,ટોળું
coarse,"બરછટ, બરછટ, ક્રૂડ, સબસ્ટાન્ડર્ડ, અશુદ્ધ"
coarsely crystalline,મેક્રો સ્ફટિકીય
coast,"કોસ્ટ, ટાર્ગેટ હાઉસ (રડાર)"
coat,"આવરણ, કોટ, કોટ"
coating,"કોટિંગ, કોટિંગ, કોટિંગ"
coaxial,મનાવવું
code,"કોડ, સાઇન, કોડ, કોડ, કોડ"
coded,કોડેડ
coding pulse,કોડિંગ પલ્સ
coefficient,ગુણાંક
coercive,સંયમ
coercivity,સસ્પેન્સ
coherence,"જોડાણ, જોડાણ"
coherent,"સંલગ્ન, જોડાયેલ"
cohesion,સંયોગ
cohesional,સાંસાનજી
coil,જન્માક્ષર
coiled,વીંટળાયેલ
coiling,"કોઇલ, કોઇલ બિલ્ડીંગ, કોઇલિંગ"
coincidence,ફ્લેટ
cold,ઠંડી
cold emission,નીચા તાપમાનનું ઉત્સર્જન
cold neutron,સબથર્મલ ન્યુટ્રોન
collapsible state,નાશ
collateral,"કોલેટરલ, શાખા, શાખા"
collator,"સંયોજક, સંયોજક, કોલેટર"
collection,સંગ્રહ
collective,"સામૂહિક, વસ્તી"
collector,"કલેક્ટર, કલેક્ટર, કલેક્ટર"
colliding particles,અથડાતા કણ
collimate,સમાંતર
collimated,"સમાંતર, દિશાહીન"
collimator,સમાંતરગ્રામ
collinear,ગોઠવણી
collinearity,ગોઠવણી
collision,"અથડામણ, અથડામણ, અથડામણ"
colloidal,કોલોઇડ
colorimeter,"રંગમાપક, રંગમાપક"
colour blindness,રંગ અંધત્વ
colour,પાત્ર
column,"કૉલમ, કૉલમ"
coma,"અલ્પવિરામ, ટફ્ટ, પૂંછડી, પૂંછડી"
combination,"સંયોજન, સંયોજન, સંચય"
combinational tone,સંયુક્ત સ્વર
combination tone,સંયુક્ત સ્વર
combustibility,જવાબદારી
combustion,દહન
commercial ferrite,વ્યાપારી ફેરાઇટ
common,"સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
communication,કોમ્યુનિકેશન્સ
commutation,"ડાયવર્ઝન, ડેટમ ચેન્જ, ક્રમચય"
commutator,"કોમ્યુટેટર, કમ્યુટેટર, કમ્યુટેટર"
comparator,"તુલના કરનાર, તુલના કરનાર"
comparison,સરખામણી
compass,"હોકાયંત્ર, હોકાયંત્ર, હોકાયંત્ર"
compatibility,"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા"
compensate,"વળતર આપવું, બદલો લેવો"
compensation,"વળતર, વળતર, વળતર"
compensator,વિરોધી પગલાં
compilation,"સંકલન, અર્થઘટન"
compile,"સંકલન, અર્થઘટન"
complementarity,પૂરકતા
comlementary,પૂરક
complete,પૂર્ણ
completed shell,સંપૂર્ણ કોષ
complete modulation,સંપૂર્ણ મોડ્યુલેશન
complex,"જટિલ, જટિલ, પેકેજ"
complex atom,જટિલ અણુ
complex function,જટિલ કાર્ય
complexion,ફોર્મેટ
complex mechanism,જટિલ મિકેનિઝમ
compliance,ફોલો-અપ
component,"ઘટક, સંકળાયેલ ઘટક"
composite,"સંયુક્ત, મિશ્ર"
compound,"મિશ્ર, મિશ્ર, સંયુક્ત, નાણા, સંયોજન"
compound pendulum,asral લોલક
compress,"સંકુચિત (સં.), સંકુચિત (વિ.)"
compressed,સંકુચિત
compressibility,સંકોચનક્ષમતા
compressible,સંકુચિત
compression,સંકોચન
compressor,"કોમ્પ્રેસર, કોમ્પ્રેસર"
Compton electron,"કોમ્પટન ઇલેક્ટ્રોન, પ્રતિસંતુલિત ઇલેક્ટ્રોન"
computation,ગણતરી
computational,કોમ્પ્યુટેશનલ
computer,"કમ્પ્યુટર, કમ્પ્યુટર, કમ્પ્યુટર"
concave,અંતર્મુખ
concavo-concave,બાયકોન્વેક્સ
concentrate,"ધ્યાન કેન્દ્રિત કરવું, જાડું કરવું, ધ્યાન કેન્દ્રિત કરવું (વિ.)"
concentrated,"કેન્દ્રિત, કેન્દ્રિત, કેન્દ્રિત"
concentration,"એકાગ્રતા, એકાગ્રતા, એકાગ્રતા, એકાગ્રતા"
concentric,"એકકેન્દ્રી, કેન્દ્રિત"
conception,ખ્યાલ
conceptual,વૈચારિક
concordance,"આત્મીયતા, વાતચીત"
concordant,સુમેળ
concurrent,"સમવર્તી, પાછળનું"
condensation,"ઘનીકરણ, ઘનીકરણ"
condense,"ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું"
condensed,"કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ"
condenser,"કન્ડેન્સર, કેપેસિટર, કલેક્ટર"
condition,"સ્થિતિ, સ્થિતિ, સ્થિતિ, સ્થિતિ"
conductance,વાહકતા
conducting,ડ્રાઈવર
conduction,ડ્રાઇવિંગ
conductivity,વાહકતા
confidence,વફાદારી
configuration,"રૂપરેખાંકન, રૂપરેખાંકન"
configurational,રૂપરેખાંકન
confocal,કોન્ફોકલ
congruence,"સુસંગતતા, દ્વિધ્રુવીતા, સમાનતા"
congruent,"સુસંગત, સમાન"
conical,શંકુ
conjugate,"સંયોજિત થવું (વિ.), સંયુકત થવું (વિ.)"
connected in parallel,લેટરલ એસોસિયેટેડ
connected in series,સાંકળ સંબંધિત
connecting line,કનેક્ટર લાઇન
connection,જોડાણ
connector,"પ્રાયોજક, કનેક્ટર"
consecutive,સળંગ
conservation,આશ્રયદાતા
conservative,આશ્રયદાતા
consistency,"સુસંગતતા, સુસંગતતા, જાડાઈ, જાડાઈ"
consistent,"સુસંગત, વિરુદ્ધ"
consonance,વાતચીત
consonant (note),વાતચીત
constancy,સ્થિરતા
constant,"સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન"
constantan,કોન્સ્ટેન્ટન
constant drift,સતત પ્રવાહ
constant of aberration,સહવર્તી સંખ્યા
constants of circuit,સર્કિટની લાક્ષણિકતાઓ
constellation,નક્ષત્ર
constitution,"રચના, રચના, રચના"
constrained motion,પ્રતિબંધિત ગતિ
constraint,અવરોધ
constriction,સંકુચિત
constructive interference,ટકાઉ હસ્તક્ષેપ
consumed energy,ઊર્જા વપરાય છે
contact,"સ્પર્શ, સ્પર્શ, સ્પર્શ"
contractor,"સંપર્ક, સંપર્ક"
contamination,દૂષણ
content,"સામગ્રી, ભાગ, અડધો ભાગ"
continuity,"સાતત્ય, સાતત્ય"
continuity of state,રાજ્ય સાતત્ય
continuous,"સતત, અખંડ, અખંડ, સતત, સતત"
continuum,સાતત્ય
contract,"સંકુચિત કરવું, સંકુચિત કરવું (ver.)"
contracted,સંકોચો
contraction,સંકોચન
contraorbital direction,કાઉન્ટર-ઓર્બિટલ દિશા
contrarelated body,સંબંધિત શરીર
contrast,"વિપરીત, વિપરીત"
control,નિયંત્રણ
convection,સંવહન
convection term,પહોંચાડતી પોસ્ટ
convective,વેસ્ક્યુલર
conventional atomic weight,નિયમિત અણુ વજન
converge,"એકરૂપ થવું, એકરૂપ થવું"
convergence,"કન્વર્જન્સ, કન્વર્જન્સ"
convergent lens,કન્વર્જિંગ લેન્સ
converse,"વિરુદ્ધ, વિરુદ્ધ"
conversely,VICA ઊલટું
conversion,રૂપાંતર
converted,રૂપાંતરિત
converter,કન્વર્ટર
convertible lens,કન્વર્ટિબલ લેન્સ
convex,બહિર્મુખ
convexity,બહિર્મુખતા
convexo-concave,બહિર્મુખ
convexo-convex,બાયકોન્વેક્સ
coolant,શીતક
cooler,"રેફ્રિજન્ટ, ચિલર"
Coolidge tube,કૂલીજ ટ્યુબ
cooling,ઠંડક
cooling agent,શીતક
cooperative phenomenon,સહકારી ઘટના
coordinate,"સંકલન, સંકલન"
coordinate axis,ડિરેક્ટર અક્ષ
coplanar,પ્લેનર
coplanarity,સપાટતા
copy,"નકલ, નકલ, નકલ"
core,કોર
core electron,કોર ઇલેક્ટ્રોન
Coriolis acceleration,કોરિઓલિસ પ્રવેગક
Coriolis force,કોરિઓલિસ બળ
cornona,"કિરીટ, કોરોના"
Corona Australis,કોરોના ઓસ્ટ્રેલિયા
Corona Borealis,કોરોના બોરેલિસ
coronal prominence,સૌર જ્વાળા
corpuscle,દાણા
corpuscular,દાણાદાર
correct,"સાચું, સાચું"
corrected,સુધારેલા
correction,"સુધારો, સુધારો"
Correlation,સહ-સંબંધ
correspond,"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
correspondence principle,સંગઠનના નિયમો
Corresponding,સાથ
cosine law,કોસાઇન નિયમ
cosmic abundance,જગ્યા વિપુલતા
Cosmical,કોસ્મિક
cosmic burst,અવકાશ કિરણ વિસ્ફોટ
cosmic ray,"અવકાશ કિરણ, કોસ્મિક કિરણ"
cosmic shower,અવકાશ વરસાદ
cosmic space,જગ્યા
cosmological,કોસ્મિક
cosmology,"કોસ્મોલોજી, કોસ્મોલોજી"
Cosmonaut,અવકાશયાત્રી
Cosmonautics,અવકાશ વિજ્ઞાન
Cosmos,"કોસમોસ, બ્રહ્માંડ"
Coulomb,કુલોમ્બ
Coulombic field,કુલોમી વિસ્તાર
Coulometer,કુલોમીટર
Count,"ગણવું, ગણવું, ગણવું, ગણવું"
count down,"ગણતરી, વ્યસ્ત ગણતરી"
Counter,"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ"
counter clockwise,ઘડિયાળની વિરુદ્ધ દિશામાં
counter current,"રિવર્સ કરંટ, કાઉન્ટર કરંટ"
counter electromotive force,વિરોધી ઇલેક્ટ્રોમોટિવ બળ
counter measures,પ્રતિનિયુક્તિ
Counterpoise,વિપરીત ધડ
counting rate,ગણતરી દર
Counts,"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી"
