Assamese,Kannada
ধ্বনি উপাদান,ಅಕೌಸ್ಟಿಕ್ ಘಟಕ
ধ্বনি পৰিবাহীতা,ಅಕೌಸ್ಟಿಕ್ ವಾಹಕತೆ
একাউষ্টিক ডেম্পিং,ಅಕೌಸ್ಟಿಕ್ ಡ್ಯಾಂಪಿಂಗ್
ধ্বনিগত বিক্ষিপ্ততা,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
শব্দ হেকাৰ,ಧ್ವನಿ ಹ್ಯಾಕರ್
ধ্বনি শক্তি*,ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ*
ধ্বনি শক্তি সমীকৰণ,ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಸಮೀಕರಣ
ধ্বনি সমীকৰণ,ಅಕೌಸ್ಟಿಕ್ ಸಮೀಕರಣ
শব্দ পুনৰুদ্ধাৰ,ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ
ক্লেডনি আকৃতি,ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು
একাউষ্টিক ফিল্টাৰ,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
শব্দ উৎপাদক,ಧ್ವನಿ ಜನರೇಟರ್
একাউষ্টিক গ্ৰেটিং,ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್
একাউষ্টিক ইম্পিডেন্স*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
শব্দৰ জড়তা,ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ
শব্দৰ তীব্ৰতা,ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ
শব্দৰ হস্তক্ষেপ মিটাৰ,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್
একাউষ্টিক ইন্টাৰফেৰেন্স ডিটেক্টৰ,ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ
একাউষ্টিক লেন্স,ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್
শব্দ ৰেখা,ಧ್ವನಿ ಸಾಲು
ধ্বনিযুক্ত ভৰ,ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ
ধ্বনিগত পদাৰ্থ,ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು
শব্দৰ অৰ্থ মুক্ত পথ,ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ
একাউষ্টিক মোড,ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್
শব্দৰ শব্দ,ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ
ধ্বনিযুক্ত ওম*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
"একাউষ্টিক পেনেল, একাউষ্টিক বৰ্ড","ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್"
ধ্বনি পৰ্যায় ধ্ৰুৱক,ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ
একাউষ্টিক ৰিচিভাৰ,ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್
শব্দৰ চাপ,ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ
শব্দৰ প্ৰতিসমতা নিয়ম,ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ
শব্দ সংক্ৰমণ,ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ
ধ্বনিগত ধৰ্ম,ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು
ধ্বনিযুক্ত চতুৰ্ভুজ,ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್
ধ্বনি বিকিৰণ মৌল,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ
ধ্বনি বিকিৰণ,ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ
শব্দ নিবাৰণ,ಧ್ವನಿ ನಿರೋಧಕ
একাউষ্টিক ৰেডিঅ&#39;মিটাৰ,ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್
ধ্বনিগত প্ৰতিক্ৰিয়া,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ধ্বনিগত পাৰস্পৰিকতা উপপাদ্য,ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ
শব্দ হ্ৰাস কাৰক,ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ
ধ্বনি প্ৰতিফলন সহগ,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ
ধ্বনি বিবৰ্তন,ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ
শব্দ প্ৰতিৰোধ ক্ষমতা,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
ধ্বনিগত প্ৰতিক্ৰিয়া,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
ধ্বনিগত বিক্ষিপ্ততা,ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
শুনা বিন্দু,ಶ್ರವಣ ಬಿಂದು
শব্দৰ কঠিনতা,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
শব্দ ব্যৱস্থা,ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ
একাউষ্টিক থাৰ্মোমিটাৰ,ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
শব্দৰ বেগ,ಅಕೌಸ್ಟಿಕ್ ವೇಗ
শব্দ তৰংগ,ಧ್ವನಿ ತರಂಗ
একাউষ্টিক,ಅಕೌಸ್ಟಿಕ್
শব্দ শোষণ সহগ,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
শব্দ শোষণ উপাদান,ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ
একাউষ্টিক বৰ্তনী,ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್
ধ্বনিগত প্ৰতিক্ৰিয়া,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ
শব্দ বিলম্ব ৰেখা,ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ
ধ্বনিগত বিকৃতি,ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
একাউষ্টিক একাউষ্টিক,ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್
একাউষ্টিক ফিল্টাৰ,ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್
একাউষ্টিক ইম্পিডেন্স*,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*
ফ&#39;ন&#39;গ্ৰাফ,ಫೋನೋಗ್ರಾಫ್
ধ্বনিযুক্ত ওম*,ಅಕೌಸ್ಟಿಕ್ ಓಮ್*
ধ্বনি ধ্ৰুৱক,ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ
একাউষ্টিক ফ&#39;নন,ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್
ধ্বনি সংবহন ধ্ৰুৱক,ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ
শব্দ পৰিৱৰ্তন সহগ,ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ
শব্দ প্ৰতিৰোধ ক্ষমতা,ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ
শব্দৰ কঠিনতা,ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ
শব্দ একক,ಧ್ವನಿ ಘಟಕ
শব্দ নিবাৰণ,ಧ್ವನಿ ನಿರೋಧಕ
একাউষ্টিক চাইড লাইন,ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್
"শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান","ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್"
শব্দ মিটাৰ,ಧ್ವನಿ ಮೀಟರ್
শব্দৰ চাপ,ಧ್ವನಿ ಒತ್ತಡ
অধিগ্ৰহণ ৰাডাৰ,ಸ್ವಾಧೀನ ರೇಡಾರ್
সালোক সংশ্লেষণ বিকিৰণ,ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ
এক্টিনিয়াম নিৰ্গমন,ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ
এক্টিনো-ইউৰেনিয়াম,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ
এক্টিনো-ইউৰেনিয়াম শৃংখলা,ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ
ৰেডিঅ&#39;ইলেক্ট্ৰিক,ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್
"এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ","ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್"
"কাৰ্য্য, কাৰ্য্য","ಕ್ರಿಯೆ, ಕಾರ್ಯ"
ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া,ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ
ক্ৰিয়া ধ্ৰুৱক,ಕ್ರಮ ಸ್ಥಿರ
প্ৰভাৱৰ ক্ষেত্ৰ,ಪ್ರಭಾವದ ಗೋಳ
"সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে","ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ"
সক্ৰিয় প্ৰসাৰণ,ಸಕ್ರಿಯ ಪ್ರಸರಣ
"সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ","ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್"
সক্ৰিয়কৰণ প্ৰভাৱ,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
সক্ৰিয়কৰণ প্ৰভাৱ,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ
সক্ৰিয়কৰণ বিশ্লেষণ,ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ
কাৰ্য্যকলাপ কেন্দ্ৰ,ಚಟುವಟಿಕೆ ಕೇಂದ್ರ
সক্ৰিয়কৰণ পৰীক্ষক,ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ
সক্ৰিয়কৰণ শক্তি,ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ
সক্ৰিয়কৰণ এণ্ট্ৰপি,ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ
সক্ৰিয়কৰণ অতিভোল্টেজ,ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್
সক্ৰিয়কৰণৰ হাৰ,ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ
"সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা","ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್"
সক্ৰিয়কৰ্তা পৰমাণু,ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು
ত্বৰণকাৰী,ವೇಗವರ್ಧಕ
সক্ৰিয় শোষণ,ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
সক্ৰিয় আকাশী,ಸಕ್ರಿಯ ವೈಮಾನಿಕ
বিকিৰণৰ বিপদজনক অঞ্চল,ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ
সক্ৰিয় ডিভাইচ,ಸಕ್ರಿಯ ಸಾಧನ
সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ,ಸಕ್ರಿಯ ಗುರಿ
সক্ৰিয় হাইড্ৰজেন*,ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*
সক্ৰিয় জাল,ಸಕ್ರಿಯ ಜಾಲರಿ
সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা,ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್
সক্ৰিয় লুপ,ಸಕ್ರಿಯ ಲೂಪ್
সক্ৰিয় ক&#39;ড*,ಸಕ್ರಿಯ ಕೋಡ್*
সক্ৰিয় উপাদান,ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು
সক্ৰিয় অণু,ಸಕ್ರಿಯ ಅಣು
সক্ৰিয় জাল,ಸಕ್ರಿಯ ಜಾಲರಿ
সক্ৰিয় পুনৰ শোষণ,ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ
সক্ৰিয় অঞ্চল,ಸಕ್ರಿಯ ಪ್ರದೇಶ
সক্ৰিয় নিয়ন্ত্ৰণ,ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ
সক্ৰিয় উপগ্ৰহ,ಸಕ್ರಿಯ ಉಪಗ್ರಹ
সক্ৰিয় বিভাজনশীল সৌৰ শিখা,ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ
সক্ৰিয় অণুপুষ্টিকৰ উপাদান,ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು
সক্ৰিয় অনুসৰণ ব্যৱস্থা,ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ
সক্ৰিয় ট্ৰেন্সডুচাৰ,ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
সক্ৰিয় গ্ৰহণ,ಸಕ್ರಿಯ ಸೇವನೆ
কাৰ্য্যকলাপ সহগ*,ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*
কাৰ্য্যকলাপ সূচকাংক,ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ
কাৰ্য্যকলাপৰ অনুপাত,ಚಟುವಟಿಕೆಯ ಅನುಪಾತ
কাৰ্য্যকলাপ ভেক্টৰ,ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್
প্ৰকৃত মনিটৰ,ನಿಜವಾದ ಮಾನಿಟರ್
প্ৰকৃত মানসিক চাপ,ನಿಜವಾದ ಒತ್ತಡ
ট্ৰিগাৰ কৰা,ಹುರಿದುಂಬಿಸು
উৎপত্তিকাৰী,ಹುಟ್ಟುಗಾರ
উৎপত্তিকাৰী,ಹುಟ್ಟುಗಾರ
acuityometer,ಅಕ್ಯುಟಿಯೋಮೀಟರ್
শ্ৰৱণ ক্ষমতা,ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ
ফটো তীক্ষ্ণতা মূল্য,ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ
তীব্ৰ কোণ,ತೀವ್ರ ಕೋನ
ফুচফুচাই কোৱা,ಗುಸುಗುಸು
তীব্ৰ ত্ৰিভুজ,ತೀವ್ರ ತ್ರಿಕೋನ
অচক্ৰীয়,ಅಸೈಕ್ಲಿಕ್
অনুকূলন প্ৰয়োগ,ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್
অনুকূলিত অৱস্থা,ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ
অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা,ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
এডাপ্টোমিটাৰ,ಅಡಾಪ್ಟೋಮೀಟರ್
এডকক এন্টেনা,ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ
সামৰণিত,ಒಟ್ಟುಗೂಡಿಸಲು
সংকলনৰ সময়,ಸಂಕಲನ ಸಮಯ
সংকলন-বিয়োগ সময়,ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ
adder,ಸೇರಿಸುವವನು
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)"
যোগ ধ্ৰুৱক,ಸೇರ್ಪಡೆ ಸ್ಥಿರ
ত্বৰণ-যোগফল নিয়ম,ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ
দূৰত্ব-যোগফল নিয়ম,ದೂರ-ಮೊತ್ತದ ನಿಯಮ
বেগ-যোগফল নিয়ম,ವೇಗ-ಮೊತ್ತ ನಿಯಮ
ভেক্টৰৰ যোগফল,ವಾಹಕಗಳ ಮೊತ್ತ
সংগ্ৰহ বিক্ৰিয়া,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
অতিৰিক্ত মজিয়া,ಹೆಚ್ಚುವರಿ ಮಹಡಿ
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)"
"যোগকৰণ, যোগকৰণ","ಸಂಯೋಜಕ, ಸಂಯೋಜಕ"
যোগকৰণ ব্যৱস্থা,ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ
সংমিশ্ৰিত আখৰ,ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ
যোগকৰণৰ পৰিপূৰক ৰং,ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ
যোগকৰণ ধ্ৰুৱক,ಸಂಯೋಜಕ ಸ್ಥಿರ
যোগকৰণ ট্ৰেকচন,ಸಂಯೋಜಕ ಎಳೆತ
যোগকৰণ প্ৰভাৱ,ಸಂಯೋಜಕ ಪರಿಣಾಮ
যোগকৰণ কাৰক,ಸಂಯೋಜಕ ಅಂಶ
যোগকৰণ কাৰ্য্য,ಸಂಯೋಜಕ ಕಾರ್ಯ
যোগকৰণৰ মিশ্ৰণ,ಸಂಯೋಜಕ ಮಿಶ್ರಣ
যোগকৰণৰ মূল,ಸಂಯೋಜಕ ಮೂಲ
যোগকৰণ প্ৰক্ৰিয়া,ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ
যোগযোগ্যতা,ಸೇರಿಸುವಿಕೆ
যোগকৰণ কোৱাণ্টাম সংখ্যা,ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
সংগ্ৰহ বিক্ৰিয়া,ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ
যোগযোগ্যতা,ಸೇರಿಸುವಿಕೆ
aditron,ಅಡಿಟ್ರಾನ್
ঠিকনা*,ತಿಳಿಯಿರಿ*
ঠিকনা গণনা,ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ
ঠিকনা,ವಿಳಾಸ
ঠিকনা এনক্ৰিপচন,ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ
ঠিকনা প্ৰকাশ,ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ
ঠিকনাযোগ্যতা,ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ
ঠিকনা বাৰ,ವಿಳಾಸ ಪಟ್ಟಿ
ঠিকনা পোহৰ,ವಿಳಾಸ ಬೆಳಕು
ঠিকনা সলনি কৰা,ವಿಳಾಸ ಬದಲಾವಣೆ
পতনশ,ಪತಾಂಶ
ঠিকনা পঞ্জীয়ন,ವಿಳಾಸ ರಿಜಿಸ್ಟರ್
ঠিকনা নিৰ্বাচন চুইচ,ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್
ঠিকনা সজাই পৰাই তোলা টেবুল,ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ
সম্বোধন কৰা,ಉದ್ದೇಶಿಸಿ
এড্রেছ&#39;গ্ৰাফ,ಅಡ್ರೆಸೊಗ್ರಾಫ್
ঠিকনা ব্যৱস্থাপ্ৰণালী,ವಿಳಾಸ ವ್ಯವಸ್ಥೆ
আঠাযুক্ততা,ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
আঠাযুক্ত চাপ,ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ
আঠাযুক্ত শক্তি,ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ
আঠাযুক্ত ব্লক কৰা,ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ
আদিয়াবাট,ಅಡಿಯಾಬಟ್
adiabatic,ಅಡಿಯಾಬಾಟಿಕ್
এডিয়াবেটিক ত্বৰণ,ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ
এডিয়াবেটিক আনুমানিককৰণ,ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು
এডিয়াবেটিক আয়তন সহগ,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ
এডিয়াবেটিক থাৰ্মোমিটাৰ,ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್
এডিয়াবেটিক পৰিৱৰ্তন,ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್"
এডিয়াবেটিক সংকোচন ক্ষমতা,ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ
এডিয়াবেটিক কম্প্ৰেছন,ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್
এডিয়াবেটিক গৰ্ভনিৰোধক,ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ
এডিয়াবেটিক শীতল সীমা,ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ
এডিয়াবেটিক বক্ৰ,ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್
এডিয়াবেটিক বিকৃতি,ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ
এডিয়াবেটিক বিচুম্বকীয়কৰণ,ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
এডিয়াবেটিক ৰিজ&#39;লিউচন,ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್
এডিয়াবেটিক বিচ্যুতি,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ
এডিয়াবেটিক ইফেক্ট,ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ
এডিয়াবেটিক ইলাষ্টিকতা,ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
এডিয়াবেটিক এলিপছয়ড,ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ
