Marathi,Assamese
ब्रामा कंप्रेसर,ব্ৰামা কম্প্ৰেছাৰ
शाखा,শাখা-প্ৰশাখা
"धाडसी जाळी, धाडसी जाळी","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
ब्रास ब्रॅझिंग,ব্ৰাছ ব্ৰেজিং
विच्छेदन,ছেভাৰেন্স
ब्रेक कनेक्टर,সংযোগকাৰী ভাঙি পেলাওক
"फ्रॅक्चर डायोड, जेनर डायोड","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
फ्रॅक्चर,হাড়ভঙা
"ब्रीडर रिएक्टर, ब्रीडर न्यूक्लियर फर्नेस, ब्रीडर फर्नेस","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
पुनरुत्पादन,প্ৰজনন
"retardant विकिरण, brastralung","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
brewster-कोन,ব্ৰুষ্টাৰ-কোণ
ब्रुस्टर फ्रीज,ব্ৰুষ্টাৰ ফ্ৰীজ
पूल,সেঁতু
ब्रिज बाँड,দলং বন্ধন
"तेजस्वी, तेजस्वी, चमकदार","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
प्रकाशक,ইলুমিনেটৰ
तेज,ৰেডিয়েন্স
"द्युती, प्रभा","দ্যুতি, প্ৰভা"
ब्रिलुवान क्षेत्र,ব্ৰীলুৱান অঞ্চল
ब्रिटिश मानक मेणबत्ती,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
ठिसूळ,ভংগুৰ
ठिसूळपणा,ভংগুৰতা
प्रसारण,সম্প্ৰচাৰ
तपशीलवार,বিস্তৃত
प्रतिगामी,ৰেট্ৰ&#39;গ্ৰেড
ब्रोगली फॉर्म्युला,ব্ৰগলি সূত্ৰ
खंडित,খণ্ডিত
ब्राउनी मोशन,ব্ৰাউনি গতি
"कुची, बुरुश, कुर्च, गुल्म","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"बबल, बबल (सं.), बडबड (v.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
उत्तेजित होणे,effervescence
प्रतिकार,প্ৰতিকাৰৰ ব্যৱস্থা
आकुंचन,সংকোচন
"amp-प्रतिरोध, बफर","amp-প্ৰতিৰোধ, বাফাৰ"
ध्वनीशास्त्र,শব্দবিজ্ঞান
बर्धन,বৰধন
बल्ब,বাল্ব
उदयास येणे,আবির্ভূত
"मात्रा, मोठ्या प्रमाणात, वस्तुमान, वस्तुमान, खंड","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
व्हॉल्यूम लवचिकता गुणांक,আয়তন স্থিতিস্থাপকতা সহগ
लोकसंख्या मालमत्ता,জনসংখ্যাৰ সম্পত্তি
कमाल तापमान,সৰ্বোচ্চ উষ্ণতা
फुगवटा,উখহি উঠা
"गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
घड,মুঠি
बनसेन सेल,বুনচেন কোষ
उत्साह,প্লাৱন ক্ষমতা
"उछाल, उत्साह","buoyancy, প্লাৱন ক্ষমতা"
बर्गर सर्किट,বাৰ্গাৰ চাৰ্কিট
चोराची घंटा,চোৰৰ ঘণ্টা
"बर्नर, इग्निटर","বাৰ্নাৰ, ইগনিটাৰ"
पूर्ण प्रज्वलन,সম্পূৰ্ণ ইগনিচন
"स्फोट, स्फोट, फूट","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
ओळ व्यस्त,লাইন ব্যস্ত
व्यस्त टोन,ব্যস্ত সুৰ
बजर,buzzer
बायपास,পাৰ হোৱা
सर्किट,বৰ্তনী
"सागरी तार, केबल","সাগৰৰ তাঁৰ, কেবল"
कॅडमियम,কেডমিয়াম
सीझियम सेल,চিজিয়াম-কোষ
पांजर द्विध्रुव,পাঞ্জাৰ ডাইপোল
पांजर इफेक्ट,পাঞ্জাৰ ইফেক্ট
मोजणे,গণনা কৰা
कॅल्क्युलेटर,কেলকুলেটৰ
कॅलेंडर,কেলেণ্ডাৰ
"कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
कॅलिपर,কেলিপাৰ
"कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"उष्णता (v.), उष्मांक (सं.)","তাপ (v.), কেলৰি (ed.)"
"कॅलरीमीटर, कॅलरीमीटर","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"कॅलरीमेट्री, कॅलरीमेट्री","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
कॅमेरा,কেমেৰা
"कुल्या किरण, कालवा किरण","কুল্যা কিৰণ, খাল কিৰণ"
candela,কেণ্ডেলা
"मेणबत्ती, मेणबत्ती","মমবাতি, মমবাতি"
प्रामाणिक,canonical
cantilever,কেন্টিলিভাৰ
"टोपी, झगा (सं.), इंटरलेसिंग (v.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
धारण,ধৰি ৰখা
कॅपेसिटर,কেপাচিটৰ
"capillarity, capillarity","কেপিলাৰিটি, কেপিলাৰিটি"
"केशिका, केशिका","কেপিলাৰী, কেপিলাৰী"
केशिका शक्ती,কেপিলাৰী বল
"कॅप्सूल, कॅप्सूल, कॅप्सूल","কেপচুল, কেপচুল, কেপচুল"
पकडणे,বন্দী কৰা
कार्बन 14 शेड्यूलिंग,কাৰ্বন ১৪ সময়সূচী
"अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या","মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা"
कार्नोचे प्रमेय,carno ৰ উপপাদ্য
वाहक,বাহক
कार्टेशियन अक्ष,কাৰ্টেচিয়ান অক্ষ
काडतूस,কাৰ্টিজ
"सोपानी (वि.), सोपानीपत (सं.)","সোপানী (ভ.), সোপানীপাট (সম্পা.)"
प्रेरित,অনুপ্ৰাণিত
"आपत्ती, आपत्ती","বিপৰ্যয়, দুৰ্যোগ"
लिमिटर डायोड,লিমিটাৰ ডাইঅ&#39;ড
"ऑर्थोमीटर, कॅथेटोमीटर","অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ"
कॅथेट्रॉन,কেথেট্ৰন
कॅथोड,কেথ&#39;ড
cation,কেটিয়ন
तेजस्वी पृष्ठ,পোহৰ পৃষ্ঠা
कोटोर,কোটৰ
"सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण","প্ৰান্তীয়, আৱৰণ, ছেক্সন, সৰ্বোচ্চ সংখ্যা, আৱৰণ"
आकाशीय,আকাশী
सेल-स्थिर,কোষ-ধ্ৰুৱক
सिमेंट लेन्स,চিমেণ্টযুক্ত লেন্স
लक्ष केंद्रित,ধ্যান কেন্দ্ৰিত
सेंटीग्रेड,চেন্টিগ্ৰেড
सेंटीमीटर,চেন্টিমিটাৰ
सेंटीमीटर-ग्राम-सेकंद पद्धत,চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি
"मध्यवर्ती, मध्यवर्ती","কেন্দ্ৰীয়, কেন্দ্ৰীয়"
