Kannada,Marathi
ಪಕ್ಷಪಾತದ ಅಭಿಪ್ರಾಯ,पक्षपाती मत
ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ,ग्रंथसूची
ದ್ವೈವಾರ್ಷಿಕ,द्विवार्षिक
ವಿಭಜಿಸು,द्विपक्षीय
ಪ್ರಾಂತೀಯ,बिगॅमी
ದ್ವಿಪಕ್ಷೀಯ,द्विपक्षीय
ದ್ವಿಭಾಷಾ,द्विभाषिक
ದ್ವಿಭಾಷಾ,द्विभाषिक
ಮಸೂದೆ,बिल
ವಿನಿಮಯ ಮಸೂದೆ,विनिमयाची पावती
ದ್ವಿಮುಖ ವರದಿ,द्विपक्षीय अहवाल
ಬಂಧಿಸುವ,बंधनकारक
ಜೈವಿಕ,बायोडाटा
ದ್ವಿಪಕ್ಷೀಯ,द्विपक्षीय
ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,द्विपक्षीय करार
ಜನ್ಮ ವಾರ್ಷಿಕೋತ್ಸವ,वर्धापन दिन
ಜನನ ಪ್ರಮಾಣಪತ್ರ,जन्म प्रमाणपत्र
ಜನನ ನಿಯಂತ್ರಣ,जन्म नियंत्रण
ಹುಟ್ಟಿದ ದಿನಾಂಕ,जन्मदिनांक
ಜನ್ಮಸ್ಥಳ,जन्म ठिकाण
ಜನನ ಪ್ರಮಾಣ,जन्म दर
ಜೈವಿಕವಾದ,द्विपक्षीय
ಕಪ್ಪು ಆರ್ಥಿಕತೆ,काळा अर्थव्यवस्था
ಕಪ್ಪು ಪಟ್ಟಿ,काळा यादी
ಕಪ್ಪಿ,ब्लॅकमेल
ಕಪ್ಪು ಮಾರುಕಟ್ಟೆ,काळा बाजार
ಆವರಿಸು,दोष
ಖಾಲಿ ಪರಿಶೀಲನೆ,रिक्त तपासणी
ಕಂಬಳಿ ವ್ಯವಹಾರ,ब्लँकेट डील
ಕಂಬಳಿ ಆದೇಶ,ब्लँकेट ऑर्डर
ಹರಡು,ब्लास्ट
ಮಿಶ್ರಣ,मिश्रण
ನಿರ್ಬಂಧ,ब्लॉक
ದಿಗ್ಬಂಧನ,नाकेबंदी
ನಿರ್ಬಂಧಿತ ಬಂಡವಾಳ,अवरोधित भांडवल
ದೊಡ್ಡ ಅಕ್ಷರ,ब्लॉक लेटर
ರಕ್ತದಾನ,रक्तदान
ರಕ್ತದ ಸಂಬಂಧಗಳು,रक्त संबंध
ನೀಲಿ ಕಾಲರ್ ಕೆಲಸ,ब्लू कॉलर जॉब
ನೀಲನಕ್ಷೆ,ब्लूप्रिंट
ಹಬ್ಬ,ब्लफ
ಮಂಡಲಿ,बोर्ड
ಬೋರ್ಡಿಂಗ್ ಮತ್ತು ವಸತಿ,बोर्डिंग आणि लॉजिंग
ನಿರ್ದೇಶಕರ ಮಂಡಳಿ,संचालक मंडळ
ಕಂದಾಯ ಮಂಡಳಿ,महसूल मंडळ
ದೇಹ,शरीर
ಅಂಗರಕ್ಷಕ,अंगरक्षक
ನಕಲಿ ಚೀಟಿ,बोगस व्हाउचर
ಕಸೀಟರು,बोनाफाइड्स
ಕರಾರುಪತ್ರ,बाँड
ಬಂಧಿತ ದುಡಿಮೆ,बंधनकारक कामगार
ಬೋನರಿ,बोनस
ಬುಕಿಂಗ್ ಕಚೇರಿ,बुकिंग कार्यालय
ಪುಸ್ತಕ ಕಪಾಟು,बुक-कीपर
ಬುಕ್‌ಪಿಂಗ್,पुस्तक ठेवणे
ಕಿರುಪುಸ್ತಕ,पुस्तिका
ಉಲ್ಲೇಖದ ಪುಸ್ತಕ,संदर्भ पुस्तक
ಪುಸ್ತಕದ ಮೌಲ್ಯ,पुस्तक मूल्य
ಮತಗಟ್ಟೆ,बूथ
ಬೂತ್ ಸೆರೆಹಿಡಿಯುವಿಕೆ,बूथ कॅप्चरिंग
ಗಡಿ ಭತ್ಯೆ,सीमा भत्ता
ಗಡಿರೇಖೆ,सीमारेषा
ಸಾಲಗಾರ,कर्जदार
ಎರವಲು ಪಡೆಯುವ ಶಕ್ತಿ,कर्ज घेण्याची शक्ती
ಮೇಲಧಿಕಾರಿ,बॉस
ಬಟಲ್‌ನೆಕ್,अडथळा
ಆವರಣ,कंस
ಗಡಿರೇಖೆ,सीमा
ಬಹಿಷ್ಕರಿಸು,बहिष्कार
ಮೆದುಳು ಹರಳು,बुध्दीमानांची गळती
ಶಾಖಾ ಕಚೇರಿ,शाखा कार्यालय
ಉಲ್ಲಂಘಿಸು,उल्लंघन
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,कराराचा भंग
ಆತ್ಮವಿಶ್ವಾಸದ ಉಲ್ಲಂಘನೆ,आत्मविश्वासाचा भंग
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,करारभंग
ಶಿಸ್ತು ಉಲ್ಲಂಘನೆ,शिस्तीचा भंग
ಕಾನೂನು ಉಲ್ಲಂಘನೆ,कायद्याचा भंग
ಶಾಂತಿಯ ಉಲ್ಲಂಘನೆ,शांततेचा भंग
ಸವಲತ್ತು ಉಲ್ಲಂಘನೆ,विशेषाधिकार उल्लंघन
ಭರವಸೆಯ ಉಲ್ಲಂಘನೆ,वचन उल्लंघन
ನಿಯಮದ ಉಲ್ಲಂಘನೆ,नियम उल्लंघन
ನಂಬಿಕೆ ದ್ರೋಹ,विश्वास उल्लंघन
ಒಡೆಯುವಿಕೆ,ब्रेक
ಒಡೆಯುವುದು,यंत्रातील बिघाड
ಸೇವೆಯಲ್ಲಿ ಮುರಿಯಿರಿ,सेवेत ब्रेक
ಬಿರುಕು,ब्रेक-अप
ತಳಿ,प्रजनन
ಲಂಚ,लाच
ಸಂಕ್ಷಿಪ್ತ,संक्षिप्त
ಸಂರಕ್ಷಣಾ,संक्षिप्त
ಸಂಕ್ಷಿಪ್ತ ಪುನರಾರಂಭ,संक्षिप्त सारांश
ಅದ್ಭುತ ದಾಖಲೆ,चमकदार रेकॉर्ड
ಗಮನಕ್ಕೆ ತನ್ನಿ,लक्षात घ्या
ಪ್ರಸಾರ,प्रसारण
ಚೂರುಪಾರು,ब्रॉडशीट
ಕರಪತ್ರ,माहितीपत्रक
ದಲ್ಲಾಳಿ,दलाली
ಮುಂದೆ ತರಲಾಗಿದೆ (ಬಿ/ಎಫ್),पुढे आणले (बी/एफ)
ಬಜೆಟ್ ಹಂಚಿಕೆ,अर्थसंकल्प वाटप
ಬಾಗರ ನಿಯಂತ್ರಣ,बगेटरी कंट्रोल
ಬಜೆಟ್ ಅಂದಾಜು,अर्थसंकल्प अंदाज
ಬಜೆಟ್ ನಿಬಂಧನೆ,अर्थसंकल्प तरतूद
ಕಟ್ಟಡ,इमारत
ಬೃಹತ್,बल्क
ಬೃಹತ್ ಖರೀದಿ,मोठ्या प्रमाणात खरेदी
ಗುಂಡು,बुलेटिन
ಬಂಪರ್ ಬೆಳೆ,बम्पर पीक
ಖಾಲಿ ಹುದ್ದೆಗಳ ಗುಂಪೇ,रिक्त जागा
ಗಡಗಟ್ಟುವ,बंगळ
ಅಧಿಕಾರಶಾಹಿ,नोकरशाही
ಅಧಿಕಾರ,नोकरशाही
ವ್ಯಾಪಾರ ವರ್ಗ,व्यवसाय वर्ग
ವ್ಯವಹಾರ ಸಮಯ (= ವ್ಯವಹಾರದ ಗಂಟೆಗಳು),व्यवसाय तास (= व्यवसायाचे तास)
ವ್ಯಾಪಾರಿ,व्यापारी
ಹಿಂದಕ್ಕೆ ಖರೀದಿಸಿ,परत खरेदी
ಖರೀದಿದಾರ,खरेदीदार
ಬೈ ಚುನಾವಣೆ (= ಚುನಾವಣೆಯಿಂದ),बाय निवडणूक (= निवडणुकीद्वारे)
ಕೈಯಿಂದ,हाताने तयार केलेल्या
ಅಂಚೆಯ ಮೂಲಕ,पोस्टाने
ಕ್ಯಾಬಿನ್ ಸಾಮಾನುಗಳು,केबिन बॅगेज
ಸಂಚಾರಿ,कपाट
ಕಸಕ,केडर
ವಿವೇಚನೆ,आपत्ती
ಲೆಕ್ಕಾಚಾರ,गणना
ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷ,कॅलेंडर वर्ष
ಪ್ರಚಾರ,मोहीम
ಕ್ಯಾಂಪಸ್,कॅम्पस
ಕ್ಯಾಂಪಸ್ ಸಂದರ್ಶನ,कॅम्पस मुलाखत
ರದ್ದುಮಾಡು,रद्द करा
ರದ್ದುಮಾಡುವಿಕೆ,रद्द
ಅಭ್ಯರ್ಥಿ,उमेदवार
ಉಮೇದುವಾರಿಕೆ,उमेदवारी
ಕ್ಯಾನ್ವಾಸಿಂಗ್,कॅनव्हासिंग
ಸಾಮರ್ಥ್ಯ,क्षमता
ಸಮರ್ಥ,सक्षम
ಸಾಮರ್ಥ್ಯ,क्षमता
ಬಂಡವಾಳ,भांडवल
ಬಂಡವಾಳ ವೆಚ್ಚ,भांडवली खर्च
ಮರಣದಂಡನೆ,फाशीची शिक्षा
ಹೇಳಿಕೆ ಶುಲ್ಕ,कॅपिटेशन फी
ಸೆರೆಹಿಡಿಯು,कॅप्चर
ತತ್ವ,काळजी
ವೃತ್ತಿ,करिअर
ವೃತ್ತಿ ಅಭಿವೃದ್ಧಿ,करिअर विकास
ಉಸ್ತುವಾರಿ ಸರ್ಕಾರ,काळजीवाहू सरकार
ಮುಂದಕ್ಕೆ ಸಾಗಿಸಲಾಗಿದೆ (ಸಿ/ಎಫ್),पुढे नेले (सी/एफ)
ಮುಂದೆ ಸಾಗಿಸಿ,पुढे जा
ಸಾಗಿಸುವ ವೆಚ್ಚ,वाहून नेणारा खर्च
ರವಾನೆಯಾಗುತ್ತದೆ,वर जा
ಬಂಡಿ,कार्टेज
ಈಡಂದು,केस
ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ,केस स्टडी
ನಗದು,रोख
ಬಾಕಿ ಉಳಿದಿರುವ ಹಣ,रोख शिल्लक
ನಗದು ಪುಸ್ತಕ,रोख पुस्तक
ನಗದು ಕಾರ್ಡ್,रोख कार्ड
ನಗದು ಪ್ರಮಾಣಪತ್ರ,रोख प्रमाणपत्र
ನಗದು ಕೇಂದ್ರ,रोख काउंटर
ನಗದು ಬೆಳೆ,नगदी पिक
ನಗದು ರಿಯಾಯಿತಿ,रोख सूट
ನಗದು,कॅश डाउन
ಕೈಯಲ್ಲಿ ನಗದು,हातात रोख
ನಗದು ಜ್ಞಾಪಕ,रोख मेमो
ನಗದು ಪಾವತಿ,रोख देय
ಜಾತಿ,जात
ಜಾಗ,जातीचे प्रमाणपत्र
ಮತ ಚಲಾಯಿಸುವ,कास्टिंग मत
ಪ್ರಾಸಂಗಿಕ,प्रासंगिक
ಪ್ರಾಸಂಗಿಕ ದುಡಿಮೆ,प्रासंगिक कामगार
ಸಾಮಾನ್ಯ ರಜೆ,प्रासंगिक रजा
ವಿಪತ್ತು,कॅज्युअल्टी
ಪ್ರಾಸಂಗಿಕ ಖಾಲಿ,प्रासंगिक रिक्त जागा
ಪಟ್ಟಿ,कॅटलॉग
ವರ್ಗೀಯ,वर्गीकरण
ವರ್ಗ,वर्ग
ಅಡುಗಾ ಸೇವೆ,केटरिंग सेवा
ಎಚ್ಚರಿಕೆ,सावधगिरी
ಎಚ್ಚರಿಕೆ ಹಣ,सावधगिरीचे पैसे
ಬೆಂಕಿಯನ್ನು ನಿಲ್ಲಿಸಿ,आग बंद करा
"ಸೀಲಿಂಗ್ (""ಬೆಲೆ"" ಯಂತೆ)","कमाल मर्यादा (""किंमत"" म्हणून)"
ಆಚರಣೆ,उत्सव
ಕೋಶ,सेल फोन
ಸೆಳೆತ,सेन्सॉर
ಖಂಡನೆ,सेन्सॉर
ಖಂಡನೆ ಚಲನೆ,सेन्सॉर मोशन
ಜನಗಣತಿ,जनगणना
ಮಧ್ಯ ಸೆಸ್,मध्यवर्ती उपकर
ಕೇಂದ್ರ ನಾಗರಿಕ ಸೇವಾ ನಿಯಮಗಳು,केंद्रीय नागरी सेवा नियम
ಮಧ್ಯದ ಅಬಕಾರಿ,केंद्रीय उत्पादन शुल्क
ಕೇಂದ್ರ ಸರ್ಕಾರ,केंद्र सरकार
ಕೇಂದ್ರೀಕರಣ,केंद्रीकरण
ಕೇಂದ್ರಮಾಪಕ ಸೇವೆ,केंद्रीकृत सेवा
ಕೇಂದ್ರೀಯವಾಗಿ ಧನಸಹಾಯ ಯೋಜನೆ,मध्यवर्ती अनुदानीत योजना
ಕೇಂದ್ರೀಯವಾಗಿ ಪ್ರಾಯೋಜಿತ ಯೋಜನೆ,मध्यवर्ती प्रायोजित योजना
ಕೇಂದ್ರ ಕಚೇರಿ,मध्यवर्ती कार्यालय
ಕೇಂದ್ರ ಆದಾಯ,मध्यवर्ती महसूल
ಕೇಂದ್ರ ಮಾರಾಟ ತೆರಿಗೆ,केंद्रीय विक्री कर
ಕೇಂದ್ರ,मध्य
ಶತಮಾನ,शतक
ಏಕದಳ,अन्नधान्य
ಏಕದಳಶಾಸ್ತ್ರಜ್ಞ,फेरेलिस्ट
ವಿಧ್ಯುಕ್ತ ಮೆರವಣಿಗೆ,औपचारिक परेड
ಕಾರ್ಯಕ್ರಮ,सोहळा
ಪ್ರಮಾಣಪತ್ರ,प्रमाणपत्र
ಫಿಟ್ನೆಸ್ ಪ್ರಮಾಣಪತ್ರ,फिटनेसचे प्रमाणपत्र
ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರ,पोस्टिंगचे प्रमाणपत्र
ಸೇವೆಯ ಪ್ರಮಾಣಪತ್ರ,सेवेचे प्रमाणपत्र
ಪ್ರಮಾಣೀಕರಣ,प्रमाणपत्र
ಪ್ರಮಾಣೀಕೃತ ಪ್ರತಿ,प्रमाणित प्रत
ಪ್ರಮಾಣೀಕರಿಸು,प्रमाणित करा
ಹಳ್ಳ,सेस
ನಿಲ್ಲಿಸುವುದು,विराम
ಸರಪಳಿ,साखळी
ಅಧ್ಯಕ್ಷರು/ಅಧ್ಯಕ್ಷರು,अध्यक्ष/अध्यक्ष
ಚರನ್,चालान
ಸವಾಲು,आव्हान
ಕೊಠಡಿ,खोली
ವಾಣಿಜ್ಯ ಮಂಡಳಿ,चेंबर ऑफ कॉमर्स
ಬದಲಾವಣೆ,बदला
ಅಸ್ತವ್ಯಸ್ತ,अनागोंदी
ಅಧ್ಯಾಯ,धडा
ಅಕ್ಷರ ಹತ್ಯೆ,चारित्र्य हत्या
ಅಕ್ಷರ ಪ್ರಮಾಣಪತ್ರ,वर्ण प्रमाणपत्र
ಶುಲ್ಕ,शुल्क
ಆಸ್ತಿಯ ಮೇಲೆ ಶುಲ್ಕ ವಿಧಿಸಿ,मालमत्तेवर शुल्क आकार
ಚಾರ್ಜ್ ಶೀಟ್,शुल्क पत्रक
ದೌರ್ಬಲ್ಯದ,धर्मादाय
ದಾನ,धर्मादाय संस्था
ಪಟ್ಟಿ,चार्ट
ಚಾರ್ಟರ್,सनद
ಚಾಸಿಸ್ ಸಂಖ್ಯೆ,Chasis संख्या
ಮೋಸ,फसवणूक
ಪರಿಶೀಲನೆ,तपासा
ಪಟ್ಟಿ,यादी तपासा
ಪೋಸ್ಟ್ ಪರಿಶೀಲಿಸಿ,पोस्ट तपासा
ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ,केमिस्ट
ಪರಿಶೀಲನೆ,धनादेश
ಚೆಕ್ ಲೆಟ್,LET तपासा
ಮುಖ್ಯಸ್ಥ,प्रमुख
ಮಕ್ಕಳ ಶಿಕ್ಷಣ ಭತ್ಯೆ,मुले शिक्षण भत्ता
ಮಕ್ಕಳ ಶೋಷಣೆ,मुलाचे शोषण
ಬಾಲಕಾರ್ಮಿಕ,बाल मजूर
ಮಕ್ಕಳ ಕಲ್ಯಾಣ,बाल कल्याण
ದೀರ್ಘಕಾಲದ,जुनाट
ಕಾಲಾನುಕ್ರಮದ ಕ್ರಮ (= ಕಾಲಾನುಕ್ರಮದ ಅನುಕ್ರಮ),कालक्रमानुसार ऑर्डर (= कालक्रमानुसार)
ವೃತ್ತ,मंडळ
ಸರ್ಕ್ಯೂಟ್ ಮನೆ,सर्किट हाऊस
ಸುತ್ತೋಲೆ (= ವೃತ್ತಾಕಾರದ ಅಕ್ಷರ),परिपत्रक (= परिपत्रक पत्र)
ಪ್ರಸರಣ,अभिसरण
ಸಂದರ್ಭ,परिस्थिती
ಸಾಂದರ್ಭಿಕ ಪುರಾವೆಗಳು,परिस्थितीजन्य पुरावा
ಉಲ್ಲೇಖ,उद्धरण
ಪೌರತ್ವ,नागरिकत्व
ನಗರ ಸರಿದೂಗಿಸುವ ಭತ್ಯೆ,शहर भरपाई भत्ता
ನಾಗರಿಕ ಸೌಕರ್ಯಗಳು,नागरी सुविधा
ನಾಗರಿಕರ,दिवाणी
ನಾಗರಿಕ ಸಂಹಿತೆ,नागरी संहिता
ನಾಗರಿಕ ರಕ್ಷಣಾ,नागरी सुरक्षा
ನಾಗರಿಕ ಪಟ್ಟಿ,दिवाणी यादी
ನಾಗರಿಕ ಮದುವೆ,नागरी विवाह
ನಾಗರಿಕ ಕಾರ್ಯವಿಧಾನದ ಸಂಹಿತೆ,नागरी प्रक्रिया कोड
ನಾಗರಿಕ ಸೇವೆ,नागरी सेवा
ನಾಗರಿಕರ,दिवाणी खटला
ನಾಗರಿಕ ಸರಬರಾಜು,नागरी पुरवठा
ಅಂತರ್ಯುದ್ಧ,नागरी युद्ध
ಹಕ್ಕು,हक्क
ಹಕ್ಕುದಾರ,दावेकर्ता
ಹಕ್ಕು ರೂಪ,हक्क फॉर्म
ಮರುಪಾವತಿಗಾಗಿ ಹಕ್ಕು,परताव्यासाठी हक्क
ಸ್ಪಷ್ಟೀಕರಣ,स्पष्टीकरण
ವರ್ಗ,वर्ग
ವರ್ಗೀಕೃತ ಜಾಹೀರಾತು,वर्गीकृत जाहिरात
ವರ್ಗೀಕೃತ ದಾಖಲೆಗಳು,वर्गीकृत कागदपत्रे
ವರ್ಗೀಕೃತ ಮಾಹಿತಿ,वर्गीकृत माहिती
ವರ್ಗೀಕರಿಸು,वर्गीकरण
ತರಗತಿಯ ದೃಷ್ಟಿಯಿಂದ,वर्गाच्या दिशेने
ಷರತ್ತು,कलम
ಆಪಾದನೆ,क्लीयरन्स
ಸ್ಪಷ್ಟ ಖಾಲಿ ಹುದ್ದೆ,स्पष्ट रिक्तता
ಕ್ಲೆಕ್ಯ,कारकुनी
ಕ್ಲೆರಿಕಲ್ ಕೇಡರ್,कारकुनी संवर्ग
ಕ್ಲೆರಿಕಲ್ ದೋಷ,कारकुनी त्रुटी
ಕ್ಲೆರಿಕಲ್ ಸಿಬ್ಬಂದಿ,कारकुनी कर्मचारी
ಕ್ಲೆರಿಕಲ್ ಕೆಲಸ,कारकुनी काम
ಗ್ರಾಹಕ,ग्राहक
ಗಡಿಯಾರ ಕೊಠಡಿ,क्लोक रूम
