Punjabi,Telugu
ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਣ,ఆటోమేటిక్ ఫ్రీక్వెన్సీ కంట్రోల్
ਆਟੋਮੈਟਿਕ ਸੀਮਾ,ఆటోమేటిక్ లిమిటర్
ਆਟੋਮੈਟਿਕ ਮਸ਼ੀਨ,ఆటోమేటిక్ మెషిన్
ਆਟੋਮੈਟਿਕ ਫਾਸੇ ਕੰਟਰੋਲ,ఆటోమేటిక్ ఫేసే నియంత్రణ
ਆਟੋਮੈਟਿਕ ਤਸਵੀਰ ਸੰਚਾਰ,ఆటోమేటిక్ పిక్చర్ ట్రాన్స్మిషన్
ਆਟੋਮੈਟਿਕ ਪਲੇਅਬੈਕ,ఆటోమేటిక్ ప్లేబ్యాక్
ਆਟੋਮੈਟਿਕ ਪਾਵਰ ਕੰਟਰੋਲ,ఆటోమేటిక్ పవర్ కంట్రోల్
ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ఆటోమేటిక్ ప్రోగ్రామింగ్
ਆਟੋਮੈਟਿਕ ਰਿਕਾਰਡਿੰਗ,ఆటోమేటిక్ రికార్డింగ్
ਆਟੋਮੈਟਿਕ ਰੀਸੈੱਟ,ఆటోమేటిక్ రీసెట్
ਆਟੋਮੈਟਿਕ ਸ਼ਟਰ,ఆటోమేటిక్ షట్టర్
ਆਟੋਮੈਟਿਕ ਸਿਸਟਮ,ఆటోమేటిక్ సిస్టమ్
ਆਟੋਮੈਟਿਕ ਟੈਲੀਫੋਨ,ఆటోమేటిక్ టెలిఫోన్
ਆਟੋਮੈਟਿਕ ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ,స్వయంచాలక ఉష్ణోగ్రత నియంత్రణ
ਆਟੋਮੈਟਿਕ ਵੋਲਟੇਜ ਰੈਗੂਲੇਟਰ,ఆటోమేటిక్ వోల్టేజ్ రెగ్యులేటర్
ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਕੰਪ੍ਰੈਸਰ,ఆటోమేటిక్ వాల్యూమ్ కంప్రెసర్
ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਨਿਯੰਤਰਣ,ఆటోమేటిక్ వాల్యూమ్ కంట్రోల్
ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਫੈਲਾਓਡਰ,ఆటోమేటిక్ వాల్యూమ్ ఎక్స్‌పాండర్
ਆਟੋਮੈਟੇਸ਼ਨ,ఆటోమేషన్
ਆਟੋਮੈਟੇਸ਼ਨ ਕੰਟਰੋਲ,ఆటోమేషన్ నియంత్రణ
ਆਟੋਮੈਟਿਕ ਬਾਰੰਬਾਰਤਾ ਕੰਟਰੋਲਰ,ఆటోమేషన్ ఫ్రీక్వెన్సీ కంట్రోలర్
ਸਹਾਇਕ,సహాయక
ਸਹਾਇਕ ਆਡੀਓ ਬੱਸ,సహాయక ఆడియో బస్సు
ਉਪਲਬਧ ਪਾਵਰ,అందుబాటులో ఉన్న శక్తి
ਬਰਫਬਾਰੀ ਟੁੱਟਣਾ,హిమపాతం విచ్ఛిన్నం
Life ਸਤਨ ਜ਼ਿੰਦਗੀ,సగటు జీవితం
Speptuse ਸਤਨ ਦਬਾਅ,సగటు పీడనం
Average ਸਤ ਗਤੀ,సగటు వేగం
ਸਪਿਨ ਦਾ ਧੁਰਾ,స్పిన్ యొక్క అక్షం
ਅਜ਼ੀਮੂਥ,అజిముత్
ਅਜ਼ੀਮੂਥ ਐਂਗਲ,అజిముత్ కోణం
ਅਜੀਮੂਥ ਗਲਤੀ,అజిముత్ లోపం
ਪਿਛਲੀ ਰੋਸ਼ਨੀ,బ్యాక్ లైట్
ਬੈਕ ਪ੍ਰੋਜੈਕਸ਼ਨ,బ్యాక్ ప్రొజెక్షన్
ਵਾਪਸ ਵੋਲਟੇਜ (= ਰਿਵਰਸ ਵੋਲਟੇਜ),వెనుక వోల్టేజ్ (= రివర్స్ వోల్టేజ్)
ਬੈਕਫਾਇਰ (ਆਰਕ ਬੈਕ),బ్యాక్‌ఫైర్ (ఆర్క్ బ్యాక్)
ਪਿਛੋਕੜ ਦੀ ਰੋਸ਼ਨੀ,నేపథ్య కాంతి
ਪਿਛੋਕੜ ਦੇ ਸ਼ੋਰ,వెనుకవైపు శబ్ధం
ਪਿਛੋਕੜ ਦਾ ਅਨੁਮਾਨ,నేపథ్య ప్రొజెక్షన్
ਬੈਕਅਪ,బ్యాకప్
ਬੇਫਲ,అడ్డుపడే
ਪਕਾਉਣਾ,బేకింగ్
ਸੰਤੁਲਿਤ ਆਡੀਓ,సమతుల్య ఆడియో
ਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ,సమతుల్య ఆడియో లైన్
ਸੰਤੁਲਿਤ ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,సమతుల్య ప్రసార రేఖ
ਸੰਤੁਲਨ,బ్యాలెన్సింగ్
ਗੈਲਸਟ,బ్యాలస్ట్
ਗਲੇਸਟ ਫੈਕਟਰ,బ్యాలస్ట్ కారకం
ਬਾਲੂਨ,బలున్
ਜਥਾ,బ్యాండ్
ਬੈਂਡ ਪਾਸ ਫਿਲਟਰ,బ్యాండ్ పాస్ ఫిల్టర్
ਬੈਂਡ ਚੋਣਕਾਰ,బ్యాండ్ సెలెక్టర్
ਬੈਂਡ ਸਪਲਿਟਿੰਗ,బ్యాండ్ విభజన
ਬੈਂਡ ਸਟੌਪ ਫਿਲਟਰ,బ్యాండ్ స్టాప్ ఫిల్టర్
ਬੈਂਡ ਸਵਿਚ,బ్యాండ్ స్విచ్
ਬੈਂਡ ਟਿ ing ਨਿੰਗ,బ్యాండ్ ట్యూనింగ్
ਬੈਂਡਵਿਡਥ,బ్యాండ్‌విడ్త్
ਬਾਰ,బార్
ਬਾਰ ਕੋਡ,బార్ కోడ్
ਬਾਰ ਡਾਟਾ,బార్ డేటా
ਬੇਅਰ ਬੈਂਡ,బేర్ బ్యాండ్
ਬੇਅਰ ਲੈਂਪ,బేర్ లాంప్
ਬਾਰਨ ਡੋਰ,బార్న్ డోర్
ਅਧਾਰ ਬੈਂਡ,బేస్ బ్యాండ్
ਬੇਸ ਬੈਂਡ ਸਿਗਨਲ,బేస్ బ్యాండ్ సిగ్నల్
ਬੇਸ ਬੈਂਡ ਸਿਸਟਮ,బేస్ బ్యాండ్ వ్యవస్థ
ਅਧਾਰ ਬਰਾ browser ਜ਼ਰ,బేస్ బ్రౌజర్
ਬੇਸ ਕੁਲੈਕਟਰ ਜੰਕਸ਼ਨ,బేస్ కలెక్టర్ జంక్షన్
ਅਧਾਰ ਇਨਸੂਲੇਟਰ,బేస్ ఇన్సులేటర్
ਬਾਸ,బాస్
ਬਾਸ ਮੁਆਵਜ਼ਾ,బాస్ పరిహారం
ਬਾਸ ਲਾਡਸਪੀਕਰ (ਵੂਫਾਨ),బాస్ లౌడ్‌స్పీకర్ (వూఫర్)
ਬੈਚ ਸਕੈਨਿੰਗ,బ్యాచ్ స్కానింగ్
ਬੈਟਰੀ ਚਾਰਜਿੰਗ,బ్యాటరీ ఛార్జింగ్
ਸ਼ਤੀਰ,బీమ్
ਕੁੱਟਿਆ,బీట్
ਬਾਰੰਬਾਰਤਾ c ਸਿਲੇਟਰ ਨੂੰ ਹਰਾਇਆ,బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్
ਬੇਲ,బెల్
ਬਿਆਸ,బయాస్
ਬਿਆਸ ਸਰਕਟ,బయాస్ సర్క్యూట్
ਪੱਖਪਾਤ ਦੀ ਬਾਰੰਬਾਰਤਾ,బయాస్ ఫ్రీక్వెన్సీ
ਬਿਆਸ ਵੋਲਟੇਜ,బయాస్ వోల్టేజ్
ਅੱਗੇ ਦੀ ਦਿਸ਼ਾ ਵਿਚ ਪੱਖਪਾਤ,ఫార్వర్డ్ దిశలో పక్షపాతం
ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ద్వి-దిశాత్మక మైక్రోఫోన్
ਬਿਲ ਬੋਰਡ,బిల్‌బోర్డ్
ਬਿਲਬੋਰਡ ਐਪਲੀਕੇਸ਼ਨ,బిల్‌బోర్డ్ అప్లికేషన్
ਦੋ-ਧਾਤੂ ਤੱਤ,ద్వి-మెటాలిక్ మూలకం
ਬਾਈਨਰੀ,బైనరీ
ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ,బైనరీ కోడెడ్ దశాంశం
ਬਾਈਨਰੀ ਅੰਕ (ਬਿੱਟ),బైనరీ అంకెలు
ਬਾਈਨਰੀ ਨੰਬਰ,బైనరీ సంఖ్య
ਹਾਇਨਲ ਸੁਣਵਾਈ,బైనరల్ హియరింగ్
ਦੂਰਬੀਨ,బైనాక్యులర్
ਬਾਇਓਮੈਟ੍ਰਿਕ,బయోమెట్రిక్
ਬਾਈਪੋਲਰ ਟ੍ਰਾਂਜ਼ਿਸਟਰ,బైపోలార్ ట్రాన్సిస్టర్
ਬਿੱਟ ਅਲਾਟਮੈਂਟ,బిట్ కేటాయింపు
ਬਿੱਟ ਰੇਟ,బిట్ రేటు
ਕਾਲੀ ਅਤੇ ਚਿੱਟਾ ਟੀਵੀ,బ్లాక్ & వైట్ టీవీ
ਖਾਲੀ,ఖాళీ
ਅੰਤਰਾਲ,ఖాళీ విరామం
ਖਾਲੀ ਪੱਧਰ,బ్లాంకింగ్ స్థాయి
ਖੂਨ ਦੇ ਵਿਰੋਧ,బ్లీడర్ రెసిస్టెన్స్
ਝੁਲਸਿਆ ਕੈਮਰਾ,బ్లింపెడ్ కెమెరా
ਅੰਨ੍ਹਾ,బ్లైండింగ్ గ్లేర్
ਝਪਕਣਾ,బ్లింక్
ਝਪਕਣਾ,బ్లింకింగ్
ਬਲਾਕ ਕੋਡ,బ్లాక్ కోడ్
ਬਲਾਕ ਚਿੱਤਰ,బ్లాక్ రేఖాచిత్రం
ਬਲਾਕ ਇੰਟਰਲੇਵ,బ్లాక్ ఇంటర్‌లీవ్
ਰੋਕਣਾ ਕੈਪਸਲੇਟਰ,కెపాసిటర్ నిరోధించడం
Cl ਕਲੇਟਰ ਨੂੰ ਰੋਕਣਾ,ఓసిలేటర్‌ను నిరోధించడం
ਖਿੜ,బ్లూమ్
ਵਾਂ ਦੀਵਾ,బ్లో లాంప్
ਪਾਈਪ ਉਡਾ,బ్లో పైప్
ਉਡਾਉਣ ਵਾਲੇ,బ్లోవర్
ਬਲਿ Bluetooth ਟੁੱਥ,బ్లూటూత్
ਬਾਡੀ ਕੈਪੀਟਲ,బాడీ కెపాసిటెన్స్
ਬੁੱਕਮਾਰਕ,బుక్‌మార్క్
ਬੁਲੀਅਨ ਐਲਜਬਰਾ,బూలియన్ బీజగణితం
ਬੂਮ,బూమ్
ਹੁਲਾਰਾ,బూస్ట్
ਬੂਸਟਰ,బూస్టర్
ਬੂਸਟਰ ਰੋਸ਼ਨੀ,బూస్టర్ లైట్
ਹੁਲਾਰਾ,బూస్టింగ్
ਬੂਟਿੰਗ,బూటింగ్
ਬੂਟਸਟਰੈਪ,బూట్స్ట్రాప్
ਤਲ ਰੋਸ਼ਨੀ,దిగువ కాంతి
ਜੰਚਕ ਰੋਸ਼ਨੀ,బౌన్స్ లైట్
ਟੁੱਟ ਜਾਣਾ,విచ్ఛిన్నం
ਵੋਲਟੇਜ ਨੂੰ ਤੋੜੋ,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
ਬ੍ਰਿਜ ਐਲੀਮੈਂਟ,వంతెన మూలకం
ਬ੍ਰਿਜ ਰੈਕਟਫਾਇਰ,బ్రిడ్జ్ రెక్టిఫైయర్
ਬ੍ਰੀਡਡ 'ਟੀ' ਐਟਣਾਟਰ,వంతెన ‘టి’ అటెన్యూయేటర్
ਬਰਧਾਰਿਤ ਬਣਤਰ,వంతెన నిర్మాణం
ਬ੍ਰਿਜਿੰਗ,బ్రిడ్జింగ్
ਬ੍ਰਿਜਿੰਗ ਐਂਪਲੀਫਾਇਰ,బ్రిడ్జింగ్ యాంప్లిఫైయర్
ਬ੍ਰਿਜਿੰਗ ਦਾ ਨੁਕਸਾਨ,వంతెన నష్టం
ਚਮਕ,ప్రకాశం
ਚਮਕ ਨਿਯੰਤਰਣ,ప్రకాశం నియంత్రణ
ਭੁਰਭੁਰਾ,పెళుసు
ਭੁਰਭੁਰਾ ਪਦਾਰਥ,పెళుసైన పదార్ధం
ਬ੍ਰਾਡਬੈਂਡ,బ్రాడ్‌బ్యాండ్
ਬਰਾਡਬੈਂਡ ਐਂਪਲੀਫਾਇਰ,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
ਬ੍ਰਾਡਬੈਂਡ ਆਈਐਸਡੀਐਨ,బ్రాడ్‌బ్యాండ్ ISDN
ਬ੍ਰਾਡਬੈਂਡ ਸਿਸਟਮ,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
ਪ੍ਰਸਾਰਣ ਅਤੇ ਸੰਚਾਰ ਟੈਕਨੋਲੋਜੀ,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
ਪ੍ਰਸਾਰਣ ਕਵਰੇਜ,ప్రసార కవరేజ్
ਪ੍ਰਸਾਰਣ ਰਿਸੀਵਰ,ప్రసార రిసీవర్
ਪ੍ਰਸਾਰਣ ਸੇਵਾ ਯੋਜਨਾਬੰਦੀ,ప్రసార సేవా ప్రణాళిక
ਪ੍ਰਸਾਰਣ ਟ੍ਰਾਂਸਮੀਟਰ,ప్రసార ట్రాన్స్మిటర్
ਪ੍ਰਸਾਰਕ,బ్రాడ్‌కాస్టర్
ਪ੍ਰਸਾਰਣ,ప్రసారం
ਪ੍ਰਸਾਰਣ ਸਟੇਸ਼ਨ,బ్రాడ్కాస్టింగ్ స్టేషన్
ਟੁੱਟਿਆ,విరిగింది
ਬਰਾ ser ਜ਼ਰ,బ్రౌజర్
ਬ੍ਰਾ ing ਜ਼ਿੰਗ,బ్రౌజింగ్
ਬੁਲਬੁਲਾ,బుడగ
ਬਫਰ,బఫర్
ਬਫਰ ਐਂਪਲੀਫਾਇਰ,బఫర్ యాంప్లిఫైయర్
ਬਫਰ ਟਿ .ਬ,బఫర్ ట్యూబ్
ਬੱਗ,బగ్
ਅੰਦਰੂਨੀ ਤੌਰ ਤੇ ਐਂਟੀਨਾ,అంతర్నిర్మిత యాంటెన్నా
ਬਰਨਰ,బర్నర్
ਜਲਣ,బర్నింగ్
ਬਰਸਟ ਗਲਤੀ,పేలుడు లోపం
ਬਰਸਟ ਇਨਸਰਟ ਪਲਸ,పేలుడు చొప్పించే పల్స్
ਬਰਸਟ ਪੜਾਅ,పేలుడు దశ
ਬੱਸ,బస్సు
ਕਾਰੋਬਾਰੀ ਬੁੱਧੀ,వ్యాపార నైపుణ్యం
ਬੁਜ਼ਰ,బజర్
ਪਾਸ ਦੁਆਰਾ,పాస్ ద్వారా
ਪਾਸ ਕਰਕੇ,ఉత్తీర్ణత ద్వారా
ਬਾਈਪਾਸ ਕੰਡੈਂਸਰ,బైపాస్ కండెన్సర్
ਸੀ,సి
ਸੀ + ਪ੍ਰੋਗਰਾਮਿੰਗ ਭਾਸ਼ਾ,సి+ప్రోగ్రామింగ్ భాష
ਕੈਬਨਿਟ,క్యాబినెట్
ਕੇਬਲ,కేబుల్
ਕੇਬਲ ਮਿਸ਼ਰਿਤ,కేబుల్ సమ్మేళనం
ਕੇਬਲ ਬਰਾਬਰੀ,కేబుల్ ఈక్వలైజేషన్
ਕੇਬਲ ਦਾ ਨੁਕਸਾਨ,కేబుల్ నష్టం
ਕੈਸ਼,కాష్
ਕੈਚਿੰਗ,కాషింగ్
ਕੈਡਮੀਅਮ ਸੈੱਲ,కాడ్మియం సెల్
ਹਿਸਾਬ ਮਸ਼ੀਨ,మెషీన్ లెక్కిస్తోంది
ਗਣਨਾ,లెక్కింపు
ਕੈਲਕੁਲੇਟਰ,కాలిక్యులేటర్
ਕੈਲੀਬਰੇਟ,క్రమాంకనం
ਕੈਲੀਪਰਸ,కాలిపర్స్
ਕੈਲੋਰੀਮੀਟਰ,కేలరీమీటర్
ਕੈਮਕੋਰਡਰ,క్యామ్‌కార్డర్
ਕੈਮਰਾ,కెమెరా
ਕੈਮਰਾ ਅਨੁਕੂਲਤਾ,కెమెరా అమరిక
ਕੈਮਰਾ ਅਪਰਚਰ,కెమెరా ఎపర్చరు
ਕੈਮਰਾ ਕਵਰੇਜ,కెమెరా కవరేజ్
ਕੈਮਰਾ ਲਾਈਨ-ਅਪ,కెమెరా లైనప్
ਕੈਮਰਾ ਟਿ .ਬ,కెమెరా ట్యూబ్
ਕੈਨੋਪੀ,పందిరి
ਸਮਰੱਥਾ,సామర్ధ్యం
ਕੈਪਸ-ਐਕਸ਼ਨਸ,కెపాసిటెన్స్
ਸਮਰੱਥਾਪੂਰਣ ਭਾਰ,కెపాసిటివ్ లోడ్
ਕੈਪੇਸ਼ੀਆ,కెపాసిటివ్ రియాక్టెన్స్
ਕੈਪਸੀਟਰ,కెపాసిటర్
ਕੈਪਸੀਟਰ ਇਨਪੁਟ ਫਿਲਟਰ,కెపాసిటర్ ఇన్పుట్ ఫిల్టర్
ਸਮਰੱਥਾ,సామర్థ్యం
ਕੈਪਸੂਲ,క్యాప్సూల్
ਸੁਰਖੀ,శీర్షిక
ਕੈਪਚਰ ਪ੍ਰਭਾਵ,సంగ్రహ ప్రభావం
ਕਾਰਡ,కార్డు
ਕਾਰਡੀਓਡ,కార్డియోయిడ్
ਕਾਰਡੀਓਡ ਮਾਈਕ੍ਰੋਫੋਨ,కార్డియోయిడ్ మైక్రోఫోన్
ਕੈਰੀਅਰ,క్యారియర్
ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ,క్యారియర్ ఫ్రీక్వెన్సీ
ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ,క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్
ਕੈਰੀਅਰ ਪਾਵਰ,క్యారియర్ శక్తి
ਕੈਰੀਅਰ ਦੀ ਭਾਵਨਾ ਦਾ ਸੰਕੇਤ,క్యారియర్ సెన్స్ సిగ్నల్
ਕੈਰੀਅਰ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,క్యారియర్ సున్నితత్వం
ਕੈਰੀਅਰ ਵਿਛੋੜਾ,క్యారియర్ విభజన
ਕੈਰੀਅਰ ਸ਼ਿਫਟ,క్యారియర్ షిఫ్ట్
ਕੈਰੀਅਰ ਸਪੇਸਿੰਗ,క్యారియర్ స్పేసింగ్
ਕੈਰੀਅਰ ਦਮਨ,క్యారియర్ అణచివేత
ਕੈਰੀਅਰ ਲਹਿਰ,క్యారియర్ వేవ్
ਕਾਰਤੂਸ,గుళిక
Carving,చెక్కడం
ਕੈਸਕੇਡ,క్యాస్కేడ్
ਕੈਸਕੇਡ ਸਰਕਟ,క్యాస్కేడ్ సర్క్యూట్
ਕੈਸੇਟ,క్యాసెట్
ਕੱਚਾ ਲੋਹਾ,తారాగణం ఇనుము
ਕਾਸਟਿੰਗ,కాస్టింగ్
ਕੈਟਾਲਾਗ,జాబితా
ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲ,విపత్తు జోక్యం
ਕੈਥੋਡ,కాథోడ్
ਕੈਥੋਡ ਫਾਲੋਅਰ,కాథోడ్ అనుచరుడు
ਕੈਥੋਡ ਰੋਧਕ,కాథోడ్ రెసిస్టర్
ਮੋਬਾਇਲ ਫੋਨ,సెల్‌ఫోన్
ਸੈਲੂਲਰ,సెల్యులార్
ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ,కేంద్ర నియంత్రణ
ਕੇਂਦਰੀ ਬਾਰੰਬਾਰਤਾ,కేంద్ర పౌన frequency పున్యం
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ,సెంట్రల్ ప్రాసెసింగ్ యూనిట్
ਕੇਂਦਰੀਕਰਨ ਡਾਟਾਬੇਸ,కేంద్రీకృత డేటాబేస్
ਕੇਂਦਰੀਕਰਨ,కేంద్రీకృత వ్యవస్థ
ਵਸਰਾਵਿਕ,సిరామిక్
ਚੈਂਬਰ,గది
ਬਦਲੋ ਬਦਲੋ,చేంజ్ఓవర్ స్విచ్
ਚੈਨਲ,ఛానెల్
ਚੈਨਲ ਏਨਕੋਡਰ,ఛానెల్ ఎన్కోడర్
ਚੈਨਲ ਵਿਛੋੜਾ,ఛానెల్ విభజన
ਚੈਨਲ ਸਪੇਸਿੰਗ,ఛానెల్ అంతరం
ਚੈਨਲ ਸਵਿਚਿੰਗ,ఛానెల్ స్విచింగ్
ਗੁਣ ਭਰਮਾਉਣ,లక్షణ ఇంపెడెన్స్
ਗੁਣ,లక్షణాలు
ਚਾਰਜ ਕੈਰੀਅਰ,ఛార్జ్ క్యారియర్
ਚਾਰਜ ਘਣਤਾ,ఛార్జ్ సాంద్రత
ਚਾਰਜ ਕੀਤਾ,ఛార్జ్ చేయబడింది
ਚਾਰਜਰ,ఛార్జర్
ਚਾਰਜਿੰਗ ਵੋਲਟੇਜ,ఛార్జింగ్ వోల్టేజ్
ਚਾਰਟ,చార్ట్
ਚਸੀਸ,చాసిన్
ਗੱਲਬਾਤ,చాట్
ਚਿੱਪ,చిప్
ਕੋਇਲ ਨੂੰ ਘਟਾਓ,చౌక్ కాయిల్
ਇੰਪੁੱਟ ਨੂੰ ਦਬਾਉ,చౌక్ ఇన్పుట్
ਹੈਲੀਕਾਪਟਰ ਐਂਪਲੀਫਾਇਰ,ఛాపర్ యాంప్లిఫైయర్
ਕ੍ਰੋਮਾ,క్రోమా
ਕ੍ਰੋਮਾ ਸੈਂਪਲਿੰਗ structure ਾਂਚਾ,క్రోమా నమూనా నిర్మాణం
ਕ੍ਰੋਮਿਨੈਂਸ,క్రోమినాన్స్
ਸਿਨੇਮੇਟੋਗ੍ਰਾਫੀ,సినిమాటోగ్రఫీ
ਸਰਕਟ,సర్క్యూట్
ਸਰਕਟ ਬੋਰਡ,సర్క్యూట్ బోర్డ్
ਸਰਕਟ ਬਰੇਕਰ,సర్క్యూట్ బ్రేకర్
ਸਰਕਟ ਤੱਤ,సర్క్యూట్ మూలకం
