Gujarati,Assamese
ગુણાંક મેટ્રિક્સ,সহগ মেট্ৰিক্স
સહસંબંધનો ગુણાંક,সম্পৰ্কৰ সহগ
નિર્ધારણ ગુણાંક,নিৰ্ণয়ৰ সহগ
સ્થિતિસ્થાપકતાના ગુણાંક,স্থিতিস্থাপকতাৰ সহগ
વિસ્તરણ ગુણાંક,প্ৰসাৰণৰ সহগ
ઘર્ષણ ગુણાંક,ঘৰ্ষণৰ সহগ
રેખીય વિસ્તરણનો ગુણાંક,ৰৈখিক প্ৰসাৰণৰ সহগ
રીગ્રેસન ગુણાંક,ৰিগ্ৰেছনৰ সহগ
સપાટીના તાણનો ગુણાંક,পৃষ্ঠীয় টানৰ সহগ
વિવિધતાના ગુણાંક,তাৰতম্যৰ সহগ
કોફેક્ટર,কোফেক্টৰ
સિક્કો ફેંકવું (સિક્કો ફેંકવું),coin throw (মুদ্ৰা টছ)
નમૂનાનો સંગ્રહ,নমুনা সংগ্ৰহ কৰা
સમરેખા,collinear
સમન્વય,collinearity
કૉલમ,স্তম্ভ
કૉલમ સમાનતા,স্তম্ভ সমতুল্যতা
કૉલમ સમકક્ષ,স্তম্ভ সমতুল্য
કૉલમ સમકક્ષ મેટ્રિક્સ,স্তম্ভ সমতুল্য মেট্ৰিক্স
કૉલમ મેટ્રિક્સ,স্তম্ভ মেট্ৰিক্স
કૉલમ રેન્ક,স্তম্ভ ৰেংক
કૉલમ ઘટાડેલ ઇકોલોન મેટ્રિક્સ,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
કૉલમ વેક્ટર,স্তম্ভ ভেক্টৰ
સ્તંભ પ્રમાણે,স্তম্ভ অনুসৰি
સંયુક્ત સમીકરણ,সংযুক্ত সমীকৰণ
સામાન્ય કોણ,সাধাৰণ কোণ
સામાન્ય અક્ષ,সাধাৰণ অক্ষ
સામાન્ય આધાર,সাধাৰণ ভিত্তি
સામાન્ય છેદ,সাধাৰণ হৰ
સામાન્ય તફાવત,সাধাৰণ পাৰ্থক্য
સામાન્ય પરિબળ,সাধাৰণ কাৰক
સામાન્ય લઘુગણક,সাধাৰণ লগাৰিদম
સામાન્ય બહુવિધ,সাধাৰণ বহুগুণ
સામાન્ય ગુણોત્તર,সাধাৰণ অনুপাত
સામાન્ય વિભાગ,সাধাৰণ অংশ
સામાન્ય બાજુ,সাধাৰণ দিশ
સામાન્ય સ્પર્શક,সাধাৰণ স্পৰ্শক
સામાન્ય શબ્દ,সাধাৰণ শব্দ
પરિવર્તનીય કાયદો,কমিউটেটিভ ল&#39;
વિનિમયાત્મક મિલકત,পৰিৱৰ্তনশীল বৈশিষ্ট্য
પરિવર્તનીય નિયમ,কমিউটেটিভ নিয়ম
ઉમેરાનો વિનિમયાત્મક કાયદો,যোগৰ পৰিৱৰ্তনশীল নিয়ম
ગુણાકારનો વિનિમયાત્મક કાયદો,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
વિનિમયાત્મક કામગીરી,কমিউটেটিভ অপাৰেচন
કોમ્યુટેટર જૂથ,কমিউটেটৰ গোট
મેટ્રિસિસની અવરજવર,মেট্ৰিক্সৰ অহা-যোৱা কৰা
કોમ્પેક્ટ સેટ,কম্পেক্ট চেট
તુલનાત્મકતા,তুলনামূলকতা
માધ્યમની સરખામણી,মাধ্যমৰ তুলনা
ટકાવારીની સરખામણી,শতাংশৰ তুলনা
સરખામણી કસોટી,তুলনামূলক পৰীক্ষা
સુસંગતતા સમીકરણ,সামঞ্জস্যতা সমীকৰণ
સ્પર્ધાત્મક રમત,প্ৰতিযোগিতামূলক খেল
સ્પર્ધાત્મક પરિસ્થિતિ,প্ৰতিযোগিতামূলক পৰিস্থিতি
સ્પર્ધાત્મક વ્યૂહરચના,প্ৰতিযোগিতামূলক কৌশল
કમ્પાઇલર,কম্পাইলাৰ
પૂરક,পৰিপূৰক
પૂરક કોણ,পৰিপূৰক কোণ
પૂરક ઘટના પૂરક ઘટના,পৰিপূৰক ঘটনা
પૂરક પરિબળ,পৰিপূৰক কাৰক
પૂરક કાર્ય,পৰিপূৰক কাৰ্য্য
પૂરક અડધી જગ્યા,পৰিপূৰক আধা স্থান
પૂરક અંતરાલ,পৰিপূৰক ব্যৱধান
પૂરક સમૂહ,পৰিপূৰক গোট
પૂરક,পৰিপূৰকতা
સમૂહનું પૂરક,এটা গোটৰ পৰিপূৰক
સંપૂર્ણ વસ્તી ગણતરી,সম্পূৰ্ণ লোকপিয়ল
સંપૂર્ણ સહસંબંધ મેટ્રિક્સ,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
પૂર્ણ મેટ્રિક જગ્યા,সম্পূৰ্ণ মেট্ৰিক স্থান
સંપૂર્ણ ઓર્થોનોર્મલ સેટ,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
સંપૂર્ણ ચતુષ્કોણ,সম্পূৰ্ণ চতুৰ্ভুজ
સંપૂર્ણ ભાગલાકાર,সম্পূৰ্ণ ভাগফল
સંપૂર્ણ સેટ,সম্পূৰ্ণ ছেট
સંપૂર્ણ ઉકેલ,সম্পূৰ্ণ সমাধান
સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
જટિલ દલીલ,জটিল যুক্তি
જટિલ જોડાણ,জটিল সংযুক্ত
જટિલ ભિન્નતા,জটিল পাৰ্থক্য
જટિલ કાર્ય,জটিল ফলন
જટિલ એકીકરણ,জটিল সংহতি
જટિલ મેટ્રિસિસ,জটিল মেট্ৰিক্স
જટિલ સંખ્યા,জটিল সংখ্যা
જટિલ સંખ્યા ક્ષેત્ર,জটিল সংখ্যাৰ ক্ষেত্ৰ
જટિલ ઓર્થોગોનલ મેટ્રિક્સ,জটিল অৰ্থগনেল মেট্ৰিক্স
જટિલ વિમાન,জটিল সমতল
જટિલ જથ્થો,জটিল পৰিমাণ
જટિલ પારસ્પરિક,জটিল পাৰস্পৰিক
જટિલ પરિણામ,জটিল ফলাফল
જટિલ જગ્યા,জটিল স্থান
જટિલ મૂલ્યવાન કાર્ય,জটিল মূল্যৱান ফলন
જટિલ ચલ,জটিল চলক
componendo અને divindendo,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
ઘટક,উপাদান
ઘટક વિશ્લેષણ,উপাদান বিশ্লেষণ
ભિન્નતાનો ઘટક,ভ্যাৰিয়েন্সৰ উপাদান
વેક્ટરનો ઘટક,ভেক্টৰৰ উপাদান
સંયુક્ત કાર્ય,কম্পোজিট ফাংচন
સંયુક્ત પૂર્વધારણા,সংমিশ্ৰিত অনুমান
સંયુક્ત સંખ્યા,সংমিশ্ৰিত সংখ্যা
સંયુક્ત શ્રેણી,সংমিশ্ৰিত শৃংখলা
વેક્ટરની રચના,ভেক্টৰৰ গঠন
સંયોજન કોણ,যৌগিক কোণ
સંયોજન વિભાજન,যৌগিক বিভাজন
સંયોજન અપૂર્ણાંક,যৌগিক ভগ্নাংশ
સંયોજન વ્યાજ,চক্ৰান্ত সুত
સંયોજન સંભાવના,যৌগিক সম্ভাৱনা
સંકુચિત પ્રવાહ,সংকোচনযোগ্য প্ৰবাহ
સંકોચન,সংকোচন
ગણતરી,গণনা
કોમ્પ્યુટેશનલ ફોર્મ્યુલા,গণনামূলক সূত্ৰ
ગણતરી કરેલ મૂલ્ય,গণনা কৰা মান
કમ્પ્યુટર,কম্পিউটাৰ
કમ્પ્યુટર અલ્ગોરિધમનો,কম্পিউটাৰ এলগৰিদম
કમ્પ્યુટર પ્રોગ્રામ,কম্পিউটাৰ প্ৰগ্ৰেম
કોમ્પ્યુટર પ્રોગ્રામીંગ,কম্পিউটাৰ প্ৰগ্ৰেমিং
કમ્પ્યુટર સિમ્યુલેશન,কম্পিউটাৰ চিমুলেচন
કમ્પ્યુટિંગ,কম্পিউটিং
અંતર્મુખ કાર્ય,অৱতল ফলন
અંતર્મુખ બહુકોણ,অৱতল বহুভুজ
અંતર્મુખ પ્રોગ્રામિંગ,অৱতল প্ৰগ্ৰেমিং
કેન્દ્રિત વર્તુળો,সমকেন্দ্ৰিক বৃত্ত
કેન્દ્રિત વણાંકો,সমকেন্দ্ৰিক বক্ৰ
કોંક્રિટ સ્વરૂપ,কংক্ৰিটৰ ৰূপ
રેખાઓની સંમતિ,ৰেখাৰ সমকালীনতা
સમવર્તી,সমকালীন
સમવર્તી દળો,সমকালীন বল
શરતી ઘનતા કાર્ય,চৰ্তসাপেক্ষ ঘনত্ব ফলন
શરતી વિતરણ,চৰ্তসাপেক্ষ বিতৰণ
શરતી અપેક્ષા,চৰ্তসাপেক্ষ প্ৰত্যাশা
શરતી સરેરાશ,চৰ্তসাপেক্ষ গড়
શરતી સંભાવના,চৰ্তসাপেক্ষ সম্ভাৱনা
સમકક્ષતાની સ્થિતિ,ৰৈখিকতাৰ অৱস্থা
સુસંગતતાની સ્થિતિ,সামঞ্জস্যৰ অৱস্থা
અખંડિતતાની સ્થિતિ,সংহতিযোগ্যতাৰ অৱস্থা
સ્પર્શનીય સ્થિતિ,স্পৰ্শকাতৰ অৱস্থা
શંકુ,শঙ্কু
આત્મવિશ્વાસ અંતરાલ,আত্মবিশ্বাসৰ ব্যৱধান
