Tamil,Kannada
கேத்தோடு கதிர் குழாய் (CRT),ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ (CRT)
CD ROM வட்டு இயக்கி,ಸಿಡಿ ರಾಮ್ ಡಿಸ್ಕ್ ಡ್ರೈವ್
செல்,ಜೀವಕೋಶ
செல் அனிமேஷன்,ಸೆಲ್ ಅನಿಮೇಷನ್
கை பேசி,ಸೆಲ್ಯುಲಾರ್ ಫೋನ್
மைய நினைவகம்,ಕೇಂದ್ರ ಸ್ಮರಣೆ
மத்திய செயலாக்க அலகு (CPU),ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU)
மையப்படுத்தப்பட்ட அமைப்பு,ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ
சான்றளிக்கப்பட்ட நாடா,ಪ್ರಮಾಣೀಕೃತ ಟೇಪ್
சங்கிலி,ಸರಪಳಿ
சங்கிலி தரவு,ಸರಣಿ ಡೇಟಾ
சங்கிலி இணைப்பு,ಸರಪಳಿಯ ಕೊಂಡಿ
சங்கிலியிடுதல்,ಚೈನ್ನಿಂಗ್
சேனல்,ಚಾನಲ್
சேனல் பிஸியான தொனி,ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್
சேனல் திறன்,ಚಾನಲ್ ಸಾಮರ್ಥ್ಯ
சேனல் கட்டுப்படுத்தி,ಚಾನಲ್ ನಿಯಂತ್ರಕ
சேனல் பிழை,ಚಾನಲ್ ದೋಷ
சேனல் நிரல்,ಚಾನಲ್ ಕಾರ್ಯಕ್ರಮ
சேனல் நம்பகத்தன்மை,ಚಾನಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ
சேனல் தொகுப்பு,ಚಾನಲ್ ಸೆಟ್
பாத்திரம்,ಪಾತ್ರ
எழுத்து குறியீடு,ಅಕ್ಷರ ಕೋಡ್
எழுத்து திறவுகோல்,ಅಕ್ಷರ ಕೀ
பாத்திர வாசகர்,ಅಕ್ಷರ ಓದುಗ
எழுத்து அளவு,ಅಕ್ಷರ ಗಾತ್ರ
விளக்கப்படம்,ಚಾರ್ಟ್
சேஸ்பீடம்,ಚಾಸಿಸ್
சோதனை பிட்,ಚೆಕ್ ಬಿಟ್
எண்ணை சரிபார்க்க,ಅಂಕೆ ಪರಿಶೀಲಿಸಿ
காசோலை தொகை,ಚೆಕ್ ಮೊತ್ತ
சரிபார்ப்பு வார்த்தை,ಪದವನ್ನು ಪರಿಶೀಲಿಸಿ
சிப்,ಚಿಪ್
சிப் தொகுப்பு,ಚಿಪ್ ಸೆಟ್
தேர்வு,ಆಯ್ಕೆ
வர்ண ரீதியாக,ವರ್ಣೀಯವಾಗಿ
மறைக்குறியீடு,ಸೈಫರ್
சுற்று,ಸರ್ಕ್ಯೂಟ್
வட்ட பட்டியல்,ವೃತ್ತಾಕಾರದ ಪಟ್ಟಿ
சிரஸ்,ಸಿರಸ್
மேற்கோள்,ಉಲ್ಲೇಖ
வர்க்கம்,ವರ್ಗ
வர்க்க மாறி,ವರ್ಗ ವೇರಿಯಬಲ್
வகைப்பாடு,ವರ್ಗೀಕರಣ
தெளிவானது,ಸ್ಪಷ್ಟ
தெளிவான பகுதி,ಸ್ಪಷ್ಟ ಪ್ರದೇಶ
தெளிவான சேனல்,ಸ್ಪಷ್ಟ ಚಾನಲ್
கிளிக் செய்யவும்,ಕ್ಲಿಕ್
வாடிக்கையாளர்,ಗ್ರಾಹಕ
கிளையன்ட் சர்வர்,ಕ್ಲೈಂಟ್ ಸರ್ವರ್
கிளையன்ட் ஸ்டப்,ಕ್ಲೈಂಟ್ ಸ್ಟಬ್
சிறு படம்,ಕ್ಲಿಪ್ ಆರ್ಟ್
கிளிப் ஆர்ட் நூலகம்,ಕ್ಲಿಪ್ ಆರ್ಟ್ ಲೈಬ್ರರಿ
கிளிப் போர்டு,ಕ್ಲಿಪ್ ಬೋರ್ಡ್
கிளிப்பர்,ಕ್ಲಿಪ್ಪರ್
கிளிப்பர் சிப்,ಕ್ಲಿಪ್ಪರ್ ಚಿಪ್
குழு,ಗುಂಪು
கடிகாரம்,ಗಡಿಯಾರ
கடிகார சுழற்சி,ಗಡಿಯಾರ ಚಕ್ರ
கடிகார அதிர்வெண்,ಗಡಿಯಾರದ ಆವರ್ತನ
கடிகார வன்பொருள்,ಗಡಿಯಾರ ಯಂತ್ರಾಂಶ
கடிகார துடிப்பு,ಗಡಿಯಾರ ನಾಡಿ
கடிகார வேகம்,ಗಡಿಯಾರದ ವೇಗ
கடிகார ஒத்திசைவு,ಗಡಿಯಾರ ಸಿಂಕ್ರೊನೈಸೇಶನ್
கடிகார டிக்,ಗಡಿಯಾರ ಟಿಕ್
குளோன்,ತದ್ರೂಪಿ
நெருக்கமான,ಮುಚ್ಚಿ
க்ளோஸ் சர்க்யூட் டிவி (சிசிடிவி),ಕ್ಲೋಸ್ ಸರ್ಕ್ಯೂಟ್ ಟಿವಿ (CCTV)
மூடல்,ಮುಚ್ಚಿದ
கிளவுட் கம்ப்யூட்டிங்,ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
கொத்து,ಕ್ಲಸ್ಟರ್
பூசிய அட்டை,ಲೇಪಿತ ಕಾರ್ಡ್
பூசிய காகித,ಲೇಪಿತ ಕಾಗದ
கோஆக்சியல்,ಏಕಾಕ್ಷ
கோஆக்சியல் கேபிள்,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
கோடாசில்,ಕೊಡಸಿಲ್
குறியீடு,ಕೋಡ್
குறியீடு உற்பத்தியாளர்,ಕೋಡ್ ಜನರೇಟರ್
குறியீடு பக்கம்,ಕೋಡ್ ಪುಟ
குறியீட்டு வார்த்தை,ಕೋಡ್ ಪದ
குறியீட்டாளர்,ಕೋಡರ್
குறியீட்டு சோதனை,ಕೋಡಿಂಗ್ ಚೆಕ್
குறியீட்டு வடிவம்,ಕೋಡಿಂಗ್ ರೂಪ
குறியீட்டு தாள்,ಕೋಡಿಂಗ್ ಶೀಟ್
குணகம்,ಗುಣಾಂಕ
இணக்கத்தைப்,ಸುಸಂಬದ್ಧತೆ
குளிர் துவக்க,ಕೋಲ್ಡ್ ಬೂಟ್
குளிர் ஆரம்பம்,ಶೀತ ಆರಂಭ
இணைந்து,ಸಹಯೋಗ
சரிவு,ಕುಸಿತ
இணை,ಕೊಲೇಟ್
கோலேட் டேப்,ಕೊಲೇಟ್ ಟೇಪ್
மோதல்,ಘರ್ಷಣೆ
பெருங்குடல்,ಕೊಲೊನ್
நிறம் (நிறம்),ಬಣ್ಣ (ಬಣ್ಣ)
வண்ண செறிவு,ಬಣ್ಣದ ಶುದ್ಧತ್ವ
வண்ண அட்டவணை,ಬಣ್ಣದ ಟೇಬಲ್
நெடுவரிசை,ಕಾಲಮ್
சேர்க்கை,ಸಂಯೋಜನೆ
சேர்க்கை பெட்டி,ಕಾಂಬೊ ಬಾಕ್ಸ್
கட்டளை,ಆಜ್ಞೆ
கட்டளை பொத்தான்,ಆದೇಶ ಬಟನ್
கட்டளை பட்டியல்,ಆದೇಶ ಪಟ್ಟಿ
கருத்து,ಕಾಮೆಂಟ್
அர்ப்பணிப்பு,ಬದ್ಧತೆ
பண்டம்,ಸರಕು
பொதுவான வணிகம் சார்ந்த மொழி (கோபோல்),ಸಾಮಾನ್ಯ ವ್ಯವಹಾರ ಆಧಾರಿತ ಭಾಷೆ (ಕೋಬೋಲ್)
பொதுவான பிழை,ಸಾಮಾನ್ಯ ದೋಷ
பொது மொழி,ಸಾಮಾನ್ಯ ಭಾಷೆ
பொதுவான வழக்கம்,ಸಾಮಾನ್ಯ ದಿನಚರಿ
தொடர்பு,ಸಂವಹನ
தொடர்பு வரி,ಸಂವಹನ ಲೈನ್
தொடர்பு முறை,ಸಂವಹನ ಮೋಡ್
தொடர்பு நெட்வொர்க்,ಸಂವಹನ ಜಾಲ
தொடர்பு அளவுரு,ಸಂವಹನ ನಿಯತಾಂಕ
தொடர்பு அமைப்பு,ಸಂವಹನ ವ್ಯವಸ್ಥೆ
சுருக்கம்,ಸಂಕೋಚನ
தளபதி,ಕಂಪಾಂಡರ್
இணைத்தல்,ಕಂಪಾಂಡಿಂಗ್
நிறுவனத்தின் நெட்வொர்க்,ಕಂಪನಿ ನೆಟ್ವರ್ಕ್
ஒப்பீட்டு சோதனை,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
பொருந்தக்கூடிய தன்மை,ಹೊಂದಾಣಿಕೆ
இணக்கமான,ಹೊಂದಬಲ್ಲ
தொகுத்தல்,ಸಂಕಲನ
தொகுத்து செல்ல,ಕಂಪೈಲ್ ಮತ್ತು ಹೋಗಿ
தொகுப்பி,ಕಂಪೈಲರ್
தொகுக்கும் மொழி,ಕಂಪೈಲರ್ ಭಾಷೆ
நிரப்பு,ಪೂರಕ
நிரப்பு-பத்து,ಹತ್ತರ ಮೇಲೆ ಪೂರಕ
பூர்த்தி செய்பவர்,ಪೂರಕ
முழு சுமந்து,ಸಂಪೂರ್ಣ ಸಾಗಿಸಲು
சிக்கலான,ಸಂಕೀರ್ಣ
சிக்கலான எண்,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
கூறு,ಘಟಕ
கூறு பொருள் மாதிரி (COM),ಘಟಕ ವಸ್ತು ಮಾದರಿ (COM)
கூட்டு,ಸಂಯೋಜಿತ
கலவை,ಸಂಯೋಜನೆ
கணக்கீட்டு,ಕಂಪ್ಯೂಟೇಶನಲ್
கணினி,ಕಂಪ್ಯೂಟರ್
கணினி மையம்,ಕಂಪ್ಯೂಟರ್ ಕೇಂದ್ರ
கணினி நிபுணர்,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
கணினி வரைகலை,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫಿಕ್ಸ್
கணினி அறிவுறுத்தல்,ಕಂಪ್ಯೂಟರ್ ಸೂಚನೆ
கணினி மொழி,ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ
கணினி வலையமைப்பு,ಗಣಕಯಂತ್ರದ ಜಾಲ
கணினி அறிவியல்,ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ
கணினி பாதுகாப்பு,ಕಂಪ್ಯೂಟರ್ ಭದ್ರತೆ
கணினி உருவகப்படுத்துதல்,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಟನ್
கணினி நிபுணர்,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
கணினிமயமாக்கல்,ಗಣಕೀಕರಣ
கணினி நிபுணர்,ಗಣಕಶಾಸ್ತ್ರಜ್ಞ
கணினிமயமாக்கு,ಗಣಕೀಕರಣಗೊಳಿಸು
கம்ப்யூட்டிங்,ಕಂಪ್ಯೂಟಿಂಗ್
கருத்து,ಪರಿಕಲ್ಪನೆ
ஒத்திசைவு,ಏಕರೂಪತೆ
ஒரே நேரத்தில்,ಏಕಕಾಲೀನ
நிலை மாறி,ಸ್ಥಿತಿ ವೇರಿಯಬಲ್
நிபந்தனை ஆபரேட்டர்,ಷರತ್ತುಬದ್ಧ ಆಪರೇಟರ್
நிபந்தனை அறிக்கை,ಷರತ್ತುಬದ್ಧ ಹೇಳಿಕೆ
நடத்துனர்,ಕಂಡಕ್ಟರ್
மாநாடு,ಕಾನ್ಫರೆನ್ಸಿಂಗ್
இரகசியத்தன்மை,ಗೌಪ್ಯತೆ
கட்டமைப்பு,ಸಂರಚನೆ
நெரிசல்,ದಟ್ಟಣೆ
இணைப்பு,ಸಂಯೋಗ
இணைப்பு வேகம்,ಸಂಪರ್ಕ ವೇಗ
இணைப்பு,ಸಂಪರ್ಕ
இணைப்பு குறைவான தொடர்பு,ಸಂಪರ್ಕ ಕಡಿಮೆ ಸಂವಹನ
இணைப்பு வெளியீடு,ಸಂಪರ್ಕ ಬಿಡುಗಡೆ
இணைப்பு,ಸಂಪರ್ಕ
இணைப்பான்,ಕನೆಕ್ಟರ್
தொடர்ச்சியாக,ಸತತವಾಗಿ
அதன் விளைவாக,ಪರಿಣಾಮವಾಗಿ
பணியகம்,ಕನ್ಸೋಲ್
ஒருங்கிணைப்பு,ಬಲವರ್ಧನೆ
நிலையான,ನಿರಂತರ
நிலையான அறிவுறுத்தல்,ನಿರಂತರ ಸೂಚನೆ
கட்டுப்பாடு,ನಿರ್ಬಂಧ
கட்டமைப்பாளர்,ನಿರ್ಮಾಣಕಾರ
கொள்கலன்,ಕಂಟೇನರ್
உள்ளடக்கம்,ವಿಷಯ
சூழல்,ಸಂದರ್ಭ
சூழல் இலவச இலக்கணம் (CFG),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (CFG)
சூழல் சுவிட்ச்,ಸಂದರ್ಭ ಸ್ವಿಚ್
தற்செயல்,ಆಕಸ್ಮಿಕ
சுருக்கம்,ಸಂಕೋಚನ
மாறுபாடு,ಕಾಂಟ್ರಾಸ್ಟ್
கட்டுப்பாடு,ನಿಯಂತ್ರಣ
கட்டுப்பாட்டு பகுதி,ನಿಯಂತ್ರಣ ಪ್ರದೇಶ
கட்டுப்பாட்டு பிட்,ನಿಯಂತ್ರಣ ಬಿಟ್
கட்டுப்பாட்டு பேருந்து,ನಿಯಂತ್ರಣ ಬಸ್
கட்டுப்பாட்டு அட்டை,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
கட்டுப்பாட்டு சுற்று,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
கட்டுப்பாட்டு சுழற்சி,ನಿಯಂತ್ರಣ ಚಕ್ರ
கட்டுப்பாட்டு பொறியியல்,ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್
கட்டுப்பாட்டு விசை,ನಿಯಂತ್ರಣ ಕೀ
கட்டுப்பாட்டு தர்க்கம்,ನಿಯಂತ್ರಣ ತರ್ಕ
கட்டுப்பாட்டு வளையம்,ನಿಯಂತ್ರಣ ಲೂಪ್
கட்டுப்பாட்டு குறி,ನಿಯಂತ್ರಣ ಗುರುತು
கட்டுப்பாட்டு செயல்பாடு,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
கட்டுப்பாட்டு குழு,ನಿಯಂತ್ರಣಫಲಕ
கட்டுப்பாட்டு சமிக்ஞை,ನಿಯಂತ್ರಣ ಸಂಕೇತ
கட்டுப்பாட்டு சுவிட்ச்,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
கட்டுப்பாட்டு நாடா,ನಿಯಂತ್ರಣ ಟೇಪ್
கட்டுப்பாட்டு முனையம்,ನಿಯಂತ್ರಣ ಟರ್ಮಿನಲ್
கட்டுப்பாட்டு அலகு (CU),ನಿಯಂತ್ರಣ ಘಟಕ (CU)
ஒன்றிணைதல்,ಒಮ್ಮುಖ
உரையாடல்,ಸಂಭಾಷಣೆ
உரையாடல் நேரப் பகிர்வு,ಸಂಭಾಷಣೆಯ ಸಮಯ ಹಂಚಿಕೆ
மாற்றம்,ಪರಿವರ್ತನೆ
மாற்றி,ಪರಿವರ್ತಕ
குக் தேற்றம்,ಕುಕ್ ಪ್ರಮೇಯ
இணை செயலி,ಸಹ-ಸಂಸ್ಕಾರಕ
நகல்,ನಕಲು
பதிப்புரிமை,ಕೃತಿಸ್ವಾಮ್ಯ
தண்டு,ಬಳ್ಳಿಯ
கம்பியில்லா தொலைபேசி,ತಂತಿರಹಿತ ದೂರವಾಣಿ
தொடர்ச்சி,ಅನುಸಂಧಾನ
திருத்தம்,ತಿದ್ದುಪಡಿ
சிதைக்கப்பட்டது,ಭ್ರಷ್ಟಗೊಂಡಿದೆ
எண்ணிக்கை,ಎಣಿಕೆ
கவுண்டர்,ಕೌಂಟರ್
நாட்டின் குறியீடு,ದೇಶದ ಕೋಡ್
இணை மாறுபாடு,ಸಹವರ್ತಿತ್ವ
கவரேஜ்,ವ್ಯಾಪ್ತಿ
விபத்து,ಕುಸಿತ
முக்கியமான பாதை,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
முக்கியமான பாதை முறை (CPM),ನಿರ್ಣಾಯಕ ಮಾರ್ಗ ವಿಧಾನ (CPM)
குறுக்கு சோதனை,ಹೋಲಿಸಿ ನೋಡು
குறுக்கு கம்பைலர்,ಅಡ್ಡ ಕಂಪೈಲರ್
குறுக்கு தீ,ಅಡ್ಡ ಬೆಂಕಿ
குறுக்கு பேச்சு,ಅಡ್ಡ ಮಾತು
குறியாக்கவியல்,ಕ್ರಿಪ್ಟೋಗ್ರಾಫಿಕ್
குறியாக்கவியல்,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
நாணய சின்னம்,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
தற்போதைய அடைவு,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
தற்போதைய சாளரம்,ಪ್ರಸ್ತುತ ವಿಂಡೋ
கர்சர்,ಕರ್ಸರ್
வளைவு,ವಕ್ರರೇಖೆ
வெட்டி ஒட்டு,ಕತ್ತರಿಸು ಮತ್ತು ಅಂಟಿಸು
வெட்டு முறை,ಕತ್ತರಿಸಿದ ವಿಧಾನ
சைபர்,ಸೈಬರ್
கணணி மையம்,ಸೈಬರ್ ಕೆಫೆ
இணைய பணம்,ಸೈಬರ್ ನಗದು
சைபர்,ಸೈಬರ್ ಅಪರಾಧ
சைபர் டெலிக்ஸ்,ಸೈಬರ್ ಡೆಲಿಕ್ಸ್
இணைய சட்டம்,ಸೈಬರ್ ಕಾನೂನು
இணைய செக்ஸ்,ಸೈಬರ್ ಸೆಕ್ಸ್
சைபர்னாடிக்ஸ்,ಸೈಬರ್ನಾಟಿಕ್ಸ್
சைபர்னேஷன்,ಸೈಬರ್ನೇಷನ್
மிதிவண்டி,ಸೈಕಲ್
சுழற்சி நினைவகம்,ಸೈಕಲ್ ಸ್ಮರಣೆ
சுழற்சி திருட,ಸೈಕಲ್ ಕಳ್ಳತನ
சுழற்சி நேரம்,ಸೈಕಲ್ ಸಮಯ
சுழற்சி,ಆವರ್ತಕ
டீமன்,ಡೀಮನ್
டெய்சி சக்கரம்,ಡೈಸಿ ಚಕ್ರ
தரவு நிர்வாகி,ಡೇಟಾ ನಿರ್ವಾಹಕ
