Malayalam,Marathi
സജീവ ലൂപ്പ്,सक्रिय लूप
സജീവ കോഡ്*,सक्रिय कोड*
സജീവ ചേരുവകൾ,सक्रिय घटक
സജീവ തന്മാത്ര,सक्रिय रेणू
സജീവ മെഷ്,सक्रिय जाळी
സജീവമായ പുനഃശോഷണം,सक्रिय पुनर्शोषण
സജീവമായ പ്രദേശം,सक्रिय क्षेत्र
സജീവമായ നിയന്ത്രണം,सक्रिय नियमन
സജീവ ഉപഗ്രഹം,सक्रिय उपग्रह
സജീവമായ വിഘടന സൗരജ്വാല,सक्रिय विखंडन सौर ज्योत
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,सक्रिय सूक्ष्म पोषक
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,सक्रिय ट्रॅकिंग सिस्टम
സജീവ ട്രാൻസ്ഡ്യൂസർ,सक्रिय ट्रान्सड्यूसर
സജീവമായ ഉപഭോഗം,सक्रिय सेवन
പ്രവർത്തന ഗുണകം*,क्रियाकलाप गुणांक*
പ്രവർത്തന സൂചിക,क्रियाकलाप निर्देशांक
പ്രവർത്തന അനുപാതം,क्रियाकलाप प्रमाण
പ്രവർത്തന വെക്റ്റർ,क्रियाकलाप वेक्टर
യഥാർത്ഥ മോണിറ്റർ,वास्तविक मॉनिटर
യഥാർത്ഥ സമ്മർദ്ദം,वास्तविक ताण
പ്രവർത്തനക്ഷമമാക്കാൻ,ट्रिगर करण्यासाठी
ഉപജ്ഞാതാവ്,प्रवर्तक
ഉപജ്ഞാതാവ്,प्रवर्तक
അക്വിറ്റിയോമീറ്റർ,acuityometer
കേൾവിശക്തി,ऐकण्याची तीक्ष्णता
ഫോട്ടോ അക്വിറ്റി മൂല്യം,फोटो तीक्ष्णता मूल्य
ന്യൂനകോണ്,तीव्र कोन
മന്ത്രിക്കുന്നു,कुजबुजणे
നിശിത ത്രികോണം,तीव्र त्रिकोण
അസൈക്ലിക്,अॅसायक्लिक
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,ऑप्टिमायझेशन अनुप्रयोग
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,अनुकूल स्थिती
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,अनुकूली नियंत्रण प्रणाली
അഡാപ്റ്റോമീറ്റർ,अडॅपटोमीटर
അഡ്‌കോക്ക് ആന്റിന,अॅडकॉक अँटेना
സംഗ്രഹിക്കാനായി,बेरीज करणे
സമാഹാര സമയം,संकलन वेळ
സമാഹാരം-കുറയ്ക്കൽ സമയം,संकलन-वजाबाकी वेळ
ചേർക്കുന്നയാൾ,जोडणारा
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","बेरीज, बेरीज, बेरीज (सं.), बेरीज (v.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,जोड स्थिर
ത്വരണം-സംഭരണം,प्रवेग-सम नियम
ദൂരം-സംഭരണം,अंतर बेरीज नियम
വേഗത-തുക നിയമം,वेग-सम नियम
വെക്റ്ററുകളുടെ ആകെത്തുക,वेक्टरची बेरीज
ശേഖരണ പ്രതികരണം,संग्रह प्रतिक्रिया
അധിക നില,अतिरिक्त मजला
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","संयोजी स्वर, अतिरिक्त स्वर (स्वर)"
"അഡിറ്റീവ്, സങ്കലനം","additive, additive"
സങ്കലന സംവിധാനം,मिश्रित प्रणाली
സംയുക്ത പ്രതീകങ്ങൾ,संमिश्र वर्ण
മൊത്തം പ്രതീക പ്രക്രിയ,एकूण वर्ण प्रक्रिया
സങ്കലന പൂരക നിറം,पूरक पूरक रंग
സങ്കലന സ്ഥിരാങ്കം,additive स्थिरांक
അഡിറ്റീവ് ട്രാക്ഷൻ,additive कर्षण
സങ്കലന പ്രഭാവം,अतिरिक्त प्रभाव
സങ്കലന ഘടകം,अतिरिक्त घटक
സങ്കലന പ്രവർത്തനം,additive फंक्शन
അഡിറ്റീവ് മിക്സ്,मिश्रित मिश्रण
സങ്കലന റൂട്ട്,additive रूट
സങ്കലന പ്രക്രിയ,जोड प्रक्रिया
കൂട്ടിച്ചേർക്കൽ,जोडणी
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,अॅडिटीव्ह क्वांटम संख्या
ശേഖരണ പ്രതികരണം,संग्रह प्रतिक्रिया
കൂട്ടിച്ചേർക്കൽ,जोडणी
അഡിട്രോൺ,एडिट्रॉन
അറിയുക*,जाणून घ्या*
വിലാസ കണക്കുകൂട്ടൽ,पत्ता गणना
വിലാസം,पत्ता
വിലാസ എൻക്രിപ്ഷൻ,पत्ता एन्क्रिप्शन
വിലാസ എക്സ്പ്രഷൻ,पत्ता अभिव्यक्ती
വിലാസം,पत्ता योग्यता
വിലാസ ബാർ,पत्ता लिहायची जागा
വിലാസ വെളിച്ചം,पत्ता प्रकाश
വിലാസം മാറ്റം,पत्ता बदलणे
പതാൻഷ്,पतांश
വിലാസ രജിസ്റ്റർ,पत्ता नोंदवही
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,पत्ता निवड स्विच
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,पत्ता क्रमवारी टेबल
അഭിസംബോധന,संबोधित
അഡ്രെസോഗ്രാഫ്,adresograph
വിലാസ സംവിധാനം,पत्ता प्रणाली
അഡീഷൻ,आसंजन
adhesion സമ്മർദ്ദം,आसंजन ताण
പശ ഊർജ്ജം,चिकट ऊर्जा
പശ തടയൽ,चिकट ब्लॉकिंग
അടിയാബാറ്റ്,adiabat
അഡിയബാറ്റിക്,adiabatic
adiabatic ത്വരണം,adiabatic प्रवेग
adiabatic ഏകദേശം,adiabatic अंदाजे
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,adiabatic खंड गुणांक
അഡിയബാറ്റിക് തെർമോമീറ്റർ,adiabatic थर्मामीटर
adiabatic മാറ്റം,adiabatic बदल
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്","adiabatic चार्ट, adiabatic चार्ट"
adiabatic compressibility,adiabatic compressibility
അഡിയബാറ്റിക് കംപ്രഷൻ,adiabatic कॉम्प्रेशन
adiabatic ഗർഭനിരോധനം,adiabatic गर्भनिरोधक
adiabatic കൂളിംഗ് പരിധി,adiabatic कूलिंग मर्यादा
അഡിയബാറ്റിക് കർവ്,adiabatic वक्र
adiabatic വക്രീകരണം,adiabatic विरूपण
adiabatic demagnetization,adiabatic demagnetization
adiabatic പ്രമേയം,adiabatic रिझोल्यूशन
adiabatic displacement,adiabatic विस्थापन
adiabatic പ്രഭാവം,adiabatic प्रभाव
അഡിയബാറ്റിക് ഇലാസ്തികത,adiabatic लवचिकता
അഡിയബാറ്റിക് ദീർഘവൃത്താകൃതി,adiabatic ellipsoid
അഡിയബാറ്റിക് ഫുൾ-ഹീറ്റ് നഷ്ടം,adiabatic पूर्ण-उष्णतेचे नुकसान
adiabatic സമവാക്യം,adiabatic समीकरण
adiabatic സംസ്ഥാന സമവാക്യം,adiabatic राज्य समीकरण
അഡിയബാറ്റിക് സന്തുലിത താപനില,adiabatic समतोल तापमान
