Bengali,Malayalam
সক্রিয়করণ প্রভাব,സജീവമാക്കൽ പ്രഭാവം
সক্রিয়করণ বিশ্লেষণ,സജീവമാക്കൽ വിശകലനം
কার্যকলাপ কেন্দ্র,പ്രവർത്തന കേന്ദ്രം
সক্রিয়করণ পরীক্ষক,ആക്ടിവേഷൻ ടെസ്റ്റർ
অ্যাক্টিভেশন শক্তি,സജീവമാക്കൽ ഊർജ്ജം
সক্রিয়করণ এনট্রপি,സജീവമാക്കൽ എൻട്രോപ്പി
সক্রিয়করণ ওভারভোল্টেজ,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
সক্রিয়করণ হার,സജീവമാക്കൽ നിരക്ക്
"সক্রিয়কারী, সক্রিয়কারী","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
অ্যাক্টিভেটর পরমাণু,ആക്റ്റിവേറ്റർ ആറ്റം
এক্সিলারেটর,ആക്സിലറേറ്റർ
সক্রিয় শোষণ,സജീവമായ ആഗിരണം
সক্রিয় বায়বীয়,സജീവമായ ഏരിയൽ
বিকিরণ বিপদ অঞ্চল,റേഡിയേഷൻ അപകട മേഖല
সক্রিয় ডিভাইস,സജീവ ഉപകരണം
সক্রিয় টার্গেটিং,സജീവമായ ടാർഗെറ്റിംഗ്
সক্রিয় হাইড্রোজেন*,സജീവ ഹൈഡ്രജൻ*
সক্রিয় জাল,സജീവ മെഷ്
সক্রিয় লাইন সক্রিয় লাইন,സജീവ ലൈൻ സജീവ ലൈൻ
সক্রিয় লুপ,സജീവ ലൂപ്പ്
সক্রিয় কোড*,സജീവ കോഡ്*
সক্রিয় উপাদান,സജീവ ചേരുവകൾ
সক্রিয় অণু,സജീവ തന്മാത്ര
সক্রিয় জাল,സജീവ മെഷ്
সক্রিয় পুনর্শোষণ,സജീവമായ പുനഃശോഷണം
সক্রিয় এলাকা,സജീവമായ പ്രദേശം
সক্রিয় নিয়ন্ত্রণ,സജീവമായ നിയന്ത്രണം
সক্রিয় স্যাটেলাইট,സജീവ ഉപഗ്രഹം
সক্রিয় বিচ্ছিন্ন সৌর শিখা,സജീവമായ വിഘടന സൗരജ്വാല
সক্রিয় মাইক্রোনিউট্রিয়েন্ট,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
সক্রিয় ট্র্যাকিং সিস্টেম,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
সক্রিয় ট্রান্সডুসার,സജീവ ട്രാൻസ്ഡ്യൂസർ
সক্রিয় গ্রহণ,സജീവമായ ഉപഭോഗം
কার্যকলাপ সহগ*,പ്രവർത്തന ഗുണകം*
কার্যকলাপ সূচক,പ്രവർത്തന സൂചിക
কার্যকলাপ অনুপাত,പ്രവർത്തന അനുപാതം
কার্যকলাপ ভেক্টর,പ്രവർത്തന വെക്റ്റർ
বাস্তব মনিটর,യഥാർത്ഥ മോണിറ്റർ
প্রকৃত চাপ,യഥാർത്ഥ സമ്മർദ്ദം
ট্রিগার করতে,പ്രവർത്തനക്ഷമമാക്കാൻ
জন্মদাতা,ഉപജ്ഞാതാവ്
জন্মদাতা,ഉപജ്ഞാതാവ്
acuityometer,അക്വിറ്റിയോമീറ്റർ
শ্রবণ তীক্ষ্ণতা,കേൾവിശക്തി
ছবির তীক্ষ্ণতা মান,ഫോട്ടോ അക്വിറ്റി മൂല്യം
তীব্র কোণ,ന്യൂനകോണ്
ফিসফিস,മന്ത്രിക്കുന്നു
তীব্র ত্রিভুজ,നിശിത ത്രികോണം
অ্যাসাইক্লিক,അസൈക്ലിക്
অপ্টিমাইজেশান অ্যাপ্লিকেশন,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
অপ্টিমাইজ করা অবস্থা,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
অ্যাডাপ্টোমিটার,അഡാപ്റ്റോമീറ്റർ
অ্যাডকক অ্যান্টেনা,അഡ്‌കോക്ക് ആന്റിന
যোগফল,സംഗ്രഹിക്കാനായി
সংকলন সময়,സമാഹാര സമയം
সংকলন-বিয়োগের সময়,സമാഹാരം-കുറയ്ക്കൽ സമയം
যোগকারী,ചേർക്കുന്നയാൾ
"যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
যোগ ধ্রুবক,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
ত্বরণ-সমষ্টি নিয়ম,ത്വരണം-സംഭരണം
দূরত্ব-সমষ্টি নিয়ম,ദൂരം-സംഭരണം
বেগ-সমষ্টি নিয়ম,വേഗത-തുക നിയമം
ভেক্টরের সমষ্টি,വെക്റ്ററുകളുടെ ആകെത്തുക
সংগ্রহ প্রতিক্রিয়া,ശേഖരണ പ്രതികരണം
অতিরিক্ত মেঝে,അധിക നില
"সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"additive, additive","അഡിറ്റീവ്, സങ്കലനം"
সংযোজন ব্যবস্থা,സങ്കലന സംവിധാനം
যৌগিক অক্ষর,സംയുക്ത പ്രതീകങ്ങൾ
সামগ্রিক অক্ষর প্রক্রিয়া,മൊത്തം പ്രതീക പ്രക്രിയ
সংযোজন পরিপূরক রঙ,സങ്കലന പൂരക നിറം
additive ধ্রুবক,സങ്കലന സ്ഥിരാങ്കം
সংযোজন ট্র্যাকশন,അഡിറ്റീവ് ട്രാക്ഷൻ
সংযোজন প্রভাব,സങ്കലന പ്രഭാവം
সংযোজন ফ্যাক্টর,സങ്കലന ഘടകം
সংযোজন ফাংশন,സങ്കലന പ്രവർത്തനം
সংযোজন মিশ্রণ,അഡിറ്റീവ് മിക്സ്
সংযোজক মূল,സങ്കലന റൂട്ട്
সংযোজন প্রক্রিয়া,സങ്കലന പ്രക്രിയ
যোগযোগ্যতা,കൂട്ടിച്ചേർക്കൽ
সংযোজন কোয়ান্টাম সংখ্যা,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
সংগ্রহ প্রতিক্রিয়া,ശേഖരണ പ്രതികരണം
যোগযোগ্যতা,കൂട്ടിച്ചേർക്കൽ
aditron,അഡിട്രോൺ
জানি*,അറിയുക*
ঠিকানা গণনা,വിലാസ കണക്കുകൂട്ടൽ
ঠিকানা,വിലാസം
ঠিকানা এনক্রিপশন,വിലാസ എൻക്രിപ്ഷൻ
ঠিকানা অভিব্যক্তি,വിലാസ എക്സ്പ്രഷൻ
ঠিকানাযোগ্যতা,വിലാസം
ঠিকানার অংশ,വിലാസ ബാർ
ঠিকানা আলো,വിലാസ വെളിച്ചം
ঠিকানা পরিবর্তন,വിലാസം മാറ്റം
পতনশ,പതാൻഷ്
ঠিকানা রেজিস্টার,വിലാസ രജിസ്റ്റർ
ঠিকানা নির্বাচন সুইচ,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
ঠিকানা সাজানোর টেবিল,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
সম্বোধন,അഭിസംബോധന
adresograph,അഡ്രെസോഗ്രാഫ്
ঠিকানা সিস্টেম,വിലാസ സംവിധാനം
আনুগত্য,അഡീഷൻ
আনুগত্য চাপ,adhesion സമ്മർദ്ദം
আঠালো শক্তি,പശ ഊർജ്ജം
আঠালো ব্লকিং,പശ തടയൽ
adiabat,അടിയാബാറ്റ്
adiabatic,അഡിയബാറ്റിക്
adiabatic ত্বরণ,adiabatic ത്വരണം
adiabatic অনুমান,adiabatic ഏകദേശം
adiabatic ভলিউম সহগ,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
adiabatic থার্মোমিটার,അഡിയബാറ്റിക് തെർമോമീറ്റർ
adiabatic পরিবর্তন,adiabatic മാറ്റം
"adiabatic চার্ট, adiabatic চার্ট","അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്"
adiabatic কম্প্রেসিবিলিটি,adiabatic compressibility
adiabatic কম্প্রেশন,അഡിയബാറ്റിക് കംപ്രഷൻ
adiabatic গর্ভনিরোধক,adiabatic ഗർഭനിരോധനം
adiabatic কুলিং সীমা,adiabatic കൂളിംഗ് പരിധി
adiabatic বক্ররেখা,അഡിയബാറ്റിക് കർവ്
adiabatic বিকৃতি,adiabatic വക്രീകരണം
