Malayalam,Telugu
സൈനികമുറി,ఆర్మీవార్మ్
യുരോഗി,Aroid
സൗരഭം,వాసన
അറസ്റ്റർ,అరేస్టర్
ആർടെമിസിയ,ఆర్టెమిసియా
ധമനികന്ത്രി,ధమనుల సిస్టోలిక్
ആർട്ടീസിറോട്ടിക്,ఆర్టిరియోస్క్లెరోటిక్
ആർത്രോപോഡ്,ఆర్థ్రోపోడ్
സന്ധിവാതം,ఆర్థరైటిస్
ആരോപോഡ,ఆర్థ్రోపోడా
ആർട്ടിക്കിൾ തരുണാസ്ഥി,కీలు మృదులాస్థి
കൂട്ടിച്ചേര്ക്കുക,ఉచ్చారణ
ആവിഷ്കരിച്ചു,ఉచ్చరించబడింది
കൃത്രിമ പേസ്മേക്കർ,కృత్రిమ పేస్‌మేకర్
കൃത്രിമ തിരഞ്ഞെടുപ്പ്,కృత్రిమ ఎంపిక
ആർട്ടോകാർപസ് ഹെട്രോഫില്ലസ്,ఆర్టోకార్పస్ హెటెరోఫిల్లస్
ആസ്ബറ്റോസ് ഫൈബർ,ఆస్బెస్టాస్ ఫైబర్
ആസ്ബ്ടോസിസ്,ఆస్బెస్టాసిస్
അസ്കാറിസ്,అస్కారిస్
ആരോഹണ ക്രോമാറ്റോഗ്രഫി,ఆరోహణ క్రోమాటోగ్రఫీ
അസ്സിഡിയ,అస్సిడియా
അസ്സിഡിയൻ,అస్సిడియన్
അസ്കോർപ്പ്,అస్కోకార్ప్
അസ്കോംസൈക്കേറ്റുകൾ,అస్కోమైసెట్స్
അസ്കോർബിക് ആസിഡ്,ఆస్కార్బిక్ ఆమ్లం
അസ്കോസ്പോർ,అస్కోస్పోర్
അസ്കസ്,అస్కస్
സൗപ്രചകമായ,Aseptate
അസംസ്കൃത പുനരുൽപാദനം,అలైంగిక పునరుత్పత్తి
അസുഖമായ തടസ്സം,అలైంగిక బీజాంశం
ശതാവരി സിന്തലേസ്,ఆస్పరాజిన్ సింథటేస్
ശതാവരിച്ചെടി,ఆస్పరాగస్
അസ്പാർട്ടിക് ആസിഡ്,అస్పార్టిక్ ఆమ్లం
അസ്പെർജില്ലസ് നൈഗർ,ఆస్పెర్‌గిల్లస్ నైగర్
ആസ്പർജില്ലസ്,ఆస్పెర్‌గిల్లస్
അസ്കോടെലസ് ടെനോയിഫോളിയസ്,అస్ఫోడెలస్ టెనుఫోలియస్
ആസ്പിരിൻ,ఆస్పిరిన్
അസേ,పరీక్ష
ഒത്തുചേരൽ,సమావేశం
അനുമാനിക്കൽ കാര്യക്ഷമത,సమీకరణ సామర్థ్యం
ഉപദ്രവകരമായ റൂട്ട്,అస్సిమిలేటరీ రూట్
സഹായ പ്രത്യുത്പാദന സാങ്കേതികത,సహాయక పునరుత్పత్తి సాంకేతికత
അസോസിയേഷൻ ഏരിയ,అసోసియేషన్ ప్రాంతం
അസോസിയേറ്റീവ് സിംബയോസിസ്,అసోసియేటివ్ సహజీవనం
ശേഖരവും വീണ്ടും സംയോജനവും,కలగలుపు మరియు పున omb సంయోగం
ഫാക്ടറിന്റെ ശേഖരം,కారకం యొక్క కలగలుపు
Astacus,అస్టాకస్
ആദർശകം,ఆస్టెరేసి
ആസ്റ്ററൽസ്,ఆస్టారేల్స్
ഛിന്നഗ്രഹം,గ్రహశకలం
ആത്സ്മ,ఉబ్బసం
എന്റർഗലസ് ഗംമിഫർ,ఆస్ట్రగలస్ గుమ్మర్
ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ,జ్యోతిష్య కుదురు పోల్
ജ്യോതിശാസ്ത്രക്കാരൻ,ఖగోళ శాస్త్రవేత్త
അസമമായ കാരിയോടൈപ്പ്,అసమాన కార్యోటైప్
അസമമായ,అసమాన
ഒരു ഹതുതയസ്,అథెరోమాటస్
രക്തപ്രവാഹത്തിന്,అథెరోస్క్లెరోసిస్
പീരസ്കിറ്റിക് പ്ലക്,అథెరోస్క్లెరోటిక్ ఫలకం
ഭൂപടപുസ്കം,భౌగోళిక పటం
അറ്റ്ലസ് കശേരു,అట్లాస్ వెన్నుపూస
അന്തരീക്ഷം,వాతావరణం
അന്തരീക്ഷ,వాతావరణం
അന്തരീക്ഷ ഇൻപുട്ടുകൾ,వాతావరణ ఇన్పుట్లు
ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്,అటామిక్ ఫోర్స్ మైక్రోస్కోప్
പരമാണു,అణువు
Atp ase,ATP ASE
Atrial സങ്കോചം,కర్ణిక సంకోచం
ആട്രിയൽ ഫൈബ്രിലേഷൻ,కర్ణిక దడ
ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF),కర్ణిక మధ్యస్థ
ആട്രിയൽ നോഡ്,కర్ణిక నోడ్
ആട്രാലയം സിസ്റ്റോൾ,కర్ణిక సిస్టోల్
ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്,అట్రియోవెంట్రిక్యులర్ నోడ్
ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്,అట్రియోవెంట్రిక్యులర్ వాల్వ్
ആട്രിയം (പവേള),కర్ణిక
ആട്രിയം (പവേള),కర్ణిక
അട്രോപ ബെല്ലഡോണ,అట్రోపా బెల్లడోన్నా
അട്രോഫി,క్షీణత
ആട്രോപിൻ ആൽക്കലോയിഡ്,అట్రోపిన్ ఆల్కలాయిడ్
അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്,అటాచ్మెంట్ ప్లేట్
ഓഡിറ്ററി കോർട്ടെക്സ്,శ్రవణ వల్కలం
ഓലോസിറ,Ululosira
റൂറിക്കിൾ (അണ്സിക്ല),మూత్రకద్రవయ ఎముక
റൂറിക്കിൾ (അണ്സിക്ല),మూత్రకద్రవయ ఎముక
റൂറിക്കിൾ (അണ്സിക്ല),మూత్రకద్రవయ ఎముక
റൂറിക്കിൾ (അണ്സിക്ല),మూత్రకద్రవయ ఎముక
ഓസ്ട്രേലിയനിവൈനുകൾ,ఆస్ట్రాలోపిథెసిన్లు
അംഗരക്ഷക,ఆటోకాలజీ
യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ,ఆటోమేటెడ్ DNA సీక్వెన్సర్
ഓട്ടോപോളിപ്ലോയിഡ്,ఆటోపోలిప్లోయిడ్
ഓട്ടോനാലിസർ,ఆటోనలైజర్
ഓട്ടോഗാമി,ఆటోగామి
ഓട്ടോഗാമി,ఆటోగామి
ഓട്ടോഗ്രാഫ്റ്റ്,ఆటోగ్రాఫ్ట్
സ്വയം രോഗപ്രതിരോധ രോഗം,స్వయం ప్రతిరక్షక వ్యాధి
ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്,ఆటోమొబైల్ ఎగ్జాస్ట్
ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം,అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ
ഓട്ടോഫാഗിക് ലിസോസോം,ఆటోఫాగిక్ లైసోజోమ్
ഓട്ടോപ്ലോയിഡ്,ఆటోప్లాయిడ్
ഓട്ടോപോഡിയം,ఆటోపోడియం
ഓട്ടോപോളിപ്ലോയിഡ്,ఆటోపోలిప్లోయిడ్
ഓട്ടോസോമൽ ക്രോമറോം,ఆటోసోమల్ క్రోమోరోమ్
ഓട്ടോസോമൽ ജീൻ,ఆటోసోమల్ జన్యువు
ഓട്ടോസോം,ఆటోసోమ్
ഓട്ടോടെട്രലോയിഡ്,ఆటోటెట్రాప్లాయిడ్
ഓട്ടോടോമി,ఆటోటోమి
സ്വയമേവയുള്ള ഇനം,ఆటోట్రిప్లోయిడ్ రకం
ഓട്ടോട്രോഫ്,ఆటోట్రోఫ్
ശരത്കാല മരം,శరదృతువు కలప
ഓഗാനോഗ്രാഫ്,అక్సనోగ్రాఫ్
ആസൂത്,అక్సనోమీటర్
അസിസെറ്റിക് വളർച്ച,సహాయక పెరుగుదల
ഓക്സിൻ,ఆక్సిన్
ഓക്സോട്രോഫ്,ఆక్సోట్రోఫ్
ഒരു V ബണ്ടിൽ,ఒక v బండిల్
Aves,ఏవ్స్
അവിസെന്റിയ,అవిసెన్నియా
അവര്യാദരാക്കുക,Awn
ആക്സിയൽ അസ്ഥികൂടം,అక్షసంబంధ అస్థిపంజరం
ക്ഷാനം,ఆక్సైల్
കക്ഷീയ മുകുളം,ఆక్సిలరీ బడ్
കക്ഷീയ,ఆక్సిలరీ
ആക്സിസ് കശേരു,అక్షం వెన్నుపూస
ആക്സോൺ,ఆక్సాన్
ആക്സോണൽ മെംബ്രൺ,అక్షసంబంధ పొర
അനുച്ചാരണം,అక్షసంబంధమైన
ആക്സൊനം,ఆక్సోనెమ్
അസോസ്പിരിലം,అజోస్పిరిల్లమ్
അസോടോബോക്റ്റർ,అజోటోబాక్టర్
അസിഗസ് സിര,అజైగస్ సిర
ബാസിലസ് ആന്ത്രാസിസ്,బాసిల్లస్ ఆంత్రాసిస్
ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി),కర్రవు
ബാസിലസ്,బాసిల్లస్
