Telugu,Hindi
వాతావరణం,वायुमंडलीय
వాతావరణ ఇన్పుట్లు,वायुमंडलीय निवेश
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,परमाणु बल सूक्ष्मदर्शी
అణువు,परमाणु
ATP ASE,ए. टी. पी. ऐज
కర్ణిక సంకోచం,अलिंद संकुचन
కర్ణిక దడ,परिकोष्ठी रेशकीयन
కర్ణిక మధ్యస్థ,परिकोष्ठी नैट्रीयूरेटिक कारक
కర్ణిక నోడ్,अलिंद ग्रंथिक
కర్ణిక సిస్టోల్,अलिंद प्रकुंचन
అట్రియోవెంట్రిక్యులర్ నోడ్,अलिंद-निलय ग्रंथिक
అట్రియోవెంట్రిక్యులర్ వాల్వ్,अलिंद-निलय कपाट
కర్ణిక,अलिंद
కర్ణిక,परिकोष्ठ
అట్రోపా బెల్లడోన్నా,ऐट्रोपा बेलाडोना
క్షీణత,क्षीणता
అట్రోపిన్ ఆల్కలాయిడ్,ऐट्रोपीन ऐल्केलॉइड
అటాచ్మెంట్ ప్లేట్,संलग्नी पट्ट
శ్రవణ వల్కలం,श्रवण वल्कुट
Ululosira,ऑलोसाइरा
మూత్రకద్రవయ ఎముక,पालि
మూత్రకద్రవయ ఎముక,अलिंद
మూత్రకద్రవయ ఎముక,परिकोष्ठ
మూత్రకద్రవయ ఎముక,कर्णपल्लव
ఆస్ట్రాలోపిథెసిన్లు,ऑस्ट्रेलोपिथेसिनीस
ఆటోకాలజీ,स्वपारिस्थितिकी
ఆటోమేటెడ్ DNA సీక్వెన్సర్,स्वचालित डी. एन. ए. अनुक्रमक
ఆటోపోలిప్లోయిడ్,स्वबहुगुणित
ఆటోనలైజర్,स्वविश्लेषित्र
ఆటోగామి,स्वयुग्मन
ఆటోగామి,स्वनिषेचन
ఆటోగ్రాఫ్ట్,स्वनिरोप
స్వయం ప్రతిరక్షక వ్యాధి,स्वप्रतिरक्षा रोग
ఆటోమొబైల్ ఎగ్జాస్ట్,ऑटोमोबाइल निष्कासित पदार्थ
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,स्वायत्त (अनैच्छिक) तंत्रिका-तंत्र
ఆటోఫాగిక్ లైసోజోమ్,स्वभोजी लयनकाय
ఆటోప్లాయిడ్,स्वगुणित
ఆటోపోడియం,"प्रचलपाद, ऑटोपोडियम"
ఆటోపోలిప్లోయిడ్,स्वबहुगुणित
ఆటోసోమల్ క్రోమోరోమ్,अलिंगी गुणसूत्र
ఆటోసోమల్ జన్యువు,अलिंगसूत्री जीन
ఆటోసోమ్,अलिंगसूत्र
ఆటోటెట్రాప్లాయిడ్,स्वचतुर्गुणित
ఆటోటోమి,स्वांगोच्छेदन
ఆటోట్రిప్లోయిడ్ రకం,स्वत्रिगुणित किस्म
ఆటోట్రోఫ్,"स्वपोषी, स्वपोषित"
శరదృతువు కలప,"शरद काष्ठ, बसंत काष्ठ"
అక్సనోగ్రాఫ్,वृद्धि आलेख
అక్సనోమీటర్,वृद्धिमापी
సహాయక పెరుగుదల,आयतनी वृद्धि
ఆక్సిన్,ऑक्सिन
ఆక్సోట్రోఫ్,विपोषी
ఒక v బండిల్,अलिंद निलय बंडल
ఏవ్స్,एवीज
అవిసెన్నియా,एविसेनिया
Awn,शूक
అక్షసంబంధ అస్థిపంజరం,अक्षीय कंकाल
ఆక్సైల్,अक्षीय
ఆక్సిలరీ బడ్,कक्षीय कलिका
ఆక్సిలరీ,कक्षीय
అక్షం వెన్నుపూస,अक्ष-कशेरूक
ఆక్సాన్,तंत्रिकाक्ष
అక్షసంబంధ పొర,तंत्रिकाक्ष कला
అక్షసంబంధమైన,तंत्रिकाक्षतः
ఆక్సోనెమ్,"अक्षसूत्र, एक्सोनीम"
అజోస్పిరిల్లమ్,ऐजोस्पिरिलम
అజోటోబాక్టర్,ऐजोटोबैक्टर
అజైగస్ సిర,अयुग्म शिरा
బాసిల్లస్ ఆంత్రాసిస్,बैसिलस ऐन्थ्रेसिस
కర్రవు,बैसिलस थुरिंजिएन्सिस
బాసిల్లస్,"दंडाणु, बैसिलस"
బాక్టీరియా,जीवाणु
బాక్టీరియల్,"जीवाण्विक, जीवाणुक, जीवाणु"
బాక్టీరియా కృత్రిమ క్రోమోజోమ్,जीवाणुक कृतक गुणसूत्र
బాక్టీరియల్ వ్యాధికారక,जीवाण्विक रोगाणु
బాక్టీరియల్ ప్లాస్మా పొర,जीवाण्विक प्लाज्मा झिल्ली
బాక్టీరియల్ స్ట్రెయిన్,जीवाणुक प्रभेद
బాక్టీరియాలజికల్,"जीवाण्वीय, जीवाणु"
బాక్టీరియోలాజికల్ నామకరణం,जीवाणु नामपद्धति
