Punjabi,Telugu
ਐਂਟੀਬਾਡੀ ਵਿਚੋਲੀ ਛੋਟ,యాంటీబాడీ మధ్యవర్తిత్వ రోగనిరోధక శక్తి
ਐਂਟੀਕੋਆਗੂਲੈਂਟ,ప్రతిస్కందకం
ਐਂਟੀਕੋਡਨ ਲੂਪ,యాంటికోడాన్ లూప్
ਰੋਗਾਣੂਨਾਸ਼ਕ,యాంటిడిప్రెసెంట్
ਐਂਟੀਡੀਯੂਯੂਰੀ ਹਾਰਮੋਨ (ਏਡੀਐਚ),అశ్లీల ముందు భాగము
ਐਂਟੀਗਨ ਜੀਨ,యాంటిజెన్ జన్యువు
ਐਂਟੀਗਨ-ਐਂਟੀਬਾਡੀ ਕੰਪਲੈਕਸ,యాంటిజెన్-యాంటీబాడీ కాంప్లెక్స్
ਐਂਟੀਗੈਨਿਕ ਨਿਰਣਾਇਕ,యాంటిజెనిక్ డిటర్మినెంట్
ਐਂਟੀਨੂਪਸ਼ਨਲ ਫੈਕਟਰ,యాంటిన్యూట్రిషనల్ కారకం
ਐਂਟੀਆਕਸੀਡੈਂਟ,యాంటీఆక్సిడెంట్
ਐਂਟੀਪੰਡੀਲ ਨਿ le ਕਲੀਅਸ,యాంటీపోడల్ న్యూక్లియస్
ਤਣਾਅ ਵਿਰੋਧੀ ਆਰ ਐਨ ਏ,యాంటీ సెన్స్ RNA
ਐਂਟੀਵਾਇਰਲ ਪ੍ਰੋਟੀਨ,యాంటీవైరల్ ప్రోటీన్
ਗੜਬੜ,Antrum
Ul ਿੱਲ,అనుక్లీట్
ਗੁਦਾ,పాయువు
ਚਿੰਤਾ ਵਿਕਾਰ,ఆందోళన రుగ్మత
ਏਓਰਟਿਕ ਆਰਕ,బృహద్ధమని వంపు
ਏਓਰਟਿਕ ਗੈਂਗਲੀਅਨ,బృహద్ధమని గ్యాంగ్లియన్
ਅੌਰਥਿਕ ਸੇਮਿਲਿ un ਨਰ ਵਾਲਵ,బృహద్ధమని సెమిలునార్ వాల్వ్
ਏਓਰਟਿਕ ਵਾਲਵ,బృహద్ధమని కవాటం
ਏਪੀਸੀ (ਐਨਾਫਸੇਸ ਕੰਪਲੈਕਸ ਨੂੰ ਉਤਸ਼ਾਹਤ ਕਰਨਾ),APC (అనాఫేస్ ప్రమోటింగ్ కాంప్లెక్స్)
ਏਪ ਵਰਗੀ ਯੂਨੀਅਨ,అపెలైక్ పూర్వీకుడు
Aphid,అఫిడ్
ਐਫਰੋਡਾਈਟ,ఆఫ్రొడైట్
ਏਪਿਕਲ ਦਬਦਬਾ,ఎపికల్ ఆధిపత్యం
Apical Pad,ఎపికల్ ప్యాడ్
Apsiculturuse,ఎపికల్చర్
ਏਪਿਸ ਇੰਡੀਕਾ,APIS ఇండికా
ਏਪਲਾਨੋਸਪੌਰ,అప్లానోస్పోర్
ਅਫਲਸੀਆ,అప్లిసియా
ਅਪਰੋਕਾਰ ਪੀਫਾ,అపోకార్పే
ਅਪੋਕੌਰਪਸ,అపోకార్పస్
ਅਪੋਕੌਰਪਸ ਅੰਡਾਸ਼ਯ,అపోకార్పస్ అండాశయం
ਅਪਕ੍ਰਾਈਨ ਗਲੈਂਡ,అపోక్రిన్ గ్రంథి
ਅਪੋਜੀਮ,అపోఎంజైమ్
ਅਪਮਾਨਜਨਕ,అపోమిక్
ਅਪੋਮਿਕਸ,అపోమిక్సిస్
ਅਪੋਪਲਾਸਮ,అపోప్లాజమ్
Apoplasict ਬਿਸ਼ਵੇ,అపోప్లాస్టిక్ మార్గం
ਅਪੋਪੋਟੋਸਿਸ,అపోప్టోసిస్
ਉਪਕਰਣ,ఉపకరణం
ਹੈਂਡੀਕੀਲ ਪਿੰਜਰ,అనుబంధ అస్థిపంజరం
ਕਲੇਕਮ ਦਾ ਅੰਤਿਕਾ,కర్ణభేరి యొక్క అనుబంధం
ਐਪਲ ਸਨੈਲ,ఆపిల్ నత్త
ਐਕਵਾਇਲਚਰ,ఆక్వాకల్చర్
ਐਕੁਆਪੋਰਿਨ,ఆక్వాపోరిన్
ਐਕੁਆਟਿਕ ਐਂਪੀਬੀਅਨ,జల ఉభయచర
ਜਲ,జల రూపం
ਜਲ-ਰਹਿਤ ਰਿਹਾਇਸ਼,జల ఆవాసాలు
ਜਲਮਿਆਵ,జల జీవి
ਜਲ,జల మొక్క
ਐਕੁਆਟਿਕ ਸਾਹ,జల శ్వాసక్రియ
ਜਲੂੜ ਤਰਲ,సజల ద్రవం
Quice ਹੰਸ਼,సజల హ్యూమర్
ਜਲਮਈ ਅੰਗੂਰ-ਸੈਲੂਲਰ ਤਰਲ,సజల ఇంట్రా-సెల్యులార్ ద్రవం
ਜਲਮਈ ਨਮੂਨਾ,సజల నమూనా
ਜਲੂਣ ਦਾ ਹੱਲ,సజల ద్రావణంలో
ਅਕੂਲਾ,అక్విలా
ਅਰੇਮੀਡੋਪਿਸ,అరబిడోప్సిస్
ਅਰਾਚਨੀਡਾ,అరాచ్నిడా
ਅਰਾਚਨੋਇਡ,అరాక్నోయిడ్
ਅਰਨੀਅਸ,అరేనియస్
ਆਰਬੋਰਸੈਂਟ,అర్బోర్సెంట్
ਆਰਬੋਰਸੈਂਟ ਲਾਇਕੋਪਡ,అర్బోర్సెంట్ లైకోపాడ్
ਪੁਰਾਤੱਤਬੀਟਰੀਆ,ఆర్కిబాక్టీరియా
ਆਰਚੀਗੋਨੀਅਮ,ఆర్కిగోనియం
ਆਰਚੀਪਲੇਗੋ,ద్వీపసమూహం
ਆਰਕਟਿਕ,ఆర్కిటిక్
ਆਰਕਟਿਕ ਟੇਰ,ఆర్కిటిక్ టెర్న్
ਆਰਕਟਿਕ ਟੁੰਡਰਾ,ఆర్కిటిక్ టండ్రా
ਅਰਦੀਸ,ఆర్డియా
ਅਬੀਲਰ ਟਿਸ਼ੂ,ఐసోలార్ కణజాలం
ਐਜਮੋਨ (ਪੱਕੇ ਭੁੱਕੀ),రుజువు
ਐਜਮੋਨ ਮੈਕਸੀਕਾ,ఆర్గెమోన్ మెక్సికానా
ਅਰਜੀਨਾਈਨ,అర్జినిన్
ਸੁੱਕੇ ਖੇਤਰ,శుష్క ప్రాంతం
ਅਰਸਤੋਲੋਕੀਸੀ,అరిస్టోలోచియాసియా
ਬਾਂਦਰ ਖਾਣਾ,చేయి దాణా
ਫੌਜ ਦੇ ਕੀੜੇ,ఆర్మీవార్మ్
ਅਰਾਦ,Aroid
ਖੁਸ਼ਬੂ,వాసన
ਅਰੈਸਟਰ,అరేస్టర్
ਅਰਤਿਮਿਸੀਆ,ఆర్టెమిసియా
ਧਮਾਕਾ ਕਰੋ ਸਿੰਸਟੋਲਿਕ,ధమనుల సిస్టోలిక్
ਆਰਟੀਰੀਓਸਕਲੇਰੋਟਿਕ,ఆర్టిరియోస్క్లెరోటిక్
ਆਰਥਰੋਪੋਡ,ఆర్థ్రోపోడ్
ਗਠੀਏ,ఆర్థరైటిస్
ਆਰਥਰੋਪੋਡਾ,ఆర్థ్రోపోడా
ਆਰਟਿਕਲ ਕਾਰਟਿਲੇਜ,కీలు మృదులాస్థి
ਬਿਆਨ,ఉచ్చారణ
ਬਿਆਨ,ఉచ్చరించబడింది
ਨਕਲੀ ਪੇਸਮੇਕਰ,కృత్రిమ పేస్‌మేకర్
ਨਕਲੀ ਚੋਣ,కృత్రిమ ఎంపిక
ਆਰਕਕ੍ਰਿਪਸ ਹੈਟਰੋਫਾਈਲਸ,ఆర్టోకార్పస్ హెటెరోఫిల్లస్
ਐਸਬੈਸਟਸ ਫਾਈਬਰ,ఆస్బెస్టాస్ ఫైబర్
Sesbestosis,ఆస్బెస్టాసిస్
ਐਸਕਾਰਿਸ,అస్కారిస్
ਚੱਲੀ ਚੱਲੀ ਕ੍ਰੋਮਾਮੋਗ੍ਰਾਫੀ,ఆరోహణ క్రోమాటోగ్రఫీ
ਐਸਸੀਡੀਆ,అస్సిడియా
ਐਸਸੀਡਿਅਨ,అస్సిడియన్
Ascocarp,అస్కోకార్ప్
Ascomycesetes,అస్కోమైసెట్స్
ਐਸਕੋਰਬਿਕ ਐਸਿਡ,ఆస్కార్బిక్ ఆమ్లం
ਐਸਕੋਸਪੋਰ,అస్కోస్పోర్
ਅਸ੍ਸਕਸ,అస్కస్
Sseptate,Aseptate
ਅਸ਼ਜਿਆ ਪ੍ਰਜਨਨ,అలైంగిక పునరుత్పత్తి
ਅਸਪਸ਼ਟ ਸਪੋਰ,అలైంగిక బీజాంశం
Asparagine ਸਿੰਥੇਟੇਸ,ఆస్పరాజిన్ సింథటేస్
ਐਸਪੈਰਾਗਸ,ఆస్పరాగస్
ਐਸਪਾਰਟਿਕ ਐਸਿਡ,అస్పార్టిక్ ఆమ్లం
ASPREGLLUS ਨਾਈਜਰ,ఆస్పెర్‌గిల్లస్ నైగర్
ਅਸਪਰਗੇਲਸ,ఆస్పెర్‌గిల్లస్
Assphoodelus tinguleifios,అస్ఫోడెలస్ టెనుఫోలియస్
ਐਸਪਰੀਨ,ఆస్పిరిన్
ਅਨੀ,పరీక్ష
ਅਸੈਂਬਲੀ,సమావేశం
ਅਸਮੁਸ਼ੀ ਕੁਸ਼ਲਤਾ,సమీకరణ సామర్థ్యం
ਅਸਮਿਲੈਲੀਅਲ ਰੂਟ,అస్సిమిలేటరీ రూట్
ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਤਕਨੀਕ,సహాయక పునరుత్పత్తి సాంకేతికత
ਐਸੋਸੀਏਸ਼ਨ ਖੇਤਰ,అసోసియేషన్ ప్రాంతం
ਐਸੋਸੀਏਟਿਵ ਚਿੰਨ੍ਹ,అసోసియేటివ్ సహజీవనం
ਉਲਟਾ ਅਤੇ ਲੈਸਸ਼ਨ,కలగలుపు మరియు పున omb సంయోగం
ਕਾਰਕ ਦੀ ਉਲੰਘਣਾ,కారకం యొక్క కలగలుపు
ਐਸਟੈਕਸ,అస్టాకస్
ਅਸਤੇਰੇਸੀ,ఆస్టెరేసి
Aseterales,ఆస్టారేల్స్
ਅਸਾਧਾਰਣ,గ్రహశకలం
ਦਮਾ,ఉబ్బసం
ਅਸਟ੍ਰੌਲਸ ਗਮਮੀਫਾਇਰ,ఆస్ట్రగలస్ గుమ్మర్
ਸੂਟ੍ਰਲ ਸਪਿੰਡਲ ਖੰਭੇ,జ్యోతిష్య కుదురు పోల్
ਖਗੋਲ ਵਿਗਿਆਨੀ,ఖగోళ శాస్త్రవేత్త
ਅਸਮੈਟ੍ਰਿਕ ਕੈਰੀਓਟਾਈਪ,అసమాన కార్యోటైప్
ਅਸਮੈਟ੍ਰਿਕਲ,అసమాన
ਐਥਰੋਮੋਮੋਟਸ,అథెరోమాటస్
ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ,అథెరోస్క్లెరోసిస్
ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ ਪਲੇਕ,అథెరోస్క్లెరోటిక్ ఫలకం
ਐਟਲਸ,భౌగోళిక పటం
ਐਟਲਸ ਵਰਟੀਬਰਾ,అట్లాస్ వెన్నుపూస
ਵਾਤਾਵਰਣ,వాతావరణం
ਵਾਯੂਮੰਡਲ,వాతావరణం
ਵਾਯੂਮੰਡਲ ਦੇ ਉਪਕਰਣ,వాతావరణ ఇన్పుట్లు
ਪਰਮਾਣੂ ਤਾਕਤ ਮਾਈਕਰੋਸਕੋਪ,అటామిక్ ఫోర్స్ మైక్రోస్కోప్
ਐਟਮ,అణువు
Atp ase,ATP ASE
ਐਟਰੀਅਲ ਸੁੰਗੜਨ,కర్ణిక సంకోచం
ਐਟਰੀਅਲ ਫਾਈਬ੍ਰਿਲੇਸ਼ਨ,కర్ణిక దడ
ਐਟਲਿਕ ਨਟ੍ਰਿ su ਫ ਫੈਕਟਰ (ਏ ਐਨ ਐਫ),కర్ణిక మధ్యస్థ
ਐਟਰੀਅਲ ਨੋਡ,కర్ణిక నోడ్
ਐਟਿਅਲ ਈਸਟੋਲ,కర్ణిక సిస్టోల్
ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਨੋਡ,అట్రియోవెంట్రిక్యులర్ నోడ్
ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਵਾਲਵ,అట్రియోవెంట్రిక్యులర్ వాల్వ్
ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ),కర్ణిక
ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ),కర్ణిక
ਐਟੋਰੋਸਾ ਬੇਲਾਡੋਨਾ,అట్రోపా బెల్లడోన్నా
ਸ਼ੋਸ਼ਣ,క్షీణత
ਐਟ੍ਰੋਪਾਈਨ ਐਲਕਾਲਾਇਡ,అట్రోపిన్ ఆల్కలాయిడ్
ਅਟੈਚਮੈਂਟ ਪਲੇਟ,అటాచ్మెంట్ ప్లేట్
ਆਡਿਟਟਰੀ ਕੋਰਟੇਕਸ,శ్రవణ వల్కలం
Uloseira,Ululosira
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),మూత్రకద్రవయ ఎముక
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),మూత్రకద్రవయ ఎముక
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),మూత్రకద్రవయ ఎముక
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),మూత్రకద్రవయ ఎముక
ਆਸਟਰੇਲਿਓਪੀਟੀਕੇਨਸ,ఆస్ట్రాలోపిథెసిన్లు
ਅਨਾਜ,ఆటోకాలజీ
ਸਵੈਚਾਲਿਤ ਡੀ ਐਨ ਏ ਸੀਕੁਇੰਸਰ,ఆటోమేటెడ్ DNA సీక్వెన్సర్
ਆਟੋਪਲਿਪਲਾਈਡ,ఆటోపోలిప్లోయిడ్
ਆਟੋਮੈਟੇਲਸਰ,ఆటోనలైజర్
ਆਟੋਗ੍ਰਾਮ,ఆటోగామి
ਆਟੋਗ੍ਰਾਮ,ఆటోగామి
ਆਟੋਗ੍ਰਾਫਟ,ఆటోగ్రాఫ్ట్
ਸਵੈ-ਇਮਿਜਨ ਬਿਮਾਰੀ,స్వయం ప్రతిరక్షక వ్యాధి
ਆਟੋਮੋਬਾਈਲ ਐਗਜ਼ਸਟ,ఆటోమొబైల్ ఎగ్జాస్ట్
ਆਟੋਨੋਮਿਕ (ਅਣਇੱਛਤ) ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ
ਆਟੋਫਿਕ ਲਾਇਸੋਸੋਮ,ఆటోఫాగిక్ లైసోజోమ్
ਆਟੋਪਲੋਇਡ,ఆటోప్లాయిడ్
ਆਟੋਪੋਡਿਅਮ,ఆటోపోడియం
ਆਟੋਪਲਿਪਲਾਈਡ,ఆటోపోలిప్లోయిడ్
ਆਟੋਸੋਮਲ ਕ੍ਰੋਮੋਰੋਮ,ఆటోసోమల్ క్రోమోరోమ్
ਆਟੋਸੋਮਲ ਜੀਨ,ఆటోసోమల్ జన్యువు
ਆਟੋਸੋਮ,ఆటోసోమ్
ਆਟੋਟੇਟਰਪਲੋਇਡ,ఆటోటెట్రాప్లాయిడ్
ਆਟੋਟਮੀ,ఆటోటోమి
ਆਟੋਟ੍ਰਿਪਲਾਈਡ ਕਿਸਮਾਂ,ఆటోట్రిప్లోయిడ్ రకం
ਆਟੋਟ੍ਰੋਫ,ఆటోట్రోఫ్
ਪਤਝੜ ਦੀ ਲੱਕੜ,శరదృతువు కలప
ਏਯੂਕਸਨੋਗ੍ਰਾਫ,అక్సనోగ్రాఫ్
Auxanometer,అక్సనోమీటర్
Auxtic ਵਾਧਾ,సహాయక పెరుగుదల
Auxin,ఆక్సిన్
Auxotrof,ఆక్సోట్రోఫ్
ਇੱਕ ਵੀ ਬੰਡਲ,ఒక v బండిల్
Aves,ఏవ్స్
ਐਵੀਸਨੀਆ,అవిసెన్నియా
Awn,Awn
ਐਕਸਿਅਲ ਸਕੈਲਟਨ,అక్షసంబంధ అస్థిపంజరం
ਧੁਰਾ,ఆక్సైల్
Axillary ਮੁਕੁਲ,ఆక్సిలరీ బడ్
ਐਕਸੀਲਰੀ,ఆక్సిలరీ
ਐਕਸਿਸ ਵਰਟੀਬਰਾ,అక్షం వెన్నుపూస
ਐਕਸਨ,ఆక్సాన్
ਐਕਸੋਨਲ ਝਿੱਲੀ,అక్షసంబంధ పొర
ਧੁਨੀ,అక్షసంబంధమైన
ਐਕਸੋਨਮ,ఆక్సోనెమ్
ਅਜ਼ੀਸਪਿਰਿਲਮ,అజోస్పిరిల్లమ్
ਅਜ਼ੋਟੋਬੈਟਰ,అజోటోబాక్టర్
ਅਜ਼ੀਘਰ ਨਾੜੀ,అజైగస్ సిర
ਬੇਸਿਲਸ ਐਂਥਰੇਸਿਸ,బాసిల్లస్ ఆంత్రాసిస్
ਬੈਡੀਸ ਥਿਨੀਨਸਿਸ (ਬੀਟੀ),కర్రవు
ਬੈਸੀਲਸ,బాసిల్లస్
ਬੈਕਟੀਰੀਆ,బాక్టీరియా
ਬੈਕਟੀਰੀਆ,బాక్టీరియల్
ਬੈਕਟਰੀਆ ਨਕਲੀ ਕ੍ਰੋਮੋਸੋਮ (ਬੈਕ),బాక్టీరియా కృత్రిమ క్రోమోజోమ్
ਬੈਕਟਰੀਆ ਜਰਾਸੀਮ,బాక్టీరియల్ వ్యాధికారక
ਬੈਕਟਰੀਆ ਪਲਾਜ਼ਾ ਝਿੱਲੀ,బాక్టీరియల్ ప్లాస్మా పొర
ਬੈਕਟਰੀਆ ਦੇ ਦਬਾਅ,బాక్టీరియల్ స్ట్రెయిన్
ਬੈਕਟੀਰੀਆ ਸੰਬੰਧੀ,బాక్టీరియాలజికల్
ਬੈਕਟੀਰੀਅਲ ਨਾਮਕਰਨ,బాక్టీరియోలాజికల్ నామకరణం
ਬੈਕਟੀਰਿਓਫੇਜ,బాక్టీరియోఫేజ్
ਬੈਕਟੀਰੀਆ,బాక్టీరియం
ਬੈਕੂਲੋਵਾਇਰਸ,బాకులోవైరస్
ਬੈਗਿੰਗ,బ్యాగింగ్
ਬਾਲੋਪ੍ਰਟਾ,బాలెనోప్టెరా
ਸੰਤੁਲਿਤ ਪੌਲੀਮੋਰਫਿਜ਼ਮ,సమతుల్య పాలిమార్ఫిజం
ਸੰਤੁਲਨ ਚੋਣ,ఎంపిక బ్యాలెన్సింగ్
ਬਾਲਨੋੋਗਲੋਸਸ,బాలనోగ్లోస్సస్
ਬਾਲਨੁਸ,బాలనస్
ਬਾਲੋਤਾ,బాలాస్టా
ਬਾਲ ਅਤੇ ਸਾਕਟ ਜੋੜ,బంతి ballపిరి
ਗੁਬਾਰਾ ਕੈਥਰੀਟਾਈਕੂ,బెలూన్ కేథరైజేషన్
ਬਾਮ ਐਚ ਆਈ,బామ్ హెచ్
ਬਾਂਸ-ਸ਼ੂਟ,వెదురు-షూట్
ਬੈਂਡਡ ਐਂਟੀਟਰ,బ్యాండెడ్ యాంటీటర్
ਬੈਂਡਿੰਗ ਤਕਨੀਕ,బ్యాండింగ్ టెక్నిక్
ਬਾਰਬੰਦ,బార్బిటురేట్
ਨੰਗੇ ਚੱਟਾਨ,బేర్ రాక్
ਬੈਰੀਅਰ,అడ్డంకి
ਸੱਕ,బెరడు
ਰੁਕਾਵਟ,బార్నాకిల్
ਬੇਸਲ ਬਾਡੀ,బేసల్ బాడీ
ਬੇਸਲ ਕਵਰ,బేసల్ కవర్
ਬੇਸਲ ਗੈਂਗਲੀਅਨ,బేసల్ గ్యాంగ్లియన్
ਬੇਸਲ ਪੈਡ,బేసల్ ప్యాడ్
ਅਧਾਰ,బేస్
ਅਧਾਰ ਜੋੜਾ,బేస్ జత
ਬੇਸਮੈਂਟ ਝਿੱਲੀ,బేస్మెంట్ పొర
ਬੇਸਿਡਿਓਕਾਰੈਪ,బాసిడియోకార్ప్
ਬੇਸਿਡਿਓਮਾਈਸਾਈਟਸ,బాసిడియోమైసెట్స్
ਬੇਸਿਡੀਓਸਪੋਰ,బాసిడియోస్పోర్
ਬੇਸਿਡਿਅਮ,బాసిడియం
ਬੇਸਿਫਿਕਸਡ,బాసిఫిక్స్డ్
ਬਾਸਲਰ ਵਾਬਲ,బాసిలార్ పొర
ਬਾਸਿਪਟਲ ਇੰਟਰਨੋਡ ਆਰਡਰ,బాసిపెటల్ ఇంటర్నోడ్ ఆర్డర్
ਬਾਸੋਫਿਲ,బాసోఫిల్
ਬਾਸੋਫਿਲਿਕ,బాసోఫిలిక్
ਹਿਸਟੀਅਨ ਨਕਲ,బేట్సియన్ మిమిక్రీ
ਇਸ਼ਨਾਨ ਸਪੰਜ,బాత్ స్పాంజ్
ਇਸ਼ਨਾਨ ਸਪੰਜ,బాత్ స్పాంజ్
Bauhinia,బౌహినియా
ਕੁੱਟਿਆ,బీట్
ਮਧੂ ਮੱਖੀ,తేనెటీగ
ਮਧੂ,బీవాక్స్
ਬੇਗੋਨਿਆ,బిగోనియా
ਵਿਵਹਾਰ ਅਨੁਕੂਲਤਾ,ప్రవర్తనా అనుసరణ
ਬੇਲ,బెల్
ਬੇਲਾਡੋਨਾ,బెల్లడోన్నా
ਸੁਹਜ ਟਿ or ਮਰ,నిరపాయమైన కణితి
ਬਰਥਿਕ,బెంథిక్
ਬੈਂਜਾਨ ਹੇਕਸਾਥੋਰਾਈਡ (ਬੀਐਚਸੀ),బెంజీన్ హెక్సాక్లోరైడ్ (బిహెచ్‌సి)
ਬੈਂਜਿਨ,బెంజీన్
Berenil,బెరెనిల్
ਬੇਰੀ,బెర్రీ
ਬੀਟਾ ਵਿਭਿੰਨਤਾ,బీటా వైవిధ్యం
Betula,బెటులా
ਬੀ-ਗ੍ਰੇਬਿਨ,బి-గ్లోబిన్
ਭੰਗ,భంగ్
ਬਥੇਕਿਕੀ,భెట్కి
