Telugu,Punjabi
ముందస్తు క్యారీ,ਅਨੁਮਾਨਤ ਕੈਰੀ
ముందస్తు పేజింగ్,ਅਨੁਮਾਨਤ ਪੈਜਿੰਗ
ప్రతిస్కందకం ఆపరేషన్,ਐਂਟੀਕਾਇਸਿਸ ਓਪਰੇਂਸ
ప్రతిస్కందకం మూలకం,ਐਂਟੀਕੋਇੰ.ਰਤਸ ਇੰਦਰਾ ਤੱਤ
అపెరియోడిక్ యాంటెన్నా,ਅਫੀਮਿਕ ਐਂਟੀਨਾ
ఎపర్చరు కార్డు,ਅਪਰਚਰ ਕਾਰਡ
ఎపర్చరు కోడ్,ਅਪਰਚਰ ਕੋਡ
ఎపర్చరు సమయం,ਅਪਰਚਰ ਟਾਈਮ
అనుబంధం,ਅੰਤਿਕਾ
అనుబంధ పని,ਅਪੰਡਿਤ ਕੰਮ
అప్లికేషన్ డెవలపర్,ਐਪਲੀਕੇਸ਼ਨ ਡਿਵੈਲਪਰ
అప్లికేషన్ లేయర్,ਐਪਲੀਕੇਸ਼ਨ ਲੇਅਰ
అప్లికేషన్ ఓరియెంటెడ్ లాంగ్వేజ్,ਐਪਲੀਕੇਸ਼ਨ ਓਨੀਐਂਟਡ ਭਾਸ਼ਾ
అప్లికేషన్ ప్యాకేజీ,ਐਪਲੀਕੇਸ਼ਨ ਪੈਕੇਜ
అప్లికేషన్ ప్రోగ్రామ్,ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮ
అప్లికేషన్ ప్రోగ్రామింగ్,ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮਿੰਗ
అప్లికేషన్ అవసరం భాష,ਐਪਲੀਕੇਸ਼ਨ ਲੋੜੀਂਦੀ ਭਾਸ਼ਾ
అప్లికేషన్ సాఫ్ట్‌వేర్,ਐਪਲੀਕੇਸ਼ਨ ਸਾਫਟਵੇਅਰ
అప్లిక్,ਐਪਲੀਕ
ఉజ్జాయింపు సిద్ధాంతం,ਲਗਭਗ ਸਿਧਾਂਤ
ఏకపక్ష ప్రాప్యత,ਮਨਮਾਨੀ ਪਹੁੰਚ
ఏకపక్ష సీక్వెన్స్ కంప్యూటర్,ਆਰਬਿਟਰੇਰੀ ਤਰਤੀਬ ਕੰਪਿ computer ਟਰ
మధ్యవర్తిత్వ,ਆਰਬਿਟਰੇਸ਼ਨ
వాస్తుశిల్పం,ਆਰਕੀਟੈਕਚਰ
ఆర్కైవింగ్,ਪੁਰਾਲੇਖ
స్థల సంకేతం,ਖੇਤਰ ਕੋਡ
ప్రాంత శోధన,ਖੇਤਰ ਖੋਜ
ప్రాంత బదిలీ,ਖੇਤਰ ਸੰਚਾਰ
ఏరియా వేరియబుల్,ਖੇਤਰ ਵੇਰੀਏਬਲ
వాదన,ਦਲੀਲ
ఆర్గ్యుమెంట్ చిరునామా,ਆਰਗੁਮੈਂਟ ਪਤਾ
ఆర్గ్యుమెంట్ జాబితా,ਆਰਗੁਮੈਂਟ ਸੂਚੀ
అంకగణిత బోధన,ਹਿਸਾਬ ਦੀ ਹਦਾਇਤ
అంకగణిత మరియు అంకగణిత విభాగం,ਹਿਸਾਬ ਅਤੇ ਤਰਕ ਇਕਾਈ
అంకగణిత అసైన్‌మెంట్ స్టేట్మెంట్,ਹਿਸਾਬ ਦੇ ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ
అంకగణిత చెక్,ਹਿਸਾਬ ਦੀ ਜਾਂਚ
అంకగణిత స్థిరాంకం,ਹਿਸਾਬ ਸਥਿਰ
అంకగణిత మార్పిడి,ਹਿਸਾਬ ਦਾ ਰੂਪਾਂਤਰਣ
అంకగణిత డేటా,ਹਿਸਾਬ ਦਾ ਅੰਕੜਾ
అంకగణిత మినహాయింపు,ਹਿਸਾਬ ਅਪਵਾਦ
అంకగణిత వ్యక్తీకరణ,ਹਿਸਾਬ ਸਮੀਕਰਨ
అంకగణిత స్థిర బిందువు,ਹਿਸਾਬ ਨਿਰਧਾਰਤ ਬਿੰਦੂ
అంకగణిత సోపానక్రమం,ਹਿਸਾਬ ਵਾਲੀ ਲੜੀ
అంకగణితం ఉంటే స్టేట్మెంట్,ਹਿਸਾਬ ਜੇ ਬਿਆਨ
అంకగణిత తర్కం,ਹਿਸਾਬ ਦਾ ਤਰਕ
అంకగణిత లాజిక్ యూనిట్,ਗਣਿਤ ਦੀ ਤਰਕ ਦੀ ਇਕਾਈ
అంకగణిత ఆపరేషన్,ਗਣਿਤ ਦਾ ਕੰਮ
అంకగణిత ఆపరేటర్,ਗਣਿਤ ਦਾ ਆਪਰੇਟਰ
అంకగణిత ఓవర్ఫ్లో,ਹਿਸਾਬ ਓਵਰਫਲੋ
అంకగణిత చిత్ర డేటా,ਹਿਸਾਬ ਦੀ ਤਸਵੀਰ ਡਾਟਾ
అంకగణిత ప్రాధాన్యత,ਹਿਸਾਬ ਨਾਲ ਤਰਜੀਹ
అంకగణిత ప్రాధమిక,ਹਿਸਾਬ ਪ੍ਰਾਇਮਰੀ ਪ੍ਰਾਇਮਰੀ
అంకగణిత రిజిస్టర్,ਗਣਿਤ ਦਾ ਰਜਿਸਟਰ
అంకగణిత సంబంధం,ਗਣਿਤ ਦਾ ਸੰਬੰਧ
అంకగణిత స్కాన్,ਹਿਸਾਬ ਸਕੈਨ
అంకగణిత విభాగం,ਹਿਸਾਬ ਭਾਗ
అంకగణిత మార్పు,ਹਿਸਾਬ ਦੀ ਸ਼ਿਫਟ
అంకగణిత బదిలీ,ਹਿਸਾਬ ਨਾਲ ਤਬਦੀਲ
అంకగణిత ప్రకటన,ਗਣਿਤ ਦਾ ਬਿਆਨ
అంకగణిత పదం,ਹਿਸਾਬ ਦੀ ਮਿਆਦ
అంకగణిత అండర్ఫ్లో,ਹਿਸਾਬ ਅੰਡਰਫਲੋ
అంకగణిత యూనిట్,ਹਿਸਾਬ ਇਕਾਈ
అమరిక,ਐਰੇ
శ్రేణి బౌండ్,ਐਰੇ ਬੱਝ
అర్రే కంప్యూటర్,ਐਰੇ ਕੰਪਿ computer ਟਰ
శ్రేణి పరిమాణం,ਐਰੇ ਦੀ ਪਹਿਲੂ
శ్రేణి మూలకం,ਐਰੇ ਐਲੀਮੈਂਟ
శ్రేణి వ్యక్తీకరణ,ਐਰੇ ਸਮੀਕਰਨ
శ్రేణి పేరు,ਐਰੇ ਦਾ ਨਾਮ
నిర్మాణాల శ్రేణి,Structures ਾਂਚਿਆਂ ਦੀ ਐਰੇ
అర్రే ప్రింటింగ్,ਐਰੇ ਦੀ ਛਪਾਈ
శ్రేణి ప్రాసెసింగ్,ਐਰੇ ਪ੍ਰੋਸੈਸਿੰਗ
అర్రే ప్రాసెసర్,ਐਰੇ ਪ੍ਰੋਸੈਸਰ
ఉచ్చారణ పాయింట్,ਕਲਾਤਮਕਤਾ ਬਿੰਦੂ
కృత్రిమ జ్ఞానం,ਨਕਲੀ ਬੋਧ
కృత్రిమ మేధస్సు,ਬਣਾਵਟੀ ਗਿਆਨ
కృత్రిమ భాష,ਨਕਲੀ ਭਾਸ਼ਾ
కృత్రిమ వేరియబుల్,ਨਕਲੀ ਵੇਰੀਏਬਲ
ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਡਾਟਾ ਬੈਂਕ
ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਸੰਗੀਤ
ఆర్ట్స్ అప్లికేషన్ సరళి తరం,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਪੈਟਰਨ ਪੀੜ੍ਹੀ
ఆరోహణ,ਚੜ੍ਹਨਾ
ఆరోహణ క్రమబద్ధీకరణ,ਚੜ੍ਹਾਈ ਜਾ ਰਹੀ ਕ੍ਰਮਬੱਧ
అస్సిల్,ਐਸਿਲ
ASCII నియంత్రణ అక్షరం,ASCII ਕੰਟਰੋਲ ਅੱਖਰ
ASCII కీ బోర్డు,ASCII ਕੁੰਜੀ ਬੋਰਡ
కారక,ਪਹਿਲੂ
కారకం మరియు,ਪਹਿਲੂ ਅਤੇ
సమీకరించటం,ਇਕੱਠਾ ਕਰਨ ਯੋਗ
సమావేశమైన మూలం,ਇਕੱਤਰ ਕੀਤਾ ਮੂਲ
వ్యవధిని సమీకరించండి,ਸੰਜਮ ਦੀ ਮਿਆਦ
సమీకరించేవాడు,ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ
సమీకరించే ఆదేశం,ਅਸੁਵਿਧਾਨਕ ਨਿਰਦੇਸ਼
సమీకరించే సౌకర్యం,ਅਸੈਂਬਲਰ ਸਹੂਲਤ
సమీకరించే భాష,ਇਕੱਠਾ ਕਰਨ ਵਾਲੀ ਭਾਸ਼ਾ
సమీకరించడం,ਇਕੱਠ ਕਰਨਾ
సమీకరించే దశ,ਪੜਾਅ ਇਕੱਠਾ ਕਰਨਾ
సమీకరించే సమయాన్ని,ਸਮਾਂ ਇਕੱਲਾ
అసెంబ్లీ,ਅਸੈਂਬਲੀ
అసెంబ్లీ భాష,ਅਸੈਂਬਲੀ ਦੀ ਭਾਸ਼ਾ
అసెంబ్లీ భాషా ప్రోగ్రామింగ్,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਪ੍ਰੋਗਰਾਮਿੰਗ
అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਸਾਫਟਵੇਅਰ ਲਚਕਤਾ
అసెంబ్లీ జాబితా,ਅਸੈਂਬਲੀ ਦੀ ਸੂਚੀ
అసెంబ్లీ దశ,ਵਿਧਾਨ ਸਭਾ ਪੜਾਅ
అసెంబ్లీ దినచర్య,ਅਸੈਂਬਲੀ ਰੁਟੀਨ
అసెంబ్లీ సమయం,ਅਸੈਂਬਲੀ ਦਾ ਸਮਾਂ
అసెంబ్లీ యూనిట్,ਅਸੈਂਬਲੀ ਯੂਨਿਟ
అసైన్‌మెంట్ ఇండెక్సింగ్,ਅਸਾਈਨਮੈਂਟ ਇੰਡੈਕਸਿੰਗ
అసైన్‌మెంట్ ఆపరేషన్,ਅਸਾਈਨਮੈਂਟ ਓਪਰੇਸ਼ਨ
అసైన్‌మెంట్ స్టేట్మెంట్,ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ
అసోసియేటివ్ చిరునామా,ਐਸੋਸੀਏਟਿਵ ਪਤਾ
అసోసియేటివ్ అర్రే రిజిస్టర్,ਐਸੋਸੀਏਟਿਵ ਐਰੇ ਰਜਿਸਟਰ
అసోసియేటివ్ కీ,ਐਸੋਸੀਏਟਿਵ ਕੁੰਜੀ
అసోసియేటివ్ లాంగ్వేజ్,ਐਸੋਸੀਏਟਿਵ ਭਾਸ਼ਾ
అసోసియేటివ్ మెమరీ,ਐਸੋਸੀਏਟਿਵ ਮੈਮੋਰੀ
అసోసియేటివ్ స్టోరేజ్,ਐਸੋਸੀਏਟਿਵ ਸਟੋਰੇਜ
దశాంశ బిందువు,ਮੰਨਿਆ ਦਸ਼ਮਲਵ ਬਿੰਦੂ
అసమాన పరికరం,ਅਸਮੈਟ੍ਰਿਕ ਉਪਕਰਣ
అసమాన i/ఓ,ਅਸਮੈਟ੍ਰਿਕ I / O
అసమకాలిక,ਅਸਿੰਕਰੋਨਸ
అసమకాలిక కంప్యూటర్,ਅਸਿੰਕਰੋਨਸ ਕੰਪਿਟਰ
అసమకాలిక డేటా బదిలీ,ਅਸਿੰਕਰੋਨਸ ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
అసమకాలిక డేటా ట్రాన్స్మిషన్,ਅਸਿੰਕਰੋਨਸ ਡੇਟਾ ਸੰਚਾਰ
అసమకాలిక పరికరాలు,ਅਸਿੰਕਰੋਨਸ ਉਪਕਰਣ
అసమకాలిక ఆపరేషన్,ਅਸਿੰਕਰੋਨਸ ਓਪਰੇਸ਼ਨ
అసమకాలిక సిగ్నలింగ్,ਅਸਿੰਕਰੋਨਸ ਸਿਗਨਲਿੰਗ
అసమకకరణం,ਅਸਿੰਕਰੋਨਸ ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ
అసమకాలిక ప్రసారం,ਅਸਿੰਕਰੋਨਸ ਸੰਚਾਰ
అసమకాలిక పని,ਅਸਿੰਕਰੋਨਸ ਕੰਮ ਕਰਨਾ
అటాచ్డ్ ప్రాసెసింగ్,ਅਟੁੱਟ ਪ੍ਰਕਿਰਿਆ
అటాచ్డ్ ప్రాసెసర్,ਨੱਥੀ ਸੋਧੀ
అటాచ్డ్ సపోర్ట్ ప్రాసెసర్,ਜੁੜੇ ਸਹਾਇਤਾ ਪ੍ਰੋਸੈਸਰ
హాజరైన ఆపరేషన్,ਚਲਾਇਆ ਕਾਰਵਾਈ
ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు,ਟ੍ਰੇਲ ਪ੍ਰਿੰਟਰ ਪੜ੍ਹਿਆ
శ్రద్ధ అంతరాయం,ਧਿਆਨ ਪਰਿਵਰਤਨ
శ్రద్ధ కీ,ਧਿਆਨ ਕੁੰਜੀ
అటెన్యుయేషన్,ਪਟੀਸ਼ਨ
అటెన్యుయేషన్ స్థిరాంకం,ਅਟੁੱਟ ਨਿਰੰਤਰ
అటెన్యుయేషన్ వక్రీకరణ,ਪਟੀਸ਼ਨ ਵਿਗਾੜ
అటెన్యుయేషన్ ఈక్వలైజర్,ਅਟਥਿਏਸ਼ਨ ਬਰਾਬਰੀ
అటెన్యూయేటర్,Attetuator
గుణం,ਗੁਣ
వినగల అలారం,ਆਡੀਅਲ ਅਲਾਰਮ
ఆడియో క్యాసెట్,ਆਡੀਓ ਕੈਸੇਟ
ఆడియో విచారణ,ਆਡੀਓ ਪੁੱਛਗਿੱਛ
ఆడియో లైన్,ਆਡੀਓ ਲਾਈਨ
ఆడియో ప్రతిస్పందన,ਆਡੀਓ ਜਵਾਬ
ఆడియో ప్రతిస్పందన సందేశం,ਆਡੀਓ ਜਵਾਬ ਸੁਨੇਹਾ
ఆడియో ప్రతిస్పందన యూనిట్,ਆਡੀਓ ਜਵਾਬ ਇਕਾਈ
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ਆਡੀਓਟਾ ਸਟੋਰੇਜ ਯੂਨਿਟ
ఆడియో టెలికమ్యూనికేషన్ లైన్,"ਆਡੀਓ ਟੈਲੀਕਾਮ, ਲਾਈਨ"
ఆడియో టెర్మినల్,ਆਡੀਓ ਟਰਮੀਨਲ
ఆడిట్ కమాండ్ లాంగ్వేజ్,ਆਡਿਟ ਕਮਾਂਡ ਭਾਸ਼ਾ
ఆడిట్ ప్రోగ్రామింగ్,ਆਡਿਟ ਪ੍ਰੋਗਰਾਮਿੰਗ
తనిఖీ శోధన,ਆਡਿਟ ਟ੍ਰੇਲ
ఆగెండ్,ਨਾਜਿਟ
ఆజ్మెంట్,ਵਧ
ఆగ్మెంటర్,Ug ਗਸਮੈਨਟਰ
రచయిత,ਲੇਖਕ
రచయిత,ਲੇਖਕ
రచయిత వ్యవస్థ,ਲੇਖਕ
అధికారం,ਅਧਿਕਾਰ
అధికారిక కోడ్,ਅਧਿਕਾਰ ਕੋਡ
అధీకృత లైబ్రరీ,ਅਧਿਕਾਰਤ ਲਾਇਬ੍ਰੇਰੀ
అధీకృత కార్యక్రమం,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ
అధీకృత ప్రోగ్రామ్ సౌకర్యం,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ ਦੀ ਸਹੂਲਤ
ఆటో వియుక్త,ਆਟੋ ਐਬਸਟ੍ਰੈਕਟ
ఆటో సమాధానం,ਆਟੈਨਸਵਰ
ఆటో బూటింగ్,ਆਟੋ ਬੂਟਿੰਗ
ఆటో బైపాస్,ਆਟੋ ਬਾਈਪਾਸ
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),ਆਟੋ ਕਾਲ (= ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ)
ఆటో కోడర్,ਆਟੋ ਕੋਡਰ
ఆటో డయల్,ਆਟੋ ਡਾਇਲ
ఆటోఫ్లో,ਆਟੋਫਲੋ
ఆటో సూచిక,ਆਟੋ ਇੰਡੈਕਸ
ఆటో ఇండెక్స్డ్ చిరునామా,ਆਟੋ ਇੰਡੈਕਸਡ ਐਡਰੈੱਸ
ఆటోమాటా,ਆਟੋਮੈਟਾ
ఆటోమాటా సిద్ధాంతం,ਆਟੋਮਟਾ ਸਿਧਾਂਤ
ఆటోమాటా రకం,ਆਟੋਮੈਟਾ ਕਿਸਮ
స్వయంచాలక గ్రంథ పట్టిక,ਸਵੈਚਾਲਤ ਬਾਈਬਲੀਓਗ੍ਰਾਫੀ
స్వయంచాలక డేటా మాధ్యమం,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਮਾਧਿਅਮ
ఆటోమేటెడ్ డిక్షనరీ,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
ఆటోమేటెడ్ గ్లోసరీ,ਸਵੈਚਾਲਿਤ ਸ਼ਬਦਾਵਲੀ
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,ਆਟੋਮੈਟਿਕ ਤਰਕ ਚਿੱਤਰ
స్వయంచాలక నిర్వహణ,ਸਵੈਚਾਲਤ ਪ੍ਰਬੰਧਨ
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,ਸਵੈਚਾਲਤ ਉਤਪਾਦਨ ਪ੍ਰਬੰਧਨ
ఆటోమేటెడ్ స్టాక్ కంట్రోల్,ਆਟੋਮੈਟਿਕ ਸਟਾਕ ਕੰਟਰੋਲ
స్వయంచాలక వియుక్త,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟ
ఆటోమేటిక్ వియుక్త,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟਿੰਗ
స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు,ਆਪਣੇ ਆਪ ਹੀ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਉਪਕਰਣ
స్వయంచాలక సమాధానం,ਆਟੋਮੈਟਿਕ ਜਵਾਬ
ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్,ਆਟੋਮੈਟਿਕ ਕਾਲ ਵਿਤਰਕ
ఆటోమేటిక్ కాలింగ్,ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ
ఆటోమేటిక్ చెక్,ਆਟੋਮੈਟਿਕ ਚੈੱਕ
ఆటోమేటిక్ కోడింగ్,ਆਟੋਮੈਟਿਕ ਕੋਡਿੰਗ
ఆటోమేటిక్ కంప్యూటింగ్,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ
ఆటోమేటిక్ కంప్యూటింగ్ ఇంజిన్,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ ਇੰਜਣ
ఆటోమేటిక్ స్థిరాంకం,ਆਟੋਮੈਟਿਕ ਨਿਰੰਤਰ
ఆటోమేటిక్ కంట్రోల్ ఇంజనీరింగ్,ਆਟੋਮੈਟਿਕ ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
ఆటోమేటిక్ డేటా ప్రాసెసింగ్,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
స్వయంచాలక డేటా ప్రాసెసింగ్ సిస్టమ్,ਆਟੋਮੈਟਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ
స్వయంచాలక దశాంశ అమరిక,ਆਟੋਮੈਟਿਕ ਦਸ਼ਮਲਵ ਅਨੁਕੂਲਤਾ
ఆటోమేటిక్ డయలింగ్ యూనిట్,ਆਟੋਮੈਟਿਕ ਡਾਇਲਿੰਗ ਯੂਨਿਟ
ఆటోమేటిక్ డిక్షనరీ,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
ఆటోమేటిక్ ఈక్వలైజేషన్,ਆਟੋਮੈਟਿਕ ਬਰਾਬਰੀ
స్వయంచాలక లోపం దిద్దుబాటు,ਆਟੋਮੈਟਿਕ ਐਰਰ ਸੁਧਾਰ
ఆటోమేటిక్ ఫీడ్ పంచ్,ਆਟੋਮੈਟਿਕ ਫੀਡ ਪੰਚ
ఆటోమేటిక్ ఫంక్షన్,ਆਟੋਮੈਟਿਕ ਫੰਕਸ਼ਨ
ఆటోమేటిక్ ఇండెక్సింగ్,ਆਟੋਮੈਟਿਕ ਇੰਡੈਕਸਿੰਗ
ఆటోమేటిక్ లైబ్రరీ కాల్,ਆਟੋਮੈਟਿਕ ਲਾਇਬ੍ਰੇਰੀ ਕਾਲ
ఆటోమేటిక్ మెసేజ్ అకౌంటింగ్,ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ
స్వయంచాలక సంఖ్య గుర్తింపు,ਆਟੋਮੈਟਿਕ ਨੰਬਰ ਪਛਾਣ
ఆటోమేటిక్ పాజినేషన్,ਆਟੋਮੈਟਿਕ ਪੇਜੇਸ਼ਨ
ఆటోమేటిక్ ప్రోగ్రామింగ్,ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ఆటోమేటిక్ పంచ్,ਆਟੋਮੈਟਿਕ ਪੰਚ
ఆటోమేటిక్ రికవరీ ప్రోగ్రామ్,ਆਟੋਮੈਟਿਕ ਰਿਕਵਰੀ ਪ੍ਰੋਗਰਾਮ
ఆటోమేటిక్ రిపీట్ అభ్యర్థన,ਆਟੋਮੈਟਿਕ ਦੁਹਰਾਉਣ ਦੀ ਬੇਨਤੀ
