Odiya,Malayalam
କାନୋନିକାଲ୍ |,കാനോനിക്കൽ
କାନୋନିକାଲ୍ ଫର୍ମ |,കാനോനിക്കൽ രൂപം
ସାମର୍ଥ୍ୟ |,കഴിവ്
ସାମର୍ଥ୍ୟ ତାଲିକା |,കഴിവ് പട്ടിക
କ୍ଷମତା,ശേഷി
କ୍ୟାପ୍ ଲକ୍ କୀ |,ക്യാപ്സ് ലോക്ക് കീ
କାର୍ଡ,കാർഡ്
କାର୍ଡ ରିଡର୍ |,കാർഡ് റീഡർ
ହୃଦୟ,കാർഡിനാലിറ്റി
ବାହକ,വാഹകൻ
ବାହକ ବ୍ୟାଣ୍ଡ |,കാരിയർ ബാൻഡ്
ବାହକ ଭାର,കാരിയർ ലോഡ്
ବାହକ ସଙ୍କେତ,കാരിയർ സിഗ്നൽ
ବାହକ ତରଙ୍ଗ |,കാരിയർ തരംഗം
ବହନ କର,കൊണ്ടുപോകുക
ଅଙ୍କ ବହନ କର |,അക്കം കൊണ്ടുപോകുക
ପତାକା ବହନ କର |,പതാക വഹിക്കുക
କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |,കാട്രിഡ്ജ് ഡിസ്ക്
କ୍ୟାସକେଡ୍ |,കാസ്കേഡ്
କେସ୍,കേസ്
କ୍ୟାଥୋଡ୍ ରେଡ୍ ଟ୍ୟୁବ୍ (CRT),കാഥോഡ് റേ ട്യൂബ് (CRT)
କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ (CRT),കാഥോഡ് റേ ട്യൂബ് (CRT)
CD ROM ଡିସ୍କ ଡ୍ରାଇଭ |,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
କକ୍ଷ,സെൽ
ସେଲ୍ ଆନିମେସନ୍ |,സെൽ ആനിമേഷൻ
ସେଲୁଲାର୍ ଫୋନ୍ |,സെല്ലുലാർ ഫോൺ
କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି,കേന്ദ്ര മെമ്മറി
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |,കേന്ദ്രീകൃത സംവിധാനം
ସାର୍ଟିଫିକେଟ୍ ଟେପ୍ |,സാക്ഷ്യപ്പെടുത്തിയ ടേപ്പ്
ଶୃଙ୍ଖଳା,ചങ്ങല
ଶୃଙ୍ଖଳା ତଥ୍ୟ,ചെയിൻ ഡാറ്റ
ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |,ചെയിൻ ലിങ്ക്
ଶିକୁଳି,ചങ്ങല
ଚ୍ୟାନେଲ୍ |,ചാനൽ
ଚ୍ୟାନେଲ ବ୍ୟସ୍ତ ସ୍ୱର |,ചാനൽ തിരക്കുള്ള ടോൺ
ଚ୍ୟାନେଲ କ୍ଷମତା |,ചാനൽ ശേഷി
ଚ୍ୟାନେଲ ନିୟନ୍ତ୍ରକ,ചാനൽ കൺട്രോളർ
ଚ୍ୟାନେଲ ତ୍ରୁଟି |,ചാനൽ പിശക്
ଚ୍ୟାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |,ചാനൽ പ്രോഗ്രാം
ଚ୍ୟାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |,ചാനൽ വിശ്വാസ്യത
ଚ୍ୟାନେଲ୍ ସେଟ୍ |,ചാനൽ സെറ്റ്
ବର୍ଣ୍ଣ,സ്വഭാവം
ବର୍ଣ୍ଣ କୋଡ୍,പ്രതീക കോഡ്
ବର୍ଣ୍ଣ ଚାବି,പ്രതീക കീ
ବର୍ଣ୍ଣ ପାଠକ,സ്വഭാവ വായനക്കാരൻ
ବର୍ଣ୍ଣ ଆକାର,പ്രതീക വലുപ്പം
ଚାର୍ଟ,ചാർട്ട്
ଖାସ୍,ചേസിസ്
ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,ചെക്ക് ബിറ്റ്
ଅଙ୍କ ଯାଞ୍ଚ କରନ୍ତୁ |,അക്കം പരിശോധിക്കുക
ଯାଞ୍ଚ ରାଶି,തുക ചെക്ക്
ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |,ചെക്ക് വാക്ക്
ଚିପ୍,ചിപ്പ്
ଚିପ୍ ସେଟ୍ |,ചിപ്പ് സെറ്റ്
ବାଛନ୍ତୁ |,തിരഞ്ഞെടുക്കുക
କ୍ରୋମେଟିକ୍,വർണ്ണപരമായി
ସାଇଫର୍,സൈഫർ
ସର୍କିଟ,സർക്യൂട്ട്
ବୃତ୍ତାକାର ତାଲିକା |,വൃത്താകൃതിയിലുള്ള പട്ടിക
ସାଇରସ୍,സിറസ്
ଉଦ୍ଧୃତ,അവലംബം
ଶ୍ରେଣୀ,ക്ലാസ്
କ୍ଲାସ୍ ଭେରିଏବଲ୍ |,ക്ലാസ് വേരിയബിൾ
ବର୍ଗୀକରଣ,വർഗ്ഗീകരണം
ସଫା,വ്യക്തമായ
ପରିଷ୍କାର କ୍ଷେତ୍ର,തെളിഞ്ഞ പ്രദേശം
ଚ୍ୟାନେଲ୍ ସଫା କରନ୍ତୁ |,വ്യക്തമായ ചാനൽ
କ୍ଲିକ୍ କରନ୍ତୁ |,ക്ലിക്ക് ചെയ്യുക
କ୍ଲାଏଣ୍ଟ,കക്ഷി
କ୍ଲାଏଣ୍ଟ ସର୍ଭର |,ക്ലയന്റ് സെർവർ
କ୍ଲାଏଣ୍ଟ ଷ୍ଟବ୍ |,ക്ലയന്റ് അപൂർണ്ണം
କ୍ଲିପ୍ ଆର୍ଟ,ക്ലിപ്പ് ആർട്ട്
କ୍ଲିପ୍ ଆର୍ଟ ଲାଇବ୍ରେରୀ |,ക്ലിപ്പ് ആർട്ട് ലൈബ്രറി
କ୍ଲିପ୍ ବୋର୍ଡ |,ക്ലിപ്പ് ബോർഡ്
କ୍ଲିପର୍,ക്ലിപ്പർ
କ୍ଲିପର୍ ଚିପ୍ |,ക്ലിപ്പർ ചിപ്പ്
କ୍ଲିକ୍,കൂട്ടം
ଘଣ୍ଟା,ക്ലോക്ക്
ଘଣ୍ଟା ଚକ୍ର |,ക്ലോക്ക് സൈക്കിൾ
ଘଣ୍ଟା ଆବୃତ୍ତି,ക്ലോക്ക് ആവൃത്തി
ଘଣ୍ଟା ହାର୍ଡୱେର୍ |,ക്ലോക്ക് ഹാർഡ്‌വെയർ
ଘଣ୍ଟା ନାଡ |,ക്ലോക്ക് പൾസ്
ଘଣ୍ଟା ଗତି,ക്ലോക്ക് വേഗത
ଘଣ୍ଟା ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,ക്ലോക്ക് സിൻക്രൊണൈസേഷൻ
ଘଣ୍ଟା ଟିକ୍ |,ക്ലോക്ക് ടിക്ക്
କ୍ଲୋନ୍ |,ക്ലോൺ
ବନ୍ଦ,അടുത്ത്
କ୍ଲୋଜ ସର୍କିଟ ଟିଭି (CCTV),ക്ലോസ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
ବନ୍ଦ,അടച്ചുപൂട്ടൽ
କ୍ଲାଉଡ୍ ଗଣନା,ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്
କ୍ଲଷ୍ଟର,ക്ലസ്റ്റർ
ଆଚ୍ଛାଦିତ କାର୍ଡ |,പൂശിയ കാർഡ്
ଆବୃତ କାଗଜ |,പൊതിഞ്ഞ പേപ്പർ
ସମବାୟ,ഏകപക്ഷീയമായ
ସମବାୟ କେବୁଲ୍ |,ഏകോപന കേബിൾ
କୋଡାସିଲ୍ |,കോഡാസിൽ
କୋଡ୍,കോഡ്
କୋଡ୍ ଜେନେରେଟର,കോഡ് ജനറേറ്റര്
କୋଡ୍ ପୃଷ୍ଠା |,കോഡ് പേജ്
କୋଡ୍ ୱାର୍ଡ,കോഡ് വാക്ക്
କୋଡର୍,കോഡർ
କୋଡିଂ ଯାଞ୍ଚ |,കോഡിംഗ് പരിശോധന
କୋଡିଂ ଫର୍ମ |,കോഡിംഗ് ഫോം
କୋଡିଂ ସିଟ୍ |,കോഡിംഗ് ഷീറ്റ്
ଗୁଣବତ୍ତା,ഗുണകം
ସମନ୍ୱୟ,പരസ്പരബന്ധം
ଥଣ୍ଡା ବୁଟ,തണുത്ത ബൂട്ട്
ଥଣ୍ଡା ଆରମ୍ଭ,തണുത്ത തുടക്കം
ସହଯୋଗ,സഹകരണം
ଭୁଶୁଡ଼ିବା |,തകർച്ച
ସଂଗ୍ରହ କରନ୍ତୁ |,കൊളാറ്റ്
କୋଲେଟ୍ ଟେପ୍ |,കൊളേറ്റ് ടേപ്പ്
ଧକ୍କା,കൂട്ടിയിടി
କୋଲନ୍,കോളൻ
ରଙ୍ଗ (ରଙ୍ଗ),നിറം (നിറം)
ରଙ୍ଗ ପରିପୃଷ୍ଠା |,നിറം സാച്ചുറേഷൻ
ରଙ୍ଗ ଟେବୁଲ୍ |,വർണ്ണ പട്ടിക
ସ୍ତମ୍ଭ,കോളം
ମିଶ୍ରଣ,സംയോജനം
କମ୍ବୋ ବାକ୍ସ,കോംബോ ബോക്സ്
ନିର୍ଦ୍ଦେଶ,കമാൻഡ്
ନିର୍ଦ୍ଦେଶ ବଟନ୍,കമാൻഡ് ബട്ടൺ
ନିର୍ଦ୍ଦେଶ ତାଲିକା |,കമാൻഡ് ലിസ്റ്റ്
ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |,അഭിപ്രായം
ପ୍ରତିବଦ୍ଧତା,പ്രതിബദ്ധത
ଦ୍ରବ୍ୟ,ചരക്ക്
ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (କୋବୋଲ୍),പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (കോബോൾ)
ସାଧାରଣ ତ୍ରୁଟି |,സാധാരണ പിശക്
ସାଧାରଣ ଭାଷା |,പൊതു ഭാഷ
ସାଧାରଣ ରୁଟିନ୍ |,സാധാരണ പതിവ്
ଯୋଗାଯୋଗ |,ആശയവിനിമയം
ଯୋଗାଯୋଗ ରେଖା,ആശയവിനിമയ ലൈൻ
ଯୋଗାଯୋଗ ମୋଡ୍ |,ആശയവിനിമയ മോഡ്
ଯୋଗାଯୋଗ ନେଟୱାର୍କ |,ആശയവിനിമയ ശൃംഖല
ଯୋଗାଯୋଗ ପାରାମିଟର,ആശയവിനിമയ പരാമീറ്റർ
ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |,ആശയവിനിമയ സംവിധാനം
ସଙ୍କୋଚନ,കോംപാക്ഷൻ
କମ୍ପାଣ୍ଡର୍,കമ്പാൻഡർ
କମ୍ପାଣ୍ଡିଂ,companding
କମ୍ପାନୀ ନେଟୱାର୍କ |,കമ്പനി ശൃംഖല
ତୁଳନା ପରୀକ୍ଷା,താരതമ്യ പരിശോധന
ସୁସଙ୍ଗତତା,അനുയോജ്യത
ସୁସଙ୍ଗତ,അനുയോജ്യം
ସଂକଳନ,സമാഹാരം
ସଙ୍କଳନ କର ଏବଂ ଯାଅ |,സമാഹരിച്ച് പോകുക
କମ୍ପାଇଲର୍,കമ്പൈലർ
ସଙ୍କଳନକାରୀ ଭାଷା |,കമ്പൈലർ ഭാഷ
ସଂପନ୍ନ,പരസ്പരപൂരകമായ
ସପ୍ଲିମେଣ୍ଟ-ଅନ-ଦଶ,കോംപ്ലിമെന്റ്-ഓൺ-പത്ത്
ସଂପନ୍ନକାରୀ |,പൂരകൻ
ସମ୍ପୁର୍ଣ୍ଣ ବହନ,പൂർണ്ണമായി കൊണ്ടുപോകുക
ଜଟିଳ,സങ്കീർണ്ണമായ
ଜଟିଳ ସଂଖ୍ୟା,സങ്കീർണ്ണ സംഖ്യ
ଉପାଦାନ,ഘടകം
ଉପାଦାନ ବସ୍ତୁ ମଡେଲ (COM),ഘടകം ഒബ്ജക്റ്റ് മോഡൽ (COM)
ମିଶ୍ରିତ,സംയുക്തം
ରଚନା,രചന
ଗଣନା,കമ്പ്യൂട്ടേഷണൽ
କମ୍ପ୍ୟୁଟର,കമ്പ്യൂട്ടർ
କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର,കമ്പ്യൂട്ടർ കേന്ദ്രം
କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |,കമ്പ്യൂട്ടർ വിദഗ്ധൻ
କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ,കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്
କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ,കമ്പ്യൂട്ടർ നിർദ്ദേശം
କମ୍ପ୍ୟୁଟର ଭାଷା,കമ്പ്യൂട്ടർ ഭാഷ
କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ,കമ്പ്യൂട്ടർ ശൃംഖല
କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ,കമ്പ്യൂട്ടർ സയൻസ്
କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା,കമ്പ്യൂട്ടർ സുരക്ഷ
କମ୍ପ୍ୟୁଟର ସିମୁଲେଟନ୍ |,കമ്പ്യൂട്ടർ സിമുലേറ്റൺ
କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |,കമ്പ്യൂട്ടർ സ്പെഷ്യലിസ്റ്റ്
କମ୍ପ୍ୟୁଟରୀକରଣ,കമ്പ്യൂട്ടർവൽക്കരണം
କମ୍ପ୍ୟୁଟରବାଦୀ,കമ്പ്യൂട്ടറിസ്റ്റ്
କମ୍ପ୍ୟୁଟରୀକରଣ,കമ്പ്യൂട്ടറൈസ് ചെയ്യുക
ଗଣନା,കമ്പ്യൂട്ടിംഗ്
ଧାରଣା,ആശയം
ସମନ୍ୱୟ,സമവായം
ସମବାୟ,ഒരേസമയം
କଣ୍ଡିଶନ୍ ଭେରିଏବଲ୍,അവസ്ഥ വേരിയബിൾ
ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |,സോപാധിക ഓപ്പറേറ്റർ
ସର୍ତ୍ତମୂଳକ ଷ୍ଟେଟମେଣ୍ଟ,സോപാധിക പ്രസ്താവന
କଣ୍ଡକ୍ଟର |,കണ്ടക്ടർ
ସମ୍ମିଳନୀ,കോൺഫറൻസിങ്
ଗୋପନୀୟତା,രഹസ്യാത്മകത
ବିନ୍ୟାସ,കോൺഫിഗറേഷൻ
ଯାତାୟାତ,തിരക്ക്
ସଂଯୋଗ,സംയോജനം
ସଂଯୋଗ ଗତି,കണക്ട് വേഗത
ସଂଯୋଗ,കണക്ഷൻ
ସଂଯୋଗ କମ୍ ଯୋଗାଯୋଗ |,കണക്ഷൻ കുറവ് ആശയവിനിമയം
ସଂଯୋଗ ପ୍ରକାଶନ,കണക്ഷൻ റിലീസ്
ସଂଯୋଗ,കണക്റ്റിവിറ്റി
ସଂଯୋଜକ |,കണക്റ്റർ
ଲଗାତାର,തുടർച്ചയായി
ପରିଣାମ,അനന്തരഫലം
କୋନସୋଲ,കൺസോൾ
ଏକୀକରଣ,ഏകീകരണം
ସ୍ଥିର,സ്ഥിരമായ
ନିରନ୍ତର ନିର୍ଦ୍ଦେଶ,നിരന്തരമായ നിർദ്ദേശം
ପ୍ରତିବନ୍ଧକ,പരിമിതി
ନିର୍ମାଣକାରୀ,കൺസ്ട്രക്റ്റർ
ପାତ୍ର,കണ്ടെയ്നർ
ବିଷୟବସ୍ତୁ,ഉള്ളടക്കം
ପ୍ରସଙ୍ଗ,സന്ദർഭം
ପ୍ରସଙ୍ଗ ମୁକ୍ତ ବ୍ୟାକରଣ (CFG),സന്ദർഭ രഹിത വ്യാകരണം (CFG)
ପ୍ରସଙ୍ଗ ସୁଇଚ୍ |,സന്ദർഭ സ്വിച്ച്
ପରିସ୍ଥିତି,ആകസ്മികത
ସଂକୋଚନ,സങ്കോചം
ବିପରୀତ,വൈരുദ്ധ്യം
ନିୟନ୍ତ୍ରଣ,നിയന്ത്രണം
ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର,നിയന്ത്രണ മേഖല
ନିୟନ୍ତ୍ରଣ ବିଟ୍ |,നിയന്ത്രണ ബിറ്റ്
ନିୟନ୍ତ୍ରଣ ବସ୍,നിയന്ത്രണ ബസ്
କଣ୍ଟ୍ରୋଲ୍ କାର୍ଡ |,നിയന്ത്രണ കാർഡ്
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,നിയന്ത്രണ സർക്യൂട്ട്
ନିୟନ୍ତ୍ରଣ ଚକ୍ର,നിയന്ത്രണ ചക്രം
ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ |,നിയന്ത്രണ എഞ്ചിനീയറിംഗ്
ନିୟନ୍ତ୍ରଣ କି,നിയന്ത്രണ കീ
ତର୍କକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,നിയന്ത്രണ യുക്തി
କଣ୍ଟ୍ରୋଲ୍ ଲୁପ୍ |,നിയന്ത്രണ ലൂപ്പ്
ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ,നിയന്ത്രണ അടയാളം
ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ,നിയന്ത്രണ പ്രവർത്തനം
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,നിയന്ത്രണ പാനൽ
ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ,നിയന്ത്രണ സിഗ്നൽ
କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |,നിയന്ത്രണ സ്വിച്ച്
କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |,നിയന്ത്രണ ടേപ്പ്
ନିୟନ୍ତ୍ରଣ ଟର୍ମିନାଲ୍ |,നിയന്ത്രണ ടെർമിനൽ
କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ (CU),നിയന്ത്രണ യൂണിറ്റ് (CU)
ସମ୍ମିଶ୍ରଣ |,ഒത്തുചേരൽ
ବାର୍ତ୍ତାଳାପ |,സംഭാഷണം
ବାର୍ତ୍ତାଳାପ ସମୟ ବାଣ୍ଟିବା |,സംഭാഷണ സമയം പങ്കിടൽ
ରୂପାନ୍ତର,പരിവർത്തനം
ରୂପାନ୍ତରକାରୀ |,കൺവെർട്ടർ
କୁକର ଥିଓରେମ୍ |,കുക്കിന്റെ സിദ്ധാന്തം
ସହ-ସଞ୍ଚାଳକ |,സഹ-പ്രൊസസർ
କପି କରନ୍ତୁ |,പകർത്തുക
କପିରାଇଟ୍,പകർപ്പവകാശം
କର୍ଡ,ചരട്
କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍ |,കോർഡ്ലെസ്സ് ടെലിഫോൺ
କରୋଲାରୀ,അനന്തരഫലം
ସଂଶୋଧନ,തിരുത്തൽ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,ദുഷിച്ചു
ଗଣନା,എണ്ണുക
କାଉଣ୍ଟର,കൗണ്ടർ
ଦେଶ କୋଡ୍,രാജ്യത്തിന്റെ കോഡ്
କୋଭାରିଆନ୍ସ |,സഹവർത്തിത്വം
କଭରେଜ୍ |,കവറേജ്
ଦୁର୍ଘଟଣା,തകര്ച്ച
ଜଟିଳ ପଥ,നിർണായക പാത
ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM),ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM)
କ୍ରସ୍ ଚେକ୍ |,ക്രോസ് ചെക്ക്
କ୍ରସ୍ କମ୍ପାଇଲର୍,ക്രോസ് കംപൈലർ
କ୍ରସ୍ ଅଗ୍ନି,തീ കടക്കുക
କ୍ରସ୍ ଟକ୍ |,ക്രോസ് ടോക്ക്
କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍,ക്രിപ്റ്റോഗ്രാഫിക്
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ക്രിപ്റ്റോഗ്രഫി
ମୁଦ୍ରା ପ୍ରତୀକ,കറൻസി ചിഹ്നം
ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |,നിലവിലെ ഡയറക്ടറി
ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |,നിലവിലെ വിൻഡോ
କର୍ସର୍,കഴ്സർ
ବକ୍ର,വളവ്
କାଟି ପେଷ୍ଟ କରନ୍ତୁ |,വെട്ടി ഒട്ടിക്കുക്ക
କଟ୍ ପଦ୍ଧତି |,കട്ട് രീതി
ସାଇବର,സൈബർ
ସାଇବର କାଫେ,സൈബർ കഫേ
ସାଇବର ନଗଦ,സൈബർ പണം
ସାଇବର ଅପରାଧ |,സൈബർ കുറ്റകൃത്യം
ସାଇବର ଡେଲିକ୍ସ |,സൈബർ ഡെലിക്കുകൾ
ସାଇବର ନିୟମ |,സൈബർ നിയമം
ସାଇବର ସେକ୍ସ |,സൈബർ സെക്‌സ്
ସାଇବରନାଟିକ୍ସ |,സൈബർനാറ്റിക്സ്
ସାଇବରନେସନ୍ |,സൈബർനേഷൻ
ଚକ୍ର,ചക്രം
ଚକ୍ର ସ୍ମୃତି,സൈക്കിൾ മെമ്മറി
ଚକ୍ର ଚୋରୀ |,സൈക്കിൾ മോഷ്ടിക്കുന്നു
