English,Gujarati
Computer graphics,કમ્પ્યુટર ગ્રાફ
Computer languages,કમ્પ્યુટર ભાષા
Computer memory,કમ્પ્યુટર મેમરી
Computer network,કમ્પ્યુટર નેટવર્ક
Computer program,કમ્પ્યુટર પ્રોગ્રામ
Computer viruses,કમ્પ્યુટર વાયરસ
Computer virus,કમ્પ્યુટર વાયરસ
Concentrator,"કેન્દ્રિત, એકાગ્રતા"
Conditional branching,પ્રતિબંધિત શાખા
Conditional jump,પ્રતિબંધિત જમ્પ
Conditional stability,પ્રતિબંધિત સ્થાયીતા
Conducting glass,ડ્રાઈવર કાચ
Conducting plastic,ડ્રાઈવર પ્લાસ્ટિક
Conducting polymer,ડ્રાઇવર પોલિમર
Conduction angle,વહન કોણ
Conduction band,વહન બેન્ડ
Conduction diffusion,વહન પ્રસરણ
Conductivity,વાહકતા
Cone antenna,શંકુ એન્ટેના
Conical horn,શંકુ આકારનું શિંગડું
Conjugate impedance,સંયુક્ત અવબાધ
Connection diagram,નિશ્ચિત વેગ રેકોર્ડર
Conservation law,સંરક્ષણ નિયમ
Console,કન્સોલ
Constant current source,સ્થિર વર્તમાન સ્ત્રોત
Constant K-filter,સ્થિર K-ફિલ્ટર
Constant voltage transformer,સ્થિર વોલ્ટેજ ટ્રાન્સફોર્મર
Consumer electronic,ગ્રાહક ઇલેક્ટ્રોનિક્સ
Contact,સંપર્ક કરો
Contact bounce,સંપર્ક જમ્પ
Contact potential,સંપર્ક સંભવિત
Contact spring,સંપર્ક વસંત
Continuity,સાતત્ય
Continuous function,સાતત્ય કાર્ય
Continuous spectrum,સતત સ્પેક્ટ્રમ
Continuous wave oscillator,સતત તરંગ ઓસિલેટર
Contrast (TV),વિપરીત
Contrast ratio (TV),કોન્ટ્રાસ્ટ રેશિયો
Control bus,નિયંત્રક બસ
Control grid,નિયંત્રક ગ્રીડ
Control key,નિયંત્રણ કી
Control panel,કંટ્રોલ પેનલ
Control room,નિયંત્રણ કક્ષ
Control track,નિયંત્રણ માર્ગ
Control unit,નિયંત્રણ વિભાગ
Convergence,કન્વર્જન્સ
Conversion efficiency,રૂપાંતર કાર્યક્ષમતા
Conversion time,રૂપાંતર સમય
Corrosion,કાટ
Copiers (photocopiers),નકલ
Copper,"તાંબુ, તાંબુ"
Copper loss,તાંબાની ખોટ
Copper wire,તાંબાનો તાર
Coprocessor,કોપ્રોસેસર
Core,કોર
Core loss,મુખ્ય નુકશાન
Core- materials,મુખ્ય સામગ્રી
Corona discharge,વર્તુળ નિમજ્જન
Costa's loop,કોસ્ટા-લૂપ
Counter frequency,ગણિતની આવર્તન
Counting rate meter,ગણતરી દર ગેજ
Campbell bridge,કોમ્પવેલ બ્રિજ
Coupled circuit,જોડી સર્કિટ
Coupling capacitor,કપલિંગ કેપેસિટર
Coupling methods,જોડી બનાવવાની પદ્ધતિ
Covalent bond,સહ સંયોજક બંધન
Cradle switch,મૂળ બટન
Crash,ક્રેશ
Crest,ટોચ
Crest factor,ટોચ
Crimpling,અશાંતિ
Critical angle,નિર્ણાયક કોણ
Critical coupling,જટિલ જોડાણ
Critical damped,ગંભીર રીતે હતાશ
Critical frequency,જટિલ આવર્તન
Critical inductance,નિર્ણાયક પ્રેરણા
Critical race,નિર્ણાયક રેસ
Critical resistance,નિર્ણાયક પ્રતિકાર
Cross assembler,ક્રોસ એસેમ્બલર
Cross coupling,ક્રોસ કપલિંગ
Cross hatch pattern,ઊભી ચિત્ર
Cross over distortion,સંક્રમણ વિકૃતિ
Crossover modulation,સંક્રમણ મોડ્યુલેશન
Crosstalk,અપ્રસ્તુત સંકેત
Crossbar exchange,ક્રોસબાર વિનિમય
Cross-field amplifier,ટ્રાંસવર્સ ફીલ્ડ એમ્પ્લીફાયર
Crossover detector,ક્રોસઓવર ડિટેક્ટર
Crossover network,સંક્રમણ સર્કિટ
Crystal microphone,ક્રિસ્ટલ માઇક્રોફોન
Crystal oscillator,ક્રિસ્ટલ ઓસિલેટર
Curei point (temperature),ક્યુરી પોઈન્ટ
Current amplifier,સ્ટ્રીમ એમ્પ્લીફાયર
"Current controlled current source
 (CCCS)",વર્તમાન નિયંત્રિત વર્તમાન સ્ત્રોત (CCCS)
"Current controlled voltage source
 (CCVS)",વર્તમાન નિયંત્રિત વોલ્ટેજ સ્ત્રોત (CCVS)
Current feedback,સ્ટ્રીમ રિચાર્જ
Current hogging,વર્તમાન લાભ
Current limit,વર્તમાન મર્યાદા
Current limiting resistor,સીમાંત વર્તમાન રેઝિસ્ટર
Current mirror,સ્ટ્રીમ પ્રતિબિંબ
Current mode logic,સ્ટ્રીમ મોડ લોજિક
Current sink,સ્ટ્રીમ એક્સેસ
Current source,સ્ટ્રીમ સ્ત્રોત
Current to voltage converter,વર્તમાન-વોલ્ટેજ કન્વર્ટર
Current transfer ratio,વર્તમાન ટ્રાન્સફર રેશિયો
Current transformer,વર્તમાન ટ્રાન્સફોર્મર
Currentrating,સ્થિર વર્તમાન
Cursor,"નિર્દેશક, કર્સર"
Cut in voltage,નીચા ડ્રાઈવર વોલ્ટેજ
Cut off bias,"પૂર્વગ્રહ સમાપ્ત કરો, પૂર્વગ્રહ સમાપ્ત કરો"
Cut off frequency,અંતિમ આવર્તન
Cut-off region,અંત ઝોન
Curve traces,વળાંક ટ્રેસ
Cycle,ચક્ર
Cycle stealing,ચક્ર ચૌર્ય
Cylindrical lens,નળાકાર લેન્સ
Crystal display,ક્રિસ્ટલ ડિસ્પ્લે
D to A converter,ડિજિટલ થી એનાલોગ કન્વર્ટર
D.C. restorer circuit,ડીસી રીસ્ટોર સર્કિટ
D/A converter,ડિજિટલ/એનાલોગ કન્વર્ટર
DAC (digital analog converter),"ડિજિટલ એનાલોગ કન્વર્ટર, DAC"
Damaged input,ખરાબ રોકાણ
Damped oscillation,ભીના ઓસિલેશન
Damped period,હતાશ સમય
Damping,ભીનાશ
Damping eddy current,ભીનાશ પડતો વમળ પ્રવાહ
Damping factor,ભીનાશ ગુણાંક
Dark current,શ્યામ પ્રવાહ
Darlington amplifier,ડાર્લિંગ્ટન એમ્પ્લીફાયર
Darlington circuit,ડાર્લિંગ્ટન સર્કિટ
Darlington pair,ડાર્લિંગ્ટન જોડી
Das,dos
Data,"ડેટા, વિશ્વાસ"
Data acquisition system,કમાતા શરીર પર વિશ્વાસ કરો
Data base,માહિતી સંગ્રાહક
Data code,ડેટા કોડ
Data logger,ડેટા લેખક
Data multiplexer,ડેટા મલ્ટિપ્લેક્સર
Data port,"ડેટા પોર્ટ, ડેટા પોર્ટ"
Data selector,ડેટા પીકર
Data sheet,ડેટા શીટ
DB/octane,dB/ઓક્ટો
Dc amplifier,ડીસી એમ્પ્લીફાયર
DC motor,ડીસી મોટર
Dc offset,ડીસી ઓફસેટ
Dc power supply,ડીસી. વીજ પુરવઠો
Dc restoration,ડીસી. પુનર્વસન
Dc restorer,ડીસી. પુનઃસ્થાપિત કરનાર
Dc to ac converter,ડીસી થી એસી કન્વર્ટર
Dc volume control,ડીસી. મોટેથી નિયંત્રણ
D-connector,Mh-કનેક્ટર
DCTL (direct coupled transistor logic gate),ડાયરેક્ટ કપલ્ડ ટ્રાન્ઝિસ્ટર લોજિક ગેટ/ડીસી ટી.એલ.
De compensated op-amp,ડીસી. ક્ષતિગ્રસ્ત ઓપરેશનલ એમ્પ્લીફાયર
De emphasis,બિન-મજબૂતીકરણ
De Morgan's law,ડીમોર્ગનનો કાયદો
De sauty bride,ડી સૌતી પુલ
Dead time,આરામ નો સમય
Dead zone,આરામ ઝોન
Debugging,ખામી ક્લિયરન્સ
Decade counter,દાયકા કેલ્ક્યુલેટર
Decibel,ડેસિબલ
Decimal counter,દશાંશ કેલ્ક્યુલેટર
Decimal to binary conversion,દશાંશ-દ્વિસંગી રૂપાંતરણ
Decoding address,સરનામું ડીકોડિંગ
Decoder,ડીકોડર
Decoupling,એલિલ્સ
Dedicated application,સમર્પિત એપ્લિકેશન
Dedicated controller,સમર્પિત નિયંત્રક
De-emphasis circuit,ડીસી. પૂર્વ-મજબૂતીકરણ સર્કિટ
Deflect density,ખામી ઘનતા
Deflection coil,ડિફ્લેક્શન કોઇલ
Deflection plate,ડિફ્લેક્શન પ્લેટ
Deflection unit,વિચલન એકમ
Defluxing,નિષ્ફળતા
Degaussing,(ચુંબકીય) વિક્ષેપ
Degaussing coil,ડી ગૌસન જન્માક્ષર
Degaussing,ડી ગોસન
Delay circuit,વિલંબ સર્કિટ
Delay line,વિલંબ રેખા
Delay time,વિલંબ સમય
Delayed (AGC) automatic gain controller,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
Delayed AGC,વિલંબિત સ્વચાલિત લાભ નિયંત્રક
Delayed AVC,વિલંબિત સ્વચાલિત લાઉડનેસ કંટ્રોલર / વિલંબિત AVC
Delon mechanical rectifier,ડેલોન મિકેનિકલ રેક્ટિફાયર
Delta connection,ડેલ્ટા કનેક્શન
Delta gun,ડેલ્ટા બંદૂક
Delta gun tube,ડેલ્ટા બંદૂકની નળી
Delta modulation,ડેલ્ટા મોડ્યુલેશન
Delta-sigma ADC,ડેલ્ટા-સિગ્મા એનાલોગ-અંક કન્વર્ટર
Demagnetisation,ડિમેગ્નેટાઇઝેશન
Demagnetization curve,ડિમેગ્નેટાઇઝેશન વળાંક
Demagnetizing factor,ડિમેગ્નેટાઇઝેશન ગુણક
