English,Punjabi
body centred,ਕੇਂਦਰਿਤ
body diagonal,"ਸਰੀਰ-ਵਿਕਰਣ, ਅੰਤ-ਵਿਕਰਣ"
bogie,"ਬੋਗੀ, ਅਣਜਾਣ ਖੋਜ (ਰਾਡਾਰ)"
Bohr effect,ਬੋਰ ਪ੍ਰਭਾਵ
Bohr magneton,ਬੋਰ ਮੈਗਨੇਟਨ
boiler,"ਬਾਇਲਰ, ਬਾਇਲਰ"
boiling,"ਉਬਾਲਣਾ, ਉਬਾਲਣਾ"
Boltzmann equation,ਬੋਲਟਸਮੈਨ ਸਮੀਕਰਨ
bombarding electron,ਬੰਬਰ ਇਲੈਕਟ੍ਰੋਨ
bombarding energy,"ਸਦਮੇ ਵਾਲੀ ਊਰਜਾ, ਬੰਬਾਰੀ ਊਰਜਾ"
bond,ਮੌਰਗੇਜ
bonding,"ਬੰਧੂਆ, ਬੰਧੂਆ, ਬੰਧੂਆ"
booster,ਵਧਾਉਣ ਵਾਲਾ
boron,ਬੋਰਾਨ
Bose particle,ਬੋਸ-ਕਣ
boson,ਬੋਸੋਨ
bounce,"ਝਟਕਾ, ਛਾਲ"
bound,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
boundary,"ਸੀਮਾ, ਸੀਮਾ (ਐਡੀ.), ਹਾਸ਼ੀਏ (ਵਿ.)"
bound,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
bow,ਧਨੁ ਵਿਹੜਾ
bow wave,ਸਮੁੰਦਰੀ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ
Boyle point,ਬਾਇਲਰ ਹੀਟਿੰਗ
Boyle's law,boyle ਦਾ ਕਾਨੂੰਨ
Boyle' temperature,ਬਾਇਲਰ ਹੀਟਿੰਗ
Bracket series,ਬਰੈਕਟ-ਕਲਾਸ
Bragg law,ਬੈਗ ਨਿਯਮ
braided wire,ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਤਾਰ
braking orbit,ਬ੍ਰੇਕ ਕਲਾਸ
Bramah press,brama ਕੰਪ੍ਰੈਸਰ
branching,ਬ੍ਰਾਂਚਿੰਗ
Bravais lattice,"ਬਹਾਦਰ ਜਾਲੀ, ਬਹਾਦਰ ਜਾਲੀ"
braze,"ਪਿੱਤਲ ਦੀ ਬਰੇਜ਼ਿੰਗ, ਪਿੱਤਲ ਦੀ ਸੋਲਡਰਿੰਗ"
break,ਵਿਛੋੜਾ
break contact,ਕੁਨੈਕਟਰ ਤੋੜੋ
breakdown diode,"ਫ੍ਰੈਕਚਰ ਡਾਇਡ, ਜ਼ੈਨਰ ਡਾਇਡ"
breaking,ਫ੍ਰੈਕਚਰ
breeder reactor,"ਬਰੀਡਰ ਰਿਐਕਟਰ, ਬਰੀਡਰ ਨਿਊਕਲੀਅਰ ਫਰਨੇਸ, ਬਰੀਡਰ ਫਰਨੇਸ"
breeding,ਪ੍ਰਜਨਨ
bremsstrahlung,"retardant ਰੇਡੀਏਸ਼ਨ, brastralung"
Brewster angle,brewster-ਕੋਣ
Brewster fringe,ਬਰੂਸਟਰ ਫਰਿੱਜ
bridge,ਪੁਲ
bridging,ਪੁਲ ਬੰਧਨ
bright,"ਚਮਕਦਾਰ, ਚਮਕਦਾਰ, ਚਮਕਦਾਰ"
brightening,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
bright,ਚਮਕ
brightness,"ਦੂਤਿ, ਪ੍ਰਭਾ"
Brillouin zone,ਬ੍ਰਿਲੁਵਾਨ ਖੇਤਰ
British Standard Candle,ਬ੍ਰਿਟਿਸ਼ ਸਟੈਂਡਰਡ ਮੋਮਬੱਤੀ
brittle,ਭੁਰਭੁਰਾ
brittleness,ਭੁਰਭੁਰਾਪਨ
broadcasting,ਪ੍ਰਸਾਰਣ
broad,ਵਿਸਤ੍ਰਿਤ
broadside,ਪਿਛਾਖੜੀ
Broglie formula,ਬਰੋਗਲੀ ਫਾਰਮੂਲਾ
broken,ਖੰਡਿਤ
Brownian motion,ਭੂਰੀ ਮੋਸ਼ਨ
brush,"ਕੁਚੀ, ਬੁਰਸ਼, ਕੁਰਚ, ਗੁਲਮ"
bubble,"ਬੁਲਬੁਲਾ, ਬੁਲਬੁਲਾ (ਐਡੀ.), ਮੂੰਬਲ (v.)"
bubbling,ਪ੍ਰਭਾਵ
bucking,ਵਿਰੋਧੀ ਉਪਾਅ
buckling,ਸੰਕੁਚਨ
buffer,"amp-ਰੋਧਕ, ਬਫਰ"
building acoustics,ਧੁਨੀ ਵਿਗਿਆਨ
build up,ਬਰਧਨ
bulb,ਬੱਲਬ
bulging,ਉਭਰਨਾ
bulk,"ਵੌਲਯੂਮ, ਬਲਕ, ਪੁੰਜ, ਪੁੰਜ, ਆਇਤਨ"
bulk modulus,ਵਾਲੀਅਮ ਲਚਕੀਲੇ ਗੁਣ
bulk property,ਆਬਾਦੀ ਦੀ ਜਾਇਦਾਦ
bulk temperature,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
bump (in a curve),ਬੁਲਜ
bunch,"ਝੁੰਡ, ਝੁੰਡ (ਐਨ.), ਕਲੱਸਟਰ ਹੋਣ ਲਈ (ਵਰ.)"
buncher,ਝੁੰਡ
Bunsen cell,ਬੰਸਨ ਸੈੱਲ
buoy,ਉਛਾਲ
buoyancy,"ਉਛਾਲ, ਉਛਾਲ"
Burger's circuit,ਬਰਗਰ ਸਰਕਟ
burglar alarm,ਚੋਰ ਘੰਟੀ
burner,"ਬਰਨਰ, igniter"
burn out,ਪੂਰੀ ਇਗਨੀਸ਼ਨ
burst,"ਵਿਸਫੋਟ, ਵਿਸਫੋਟ, ਫਿਸ਼ਰ"
busy line,ਲਾਈਨ ਵਿਅਸਤ
busy tone,ਵਿਅਸਤ ਟੋਨ
buzzer,ਬਜ਼ਰ
bypass,ਬਾਈਪਾਸ
bypassing,ਸਰਕਟ
cable,"ਸਮੁੰਦਰੀ ਤਾਰ, ਕੇਬਲ"
cadmium,ਕੈਡਮੀਅਮ
caesium cell,ਸੀਜ਼ੀਅਮ-ਸੈੱਲ
cage dipole,ਪੰਜਾਰ ਡਾਈਪੋਲ
cage effect,ਪੰਜਰ ਪ੍ਰਭਾਵ
calculate,ਗਣਨਾ ਕਰਨ ਲਈ
calculator,ਕੈਲਕੁਲੇਟਰ
calendar,ਕੈਲੰਡਰ
calibrate,"ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਰੀਵਿਜ਼ਨ"
calibration factor,"ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ"
callipers,ਕੈਲੀਪਰ
call-meter,"ਕਾਲ ਕੈਲਕੁਲੇਟਰ, ਟਾਕ ਕੈਲਕੁਲੇਟਰ"
caloric,"ਗਰਮੀ (v.), ਕੈਲੋਰੀ (ਐਡੀ.)"
calorimeter,"ਕੈਲੋਰੀਮੀਟਰ, ਕੈਲੋਰੀਮੀਟਰ"
calorimetry,"ਕੈਲੋਰੀਮੈਟਰੀ, ਕੈਲੋਰੀਮੈਟਰੀ"
camera,ਕੈਮਰਾ
canal rays,"ਕੁਲਿਆ ਕਿਰਨ, ਨਹਿਰ ਕਿਰਨ"
candela,candela
candle,"ਮੋਮਬੱਤੀ, ਮੋਮਬੱਤੀ"
canonical,ਕੈਨੋਨੀਕਲ
cantilever,cantilever
cap,"ਟੋਪੀ, ਚਾਦਰ (ਐਡੀ.), ਇੰਟਰਲੇਸਿੰਗ (v.)"
capacitance,ਹੋਲਡ
capacitor,capacitor
capillarity,"capillarity, capillarity"
capillary,"ਕੇਸ਼ਿਕਾ, ਕੇਸ਼ਿਕਾ"
capillary force,ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ
capsule,"ਕੈਪਸੂਲ, ਕੈਪਸੂਲ, ਕੈਪਸੂਲ"
capture,ਕੈਪਚਰ
carbon 14 dating,ਕਾਰਬਨ 14 ਸਮਾਂ-ਸਾਰਣੀ
cardinals,"ਪ੍ਰਮੁੱਖ ਬਿੰਦੂ, ਮੁੱਖ ਸੰਖਿਆ, ਗਿਣਤੀ ਸੰਖਿਆ"
Carnot's theorem,ਕਾਰਨੋ ਦਾ ਸਿਧਾਂਤ
carrier,ਕੈਰੀਅਰ
Cartesian axes,ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ
cartridge,ਕਾਰਤੂਸ
cascade,"ਸੋਪਾਨੀ (ਵੀ.), ਸੋਪਾਨੀਪਤ (ਐਡੀ.)"
catalysed,ਪ੍ਰੇਰਿਤ
catastrophe,"ਤਬਾਹੀ, ਬਿਪਤਾ"
catching diode,ਲਿਮਿਟਰ ਡਾਇਓਡ
cathetometer,"ਆਰਥੋਮੀਟਰ, ਕੈਥੀਟੋਮੀਟਰ"
cathetron,ਕੈਥੇਟਰੋਨ
cathode,ਕੈਥੋਡ
cation,cation
caustic surface,ਹਲਕਾ ਪੰਨਾ
cavity,ਕੋਟਰ
ceiling,"ਹਾਸ਼ੀਏ, ਕਵਰ, ਇੰਟਰਸੈਕਸ਼ਨ, ਸਭ ਤੋਂ ਵੱਧ ਨੰਬਰ, ਕਵਰ"
celestial,ਆਕਾਸ਼ੀ
cell constant,ਸੈੱਲ-ਸਥਿਰ
cemented lens,ਸੀਮਿੰਟਡ ਲੈਂਸ
centering,ਫੋਕਸ
centigrade,ਸੈਂਟੀਗ੍ਰੇਡ
centimeter,ਸੈਂਟੀਮੀਟਰ
centimeter gram second system,ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ
central,"ਕੇਂਦਰੀ, ਕੇਂਦਰੀ"
central processing unit (C.P.U),ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
centre,ਕੇਂਦਰ
centre of collineation,ਅਨੁਕੂਲਤਾ ਕੇਂਦਰ
centric ray,ਮੱਧਮ ਕਿਰਨ
centripetal,centripetal
centroid,ਨਿਊਕਲੀਅਸ
ceramic,ਵਸਰਾਵਿਕ
c.g.s. system,c. ਗ੍ਰਾਮ। ਤੋਂ। ਢੰਗ
chain decay,ਸੀਰੀਅਲ ਸੜਨ
chamber,"ਸੈੱਲ, ਕਮਰਾ, ਕਮਰਾ"
chance,"ਮੌਕਾ, ਮੌਕਾ, ਮੌਕਾ"
changing,ਵੇਰੀਏਬਲ
channel,"ਚੈਨਲ, ਚੈਨਲ, ਚੈਨਲ, ਜਲ ਮਾਰਗ"
channelling,"ਚੈਨਲਾਈਜ਼ੇਸ਼ਨ, ਚੈਨਲਾਈਜ਼ੇਸ਼ਨ"
chaos,"ਹਫੜਾ-ਦਫੜੀ, ਗੜਬੜ"
character,"ਅੱਖਰ, ਅੱਖਰ, ਅੱਖਰ"
characteristic,"ਵਿਸ਼ੇਸ਼ਤਾ, ਵਿਸ਼ੇਸ਼ਤਾ, ਵਿਸ਼ੇਸ਼ਤਾ, ਪੂਰੀ, ਵਿਸ਼ੇਸ਼ਤਾ"
charge,"ਚਾਰਜ, ਚਾਰਜ, ਚਾਰਜ, ਚਾਰਜ"
charger,ਚਾਰਜਰ
charging,ਭਰੋ
Charles' law,ਚਾਰਲਸ ਕਾਨੂੰਨ
chart,"ਚਾਰਟ, ਚਾਰਟ"
chasing,Ran leti
chasis,"ਚੌਕੀ, ਚੈਸੀ"
check,"ਟੈਸਟ, ਟੈਸਟ"
chemical,ਰਸਾਇਣਕ
chemi-luminescence,chemiluminescence
chip,"ਸ਼ੇਵਿੰਗਜ਼, ਚਿਪਸ, ਚਿਪਸ"
chi-square test,ਗੈਰ-ਕਲਾਸ ਟੈਸਟ
choke,"choking (ਨੁਕਸ), chock"
chopper amplifier,ਰੁਕ-ਰੁਕ ਕੇ ਐਂਪਲੀਫਾਇਰ
choral music,ਸਮੂਹ ਸੰਗੀਤ
chromatic,ਰੰਗੀਨ
chromaticity,ਪਿਗਮੈਂਟੇਸ਼ਨ
chromaticness,ਪਿਗਮੈਂਟੇਸ਼ਨ
chromastism,ਪਿਗਮੈਂਟੇਸ਼ਨ
chromatograph,chromatogram
chromometer,"ਕਲੋਮੀਟਰ, ਕ੍ਰੋਮੋਮੀਟਰ"
chromophore,ਕ੍ਰੋਮੋਫੋਰ
chromosphere,"ਕ੍ਰੋਮੋਸਫੀਅਰ, ਕ੍ਰੋਮੋਸਫੀਅਰ"
chronograph,"chronograph, chronograph, chronograph"
chronometer,ਕ੍ਰੋਨੋਮੀਟਰ
cinema,"ਫਿਲਮਾਂ, ਫਿਲਮਾਂ"
cinematography,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
cipher (zero),"ਜ਼ੀਰੋ, ਸਿਫਰ"
circle in (=iris in),ਆਵਰਤੀ
circuit,ਸਰਕਟ
circuitry,ਸਰਕਟਰੀ
circular,"ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
circulating,ਪ੍ਰਸਾਰਿਤ
circulation,"ਸਰਕੂਲੇਸ਼ਨ, ਸਰਕੂਲੇਸ਼ਨ"
circulator,ਸਰਕੂਲੇਟਰ
circumferential,ਘੇਰੇ ਵਾਲਾ
circumuclear electron,ਪ੍ਰਮਾਣੂ ਇਲੈਕਟ੍ਰੋਨ
circumterrestrial satellite,ਪਰਭੂ ਸੈਟੇਲਾਈਟ
citizen's band,ਨਾਗਰਿਕ ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
cladding,"ਲਿਬਾਸ, ਕਬਜ਼ਾ"
clamping,ਬਾਂਡ
Clapeyron equation,ਕਲੇਪੀਅਰੋਨ ਸਮੀਕਰਨ
classical,"ਕਲਾਸਿਕ, ਕਲਾਸਿਕ, ਕਲਾਸਿਕ"
clearance,"ਅੰਤਰਾਲ, ਹਟਾਉਣਾ (ਐਡ.)"
cleavage,ਵਿਗਾੜ
climate,ਜਲਵਾਯੂ
climb,ਮਾਊਂਟ
clinical thermometer,"ਪਾਈਰੋਮੀਟਰ, ਮੈਡੀਕਲ ਥਰਮਾਮੀਟਰ"
clock voltage,ਘੜੀ ਵੋਲਟੇਜ
clockwise,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
closed circuit,ਬੰਦ ਸਰਕਟ
closed circuit television (=piped television),ਬੰਦ-ਸਰਕਟ ਟੈਲੀਵਿਜ਼ਨ
close packed,"ਕੱਸਿਆ ਹੋਇਆ, ਕੱਸਿਆ ਹੋਇਆ"
close packed structure,ਚੰਗੀ ਤਰ੍ਹਾਂ ਪੈਕ ਕੀਤੀ ਬਣਤਰ
closest approach,ਨਜ਼ਦੀਕੀ ਪਹੁੰਚ
closest packed,ਤਾਜ਼ਾ ਪੈਕ
close-up (=close-up view),ਨਜ਼ਦੀਕੀ ਦ੍ਰਿਸ਼
cloud,"ਬੱਦਲ, ਬੱਦਲ, ਧੁੰਦਲਾ, ਚਟਾਕ"
cluster,ਝੁੰਡ
coarse,"ਮੋਟੇ, ਮੋਟੇ, ਕੱਚੇ, ਘਟੀਆ, ਅਪਵਿੱਤਰ"
coarsely crystalline,ਮੈਕਰੋ ਕ੍ਰਿਸਟਲਿਨ
coast,"ਤੱਟ, ਟਾਰਗੇਟ ਹਾਊਸ (ਰਾਡਾਰ)"
coat,"ਕਵਰ, ਕੋਟ, ਕੋਟ, ਪਰਤ"
coating,"coating, coating, coating"
coaxial,ਮਨਾਉਣਾ
code,"ਕੋਡ, ਸਾਈਨ, ਕੋਡ, ਕੋਡ, ਕੋਡ"
coded,ਕੋਡ ਕੀਤਾ
coding pulse,ਕੋਡਿੰਗ ਪਲਸ
coefficient,ਗੁਣਾਂਕ
coercive,ਸੰਜਮ
coercivity,ਸਸਪੈਂਸ
coherence,"ਮਾਨਤਾ, ਮਾਨਤਾ"
coherent,"ਜੁੜੇ ਹੋਏ, ਜੁੜੇ ਹੋਏ"
cohesion,ਤਾਲਮੇਲ
cohesional,ਸੰਨਜੀ
coil,ਕੁੰਡਲੀ
coiled,coiled
coiling,"ਕੋਇਲਿੰਗ, ਕੋਇਲ ਬਿਲਡਿੰਗ, ਕੋਇਲਿੰਗ"
coincidence,ਫਲੈਟ
cold,ਠੰਡਾ
cold emission,ਘੱਟ ਤਾਪਮਾਨ ਦੇ ਨਿਕਾਸ
cold neutron,ਸਬਥਰਮਲ ਨਿਊਟ੍ਰੋਨ
collapsible state,ਤਬਾਹੀ
collateral,"ਜਮਾਂਦਰੂ, ਸ਼ਾਖਾ, ਸ਼ਾਖਾ"
collator,"ਕੋਆਰਡੀਨੇਟਰ, ਕੋਆਰਡੀਨੇਟਰ, ਕੋਲੇਟਰ"
collection,ਸੰਗ੍ਰਹਿ
collective,"ਸਮੂਹਿਕ, ਆਬਾਦੀ"
collector,"ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ"
colliding particles,ਟਕਰਾਉਣ ਵਾਲਾ ਕਣ
collimate,ਸਮਾਨਾਂਤਰ
collimated,"ਸਮਾਨਾਂਤਰ, ਇਕ-ਦਿਸ਼ਾਵੀ"
collimator,ਪੈਰੇਲਲੋਗ੍ਰਾਮ
collinear,ਅਲਾਈਨਮੈਂਟ
collinearity,ਅਲਾਈਨਮੈਂਟ
collision,"ਟੱਕਰ, ਟੱਕਰ, ਟੱਕਰ"
colloidal,ਕੋਲਾਇਡ
colorimeter,"colorimeter, colorimeter"
colour blindness,ਰੰਗ ਅੰਨ੍ਹਾਪਨ
colour,ਅੱਖਰ
column,"ਕਾਲਮ, ਕਾਲਮ"
coma,"ਕੌਮਾ, ਟੁਫਟ, ਪੂਛ, ਪੂਛ"
combination,"ਸੁਮੇਲ, ਸੁਮੇਲ, ਇਕੱਠਾ"
combinational tone,ਮਿਸ਼ਰਿਤ ਸਵਰ
combination tone,ਸੰਯੁਕਤ ਸਵਰ
combustibility,ਦੇਣਦਾਰੀ
combustion,ਬਲਨ
commercial ferrite,ਵਪਾਰਕ ferrite
common,"ਆਮ, ਆਮ, ਆਮ, ਆਮ, ਆਮ"
communication,ਸੰਚਾਰ
commutation,"ਡਾਇਵਰਸ਼ਨ, ਡੈਟਮ ਤਬਦੀਲੀ, ਕ੍ਰਮਵਾਰ"
commutator,"ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ"
comparator,"ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ"
comparison,ਤੁਲਨਾ
compass,"ਕੰਪਾਸ, ਕੰਪਾਸ, ਕੰਪਾਸ"
compatibility,"ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ"
compensate,"ਮੁਆਵਜ਼ਾ ਦੇਣਾ, ਬਦਲਾ ਲੈਣਾ"
compensation,"ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ"
compensator,ਵਿਰੋਧੀ ਉਪਾਅ
compilation,"ਸੰਕਲਨ, ਵਿਆਖਿਆ"
compile,"ਸੰਕਲਨ, ਵਿਆਖਿਆ"
complementarity,ਪੂਰਕਤਾ
comlementary,ਪੂਰਕ
complete,ਸੰਪੂਰਨ
completed shell,ਪੂਰਾ ਸੈੱਲ
complete modulation,ਸੰਪੂਰਨ ਸੰਚਾਲਨ
complex,"ਗੁੰਝਲਦਾਰ, ਗੁੰਝਲਦਾਰ, ਪੈਕੇਜ"
complex atom,ਗੁੰਝਲਦਾਰ ਪਰਮਾਣੂ
complex function,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
complexion,ਫਾਰਮੈਟ
complex mechanism,ਗੁੰਝਲਦਾਰ ਵਿਧੀ
compliance,Ran leti
component,"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
composite,"ਮਿਲਾ, ਮਿਸ਼ਰਤ"
compound,"ਮਿਸ਼ਰਤ, ਮਿਸ਼ਰਤ, ਸੰਯੁਕਤ, ਵਿੱਤ, ਮਿਸ਼ਰਿਤ"
compound pendulum,asral ਪੈਂਡੂਲਮ
compress,"ਕੰਪਰੈੱਸ (ਐਡੀ.), ਕੰਪਰੈੱਸ (ਵੀ.)"
compressed,ਸੰਕੁਚਿਤ
compressibility,ਸੰਕੁਚਿਤਤਾ
compressible,ਸੰਕੁਚਿਤ
compression,ਸੰਕੁਚਨ
compressor,"ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ"
Compton electron,"ਕੰਪਟਨ ਇਲੈਕਟ੍ਰੌਨ, ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ ਇਲੈਕਟ੍ਰੌਨ"
computation,ਗਣਨਾ
computational,ਕੰਪਿਊਟੇਸ਼ਨਲ
computer,"ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ"
concave,ਅਤਰ
concavo-concave,biconcave
concentrate,"ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰਨਾ, ਸੰਘਣਾ ਕਰਨਾ, ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (adj.), ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (v.)"
concentrated,"ਕੇਂਦ੍ਰਿਤ, ਕੇਂਦਰਿਤ, ਕੇਂਦ੍ਰਿਤ"
concentration,"ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ"
concentric,"ਇੱਕ ਕੇਂਦਰਿਤ, ਕੇਂਦਰਿਤ"
conception,ਸੰਕਲਪ
conceptual,ਸੰਕਲਪਿਕ
concordance,"ਨੇੜਤਾ, ਸੰਚਾਰ"
concordant,ਤਾਲਮੇਲ
concurrent,"ਸਮਕਾਲੀ, ਪਿਛਾਂਹ"
condensation,"ਸੰਘਣਾਪਣ, ਸੰਘਣਾਪਣ"
condense,"ਸੰਘਣਾ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ"
condensed,"ਸੰਘਣਾ, ਤਰਲ, ਸੰਕੁਚਿਤ"
condenser,"ਕੰਡੈਂਸਰ, ਕੈਪੇਸੀਟਰ, ਕੁਲੈਕਟਰ"
condition,"ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ"
conductance,ਚਾਲਕਤਾ
conducting,ਡਰਾਈਵਰ
conduction,ਗੱਡੀ ਚਲਾਉਣਾ
conductivity,ਚਾਲਕਤਾ
confidence,ਵਫ਼ਾਦਾਰੀ
configuration,"ਸੰਰਚਨਾ, ਸੰਰਚਨਾ"
configurational,ਸੰਰਚਨਾ
confocal,confocal
congruence,"ਇਕਸਾਰਤਾ, ਦੋਧਰੁਵੀਤਾ, ਸਮਾਨਤਾ"
congruent,"ਇਕਸਾਰ, ਸਮਾਨ"
conical,ਕੋਨਿਕ
conjugate,"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (ਵਰ.)"
connected in parallel,ਲੇਟਰਲ ਐਸੋਸੀਏਟਿਡ
connected in series,ਚੇਨ ਸਬੰਧਤ
connecting line,ਕੁਨੈਕਟਰ ਲਾਈਨ
connection,ਕੁਨੈਕਸ਼ਨ
connector,"ਸਪਾਂਸਰ, ਕਨੈਕਟਰ"
consecutive,ਲਗਾਤਾਰ
conservation,ਸਰਪ੍ਰਸਤ
conservative,ਸਰਪ੍ਰਸਤ
consistency,"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਮੋਟਾਈ, ਮੋਟਾਈ"
consistent,"ਅਨੁਕੂਲ, ਉਲਟ"
consonance,ਗੱਲਬਾਤ
consonant (note),ਗੱਲਬਾਤ
constancy,ਸਥਿਰਤਾ
constant,"ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ"
constantan,ਕਾਂਸਟੈਂਟਨ
constant drift,ਲਗਾਤਾਰ ਵਹਾਅ
constant of aberration,covariate ਨੰਬਰ
constants of circuit,ਸਰਕਟ ਦੇ ਗੁਣ
constellation,ਤਾਰਾਮੰਡਲ
constitution,"ਰਚਨਾ, ਰਚਨਾ, ਰਚਨਾ"
constrained motion,ਸੀਮਤ ਗਤੀ
constraint,ਪਾਬੰਦੀ
constriction,ਤੰਗ ਕਰਨਾ
constructive interference,ਸਥਾਈ ਦਖਲਅੰਦਾਜ਼ੀ
consumed energy,ਊਰਜਾ ਖਪਤ
contact,"ਛੋਹਵੋ, ਛੋਹਵੋ, ਛੋਹਵੋ"
contractor,"ਸੰਪਰਕ, ਸੰਪਰਕ"
contamination,ਗੰਦਗੀ
content,"ਸਮੱਗਰੀ, ਹਿੱਸਾ, ਅੱਧਾ"
continuity,"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
continuity of state,ਰਾਜ ਨਿਰੰਤਰਤਾ
continuous,"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ"
continuum,ਨਿਰੰਤਰਤਾ
contract,"ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)"
contracted,ਸੁੰਗੜਨਾ
contraction,ਸੰਕੁਚਨ
contraorbital direction,ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ
contrarelated body,ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ
contrast,"ਉਲਟ, ਉਲਟ"
control,ਕੰਟਰੋਲ
convection,ਸੰਚਾਲਨ
convection term,ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ
convective,ਨਾੜੀ
conventional atomic weight,ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ
converge,"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
convergence,"ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ"
convergent lens,ਕਨਵਰਜਿੰਗ ਲੈਂਸ
converse,"ਉਲਟ, ਉਲਟ"
conversely,VICA ਉਲਟ
conversion,ਤਬਦੀਲੀ
converted,ਤਬਦੀਲੀ
converter,ਪਰਿਵਰਤਕ
convertible lens,ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ
convex,ਉੱਤਲ
convexity,convexity
convexo-concave,ਉੱਤਲ
convexo-convex,biconvex
coolant,ਕੂਲਰ
cooler,"ਠੰਡਾ, ਚਿਲਰ"
Coolidge tube,ਕੂਲੀਜ ਟਿਊਬ
cooling,ਕੂਲਿੰਗ
cooling agent,ਕੂਲਰ
cooperative phenomenon,ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ
coordinate,"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ"
coordinate axis,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
coplanar,ਪਲੈਨਰ
coplanarity,ਸਮਤਲਤਾ
copy,"ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ"
core,ਕੋਰ
core electron,ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ
Coriolis acceleration,ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ
Coriolis force,ਕੋਰੀਓਲਿਸ ਬਲ
cornona,"ਕਿਰਿਤ, ਕੋਰੋਨਾ"
Corona Australis,ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ
Corona Borealis,corona borealis
coronal prominence,ਸੂਰਜੀ ਭੜਕਣ
corpuscle,ਗ੍ਰੈਨਿਊਲ
