Malayalam,English
കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്,Clocked RS flip-flop
അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ,Closed circuit television
അടച്ച ലൂപ്പ് പ്രവർത്തനം,Closed loop operation
അടച്ച ലൂപ്പ് നേട്ടം,Closed-loop gain
കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ,CMOS (complementary MOS)
CMOS ഉപകരണം,CMOS devices
CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം),CMRR (common mode rejection ratio)
CO2ലേസർ,CO2 lasor
ഏകോപന കേബിൾ,Co-axial cable
കോക്‌ഷ്യൽ കോട്ടർ,Co-axial cavity
കോക്സിയൽ കണക്റ്റർ,Coaxial connector
"കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ",Co-axial connector
ഏകപക്ഷീയ രേഖ,Co-axial line
ഏകപക്ഷീയ രേഖ,Co-axial line
ഏകപക്ഷീയ തരംഗ പാത,Co-axial wave guide
കോഡ് മാറ്റം,Code conversion
കോഡ് മാറ്റുന്നയാൾ,Code converter
"കോഡെക്, കോഡർ-ഡീകോഡർ",CoDEC
സ്റ്റീരിയോ കോഡിംഗ്,Coding (stereo)
കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്,Co efficient of coupling
നിയന്ത്രണ ശക്തി,Coercive force
യോജിച്ച വെളിച്ചം,Coherent light
ജാതകം,Coil
കോയിൽ വൈൻഡിംഗ് മെഷീൻ,Coil winding machine
യാദൃശ്ചിക സർക്യൂട്ട്,Coincidence circuit
ചൂടുള്ള കാഥോഡ് ട്യൂബ്,Cold cathode tube
തണുത്ത വെൽഡിംഗ് പോയിന്റ്,Cold solder point
"കളക്ടർ, കളക്ടർ",Collector
സ്ട്രീം ശേഖരിക്കുന്നു,Collector current
കളക്ടർ ശോഷണം,Collector dissipation
കളക്ടർ കാര്യക്ഷമത,Collector efficiency
സമാന്തര ലെൻസ്,Collimation lens
ക്യാരക്ടർ ഡ്രാഫ്റ്റിംഗ്,Color graphics
നിറം പൊട്ടി,Colour burst
"വർണ്ണ കോഡ്, പ്രതീക കോഡ്",Colour code
കളർ ഡിഫറൻഷ്യൽ സിഗ്നൽ,Colour difference signals
മറുമരുന്ന്,Colour killer
കളർ മോണിറ്റർ,Colour monitor
പ്രതീക പുനരുൽപാദനം,Colour production
നിറം സാച്ചുറേഷൻ,Colour saturation
കളർ കാരിയർ ആവൃത്തി,Colour subcarrier frequency
അക്രോമാറ്റിക് സിഗ്നൽ,Colour syne signal
കളർ ടെലിവിഷൻ,Colour television
കളർ ടെലിവിഷൻ ശരീരം,Colour television system
"കോളം സ്പീക്കർ, കോളം ശബ്ദ നിക്ഷേപകൻ",Column speaker
"ചീപ്പ് ഫിൽറ്റർ, ചീപ്പ് ഫിൽറ്റർ",Comb filter
കണക്ഷൻ സർക്യൂട്ട്,Combinational circuit
സംയോജിത യുക്തി,Combinational logic
കമാൻഡ്,Command
സാധാരണ അടിസ്ഥാന ആംപ്ലിഫയർ,Common base amplifier
പൊതുവായ അടിസ്ഥാന കോൺഫിഗറേഷൻ,Common base configuration
സാധാരണ കളക്ടർ ആംപ്ലിഫയർ,"Common collector amplifier
 (= emitter follower)"
സാധാരണ കളക്ടർ കോൺഫിഗറേഷൻ,Common collector configuration
സാധാരണ കപ്പാസിറ്റീവ് ആംപ്ലിഫയർ,Common drain amplifier
സാധാരണ എമിറ്റർ ആംപ്ലിഫയർ,Common emitter amplifier
സാധാരണ ഗേറ്റ് ആംപ്ലിഫയർ,Common gate amplifier
ഭൂമിശാസ്ത്രപരമായ,Common ground
സാധാരണ മോഡ് സിഗ്നൽ,Common mode signal
ബഹുജന തിരിച്ചുവരവ്,Common return
സാധാരണ ഉറവിട ആംപ്ലിഫയർ,Common source amplifier
സാധാരണ എമിറ്റർ കോൺഫിഗറേഷൻ,Common-emitter configuration
ബൈകോൺവെർട്ടർ,Commulator
ആശയവിനിമയ ഉപഗ്രഹം,Communication satellite
ആശയവിനിമയ സംവിധാനം,Communication system
കമ്മ്യൂണിറ്റി ആന്റിന സിസ്റ്റം,Community antenna system
കോംപാക്റ്റ് സ്വാച്ച് റോം (സിഡി റോം),Compact disc ROM (cROM)
കംപ്രഷൻ വ്യത്യാസം,Companding
"കംപ്രസർ, കമ്പാൻഡർ",Comparador
"താരതമ്യക്കാരൻ, താരതമ്യക്കാരൻ",Comparator
താരതമ്യ ഡയോഡ്,Comparator diode
അനുയോജ്യത,Compatibility
കോമ്പൻസേറ്ററി അറ്റൻവേറ്റർ,Compensated attenuator
നഷ്ടപരിഹാര പക്ഷപാതം,Compensation bias
നഷ്ടപരിഹാര ലോഡ്,Compensation load
പ്രതികാര പശ്ചാത്താപം,Compensation log
നഷ്ടപരിഹാര അന്വേഷണം,Compensation probe
കമ്പൈലർ,Compiler
കമ്പൈലർ ഡിസൈൻ,Compiler design
സപ്ലിമെന്റ്,Complement
സപ്ലിമെന്റ് ഡെലിവറി,Complementary distribution
പൂരക പിശക്,Complementary error
കോംപ്ലിമെന്ററി സമമിതി ഔട്ട്പുട്ട്,Complementary symmetry output
പൂർണ്ണ ആംപ്ലിഫയർ,Complete amplifier
സംയോജിത ആവൃത്തി,Complex frequency
സംയുക്ത ശക്തി,Complex power
ഫോളോ അപ്പ്,Compliance
പൂരക പിശക് പ്രവർത്തനം,Complementary error function
കോംപ്ലിമെന്ററി ലോജിക് സർക്യൂട്ട്,Complementary logic circuit
ഘടകഭാഗം,Component
അലോയ് വീഡിയോ സിഗ്നൽ,Composite signal
മിക്സഡ് റെസിസ്റ്റർ,Composition resistor
സംയുക്ത അർദ്ധചാലകം,Compound semiconductor
കംപ്രഷൻ,Compression
കംപ്രഷൻ ആവൃത്തി,Compression frequency
"കംപ്രസർ, കംപ്രസർ, കംപ്രസർ",Compressor
കമ്പ്യൂട്ടർ സഹായത്തോടെയുള്ള ഡിസൈൻ,Computer aided design
കമ്പ്യൂട്ടർ സഹായത്തോടെയുള്ള നിർമ്മാണം,Computer aided manufacture (CAM)
കമ്പ്യൂട്ടർ ഗ്രാഫ്,Computer graphics
കമ്പ്യൂട്ടർ ഭാഷ,Computer languages
കമ്പ്യൂട്ടർ മെമ്മറി,Computer memory
കമ്പ്യൂട്ടർ ശൃംഖല,Computer network
കമ്പ്യൂട്ടർ പ്രോഗ്രാം,Computer program
കമ്പ്യൂട്ടർ വൈറസ്,Computer viruses
കമ്പ്യൂട്ടർ വൈറസ്,Computer virus
"ഏകാഗ്രത, ഏകാഗ്രത",Concentrator
നിയന്ത്രിത ശാഖ,Conditional branching
നിയന്ത്രിത ജമ്പ്,Conditional jump
നിയന്ത്രിത സ്ഥിരത,Conditional stability
ഡ്രൈവർ ഗ്ലാസ്,Conducting glass
ഡ്രൈവർ പ്ലാസ്റ്റിക്,Conducting plastic
ഡ്രൈവർ പോളിമർ,Conducting polymer
ചാലക കോൺ,Conduction angle
ചാലക ബാൻഡ്,Conduction band
ചാലക വ്യാപനം,Conduction diffusion
ചാലകത,Conductivity
കോൺ ആന്റിന,Cone antenna
കോണാകൃതിയിലുള്ള കൊമ്പ്,Conical horn
സംയോജിത പ്രതിരോധം,Conjugate impedance
നിശ്ചിത വേഗത റെക്കോർഡർ,Connection diagram
സംരക്ഷണ നിയമം,Conservation law
കൺസോൾ,Console
സ്ഥിരമായ നിലവിലെ ഉറവിടം,Constant current source
ഫിക്സഡ് കെ-ഫിൽട്ടർ,Constant K-filter
നിശ്ചിത വോൾട്ടേജ് ട്രാൻസ്ഫോർമർ,Constant voltage transformer
ഉപഭോക്തൃ ഇലക്ട്രോണിക്സ്,Consumer electronic
ബന്ധപ്പെടുക,Contact
കോൺടാക്റ്റ് ജമ്പ്,Contact bounce
ബന്ധപ്പെടാനുള്ള സാധ്യത,Contact potential
സ്പ്രിംഗ് ബന്ധപ്പെടുക,Contact spring
തുടർച്ച,Continuity
തുടർച്ചയായ പ്രവർത്തനം,Continuous function
തുടർച്ചയായ സ്പെക്ട്രം,Continuous spectrum
തുടർച്ചയായ വേവ് ഓസിലേറ്റർ,Continuous wave oscillator
വൈരുദ്ധ്യം,Contrast (TV)
കോൺട്രാസ്റ്റ് അനുപാതം,Contrast ratio (TV)
കൺട്രോളർ ബസ്,Control bus
കൺട്രോളർ ഗ്രിഡ്,Control grid
നിയന്ത്രണ കീ,Control key
നിയന്ത്രണ പാനൽ,Control panel
നിയന്ത്രണ മുറി,Control room
നിയന്ത്രണ പാത,Control track
നിയന്ത്രണ യൂണിറ്റ്,Control unit
ഒത്തുചേരൽ,Convergence
പരിവർത്തന കാര്യക്ഷമത,Conversion efficiency
പരിവർത്തന സമയം,Conversion time
നാശം,Corrosion
പകർത്തുക,Copiers (photocopiers)
"ചെമ്പ്, ചെമ്പ്",Copper
ചെമ്പ് നഷ്ടം,Copper loss
ചെമ്പ് വയർ,Copper wire
കോപ്രൊസസർ,Coprocessor
കാമ്പ്,Core
കാതലായ നഷ്ടം,Core loss
കോർ മെറ്റീരിയൽ,Core- materials
സർക്കിൾ നിമജ്ജനം,Corona discharge
കോസ്റ്റ-ലൂപ്പ്,Costa's loop
ഗണിത ആവൃത്തി,Counter frequency
കൗണ്ടിംഗ് റേറ്റ് ഗേജ്,Counting rate meter
കോംവെൽ പാലം,Campbell bridge
കപ്പിൾഡ് സർക്യൂട്ട്,Coupled circuit
കപ്ലിംഗ് കപ്പാസിറ്റർ,Coupling capacitor
ജോടിയാക്കൽ രീതി,Coupling methods
കോവാലന്റ് ബോണ്ട്,Covalent bond
ഉത്ഭവ ബട്ടൺ,Cradle switch
തകര്ച്ച,Crash
കൊടുമുടി,Crest
കൊടുമുടി,Crest factor
പ്രക്ഷുബ്ധത,Crimpling
നിർണായക ആംഗിൾ,Critical angle
ക്രിട്ടിക്കൽ കപ്ലിംഗ്,Critical coupling
ഗുരുതരമായ വിഷാദം,Critical damped
ഗുരുതരമായ ആവൃത്തി,Critical frequency
വിമർശനാത്മക പ്രചോദനം,Critical inductance
നിർണായക വംശം,Critical race
വിമർശനാത്മക പ്രതിരോധം,Critical resistance
ക്രോസ് അസംബ്ലർ,Cross assembler
ക്രോസ് കപ്ലിംഗ്,Cross coupling
ലംബ ചിത്രം,Cross hatch pattern
സംക്രമണ വക്രീകരണം,Cross over distortion
പരിവർത്തന മോഡുലേഷൻ,Crossover modulation
അപ്രസക്തമായ സിഗ്നൽ,Crosstalk
ക്രോസ്ബാർ എക്സ്ചേഞ്ച്,Crossbar exchange
തിരശ്ചീന ഫീൽഡ് ആംപ്ലിഫയർ,Cross-field amplifier
ക്രോസ്ഓവർ ഡിറ്റക്ടർ,Crossover detector
ട്രാൻസിഷൻ സർക്യൂട്ട്,Crossover network
ക്രിസ്റ്റൽ മൈക്രോഫോൺ,Crystal microphone
ക്രിസ്റ്റൽ ഓസിലേറ്റർ,Crystal oscillator
ക്യൂറി പോയിന്റ്,Curei point (temperature)
സ്ട്രീം ആംപ്ലിഫയർ,Current amplifier
നിലവിലെ നിയന്ത്രിത നിലവിലെ ഉറവിടം (CCCS),"Current controlled current source
 (CCCS)"
നിലവിലെ നിയന്ത്രിത വോൾട്ടേജ് ഉറവിടം (CCVS),"Current controlled voltage source
 (CCVS)"
സ്ട്രീം റീചാർജ്,Current feedback
നിലവിലെ ലിവറേജ്,Current hogging
നിലവിലെ പരിധി,Current limit
മാർജിനൽ കറന്റ് റെസിസ്റ്റർ,Current limiting resistor
സ്ട്രീം പ്രതിഫലനം,Current mirror
സ്ട്രീം മോഡ് ലോജിക്,Current mode logic
സ്ട്രീം ആക്സസ്,Current sink
സ്ട്രീം ഉറവിടം,Current source
നിലവിലെ വോൾട്ടേജ് കൺവെർട്ടർ,Current to voltage converter
നിലവിലെ ട്രാൻസ്ഫർ അനുപാതം,Current transfer ratio
നിലവിലെ ട്രാൻസ്ഫോർമർ,Current transformer
നിശ്ചിത കറന്റ്,Currentrating
"പോയിന്റർ, കഴ്സർ",Cursor
കുറഞ്ഞ ഡ്രൈവർ വോൾട്ടേജ്,Cut in voltage
"അവസാനം പക്ഷപാതം, അവസാന പക്ഷപാതം",Cut off bias
അവസാന ആവൃത്തി,Cut off frequency
അവസാന മേഖല,Cut-off region
കർവ് ട്രെയ്സ്,Curve traces
ചക്രം,Cycle
ചക്ര ചൗര്യ,Cycle stealing
സിലിണ്ടർ ലെൻസ്,Cylindrical lens
