Punjabi,Tamil
ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ,செல் அலைவரிசை
ਜਨਗਣਨਾ,மக்கள் தொகை கணக்கெடுப்பு
centile,சென்டைல்
ਸੈਂਟੀਮੀਟਰ,சென்டிமீட்டர்
ਸੈਂਟੀਮੀਟਰ ਗ੍ਰਾਮ ਦੂਜੀ ਪ੍ਰਣਾਲੀ,சென்டிமீட்டர் கிராம் இரண்டாவது அமைப்பு
ਕੇਂਦਰੀ,மத்திய
ਕੇਂਦਰੀ ਧੁਰਾ,மைய அச்சு
ਕੇਂਦਰੀ ਅੰਤਰ,மைய வேறுபாடு
ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ,மைய வேறுபாடு சூத்திரம்
ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ,மைய வேறுபாடு அட்டவணை
ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ,மத்திய வரம்பு தேற்றம்
ਕੇਂਦਰੀ ਪਲ,மைய தருணம்
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU),மத்திய செயலாக்க அலகு (CPU)
ਕੇਂਦਰੀ ਰੁਝਾਨ,மைய போக்கு
ਕੇਂਦਰ,மையம்
ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ,ஈர்ப்பு மையம்
ਸਮੂਹ ਦਾ ਕੇਂਦਰ,குழுவின் மையம்
ਪੁੰਜ ਦਾ ਕੇਂਦਰ,வெகுஜன மையம்
ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ,சமச்சீர் மையம்
ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ,மையவிலக்கு விசை
centripetal ਫੋਰਸ,மையவிலக்கு விசை
ਸੈਂਟਰੋਇਡ,மையப்பகுதி
ਯਕੀਨਨ,உறுதி
cgs ਸਿਸਟਮ,cgs அமைப்பு
cgs ਯੂਨਿਟ,cgs அலகு
ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ,வேறுபாட்டின் சங்கிலி விதி
ਮੌਕਾ ਕਾਰਨ,வாய்ப்பு காரணங்கள்
ਮੌਕਾ ਚਾਲ,வாய்ப்பு நகர்கிறது
ਧੁਰੇ ਦੀ ਤਬਦੀਲੀ,அச்சுகளின் மாற்றம்
ਆਧਾਰ ਦੀ ਤਬਦੀਲੀ,அடிப்படை மாற்றம்
ਆਰਡਰ ਦੀ ਤਬਦੀਲੀ,ஒழுங்கு மாற்றம்
ਗੁਣ ਗੁਣ,பண்பு குணகம்
ਨਿਰਣਾਇਕ,தீர்மானிக்கும்
ਗੁਣ ਸਮੀਕਰਨ,சிறப்பியல்பு சமன்பாடு
ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ,பண்பு செயல்பாடு
ਲਘੂਗਣਕ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,மடக்கையின் சிறப்பியல்பு
ਗੁਣ ਬਹੁਪਦ,பண்பு பல்லுறுப்புக்கோவை
ਗੁਣ ਮੁੱਲ,பண்பு மதிப்பு
ਗੁਣ ਵੈਕਟਰ,பண்பு திசையன்
ਅੱਖਰ ਸੈੱਟ,எழுத்துத் தொகுப்பு
ਚਾਰਟ,விளக்கப்படம்
ਚੀ-ਵਰਗ ਵੰਡ,சி-சதுர விநியோகம்
ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ,சி-சதுர சூத்திரம்
ਚੀ-ਵਰਗ ਟੈਸਟ,சி-சதுர சோதனை
ਤਾਰ,நாண்
ਕੋਰਡ-ਸੈਕਸ਼ਨ ਵਿਧੀ,நாண்-பிரித்தல் முறை
ਸਿਫਰ ਸੁਨੇਹਾ (=ਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ),மறைக்குறியீடு செய்தி (=குறியிடப்பட்ட செய்தி)
ਸਿਫਰ (ਜ਼ੀਰੋ),மறைக்குறியீடு (பூஜ்ஜியம்)
ਚੱਕਰ,வட்டம்
ਕਨਵਰਜੈਂਸ ਦਾ ਚੱਕਰ,ஒன்றிணைந்த வட்டம்
ਸਰਕਟ ਮੈਟਰਿਕਸ,சுற்று அணி
ਸਰਕੂਲਰ,வட்ட
ਸਰਕੂਲਰ ਲੱਛਣ,வட்ட அறிகுறி
ਗੋਲ ਹੈਲਿਕਸ,வட்ட சுருளி
ਸਰਕੂਲਰ ਮੋਸ਼ਨ,வட்ட இயக்கம்
ਘੇਰਾ ਕੇਂਦਰ,சுற்று மையம்
ਚੱਕਰ,வட்ட வட்டம்
ਘੇਰਾਬੰਦੀ,சுற்றம்
ਘੇਰਾਬੰਦ,சுற்றத்தார்
ਘੇਰਾਬੰਦ ਚੱਕਰ,சுற்றப்பட்ட வட்டம்
ਕਲਾਸੀਕਲ ਕਟੌਤੀ ਤਕਨੀਕ,கிளாசிக்கல் கழித்தல் நுட்பம்
ਕਲਾਸੀਕਲ ਗਤੀਸ਼ੀਲਤਾ,கிளாசிக்கல் இயக்கவியல்
ਕਲਾਸੀਕਲ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,கிளாசிக்கல் தேர்வுமுறை
ਕਲਾਸੀਕਲ ਤਬਾਹੀ ਦੀ ਸਮੱਸਿਆ,பாரம்பரிய அழிவு பிரச்சனை
ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ,கிளாசிக்கல் புள்ளியியல் இயக்கவியல்
ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ,பிழைகளின் வகைப்பாடு
ਕਲਾਸ ਅੰਤਰਾਲ,வகுப்பு இடைவெளி
ਕਲਾਸ-ਅੰਤਰਾਲ ਇਕਾਈ,வகுப்பு இடைவெளி அலகு
ਕਲਾਸ ਸੀਮਾ,வகுப்பு வரம்பு
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,கடிகாரகடிகாரச்சுற்று
clopen (= ਬੰਦ ਅਤੇ ਖੁੱਲ੍ਹਾ),குளோபன் (= மூடிய மற்றும் திறந்த)
ਬੰਦ,மூடப்பட்டது
ਬੰਦ ਕਨਵੈਕਸ ਹਲ,மூடிய குவிந்த மேலோடு
ਬੰਦ ਘਣ,மூடிய கன சதுரம்
ਬੰਦ ਕਰਵ,மூடிய வளைவு
ਬੰਦ ਡੋਮੇਨ,மூடப்பட்ட டொமைன்
ਬੰਦ ਚਿੱਤਰ,மூடிய உருவம்
ਬੰਦ ਅੰਤਰਾਲ,மூடிய இடைவெளி
ਬੰਦ ਖੇਤਰ,மூடப்பட்ட பகுதி
ਬੰਦ ਸੈੱਟ,மூடிய தொகுப்பு
ਬੰਦ ਸਤਹ,மூடிய மேற்பரப்பு
ਬੰਦ,மூடல்
ਬੰਦ ਕਰਨ ਵਾਲਾ ਆਪਰੇਟਰ,மூடல் ஆபரேட்டர்
ਬੰਦ ਹੋਣ ਦਾ ਬਿੰਦੂ (= ਸੰਪਰਕ ਬਿੰਦੂ),மூடல் புள்ளி (= தொடர்பு புள்ளி)
ਬੰਦ ਕਰਨ ਦੀ ਸਥਿਤੀ,மூடல் நிலைப்பாடு
ਬੰਦ ਸੈੱਟ,மூடல் தொகுப்பு
ਕਲੱਸਟਰ ਪੁਆਇੰਟ,கொத்து புள்ளி
ਕਲੱਸਟਰ ਨਮੂਨਾ,கொத்து மாதிரி
ਕਲੱਸਟਰ ਸੈੱਟ,கொத்து தொகுப்பு
coaxial ਚੱਕਰ,கோஆக்சியல் வட்டங்கள்
coaxial parabolas,கோஆக்சியல் பரவளையங்கள்
coaxial ਜਹਾਜ਼,கோஆக்சியல் விமானங்கள்
coaxial ਤਿਕੋਣ,கோஆக்சியல் முக்கோணங்கள்
ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ,கோப் - டக்ளஸ் செயல்பாடு
ਕੋਡਿੰਗ,குறியீட்டு முறை
ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ,தரவு குறியீட்டு முறை
ਸਹਿ-ਡੋਮੇਨ,இணை டொமைன்
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,குணகம் அணி
ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ,தொடர்பு குணகம்
ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ,நிர்ணய குணகம்
ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ,நெகிழ்ச்சி குணகம்
ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ,விரிவாக்க குணகம்
ਰਗੜ ਦਾ ਗੁਣਾਂਕ,உராய்வு குணகம்
ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,நேரியல் விரிவாக்கத்தின் குணகம்
ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ,பின்னடைவின் குணகம்
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,மேற்பரப்பு பதற்றத்தின் குணகம்
ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ,மாறுபாட்டின் குணகம்
ਕੋਫੈਕਟਰ,இணைக்காரன்
ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ),நாணயம் வீசுதல் (நாணயத்தை வீசுதல்)
ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ,மாதிரி சேகரிப்பு
ਸਮਰੇਖਾ,கோலினியர்
ਸਮਰੂਪਤਾ,ஒற்றுமை
ਕਾਲਮ,நெடுவரிசை
ਕਾਲਮ ਸਮਾਨਤਾ,நெடுவரிசை சமநிலை
ਕਾਲਮ ਬਰਾਬਰ,நெடுவரிசைக்கு சமமானது
ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,நெடுவரிசைக்கு சமமான அணி
ਕਾਲਮ ਮੈਟਰਿਕਸ,நிரல் அணி
ਕਾਲਮ ਦਰਜਾ,நெடுவரிசை தரவரிசை
ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ,நெடுவரிசை குறைக்கப்பட்ட echolon matrix
ਕਾਲਮ ਵੈਕਟਰ,நெடுவரிசை திசையன்
ਕਾਲਮ ਅਨੁਸਾਰ,நெடுவரிசையில்
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,ஒருங்கிணைந்த சமன்பாடு
ਆਮ ਕੋਣ,பொதுவான கோணம்
ਆਮ ਧੁਰਾ,பொதுவான அச்சு
ਆਮ ਅਧਾਰ,பொதுவான அடிப்படை
ਆਮ ਭਾਅ,பொதுவான வகுக்கும்
ਆਮ ਅੰਤਰ,பொதுவான வேறுபாடு
ਆਮ ਕਾਰਕ,பொதுவான காரணி
ਆਮ ਲਘੂਗਣਕ,பொதுவான மடக்கை
ਆਮ ਮਲਟੀਪਲ,பொதுவான பல
ਆਮ ਅਨੁਪਾਤ,பொதுவான விகிதம்
ਆਮ ਭਾਗ,பொதுவான பிரிவு
ਆਮ ਪਾਸੇ,பொதுவான பக்கம்
ਆਮ ਸਪਰਸ਼,பொதுவான தொடுகோடு
ਆਮ ਸ਼ਬਦ,பொதுவான சொல்
ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ,பரிமாற்ற சட்டம்
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,பரிமாற்ற சொத்து
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,பரிமாற்ற விதி
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,கூட்டல் பரிமாற்ற சட்டம்
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,பெருக்கல் பரிமாற்ற விதி
ਬਦਲੀ ਕਾਰਵਾਈ,பரிமாற்ற செயல்பாடு
ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ,பரிமாற்றி குழு
ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ,மெட்ரிக்குகளின் பரிமாற்றம்
ਸੰਖੇਪ ਸੈੱਟ,சிறிய தொகுப்பு
ਤੁਲਨਾਤਮਕਤਾ,ஒப்பீடு
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,வழிமுறைகளின் ஒப்பீடு
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,சதவீத ஒப்பீடு
ਤੁਲਨਾ ਟੈਸਟ,ஒப்பீட்டு சோதனை
ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ,பொருந்தக்கூடிய சமன்பாடு
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,போட்டி விளையாட்டு
ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ,போட்டி நிலைமை
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,போட்டி உத்தி
ਕੰਪਾਈਲਰ,தொகுப்பி
ਪੂਰਕ,நிரப்பு
ਪੂਰਕ ਕੋਣ,நிரப்பு கோணம்
ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ,நிரப்பு நிகழ்வு பூரக் கட்டனா
ਪੂਰਕ ਕਾਰਕ,நிரப்பு காரணி
ਪੂਰਕ ਫੰਕਸ਼ਨ,நிரப்பு செயல்பாடு
ਪੂਰਕ ਅੱਧੀ ਥਾਂ,நிரப்பு அரை இடம்
ਪੂਰਕ ਅੰਤਰਾਲ,நிரப்பு இடைவெளி
ਪੂਰਕ ਸੈੱਟ,நிரப்பு தொகுப்பு
ਪੂਰਕ,நிரப்புதல்
ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ,ஒரு தொகுப்பின் நிரப்பு
ਪੂਰੀ ਜਨਗਣਨਾ,முழுமையான மக்கள் தொகை கணக்கெடுப்பு
ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,முழுமையான தொடர்பு அணி
ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ,முழுமையான மெட்ரிக் வெளி
ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ,முழுமையான ஆர்த்தோநார்மல் தொகுப்பு
ਪੂਰਾ ਚਤੁਰਭੁਜ,முழு நாற்கர
ਪੂਰਾ ਭਾਗ,முழுமையான பங்கு
ਪੂਰਾ ਸੈੱਟ,மொத்த தொகுப்பு
ਪੂਰਾ ਹੱਲ,முழுமையான தீர்வு
ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ,முற்றிலும் சீரற்ற வடிவமைப்பு
ਗੁੰਝਲਦਾਰ ਦਲੀਲ,சிக்கலான வாதம்
ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ,சிக்கலான இணைப்பு
ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ,சிக்கலான வேறுபாடு
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,சிக்கலான செயல்பாடு
ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ,சிக்கலான ஒருங்கிணைப்பு
ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ,சிக்கலான மெட்ரிக்குகள்
ਕੰਪਲੈਕਸ ਨੰਬਰ,சிக்கலான எண்
ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ,சிக்கலான எண் புலம்
ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ,சிக்கலான ஆர்த்தோகனல் அணி
ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼,சிக்கலான விமானம்
ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ,சிக்கலான அளவு
ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ,சிக்கலான பரஸ்பர
ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ,சிக்கலான விளைவாக
ਗੁੰਝਲਦਾਰ ਸਪੇਸ,சிக்கலான இடம்
ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ,சிக்கலான மதிப்புள்ள செயல்பாடு
ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ,சிக்கலான மாறி
componendo ਅਤੇ divindendo,கூட்டு மற்றும் டிவிண்டெண்டோ
ਕੰਪੋਨੈਂਟ,கூறு
ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ,கூறு பகுப்பாய்வு
ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ,மாறுபாட்டின் கூறு
ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ,திசையன் கூறு
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,கூட்டு செயல்பாடு
ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ,கூட்டு கருதுகோள்
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ,கூட்டு எண்
ਸੰਯੁਕਤ ਲੜੀ,கூட்டுத் தொடர்
ਵੈਕਟਰ ਦੀ ਰਚਨਾ,திசையன்களின் கலவை
ਮਿਸ਼ਰਿਤ ਕੋਣ,கூட்டு கோணம்
ਮਿਸ਼ਰਿਤ ਵੰਡ,கூட்டுப் பிரிவு
ਮਿਸ਼ਰਿਤ ਭਾਗ,கலவை பின்னம்
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,கூட்டு வட்டி
ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ,கூட்டு நிகழ்தகவு
ਸੰਕੁਚਿਤ ਵਹਾਅ,சுருக்கக்கூடிய ஓட்டம்
ਸੰਕੁਚਨ,சுருக்கம்
ਗਣਨਾ,கணக்கீடு
ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ,கணக்கீட்டு சூத்திரம்
ਗਣਨਾ ਮੁੱਲ,கணக்கிடப்பட்ட மதிப்பு
ਕੰਪਿਊਟਰ,கணினி
ਕੰਪਿਊਟਰ ਐਲਗੋਰਿਦਮ,கணினி அல்காரிதம்
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ,கணினி நிரல்
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,கணனி செய்நிரலாக்கம்
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ,கணினி உருவகப்படுத்துதல்
ਕੰਪਿਊਟਿੰਗ,கம்ப்யூட்டிங்
ਅਵਤਲ ਫੰਕਸ਼ਨ,குழிவான செயல்பாடு
ਅਵਤਲ ਬਹੁਭੁਜ,குழிவான பலகோணம்
ਅਵਤਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,குழிவான நிரலாக்கம்
ਕੇਂਦਰਿਤ ਚੱਕਰ,மைய வட்டங்கள்
ਕੇਂਦਰਿਤ ਕਰਵ,செறிவான வளைவுகள்
ਠੋਸ ਰੂਪ,கான்கிரீட் வடிவம்
ਲਾਈਨਾਂ ਦੀ ਸਮਰੂਪਤਾ,வரிகளின் ஒத்திசைவு
