Telugu,Gujarati
అనుబంధ సంస్థ,પૂરક ઉદ્યોગ
అనుబంధ పరస్పర చర్య,પૂરક ક્રિયાપ્રતિક્રિયા
సప్రెజర్ జన్యువు,દબાવી જનીન
సర్ఫ్యాక్టెంట్,સરફેક્ટર
అవకాశం,સંવેદનશીલ
సస్పెన్షన్ సంస్కృతి,બંધબેસતુ સંસ્કૃતિ
స్థిరమైన వ్యవసాయం,ટકાઉ કૃષિ
స్థిరమైన అభివృద్ధి,ટકાઉ વિકાસ
సమూహ,Ingણ
కత్తి ఆకు,તલવારનું પાન
సైకియం,સાંકેત
సహజీవనం,સહજીવીઓ
సింగామి,સાંકેતિક
బియ్యం తీవ్రత యొక్క వ్యవస్థ,ચોખાની તીવ્ર પદ્ધતિ
దైహిక హెర్బిసైడ్,પ્રણાલીગત હર્બિસાઇડ
కుసుమ,ક્ષમાણી
కుంకుమ,કેસો
సేజ్,Sાળ
సాల్,સાલ
సాల్వియా,તલવાર
చెప్పు కలప,ચંદણનું લાકડું
సపోటా,સાધનો
స్క్రూపైన్,ડુક્કર
సీబక్‌హార్న్,દરિયાકાંઠે
సెన్నా,સણગન
పాము కలప,સર્પ
నువ్వులు,તલ
పాము పొట్లకాయ,સાપ ખાડો
పుచ్చకాయ స్నాప్,ત્વરિત તરબૂચ
సబ్బు నట్,સાબુ
జొన్న,નાણું
సోయాబీన్,સોયાબીન
స్పానిష్ చెర్రీ,સ્પેચશ ચેરી
బచ్చలికూర,વિસ્તાર
కుదురు కలప,ગંજીાર
స్పాంజ్ పొట్లకాయ,સ્પોન્જ
స్టెవియా,સ્ટીવિયા
స్టింగ్ రేగుట,ડંખ મારનાર
రాతి పువ్వు,પથ્થર
స్ట్రాబెర్రీ,મંરીલો
సుడాన్ గడ్డి,સુદાન ઘાસ
చెరుకుగడ,શેરડી
సమ్మర్ స్క్వాష్,ઉનાળો
పొద్దుతిరుగుడు,સૂર્યમુખી
సన్‌హెంప్,તડ
తీపి క్లోవర్,મીઠી ક્લોવર
తీపి పొట్లకాయ,મીઠાઈ
తీపి బంగాళాదుంప,શક્કરિયા
తీపి వైలెట్,મીઠી વાયોલેટ
సాప్ సక్కర్,સ p પ સકર
చూసింది ఫ్లై,જોયું
స్కేల్ క్రిమి,માપેલ જંતુ
సెమిలూపర్,સેમિલૂપર
షూట్ బోరర్,શૂટ બોરર
పట్టు పురుగు,રેશમનો કીડો
నత్త,ગોકળગાય
స్పారో,ચકલી
సాలీడు,કરોળિયા
ఉడుత,ખડકો
కొమ్మ బోర్,દાંડીનું બોરર
కాండం బోరర్,સ્ટેમ બોરર
కాండం గిర్డ్లర్,સ્ટેમ કમરપુન
స్టోన్ వీవిల్,પથ્થર નળી
నేల శాస్త్రవేత్త,ભૂમિ -વૈજ્ scientાનિક
వ్యూహాత్మక ఉద్యమం,યુદ્ધની યુક્તિ
ట్యాగింగ్,ટેગિંગ (લેબલિંગ)
ట్యాంక్ సిల్ట్,ટાંકી કાંપ
రూట్ నొక్కండి,મૂળ
మొక్క,ટાસેલ (મકાઈ)
వర్గీకరణ,વર્ગીકરણ
సాంకేతికం,પ્રાતળતા
సమశీతోష్ణ జోన్,સમશીતોષ્ણ વિસ્તાર
తాత్కాలిక విల్టింగ్,હંગામી ઝબૂકવું
టెండ్రిల్,નિવારણ
టెన్సియోమీటర్,તનમાક્ષમાપક
టెపాల్,તંગ
టెరాటోజెని,ટેરાટોજેની
ముగింపు కోడాన్,સમાપ્તિ કોડન
టెర్రేస్,Terrંચું
టెర్రస్ విరామం,ટેરેસ અંતરાલ
భూగోళ రేడియేషన్,પાર્થિવ કિરણોત્સર્ગ
భూసంబంధమైన కలుపు మొక్కలు,પાર્થિવ નીંદણ
టెస్ట్ క్రాస్,પરીક્ષણ -ક્રોસ
పరీక్ష బరువు,પરીક્ષણ -વજન
టెస్టా,વસૂલાત
టెట్రాడ్,એક જાતનો રંગીન ભાગ
టెట్రాప్లాయిడ్,ટેટ્રાપ્લોઇડ
టెట్రాప్లాయిడి,ટેટ્રાપ્લોઇડ
థాలమస్,થેલેમસ
ఉష్ణ వాహకత,ઉષ્ણતાઈ
థర్మల్ డిఫ్యూసివిటీ,થર્મલ વિભાજન
థర్మల్ ఇండక్షన్,ઉષ્ણતાઈ
థర్మోకపుల్,તાપમાર્ગ
థర్మోగ్రాఫ్,ઉષ્ણતામાળા
థర్మోపెడిసిటీ,તાપમાર્ગ
థర్మోపెరియోడిజం,તાપમાન
థర్మోఫైల్,તાપમાન
థర్మోటాక్సిస్,તૃષ્ણા
సన్నబడటం,પાતળું
నూర్పిడి,કરચલીવાળું
టి ప్లాస్మిడ్,ટી.આઈ. પ્લાઝ્મિડ
టైడల్ చిత్తడి నేలలు,ભરતીની swભી
టైల్ డ్రైనేజ్,ટાઇલ ગટર
టిల్లియబిలిటీ,અતિશયતા
పండించడం,ખેતી
టిల్లర్ (మొక్క),ટેલર (છોડ)
టిల్లరింగ్,પિલરેટીંગ
టిల్లరింగ్ దశ,પગલે ભરતી
టిల్త్,ગાલ
కణజాల పరీక్ష,પેશી પરીક્ષણ
పసిపిల్లలు,તોડી
ఓరిమి,સહનશીલતા
పై నేల,ટોચની માટી
టోపాటో,ટોપો
టాప్-డ్రెస్సింగ్,ટોચના પોશાક
టోపోక్లిమాటాలజీ,યથાવત્વિજ્ologyાન
పైన ఉండిపోయిన పొగాకు),ટોપિંગ (તમાકુ)
మొత్తం జీర్ణమయ్యే పోషకం,કુલ સુપાચ્ય પોષક તત્વો
మొత్తం కారకాల ఉత్పాదకత,કુલ પરિબળ ઉત્પાદકતા
మొత్తం కరిగే ఘనపదార్థాలు,કુલ દ્રાવ્ય ઘનતા
టోటిపోటెన్సీ,થાપણ
విషపూరితం,વિષવિજ્ityાન
టాక్సిన్,ઝેરી દવા
ట్రేస్ ఎలిమెంట్స్,તલક્ષર તત્વો
ట్రేసర్ ఎలిమెంట్స్,ટ્રેઝર તત્વો
లావాదేవీలు,વ્યવહાર
ట్రాన్స్క్రిప్షన్,અનુલેખન
పరివర్తన,પરિવર્તન
ట్రాన్స్‌జెనిక్,રોષ
అనువాదం,ભાષાંતર
ట్రాన్స్‌లోకేషన్,પ્રસારણ
ప్రసారం,પરિવર્તન
ట్రాన్స్పిరేషన్ గుణకం,ફાડતા ગુણાંક
ట్రాన్స్పిరేషన్ పుల్,ફાડાં -લાપણું
ట్రాన్స్పిరేషన్ నిష్పత్తి,રક્ષા ગુણોત્તર
మార్పిడి షాక్,પ્રત્યારોપણ
మార్పిడి,પ્રત્યારોપણ
మార్పిడి,પ્રત્યારોપણ
రవాణా చేసిన నేల,પરિવહન કરેલી જમીન
ట్రాన్స్‌పోసన్,ફેરબદલ
విలోమ పారుదల,ટ્રાંસ્વર્સ ગટર
ఉచ్చు పంటలు,જાળ
చెత్త,કચરો
చికిత్స,સારવાર
చెట్టు పంట,ઝાડનું પાક
చెట్టు ఉంగరం,વૃક્ષ
ట్రయల్,સુનાવણી
ఇరిగేషన్ మోసగించండి,પગની સિંચાઈ
ట్రిగ్గర్ కారకం,ઉત્તેજન પરિબળ
ట్రిప్లాయిడ్,ત્રિપિક
ట్రిపుల్ క్రాపింగ్,કાપી નાખવો
ట్రోఫిక్ స్థాయి,ઉષ્ણકટિબંધનું સ્તર
ట్రాపిక్ కదలికలు,ઉષ્ણકટિબંધ
ఉష్ణమండల ప్రాంతం,ઉષ્ણકટિબંધનો પ્રદેશ
ఉష్ణమండల,ઉષ્ણકટિબંધ
నిజమైన సాంద్రత,સાચી ઘનતા
నిజమైన డైజెస్టిబిలిటీ,સાચી પાચનક્ષમતા
కత్తిరించబడిన ప్రొఫైల్,ક્ષીણ રૂપરેખા
కత్తిరించిన నేల,કાપેલી માટી
సునామి,સુનામી
గడ్డ దినుసు పంటలు,કંદનાં પાક
ట్యూబర్,કંદ
కణితి,ગાંઠ
మట్టి యొక్క పంక్తి,માટીનો ભોગ
టండ్రా,વાટકો
మట్టిగడ్డ,ટર્ફ
టర్గిడ్,અંગારું
టర్గర్ ఉద్యమం,ગાંઠની ચળવળ
టర్గర్ పీడనం,ગાંઠ દબાણ
టర్గర్,અંગાર
టర్నర్ సిండ్రోమ్,ટર્નર સિન્ડ્રોમ
రకం (మొక్క),પ્રકાર (છોડ)
టైప్ I లోపం,પ્રકાર I ભૂલ
టైప్ II లోపం,પ્રકાર II ભૂલ
టైఫూన్,વાસ
చింతపండు,આધિપત્ય
టార్రాగన్,અણી
ఆలయం లేదా పుచ్చోమ చెట్టు,મંદિર અથવા પેગોડા વૃક્ષ
తిస్టిల్,થિસ્ટલ
థుజా,થુજા
థైమ్,થાઇમ
పొగాకు,તમાકુ
టమోటా,ટામેટા
దు orrow ఖం చెట్టు,દુ: ખનું વૃક્ષ
ట్రిటికేల్,ત્રિકોણાકાર
ట్రంపెట్ వైన్,રણકાર
ట్యూబెరోస్,ક્ષુદ્ર
పసుపు,હળદર
టర్నిప్,સલગમ
భారతీయుగపు ఎర్ర ఖున్నము,ટાઇફા (ભારતીય રીડ મેસ)
టీ దోమ,ચા મચ્છર
చెంప,મનુષ્ય (સફેદ કીડી)
త్రిప్స్,ઝગઝગટ
అల్ట్రాసెంట్రిఫ్యూగేషన్,અલ્ટ્રાસેન્ટ્રિફ્યુગેશન
అల్ట్రాసౌండ్,અલંકાર
అంబెల్,દંભ
అన్‌కౌప్లింగ్,કર્કશ
అవాంఛనీయమైనది,ફળ
వివేకం,એકાંત
యూనివర్సల్ జన్యు కోడ్,સાર્વત્રિક આનુવંશિક સંહિતા
సార్వత్రిక నేల నష్టం,સાર્વત્રિક જમીન -ખોટ સમીકરણ
అసంతృప్త కొవ్వు ఆమ్లాలు,અસંતૃપ્ત ફેટી એસિડ્સ
అప్‌ల్యాండ్ రైస్,Andંચા વિસ્તરણ ચોખા
ఎత్తైన చోటు,ઉચ્ચાદન
పట్టణ కంపోస్ట్,શહેરી ખાતર
యూరియా,Urતર
యూరియా,ખલાસી
ఉల్లా గడ్డి,ઉલ્લા ઘાસ
టీకా,રસી
వాక్యూల్,શૂન્યતા
విలువ-ఆధారిత వ్యవసాయం,મૂલ્યવર્ગીય કૃષિ
విలువ జోడించిన ఉత్పత్తి,મૂલ્ય -ઉત્પાદન
విలువ అదనంగా,મૂલ્ય -પરિવર્તન
విలువ ఖర్చు నిష్పత్తి,મૂલ્ય ખર્ચ ગુણોત્તર
దవడ ఎముక,VAM (વેસિક્યુલર આર્બસ્ક્યુલર)
ఆవిరి వేడి చికిత్స,વરાળની ગરમી સારવાર
ఆవిరి పీడనం,વરાળનું દબાણ
వేరియబుల్ ఖర్చు,ચક્રાભક્ષી ખર્ચ
వేరియబుల్ జన్యువు,ચક્રાકાર જનીણ
వేరియబుల్ రేట్ టెక్నాలజీ,વધઘટ દર તકનીક
వ్యత్యాసం,ભિન્નતા
వైవిధ్యం,વિવિધતા
వెరైటీ,જાત
వెక్టర్,વેક્ટર
వృక్ష సంపద,વનસ્પતિ
వృక్షసంపద క్షీణత,વનસ્પતિના અધોગતિ
ఏపుగా ఉండే అవరోధం,વનસ્પતિ -અવરોધ
ఏపుగా కవర్,વનસ્પતિ -આવરણ
ఏపుగా ప్రచారం,વનસ્પતિ પ્રચાર
ఏపుగా ఉండే దశ,વનસ્પતિ તબક્કો
వెనిషన్,શણગાર
వర్మికాస్టింగ్స్,શબ્દમાળા
వర్మికంపోస్ట్,કૃત્રિમ રંગ
వర్నలైజేషన్,પ્રધ્ધરણ
నిలువు మల్చింగ్,Verંચી ગુંડાગીરી
వెర్టిసోల్,વર્ટિસોલ
సాధ్యత (విత్తనం),સધ્ધરતા (બીજ)
వైన్,વેલો
వెనిగర్,સરકો
వీర్ జీన్,વીર જીન
వర్జిన్ ల్యాండ్,કુમારિકા જમીન
వర్జిన్ మట్టి,કુંવારી માટી
వైరలెన్స్,ક virંગું
వైరస్,વાઇરસ
వైరస్ కోట్ ప్రోటీన్,વાયરસનો કોટ પ્રોટીન
వైరస్ ఇండెక్సింగ్,વાયરસ અનુક્રમણિકા
స్నిగ్ధత,સ્નિગ્ધતા
కనిపించే రేడియేషన్,દૃશ્ય -કિરણોત્સર્ગ
విటమిన్లు,વિટામિન
విటికల్చర్,વહાણની ખેતી
వివిపరస్,વૈવિધ્ય
శూన్య స్థలం,રદિયો જગ્યા
అస్థిరత,અનિશ્ચિતતા
వాలంటీర్ ప్లాంట్లు,સ્વયંસેવક છોડ
వనిల్లా,વેનિલા
వెటివర్,જાડું
పశువైద్య వైద్యుడు,પીટરનાનિયન ડોક્ટર
వైరాలజిస్ట్,ગિરિમાળા
వేతనం,વેતન
వెచ్చని రక్తపాత జంతువు,ગરમ લોહીવાળું પ્રાણી
వ్యర్థ పదార్థాల నిర్వహణ,બગાડ વ્યવસ્થા
బంజర భూములు,કચરો
నీటి అప్లికేషన్ సామర్థ్యం,જળ અરજી કાર્યક્ષમતા
నీటి దరఖాస్తు రేటు,પાણી -અરજી -દર
నీటి సమతుల్యత,પાણી -સિલક
నీటి సంపీడనం,જળ સંકલન
నీటి పొదుపు,જળ -સંરક્ષણ
నీటి వినియోగం,પાણી -વપરાશ
నీటి రవాణా సామర్థ్యం,જળ -વાહન કાર્યક્ષમતા
నీటి సంస్కృతి,જળ સંસ્કૃતિ
నీటి లోటు,પાણીની ખોટ
నీటి పంపిణీ సామర్థ్యం,જળ વિતરણ કાર્યક્ષમતા
వాటర్ డ్యూటీ,જળ -શુલ્ક
నీటి బొచ్చు,પાણીનો ઘેરો
నీటి ద్వారాలు,જળમાર્ગ
నీటి లాగింగ్,પાણી
నీటి నిర్వహణ,પાણીનું સંચાલન
పంటల నీటి అవసరం,પાણીની આવશ્યકતા
నీటి సంతృప్త లోటు,પાણીની સંતૃપ્તિની ખોટ
నీటి పట్టిక,પાણીનો સોદો
నీటి వినియోగ సామర్థ్యం,પાણીનો ઉપયોગ કાર્યક્ષમતા
నీటి దిగుబడి,પાણી yieldપજ
నీటి పెంపకం,જળ-હાર્વેસ્ટીંગ
వాటర్‌షెడ్,જળશેષ
వాటర్‌షెడ్ మేనేజ్‌మెంట్,જાંબુડી વ્યવસ્થા
వాటర్‌షెడ్ చికిత్స,જળાશસ્તાની સારવાર
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,જખહારી આધારિત પદ્ધતિ
జలమార్గం,જળમાર્ગ
వేవ్-లెంగ్త్,તરંગ
వాక్సింగ్,મીણ
వాతావరణం,હવામાન
వాతావరణం,હવામાન
కలుపు,નીંદણ
కలుపు నియంత్రణ,નીંદણ નિયંત્રણ
కలుపు నియంత్రణ సామర్థ్యం,નીંદણ નિયંત્રણ કાર્યક્ષમતા
కలుపు నిర్మూలన,નીંદણ નાબૂદી
కలుపు సూచిక,નીંદણ અનુક્રમણિકા
వెస్ట్రన్ బ్లాటింగ్,પાશ્ચાત્ય
కలుపు స్పెక్ట్రం,નીંદણ
కలుపు తీయుట,નીરસ
తడి-బల్బ్ మాంద్యం,ભીનું-બલ્બ ડિપ્રેસન
తడి-బల్బ్ ఉష్ణోగ్రత,ભીડનું તાપમાન
తడి-బల్బ్ థర్మామీటర్,ભીનું-બલ્બ થર્મોમીટર
చిత్తడి నేల,મસ્ત ભૂમિ
తడి నాటడం,ભીનું વાવેતર
తడి సీజన్,ભીની મોસમ
తడి విత్తనాలు,ભીનું બીજ
తడి సంవత్సరం,ભીનું વર્ષ
తడి చేయదగిన పౌడర్,વેન્ટિબલ પાવડર
చెమ్మగిల్లడం ఏజెంట్,ભીનું એજન્ટ
సుడిగాలి సైకోమీటర్,વાવધૂજ
తెలుపు విప్లవం,વ્હાઇટ ક્રાંતિ
మొత్తం వ్యవసాయ విశ్లేషణ,સંપૂર્ણ ફાર્મ વિશ્લેષણ
మొత్తం వ్యవసాయ విధానం,સંપૂર્ણ ફાર્મ અભિગમ
విస్తృత అనుకూలత,વ્યાપક અનુકૂલનક્ષમતા
విల్టింగ్ పాయింట్,વિલ્ટીંગ પોઇન્ટ
గాలి విరామం,પવનનો પળો
గాలి శక్తి,પવન ઊર્જા
గాలి కోత,પવન ધોવાણ
గాలి ఉత్పత్తి,પવન -ઉત્પાદન
విండ్మిల్,પવનની મિલ
పవన శక్తి,પવન ઊર્જા
గాలి వేగం,પવનની ઝડપ
విండ్ స్ట్రిప్ క్రాపింగ్,પવનની પટ્ટી
గాలి వేగం,પવનનો વેગ
గాలి,પવન
విండ్రో,વિન્ડરો
విండ్‌రోవర్,વિન્ડરોવર
స న్న టి గా లి,પવનની અસ્થિર
విన్నోవర్,જખમ
విన్నోవింగ్,વાનગી
చలనం ఉన్న పరికల్పన,પ્રેમાળ પૂર્વધારણા
గర్భం,ગર્ભાશય
కలప బూడిద,લાકડાનો છોડ
కలప వాయువు,લાકડાનો ગેસ
పని,કામ
వాల్నట్,અખરોટ
వాటర్ క్రెస్,પાણીનો ઘાટો
నీటి హైసింత్,પાણીનો જીવ
నీటి పుచ్చకాయ,તરબૂચ
నీటి పుదీనా,પાણીનો ફુદીનો
విల్లో ఏడుపు,વિપિંગ વિલો
వెస్ట్ ఇండియన్ మహోగని,પશ્ચિમ ભારતીય મહોગની
గోధుమ,ઘઉં
వైట్ క్లోవర్,સફેદ ક્લોવર
వైట్ మల్బరీ,સફેદ રંગની વાતો
వైట్ పాపినెక్,સફેદ પોપિનેક
వైట్ విల్లో,સફેદ વિલો
వైల్డ్ మార్జోరిమ్,જંગલી માર્જોરીમ
వైల్డ్ వోట్,જંગલી ઓટ
రెక్కలుగల బీన్,પાંખવાળી બીન
చలికాలం లో ఆడే ఆట,શિયાળુ સ્ક્વોશ
విథానియా,નીડ
"వుడ్ సోరెల్, ఆక్సాలిస్","લાકડાનો સોરેલ, ઓક્સાલી"
కందిరీగ,ભમરી
వీవర్ బర్డ్,વણકર
వీవిల్,છાવણી
వైట్ గ్రప్,સફેદ રંગનો ગ્રુપ
వూలీ అఫిడ్,Apનલી એફિડ
శాంతినురియా,ઝેન્થિન્યુરિયા
క్శాంతోఫిల్,ઝેન્થોફિલ
X- క్రోమోజోమ్,એક્સ-ક્રોમોઝમ
జెనియా,ઝેનીયા
జిరోడెర్మా పిగ్మెంటోసమ్,ઝેરોોડર્મા રંગદ્રવ્ય
ఎరోఫైట్,ઝેરોફાઇટ
జిరోఫైటిజం,ઝેરોતાન
ఎక్స్-రే డిఫ్రాక్షన్,એક્સ-રે વિક્ષેપ
జిలేమ్,ઝેલેમ
జిలోఫైట్,ઝાયલોફાઇટ
Y 'ట్రెల్లిస్,વાય 'ટ્રેલીસ
Y- క్రోమోజోమ్,વાય-રંગસૂત્ર
ఈస్ట్,આથો
ఈస్ట్ సారం,ખમીરનો અર્ક
పసుపు విప్లవం,પીળા ક્રાંતિ
పసుపు,ગડહડ
దిగుబడి భాగం,ઉપજ ઘટક
దిగుబడి పర్యవేక్షణ,ઉપજ નિરીક્ષણ
దిగుబడి సంభావ్యత,ઉપજ સંભવિત
దిగుబడి స్థిరత్వం,ઉપજ સ્થિરતા
పచ్చసొన,જરદી
పసుపు బెర్రీడ్ నైట్ షేడ్,પીળા રંગના નાઇટશેડ
పసుపు మైరోబాలన్,પીળો માયરોબાલન
జైద్,ઝેર
Z- క్రోమోజోమ్,ઝેડ-ક્રોમોઝમ
Z-DNA,ઝેડ ડીએનએ
జీటిన్,ઝેટિન
చనుమొన శూన్యము,શૂન્ય energy ર્જા ઠંડી ચેમ્બર
సున్నా సాగు,ખેતી
సున్నా సహనం,જરા પણ નહિ ચલાવી લેવાય
జింక్ లోపం,જસત
జింక్ ఫింగర్ ప్రోటీన్,જસત આંગળી પ્રોટીન
జింక్యూటెడ్ యూరియా,ઝિંકટેડ યુરિયા
జోనా పెలుసిడా,ઝોના પેલુસિડા
జూఫిలీ,પ્રાણીસૃષ્ટિથી
జూప్లాంక్టన్,ઝૂપ્લાંકટોન
జైగోట్,ઝાયગોટ
జైగోటిక్ ప్రాణాంతక జన్యువు,ઝાયગોટિક ઘાતક જનીન
జాంతోఫిలం,ઝેન્થોફિલિયમ
జంతుశాస్త్రవేత్త,પ્રાણીવિજ્ologistાન
