Marathi,Gujarati
पूर्ण भागफल,સંપૂર્ણ ભાગલાકાર
पूर्ण संच,સંપૂર્ણ સેટ
पूर्ण समाधान,સંપૂર્ણ ઉકેલ
पूर्णपणे यादृच्छिक डिझाइन,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
जटिल युक्तिवाद,જટિલ દલીલ
जटिल संयुग्म,જટિલ જોડાણ
जटिल भिन्नता,જટિલ ભિન્નતા
जटिल कार्य,જટિલ કાર્ય
जटिल एकीकरण,જટિલ એકીકરણ
जटिल मॅट्रिक्स,જટિલ મેટ્રિસિસ
जटिल संख्या,જટિલ સંખ્યા
जटिल संख्या फील्ड,જટિલ સંખ્યા ક્ષેત્ર
जटिल ऑर्थोगोनल मॅट्रिक्स,જટિલ ઓર્થોગોનલ મેટ્રિક્સ
जटिल विमान,જટિલ વિમાન
जटिल प्रमाण,જટિલ જથ્થો
जटिल परस्पर,જટિલ પારસ્પરિક
जटिल परिणाम,જટિલ પરિણામ
जटिल जागा,જટિલ જગ્યા
जटिल मूल्यवान कार्य,જટિલ મૂલ્યવાન કાર્ય
जटिल चल,જટિલ ચલ
componendo आणि divindendo,componendo અને divindendo
घटक,ઘટક
घटक विश्लेषण,ઘટક વિશ્લેષણ
भिन्नता घटक,ભિન્નતાનો ઘટક
वेक्टरचा घटक,વેક્ટરનો ઘટક
संमिश्र कार्य,સંયુક્ત કાર્ય
संमिश्र गृहितक,સંયુક્ત પૂર્વધારણા
संमिश्र संख्या,સંયુક્ત સંખ્યા
संमिश्र मालिका,સંયુક્ત શ્રેણી
वेक्टरची रचना,વેક્ટરની રચના
कंपाऊंड कोन,સંયોજન કોણ
कंपाऊंड विभागणी,સંયોજન વિભાજન
संयुग अपूर्णांक,સંયોજન અપૂર્ણાંક
चक्रवाढ व्याज,સંયોજન વ્યાજ
मिश्रित संभाव्यता,સંયોજન સંભાવના
संकुचित प्रवाह,સંકુચિત પ્રવાહ
संक्षेप,સંકોચન
गणना,ગણતરી
संगणकीय सूत्र,કોમ્પ્યુટેશનલ ફોર્મ્યુલા
गणना मूल्य,ગણતરી કરેલ મૂલ્ય
संगणक,કમ્પ્યુટર
संगणक अल्गोरिदम,કમ્પ્યુટર અલ્ગોરિધમનો
संगणक कार्यक्रम,કમ્પ્યુટર પ્રોગ્રામ
संगणक प्रोग्रामिंग,કોમ્પ્યુટર પ્રોગ્રામીંગ
संगणक सिम्युलेशन,કમ્પ્યુટર સિમ્યુલેશન
संगणन,કમ્પ્યુટિંગ
अवतल कार्य,અંતર્મુખ કાર્ય
अवतल बहुभुज,અંતર્મુખ બહુકોણ
अवतल प्रोग्रामिंग,અંતર્મુખ પ્રોગ્રામિંગ
केंद्रित वर्तुळे,કેન્દ્રિત વર્તુળો
एकाग्र वक्र,કેન્દ્રિત વણાંકો
ठोस फॉर्म,કોંક્રિટ સ્વરૂપ
ओळींची समरूपता,રેખાઓની સંમતિ
समवर्ती,સમવર્તી
समवर्ती शक्ती,સમવર્તી દળો
सशर्त घनता कार्य,શરતી ઘનતા કાર્ય
सशर्त वितरण,શરતી વિતરણ
सशर्त अपेक्षा,શરતી અપેક્ષા
सशर्त सरासरी,શરતી સરેરાશ
सशर्त संभाव्यता,શરતી સંભાવના
समरूपतेची स्थिती,સમકક્ષતાની સ્થિતિ
सुसंगततेची स्थिती,સુસંગતતાની સ્થિતિ
अखंडतेची स्थिती,અખંડિતતાની સ્થિતિ
स्पर्शिक स्थिती,સ્પર્શનીય સ્થિતિ
सुळका,શંકુ
आत्मविश्वास मध्यांतर,આત્મવિશ્વાસ અંતરાલ
आत्मविश्वास मध्यांतर अंदाज,આત્મવિશ્વાસ અંતરાલ અંદાજ
आत्मविश्वास मर्यादा,આત્મવિશ્વાસ મર્યાદા
आत्मविश्वास क्षेत्र,વિશ્વાસ પ્રદેશ
संघर्ष परिस्थिती,સંઘર્ષની સ્થિતિ
confocal conics,કોન્ફોકલ કોનિક્સ
confocal ellipses,confocal ellipses
कॉन्फोकल भूमिती,કોન્ફોકલ ભૂમિતિ
confocal hyperbolae,કોન્ફોકલ હાઇપરબોલા
confocal hyperboloids,કોન્ફોકલ હાઇપરબોલોઇડ્સ
कॉन्फोकल पॅराबोला,કોન્ફોકલ પેરાબોલા
confocal paraboloidal coordinates,confocal paraboloidal coordinates
सामान्य,સામાન્ય
कॉन्फॉर्मल मॅपिंग,સામાન્ય મેપિંગ
एकरूपता,સુસંગતતા
वर्तुळांची एकरूपता,વર્તુળોની સુસંગતતા
