Tamil,Telugu
உடல் கொள்ளளவு,బాడీ కెపాసిటెన్స్
புத்தககுறி,బుక్‌మార్క్
பூலியன் இயற்கணிதம்,బూలియన్ బీజగణితం
ஏற்றம்,బూమ్
பூஸ்ட்,బూస్ట్
பூஸ்டர்,బూస్టర్
பூஸ்டர் ஒளி,బూస్టర్ లైట్
அதிகரிக்கும்,బూస్టింగ్
துவக்க,బూటింగ్
பூட்ஸ்ட்ராப்,బూట్స్ట్రాప్
கீழே ஒளி,దిగువ కాంతి
பவுன்ஸ் லைட்,బౌన్స్ లైట్
உடைக்கவும்,విచ్ఛిన్నం
முறிவு மின்னழுத்தம்,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
பாலம் உறுப்பு,వంతెన మూలకం
பாலம் திருத்தி,బ్రిడ్జ్ రెక్టిఫైయర్
பிரிட்ஜ் ‘டி’ அட்டென்யூட்டர்,వంతెన ‘టి’ అటెన్యూయేటర్
பிரிட்ஜ் அமைப்பு,వంతెన నిర్మాణం
பாலம்,బ్రిడ్జింగ్
பாலம் பெருக்கி,బ్రిడ్జింగ్ యాంప్లిఫైయర్
பாலம் இழப்பு,వంతెన నష్టం
பிரகாசம்,ప్రకాశం
பிரகாசம் கட்டுப்பாடு,ప్రకాశం నియంత్రణ
உடையக்கூடிய,పెళుసు
உடையக்கூடிய பொருள்,పెళుసైన పదార్ధం
பிராட்பேண்ட்,బ్రాడ్‌బ్యాండ్
பிராட்பேண்ட் பெருக்கி,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
பிராட்பேண்ட் ஐ.எஸ்.டி.என்,బ్రాడ్‌బ్యాండ్ ISDN
பிராட்பேண்ட் அமைப்பு,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
ஒளிபரப்பு மற்றும் தொடர்பு தொழில்நுட்பம்,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
ஒளிபரப்பு பாதுகாப்பு,ప్రసార కవరేజ్
ஒளிபரப்பு ரிசீவர்,ప్రసార రిసీవర్
ஒளிபரப்பு சேவை திட்டமிடல்,ప్రసార సేవా ప్రణాళిక
ஒளிபரப்பு டிரான்ஸ்மிட்டர்,ప్రసార ట్రాన్స్మిటర్
ஒளிபரப்பாளர்,బ్రాడ్‌కాస్టర్
ஒளிபரப்பு,ప్రసారం
ஒளிபரப்பு நிலையம்,బ్రాడ్కాస్టింగ్ స్టేషన్
உடைந்த,విరిగింది
உலாவி,బ్రౌజర్
உலாவுதல்,బ్రౌజింగ్
குமிழி,బుడగ
இடையக,బఫర్
இடையக பெருக்கி,బఫర్ యాంప్లిఫైయర్
இடையக குழாய்,బఫర్ ట్యూబ్
பிழை,బగ్
உள்ளமைக்கப்பட்ட ஆண்டெனா,అంతర్నిర్మిత యాంటెన్నా
பர்னர்,బర్నర్
எரியும்,బర్నింగ్
வெடிப்பு பிழை,పేలుడు లోపం
வெடிப்பு செருகும் துடிப்பு,పేలుడు చొప్పించే పల్స్
வெடிப்பு கட்டம்,పేలుడు దశ
பேருந்து,బస్సు
வணிக நுண்ணறிவு,వ్యాపార నైపుణ్యం
பஸர்,బజర్
வழங்கியவர்,పాస్ ద్వారా
கடந்து செல்வதன் மூலம்,ఉత్తీర్ణత ద్వారా
பைபாஸ் மின்தேக்கி,బైపాస్ కండెన్సర్
C,సి
சி+நிரலாக்க மொழி,సి+ప్రోగ్రామింగ్ భాష
மந்திரி சபை,క్యాబినెట్
கேபிள்,కేబుల్
கேபிள் கலவை,కేబుల్ సమ్మేళనం
கேபிள் சமன்பாடு,కేబుల్ ఈక్వలైజేషన్
கேபிள் இழப்பு,కేబుల్ నష్టం
கேச்,కాష్
கேச்சிங்,కాషింగ్
காட்மியம் செல்,కాడ్మియం సెల్
கணக்கிடும் இயந்திரம்,మెషీన్ లెక్కిస్తోంది
கணக்கீடு,లెక్కింపు
கால்குலேட்டர்,కాలిక్యులేటర్
அளவீடு செய்யுங்கள்,క్రమాంకనం
காலிபர்ஸ்,కాలిపర్స్
கலோரிமீட்டர்,కేలరీమీటర్
கேம்கார்டர்,క్యామ్‌కార్డర్
புகைப்பட கருவி,కెమెరా
கேமரா சீரமைப்பு,కెమెరా అమరిక
கேமரா துளை,కెమెరా ఎపర్చరు
கேமரா கவரேஜ்,కెమెరా కవరేజ్
கேமரா வரிசை,కెమెరా లైనప్
கேமரா குழாய்,కెమెరా ట్యూబ్
விதானம்,పందిరి
திறன்,సామర్ధ్యం
