Malayalam,Punjabi
പാരച്യൂട്ട് ജമ്പ്,ਪੈਰਾਸ਼ੂਟ ਛਾਲ
ചൂടാക്കൽ,ਹੀਟਿੰਗ
"ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്","ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ"
ബാലൻസർ,ਸੰਤੁਲਨ
ബാലൻസ്,ਸੰਤੁਲਨ
ഗോളാകൃതി,ਗਲੋਬਿਊਲ
"ബാലിസ്റ്റിക്, ബാലിസ്റ്റിക്","ਬੈਲਿਸਟਿਕ, ਬੈਲਿਸਟਿਕ"
"പ്രൊജക്ഷൻ ഗാൽവനോമീറ്റർ, പ്രൊജക്ഷൻ ഗാൽവനോമീറ്റർ","ਪ੍ਰੋਜੈਕਸ਼ਨ ਗੈਲਵੈਨੋਮੀਟਰ, ਪ੍ਰੋਜੈਕਸ਼ਨ ਗੈਲਵੈਨੋਮੀਟਰ"
മിസൈൽ,ਮਿਜ਼ਾਈਲ
"ബാലിസ്റ്റിക്സ്, ആയുധം","ਬੈਲਿਸਟਿਕਸ, ਹਥਿਆਰ"
പ്രൊജക്ഷൻ,ਪ੍ਰੋਜੈਕਸ਼ਨ
സ്വതന്ത്ര പാത,ਮੁਫਤ ਟ੍ਰੈਜੈਕਟਰੀ
"ബലൂൺ, ബലൂൺ","ਗੁਬਾਰਾ, ਗੁਬਾਰਾ"
ബാൽമർ നിർത്തലാക്കൽ,balmer ਬੰਦ
"ബാൻഡ്, ബാൻഡ്, ബാൻഡ്","ਬੈਂਡ, ਬੈਂਡ, ਬੈਂਡ"
സ്ഫോടനം,ਧਮਾਕਾ
"അറേ, ബീം, തീരം, ബാങ്ക്, തീരം","ਐਰੇ, ਬੀਮ, ਕਿਨਾਰੇ, ਬੈਂਕ, ਤੱਟ"
"കോളം, ബാർ, കോബ്, ബ്ലോക്ക്, ബാർ, വടി, ബാർ, 8. മതിൽ, 9. ലൈൻ, 10. എഡ്ജ്, 1 ബ്ലോക്ക്, 1, ബാർ, 1, ലൈൻ, 1, ടെസ്റ്റ് ലൈൻ","ਕਾਲਮ, ਬਾਰ, ਕੋਬ, ਬਲਾਕ, ਬਾਰ, ਰਾਡ, ਬਾਰ, 8. ਕੰਧ, 9. ਲਾਈਨ, 10. ਕਿਨਾਰਾ, 1 ਬਲਾਕ, 1, ਬਾਰ, 1, ਲਾਈਨ, 1, ਟੈਸਟ ਲਾਈਨ"
ബാർഡീൻ തത്വം,bardeen ਅਸੂਲ
ബാർഖൗസെൻ പ്രഭാവം,barkhausen ਪ੍ਰਭਾਵ
ബാർലോ സൈക്കിൾ,ਬਾਰਲੋ ਚੱਕਰ
ബാർ കാന്തം,ਪੱਟੀ ਚੁੰਬਕ
കളപ്പുര,ਕੋਠੇ
വായു മർദ്ദം ഗ്രാഫ്,ਹਵਾ ਦਾ ਦਬਾਅ ਗ੍ਰਾਫ
"ബാരോഗ്രാഫ്, ബാരോഗ്രാഫ്","barograph, barograph"
ബാരോമീറ്റർ,ਬੈਰੋਮੀਟਰ
അന്തരീക്ഷമർദ്ദം,ਵਾਯੂਮੰਡਲ ਦਾ ਦਬਾਅ
"കോസ്മോസ്, ബാരോമോസ്ഫിയർ","cosmos, baromosphere"
പെൻഡുലം പെൻഡുലം,ਪੈਂਡੂਲਮ ਪੈਂਡੂਲਮ
"തടസ്സം, ആണവ, ആണവ തടസ്സം","ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ, ਪ੍ਰਮਾਣੂ ਰੁਕਾਵਟ"
തടസ്സം നില,ਰੁਕਾਵਟ ਦਾ ਪੱਧਰ
ബാരിയോൺ,ਬੈਰੀਅਨ
ഗുരുമണ്ഡലം,ਗੁਰੂਮੰਡਲ
അടിസ്ഥാന ബാൻഡ്,ਅਧਾਰ ਬੈਂਡ
"അടിസ്ഥാന, അടിസ്ഥാന, ക്ഷാര","ਬੁਨਿਆਦੀ, ਬੁਨਿਆਦੀ, ਖਾਰੀ"
അടിസ്ഥാനം,ਅਧਾਰ
"എണ്ണൽ, ടീം രൂപീകരണം","ਗਣਨਾ, ਟੀਮ ਦਾ ਗਠਨ"
"ജലസംഭരണി, ജലസംഭരണി, ഹീറ്റർ, ചൂടാക്കൽ പാത്രം, കുളി","ਟੋਆ, ਟੋਆ, ਹੀਟਰ, ਗਰਮ ਕਰਨ ਵਾਲਾ ਘੜਾ, ਇਸ਼ਨਾਨ"
ബാറ്ററി,ਬੈਟਰੀ
"അറേ സെഗ്മെന്റ്, ചേമ്പർ, ബേ","ਐਰੇ ਖੰਡ, ਚੈਂਬਰ, ਬੇ"
പ്രദർശനം,ਪ੍ਰਦਰਸ਼ਨੀ
കിബാൻ,ਕਿਬਾਨ
"മാണിക, ബീഡ്","ਮਨਿਕਾ, ਬੀਡ"
"ബീം, ബീം, ബീം, ട്രംപ്","ਬੀਮ, ਬੀਮ, ਬੀਮ, ਟਰੰਪ"
"ഡിക്മാൻ, ഡിക്കൺ","ਡਿਕਮਨ, ਡਿਕਨ"
"ഡോൾ, വിസ്പൻഡ്","dole, vispand"
ബെക്വറൽ പ്രഭാവം,becquerel ਪ੍ਰਭਾਵ
മണി ഭരണി,ਘੰਟੀ ਦੀ ਸ਼ੀਸ਼ੀ
തുരുത്തി,ਘੰਟੀ
മണി ക്ലോക്ക്,ਘੰਟੀ ਘੜੀ
"വേദിക, ബെഞ്ച്","ਵੇਦਿਕਾ, ਬੈਂਚ"
"മോഡ്, ബങ്ക് (എഡി.), ബെൻഡ് (വി.)","ਮੋਡ, ਬੰਕ (ਐਡੀ.), ਮੋੜ (ਵੀ.)"
ബാങ്കൻ,ਬੈਂਕਨ
"വളഞ്ഞു, വളഞ്ഞു","ਝੁਕਿਆ, ਝੁਕਿਆ"
ബെർണൂലി-സമവാക്യം,ਬਰਨੌਲੀ-ਸਮੀਕਰਨ
അടിസ്ഥാന-പ്രവർത്തനം,ਬੇਸਲ-ਫੰਕਸ਼ਨ
മികച്ച അഡീഷൻ,ਵਧੀਆ ਚਿਪਕਣ
ബീറ്റ (ബി),ਬੀਟਾ (ਬੀ)
ബീറ്റാട്രോൺ,betatron
bethe മോഡൽ,bethe ਮਾਡਲ
bivatron,bivatron
BH കർവ്,BH ਵਕਰ
ദ്വികോണാകൃതിയിലുള്ള,biangular
"പക്ഷപാതം, പക്ഷപാതം","ਪੱਖਪਾਤ, ਪੱਖਪਾਤ"
ദ്വി-അക്ഷാംശം,ਦੋ-ਧੁਰੀ
ബിക്രോമേറ്റ് സെൽ,bicromate ਸੈੱਲ
അഭ്യവതാൽ,ਅਭਯਵਤਲ
ഇരട്ട ആന്റിന,ਡਬਲ ਐਂਟੀਨਾ
ബൈകോൺവെക്സ്,biconvex
"ബൈ-ക്രിസ്റ്റൽ, ഡ്യുവൽ-ക്രിസ്റ്റൽ","ਦੋ-ਕ੍ਰਿਸਟਲ, ਦੋਹਰਾ-ਕ੍ਰਿਸਟਲ"
ദ്വിദിശ മൈക്രോഫോൺ,ਦੋ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
ദ്വിപദ മാതൃക,ਬਾਇਨੋਮੀਅਲ ਮਾਡਲ
ഡയീഷ്യസ്,dioecious
ഉഭയകക്ഷി,ਦੁਵੱਲੀ
ബൈലിനയർ,ਦੋ ਲੀਨੀਅਰ
ദ്വിതന്മാത്ര,bmolecular
"ദ്വി-വേരിയബിൾ, ബൈ-ബേസ്, ഡ്യുവൽ","ਦੋ-ਵੇਰੀਏਬਲ, ਦੋ-ਆਧਾਰ, ਦੋਹਰਾ"
"ബൈനറി കോഡ്, ബൈനറി കോഡ്","ਬਾਈਨਰੀ ਕੋਡ, ਬਾਈਨਰੀ ਕੋਡ"
കളി താരം,ਖੇਡ ਸਟਾਰ
ബൈനറി രീതി,ਬਾਈਨਰੀ ਢੰਗ
ദ്വിമുഖം,ਦੋ-ਪਾਸੜ
ബോണ്ട്,ਬਾਂਡ
"ബൈനോക്കുലർ, ബൈനോക്കുലർ","ਦੂਰਬੀਨ, ਦੂਰਬੀਨ"
ബൈനറി,ਬਾਈਨਰੀ
ദ്വിപദ വിതരണം,ਬਾਇਨੋਮੀਅਲ ਵੰਡ
"ദ്വികേന്ദ്രം, ദ്വികേന്ദ്രം, ബൈന്യൂക്ലിയേറ്റഡ്","ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ, ਦੋ-ਕੇਂਦਰੀ"
ബയോഡൈനാമിക്സ്,ਬਾਇਓਡਾਇਨਾਮਿਕਸ
ബയോ ഇലക്ട്രോണിക്സ്,ਬਾਇਓ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
ജൈവഭൗതികശാസ്ത്രജ്ഞൻ,ਜੀਵ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ
ബയോഫിസിക്സ്,ਬਾਇਓਫਿਜ਼ਿਕਸ
ജൈവ ഉപഗ്രഹം,ਜੈਵਿਕ ਉਪਗ੍ਰਹਿ
"ഛായാഗ്രാഹകൻ, ബയോസ്കോപ്പ്","ਸਿਨੇਮੈਟੋਗ੍ਰਾਫਰ, ਬਾਇਓਸਕੋਪ"
ബയോ-സാവാർട്ട് നിയമം,ਜੀਵ-ਸਾਵਰਤ ਨਿਯਮ
ബൈഫാസിക് കറന്റ്,biphasic ਮੌਜੂਦਾ
ദ്വിധ്രുവം,dipole
"ബിപ്രിസം, ബൈപ്രിസം","ਬਿਪ੍ਰਿਜ਼ਮ, ਬਿਪ੍ਰਿਜ਼ਮ"
"biquartz, biquartz","biquartz, biquartz"
ദ്വിമുഖ സ്വഭാവം,biphasic ਅੱਖਰ
രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ,ਦੋ-ਪੜਾਅ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
"ഡ്വയങ്ക്* (ബൈനറി സംഖ്യ), ബർമീസ്, ആനി, തുക്","ਦਵੈਅੰਕ* (ਬਾਈਨਰੀ ਅੰਕ), ਬਰਮੀ, ਅਨੀ, ਟੁਕ"
"കറുപ്പ്, കൃഷ്ണ","ਕਾਲਾ, ਕ੍ਰਿਸ਼ਨਾ"
കറുത്ത ശരീരം,ਕਾਲੇ ਸਰੀਰ
അദൃശ്യ വെളിച്ചം,ਅਦਿੱਖ ਰੋਸ਼ਨੀ
തിമിരയൻ റേഡിയോ തിമിരയൻ,ਤਿਮੀਰਾਯਨ ਰੇਡੀਓ ਤਿਮੀਰਾਯਨ
എജക്ഷൻ പൾസ്,ਇੰਜੈਕਸ਼ਨ ਪਲਸ
അവസാന പക്ഷപാതം,ਪੱਖਪਾਤ ਖਤਮ ਕਰੋ
കറുത്ത വികിരണം,ਕਾਲਾ ਰੇਡੀਏਸ਼ਨ
"പൂർത്തിയാകാത്ത, ശൂന്യമായ","ਅਧੂਰਾ, ਖਾਲੀ"
മൂടുക,ਕਵਰ
അസാധുവാക്കൽ,ਰੱਦ ਕਰਨਾ
"സ്ഫോടനം, സ്ഫോടനം, ആഘാതം","ਧਮਾਕਾ, ਧਮਾਕਾ, ਝੱਖੜ"
"സാവിക, ബ്ലീഡർ, സവി","savika, bleeder, savi"
"വേഷംമാറി, അന്ധൻ","ਭੇਸ, ਅੰਨ੍ਹਾ"
ബ്ലോച്ചിന്റെ സിദ്ധാന്തം,ਬਲੋਚ ਦਾ ਸਿਧਾਂਤ
"തടയുക, തടയുക, തടയുക","ਬਲਾਕ, ਬਲਾਕ, ਰੁਕਾਵਟ"
"ഊതുക, അടിക്കുക","ਉਡਾਉਣ, ਉਡਾਉਣ, ਉਡਾਉਣ"
നീല പ്രിന്റ്,ਬਲੂ ਪ੍ਰਿੰਟ
അവ്യക്തത വൃത്തം,ਅਸਪਸ਼ਟਤਾ ਚੱਕਰ
അവ്യക്തമായ,ਅਸਪਸ਼ਟ
"പന്ത്, ഗോളം, പെൻഡന്റ്","ਗੇਂਦ, ਗੋਲਾ, ਪੈਂਡੈਂਟ"
"ശരീരം, വസ്തു","ਸਰੀਰ, ਵਸਤੂ"
ശാരീരിക ശേഷി,ਸਰੀਰਕ ਸਮਰੱਥਾ
കേന്ദ്രീകരിച്ചു,ਕੇਂਦਰਿਤ
"ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ","ਸਰੀਰ-ਵਿਕਰਣ, ਅੰਤ-ਵਿਕਰਣ"
"ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)","ਬੋਗੀ, ਅਣਜਾਣ ਖੋਜ (ਰਾਡਾਰ)"
ബോർ പ്രഭാവം,ਬੋਰ ਪ੍ਰਭਾਵ
ബോർ മാഗ്നെറ്റൺ,ਬੋਰ ਮੈਗਨੇਟਨ
"ബോയിലർ, ബോയിലർ","ਬਾਇਲਰ, ਬਾਇਲਰ"
"തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന","ਉਬਾਲਣਾ, ਉਬਾਲਣਾ"
ബോൾട്ട്സ്മാൻ സമവാക്യം,ਬੋਲਟਸਮੈਨ ਸਮੀਕਰਨ
ബോംബർ ഇലക്ട്രോൺ,ਬੰਬਰ ਇਲੈਕਟ੍ਰੋਨ
"ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം","ਸਦਮੇ ਵਾਲੀ ਊਰਜਾ, ਬੰਬਾਰੀ ਊਰਜਾ"
ജാമ്യം,ਮੌਰਗੇਜ
"ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട","ਬੰਧੂਆ, ਬੰਧੂਆ, ਬੰਧੂਆ"
എൻഹാൻസർ,ਵਧਾਉਣ ਵਾਲਾ
ബോറോൺ,ਬੋਰਾਨ
ബോസ്-കണിക,ਬੋਸ-ਕਣ
ബോസോൺ,ਬੋਸੋਨ
"ഞെട്ടൽ, ചാടുക","ਝਟਕਾ, ਛਾਲ"
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
"പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)","ਸੀਮਾ, ਸੀਮਾ (ਐਡੀ.), ਹਾਸ਼ੀਏ (ਵਿ.)"
ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
ധനു മുറ്റം,ਧਨੁ ਵਿਹੜਾ
കപ്പലോട്ട തിരമാല,ਸਮੁੰਦਰੀ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ
ബോയിലർ ചൂടാക്കൽ,ਬਾਇਲਰ ਹੀਟਿੰਗ
ബോയ്ലിന്റെ നിയമം,boyle ਦਾ ਕਾਨੂੰਨ
ബോയിലർ ചൂടാക്കൽ,ਬਾਇਲਰ ਹੀਟਿੰਗ
ബ്രാക്കറ്റ്-ക്ലാസ്,ਬਰੈਕਟ-ਕਲਾਸ
ബാഗ് നിയമം,ਬੈਗ ਨਿਯਮ
ഇഴചേർന്ന വയർ,ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਤਾਰ
ബ്രേക്ക് ക്ലാസ്,ਬ੍ਰੇਕ ਕਲਾਸ
ബ്രാമ കംപ്രസർ,brama ਕੰਪ੍ਰੈਸਰ
ശാഖകൾ,ਬ੍ਰਾਂਚਿੰਗ
"ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്","ਬਹਾਦਰ ਜਾਲੀ, ਬਹਾਦਰ ਜਾਲੀ"
പിച്ചള ബ്രേസിംഗ്,"ਪਿੱਤਲ ਦੀ ਬਰੇਜ਼ਿੰਗ, ਪਿੱਤਲ ਦੀ ਸੋਲਡਰਿੰਗ"
വേർപിരിയൽ,ਵਿਛੋੜਾ
ബ്രേക്ക് കണക്റ്റർ,ਕੁਨੈਕਟਰ ਤੋੜੋ
"ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്","ਫ੍ਰੈਕਚਰ ਡਾਇਡ, ਜ਼ੈਨਰ ਡਾਇਡ"
ഒടിവ്,ਫ੍ਰੈਕਚਰ
"ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്","ਬਰੀਡਰ ਰਿਐਕਟਰ, ਬਰੀਡਰ ਨਿਊਕਲੀਅਰ ਫਰਨੇਸ, ਬਰੀਡਰ ਫਰਨੇਸ"
പുനരുൽപാദനം,ਪ੍ਰਜਨਨ
"റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്","retardant ਰੇਡੀਏਸ਼ਨ, brastralung"
ബ്രൂസ്റ്റർ ആംഗിൾ,brewster-ਕੋਣ
ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്,ਬਰੂਸਟਰ ਫਰਿੱਜ
പാലം,ਪੁਲ
പാലം ബോണ്ട്,ਪੁਲ ਬੰਧਨ
"ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന","ਚਮਕਦਾਰ, ਚਮਕਦਾਰ, ਚਮਕਦਾਰ"
പ്രകാശകൻ,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
റേഡിയൻസ്,ਚਮਕ
"ദ്യുതി, പ്രഭ","ਦੂਤਿ, ਪ੍ਰਭਾ"
ബ്രിലുവൻ പ്രദേശം,ਬ੍ਰਿਲੁਵਾਨ ਖੇਤਰ
ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി,ਬ੍ਰਿਟਿਸ਼ ਸਟੈਂਡਰਡ ਮੋਮਬੱਤੀ
പൊട്ടുന്ന,ਭੁਰਭੁਰਾ
പൊട്ടൽ,ਭੁਰਭੁਰਾਪਨ
പ്രക്ഷേപണം,ਪ੍ਰਸਾਰਣ
വിശദമായ,ਵਿਸਤ੍ਰਿਤ
പിന്തിരിപ്പൻ,ਪਿਛਾਖੜੀ
ബ്രോഗ്ലി ഫോർമുല,ਬਰੋਗਲੀ ਫਾਰਮੂਲਾ
വിഘടിച്ചു,ਖੰਡਿਤ
ബ്രൗണി ചലനം,ਭੂਰੀ ਮੋਸ਼ਨ
"കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം","ਕੁਚੀ, ਬੁਰਸ਼, ਕੁਰਚ, ਗੁਲਮ"
"കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)","ਬੁਲਬੁਲਾ, ਬੁਲਬੁਲਾ (ਐਡੀ.), ਮੂੰਬਲ (v.)"
ജ്വലനം,ਪ੍ਰਭਾਵ
പ്രതിരോധ നടപടികൾ,ਵਿਰੋਧੀ ਉਪਾਅ
സങ്കോചം,ਸੰਕੁਚਨ
"amp-resistance, buffer","amp-ਰੋਧਕ, ਬਫਰ"
ശബ്ദശാസ്ത്രം,ਧੁਨੀ ਵਿਗਿਆਨ
ബർധൻ,ਬਰਧਨ
ബൾബ്,ਬੱਲਬ
ഉദിക്കുക,ਉਭਰਨਾ
"വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം","ਵੌਲਯੂਮ, ਬਲਕ, ਪੁੰਜ, ਪੁੰਜ, ਆਇਤਨ"
വോളിയം ഇലാസ്തികത ഗുണകം,ਵਾਲੀਅਮ ਲਚਕੀਲੇ ਗੁਣ
ജനസംഖ്യ സ്വത്ത്,ਆਬਾਦੀ ਦੀ ਜਾਇਦਾਦ
പരമാവധി താപനില,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
വീർപ്പുമുട്ടൽ,ਬੁਲਜ
"കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)","ਝੁੰਡ, ਝੁੰਡ (ਐਨ.), ਕਲੱਸਟਰ ਹੋਣ ਲਈ (ਵਰ.)"
കുല,ਝੁੰਡ
ബൺസെൻ സെൽ,ਬੰਸਨ ਸੈੱਲ
ഉന്മേഷം,ਉਛਾਲ
"ബൂയൻസി, ബൂയൻസി","ਉਛਾਲ, ਉਛਾਲ"
ബർഗർ സർക്യൂട്ട്,ਬਰਗਰ ਸਰਕਟ
കള്ളൻ മണി,ਚੋਰ ਘੰਟੀ
"ബർണർ, ഇഗ്നിറ്റർ","ਬਰਨਰ, igniter"
പൂർണ്ണ ജ്വലനം,ਪੂਰੀ ਇਗਨੀਸ਼ਨ
"സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ","ਵਿਸਫੋਟ, ਵਿਸਫੋਟ, ਫਿਸ਼ਰ"
ലൈൻ തിരക്കിലാണ്,ਲਾਈਨ ਵਿਅਸਤ
തിരക്കുള്ള ടോൺ,ਵਿਅਸਤ ਟੋਨ
ബസർ,ਬਜ਼ਰ
ബൈപാസ്,ਬਾਈਪਾਸ
സർക്യൂട്ട്,ਸਰਕਟ
"കടൽ വയർ, കേബിൾ","ਸਮੁੰਦਰੀ ਤਾਰ, ਕੇਬਲ"
കാഡ്മിയം,ਕੈਡਮੀਅਮ
സീസിയം-കോശം,ਸੀਜ਼ੀਅਮ-ਸੈੱਲ
പഞ്ചാർ ദ്വിധ്രുവം,ਪੰਜਾਰ ਡਾਈਪੋਲ
പഞ്ചാർ പ്രഭാവം,ਪੰਜਰ ਪ੍ਰਭਾਵ
കണക്കാക്കാൻ,ਗਣਨਾ ਕਰਨ ਲਈ
കാൽക്കുലേറ്റർ,ਕੈਲਕੁਲੇਟਰ
കലണ്ടർ,ਕੈਲੰਡਰ
"കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ","ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ, ਰੀਵਿਜ਼ਨ"
"കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ","ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ, ਕੈਲੀਬ੍ਰੇਸ਼ਨ ਗੁਣਕ"
കാലിപ്പറുകൾ,ਕੈਲੀਪਰ
"കോൾ കാൽക്കുലേറ്റർ, ടോക്ക് കാൽക്കുലേറ്റർ","ਕਾਲ ਕੈਲਕੁਲੇਟਰ, ਟਾਕ ਕੈਲਕੁਲੇਟਰ"
"ചൂട് (വി.), കലോറിക് (എഡി.)","ਗਰਮੀ (v.), ਕੈਲੋਰੀ (ਐਡੀ.)"
"കലോറിമീറ്റർ, കലോറിമീറ്റർ","ਕੈਲੋਰੀਮੀਟਰ, ਕੈਲੋਰੀਮੀਟਰ"
"കലോറിമെട്രി, കലോറിമെട്രി","ਕੈਲੋਰੀਮੈਟਰੀ, ਕੈਲੋਰੀਮੈਟਰੀ"
ക്യാമറ,ਕੈਮਰਾ
"കുല്യ കിരൺ, കനാൽ കിരൺ","ਕੁਲਿਆ ਕਿਰਨ, ਨਹਿਰ ਕਿਰਨ"
കാൻഡല,candela
"മെഴുകുതിരി, മെഴുകുതിരി","ਮੋਮਬੱਤੀ, ਮੋਮਬੱਤੀ"
കാനോനിക്കൽ,ਕੈਨੋਨੀਕਲ
കാന്റിലിവർ,cantilever
"തൊപ്പി, വസ്ത്രം (എഡി.), ഇന്റർലേസിംഗ് (വി.)","ਟੋਪੀ, ਚਾਦਰ (ਐਡੀ.), ਇੰਟਰਲੇਸਿੰਗ (v.)"
പിടിക്കുന്നു,ਹੋਲਡ
കപ്പാസിറ്റർ,capacitor
"കാപ്പിലാരിറ്റി, കാപ്പിലാരിറ്റി","capillarity, capillarity"
"കാപ്പിലറി, കാപ്പിലറി","ਕੇਸ਼ਿਕਾ, ਕੇਸ਼ਿਕਾ"
കാപ്പിലറി ബലം,ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ
"കാപ്സ്യൂൾ, കാപ്സ്യൂൾ, ക്യാപ്സ്യൂൾ","ਕੈਪਸੂਲ, ਕੈਪਸੂਲ, ਕੈਪਸੂਲ"
പിടിക്കുക,ਕੈਪਚਰ
കാർബൺ 14 ഷെഡ്യൂളിംഗ്,ਕਾਰਬਨ 14 ਸਮਾਂ-ਸਾਰਣੀ
"പ്രധാന പോയിന്റ്, കാർഡിനൽ നമ്പർ, കൗണ്ട് നമ്പർ","ਪ੍ਰਮੁੱਖ ਬਿੰਦੂ, ਮੁੱਖ ਸੰਖਿਆ, ਗਿਣਤੀ ਸੰਖਿਆ"
കാർണോയുടെ സിദ്ധാന്തം,ਕਾਰਨੋ ਦਾ ਸਿਧਾਂਤ
വാഹകൻ,ਕੈਰੀਅਰ
കാർട്ടിസിയൻ അക്ഷം,ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ
കാട്രിഡ്ജ്,ਕਾਰਤੂਸ
"സോപാനി (വി.), സോപാനിപത് (എഡി.)","ਸੋਪਾਨੀ (ਵੀ.), ਸੋਪਾਨੀਪਤ (ਐਡੀ.)"
പ്രചോദനം,ਪ੍ਰੇਰਿਤ
"ദുരന്തം, ദുരന്തം","ਤਬਾਹੀ, ਬਿਪਤਾ"
ലിമിറ്റർ ഡയോഡ്,ਲਿਮਿਟਰ ਡਾਇਓਡ
"orthometer, cathetometer","ਆਰਥੋਮੀਟਰ, ਕੈਥੀਟੋਮੀਟਰ"
കത്തീട്രോൺ,ਕੈਥੇਟਰੋਨ
കാഥോഡ്,ਕੈਥੋਡ
കാറ്റേഷൻ,cation
ലൈറ്റ് പേജ്,ਹਲਕਾ ਪੰਨਾ
