Bengali,Odiya
চ্যানেল প্রোগ্রাম,ଚ୍ୟାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |
চ্যানেল নির্ভরযোগ্যতা,ଚ୍ୟାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |
চ্যানেল সেট,ଚ୍ୟାନେଲ୍ ସେଟ୍ |
চরিত্র,ବର୍ଣ୍ଣ
অক্ষর কোড,ବର୍ଣ୍ଣ କୋଡ୍
অক্ষর কী,ବର୍ଣ୍ଣ ଚାବି
চরিত্র পাঠক,ବର୍ଣ୍ଣ ପାଠକ
অক্ষরের আকার,ବର୍ଣ୍ଣ ଆକାର
চার্ট,ଚାର୍ଟ
চ্যাসিস,ଖାସ୍
চেক বিট,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
অংকের চেক,ଅଙ୍କ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক যোগফল,ଯାଞ୍ଚ ରାଶି
চেক শব্দ,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
চিপ,ଚିପ୍
চিপ সেট,ଚିପ୍ ସେଟ୍ |
পছন্দ করা,ବାଛନ୍ତୁ |
বর্ণগতভাবে,କ୍ରୋମେଟିକ୍
গোপনীয় কোড,ସାଇଫର୍
সার্কিট,ସର୍କିଟ
বৃত্তাকার তালিকা,ବୃତ୍ତାକାର ତାଲିକା |
সাইরাস,ସାଇରସ୍
উদ্ধৃতি,ଉଦ୍ଧୃତ
ক্লাস,ଶ୍ରେଣୀ
ক্লাস পরিবর্তনশীল,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
শ্রেণীবিভাগ,ବର୍ଗୀକରଣ
স্পষ্ট,ସଫା
পরিষ্কার এলাকা,ପରିଷ୍କାର କ୍ଷେତ୍ର
পরিষ্কার চ্যানেল,ଚ୍ୟାନେଲ୍ ସଫା କରନ୍ତୁ |
ক্লিক,କ୍ଲିକ୍ କରନ୍ତୁ |
ক্লায়েন্ট,କ୍ଲାଏଣ୍ଟ
ক্লায়েন্ট সার্ভার,କ୍ଲାଏଣ୍ଟ ସର୍ଭର |
ক্লায়েন্ট স্টাব,କ୍ଲାଏଣ୍ଟ ଷ୍ଟବ୍ |
ক্লিপ আর্ট,କ୍ଲିପ୍ ଆର୍ଟ
ক্লিপ আর্ট লাইব্রেরি,କ୍ଲିପ୍ ଆର୍ଟ ଲାଇବ୍ରେରୀ |
ক্লিপ বোর্ড,କ୍ଲିପ୍ ବୋର୍ଡ |
ক্লিপার,କ୍ଲିପର୍
ক্লিপার চিপ,କ୍ଲିପର୍ ଚିପ୍ |
চক্র,କ୍ଲିକ୍
ঘড়ি,ଘଣ୍ଟା
ঘড়ি চক্র,ଘଣ୍ଟା ଚକ୍ର |
ঘড়ি ফ্রিকোয়েন্সি,ଘଣ୍ଟା ଆବୃତ୍ତି
ঘড়ির হার্ডওয়্যার,ଘଣ୍ଟା ହାର୍ଡୱେର୍ |
ঘড়ির নাড়ি,ଘଣ୍ଟା ନାଡ |
ঘরির গতি,ଘଣ୍ଟା ଗତି
ঘড়ি সিঙ্ক্রোনাইজেশন,ଘଣ୍ଟା ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ঘড়ির টিক টিক,ଘଣ୍ଟା ଟିକ୍ |
ক্লোন,କ୍ଲୋନ୍ |
বন্ধ,ବନ୍ଦ
ক্লোজ সার্কিট টিভি (সিসিটিভি),କ୍ଲୋଜ ସର୍କିଟ ଟିଭି (CCTV)
বন্ধ,ବନ୍ଦ
ক্লাউড কম্পিউটিং,କ୍ଲାଉଡ୍ ଗଣନା
ক্লাস্টার,କ୍ଲଷ୍ଟର
প্রলিপ্ত কার্ড,ଆଚ୍ଛାଦିତ କାର୍ଡ |
লেপা কাগজ,ଆବୃତ କାଗଜ |
সমাক্ষীয়,ସମବାୟ
সমাক্ষ তারের,ସମବାୟ କେବୁଲ୍ |
কোডাসাইল,କୋଡାସିଲ୍ |
কোড,କୋଡ୍
উৎপাদকের কোড,କୋଡ୍ ଜେନେରେଟର
কোড পৃষ্ঠা,କୋଡ୍ ପୃଷ୍ଠା |
কোড শব্দ,କୋଡ୍ ୱାର୍ଡ
কোডার,କୋଡର୍
কোডিং চেক,କୋଡିଂ ଯାଞ୍ଚ |
কোডিং ফর্ম,କୋଡିଂ ଫର୍ମ |
কোডিং শীট,କୋଡିଂ ସିଟ୍ |
গুণাঙ্ক,ଗୁଣବତ୍ତା
সমন্বয়,ସମନ୍ୱୟ
শীতল বুটজুতা,ଥଣ୍ଡା ବୁଟ
ঠান্ডা শুরু,ଥଣ୍ଡା ଆରମ୍ଭ
সহযোগিতা,ସହଯୋଗ
পতন,ଭୁଶୁଡ଼ିବା |
জমাট বাঁধা,ସଂଗ୍ରହ କରନ୍ତୁ |
কোলেট টেপ,କୋଲେଟ୍ ଟେପ୍ |
সংঘর্ষ,ଧକ୍କା
কোলন,କୋଲନ୍
রঙ রঙ),ରଙ୍ଗ (ରଙ୍ଗ)
রঙ স্যাচুরেশন,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
রঙের টেবিল,ରଙ୍ଗ ଟେବୁଲ୍ |
কলাম,ସ୍ତମ୍ଭ
সংমিশ্রণ,ମିଶ୍ରଣ
কম্বো বাক্স,କମ୍ବୋ ବାକ୍ସ
আদেশ,ନିର୍ଦ୍ଦେଶ
আদেশ বোতাম,ନିର୍ଦ୍ଦେଶ ବଟନ୍
কমান্ড তালিকা,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
মন্তব্য,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
অঙ্গীকার,ପ୍ରତିବଦ୍ଧତା
পণ্য,ଦ୍ରବ୍ୟ
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (কোবোল),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (କୋବୋଲ୍)
সাধারণ ত্রুটি,ସାଧାରଣ ତ୍ରୁଟି |
সাধারণ ভাষা,ସାଧାରଣ ଭାଷା |
সাধারণ রুটিন,ସାଧାରଣ ରୁଟିନ୍ |
যোগাযোগ,ଯୋଗାଯୋଗ |
যোগাযোগ লাইন,ଯୋଗାଯୋଗ ରେଖା
যোগাযোগ মোড,ଯୋଗାଯୋଗ ମୋଡ୍ |
যোগাযোগ নেটওয়ার্ক,ଯୋଗାଯୋଗ ନେଟୱାର୍କ |
যোগাযোগ পরামিতি,ଯୋଗାଯୋଗ ପାରାମିଟର
যোগাযোগ ব্যবস্থা,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
কম্প্যাকশন,ସଙ୍କୋଚନ
সঙ্গী,କମ୍ପାଣ୍ଡର୍
companding,କମ୍ପାଣ୍ଡିଂ
কোম্পানি নেটওয়ার্ক,କମ୍ପାନୀ ନେଟୱାର୍କ |
তুলনা পরীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সামঞ্জস্য,ସୁସଙ୍ଗତତା
উপযুক্ত,ସୁସଙ୍ଗତ
সংকলন,ସଂକଳନ
কম্পাইল এবং যান,ସଙ୍କଳନ କର ଏବଂ ଯାଅ |
কম্পাইলার,କମ୍ପାଇଲର୍
কম্পাইলার ভাষা,ସଙ୍କଳନକାରୀ ଭାଷା |
পরিপূরক,ସଂପନ୍ନ
পরিপূরক-অন-দশ,ସପ୍ଲିମେଣ୍ଟ-ଅନ-ଦଶ
পরিপূরক,ସଂପନ୍ନକାରୀ |
সম্পূর্ণ বহন,ସମ୍ପୁର୍ଣ୍ଣ ବହନ
জটিল,ଜଟିଳ
জটিল সংখ্যা,ଜଟିଳ ସଂଖ୍ୟା
উপাদান,ଉପାଦାନ
কম্পোনেন্ট অবজেক্ট মডেল (COM),ଉପାଦାନ ବସ୍ତୁ ମଡେଲ (COM)
যৌগিক,ମିଶ୍ରିତ
গঠন,ରଚନା
গণনামূলক,ଗଣନା
কম্পিউটার,କମ୍ପ୍ୟୁଟର
কম্পিউটার কেন্দ্র,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର
কম্পিউটার বিশেষজ্ঞ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
কম্পিউটার গ্রাফিক্স,କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ
কম্পিউটার নির্দেশনা,କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ
কম্পিউটার ভাষা,କମ୍ପ୍ୟୁଟର ଭାଷା
কম্পিউটার নেটওয়ার্ক,କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ
কম্পিউটার বিজ্ঞান,କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ
কম্পিউটার নিরাপত্তা,କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା
কম্পিউটার সিমুলেটন,କମ୍ପ୍ୟୁଟର ସିମୁଲେଟନ୍ |
কম্পিউটার বিশেষজ্ঞ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
কম্পিউটারাইজেশন,କମ୍ପ୍ୟୁଟରୀକରଣ
কম্পিউটারবিদ,କମ୍ପ୍ୟୁଟରବାଦୀ
কম্পিউটারাইজ করা,କମ୍ପ୍ୟୁଟରୀକରଣ
কম্পিউটিং,ଗଣନା
ধারণা,ଧାରଣା
সঙ্গতি,ସମନ୍ୱୟ
সমবর্তী,ସମବାୟ
শর্ত পরিবর্তনশীল,କଣ୍ଡିଶନ୍ ଭେରିଏବଲ୍
শর্তসাপেক্ষ অপারেটর,ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |
শর্তসাপেক্ষ বিবৃতি,ସର୍ତ୍ତମୂଳକ ଷ୍ଟେଟମେଣ୍ଟ
কন্ডাক্টর,କଣ୍ଡକ୍ଟର |
কনফারেন্সিং,ସମ୍ମିଳନୀ
গোপনীয়তা,ଗୋପନୀୟତା
কনফিগারেশন,ବିନ୍ୟାସ
যানজট,ଯାତାୟାତ
সংযোগ,ସଂଯୋଗ
সংযোগ গতি,ସଂଯୋଗ ଗତି
সংযোগ,ସଂଯୋଗ
সংযোগ কম যোগাযোগ,ସଂଯୋଗ କମ୍ ଯୋଗାଯୋଗ |
সংযোগ মুক্তি,ସଂଯୋଗ ପ୍ରକାଶନ
সংযোগ,ସଂଯୋଗ
সংযোগকারী,ସଂଯୋଜକ |
একটানা,ଲଗାତାର
ফলে,ପରିଣାମ
কনসোল,କୋନସୋଲ
একত্রীকরণের,ଏକୀକରଣ
ধ্রুবক,ସ୍ଥିର
ধ্রুবক নির্দেশ,ନିରନ୍ତର ନିର୍ଦ୍ଦେଶ
বাধা,ପ୍ରତିବନ୍ଧକ
নির্মাণকারী,ନିର୍ମାଣକାରୀ
ধারক,ପାତ୍ର
বিষয়বস্তু,ବିଷୟବସ୍ତୁ
প্রসঙ্গ,ପ୍ରସଙ୍ଗ
প্রসঙ্গ মুক্ত ব্যাকরণ (CFG),ପ୍ରସଙ୍ଗ ମୁକ୍ତ ବ୍ୟାକରଣ (CFG)
প্রসঙ্গ সুইচ,ପ୍ରସଙ୍ଗ ସୁଇଚ୍ |
আকস্মিকতা,ପରିସ୍ଥିତି
সংকোচন,ସଂକୋଚନ
বিপরীত,ବିପରୀତ
নিয়ন্ত্রণ,ନିୟନ୍ତ୍ରଣ
নিয়ন্ত্রণ এলাকা,ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର
নিয়ন্ত্রণ বিট,ନିୟନ୍ତ୍ରଣ ବିଟ୍ |
নিয়ন্ত্রণ বাস,ନିୟନ୍ତ୍ରଣ ବସ୍
নিয়ন্ত্রণ কার্ড,କଣ୍ଟ୍ରୋଲ୍ କାର୍ଡ |
নিয়ন্ত্রণ বর্তনী,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
নিয়ন্ত্রণ চক্র,ନିୟନ୍ତ୍ରଣ ଚକ୍ର
নিয়ন্ত্রণ প্রকৌশল,ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ |
নিয়ন্ত্রণ কী,ନିୟନ୍ତ୍ରଣ କି
নিয়ন্ত্রণ যুক্তি,ତର୍କକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
নিয়ন্ত্রণ লুপ,କଣ୍ଟ୍ରୋଲ୍ ଲୁପ୍ |
নিয়ন্ত্রণ চিহ্ন,ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ
নিয়ন্ত্রণ অপারেশন,ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ
নিয়ন্ত্রণ প্যানেল,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
নিয়ন্ত্রণ সংকেত,ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ
কন্ট্রোল সুইচ,କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |
নিয়ন্ত্রণ টেপ,କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |
নিয়ন্ত্রণ টার্মিনাল,ନିୟନ୍ତ୍ରଣ ଟର୍ମିନାଲ୍ |
কন্ট্রোল ইউনিট (CU),କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ (CU)
অভিন্নতা,ସମ୍ମିଶ୍ରଣ |
কথোপকথন,ବାର୍ତ୍ତାଳାପ |
কথোপকথন সময় ভাগ করা,ବାର୍ତ୍ତାଳାପ ସମୟ ବାଣ୍ଟିବା |
রূপান্তর,ରୂପାନ୍ତର
রূপান্তরকারী,ରୂପାନ୍ତରକାରୀ |
কুকের উপপাদ্য,କୁକର ଥିଓରେମ୍ |
সহ-প্রসেসর,ସହ-ସଞ୍ଚାଳକ |
অনুলিপি,କପି କରନ୍ତୁ |
কপিরাইট,କପିରାଇଟ୍
কর্ড,କର୍ଡ
কর্ডলেস টেলিফোন,କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍ |
ফলাফল,କରୋଲାରୀ
সংশোধন,ସଂଶୋଧନ
দূষিত,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
গণনা,ଗଣନା
পাল্টা,କାଉଣ୍ଟର
কান্ট্রি কোড,ଦେଶ କୋଡ୍
সহবাস,କୋଭାରିଆନ୍ସ |
কভারেজ,କଭରେଜ୍ |
ক্র্যাশ,ଦୁର୍ଘଟଣା
জটিল পথ,ଜଟିଳ ପଥ
সমালোচনামূলক পথ পদ্ধতি (CPM),ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM)
ক্রস চেক,କ୍ରସ୍ ଚେକ୍ |
ক্রস কম্পাইলার,କ୍ରସ୍ କମ୍ପାଇଲର୍
ক্রস ফায়ার,କ୍ରସ୍ ଅଗ୍ନି
ক্রস আলাপ,କ୍ରସ୍ ଟକ୍ |
ক্রিপ্টোগ্রাফিক,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍
ক্রিপ্টোগ্রাফি,କ୍ରିପ୍ଟୋଗ୍ରାଫି
মুদ্রার প্রতীক,ମୁଦ୍ରା ପ୍ରତୀକ
বর্তমান ডিরেক্টরি,ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |
বর্তমান উইন্ডো,ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |
কার্সার,କର୍ସର୍
বক্ররেখা,ବକ୍ର
কাটা এবং পেস্ট,କାଟି ପେଷ୍ଟ କରନ୍ତୁ |
কাটা পদ্ধতি,କଟ୍ ପଦ୍ଧତି |
সাইবার,ସାଇବର
সাইবার ক্যাফে,ସାଇବର କାଫେ
সাইবার নগদ,ସାଇବର ନଗଦ
সাইবার অপরাধ,ସାଇବର ଅପରାଧ |
সাইবার ডেলিক্স,ସାଇବର ଡେଲିକ୍ସ |
সাইবার আইন,ସାଇବର ନିୟମ |
সাইবার সেক্স,ସାଇବର ସେକ୍ସ |
সাইবারনাটিক্স,ସାଇବରନାଟିକ୍ସ |
সাইবারনেশন,ସାଇବରନେସନ୍ |
সাইকেল,ଚକ୍ର
চক্র মেমরি,ଚକ୍ର ସ୍ମୃତି
সাইকেল চুরি,ଚକ୍ର ଚୋରୀ |
চক্রাকারে,ଚକ୍ର ସମୟ
চক্রাকার,ଚକ୍ରବର୍ତ୍ତୀ
ডেমন,ଡେମନ୍ |
ডেইজি চাকা,ଡେଜି ଚକ
ডেটা অ্যাডমিনিস্ট্রেটর,ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍
তথ্য বরাদ্দ,ତଥ୍ୟ ଆବଣ୍ଟନ
তথ্য এলাকা,ଡାଟା କ୍ଷେତ୍ର
ডেটা অ্যারে,ଡାଟା ଆରେ
তথ্যশালা,ଡାଟା ଆଧାର
তথ্য বিরতি,ଡାଟା ବ୍ରେକ୍ |
তথ্য বাস,ଡାଟା ବସ୍
তথ্য ক্যারিয়ার,ଡାଟା ବାହକ
ডেটা সেল,ଡାଟା ସେଲ୍ |
ডেটা চ্যানেল,ଡାଟା ଚ୍ୟାନେଲ୍ |
তথ্য যোগাযোগ,ତଥ୍ୟ ଯୋଗାଯୋଗ |
তথ্য সংকোচন,ଡାଟା ସଙ୍କୋଚନ |
উপাত্ত ক্ষেত্র,ଡାଟା ଫିଲ୍ଡ |
আমার স্নাতকের,ଡାଟା ଫାଇଲ୍ |
তথ্য প্রবাহ,ତଥ୍ୟ ପ୍ରବାହ
তথ্য প্রবাহ চার্ট,ଡାଟା ପ୍ରବାହ ଚାର୍ଟ
ডেটা অনুক্রম,ଡାଟା କ୍ରମ
তথ্য স্তর,ତଥ୍ୟ ସ୍ତର
ডেটা লাইব্রেরি,ଡାଟା ଲାଇବ୍ରେରୀ |
ডেটা লিঙ্ক স্তর,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
ডেটা লিঙ্ক স্তর (DLL),ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL)
ডাটা ব্যাবস্থাপনা,ତଥ୍ୟ ପରିଚାଳନା
ডেটা ম্যানিপুলেশন,ଡାଟା ମନିପୁଲେସନ୍ |
ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML),ଡାଟା ମନିପୁଲେସନ୍ ଭାଷା (DML)
