Tamil,Malayalam
செயல் மாறிலி,പ്രവർത്തന സ്ഥിരത
செல்வாக்கு மண்டலம்,സ്വാധീന മേഖല
"செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது","സജീവമാക്കി, സജീവമാക്കി"
செயலில் பரவல்,സജീവ വ്യാപനം
"செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
செயல்படுத்தும் விளைவு,സജീവമാക്കൽ പ്രഭാവം
செயல்படுத்தும் விளைவு,സജീവമാക്കൽ പ്രഭാവം
செயல்படுத்தும் பகுப்பாய்வு,സജീവമാക്കൽ വിശകലനം
செயல்பாட்டு மையம்,പ്രവർത്തന കേന്ദ്രം
செயல்படுத்தும் சோதனையாளர்,ആക്ടിവേഷൻ ടെസ്റ്റർ
செயல்படுத்தும் ஆற்றல்,സജീവമാക്കൽ ഊർജ്ജം
செயல்படுத்தும் என்ட்ரோபி,സജീവമാക്കൽ എൻട്രോപ്പി
செயல்படுத்தல் அதிக மின்னழுத்தம்,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
செயல்படுத்தும் விகிதம்,സജീവമാക്കൽ നിരക്ക്
"செயல்படுத்துபவர், செயல்படுத்துபவர்","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
செயல்படுத்தும் அணு,ആക്റ്റിവേറ്റർ ആറ്റം
முடுக்கி,ആക്സിലറേറ്റർ
செயலில் உறிஞ்சுதல்,സജീവമായ ആഗിരണം
செயலில் வான்வழி,സജീവമായ ഏരിയൽ
கதிர்வீச்சு ஆபத்து மண்டலம்,റേഡിയേഷൻ അപകട മേഖല
செயலில் உள்ள சாதனம்,സജീവ ഉപകരണം
செயலில் இலக்கு,സജീവമായ ടാർഗെറ്റിംഗ്
செயலில் உள்ள ஹைட்ரஜன்*,സജീവ ഹൈഡ്രജൻ*
செயலில் கண்ணி,സജീവ മെഷ്
செயலில் வரி செயலில் வரி,സജീവ ലൈൻ സജീവ ലൈൻ
செயலில் வளையம்,സജീവ ലൂപ്പ്
செயலில் உள்ள குறியீடு*,സജീവ കോഡ്*
செயலில் உள்ள பொருட்கள்,സജീവ ചേരുവകൾ
செயலில் உள்ள மூலக்கூறு,സജീവ തന്മാത്ര
செயலில் கண்ணி,സജീവ മെഷ്
செயலில் மறுஉருவாக்கம்,സജീവമായ പുനഃശോഷണം
செயலில் உள்ள பகுதி,സജീവമായ പ്രദേശം
செயலில் கட்டுப்பாடு,സജീവമായ നിയന്ത്രണം
செயலில் உள்ள செயற்கைக்கோள்,സജീവ ഉപഗ്രഹം
செயலில் பிளவுபட்ட சூரிய சுடர்,സജീവമായ വിഘടന സൗരജ്വാല
செயலில் நுண்ணூட்டச்சத்துக்கள்,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
செயலில் கண்காணிப்பு அமைப்பு,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
செயலில் மின்மாற்றி,സജീവ ട്രാൻസ്ഡ്യൂസർ
செயலில் உட்கொள்ளல்,സജീവമായ ഉപഭോഗം
செயல்பாட்டு குணகம்*,പ്രവർത്തന ഗുണകം*
செயல்பாட்டுக் குறியீடு,പ്രവർത്തന സൂചിക
செயல்பாட்டு விகிதம்,പ്രവർത്തന അനുപാതം
செயல்பாட்டு திசையன்,പ്രവർത്തന വെക്റ്റർ
உண்மையான மானிட்டர்,യഥാർത്ഥ മോണിറ്റർ
உண்மையான மன அழுத்தம்,യഥാർത്ഥ സമ്മർദ്ദം
தூண்டுதல்,പ്രവർത്തനക്ഷമമാക്കാൻ
தொடங்குபவர்,ഉപജ്ഞാതാവ്
தொடங்குபவர்,ഉപജ്ഞാതാവ്
தீவிரமானி,അക്വിറ്റിയോമീറ്റർ
கேட்கும் கூர்மை,കേൾവിശക്തി
புகைப்படக் கூர்மை மதிப்பு,ഫോട്ടോ അക്വിറ്റി മൂല്യം
குறுங்கோணம்,ന്യൂനകോണ്
கிசுகிசுத்தல்,മന്ത്രിക്കുന്നു
கடுமையான முக்கோணம்,നിശിത ത്രികോണം
அசைக்ளிக்,അസൈക്ലിക്
தேர்வுமுறை பயன்பாடு,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
உகந்த நிலை,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
தகவமைப்பு கட்டுப்பாட்டு அமைப்பு,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
அடாப்டோமீட்டர்,അഡാപ്റ്റോമീറ്റർ
அட்காக் ஆண்டெனா,അഡ്‌കോക്ക് ആന്റിന
மொத்தத்தில்,സംഗ്രഹിക്കാനായി
தொகுப்பு நேரம்,സമാഹാര സമയം
தொகுத்தல்-கழித்தல் நேரம்,സമാഹാരം-കുറയ്ക്കൽ സമയം
சேர்ப்பான்,ചേർക്കുന്നയാൾ
"தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
கூட்டல் மாறிலி,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
முடுக்கம்-தொகை விதி,ത്വരണം-സംഭരണം
தூரம்-தொகை விதி,ദൂരം-സംഭരണം
வேகம்-தொகை விதி,വേഗത-തുക നിയമം
திசையன்களின் தொகை,വെക്റ്ററുകളുടെ ആകെത്തുക
சேகரிப்பு எதிர்வினை,ശേഖരണ പ്രതികരണം
கூடுதல் தளம்,അധിക നില
"இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"சேர்க்கை, சேர்க்கை","അഡിറ്റീവ്, സങ്കലനം"
சேர்க்கை அமைப்பு,സങ്കലന സംവിധാനം
இணைப்பு எழுத்துக்கள்,സംയുക്ത പ്രതീകങ്ങൾ
மொத்த எழுத்து செயல்முறை,മൊത്തം പ്രതീക പ്രക്രിയ
கூடுதல் நிரப்பு நிறம்,സങ്കലന പൂരക നിറം
சேர்க்கை மாறிலி,സങ്കലന സ്ഥിരാങ്കം
சேர்க்கை இழுவை,അഡിറ്റീവ് ട്രാക്ഷൻ
சேர்க்கை விளைவு,സങ്കലന പ്രഭാവം
சேர்க்கை காரணி,സങ്കലന ഘടകം
சேர்க்கை செயல்பாடு,സങ്കലന പ്രവർത്തനം
சேர்க்கை கலவை,അഡിറ്റീവ് മിക്സ്
சேர்க்கை வேர்,സങ്കലന റൂട്ട്
சேர்க்கை செயல்முறை,സങ്കലന പ്രക്രിയ
சேர்க்கை,കൂട്ടിച്ചേർക്കൽ
சேர்க்கை குவாண்டம் எண்,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
