Telugu,Odiya
అశ్లీల ముందు భాగము,ଆଣ୍ଟିଭାସିଟିକ୍ ହରମୋନ୍ (ADH)
యాంటిజెన్ జన్యువు,ଆଣ୍ଟିଗେନ୍ ଜିନ୍
యాంటిజెన్-యాంటీబాడీ కాంప్లెక్స్,ଆଣ୍ଟିଜେନ୍-ଆଣ୍ଟିବଡି ଜଟିଳ |
యాంటిజెనిక్ డిటర్మినెంట్,ଆଣ୍ଟିଜେନିକ୍ ନିର୍ଣ୍ଣୟ |
యాంటిన్యూట్రిషనల్ కారకం,ଆଣ୍ଟିନ୍ୟୁଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |
యాంటీఆక్సిడెంట్,ଆଣ୍ଟିଅକ୍ସିଡାଣ୍ଟ୍ |
యాంటీపోడల్ న్యూక్లియస్,ଆଣ୍ଟିପୋଡାଲ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
యాంటీ సెన్స్ RNA,ଆଣ୍ଟି-ସେନ୍ସ rna
యాంటీవైరల్ ప్రోటీన్,ଆଣ୍ଟିଭାଇରାଲ୍ ପ୍ରୋଟିନ୍ |
Antrum,ଆଣ୍ଟରୁମ୍
అనుక్లీట్,ଅକ୍ୟୁଚେଟ୍ |
పాయువు,ମଳଦ୍ୱାର
ఆందోళన రుగ్మత,ଚିନ୍ତା ବ୍ୟାଧି
బృహద్ధమని వంపు,ଆର୍ଟିକ୍ ଆର୍କ
బృహద్ధమని గ్యాంగ్లియన్,ଆର୍ଟିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
బృహద్ధమని సెమిలునార్ వాల్వ్,ଆର୍ଟିକ୍ ସେମିଲୁନାର୍ ଭଲଭ୍ |
బృహద్ధమని కవాటం,ଆର୍ଟିକ୍ ଭଲଭ୍ |
APC (అనాఫేస్ ప్రమోటింగ్ కాంప్లెక్స్),APC (ଆନାଫାଜ୍ ପ୍ରୋତ୍ସାହିତ କରନ୍ତୁ)
అపెలైక్ పూర్వీకుడు,Apeleke etister
అఫిడ్,ଆପିଡ୍ |
ఆఫ్రొడైట్,ଆଫ୍ରୋଡାଇଟ୍ |
ఎపికల్ ఆధిపత్యం,ଆପିକାଲ୍ ପ୍ରାଧାନ୍ୟ |
ఎపికల్ ప్యాడ్,ଆପିକାଲ୍ ପ୍ୟାଡ୍ |
ఎపికల్చర్,ଆପିକଲ୍ଟର |
APIS ఇండికా,APIS Inica
అప్లానోస్పోర్,ଆପ୍ଲାନୋସ୍ପୋର |
అప్లిసియా,Aplisiia |
అపోకార్పే,ଆପୋନାପରୁ |
అపోకార్పస్,ଆପେରପୋସ୍ |
అపోకార్పస్ అండాశయం,ଆପିସିଆପସ୍ ଡିମରୀ |
అపోక్రిన్ గ్రంథి,ଆପୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |
అపోఎంజైమ్,ଆଜୋରଜାଇମ୍
అపోమిక్,ଆପୋମାକ୍ଟ |
అపోమిక్సిస్,ଆପୋମିକ୍ସସ୍ |
అపోప్లాజమ్,ଆପପୋସମ୍
అపోప్లాస్టిక్ మార్గం,ଆପୋପ୍ଲୋପ୍ସିଆମ୍ ପଥ
అపోప్టోసిస్,ଆପୋଟୋଏସ୍
ఉపకరణం,ଉପକରଣ
అనుబంధ అస్థిపంజరం,ଆପେଣ୍ଡିକୁଲାର୍ କଙ୍କାଳ
కర్ణభేరి యొక్క అనుబంధం,କେନାଓମାର ପରିଶିଷ୍ଠ |
ఆపిల్ నత్త,ଆପଲ୍ ଶାବକ |
ఆక్వాకల్చర్,ଜଳସେଚନ
ఆక్వాపోరిన్,ଆକ୍ୱାପୋରିନ୍ |
జల ఉభయచర,ଆକ୍ୱାଟିକ୍ ଆମ୍ଫିବିଆନ୍ |
జల రూపం,ଜଳୀୟ ଫର୍ମ |
జల ఆవాసాలు,ଜଳୀୟ ବାସସ୍ଥାନ |
జల జీవి,ଜଳୀୟ ଜୀବ |
జల మొక్క,ଜଳୀୟ ଉଦ୍ଭିଦ |
జల శ్వాసక్రియ,ଆକ୍ୱାଟିକ୍ ଶ୍ iration ାସକ୍ରିୟା |
సజల ద్రవం,ଜଳୀୟ ତରଳ |
సజల హ్యూమర్,ପ୍ରତିବନ୍ଧକ ହଲେର |
సజల ఇంట్రా-సెల్యులార్ ద్రవం,ପ୍ରତିବନ୍ଧକ ଉଦ୍ଭାବନ-ସେଲ୍ୟୁଲାର ତରଳ |
సజల నమూనా,ଜଳୀୟ ନମୁନା |
సజల ద్రావణంలో,ଜଳୀୟ ସମାଧାନ |
అక్విలా,ଆକ୍ୱିଲା |
అరబిడోప్సిస్,ଆରଆଡିଡୋସିସ୍
అరాచ్నిడా,ଆରାଚ୍ନିଡା |
అరాక్నోయిడ్,ଆରାଚନୋଏଡ୍ |
అరేనియస్,ଆରୋନିସସ୍ |
అర్బోర్సెంట్,ଅର୍ବରସେଣ୍ଟ |
అర్బోర్సెంట్ లైకోపాడ్,ଆର୍ବୋରେସେଣ୍ଟ୍ ଲାଇକୋପୋଡ୍ |
ఆర్కిబాక్టీరియా,ବହୁମାରକ
ఆర్కిగోనియం,ଆର୍କେଗୋନିୟମ୍ |
ద్వీపసమూహం,ଦ୍ୱୀପପୁଞ୍ଜ
ఆర్కిటిక్,ଆର୍କଟିକ୍ |
ఆర్కిటిక్ టెర్న్,ଆର୍କଟିକ୍ ଟର୍ନ |
ఆర్కిటిక్ టండ్రా,ଆର୍କଟିକ୍ ଟୁଣ୍ଡ୍ରା |
ఆర్డియా,ଅମାରୀ |
ఐసోలార్ కణజాలం,ଆରେନଲର ଟିସୁ |
రుజువు,ଆର୍ଜେନ (ପ୍ରିକ୍ଲି ପପି)
ఆర్గెమోన్ మెక్సికానా,ଆର୍ଜେନ ମେକ୍ସିକାନା |
అర్జినిన్,Arginine
శుష్క ప్రాంతం,ଶୁଷ୍କ ଅଞ୍ଚଳ |
అరిస్టోలోచియాసియా,ଆରିଷ୍ଟୋଚିଆସିଆନା |
చేయి దాణా,ବାହୁ ଖାଇବାକୁ
ఆర్మీవార్మ్,ସେନା କୀଟ |
Aroid,ଆରୋଏଡ୍
వాసన,ସୁଗନ୍ଧ
అరేస్టర్,ଆରେଷ୍ଟ୍ରର୍
ఆర్టెమిసియా,ଆର୍ଟେମିସିଆ
ధమనుల సిస్టోలిక్,ଧମନୀ ସିଷ୍ଟମିକ୍ |
ఆర్టిరియోస్క్లెరోటిక్,ଧମନୀତା |
ఆర్థ్రోపోడ్,ଆର୍ଥ୍ରୋପୋଡ୍ |
ఆర్థరైటిస్,ଆର୍ଥ୍ରାଇଟିସ୍
ఆర్థ్రోపోడా,ଆର୍ଥ୍ରୋପୋଡା |
కీలు మృదులాస్థి,ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |
ఉచ్చారణ,ସ୍ପଷ୍ଟ କରନ୍ତୁ
ఉచ్చరించబడింది,ସ୍ପଷ୍ଟ
కృత్రిమ పేస్‌మేకర్,କୃତ୍ରିମ ପେସମେର |
కృత్రిమ ఎంపిక,କୃତ୍ରିମ ଚୟନ
ఆర్టోకార్పస్ హెటెరోఫిల్లస్,ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |
ఆస్బెస్టాస్ ఫైబర్,ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |
ఆస్బెస్టాసిస్,ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |
అస్కారిస్,ଆସାରସିସ୍ |
ఆరోహణ క్రోమాటోగ్రఫీ,ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |
అస్సిడియా,Ascidia
అస్సిడియన్,Ascidanian
అస్కోకార్ప్,ଆସ୍କାର୍ପ
అస్కోమైసెట్స్,ଆସୋନୋମିସେସ୍ |
ఆస్కార్బిక్ ఆమ్లం,ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |
అస్కోస్పోర్,ଆସ୍କୋସ୍ପୋର |
అస్కస్,ଆସୋକସ
Aseptate,ଅଭିଶାପ
అలైంగిక పునరుత్పత్తి,ସମଲିଙ୍ଗୀ ପ୍ରଜନନ
అలైంగిక బీజాంశం,ଆଶାକର୍ମୀ ସ୍ପୋର |
ఆస్పరాజిన్ సింథటేస్,ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |
ఆస్పరాగస్,ଅସରପା
అస్పార్టిక్ ఆమ్లం,ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |
ఆస్పెర్‌గిల్లస్ నైగర్,ଆସପର୍ମିଲୁସ୍ ନାଇଜର |
ఆస్పెర్‌గిల్లస్,ଆସପାର୍ଗିଲସ୍
అస్ఫోడెలస్ టెనుఫోలియస్,ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |
ఆస్పిరిన్,ଆସ୍ପିରିନ୍ |
పరీక్ష,ଆମ୍ପେ
సమావేశం,ସମାବେଶ
సమీకరణ సామర్థ్యం,ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |
అస్సిమిలేటరీ రూట్,ଅନୁକରଣ ମୂଳ
సహాయక పునరుత్పత్తి సాంకేతికత,ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |
అసోసియేషన్ ప్రాంతం,ସଙ୍ଗଠନ କ୍ଷେତ୍ର |
అసోసియేటివ్ సహజీవనం,ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |
కలగలుపు మరియు పున omb సంయోగం,Assortment ଏବଂ redommbination |
కారకం యొక్క కలగలుపు,ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |
అస్టాకస్,ଆଷ୍ଟାକସ୍
ఆస్టెరేసి,ଆଷ୍ଟାରାସିଆ |
ఆస్టారేల్స్,ଆଶ୍ରୟ
గ్రహశకలం,ଆଷ୍ଟ୍ରୋଏଡ
ఉబ్బసం,ଶ୍ୱାସରୋଗ
ఆస్ట్రగలస్ గుమ్మర్,ASTRTRALYUS GumMifer |
జ్యోతిష్య కుదురు పోల్,ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |
ఖగోళ శాస్త్రవేత్త,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
అసమాన కార్యోటైప్,ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |
అసమాన,ଅସମାନଗତ
అథెరోమాటస్,ଆଥେରୋମାଷ୍ଟସ୍ |
అథెరోస్క్లెరోసిస్,ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |
అథెరోస్క్లెరోటిక్ ఫలకం,ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |
భౌగోళిక పటం,Atlas
అట్లాస్ వెన్నుపూస,ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |
వాతావరణం,ବାୟୁମଣ୍ଡଳ
వాతావరణం,ବାୟୁମଣ୍ଡଳ
వాతావరణ ఇన్పుట్లు,ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |
అణువు,ପରମାଣୁ
ATP ASE,Atp asee
కర్ణిక సంకోచం,ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |
కర్ణిక దడ,ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |
కర్ణిక మధ్యస్థ,ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF)
కర్ణిక నోడ్,ଆର୍ମିଆଲ୍ ନୋଡ୍ |
కర్ణిక సిస్టోల్,ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |
అట్రియోవెంట్రిక్యులర్ నోడ్,Atrivicericular node |
అట్రియోవెంట్రిక్యులర్ వాల్వ్,Atrivicerically ଭଲଭ୍ |
కర్ణిక,Atrium (Petatri)
కర్ణిక,Atrium (Petatri)
అట్రోపా బెల్లడోన్నా,Atropa ବେଲୋଡୋନ୍ନା |
క్షీణత,ଆଟ୍ରୋଫି |
అట్రోపిన్ ఆల్కలాయిడ్,ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |
అటాచ్మెంట్ ప్లేట్,ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ
శ్రవణ వల్కలం,ଅଡିଟ୍ କର୍ଟେକ୍ସ |
Ululosira,ଅଲୋସଲା |
మూత్రకద్రవయ ఎముక,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
మూత్రకద్రవయ ఎముక,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
మూత్రకద్రవయ ఎముక,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
మూత్రకద్రవయ ఎముక,ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ఆస్ట్రాలోపిథెసిన్లు,ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |
ఆటోకాలజీ,ଅଗଣନା
ఆటోమేటెడ్ DNA సీక్వెన్సర్,ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |
ఆటోపోలిప్లోయిడ్,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
ఆటోనలైజర్,ଅଟୋନାଲାଇସର |
ఆటోగామి,ଅଟୋଗାମି |
ఆటోగామి,ଅଟୋଗାମି |
ఆటోగ్రాఫ్ట్,ଅଟୋଗ୍ରାଫ୍ଟ
స్వయం ప్రతిరక్షక వ్యాధి,ଅଟୋମେମୁନ୍ ରୋଗ |
ఆటోమొబైల్ ఎగ్జాస్ట్,ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
ఆటోఫాగిక్ లైసోజోమ్,ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |
ఆటోప్లాయిడ్,ଅଟୋପ୍ଲଏଡ୍
ఆటోపోడియం,ଅଟୋପୋଡିୟମ୍
ఆటోపోలిప్లోయిడ్,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
ఆటోసోమల్ క్రోమోరోమ్,ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |
ఆటోసోమల్ జన్యువు,ଅଟୋସୋମାଲ ଜିନ୍ |
ఆటోసోమ్,ଅଟୋସୋମ୍
ఆటోటెట్రాప్లాయిడ్,ଅଟୋଟ୍ରାପର୍ଡର |
ఆటోటోమి,ଅଟୋଟୋମି |
ఆటోట్రిప్లోయిడ్ రకం,ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |
ఆటోట్రోఫ్,ଅଟୋୋଟ୍ରୋଫ୍
శరదృతువు కలప,ଶରତ କାଠ |
అక్సనోగ్రాఫ్,ଆର୍କନୋଗ୍ରାଫ୍ |
అక్సనోమీటర్,ଆପନୋମିଟର |
సహాయక పెరుగుదల,Auxetic ଅଭିବୃଦ୍ଧି |
ఆక్సిన్,Auxin
ఆక్సోట్రోఫ్,Auxotroph
ఒక v బండిల్,ଏକ ଭି ବଣ୍ଡଲ୍ |
ఏవ్స్,Aves
అవిసెన్నియా,ଆଚେନ୍ନିଆ
Awn,Awn
అక్షసంబంధ అస్థిపంజరం,ଅକ୍ଷୀୟ କଙ୍କାଳ |
ఆక్సైల్,ଆକ୍ସିଲ୍ |
ఆక్సిలరీ బడ్,ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |
ఆక్సిలరీ,ଆକ୍ସଲରୀ
అక్షం వెన్నుపూస,ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |
ఆక్సాన్,ଆକ୍ସନ୍ |
అక్షసంబంధ పొర,ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |
అక్షసంబంధమైన,ଆକ୍ଡୋନାଲ୍ |
ఆక్సోనెమ్,ଆକ୍ସୋନମେ |
అజోస్పిరిల్లమ్,Azospirillum |
అజోటోబాక్టర్,AzotoToTapacter
అజైగస్ సిర,ଆୟଜାଗୋସ୍ ଶିରା |
బాసిల్లస్ ఆంత్రాసిస్,ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |
కర్రవు,ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT)
బాసిల్లస్,ବାଣ୍ଡିଲସ୍ |
బాక్టీరియా,ଜୀବାଣୁ
బాక్టీరియల్,ଜୀବାଣୁ
బాక్టీరియా కృత్రిమ క్రోమోజోమ్,ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac)
బాక్టీరియల్ వ్యాధికారక,ଜୀବାଣୁ ପାଥୋଜେନ |
బాక్టీరియల్ ప్లాస్మా పొర,ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |
బాక్టీరియల్ స్ట్రెయిన్,ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |
బాక్టీరియాలజికల్,ଜୀବାଣୁ
బాక్టీరియోలాజికల్ నామకరణం,ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |
బాక్టీరియోఫేజ్,ଜୀବାଣୁ
బాక్టీరియం,ଜୀବାଣୁ
బాకులోవైరస్,Bacuoulvirus
బ్యాగింగ్,ବ୍ୟାଗଗୁଡିକ
బాలెనోప్టెరా,ବାଲେଡୋପେରା |
