Odiya,English
କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |,Cathode ray tube (CRT)
କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |,Cathode sputtering
କ୍ୟାଥୋଡ୍ ଆଲୋକ,Cathode luminescence
coir ଫିଲ୍ଟର୍ |,Cauer filter
କାଭର୍ ଫିଲ୍ଟର୍ |,Caver filter
କୋଟୋର |,Cavity
ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |,Cavity radiation
କୋଟର ରିଜୋନେଟର |,Cavity resonator
ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି),CCD (=charge couled device) amplifier
ସିଡି ରୋମ୍,CD-ROM
ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |,CD-ROM drive
କକ୍ଷ (ବ୍ୟାଟେରୀ),Cell (battery)
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |,Central processing element
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,Central processing unit (CPU)
କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |,Central processor
ଅର୍ଥ,Central value
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,Centre frequency
ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |,Centre tapped transformer
"ସିରାମିକ୍, ମାଟି",Ceramic
ସେରାମିକ୍ ଫିଲର୍ |,Ceramic filler
ସେରାମିକ୍ ଫିଲ୍ଟର୍ |,Ceramic filter
ସିରାମିକ୍ ସାମଗ୍ରୀ |,Ceramic material
ସେରାମିକ୍ ରେଜୋନେଟର |,Ceramic resonator
ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |,Ceremic phono pick up
ସେରେନକୋଭ୍ କାଲକୁଲେଟର |,Cerenkov counter
ସରମାତ୍ |,Cermet
କଲକୋଜେନାଇଡ୍ |,Chalcogenoid
କାଲକୋପାଇରାଇଟ୍ |,Chalcopyrite
"ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |",Channel
ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |,Channel bandwidth
ଚ୍ୟାନେଲ୍ କୋଡର୍ |,Channel encoder
ଚ୍ୟାନେଲ ଆବୃତ୍ତି,Channel frequency
ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ,Channel selector
ଚ୍ୟାନେଲ ପୃଥକତା |,Channel separation
ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |,Channeling theory
ବର୍ଣ୍ଣ ଜେନେରେଟର,Character generator
ବର୍ଣ୍ଣ ଚିହ୍ନ,Character recognization
ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |,Characteristic impedance
ଚାର୍ଜ ବାହକ,Charge carrier
ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |,Charge control parameter
ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |,Charge coupled device
ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |,Charge coupled random access memory
ଚାର୍ଜ ଘନତା |,Charge density
ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |,Charge injection device
ଚାର୍ଜ କ୍ଷତି,Charge loss
ଚାର୍ଜ ପମ୍ପିଂ |,Charge pumping
ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |,Charge sensitive amplifier
ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |,Charge storage
ଚାର୍ଜ ହୋଇଥିବା କଣିକା |,Charged particle
ଉତ୍ସାହୀ,Charger
ଫ୍ରେମ୍,Chassis
robyshev ଫିଲ୍ଟର୍ |,Chebyshev filter
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,Check sum
ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |,Check up frequency
ରାସାୟନିକ ବନ୍ଧ |,Chemical bond
ରାସାୟନିକ ବାଷ୍ପ ଜମା,Chemical vapour deposition
ଶିଶୁ ଲକ୍ ସୁବିଧା |,Child lock facility
ଶିଶୁ ନିୟମ,Child's law
ଚିପ୍,Chip
ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |,Chip enable
ଚକ୍କର,Choke
ମଧ୍ୟବର୍ତ୍ତୀ,Choppar
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,Chopper amplifier
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,Chopper amplifier
ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |,Chopper mode
କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |,Chroma amplifier
ବର୍ଣ୍ଣକରଣ ଚିତ୍ର,Chromaticity diagram
pigmentation,Chrominance
ବୃତ୍ତ ଚିତ୍ର,Circle diagram
ସର୍କିଟ,Circuit
ସର୍କିଟ ବିଶ୍ଳେଷଣ |,Circuit analysis
ସର୍କିଟ ବ୍ରେକର୍ |,Circuit breaker
ସର୍କିଟ ଚିତ୍ର,Circuit diagram
ସର୍କିଟ୍ ନୋଟେସନ୍ |,Circuit rotation
ସର୍କିଟ୍ ସୁଇଚ୍,Circuit switching
ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |,Circular wave guide
ବୁଲୁଥିବା ସ୍ମୃତି,Circulating memory
ବନ୍ଧନ ସର୍କିଟ |,Clamping circuit
କରତାଳି ଓସିଲେଟର |,Clapp oscillator
ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |,Class A amplifier
କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |,"Class A, B, C, D operation"
କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |,Class B amplifier
କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |,Class C amplifier
କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |,Class D amplifier
S ଶ୍ରେଣୀ ଶରୀର |,Class S system
"ବହିଷ୍କାର, ପରିଷ୍କାର",Clear
କାଟିବା,Clipping
କାଟିବା ସର୍କିଟ |,Clipping circuit
କାଲାଡ |,Clock
ଘଣ୍ଟା ଆବୃତ୍ତି,Clock frequency
ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |,Clock pulse generator
କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,Clocked RS flip-flop
ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |,Closed circuit television
ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |,Closed loop operation
ବନ୍ଦ ଲୁପ୍ ଲାଭ |,Closed-loop gain
ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |,CMOS (complementary MOS)
CMOS ଉପକରଣ |,CMOS devices
CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ),CMRR (common mode rejection ratio)
CO2laser,CO2 lasor
ସମବାୟ କେବୁଲ୍ |,Co-axial cable
ସମବାୟ କୋଟର୍ |,Co-axial cavity
ସମବାୟ ସଂଯୋଜକ |,Coaxial connector
"ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |",Co-axial connector
ସମବାୟ ରେଖା |,Co-axial line
ସମବାୟ ରେଖା |,Co-axial line
ସମବାୟ ତରଙ୍ଗ ପଥ,Co-axial wave guide
କୋଡ୍ ପରିବର୍ତ୍ତନ,Code conversion
କୋଡ୍ ଚେଞ୍ଜର,Code converter
"କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |",CoDEC
ଷ୍ଟେରିଓ କୋଡିଂ,Coding (stereo)
ଯୁଗ୍ମ ଗୁଣବତ୍ତା,Co efficient of coupling
ପ୍ରତିବନ୍ଧକ ଶକ୍ତି,Coercive force
ସମନ୍ୱିତ ଆଲୋକ |,Coherent light
ରାଶିଫଳ,Coil
କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |,Coil winding machine
ସମକକ୍ଷ ସର୍କିଟ |,Coincidence circuit
ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |,Cold cathode tube
ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |,Cold solder point
"ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |",Collector
ସ୍ରୋତ ସଂଗ୍ରହ,Collector current
ସଂଗ୍ରହକାରୀ କ୍ଷୟ |,Collector dissipation
ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |,Collector efficiency
ସମାନ୍ତରାଳ ଲେନ୍ସ |,Collimation lens
ବର୍ଣ୍ଣ ଡ୍ରାଫ୍ଟ,Color graphics
ରଙ୍ଗ ଫାଟିଗଲା |,Colour burst
"ରଙ୍ଗ କୋଡ୍, ବର୍ଣ୍ଣ କୋଡ୍",Colour code
ରଙ୍ଗ ଭିନ୍ନକ୍ଷମ ସଙ୍କେତ |,Colour difference signals
ପ୍ରତିକାର,Colour killer
ରଙ୍ଗ ମନିଟର |,Colour monitor
ବର୍ଣ୍ଣ ପ୍ରଜନନ,Colour production
ରଙ୍ଗ ପରିପୃଷ୍ଠା |,Colour saturation
ରଙ୍ଗ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |,Colour subcarrier frequency
ଆକ୍ରୋମାଟିକ୍ ସଙ୍କେତ |,Colour syne signal
ରଙ୍ଗ ଟେଲିଭିଜନ |,Colour television
ରଙ୍ଗ ଟେଲିଭିଜନ ଶରୀର |,Colour television system
"ସ୍ତମ୍ଭ ସ୍ପିକର, ସ୍ତମ୍ଭ ଧ୍ୱନି ଜମାକାରୀ |",Column speaker
"କମ୍ ଫିଲ୍ଟର୍, କମ୍ ଫିଲ୍ଟର୍ |",Comb filter
ସଂଯୋଗ ସର୍କିଟ |,Combinational circuit
ମିଳିତ ତର୍କ |,Combinational logic
ନିର୍ଦ୍ଦେଶ,Command
ସାଧାରଣ ବେସ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Common base amplifier
ସାଧାରଣ ଆଧାର ବିନ୍ୟାସ,Common base configuration
ସାଧାରଣ କଲେକ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,"Common collector amplifier
 (= emitter follower)"
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ବିନ୍ୟାସ,Common collector configuration
ସାଧାରଣ କ୍ୟାପିସିଟିଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Common drain amplifier
ସାଧାରଣ ଏମିଟର ଏମ୍ପ୍ଲିଫାୟର୍ |,Common emitter amplifier
ସାଧାରଣ ଗେଟ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Common gate amplifier
ଭ ge ଗୋଳିକ,Common ground
ସାଧାରଣ ମୋଡ୍ ସଙ୍କେତ |,Common mode signal
ବହୁ ପ୍ରତ୍ୟାବର୍ତ୍ତନ |,Common return
ସାଧାରଣ ଉତ୍ସ ଏମ୍ପ୍ଲିଫାୟର୍ |,Common source amplifier
ସାଧାରଣ ଏମିଟର ବିନ୍ୟାସ,Common-emitter configuration
biconverter,Commulator
ଯୋଗାଯୋଗ ଉପଗ୍ରହ |,Communication satellite
ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |,Communication system
ସମ୍ପ୍ରଦାୟ ଆଣ୍ଟେନା ସିଷ୍ଟମ୍ |,Community antenna system
କମ୍ପାକ୍ଟ ସ୍ୱିଚ୍ ROM (CD ROM),Compact disc ROM (cROM)
ସଙ୍କୋଚନ ଭିନ୍ନତା |,Companding
"ସଙ୍କୋଚକ, କମ୍ପାଣ୍ଡର୍ |",Comparador
"ତୁଳନାକାରୀ, ତୁଳନାକାରୀ",Comparator
ତୁଳନାକାରୀ ଡାୟୋଡ୍ |,Comparator diode
ସୁସଙ୍ଗତତା,Compatibility
କ୍ଷତିପୂରଣ ଆଟେନୁଏଟର୍ |,Compensated attenuator
କ୍ଷତିପୂରଣ ପକ୍ଷପାତ |,Compensation bias
କ୍ଷତିପୂରଣ ଭାର,Compensation load
ପ୍ରତିଶୋଧ ପରାୟଣ |,Compensation log
କ୍ଷତିପୂରଣ ଅନୁସନ୍ଧାନ |,Compensation probe
କମ୍ପାଇଲର୍,Compiler
କମ୍ପାଇଲର୍ ଡିଜାଇନ୍,Compiler design
ସପ୍ଲିମେଣ୍ଟ,Complement
ସପ୍ଲିମେଣ୍ଟ ବିତରଣ,Complementary distribution
ତ୍ରୁଟି ସଂପନ୍ନ କରନ୍ତୁ |,Complementary error
ସପ୍ଲିମେଣ୍ଟାରୀ ସିମେଟ୍ରି ଆଉଟପୁଟ୍,Complementary symmetry output
ପୂର୍ଣ୍ଣ ଏମ୍ପ୍ଲିଫାୟର୍ |,Complete amplifier
ମିଶ୍ରିତ ଫ୍ରିକ୍ୱେନ୍ସି |,Complex frequency
ମିଶ୍ରିତ ଶକ୍ତି,Complex power
ଅନୁସରଣ,Compliance
ତ୍ରୁଟି କାର୍ଯ୍ୟ,Complementary error function
ସପ୍ଲିମେଣ୍ଟାରୀ ଲଜିକ୍ ସର୍କିଟ୍ |,Complementary logic circuit
ବିଧାନସଭା,Component
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,Composite signal
ମିଶ୍ରିତ ପ୍ରତିରୋଧକ |,Composition resistor
ଯ os ଗିକ ସେମିକଣ୍ଡକ୍ଟର |,Compound semiconductor
ସଙ୍କୋଚନ,Compression
ସଙ୍କୋଚନ ଆବୃତ୍ତି,Compression frequency
"ସଙ୍କୋଚକ, ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |",Compressor
କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଡିଜାଇନ୍ |,Computer aided design
କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଉତ୍ପାଦନ |,Computer aided manufacture (CAM)
କମ୍ପ୍ୟୁଟର ଗ୍ରାଫ୍,Computer graphics
କମ୍ପ୍ୟୁଟର ଭାଷା,Computer languages
କମ୍ପ୍ୟୁଟର ମେମୋରୀ,Computer memory
କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ,Computer network
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍,Computer program
କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |,Computer viruses
କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |,Computer virus
"ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |",Concentrator
ପ୍ରତିବନ୍ଧକ ଶାଖା |,Conditional branching
ପ୍ରତିବନ୍ଧକ ଜମ୍ପ |,Conditional jump
ପ୍ରତିବନ୍ଧକ ସ୍ଥାୟୀତା |,Conditional stability
ଡ୍ରାଇଭର ଗ୍ଲାସ |,Conducting glass
ଡ୍ରାଇଭର ପ୍ଲାଷ୍ଟିକ୍ |,Conducting plastic
ଡ୍ରାଇଭର ପଲିମର |,Conducting polymer
ଚାଳନା କୋଣ |,Conduction angle
ଚାଳନା ବ୍ୟାଣ୍ଡ |,Conduction band
ଚାଳନା ବିସ୍ତାର |,Conduction diffusion
କଣ୍ଡକ୍ଟିଭିଟି,Conductivity
କୋଣ ଆଣ୍ଟେନା |,Cone antenna
କୋଣାର୍କ ଶୃଙ୍ଗ |,Conical horn
କଞ୍ଜୁଗେଟ୍ ପ୍ରତିରୋଧ |,Conjugate impedance
ସ୍ଥିର ବେଗ ରେକର୍ଡର୍ |,Connection diagram
ସଂରକ୍ଷଣ ନିୟମ |,Conservation law
କୋନସୋଲ,Console
ସ୍ଥିର ସାମ୍ପ୍ରତିକ ଉତ୍ସ |,Constant current source
ସ୍ଥିର K- ଫିଲ୍ଟର |,Constant K-filter
ସ୍ଥିର ଭୋଲଟେଜ୍ ଟ୍ରାନ୍ସଫର୍ମର |,Constant voltage transformer
ଗ୍ରାହକ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,Consumer electronic
ଯୋଗାଯୋଗ କରନ୍ତୁ |,Contact
ଯୋଗାଯୋଗ ଜମ୍ପ,Contact bounce
ଯୋଗାଯୋଗ ସମ୍ଭାବନା |,Contact potential
ବସନ୍ତ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,Contact spring
ନିରନ୍ତର |,Continuity
କ୍ରମାଗତ କାର୍ଯ୍ୟ,Continuous function
କ୍ରମାଗତ ସ୍ପେକ୍ଟ୍ରମ |,Continuous spectrum
କ୍ରମାଗତ ତରଙ୍ଗ ଓସିଲେଟର |,Continuous wave oscillator
ବିପରୀତ,Contrast (TV)
ବିପରୀତ ଅନୁପାତ,Contrast ratio (TV)
ନିୟନ୍ତ୍ରକ ବସ୍,Control bus
ନିୟନ୍ତ୍ରକ ଗ୍ରୀଡ୍ |,Control grid
ନିୟନ୍ତ୍ରଣ କି,Control key
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,Control panel
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,Control room
ନିୟନ୍ତ୍ରଣ ପଥ,Control track
ନିୟନ୍ତ୍ରଣ ଏକକ,Control unit
ସମ୍ମିଶ୍ରଣ |,Convergence
ରୂପାନ୍ତର ଦକ୍ଷତା |,Conversion efficiency
ରୂପାନ୍ତର ସମୟ |,Conversion time
କ୍ଷୟ,Corrosion
କପି କରନ୍ତୁ |,Copiers (photocopiers)
"ତମ୍ବା, ତମ୍ବା",Copper
ତମ୍ବା କ୍ଷତି |,Copper loss
ତମ୍ବା ତାର,Copper wire
କପ୍ରୋସେସର୍ |,Coprocessor
ମୂଳ,Core
ମୂଳ କ୍ଷତି |,Core loss
ମୂଳ ପଦାର୍ଥ,Core- materials
ବୃତ୍ତ ବୁଡ଼ ପକାଇବା |,Corona discharge
କୋଷ୍ଟା-ଲୁପ୍ |,Costa's loop
ଗଣିତ ଆବୃତ୍ତି,Counter frequency
ଗଣନା ହାର,Counting rate meter
କମ୍ପୱେଲ ବ୍ରିଜ୍ |,Campbell bridge
ଯୋଡି ସର୍କିଟ |,Coupled circuit
କପଲିଙ୍ଗ୍,Coupling capacitor
ଯୋଡି ପଦ୍ଧତି |,Coupling methods
କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |,Covalent bond
ମୂଳ ବଟନ୍ |,Cradle switch
ଦୁର୍ଘଟଣା,Crash
ଶିଖର,Crest
ଶିଖର,Crest factor
ଅଶାନ୍ତିରତା |,Crimpling
ଜଟିଳ କୋଣ,Critical angle
ଜଟିଳ ଯୋଡି |,Critical coupling
ଗୁରୁତର ଭାବରେ ଉଦାସୀନ |,Critical damped
ଜଟିଳ ବାରମ୍ବାର,Critical frequency
ଜଟିଳ ପ୍ରେରଣା |,Critical inductance
ଜଟିଳ ଜାତି,Critical race
ଜଟିଳ ପ୍ରତିରୋଧ,Critical resistance
କ୍ରସ୍ ଆସେମ୍ବଲର୍ |,Cross assembler
କ୍ରସ୍ କପଲିଂ |,Cross coupling
ଭୂଲମ୍ବ ଚିତ୍ର |,Cross hatch pattern
ସଂକ୍ରମଣ ବିକୃତି,Cross over distortion
ସ୍ଥାନାନ୍ତରଣ ମୋଡ୍ୟୁଲେସନ୍,Crossover modulation
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,Crosstalk
କ୍ରସ୍ ବାର୍ ବିନିମୟ |,Crossbar exchange
ଟ୍ରାନ୍ସଭର୍ସ ଫିଲ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |,Cross-field amplifier
କ୍ରସଓଭର ଡିଟେକ୍ଟର |,Crossover detector
ସଂକ୍ରମଣ ସର୍କିଟ |,Crossover network
ସ୍ଫଟିକ୍ ମାଇକ୍ରୋଫୋନ୍ |,Crystal microphone
ସ୍ଫଟିକ୍ ଓସିଲେଟର,Crystal oscillator
କ୍ୟୁରି ପଏଣ୍ଟ |,Curei point (temperature)
ଷ୍ଟ୍ରିମ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Current amplifier
ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ସାମ୍ପ୍ରତିକ ଉତ୍ସ (CCCS),"Current controlled current source
 (CCCS)"
ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ଭୋଲଟେଜ୍ ଉତ୍ସ (CCVS),"Current controlled voltage source
 (CCVS)"
ଷ୍ଟ୍ରିମ୍ ରିଚାର୍ଜ |,Current feedback
ସାମ୍ପ୍ରତିକ ଲିଭରେଜ୍ |,Current hogging
ସାମ୍ପ୍ରତିକ ସୀମା |,Current limit
ମାର୍ଜିନାଲ୍ କରେଣ୍ଟ୍ ପ୍ରତିରୋଧକ |,Current limiting resistor
ଷ୍ଟ୍ରିମ୍ ପ୍ରତିଫଳନ |,Current mirror
ଷ୍ଟ୍ରିମ୍ ମୋଡ୍ ଲଜିକ୍ |,Current mode logic
ଷ୍ଟ୍ରିମ୍ ଆକ୍ସେସ୍ |,Current sink
ଷ୍ଟ୍ରିମ୍ ଉତ୍ସ |,Current source
କରେଣ୍ଟ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |,Current to voltage converter
ସାମ୍ପ୍ରତିକ ସ୍ଥାନାନ୍ତର ଅନୁପାତ |,Current transfer ratio
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,Current transformer
ସ୍ଥିର କରେଣ୍ଟ |,Currentrating
"ସୂଚକ, କର୍ସର୍",Cursor
କମ୍ ଡ୍ରାଇଭର ଭୋଲଟେଜ୍ |,Cut in voltage
"ଶେଷ ପକ୍ଷପାତ, ଶେଷ ପକ୍ଷପାତ |",Cut off bias
ଶେଷ ଆବୃତ୍ତି,Cut off frequency
ଶେଷ ଜୋନ୍ |,Cut-off region
ବକ୍ର ଚିହ୍ନ,Curve traces
ଚକ୍ର,Cycle
ଚକ୍ର ଚ ur ର୍ଯ୍ୟ |,Cycle stealing
ସିଲିଣ୍ଡ୍ରିକ୍ ଲେନ୍ସ |,Cylindrical lens
ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ,Crystal display
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,D to A converter
ଡିସି ପୁନରୁଦ୍ଧାର ସର୍କିଟ |,D.C. restorer circuit
ଡିଜିଟାଲ୍ / ଆନାଗଲ୍ କନଭର୍ଟର |,D/A converter
"ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର, DAC |",DAC (digital analog converter)
ଖରାପ ବିନିଯୋଗ |,Damaged input
amp ୁଲା ଦୋହଲିଯିବା |,Damped oscillation
ଉଦାସୀନ ସମୟ |,Damped period
ଡମ୍ପିଂ,Damping
ଭର୍ଟେକ୍ସ କରେଣ୍ଟ୍,Damping eddy current
ଡମ୍ପିଂ କୋଏଫିସିଏଣ୍ଟ୍ |,Damping factor
ଗା dark କରେଣ୍ଟ୍ |,Dark current
ଡାରଲିଙ୍ଗଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Darlington amplifier
ଡାରଲିଙ୍ଗଟନ୍ ସର୍କିଟ୍ |,Darlington circuit
ଡାରଲିଙ୍ଗଟନ୍ ଯୋଡି |,Darlington pair
dos,Das
"ତଥ୍ୟ, ବିଶ୍ୱାସ",Data
ରୋଜଗାର କରୁଥିବା ଶରୀର ଉପରେ ବିଶ୍ୱାସ କର |,Data acquisition system
ତଥ୍ୟ ସଂରକ୍ଷଣ,Data base
ଡାଟା କୋଡ୍,Data code
ତଥ୍ୟ ଲେଖକ,Data logger
ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,Data multiplexer
"ଡାଟା ପୋର୍ଟ, ଡାଟା ପୋର୍ଟ |",Data port
ଡାଟା ପିକର୍,Data selector
ତଥ୍ୟ ଫର୍ଦ୍ଦ,Data sheet
dB / oct,DB/octane
ଡିସି ଏମ୍ପ୍ଲିଫାୟର୍ |,Dc amplifier
ଡିସି ମୋଟର |,DC motor
ଡିସି ଅଫସେଟ୍ |,Dc offset
ଡିସି। ଶକ୍ତି ଯୋଗାଣ,Dc power supply
ଡିସି। ପୁନ ett ସ୍ଥାପନ,Dc restoration
ଡିସି। ପୁନରୁଦ୍ଧାରକାରୀ,Dc restorer
dc ରୁ ac କନଭର୍ଟର |,Dc to ac converter
