Telugu,Hindi
బూమ్,"बूम, तीव्रवृद्धि"
బూస్ట్,"बढ़ाना; वर्धन, उछाल"
బూస్టర్,वर्धक
బూస్టర్ లైట్,वर्धक प्रकाश
బూస్టింగ్,वर्धन
బూటింగ్,बूटकरण
బూట్స్ట్రాప్,बूटस्ट्रैप
దిగువ కాంతి,तलीय प्रकाश
బౌన్స్ లైట్,"उच्छलन प्रकाश, प्रस्कन्द प्रकाश"
విచ్ఛిన్నం,"भंग, भंजन"
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,भंजन वोल्टता
వంతెన మూలకం,सेतु अवयव
బ్రిడ్జ్ రెక్టిఫైయర్,सेतुबद्ध दिष्टकारी
వంతెన ‘టి’ అటెన్యూయేటర్,सेतुबद्ध ‘T’ क्षीणकारी
వంతెన నిర్మాణం,सेतुबद्ध संरचना
బ్రిడ్జింగ్,सेतुबंधन
బ్రిడ్జింగ్ యాంప్లిఫైయర్,सेतुबंधन प्रवर्धक
వంతెన నష్టం,सेतुबंधन हानि
ప్రకాశం,"द्युति, दीप्ति"
ప్రకాశం నియంత్రణ,"द्युति नियंत्रण, दीप्ति नियंत्रण"
పెళుసు,भंगुर
పెళుసైన పదార్ధం,भंगुर पदार्थ
బ్రాడ్‌బ్యాండ్,विस्तृत बैंड
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,विस्तृत बैंड प्रवर्धक
బ్రాడ్‌బ్యాండ్ ISDN,"विस्तृत बैंड आई एस डी एन, विस्तृत बैंड ISDN"
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,विस्तृत बैंड तंत्र
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,प्रसारण एवं संचार प्रौद्योगिकी
ప్రసార కవరేజ్,प्रसारण व्याप्ति
ప్రసార రిసీవర్,प्रसारण अभिग्राही
ప్రసార సేవా ప్రణాళిక,प्रसारण सेवा योजना
ప్రసార ట్రాన్స్మిటర్,प्रसारण प्रेषित्र
బ్రాడ్‌కాస్టర్,प्रसारणकर्ता
ప్రసారం,प्रसारण
బ్రాడ్కాస్టింగ్ స్టేషన్,प्रसारण केंद्र
విరిగింది,खंडित
బ్రౌజర్,"विचरक, ब्राउजर"
బ్రౌజింగ్,विचरण
బుడగ,"बुदबुद, बुलबुला"
బఫర్,बफर
బఫర్ యాంప్లిఫైయర్,बफर प्रवर्धक
బఫర్ ట్యూబ్,बफर नलिका
బగ్,"दोष, बग"
అంతర్నిర్మిత యాంటెన్నా,अंतर्निर्मित ऐन्टेना
బర్నర్,"बर्नर, ज्वालक"
బర్నింగ్,ज्वलन
పేలుడు లోపం,प्रस्फोट त्रुटि
పేలుడు చొప్పించే పల్స్,प्रस्फोट निवेशन स्पंद
పేలుడు దశ,प्रस्फोट प्रावस्था
బస్సు,बस
వ్యాపార నైపుణ్యం,"व्यापार बोध, व्यापार बुद्धि"
బజర్,बज़र
పాస్ ద్వారా,उपमार्ग
