Assamese,Gujarati
কম্পিউটাৰ গ্ৰাফিক্স,કમ્પ્યુટર ગ્રાફિક્સ
কম্পিউটাৰৰ নিৰ্দেশনা,કમ્પ્યુટર સૂચના
কম্পিউটাৰ ভাষা,કમ્પ્યુટર ભાષા
কম্পিউটাৰ নেটৱৰ্ক,કમ્પ્યુટર નેટવર્ક
কম্পিউটাৰ বিজ্ঞান,કમ્પ્યુટર વિજ્ઞાન
কম্পিউটাৰ সুৰক্ষা,કમ્પ્યુટર સુરક્ષા
কম্পিউটাৰ চিমুলেটন,કમ્પ્યુટર સિમ્યુલેટન
কম্পিউটাৰ বিশেষজ্ঞ,કમ્પ્યુટર નિષ્ણાત
কম্পিউটাৰাইজেচন,કોમ્પ્યુટરાઇઝેશન
কম্পিউটাৰিষ্ট,કમ્પ્યુટરિસ્ટ
কম্পিউটাৰাইজ কৰা,કમ્પ્યુટરાઇઝેશન
কম্পিউটিং,કમ્પ્યુટિંગ
ধাৰণা,ખ્યાલ
সমকালীনতা,સંમતિ
সমকালীন,સમવર્તી
কণ্ডিচন ভেৰিয়েবল,સ્થિતિ ચલ
চৰ্তসাপেক্ষ অপাৰেটৰ,શરતી ઓપરેટર
চৰ্তসাপেক্ষ বিবৃতি,શરતી નિવેદન
পৰিবাহী,વાહક
কনফাৰেন্সিং,કોન્ફરન્સિંગ
গোপনীয়তা,ગોપનીયતા
বিন্যাস,રૂપરેખાંકન
ভিৰ,ભીડ
সংযোগ,જોડાણમાં
সংযোগ গতি,કનેક્ટ ગતિ
সংযোগ,જોડાણ
সংযোগ কম যোগাযোগ,કનેક્શન ઓછું સંચાર
সংযোগ মুক্তি,જોડાણ પ્રકાશન
সংযোগ,કનેક્ટિવિટી
সংযোগকাৰী,કનેક્ટર
একেৰাহে,સળંગ
ফলস্বৰূপ,પરિણામે
কনছ&#39;ল,કન્સોલ
একত্ৰীকৰণ,એકીકરણ
নেৰানেপেৰা,સતત
নিৰন্তৰ নিৰ্দেশনা,સતત સૂચના
বাধা,અવરોધ
কনষ্ট্ৰাক্টৰ,કન્સ્ટ્રક્ટર
পাত্ৰ,કન્ટેનર
বিষয়,સામગ્રી
সন্দৰ্ভ,સંદર્ભ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),સંદર્ભ મુક્ત વ્યાકરણ (CFG)
প্ৰসংগ চুইচ,સંદર્ભ સ્વીચ
আকস্মিকতা,આકસ્મિક
সংকোচন,સંકોચન
বিষমতা,વિપરીત
নিয়ন্ত্ৰণ,નિયંત્રણ
নিয়ন্ত্ৰণ এলেকা,નિયંત્રણ વિસ્તાર
নিয়ন্ত্ৰণ বিট,નિયંત્રણ બીટ
নিয়ন্ত্ৰণ বাছ,નિયંત્રણ બસ
নিয়ন্ত্ৰণ কাৰ্ড,નિયંત્રણ કાર્ડ
নিয়ন্ত্ৰণ বৰ্তনী,નિયંત્રણ સર્કિટ
নিয়ন্ত্ৰণ চক্ৰ,નિયંત્રણ ચક્ર
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,નિયંત્રણ એન્જિનિયરિંગ
নিয়ন্ত্ৰণ কি&#39;,નિયંત્રણ કી
নিয়ন্ত্ৰণ যুক্তি,નિયંત્રણ તર્ક
নিয়ন্ত্ৰণ লুপ,નિયંત્રણ લૂપ
নিয়ন্ত্ৰণ চিহ্ন,નિયંત્રણ ચિહ્ન
নিয়ন্ত্ৰণ কাৰ্য্য,નિયંત્રણ કામગીરી
নিয়ন্ত্ৰণ পেনেল,કંટ્રોલ પેનલ
নিয়ন্ত্ৰণ সংকেত,નિયંત્રણ સંકેત
নিয়ন্ত্ৰণ চুইচ,નિયંત્રણ સ્વીચ
নিয়ন্ত্ৰণ টেপ,નિયંત્રણ ટેપ
নিয়ন্ত্ৰণ টাৰ্মিনেল,નિયંત્રણ ટર્મિનલ
নিয়ন্ত্ৰণ একক (CU),કંટ્રોલ યુનિટ (CU)
অভিসৰণ,કન્વર્જન્સ
কথা-বাৰ্তা,વાતચીત
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,વાતચીત સમયની વહેંચણી
ৰূপান্তৰ,રૂપાંતર
ৰূপান্তৰক,કન્વર્ટર
কুকৰ উপপাদ্য,કૂકનું પ્રમેય
সহ-প্ৰচেছৰ,સહ-પ્રોસેસર
কপি কৰক,નકલ
কপিৰাইট,કૉપિરાઇટ
কৰ্ড,દોરી
কৰ্ডলেছ টেলিফোন,કોર્ડલેસ ટેલિફોન
corollary,પરિણામ
সংশোধন,કરેક્શન
দুৰ্নীতিগ্ৰস্ত,દૂષિત
হিচাপ কৰা,ગણતરી
বিৰোধ,કાઉન્ટર
দেশৰ কোড,દેશનો કોડ
সহাৱস্থান,સહપ્રવૃત્તિ
কভাৰেজ,કવરેજ
খুন্দা মৰা,ક્રેશ
জটিল পথ,મુશ્કેલ રસ્તો
জটিল পথ পদ্ধতি (CPM),જટિલ માર્ગ પદ્ધતિ (CPM)
ক্ৰছ চেক,ક્રોસ ચેક
ক্ৰছ কম্পাইলাৰ,ક્રોસ કમ્પાઇલર
ক্ৰছ জুই,ક્રોસ ફાયર
ক্ৰছ টক,ક્રોસ ટોક
ক্ৰিপ্টোগ্ৰাফিক,ક્રિપ્ટોગ્રાફિક
ক্ৰিপ্টোগ্ৰাফী,સંકેતલિપી
মুদ্ৰাৰ চিহ্ন,ચલણ પ્રતીક
বৰ্তমান ডাইৰেকটৰি,વર્તમાન ડિરેક્ટરી
বৰ্তমান উইন্ডো,વર્તમાન વિન્ડો
কাৰ্চাৰ,કર્સર
বক্ৰ,વળાંક
কাটি পেষ্ট কৰক,કાપો અને પેસ્ટ કરો
কাটিব পৰা পদ্ধতি,કાપવાની પદ્ધતિ
চাইবাৰ,સાયબર
চাইবাৰ কেফে,સાયબર કાફે
চাইবাৰ নগদ ধন,સાયબર રોકડ
চাইবাৰ অপৰাধ,સાયબર અપરાધ
চাইবাৰ ডেলিক,સાયબર ડેલીક્સ
চাইবাৰ আইন,સાયબર કાયદો
চাইবাৰ যৌনতা,સાયબર સેક્સ
চাইবাৰনেটিক্স,સાયબરનેટિક્સ
চাইবাৰনেচন,સાયબરનેશન
চক্ৰ,ચક્ર
চক্ৰ স্মৃতিশক্তি,ચક્ર મેમરી
চক্ৰ চুৰি,સાયકલ ચોરી
চক্ৰৰ সময়,ચક્ર સમય
চক্ৰীয়,ચક્રીય
ডেমন,ડિમન
ডেইজী চকা,ડેઝી વ્હીલ
ডাটা প্ৰশাসক,ડેટા એડમિનિસ્ટ્રેટર
তথ্য আবণ্টন,ડેટા ફાળવણી
ডাটা এৰিয়া,ડેટા વિસ્તાર
ডাটা এৰে,ડેટા એરે
ডাটা বেচ,ડેટા બેઝ
ডাটা ব্ৰেক,ડેટા બ્રેક
ডাটা বাছ,ડેટા બસ
ডাটা কেৰিয়াৰ,ડેટા વાહક
ডাটা চেল,ડેટા સેલ
ডাটা চেনেল,ડેટા ચેનલ
ডাটা যোগাযোগ,ડેટા કમ્યુનિકેશન
তথ্য সংকোচন,ડેટા કમ્પ્રેશન
ডাটা ফিল্ড,માહિતી ક્ષેત્ર
ডাটা ফাইল,ડેટા ફાઇલ
তথ্যৰ প্ৰবাহ,માહિતી પ્રવાહ
ডাটা প্ৰবাহ চাৰ্ট,ડેટા ફ્લો ચાર્ટ
ডাটা হাইৰাৰ্কি,ડેટા વંશવેલો
তথ্যৰ স্তৰ,ડેટા સ્તર
ডাটা লাইব্ৰেৰী,ડેટા લાઇબ્રેરી
ডাটা লিংক স্তৰ,ડેટા લિંક સ્તર
ডাটা লিংক স্তৰ (DLL),ડેટા લિંક લેયર (DLL)
তথ্য ব্যৱস্থাপনা,માહિતી વ્યવસ્થાપન
ডাটা মেনিপুলেচন,ડેટા મેનીપ્યુલેશન
ডাটা মেনিপুলেচন ভাষা (DML),ડેટા મેનીપ્યુલેશન લેંગ્વેજ (DML)
ডাটা মডেম,ડેટા મોડેમ
তথ্য পৰিৱৰ্তন,ડેટા ફેરફાર
ডাটা নেটৱৰ্ক,ડેટા નેટવર્ક
ডাটা অপাৰেচন,માહિતી કામગીરી
ডাটা সংস্থাপন,ડેટા સંસ્થા
ডাটা আউটপুট,ડેટા આઉટપુટ
ডাটা পথ,ડેટા પાથ
তথ্য প্ৰস্তুত কৰা,ડેટાની તૈયારી
ডাটা গোপনীয়তা,ડેટા ગોપનીયતા
ডাটা প্ৰচেছৰ,ડેટા પ્રોસેસર
তথ্য সুৰক্ষা,ડેટા જાણવણી
ডাটা ৰেকৰ্ড,ડેટા રેકોર્ડ
তথ্য উদ্ধাৰ কৰা,માહિતી પુનઃપ્રાપ્તિ
ডাটা ৰুটিন,ડેટા રૂટિન
ডাটা সুৰক্ষা,ડેટા સુરક્ષા
ডাটা ছেট,ડેટા સેટ
ডাটা সংকেত,ડેટા સિગ્નલ
ডাটা ডুব যোৱা,ડેટા સિંક
তথ্যৰ উৎস,માહિતીનું પ્રાપ્તિસ્થાન
তথ্যৰ নিৰ্দিষ্টকৰণ,ડેટા સ્પષ્ટીકરણ
ডাটা ষ্টেচন,ડેટા સ્ટેશન
ডাটা সংৰক্ষণ,માહિતી સંગ્રાહક
তথ্য সংৰক্ষণ গঠন,માહિતી સંગ્રહ માળખું
তথ্যৰ গঠন,ડેટા માળખું
ডাটা চুইচ,ડેટા સ્વીચ
ডাটা টেবুল,ડેટા ટેબલ
ডাটা টাৰ্মিনেল,ડેટા ટર્મિનલ
ডাটা ট্ৰান্সক্ৰিপচন,ડેટા ટ્રાન્સક્રિપ્શન
ডাটা ট্ৰেন্সফাৰ,ડેટા ટ્રાન્સફર
ডাটা ট্ৰেন্সমিছন,ડેટા ટ્રાન્સમિશન
ডাটা ট্ৰেন্সমিছন চেনেল,ડેટા ટ્રાન્સમિશન ચેનલ
তথ্যৰ ধৰণ,ડેટા પ્રકાર
ডাটা ইউনিট,ડેટા યુનિટ
তথ্য বৈধকৰণ,માહિતી માન્યતા
ডাটাবেছ,ડેટાબેઝ
ডাটাবেছ প্ৰশাসন,ડેટાબેઝ વહીવટ
ডাটাবেছ ডিজাইন,ડેટાબેઝ ડિઝાઇન
ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা,ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ
ডাটাগ্ৰাভ,ડેટાગ્રાવ
ডাটাম,ડેટમ
ডেড জ&#39;ন,મૃત્યુ ક્ષેત્ર
ডেডলক,મડાગાંઠ
ডেডলক প্ৰতিৰোধ,ડેડલોક નિવારણ
ডিবাগ কৰক,ડિબગ
সিদ্ধান্ত বাকচ,નિર્ણય બોક્સ
