Assamese,Marathi
নিয়ন্ত্ৰণ বিট,नियंत्रण बिट
নিয়ন্ত্ৰণ বাছ,नियंत्रण बस
নিয়ন্ত্ৰণ কাৰ্ড,नियंत्रण कार्ड
নিয়ন্ত্ৰণ বৰ্তনী,नियंत्रण सर्किट
নিয়ন্ত্ৰণ চক্ৰ,नियंत्रण चक्र
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,नियंत्रण अभियांत्रिकी
নিয়ন্ত্ৰণ কি&#39;,नियंत्रण की
নিয়ন্ত্ৰণ যুক্তি,नियंत्रण तर्क
নিয়ন্ত্ৰণ লুপ,नियंत्रण लूप
নিয়ন্ত্ৰণ চিহ্ন,नियंत्रण चिन्ह
নিয়ন্ত্ৰণ কাৰ্য্য,नियंत्रण ऑपरेशन
নিয়ন্ত্ৰণ পেনেল,नियंत्रण पॅनेल
নিয়ন্ত্ৰণ সংকেত,नियंत्रण सिग्नल
নিয়ন্ত্ৰণ চুইচ,नियंत्रण स्विच
নিয়ন্ত্ৰণ টেপ,नियंत्रण टेप
নিয়ন্ত্ৰণ টাৰ্মিনেল,नियंत्रण टर्मिनल
নিয়ন্ত্ৰণ একক (CU),कंट्रोल युनिट (CU)
অভিসৰণ,अभिसरण
কথা-বাৰ্তা,संभाषण
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,संवादात्मक वेळ सामायिकरण
ৰূপান্তৰ,रूपांतरण
ৰূপান্তৰক,कनवर्टर
কুকৰ উপপাদ্য,कुकचे प्रमेय
সহ-প্ৰচেছৰ,सह-प्रोसेसर
কপি কৰক,कॉपी
কপিৰাইট,कॉपीराइट
কৰ্ড,दोरखंड
কৰ্ডলেছ টেলিফোন,कॉर्डलेस टेलिफोन
corollary,परिणाम
সংশোধন,दुरुस्ती
দুৰ্নীতিগ্ৰস্ত,भ्रष्ट
হিচাপ কৰা,मोजणे
বিৰোধ,काउंटर
দেশৰ কোড,राष्ट्र संकेतांक
সহাৱস্থান,सहप्रसरण
কভাৰেজ,कव्हरेज
খুন্দা মৰা,आपटी
জটিল পথ,गंभीर मार्ग
জটিল পথ পদ্ধতি (CPM),गंभीर मार्ग पद्धत (CPM)
ক্ৰছ চেক,फेर पडताळणी
ক্ৰছ কম্পাইলাৰ,क्रॉस कंपाइलर
ক্ৰছ জুই,क्रॉस फायर
ক্ৰছ টক,क्रॉस चर्चा
ক্ৰিপ্টোগ্ৰাফিক,क्रिप्टोग्राफिक
ক্ৰিপ্টোগ্ৰাফী,क्रिप्टोग्राफी
মুদ্ৰাৰ চিহ্ন,चलन चिन्ह
বৰ্তমান ডাইৰেকটৰি,वर्तमान निर्देशिका
বৰ্তমান উইন্ডো,वर्तमान विंडो
কাৰ্চাৰ,कर्सर
বক্ৰ,वक्र
কাটি পেষ্ট কৰক,कट आणि पेस्ट करा
কাটিব পৰা পদ্ধতি,कट पद्धत
চাইবাৰ,सायबर
চাইবাৰ কেফে,सायबर कॅफे
চাইবাৰ নগদ ধন,सायबर रोख
চাইবাৰ অপৰাধ,सायबर गुन्हे
চাইবাৰ ডেলিক,सायबर डेलिक
চাইবাৰ আইন,सायबर कायदा
চাইবাৰ যৌনতা,सायबर सेक्स
চাইবাৰনেটিক্স,सायबरनेटिक्स
চাইবাৰনেচন,सायबरनेशन
চক্ৰ,सायकल
চক্ৰ স্মৃতিশক্তি,सायकल मेमरी
চক্ৰ চুৰি,सायकल चोरी
চক্ৰৰ সময়,सायकल वेळ
চক্ৰীয়,चक्रीय
ডেমন,डिमन
ডেইজী চকা,डेझी व्हील
ডাটা প্ৰশাসক,डेटा प्रशासक
তথ্য আবণ্টন,डेटा वाटप
ডাটা এৰিয়া,डेटा क्षेत्र
ডাটা এৰে,डेटा अॅरे
ডাটা বেচ,डेटा बेस
ডাটা ব্ৰেক,डेटा ब्रेक
ডাটা বাছ,डेटा बस
ডাটা কেৰিয়াৰ,डेटा वाहक
ডাটা চেল,डेटा सेल
ডাটা চেনেল,डेटा चॅनेल
ডাটা যোগাযোগ,डेटा संप्रेषण
তথ্য সংকোচন,डेटा कॉम्प्रेशन
ডাটা ফিল্ড,डेटा फील्ड
ডাটা ফাইল,डेटा फाइल
তথ্যৰ প্ৰবাহ,माहितीचा प्रवाह
ডাটা প্ৰবাহ চাৰ্ট,डेटा प्रवाह चार्ट
ডাটা হাইৰাৰ্কি,डेटा पदानुक्रम
তথ্যৰ স্তৰ,डेटा पातळी
ডাটা লাইব্ৰেৰী,डेटा लायब्ररी
ডাটা লিংক স্তৰ,डेटा लिंक स्तर
ডাটা লিংক স্তৰ (DLL),डेटा लिंक लेयर (DLL)
তথ্য ব্যৱস্থাপনা,माहिती व्यवस्थापन
ডাটা মেনিপুলেচন,डेटा हाताळणी
ডাটা মেনিপুলেচন ভাষা (DML),डेटा हाताळणी भाषा (DML)
ডাটা মডেম,डेटा मोडेम
তথ্য পৰিৱৰ্তন,डेटा बदल
ডাটা নেটৱৰ্ক,डेटा नेटवर्क
ডাটা অপাৰেচন,डेटा ऑपरेशन
ডাটা সংস্থাপন,डेटा संस्था
ডাটা আউটপুট,डेटा आउटपुट
ডাটা পথ,डेटा मार्ग
তথ্য প্ৰস্তুত কৰা,डेटा तयार करणे
ডাটা গোপনীয়তা,डेटा गोपनीयता
ডাটা প্ৰচেছৰ,डेटा प्रोसेसर
তথ্য সুৰক্ষা,माहिती संरक्षण
ডাটা ৰেকৰ্ড,डेटा रेकॉर्ड
তথ্য উদ্ধাৰ কৰা,डेटा पुनर्प्राप्ती
ডাটা ৰুটিন,डेटा दिनचर्या
ডাটা সুৰক্ষা,डेटा सुरक्षा
ডাটা ছেট,डेटा सेट
ডাটা সংকেত,डेटा सिग्नल
ডাটা ডুব যোৱা,डेटा सिंक
তথ্যৰ উৎস,माहितीचा स्रोत
তথ্যৰ নিৰ্দিষ্টকৰণ,डेटा तपशील
ডাটা ষ্টেচন,डेटा स्टेशन
ডাটা সংৰক্ষণ,डेटा स्टोरेज
তথ্য সংৰক্ষণ গঠন,डेटा स्टोरेज संरचना
তথ্যৰ গঠন,डेटा संरचना
ডাটা চুইচ,डेटा स्विच
ডাটা টেবুল,डेटा टेबल
ডাটা টাৰ্মিনেল,डेटा टर्मिनल
ডাটা ট্ৰান্সক্ৰিপচন,डेटा ट्रान्सक्रिप्शन
ডাটা ট্ৰেন্সফাৰ,डेटा ट्रान्सफर
ডাটা ট্ৰেন্সমিছন,डेटा ट्रान्समिशन
ডাটা ট্ৰেন্সমিছন চেনেল,डेटा ट्रान्समिशन चॅनेल
তথ্যৰ ধৰণ,डेटा प्रकार
ডাটা ইউনিট,डेटा युनिट
তথ্য বৈধকৰণ,माहितीचे वैधीकरण
ডাটাবেছ,डेटाबेस
ডাটাবেছ প্ৰশাসন,डेटाबेस प्रशासन
ডাটাবেছ ডিজাইন,डेटाबेस डिझाइन
ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা,डेटाबेस व्यवस्थापन प्रणाली
ডাটাগ্ৰাভ,datagrav
ডাটাম,माहिती
ডেড জ&#39;ন,मृत क्षेत्र
