Punjabi,Tamil
ਧੁਨੀ ਰੇਡੀਓਮੀਟਰ,ஒலி ரேடியோமீட்டர்
ਧੁਨੀ ਸਦਮਾ,ஒலி அதிர்ச்சி
ਧੁਨੀ ਪਰਸਪਰ ਪ੍ਰਮੇਯ,ஒலி பரஸ்பர தேற்றம்
ਧੁਨੀ ਘਟਾਉਣ ਕਾਰਕ,ஒலி குறைப்பு காரணி
ਧੁਨੀ ਪ੍ਰਤੀਬਿੰਬ ਗੁਣਾਂਕ,ஒலி பிரதிபலிப்பு குணகம்
ਧੁਨੀ ਅਪਵਰਤਨ,ஒலி ஒளிவிலகல்
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ஒலி எதிர்ப்பு
ਧੁਨੀ ਜਵਾਬ,ஒலி பதில்
ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ,ஒலி சிதறல்
ਸੁਣਵਾਈ ਬਿੰਦੂ,கேட்கும் புள்ளி
ਧੁਨੀ ਕਠੋਰਤਾ,ஒலி விறைப்பு
ਧੁਨੀ ਸਿਸਟਮ,ஒலி அமைப்பு
ਧੁਨੀ ਥਰਮਾਮੀਟਰ,ஒலி வெப்பமானி
ਧੁਨੀ ਗਤੀ,ஒலி வேகம்
ਆਵਾਜ਼ ਦੀ ਲਹਿਰ,ஒலி அலை
ਧੁਨੀ,ஒலியியல்
ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ,ஒலி உறிஞ்சுதல் குணகம்
ਧੁਨੀ ਸਮਾਈ ਭਾਗ,ஒலி உறிஞ்சுதல் கூறு
ਧੁਨੀ ਸਰਕਟ,ஒலி சுற்று
ਧੁਨੀ ਜਵਾਬ,ஒலி பதில்
ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ,ஒலி தாமதக் கோடு
ਧੁਨੀ ਵਿਗਾੜ,ஒலி சிதைவு
ਧੁਨੀ ਧੁਨੀ,ஒலி ஒலியியல்
ਧੁਨੀ ਫਿਲਟਰ,ஒலி வடிகட்டி
ਧੁਨੀ ਰੁਕਾਵਟ*,ஒலி மின்மறுப்பு*
ਫੋਨੋਗ੍ਰਾਫ,ஃபோனோகிராஃப்
ਧੁਨੀ ਓਮ*,ஒலி ஓம்*
ਧੁਨੀ ਸਥਿਰ,ஒலி மாறிலி
ਧੁਨੀ ਫੋਨੋਨ,ஒலி ஃபோனான்
ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ,ஒலி பரிமாற்ற மாறிலி
ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ,ஒலி மாற்று குணகம்
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ஒலி எதிர்ப்பு
ਧੁਨੀ ਕਠੋਰਤਾ,ஒலி விறைப்பு
ਆਵਾਜ਼ ਯੂਨਿਟ,ஒலி அலகு
ਸਾਊਂਡਪਰੂਫ਼,ஒலி எதிர்ப்பு
ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ,ஒலி பக்கக் கோடு
"ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ","ஒலியியல், ஒலியியல்"
ਆਵਾਜ਼ ਮੀਟਰ,ஒலி மீட்டர்
ਆਵਾਜ਼ ਦਾ ਦਬਾਅ,ஒலி அழுத்தம்
ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ,கையகப்படுத்தல் ரேடார்
ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ,ஒளிச்சேர்க்கை கதிர்வீச்சு
ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ,ஆக்டினியம் உமிழ்வு
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ,ஆக்டினோ-யுரேனியம்
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ,ஆக்டினோ-யுரேனியம் தொடர்
ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ,கதிரியக்க மின்சாரம்
"ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ","ஆக்டினோமீட்டர், ஃபோட்டோமிக்ரோமீட்டர்"
"ਕਾਰਵਾਈ, ਕੰਮ","செயல், செயல்"
ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ,செயல் மற்றும் எதிர்வினை
ਕਾਰਵਾਈ ਸਥਿਰ,செயல் மாறிலி
ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ,செல்வாக்கு மண்டலம்
"ਸਰਗਰਮ, ਸਰਗਰਮ","செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது"
ਸਰਗਰਮ ਫੈਲਾਅ,செயலில் பரவல்
"ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ","செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்"
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,செயல்படுத்தும் விளைவு
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,செயல்படுத்தும் விளைவு
ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ,செயல்படுத்தும் பகுப்பாய்வு
ਗਤੀਵਿਧੀ ਕੇਂਦਰ,செயல்பாட்டு மையம்
ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ,செயல்படுத்தும் சோதனையாளர்
ਸਰਗਰਮੀ ਊਰਜਾ,செயல்படுத்தும் ஆற்றல்
ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ,செயல்படுத்தும் என்ட்ரோபி
ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ,செயல்படுத்தல் அதிக மின்னழுத்தம்
ਸਰਗਰਮੀ ਦੀ ਦਰ,செயல்படுத்தும் விகிதம்
"ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ","செயல்படுத்துபவர், செயல்படுத்துபவர்"
ਐਕਟੀਵੇਟਰ ਐਟਮ,செயல்படுத்தும் அணு
ਐਕਸਲੇਟਰ,முடுக்கி
ਸਰਗਰਮ ਸਮਾਈ,செயலில் உறிஞ்சுதல்
ਸਰਗਰਮ ਏਰੀਅਲ,செயலில் வான்வழி
ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ,கதிர்வீச்சு ஆபத்து மண்டலம்
ਸਰਗਰਮ ਜੰਤਰ,செயலில் உள்ள சாதனம்
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,செயலில் இலக்கு
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,செயலில் உள்ள ஹைட்ரஜன்*
ਸਰਗਰਮ ਜਾਲ,செயலில் கண்ணி
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,செயலில் வரி செயலில் வரி
ਸਰਗਰਮ ਲੂਪ,செயலில் வளையம்
ਐਕਟਿਵ ਕੋਡ*,செயலில் உள்ள குறியீடு*
ਸਰਗਰਮ ਸਮੱਗਰੀ,செயலில் உள்ள பொருட்கள்
ਸਰਗਰਮ ਅਣੂ,செயலில் உள்ள மூலக்கூறு
ਸਰਗਰਮ ਜਾਲ,செயலில் கண்ணி
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,செயலில் மறுஉருவாக்கம்
ਸਰਗਰਮ ਖੇਤਰ,செயலில் உள்ள பகுதி
ਸਰਗਰਮ ਨਿਯਮ,செயலில் கட்டுப்பாடு
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,செயலில் உள்ள செயற்கைக்கோள்
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,செயலில் பிளவுபட்ட சூரிய சுடர்
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,செயலில் நுண்ணூட்டச்சத்துக்கள்
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,செயலில் கண்காணிப்பு அமைப்பு
ਸਰਗਰਮ transducer,செயலில் மின்மாற்றி
ਸਰਗਰਮ ਸੇਵਨ,செயலில் உட்கொள்ளல்
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,செயல்பாட்டு குணகம்*
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,செயல்பாட்டுக் குறியீடு
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,செயல்பாட்டு விகிதம்
ਸਰਗਰਮੀ ਵੈਕਟਰ,செயல்பாட்டு திசையன்
ਅਸਲ ਮਾਨੀਟਰ,உண்மையான மானிட்டர்
ਅਸਲ ਤਣਾਅ,உண்மையான மன அழுத்தம்
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,தூண்டுதல்
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,தொடங்குபவர்
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,தொடங்குபவர்
ਐਕਿਊਟੀਮੀਟਰ,தீவிரமானி
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,கேட்கும் கூர்மை
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,புகைப்படக் கூர்மை மதிப்பு
ਤੀਬਰ ਕੋਣ,குறுங்கோணம்
ਘੁਸਰ-ਮੁਸਰ,கிசுகிசுத்தல்
ਤੀਬਰ ਤਿਕੋਣ,கடுமையான முக்கோணம்
acyclic,அசைக்ளிக்
ਅਨੁਕੂਲਨ ਕਾਰਜ,தேர்வுமுறை பயன்பாடு
ਅਨੁਕੂਲ ਸਥਿਤੀ,உகந்த நிலை
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,தகவமைப்பு கட்டுப்பாட்டு அமைப்பு
ਅਡਾਪਟੋਮੀਟਰ,அடாப்டோமீட்டர்
ਐਡਕੌਕ ਐਂਟੀਨਾ,அட்காக் ஆண்டெனா
ਸੰਪੇਕਸ਼ਤ,மொத்தத்தில்
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,தொகுப்பு நேரம்
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,தொகுத்தல்-கழித்தல் நேரம்
ਜੋੜਨ ਵਾਲਾ,சேர்ப்பான்
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)","தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)"
ਜੋੜ ਸਥਿਰ,கூட்டல் மாறிலி
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,முடுக்கம்-தொகை விதி
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,தூரம்-தொகை விதி
ਵੇਗ-ਜੋੜ ਨਿਯਮ,வேகம்-தொகை விதி
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,திசையன்களின் தொகை
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,சேகரிப்பு எதிர்வினை
ਵਾਧੂ ਮੰਜ਼ਿਲ,கூடுதல் தளம்
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)","இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)"
"additive, additive","சேர்க்கை, சேர்க்கை"
additive ਸਿਸਟਮ,சேர்க்கை அமைப்பு
ਸੰਯੁਕਤ ਅੱਖਰ,இணைப்பு எழுத்துக்கள்
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,மொத்த எழுத்து செயல்முறை
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,கூடுதல் நிரப்பு நிறம்
additive ਸਥਿਰ,சேர்க்கை மாறிலி
additive ਟ੍ਰੈਕਸ਼ਨ,சேர்க்கை இழுவை
additive ਪ੍ਰਭਾਵ,சேர்க்கை விளைவு
additive ਕਾਰਕ,சேர்க்கை காரணி
additive ਫੰਕਸ਼ਨ,சேர்க்கை செயல்பாடு
additive ਮਿਸ਼ਰਣ,சேர்க்கை கலவை
additive ਰੂਟ,சேர்க்கை வேர்
additive ਕਾਰਜ,சேர்க்கை செயல்முறை
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,சேர்க்கை
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,சேர்க்கை குவாண்டம் எண்
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,சேகரிப்பு எதிர்வினை
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,சேர்க்கை
aditron,அடிட்ரான்
ਜਾਣੋ*,தெரியும்*
ਪਤਾ ਗਣਨਾ,முகவரி கணக்கீடு
ਪਤਾ,முகவரி
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,முகவரி குறியாக்கம்
ਪਤਾ ਸਮੀਕਰਨ,முகவரி வெளிப்பாடு
ਪਤਾਯੋਗਤਾ,முகவரித்திறன்
ਪਤਾ ਪੱਟੀ,முகவரிப் பட்டி
ਪਤਾ ਰੋਸ਼ਨੀ,முகவரி விளக்கு
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,முகவரி மாற்றம்
ਪਤੰਸ਼,பதன்ஷ்
ਪਤਾ ਰਜਿਸਟਰ,முகவரி பதிவு
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,முகவரி தேர்வு சுவிட்ச்
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,முகவரி வரிசையாக்க அட்டவணை
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,உரையாற்றுதல்
adresograph,adresograph
ਪਤਾ ਸਿਸਟਮ,முகவரி அமைப்பு
adhesion,ஒட்டுதல்
ਚਿਪਕਣ ਤਣਾਅ,ஒட்டுதல் அழுத்தம்
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,பிசின் ஆற்றல்
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,பிசின் தடுப்பு
adiabat,அடியாபட்
adiabatic,அடியாபாடிக்
adiabatic ਪ੍ਰਵੇਗ,அடியாபாடிக் முடுக்கம்
adiabatic ਅਨੁਮਾਨ,அடியாபாடிக் தோராயம்
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,அடியாபாட்டிக் தொகுதி குணகம்
adiabatic ਥਰਮਾਮੀਟਰ,அடியாபாட்டிக் வெப்பமானி
adiabatic ਤਬਦੀਲੀ,அடிபயாடிக் மாற்றம்
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ","அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்"
adiabatic ਸੰਕੁਚਿਤਤਾ,அடியாபாடிக் சுருக்கத்தன்மை
adiabatic ਕੰਪਰੈਸ਼ਨ,அடியாபாடிக் சுருக்கம்
adiabatic ਗਰਭ ਨਿਰੋਧ,அடியாபாடிக் கருத்தடை
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,அடியாபாடிக் குளிரூட்டும் வரம்பு
adiabatic ਵਕਰ,அடியாபாடிக் வளைவு
adiabatic ਵਿਗਾੜ,அடியாபாடிக் சிதைவு
adiabatic demagnetization,அடியாபாடிக் டிமேக்னடைசேஷன்
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,அடிபயாடிக் தீர்மானம்
adiabatic ਵਿਸਥਾਪਨ,அடியாபாடிக் இடப்பெயர்ச்சி
adiabatic ਪ੍ਰਭਾਵ,அடிபயாடிக் விளைவு
adiabatic ਲਚਕਤਾ,அடியாபாடிக் நெகிழ்ச்சி
adiabatic ellipsoid,அடியாபாடிக் நீள்வட்டம்
adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,அடியாபாட்டிக் முழு வெப்ப இழப்பு
adiabatic ਸਮੀਕਰਨ,அடியாபாடிக் சமன்பாடு
adiabatic ਰਾਜ ਸਮੀਕਰਨ,அடியாபாடிக் நிலை சமன்பாடு
adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ,அடியாபாடிக் சமநிலை வெப்பநிலை
adiabatic ਸੰਤੁਲਨ,அடிபயாடிக் சமநிலை
adiabatic ਫੈਲਾਅ,அடியாபாடிக் பரவல்
adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ,அடியாபாடிக் சுடர் வெப்பநிலை
adiabatic ਵਹਾਅ,அடியாபாடிக் ஓட்டம்
adiabatic ਉਚਾਰਨ,அடிபயாடிக் உச்சரிப்பு
adiabatic ਗੈਸ ਸਮੀਕਰਨ,அடியாபாடிக் வாயு சமன்பாடு
adiabatic gradient,அடியாபாடிக் சாய்வு
adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,அடியாபாடிக் வெப்ப இழப்பு
adiabatic ionization ਸੰਭਾਵੀ,அடிபயாடிக் அயனியாக்கம் சாத்தியம்
adiabatic ਘਟਾਓ ਦਰ,அடியாபாடிக் தேய்மான விகிதம்
adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ,அடியாபாடிக் உந்த கட்டணம்
adiabatic ਪ੍ਰਕਿਰਿਆ,அடியாபாடிக் செயல்முறை
adiabatic ਪ੍ਰਤੀਕਰਮ,அடிபயாடிக் எதிர்வினை
adiabatic ਚਾਲ,அடிபயாடிக் நகர்வு
adiabatic ਵਿਗਾੜ ਊਰਜਾ,அடியாபாடிக் சிதைவு ஆற்றல்
adiabatic ਸਰੀਰ,அடியாபாடிக் உடல்
adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ,அடியாபாட்டிக் வெப்ப சாய்வு
adiabatic ਕਮੀ,அடியாபாடிக் குறைப்பு
adiabatic ਪਰਿਵਰਤਨ,அடியாபாடிக் மாற்றம்
"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ","ஒளிச்சேர்க்கை, கதிர்வீச்சு எதிர்ப்பு"
ਗਰਮੀ ਦੀ ਘਾਟ,வெப்ப பற்றாக்குறை
ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ,வெப்ப காப்பு
ਏਡਨ,உதவியாளர்
ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ,அருகாமை விளைவு
"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ","அருகாமை, அருகாமை, அருகாமை"
ਨੇੜੇ ਦੇ ਕੋਣ,அருகில் உள்ள கோணம்
ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ,மூடப்பட்ட சேனல் அட்டென்யூவேஷன்
ਬੰਦ ਸਰਕਟ,மூடப்பட்ட சுற்று
ਬੰਦ ਪੜਾਅ,மூடப்பட்ட கட்டம்
"ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ","இணைக்கப்பட்ட வீடியோ கேரியர், இணைக்கப்பட்ட பட கேரியர்"
