Hindi,Odiya
संधारित्र बैंक,କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |
संधारित्र फिल्टर,କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |
संधारित्र निवेश फिल्टर,କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
चर्खी मोटर,ୱିଚ୍ ମୋଟର |
चर्खी सर्वो निकाय,ପଲି ସର୍ଭୋ ଶରୀର |
चर्खी,ଚାର୍କି
प्रग्रहण,ଧରିବା
प्रग्रहण परिच्छेद,ଧାରା ଧରିବା |
प्रग्रहण प्रभाव,ପ୍ରଭାବ ପ୍ରଭାବ
वाहक रव अनुपात,ବାହକ ଶବ୍ଦ ଅନୁପାତ |
कार रेडियो,କାର୍ ରେଡିଓ |
कार्बन प्रतिरोधक,କାର୍ବନ ପ୍ରତିରୋଧକ |
कार्ड वाचक,କାର୍ଡ ରିଡର୍ |
कार्डिऑड आरेख,କାର୍ଡିଓଏଡ୍ ଚିତ୍ର
कैरेज,ଗାଡି
कैरेज वापसी,ରଥ ଫେରସ୍ତ
वाहक,ବାହକ
वाहक संचार,ବାହକ ଯୋଗାଯୋଗ |
वाहक संकेंद्रण,ବାହକ ଏକାଗ୍ରତା |
वाहक आवृत्ति,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
वाहक जनन,ବାହକ ପ୍ରଜନନ |
वाहक स्तर,ବାହକ ସ୍ତର
वाहक आयुकाल,ବାହକ ଜୀବନ
वाहक गतिशीलता,ବାହକ ଗତିଶୀଳତା |
वाहक गुणन,ବାହକ ଗୁଣନ
वाहक रव स्तर,ବାହକ ଶବ୍ଦ ସ୍ତର |
वाहक परास,ବାହକ ପରିସର |
वाहक पुनर्प्राप्ति परिपथ,ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
वाहक पुनर्निवेशन,ବାହକ ପୁନ ins ସନ୍ନିବେଶ |
वाहकीय प्रकीर्णन,କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |
वाहक संदमन,ବାହକ ଦମନ
वाहक पिंजरन,ବାହକ କେଜ୍ |
वाहक वेग,ବାହକ ବେଗ
हस्तगत बिट,ହାତ ବିଟ୍ |
हस्तगत ध्वज,ପତାକା ଧରିଛି |
"हस्तगत रजिस्टर, हस्तगत पंजी","ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |"
सुवाह्य जनित्र,ପୋର୍ଟେବଲ୍ ଜେନେରେଟର
कार्सन-नियम,କାର୍ସନ୍ ନିୟମ |
कार्ट्रिज फ्यूज,କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |
कार्ट्रिज टेप,କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |
कैरी फोस्टर सेतु,କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |
सोपानी प्रवर्धक,ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
सोपानन,ଗ୍ରେଡେସନ୍
कैसकेड प्रवर्धक,କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"कैसकोड प्रवर्धक, सोपानी प्रवर्धक","କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |"
कैसेट,କ୍ୟାସେଟ୍
उत्प्रेरण,ପ୍ରେରଣା
प्रग्राही कोटर,ବନ୍ଦୀ କୋଟର |
कैथोड,କ୍ୟାଥୋଡ୍ |
कैथोड अनुगामी,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |
कैथोड अनुगामी प्रवर्धक,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
कैथोड संदीप्ति,କ୍ୟାଥୋଡ୍ ଆଲୋକ
कैथोड सामग्री,କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |
कैथोड किरण दोलनदर्शी,କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |
कैथोड किरण नलिका,କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
कैथोड कण क्षेपण,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
कैथोड संदीप्ति,କ୍ୟାଥୋଡ୍ ଆଲୋକ
कौयर फिल्टर,coir ଫିଲ୍ଟର୍ |
कावेर फिल्टर,କାଭର୍ ଫିଲ୍ଟର୍ |
कोटर,କୋଟୋର |
कोटरीय विकिरण,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
कोटर अनुनादी,କୋଟର ରିଜୋନେଟର |
फेट आवेश युग्मित युक्ति(सी सी डी),ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
सी.डी.रोम,ସିଡି ରୋମ୍
सी. डी. रोम ड्राइव,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
सेल (बैटरी),କକ୍ଷ (ବ୍ୟାଟେରୀ)
केंद्रीय संसाधन तत्व,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
केंद्रीय संसाधन इकाई,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
केंद्रीय संसाधित्र,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
मध्यमान,ଅର୍ଥ
मध्य आवृत्ति,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
मध्य निष्कासी ट्रांसफॉर्मर,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
"सिरेमिक, मृत्तिका","ସିରାମିକ୍, ମାଟି"
सिरेमिक पूरक,ସେରାମିକ୍ ଫିଲର୍ |
सिरेमिक फिल्टर,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
सिरेमिक पदार्थ,ସିରାମିକ୍ ସାମଗ୍ରୀ |
सिरेमिक अनुनादी,ସେରାମିକ୍ ରେଜୋନେଟର |
सिरेमिक ध्वनि उद्ग्राही,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
सेरेन्कोव गणित्र,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
सरमेट,ସରମାତ୍ |
कैल्कोजेनाइड,କଲକୋଜେନାଇଡ୍ |
कैल्कोपाइराइट,କାଲକୋପାଇରାଇଟ୍ |
"चैनल, वाहिका","ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
चैनल बैंड विस्तार,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
चैनल कोडित्र,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
चैनल आवृत्ति,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
चैनल वरित्र,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
चैनल पृथक्करण,ଚ୍ୟାନେଲ ପୃଥକତା |
चैनल सिद्धांत,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
वर्ण जनित्र,ବର୍ଣ୍ଣ ଜେନେରେଟର
संप्रतीक पहचान,ବର୍ଣ୍ଣ ଚିହ୍ନ
अभिलाक्षणिक प्रतिबाधा,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
आवेश वाहक,ଚାର୍ଜ ବାହକ
आवेश नियंत्रक प्राचल,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
आवेश युग्मित युक्ति,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
आवेश युग्मित यादृच्छिक अभिगम स्मृति,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
आवेश घनत्व,ଚାର୍ଜ ଘନତା |
आवेश अंतःक्षेपण युक्ति,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
आवेश हानि,ଚାର୍ଜ କ୍ଷତି
आवेश पंपन,ଚାର୍ଜ ପମ୍ପିଂ |
आवेश संवेदी प्रवर्धक,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
आवेश संचयन,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
आवेशित कण,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
आवेशक,ଉତ୍ସାହୀ
ढाँचा,ଫ୍ରେମ୍
रोबिशेव फिल्टर,robyshev ଫିଲ୍ଟର୍ |
जाँच योग,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
जाँच आवृत्ति,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
रासायनिक आबंध,ରାସାୟନିକ ବନ୍ଧ |
रासायनिक वाष्प निक्षेपण,ରାସାୟନିକ ବାଷ୍ପ ଜମା
चाइल्ड लॉक सुविधा,ଶିଶୁ ଲକ୍ ସୁବିଧା |
चाइल्ड का नियम,ଶିଶୁ ନିୟମ
चिप,ଚିପ୍
चिप सक्रियन,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
चोक,ଚକ୍କର
अन्तरायिक,ମଧ୍ୟବର୍ତ୍ତୀ
अन्तरायिक प्रवर्धक,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
अन्तरायिक प्रवर्धक,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
अन्तरायिक विधा,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
क्रोमा प्रवर्धक,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्णकता आरेख,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
वर्णकत्व,pigmentation
वृत्त आरेख,ବୃତ୍ତ ଚିତ୍ର
परिपथ,ସର୍କିଟ
परिपथ विश्लेषण,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
परिपथ विच्छेदक,ସର୍କିଟ ବ୍ରେକର୍ |
परिपथ आरेख,ସର୍କିଟ ଚିତ୍ର
परिपथ संकेतन,ସର୍କିଟ୍ ନୋଟେସନ୍ |
परिपथ स्विचन,ସର୍କିଟ୍ ସୁଇଚ୍
वृत्ताकार तरंग पथ,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
परिसंचारक स्मृति,ବୁଲୁଥିବା ସ୍ମୃତି
बंधन परिपथ,ବନ୍ଧନ ସର୍କିଟ |
क्लैप दोलित्र,କରତାଳି ଓସିଲେଟର |
वर्ग ए प्रवर्धक,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्ग A] B] C] D प्रचालन,କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
वर्ग B प्रवर्धक,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्ग C प्रवर्धक,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
वर्ग D प्रवर्धक,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
S वर्ग निकाय,S ଶ୍ରେଣୀ ଶରୀର |
"निष्कासन, निर्मल","ବହିଷ୍କାର, ପରିଷ୍କାର"
कर्तन,କାଟିବା
कर्तन परिपथ,କାଟିବା ସର୍କିଟ |
कालद,କାଲାଡ |
कालद आवृत्ति,ଘଣ୍ଟା ଆବୃତ୍ତି
कालद स्पंद जनित्र,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
कादल RS फ्लिप फ्लॉप,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
संवृत परिपथ टेलिविजन,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
संवृत पाश प्रचालन,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
संवृत पाश लब्धि,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
पूरक धात्वाक्साइड अर्धचालक,ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |
CMOS युक्ति,CMOS ଉପକରଣ |
सी.एम.आर.आर. (उभयनिष्ठ विधा निराकरण अनुपात),CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ)
CO2लेजर,CO2laser
समाक्ष केबल,ସମବାୟ କେବୁଲ୍ |
समाक्षीय कोटर,ସମବାୟ କୋଟର୍ |
समाक्ष संबंधक,ସମବାୟ ସଂଯୋଜକ |
"समाक्ष संबंधक, समाक्ष अनुयोजक","ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |"
समाक्षीय लाइन,ସମବାୟ ରେଖା |
समाक्षीय रेखा,ସମବାୟ ରେଖା |
समाक्षीय तरंग पथक,ସମବାୟ ତରଙ୍ଗ ପଥ
कोड परिवर्तन,କୋଡ୍ ପରିବର୍ତ୍ତନ
कोड परिवर्तक,କୋଡ୍ ଚେଞ୍ଜର
"कोडेक, कोडर-विकोडर","କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |"
स्टीरियो कोडन,ଷ୍ଟେରିଓ କୋଡିଂ
युग्मन गुणांक,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
निग्रह बल,ପ୍ରତିବନ୍ଧକ ଶକ୍ତି
संसक्त प्रकाश,ସମନ୍ୱିତ ଆଲୋକ |
कुंडली,ରାଶିଫଳ
कुंडली वेष्टन मशीन,କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |
संपाती परिपथ,ସମକକ୍ଷ ସର୍କିଟ |
तप्त कैथोड नली,ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |
शीत झलाई बिंदु,ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |
"संग्राही, संग्राहक","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
संग्राही धारा,ସ୍ରୋତ ସଂଗ୍ରହ
संग्राही क्षय,ସଂଗ୍ରହକାରୀ କ୍ଷୟ |
संग्राही दक्षता,ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |
समांतरकारी लेंस,ସମାନ୍ତରାଳ ଲେନ୍ସ |
वर्ण आलेखन,ବର୍ଣ୍ଣ ଡ୍ରାଫ୍ଟ
रंग प्रस्फोट,ରଙ୍ଗ ଫାଟିଗଲା |
"रंग संकेत, वर्ण कोड","ରଙ୍ଗ କୋଡ୍, ବର୍ଣ୍ଣ କୋଡ୍"
रंग विभेदक सिग्नल,ରଙ୍ଗ ଭିନ୍ନକ୍ଷମ ସଙ୍କେତ |
रंग मारक,ପ୍ରତିକାର
रंगीन मॉनीटर,ରଙ୍ଗ ମନିଟର |
वर्ण पुनरूत्पादन (पुनर्उत्पादन),ବର୍ଣ୍ଣ ପ୍ରଜନନ
वर्ण संतृप्तता,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
रंगीन उपवाहक आवृत्ति,ରଙ୍ଗ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
वर्णतुल्यकाली सिग्नल,ଆକ୍ରୋମାଟିକ୍ ସଙ୍କେତ |
रंगीन टेलिविजन,ରଙ୍ଗ ଟେଲିଭିଜନ |
रंगीन टेलीविजन निकाय,ରଙ୍ଗ ଟେଲିଭିଜନ ଶରୀର |
"कॉलम स्पीकर, स्तम्भाकार ध्वनि निक्षेपक","ସ୍ତମ୍ଭ ସ୍ପିକର, ସ୍ତମ୍ଭ ଧ୍ୱନି ଜମାକାରୀ |"
"कौम्ब फिल्टर, कंघीनुमा फिल्टर","କମ୍ ଫିଲ୍ଟର୍, କମ୍ ଫିଲ୍ଟର୍ |"
संयोजन परिपथ,ସଂଯୋଗ ସର୍କିଟ |
संयोजी तर्क,ମିଳିତ ତର୍କ |
समादेश,ନିର୍ଦ୍ଦେଶ
