Marathi,English
शेपटीचे शरीर,After body
प्रज्वलित करणारा,After burner
परत प्रज्वलन,After burning
परत प्रकाश,After glow
परत उष्णता,After heat
प्रतिमा,After image
उपचारानंतर,After treatment
परिपक्वता नंतर,After-ripening stage
परत प्रवाह,Afterflow
आघात,Aftershock
"वय, वय, वय, काळ, काळ (नाही, ) काळाने प्रभावित करणे, वेळ प्रभावित करणे (ver, )",Age
वेळ प्रभावित,Aged
"कालातीत शरीर, कालातीत शरीर",Aged system
"वृद्धत्व, वृद्धत्व",Ageing (aging)
वेळेचा प्रभाव,Aging (=ageing)
वेळ प्रभाव चाचणी,Aging tst
खोडकर,Agonic
शून्य जंक्शन लाइन,Agonic line
गुरुत्वाकर्षणरहित,Agravic
उपयुक्त पाठपुरावा,Aided tracing
भागीदार,Aileron
समेट,Aim
संलयन विचलन,Aim bias
कंडेनसर,Aiming circle
फिक्सेशन त्रुटी,Aiming error
हवा शोषण,Air absorption
हवाई बॉम्बस्फोट श्रेणी,Air bombing range
हवा श्वसन यंत्र,Air breather
वायु श्वसन,Air breathing
हवा श्वास वाहन,Air breathing vehicle
हवाई बुद्ध,Air bubble
एअर कॅपेसिटर,Air capacitor
alveoli,Air chamber
हवा प्रणाली,Air channel
फ्लाइट चार्ट,Air chart
एअर कॉम्प्रेशन,Air compression
एअर कॉम्प्रेशन रेफ्रिजरेटर,Air compression refrigerating machine
एअर कंप्रेसर,Air compressor
एअर कॅपेसिटर,Air condenser
वातानुकुलीत,Air conditioning
वायुवीजन,Air conduction
हवा थंड करणे,Air cooling
वायुक्रोधी कुंडली,Air cored coil
"एअर डँपर, एअर डँपर",Air damper
हवा ओलसर प्रणाली,Air damping system
हवाई संरक्षण प्रणाली,Air defence system
एअर डिफ्लेक्टर,Air deflector
हवा विध्रुवीकरण सेल,Air depolarised cell
एअर रिप्लेसर पिस्टन,Air displacing piston
वात प्रवत,Air draft
हवा समतुल्य,Air equivalent
समतुल्य वायु पदार्थ,Air equivalent material
समतुल्य हवेची जाडी,Air equivalent thickness
हवा परिसंचरण रेफ्रिजरेटर,Air expansion refrigerating machine
हवा घर्षण,Air friction
एअर फ्यूज्ड क्वार्ट्ज,Air fused quartz
हवेची पोकळी,Air gap
विमानवाहू गाडी,Air lift
"(स्पेक्ट्रम) एअर स्पेक्ट्रम लाइन, एअरलाइन कंपनी, एअर लाइन",Air line
हवाई तालक,Air lock
विमानचालन रेडिओ मदत,Air navigation radio aids
हवा पारगम्यता,Air permeability
हवाई फोटो,Air photo
हवाई छायाचित्रण,Air photography
एअर पोझिशन संगणक,Air pisition indicator
विमानतळ,Air port
एअर प्रीहिटिंग,Air preheating
हवेचा दाब,Air pressure
हवेचा दाब प्रणाली,Air pressure system
हवा पंप,Air pump
हवेचे प्रमाण,Air ratio
हवा नियंत्रक,Air regulator
हवा विखुरणे,Air scatter
"एअर फॅन, एअरक्राफ्ट प्रोपेलर",Air screw
हवेचा वर्षाव,Air shower
"हवाई क्षेत्र, हवाई विश्रांती",Air space
विशिष्ट थ्रस्ट आवेग,Air specific impulse
हवा मानक कार्यक्षमता,Air standard efficiency
हवाई प्रक्षेपण,Air start
एअर थर्मामीटर,Air thermoscope
एअर थर्मोस्टॅट,Air thermostat
स्काय-स्काय रेडिओ ट्रान्समिशन,Air to air communication
आकाश-भूमि रेडिओ प्रसारण,Air to ground radio communication
हवाई वाहतूक नियंत्रण,Air traffic control
वायुमार्ग,Air trajectory
वाऱ्याची लाट,Air wave
b शस्त्र,Air weapon
एअर ब्रेक स्विच,Air-break switch
वायु-पृथ्वी प्रवाह,Air-earth current
पायलटिंग,Air-navigation
सागरी लक्ष्य एअर रडार,Air-to-surface vessel = dumbo
"हवेशीर, हवेशीर",Airborne
एअरबोर्न लवकर चेतावणी रडार,Airborne early warning radar
एअरबोर्न गन डायरेक्टर रडार,Airborne gun laying radar=air borne gun sight radar
वायुमार्गात अडथळा,Airborne interception
एरोस्पेस कनेक्टर ट्रान्समीटर,Airborne jamming transmitter
एअरबोर्न मॅग्नेटोमीटर,Airborne magnetometer
हवेतील आवाज,Airborne noise
एअरबोर्न प्रोफाइल रेकॉर्डर,Airborne profile recorder
"हवाई रडार, हवाई रडार",Airborne radar
हवा उडवणारा काउंटर,Airborne scintillation counter
"हवाई लक्ष्य, हवाई लक्ष्य",Airborne target
ज्वाला कडक करण्याची प्रक्रिया,Airco process
अक्रिय गॅस शील्ड वेल्डिंग,Aircomatic welding
वायू शीतक,Aircooler
एअर कॉर्ड ट्रान्सफॉर्मर,Aircore transformer
विमान,Aircraft
विमान अँटेना स्विच,Aircraft aerial switch
विमान कॅमेरा,Aircraft camera
विमान व्यत्यय,Aircraft interception
विमान शेपूट चेतावणी रडार,Aircraft tail warning radar
विमानतळ क्रियाकलाप ट्रॅकर,Airfield surface movement indicator
वायुवीजन,Airglow
ग्राउंड प्लेन रेडिओ वारंवारता,Airground radio frequency
एरोन,Airone
वैमानिक ऊर्जा समीकरण,Airplane energy equation
वैमानिक कामगिरी,Airplane performance
विमानचालन स्थिरता,Airplane stability
