Marathi,Malayalam
कोएक्सियल पॅराबोलास,ഏകപക്ഷീയമായ പരാബോളകൾ
समाक्षीय विमाने,ഏകപക്ഷീയമായ വിമാനങ്ങൾ
समाक्षीय त्रिकोण,ഏകപക്ഷീയ ത്രികോണങ്ങൾ
कोब - डग्लस फंक्शन,കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ
कोडिंग,കോഡിംഗ്
डेटाचे कोडिंग,ഡാറ്റയുടെ കോഡിംഗ്
सह-डोमेन,സഹ-ഡൊമെയ്ൻ
गुणांक मॅट्रिक्स,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
सहसंबंध गुणांक,പരസ്പര ബന്ധത്തിന്റെ ഗുണകം
निर्धाराचे गुणांक,നിർണ്ണയത്തിന്റെ ഗുണകം
लवचिकता गुणांक,ഇലാസ്തികതയുടെ ഗുണകം
विस्तार गुणांक,വികാസത്തിന്റെ ഗുണകം
घर्षण गुणांक,ഘർഷണത്തിന്റെ ഗുണകം
रेखीय विस्ताराचे गुणांक,രേഖീയ വികാസത്തിന്റെ ഗുണകം
प्रतिगमन गुणांक,റിഗ്രഷൻ ഗുണകം
पृष्ठभाग तणावाचे गुणांक,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
भिन्नतेचे गुणांक,ഗുണനഘടകം
cofactor,സഹഘടകം
नाणे फेकणे (नाणे फेकणे),കോയിൻ ത്രോ (കോയിൻ ടോസ്)
नमुना संकलन,സാമ്പിൾ ശേഖരണം
समरेख,കോളിനിയർ
समरेखता,കോളിനിയറിറ്റി
स्तंभ,കോളം
स्तंभ समतुल्यता,നിര തുല്യത
स्तंभ समतुल्य,നിര തത്തുല്യം
स्तंभ समतुल्य मॅट्रिक्स,നിര തുല്യമായ മാട്രിക്സ്
स्तंभ मॅट्रिक्स,കോളം മാട്രിക്സ്
स्तंभ रँक,നിര റാങ്ക്
स्तंभ कमी केलेले इकोलॉन मॅट्रिक्स,കോളം കുറച്ച echolon മാട്രിക്സ്
स्तंभ वेक्टर,നിര വെക്റ്റർ
स्तंभानुसार,നിരയായി
एकत्रित समीकरण,സംയുക്ത സമവാക്യം
सामान्य कोन,പൊതുവായ കോൺ
सामान्य अक्ष,പൊതു അക്ഷം
सामान्य आधार,പൊതുവായ അടിസ്ഥാനം
सामान्य भाजक,പൊതു വിഭജനം
सामान्य फरक,പൊതുവായ വ്യത്യാസം
सामान्य घटक,പൊതു ഘടകം
सामान्य लॉगरिथम,പൊതുവായ ലോഗരിതം
सामान्य एकाधिक,പൊതുവായ ഗുണിതം
सामान्य प्रमाण,പൊതു അനുപാതം
सामान्य विभाग,പൊതു വിഭാഗം
सामान्य बाजू,പൊതുവായ വശം
सामान्य स्पर्शिका,പൊതുവായ ടാൻജെന്റ്
सामान्य संज्ञा,പൊതുവായ പദം
बदली कायदा,കമ്മ്യൂട്ടേറ്റീവ് നിയമം
बदली मालमत्ता,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
बदली नियम,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
जोडणीचा बदली कायदा,കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
गुणाकाराचा कम्युटेटिव्ह कायदा,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
बदली ऑपरेशन,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
कम्युटेटर गट,കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്
मॅट्रिक्सचे प्रवास,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്
कॉम्पॅक्ट सेट,കോംപാക്റ്റ് സെറ്റ്
तुलना,താരതമ്യത
साधनांची तुलना,മാർഗങ്ങളുടെ താരതമ്യം
टक्केवारीची तुलना,ശതമാനത്തിന്റെ താരതമ്യം
तुलना चाचणी,താരതമ്യ പരിശോധന
सुसंगतता समीकरण,അനുയോജ്യത സമവാക്യം
स्पर्धात्मक खेळ,മത്സര ഗെയിം
स्पर्धात्मक परिस्थिती,മത്സര സാഹചര്യം
स्पर्धात्मक धोरण,മത്സര തന്ത്രം
संकलक,കമ്പൈലർ
पूरक,പരസ്പരപൂരകമായ
पूरक कोन,പൂരക കോൺ
पूरक घटना पूरक घटना,പൂരക സംഭവം
पूरक घटक,പൂരക ഘടകം
पूरक कार्य,പൂരക പ്രവർത്തനം
पूरक अर्धी जागा,കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്
पूरक अंतराल,പൂരക ഇടവേള
पूरक संच,കോംപ്ലിമെന്ററി സെറ്റ്
पूरक,പൂർത്തീകരണം
संचाचे पूरक,ഒരു സെറ്റിന്റെ പൂരകം
पूर्ण जनगणना,സമ്പൂർണ്ണ സെൻസസ്
पूर्ण सहसंबंध मॅट्रिक्स,സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്
पूर्ण मेट्रिक जागा,പൂർണ്ണ മെട്രിക് സ്പേസ്
संपूर्ण ऑर्थोनॉर्मल सेट,പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്
पूर्ण चतुर्भुज,സമ്പൂർണ്ണ ചതുർഭുജം
पूर्ण भागफल,സമ്പൂർണ്ണ ഘടകം
पूर्ण संच,മുഴുവൻ സെറ്റ്
पूर्ण समाधान,പൂർണ്ണമായ പരിഹാരം
पूर्णपणे यादृच्छिक डिझाइन,പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ
जटिल युक्तिवाद,സങ്കീർണ്ണമായ വാദം
जटिल संयुग्म,സങ്കീർണ്ണമായ സംയോജനം
जटिल भिन्नता,സങ്കീർണ്ണമായ വ്യത്യാസം
जटिल कार्य,സങ്കീർണ്ണമായ പ്രവർത്തനം
जटिल एकीकरण,സങ്കീർണ്ണമായ ഏകീകരണം
जटिल मॅट्रिक्स,സങ്കീർണ്ണമായ മെട്രിക്സ്
जटिल संख्या,സങ്കീർണ്ണ സംഖ്യ
जटिल संख्या फील्ड,സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്
जटिल ऑर्थोगोनल मॅट्रिक्स,സങ്കീർണ്ണമായ ഓർത്തോഗണൽ മാട്രിക്സ്
जटिल विमान,സങ്കീർണ്ണമായ വിമാനം
जटिल प्रमाण,സങ്കീർണ്ണമായ അളവ്
जटिल परस्पर,സങ്കീർണ്ണമായ പരസ്പര
जटिल परिणाम,സങ്കീർണ്ണമായ ഫലം
