Kannada,Malayalam
"ಸ್ಥಿತಿಸ್ಥಾಪಕ, ವಕ್ರೀಕಾರಕ, ಸ್ಥಿತಿಸ್ಥಾಪಕ","ഇലാസ്റ്റിക്, അൺഫ്രാക്റ്ററി, റിഫ്രാക്ടറി"
"ಆಕ್ರಾನ್ ಹೋಸ್, ಬಂಜು ಹೋಸ್","അക്രോൺ ഹോസ്, ബഞ്ചു ഹോസ്"
ಚಿಕಣಿ ಕವಾಟ,മിനിയേച്ചർ വാൽവ്
ಅಕೋಫೋನಿ,എക്കോഫോണി
ಅಕೌಸ್ಟಿಕ್,അക്കോസ്റ്റിക്
ಅಕೌಸ್ಟಿಕ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,അക്കോസ്റ്റിക് ആഗിരണം
ಅಕೌಸ್ಟಿಕ್ ಅಟೆನ್ಯೂಯೇಶನ್ ಗುಣಾಂಕ,അക്കോസ്റ്റിക് അറ്റൻവേഷൻ കോഫിഫിഷ്യന്റ്
ಅಕೌಸ್ಟಿಕ್ ಕ್ಷೀಣತೆ,അക്കോസ്റ്റിക് അറ്റൻവേഷൻ
ಅಕೌಸ್ಟಿಕ್ ಕಳ್ಳ ಎಚ್ಚರಿಕೆ,അക്കോസ്റ്റിക് കള്ളൻ അലാറം
ಅಕೌಸ್ಟಿಕ್ ಕೆಪಾಸಿಟನ್ಸ್,അക്കോസ്റ്റിക് കപ്പാസിറ്റൻസ്
ಶ್ರವಣ ಕೇಂದ್ರ,ശ്രവണ കേന്ദ്രം
ಅಕೌಸ್ಟಿಕ್ ವಿವರಣೆ,അക്കോസ്റ്റിക് വിശദീകരണം
ಅಕೌಸ್ಟಿಕ್ ಕವರ್,അക്കോസ്റ്റിക് കവർ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ശബ്ദ പ്രതികരണം
ಅಕೌಸ್ಟಿಕ್ ಘಟಕ,അക്കോസ്റ്റിക് ഘടകം
ಅಕೌಸ್ಟಿಕ್ ವಾಹಕತೆ,ശബ്ദ ചാലകത
ಅಕೌಸ್ಟಿಕ್ ಡ್ಯಾಂಪಿಂಗ್,അക്കോസ്റ്റിക് ഡാംപിംഗ്
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,അക്കോസ്റ്റിക് ഡിസ്പർഷൻ
ಧ್ವನಿ ಹ್ಯಾಕರ್,സൗണ്ട് ഹാക്കർ
ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ*,ശബ്ദ ഊർജ്ജം*
ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಸಮೀಕರಣ,അക്കോസ്റ്റിക് ഊർജ്ജ സമവാക്യം
ಅಕೌಸ್ಟಿಕ್ ಸಮೀಕರಣ,ശബ്ദ സമവാക്യം
ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ,അക്കോസ്റ്റിക് പുനഃസ്ഥാപിക്കൽ
ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು,ക്ലാഡ്നി രൂപങ്ങൾ
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ಧ್ವನಿ ಜನರೇಟರ್,ശബ്ദ ജനറേറ്റർ
ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್,അക്കോസ്റ്റിക് ഗ്രേറ്റിംഗ്
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,ശബ്ദ തടസ്സം*
ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ,അക്കോസ്റ്റിക് ജഡത്വം
ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ,ശബ്ദ തീവ്രത
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್,അക്കോസ്റ്റിക് ഇടപെടൽ മീറ്റർ
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ,അക്കോസ്റ്റിക് ഇടപെടൽ ഡിറ്റക്ടർ
ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್,അക്കോസ്റ്റിക് ലെൻസ്
ಧ್ವನಿ ಸಾಲು,ശബ്ദരേഖ
ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ,അക്കോസ്റ്റിക് പിണ്ഡം
ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು,അക്കോസ്റ്റിക് മെറ്റീരിയൽ
ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ,അക്കോസ്റ്റിക് അർത്ഥം സ്വതന്ത്ര പാത
ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್,അക്കോസ്റ്റിക് മോഡ്
ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ,അക്കോസ്റ്റിക് ശബ്ദം
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,അക്കോസ്റ്റിക് ഓം*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","അക്കോസ്റ്റിക് പാനൽ, അക്കോസ്റ്റിക് ബോർഡ്"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,അക്കോസ്റ്റിക് ഘട്ടം സ്ഥിരം
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,അക്കോസ്റ്റിക് റിസീവർ
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,ശബ്ദ സമ്മർദ്ദം
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,ശബ്ദത്തിന്റെ സമമിതി നിയമം
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,ശബ്ദ ഗുണങ്ങൾ
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,അക്കോസ്റ്റിക് ക്വാഡ്രുപോള്
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,അക്കോസ്റ്റിക് വികിരണം മൂലകം
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,അക്കോസ്റ്റിക് വികിരണം
ಧ್ವನಿ ನಿರೋಧಕ,ശബ്ദപ്രതിരോധം
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,അക്കോസ്റ്റിക് റേഡിയോമീറ്റർ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ശബ്ദ പ്രതികരണം
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,അക്കോസ്റ്റിക് റിസിപ്രോസിറ്റി സിദ്ധാന്തം
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,അക്കോസ്റ്റിക് റിഡക്ഷൻ ഘടകം
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,അക്കോസ്റ്റിക് പ്രതിഫലന ഗുണകം
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,ശബ്ദ അപവർത്തനം
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ശബ്ദ പ്രതിരോധം
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ശബ്ദ പ്രതികരണം
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,അക്കോസ്റ്റിക് ചിതറിക്കൽ
ಶ್ರವಣ ಬಿಂದು,ശ്രവണ പോയിന്റ്
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,അക്കോസ്റ്റിക് കാഠിന്യം
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,ശബ്ദസംവിധാനം
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,അക്കോസ്റ്റിക് തെർമോമീറ്റർ
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,ശബ്ദ പ്രവേഗം
ಧ್ವನಿ ತರಂಗ,ശബ്ദ തരംഗം
ಅಕೌಸ್ಟಿಕ್,അക്കോസ്റ്റിക്
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,ശബ്ദ ആഗിരണം ഗുണകം
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,ശബ്ദ ആഗിരണം ഘടകം
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,അക്കോസ്റ്റിക് സർക്യൂട്ട്
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,അക്കോസ്റ്റിക് പ്രതികരണം
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,അക്കോസ്റ്റിക് കാലതാമസം ലൈൻ
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,ശബ്ദ വികലത
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,അക്കോസ്റ്റിക് ശബ്ദശാസ്ത്രം
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,ശബ്ദ തടസ്സം*
ಫೋನೋಗ್ರಾಫ್,ഫോണോഗ്രാഫ്
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,അക്കോസ്റ്റിക് ഓം*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,അക്കോസ്റ്റിക് സ്ഥിരാങ്കം
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,അക്കോസ്റ്റിക് ഫോണോൺ
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,ശബ്ദ പരിവർത്തന ഗുണകം
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ശബ്ദ പ്രതിരോധം
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,അക്കോസ്റ്റിക് കാഠിന്യം
ಧ್ವನಿ ಘಟಕ,ശബ്ദ യൂണിറ്റ്
ಧ್ವನಿ ನಿರೋಧಕ,ശബ്ദപ്രതിരോധം
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,അക്കോസ്റ്റിക് സൈഡ് ലൈൻ
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം"
ಧ್ವನಿ ಮೀಟರ್,ശബ്ദ മീറ്റർ
ಧ್ವನಿ ಒತ್ತಡ,ശബ്ദ സമ്മർദ്ദം
ಸ್ವಾಧೀನ ರೇಡಾರ್,ഏറ്റെടുക്കൽ റഡാർ
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,ആക്ടിനിയം എമിഷൻ
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,ആക്ടിനോ-യുറേനിയം
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,ആക്ടിനോ-യുറേനിയം പരമ്പര
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,റേഡിയോ ഇലക്ട്രിക്
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","പ്രവൃത്തി, പ്രവൃത്തി"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,പ്രവർത്തനവും പ്രതികരണവും
ಕ್ರಮ ಸ್ಥಿರ,പ്രവർത്തന സ്ഥിരത
ಪ್ರಭಾವದ ಗೋಳ,സ്വാധീന മേഖല
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","സജീവമാക്കി, സജീവമാക്കി"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,സജീവ വ്യാപനം
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,സജീവമാക്കൽ പ്രഭാവം
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,സജീവമാക്കൽ പ്രഭാവം
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,സജീവമാക്കൽ വിശകലനം
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,പ്രവർത്തന കേന്ദ്രം
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,ആക്ടിവേഷൻ ടെസ്റ്റർ
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,സജീവമാക്കൽ ഊർജ്ജം
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,സജീവമാക്കൽ എൻട്രോപ്പി
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,സജീവമാക്കൽ നിരക്ക്
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,ആക്റ്റിവേറ്റർ ആറ്റം
ವೇಗವರ್ಧಕ,ആക്സിലറേറ്റർ
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,സജീവമായ ആഗിരണം
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,സജീവമായ ഏരിയൽ
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,റേഡിയേഷൻ അപകട മേഖല
ಸಕ್ರಿಯ ಸಾಧನ,സജീവ ഉപകരണം
ಸಕ್ರಿಯ ಗುರಿ,സജീവമായ ടാർഗെറ്റിംഗ്
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,സജീവ ഹൈഡ്രജൻ*
ಸಕ್ರಿಯ ಜಾಲರಿ,സജീവ മെഷ്
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,സജീവ ലൈൻ സജീവ ലൈൻ
ಸಕ್ರಿಯ ಲೂಪ್,സജീവ ലൂപ്പ്
ಸಕ್ರಿಯ ಕೋಡ್*,സജീവ കോഡ്*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,സജീവ ചേരുവകൾ
ಸಕ್ರಿಯ ಅಣು,സജീവ തന്മാത്ര
ಸಕ್ರಿಯ ಜಾಲರಿ,സജീവ മെഷ്
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,സജീവമായ പുനഃശോഷണം
ಸಕ್ರಿಯ ಪ್ರದೇಶ,സജീവമായ പ്രദേശം
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,സജീവമായ നിയന്ത്രണം
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,സജീവ ഉപഗ്രഹം
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,സജീവമായ വിഘടന സൗരജ്വാല
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,സജീവ ട്രാൻസ്ഡ്യൂസർ
ಸಕ್ರಿಯ ಸೇವನೆ,സജീവമായ ഉപഭോഗം
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,പ്രവർത്തന ഗുണകം*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,പ്രവർത്തന സൂചിക
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,പ്രവർത്തന അനുപാതം
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,പ്രവർത്തന വെക്റ്റർ
ನಿಜವಾದ ಮಾನಿಟರ್,യഥാർത്ഥ മോണിറ്റർ
ನಿಜವಾದ ಒತ್ತಡ,യഥാർത്ഥ സമ്മർദ്ദം
ಹುರಿದುಂಬಿಸು,പ്രവർത്തനക്ഷമമാക്കാൻ
ಹುಟ್ಟುಗಾರ,ഉപജ്ഞാതാവ്
ಹುಟ್ಟುಗಾರ,ഉപജ്ഞാതാവ്
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,അക്വിറ്റിയോമീറ്റർ
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,കേൾവിശക്തി
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,ഫോട്ടോ അക്വിറ്റി മൂല്യം
ತೀವ್ರ ಕೋನ,ന്യൂനകോണ്
ಗುಸುಗುಸು,മന്ത്രിക്കുന്നു
ತೀವ್ರ ತ್ರಿಕೋನ,നിശിത ത്രികോണം
ಅಸೈಕ್ಲಿಕ್,അസൈക്ലിക്
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
ಅಡಾಪ್ಟೋಮೀಟರ್,അഡാപ്റ്റോമീറ്റർ
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,അഡ്‌കോക്ക് ആന്റിന
ಒಟ್ಟುಗೂಡಿಸಲು,സംഗ്രഹിക്കാനായി
ಸಂಕಲನ ಸಮಯ,സമാഹാര സമയം
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,സമാഹാരം-കുറയ്ക്കൽ സമയം
ಸೇರಿಸುವವನು,ചേർക്കുന്നയാൾ
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,ത്വരണം-സംഭരണം
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,ദൂരം-സംഭരണം
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,വേഗത-തുക നിയമം
ವಾಹಕಗಳ ಮೊತ್ತ,വെക്റ്ററുകളുടെ ആകെത്തുക
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,ശേഖരണ പ്രതികരണം
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,അധിക നില
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","അഡിറ്റീവ്, സങ്കലനം"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,സങ്കലന സംവിധാനം
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,സംയുക്ത പ്രതീകങ്ങൾ
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,മൊത്തം പ്രതീക പ്രക്രിയ
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,സങ്കലന പൂരക നിറം
ಸಂಯೋಜಕ ಸ್ಥಿರ,സങ്കലന സ്ഥിരാങ്കം
ಸಂಯೋಜಕ ಎಳೆತ,അഡിറ്റീവ് ട്രാക്ഷൻ
ಸಂಯೋಜಕ ಪರಿಣಾಮ,സങ്കലന പ്രഭാവം
ಸಂಯೋಜಕ ಅಂಶ,സങ്കലന ഘടകം
ಸಂಯೋಜಕ ಕಾರ್ಯ,സങ്കലന പ്രവർത്തനം
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,അഡിറ്റീവ് മിക്സ്
ಸಂಯೋಜಕ ಮೂಲ,സങ്കലന റൂട്ട്
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,സങ്കലന പ്രക്രിയ
ಸೇರಿಸುವಿಕೆ,കൂട്ടിച്ചേർക്കൽ
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,ശേഖരണ പ്രതികരണം
ಸೇರಿಸುವಿಕೆ,കൂട്ടിച്ചേർക്കൽ
ಅಡಿಟ್ರಾನ್,അഡിട്രോൺ
ತಿಳಿಯಿರಿ*,അറിയുക*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,വിലാസ കണക്കുകൂട്ടൽ
ವಿಳಾಸ,വിലാസം
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,വിലാസ എൻക്രിപ്ഷൻ
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,വിലാസ എക്സ്പ്രഷൻ
