Gujarati,Assamese
કમ્પ્યુટર ગ્રાફિક્સ,কম্পিউটাৰ গ্ৰাফিক্স
કમ્પ્યુટર સૂચના,কম্পিউটাৰৰ নিৰ্দেশনা
કમ્પ્યુટર ભાષા,কম্পিউটাৰ ভাষা
કમ્પ્યુટર નેટવર્ક,কম্পিউটাৰ নেটৱৰ্ক
કમ્પ્યુટર વિજ્ઞાન,কম্পিউটাৰ বিজ্ঞান
કમ્પ્યુટર સુરક્ષા,কম্পিউটাৰ সুৰক্ষা
કમ્પ્યુટર સિમ્યુલેટન,কম্পিউটাৰ চিমুলেটন
કમ્પ્યુટર નિષ્ણાત,কম্পিউটাৰ বিশেষজ্ঞ
કોમ્પ્યુટરાઇઝેશન,কম্পিউটাৰাইজেচন
કમ્પ્યુટરિસ્ટ,কম্পিউটাৰিষ্ট
કમ્પ્યુટરાઇઝેશન,কম্পিউটাৰাইজ কৰা
કમ્પ્યુટિંગ,কম্পিউটিং
ખ્યાલ,ধাৰণা
સંમતિ,সমকালীনতা
સમવર્તી,সমকালীন
સ્થિતિ ચલ,কণ্ডিচন ভেৰিয়েবল
શરતી ઓપરેટર,চৰ্তসাপেক্ষ অপাৰেটৰ
શરતી નિવેદન,চৰ্তসাপেক্ষ বিবৃতি
વાહક,পৰিবাহী
કોન્ફરન્સિંગ,কনফাৰেন্সিং
ગોપનીયતા,গোপনীয়তা
રૂપરેખાંકન,বিন্যাস
ભીડ,ভিৰ
જોડાણમાં,সংযোগ
કનેક્ટ ગતિ,সংযোগ গতি
જોડાણ,সংযোগ
કનેક્શન ઓછું સંચાર,সংযোগ কম যোগাযোগ
જોડાણ પ્રકાશન,সংযোগ মুক্তি
કનેક્ટિવિટી,সংযোগ
કનેક્ટર,সংযোগকাৰী
સળંગ,একেৰাহে
પરિણામે,ফলস্বৰূপ
કન્સોલ,কনছ&#39;ল
એકીકરણ,একত্ৰীকৰণ
સતત,নেৰানেপেৰা
સતત સૂચના,নিৰন্তৰ নিৰ্দেশনা
અવરોધ,বাধা
કન્સ્ટ્રક્ટર,কনষ্ট্ৰাক্টৰ
કન્ટેનર,পাত্ৰ
સામગ્રી,বিষয়
સંદર્ભ,সন্দৰ্ভ
સંદર્ભ મુક્ત વ્યાકરણ (CFG),প্ৰসংগ মুক্ত ব্যাকৰণ (CFG)
સંદર્ભ સ્વીચ,প্ৰসংগ চুইচ
આકસ્મિક,আকস্মিকতা
સંકોચન,সংকোচন
વિપરીત,বিষমতা
નિયંત્રણ,নিয়ন্ত্ৰণ
નિયંત્રણ વિસ્તાર,নিয়ন্ত্ৰণ এলেকা
નિયંત્રણ બીટ,নিয়ন্ত্ৰণ বিট
નિયંત્રણ બસ,নিয়ন্ত্ৰণ বাছ
નિયંત્રણ કાર્ડ,নিয়ন্ত্ৰণ কাৰ্ড
નિયંત્રણ સર્કિટ,নিয়ন্ত্ৰণ বৰ্তনী
નિયંત્રણ ચક્ર,নিয়ন্ত্ৰণ চক্ৰ
નિયંત્રણ એન્જિનિયરિંગ,নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী
નિયંત્રણ કી,নিয়ন্ত্ৰণ কি&#39;
નિયંત્રણ તર્ક,নিয়ন্ত্ৰণ যুক্তি
નિયંત્રણ લૂપ,নিয়ন্ত্ৰণ লুপ
નિયંત્રણ ચિહ્ન,নিয়ন্ত্ৰণ চিহ্ন
નિયંત્રણ કામગીરી,নিয়ন্ত্ৰণ কাৰ্য্য
કંટ્રોલ પેનલ,নিয়ন্ত্ৰণ পেনেল
નિયંત્રણ સંકેત,নিয়ন্ত্ৰণ সংকেত
નિયંત્રણ સ્વીચ,নিয়ন্ত্ৰণ চুইচ
નિયંત્રણ ટેપ,নিয়ন্ত্ৰণ টেপ
નિયંત્રણ ટર્મિનલ,নিয়ন্ত্ৰণ টাৰ্মিনেল
કંટ્રોલ યુનિટ (CU),নিয়ন্ত্ৰণ একক (CU)
કન્વર્જન્સ,অভিসৰণ
વાતચીત,কথা-বাৰ্তা
વાતચીત સમયની વહેંચણી,কথোপকথনৰ সময় ভাগ-বতৰা কৰা
રૂપાંતર,ৰূপান্তৰ
કન્વર્ટર,ৰূপান্তৰক
કૂકનું પ્રમેય,কুকৰ উপপাদ্য
સહ-પ્રોસેસર,সহ-প্ৰচেছৰ
નકલ,কপি কৰক
કૉપિરાઇટ,কপিৰাইট
દોરી,কৰ্ড
કોર્ડલેસ ટેલિફોન,কৰ্ডলেছ টেলিফোন
પરિણામ,corollary
કરેક્શન,সংশোধন
દૂષિત,দুৰ্নীতিগ্ৰস্ত
ગણતરી,হিচাপ কৰা
કાઉન્ટર,বিৰোধ
દેશનો કોડ,দেশৰ কোড
સહપ્રવૃત્તિ,সহাৱস্থান
કવરેજ,কভাৰেজ
ક્રેશ,খুন্দা মৰা
મુશ્કેલ રસ્તો,জটিল পথ
જટિલ માર્ગ પદ્ધતિ (CPM),জটিল পথ পদ্ধতি (CPM)
ક્રોસ ચેક,ক্ৰছ চেক
ક્રોસ કમ્પાઇલર,ক্ৰছ কম্পাইলাৰ
ક્રોસ ફાયર,ক্ৰছ জুই
ક્રોસ ટોક,ক্ৰছ টক
ક્રિપ્ટોગ્રાફિક,ক্ৰিপ্টোগ্ৰাফিক
સંકેતલિપી,ক্ৰিপ্টোগ্ৰাফী
ચલણ પ્રતીક,মুদ্ৰাৰ চিহ্ন
વર્તમાન ડિરેક્ટરી,বৰ্তমান ডাইৰেকটৰি
વર્તમાન વિન્ડો,বৰ্তমান উইন্ডো
કર્સર,কাৰ্চাৰ
વળાંક,বক্ৰ
કાપો અને પેસ્ટ કરો,কাটি পেষ্ট কৰক
કાપવાની પદ્ધતિ,কাটিব পৰা পদ্ধতি
સાયબર,চাইবাৰ
સાયબર કાફે,চাইবাৰ কেফে
સાયબર રોકડ,চাইবাৰ নগদ ধন
સાયબર અપરાધ,চাইবাৰ অপৰাধ
સાયબર ડેલીક્સ,চাইবাৰ ডেলিক
સાયબર કાયદો,চাইবাৰ আইন
સાયબર સેક્સ,চাইবাৰ যৌনতা
સાયબરનેટિક્સ,চাইবাৰনেটিক্স
સાયબરનેશન,চাইবাৰনেচন
ચક્ર,চক্ৰ
ચક્ર મેમરી,চক্ৰ স্মৃতিশক্তি
સાયકલ ચોરી,চক্ৰ চুৰি
ચક્ર સમય,চক্ৰৰ সময়
ચક્રીય,চক্ৰীয়
ડિમન,ডেমন
ડેઝી વ્હીલ,ডেইজী চকা
ડેટા એડમિનિસ્ટ્રેટર,ডাটা প্ৰশাসক
ડેટા ફાળવણી,তথ্য আবণ্টন
ડેટા વિસ્તાર,ডাটা এৰিয়া
ડેટા એરે,ডাটা এৰে
ડેટા બેઝ,ডাটা বেচ
ડેટા બ્રેક,ডাটা ব্ৰেক
ડેટા બસ,ডাটা বাছ
ડેટા વાહક,ডাটা কেৰিয়াৰ
ડેટા સેલ,ডাটা চেল
ડેટા ચેનલ,ডাটা চেনেল
ડેટા કમ્યુનિકેશન,ডাটা যোগাযোগ
ડેટા કમ્પ્રેશન,তথ্য সংকোচন
માહિતી ક્ષેત્ર,ডাটা ফিল্ড
ડેટા ફાઇલ,ডাটা ফাইল
માહિતી પ્રવાહ,তথ্যৰ প্ৰবাহ
ડેટા ફ્લો ચાર્ટ,ডাটা প্ৰবাহ চাৰ্ট
ડેટા વંશવેલો,ডাটা হাইৰাৰ্কি
ડેટા સ્તર,তথ্যৰ স্তৰ
ડેટા લાઇબ્રેરી,ডাটা লাইব্ৰেৰী
ડેટા લિંક સ્તર,ডাটা লিংক স্তৰ
ડેટા લિંક લેયર (DLL),ডাটা লিংক স্তৰ (DLL)
માહિતી વ્યવસ્થાપન,তথ্য ব্যৱস্থাপনা
ડેટા મેનીપ્યુલેશન,ডাটা মেনিপুলেচন
ડેટા મેનીપ્યુલેશન લેંગ્વેજ (DML),ডাটা মেনিপুলেচন ভাষা (DML)
ડેટા મોડેમ,ডাটা মডেম
ડેટા ફેરફાર,তথ্য পৰিৱৰ্তন
ડેટા નેટવર્ક,ডাটা নেটৱৰ্ক
માહિતી કામગીરી,ডাটা অপাৰেচন
ડેટા સંસ્થા,ডাটা সংস্থাপন
ડેટા આઉટપુટ,ডাটা আউটপুট
ડેટા પાથ,ডাটা পথ
ડેટાની તૈયારી,তথ্য প্ৰস্তুত কৰা
ડેટા ગોપનીયતા,ডাটা গোপনীয়তা
ડેટા પ્રોસેસર,ডাটা প্ৰচেছৰ
ડેટા જાણવણી,তথ্য সুৰক্ষা
ડેટા રેકોર્ડ,ডাটা ৰেকৰ্ড
માહિતી પુનઃપ્રાપ્તિ,তথ্য উদ্ধাৰ কৰা
ડેટા રૂટિન,ডাটা ৰুটিন
ડેટા સુરક્ષા,ডাটা সুৰক্ষা
ડેટા સેટ,ডাটা ছেট
ડેટા સિગ્નલ,ডাটা সংকেত
ડેટા સિંક,ডাটা ডুব যোৱা
માહિતીનું પ્રાપ્તિસ્થાન,তথ্যৰ উৎস
ડેટા સ્પષ્ટીકરણ,তথ্যৰ নিৰ্দিষ্টকৰণ
ડેટા સ્ટેશન,ডাটা ষ্টেচন
માહિતી સંગ્રાહક,ডাটা সংৰক্ষণ
માહિતી સંગ્રહ માળખું,তথ্য সংৰক্ষণ গঠন
ડેટા માળખું,তথ্যৰ গঠন
ડેટા સ્વીચ,ডাটা চুইচ
ડેટા ટેબલ,ডাটা টেবুল
ડેટા ટર્મિનલ,ডাটা টাৰ্মিনেল
ડેટા ટ્રાન્સક્રિપ્શન,ডাটা ট্ৰান্সক্ৰিপচন
ડેટા ટ્રાન્સફર,ডাটা ট্ৰেন্সফাৰ
ડેટા ટ્રાન્સમિશન,ডাটা ট্ৰেন্সমিছন
ડેટા ટ્રાન્સમિશન ચેનલ,ডাটা ট্ৰেন্সমিছন চেনেল
ડેટા પ્રકાર,তথ্যৰ ধৰণ
ડેટા યુનિટ,ডাটা ইউনিট
માહિતી માન્યતા,তথ্য বৈধকৰণ
ડેટાબેઝ,ডাটাবেছ
ડેટાબેઝ વહીવટ,ডাটাবেছ প্ৰশাসন
ડેટાબેઝ ડિઝાઇન,ডাটাবেছ ডিজাইন
ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ,ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা
ડેટાગ્રાવ,ডাটাগ্ৰাভ
ડેટમ,ডাটাম
મૃત્યુ ક્ષેત્ર,ডেড জ&#39;ন
મડાગાંઠ,ডেডলক
ડેડલોક નિવારણ,ডেডলক প্ৰতিৰোধ
ડિબગ,ডিবাগ কৰক
નિર્ણય બોક્સ,সিদ্ধান্ত বাকচ
