Assamese,Odiya
ক’চি অৱশিষ্ট উপপাদ্য,କାଚି ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
কেলি হেমিল্টন উপপাদ্য,କେଲେ ହାମିଲଟନ୍ ଥିଓରେମ୍ |
আকাশী দেহ,ସ୍ୱର୍ଗୀୟ ଶରୀର |
আকাশী জোখ,ସ୍ୱର୍ଗୀୟ ମାପ
আকাশী যান্ত্ৰিকতা,ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ
আকাশী বস্তু,ସ୍ୱର୍ଗୀୟ ବସ୍ତୁ |
কোষ কম্পাঙ্ক,କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |
লোকপিয়ল,ଜନଗଣନା
চেন্টাইল,ସେଣ୍ଟିଲ୍ |
চেন্টিমিটাৰ,ସେଣ୍ଟିମିଟର |
চেণ্টিমিটাৰ গ্ৰাম দ্বিতীয় ব্যৱস্থা,ସେଣ୍ଟିମିଟର ଗ୍ରାମ୍ ଦ୍ୱିତୀୟ ସିଷ୍ଟମ୍ |
কেন্দ্ৰীয়,କେନ୍ଦ୍ରୀୟ |
কেন্দ্ৰীয় অক্ষ,କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ
কেন্দ্ৰীয় পাৰ্থক্য,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
কেন্দ্ৰীয় পাৰ্থক্য টেবুল,କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |
কেন্দ্ৰীয় সীমা উপপাদ্য,କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |
কেন্দ্ৰীয় মুহূৰ্ত,କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU)
কেন্দ্ৰীয় প্ৰৱণতা,କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |
কেন্দ্ৰ,କେନ୍ଦ୍ର
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |
গোটৰ কেন্দ্ৰ,ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |
ভৰৰ কেন্দ্ৰ,ଜନତା କେନ୍ଦ୍ର |
প্ৰতিসমতাৰ কেন্দ্ৰ,ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |
কেন্দ্ৰপৃথক বল,ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |
কেন্দ্ৰিক বল,ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |
কেন্দ্ৰবিন্দু,ସେଣ୍ଟ୍ରଏଡ୍
নিশ্চয়তা,ନିଶ୍ଚିତତା
cgs ব্যৱস্থা,cgs ସିଷ୍ଟମ୍ |
cgs ইউনিট,cgs ଏକକ
পাৰ্থক্যৰ শৃংখল নিয়ম,ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |
আকস্মিক কাৰণ,ସୁଯୋଗ କାରଣ
chance moves,ସୁଯୋଗ ଗତି କରେ |
অক্ষৰ পৰিৱৰ্তন,କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ
ভিত্তিৰ পৰিৱৰ্তন,ଆଧାର ପରିବର୍ତ୍ତନ
ক্ৰম সলনি কৰা,କ୍ରମ ପରିବର୍ତ୍ତନ
বৈশিষ্ট্য সহগ,ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା
নিৰ্ণায়ক,ନିର୍ଣ୍ଣୟକାରୀ
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ
বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
লগাৰিদমৰ বৈশিষ্ট্য,ଲୋଗାରିଦମର ଚରିତ୍ର |
বৈশিষ্ট্যপূৰ্ণ বহুপদ,ଚରିତ୍ରିକ ବହୁଭୂତ |
বৈশিষ্ট্যপূৰ্ণ মূল্য,ଚରିତ୍ରିକ ମୂଲ୍ୟ
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,ଚରିତ୍ର ଭେକ୍ଟର୍ |
আখৰৰ গোট,ବର୍ଣ୍ଣ ସେଟ୍ |
তালিকা,ଚାର୍ଟ
কাই-স্কেয়াৰ বিতৰণ,ଚି-ବର୍ଗ ବଣ୍ଟନ |
কাই-বৰ্গ সূত্ৰ,ଚି-ବର୍ଗ ସୂତ୍ର |
কাই-স্কেয়াৰ পৰীক্ষা,ଚି-ବର୍ଗ ପରୀକ୍ଷା |
কৰ্ড,ଧ୍ୱନି
কৰ্ড-বাইছেকচন পদ্ধতি,କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |
চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা),ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା)
চাইফাৰ (শূন্য),ସାଇଫର୍ (ଶୂନ)
বৃত্ত,ବୃତ୍ତ
অভিসৰণৰ বৃত্ত,ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |
বৰ্তনী মেট্ৰিক্স,ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
বৃত্তাকাৰ,ବୃତ୍ତାକାର |
বৃত্তাকাৰ এছিম্পটট,ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |
বৃত্তাকাৰ হেলিক্স,ବୃତ୍ତାକାର ହେଲିକ୍ସ |
বৃত্তাকাৰ গতি,ବୃତ୍ତାକାର ଗତି |
circumcentre,ସୁନ୍ନତ
circumcircle কৰা হৈছে,ସୁନ୍ନତ
circumscribe কৰক,ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |
পৰিসীমাবদ্ধ,ସର୍କୁକ୍ରାଇଡ୍ |
circumscribed বৃত্ত,ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |
ধ্ৰুপদী ডিডক্টিভ কৌশল,ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |
ধ্ৰুপদী গতিশীলতা,ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |
ধ্ৰুপদী অনুকূলন,ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |
ধ্ৰুপদী ধ্বংস সমস্যা,ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |
ভুলৰ শ্ৰেণীবিভাজন,ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ
শ্ৰেণীৰ ব্যৱধান,ଶ୍ରେଣୀ ବ୍ୟବଧାନ
শ্ৰেণী-ব্যৱধান একক,ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |
শ্ৰেণী সীমা,ଶ୍ରେଣୀ ସୀମା
ঘড়ীৰ কাঁটাৰ দিশত,ଘଣ୍ଟା ବୁଲାଇ |
clopen (= বন্ধ আৰু খোলা),clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା)
বন্ধ কৰা হৈছে,ବନ୍ଦ |
বন্ধ উত্তল ঢাল,ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |
বন্ধ ঘনক,ବନ୍ଦ କ୍ୟୁବ୍ |
বন্ধ বক্ৰ,ବନ୍ଦ ବକ୍ର
বন্ধ ডমেইন,ବନ୍ଦ ଡୋମେନ୍ |
বন্ধ চিত্ৰ,ବନ୍ଦ ଚିତ୍ର
বন্ধ ব্যৱধান,ବନ୍ଦ ବ୍ୟବଧାନ |
বন্ধ অঞ্চল,ବନ୍ଦ ଅଞ୍ଚଳ |
বন্ধ চেট,ବନ୍ଦ ସେଟ୍ |
বন্ধ পৃষ্ঠ,ବନ୍ଦ ପୃଷ୍ଠ
বন্ধ কৰা,ବନ୍ଦ
বন্ধ অপাৰেটৰ,ବନ୍ଦ ଅପରେଟର |
বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু),ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ)
বন্ধ কৰাৰ প্ৰস্তাৱনা,ବନ୍ଦ ଡାକରା
বন্ধ কৰা ছেট,ବନ୍ଦ ସେଟ୍ |
ক্লাষ্টাৰ পইণ্ট,କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,କ୍ଲଷ୍ଟର ନମୁନା
ক্লাষ্টাৰ ছেট,କ୍ଲଷ୍ଟର ସେଟ୍ |
সমাক্ষীয় বৃত্ত,ସମବାୟ ସର୍କଲଗୁଡିକ |
সমাক্ষীয় পেৰাবোলা,ସମବାୟ ପାରାବୋଲସ୍ |
সমাক্ষীয় সমতল,ସମବାୟ ବିମାନ
সমাক্ষীয় ত্ৰিভুজ,ସମବାୟ ତ୍ରିରଙ୍ଗା |
কব - ডগলাস ফাংশন,କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |
ক&#39;ডিং,କୋଡିଂ
তথ্যৰ ক&#39;ডিং,ତଥ୍ୟର କୋଡିଂ
সহ-ডমেইন,ସହ-ଡୋମେନ୍ |
সহগ মেট্ৰিক্স,କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
সম্পৰ্কৰ সহগ,ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |
নিৰ্ণয়ৰ সহগ,ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା
স্থিতিস্থাপকতাৰ সহগ,ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |
প্ৰসাৰণৰ সহগ,ବିସ୍ତାରର ଗୁଣବତ୍ତା
ঘৰ্ষণৰ সহগ,ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |
ৰৈখিক প্ৰসাৰণৰ সহগ,ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |
ৰিগ্ৰেছনৰ সহগ,ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା
পৃষ্ঠীয় টানৰ সহগ,ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |
তাৰতম্যৰ সহগ,ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା
কোফেক্টৰ,କୋଫାକ୍ଟର |
coin throw (মুদ্ৰা টছ),ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍)
নমুনা সংগ্ৰহ কৰা,ନମୁନା ସଂଗ୍ରହ
collinear,collinear
collinearity,collinearity
স্তম্ভ,ସ୍ତମ୍ଭ
স্তম্ভ সমতুল্যতা,ସ୍ତମ୍ଭ ସମାନତା
স্তম্ভ সমতুল্য,ସ୍ତମ୍ଭ ସମାନ
স্তম্ভ সমতুল্য মেট্ৰিক্স,ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |
স্তম্ভ মেট্ৰিক্স,ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ
স্তম্ভ ৰেংক,ସ୍ତମ୍ଭ ମାନ୍ୟତା
স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স,ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |
স্তম্ভ ভেক্টৰ,ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |
স্তম্ভ অনুসৰি,ସ୍ତମ୍ଭ ଅନୁସାରେ
সংযুক্ত সমীকৰণ,ମିଳିତ ସମୀକରଣ |
সাধাৰণ কোণ,ସାଧାରଣ କୋଣ
সাধাৰণ অক্ষ,ସାଧାରଣ ଅକ୍ଷ
সাধাৰণ ভিত্তি,ସାଧାରଣ ଆଧାର |
সাধাৰণ হৰ,ସାଧାରଣ ଭେଦ
সাধাৰণ পাৰ্থক্য,ସାଧାରଣ ପାର୍ଥକ୍ୟ |
সাধাৰণ কাৰক,ସାଧାରଣ କାରକ |
সাধাৰণ লগাৰিদম,ସାଧାରଣ ଲୋଗାରିଦମ୍ |
সাধাৰণ বহুগুণ,ସାଧାରଣ ଏକାଧିକ |
সাধাৰণ অনুপাত,ସାଧାରଣ ଅନୁପାତ |
সাধাৰণ অংশ,ସାଧାରଣ ବିଭାଗ |
সাধাৰণ দিশ,ସାଧାରଣ ପାର୍ଶ୍ୱ |
সাধাৰণ স্পৰ্শক,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
সাধাৰণ শব্দ,ସାଧାରଣ ଶବ୍ଦ
কমিউটেটিভ ল&#39;,ଯାତାୟାତ ନିୟମ |
পৰিৱৰ্তনশীল বৈশিষ্ট্য,ଯାତାୟାତ ସମ୍ପତ୍ତି |
কমিউটেটিভ নিয়ম,ଯାତାୟାତ ନିୟମ |
যোগৰ পৰিৱৰ্তনশীল নিয়ম,ଯୋଗର କ୍ରମାଗତ ନିୟମ |
গুণনৰ পৰিৱৰ্তনশীল নিয়ম,ଗୁଣନର କ୍ରମାଗତ ନିୟମ |
কমিউটেটিভ অপাৰেচন,ଯାତାୟାତ କାର୍ଯ୍ୟ
কমিউটেটৰ গোট,ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |
মেট্ৰিক্সৰ অহা-যোৱা কৰা,ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |
কম্পেক্ট চেট,କମ୍ପାକ୍ଟ ସେଟ୍ |
তুলনামূলকতা,ତୁଳନାତ୍ମକତା
মাধ্যমৰ তুলনা,ଅର୍ଥର ତୁଳନା
শতাংশৰ তুলনা,ଶତକଡା ତୁଳନା
তুলনামূলক পৰীক্ষা,ତୁଳନା ପରୀକ୍ଷା
সামঞ্জস্যতা সমীকৰণ,ସୁସଙ୍ଗତ ସମୀକରଣ
প্ৰতিযোগিতামূলক খেল,ପ୍ରତିଯୋଗୀ ଖେଳ |
প্ৰতিযোগিতামূলক পৰিস্থিতি,ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |
প্ৰতিযোগিতামূলক কৌশল,ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |
কম্পাইলাৰ,କମ୍ପାଇଲର୍
পৰিপূৰক,ସଂପନ୍ନ
পৰিপূৰক কোণ,ସଂପୃକ୍ତ କୋଣ |
পৰিপূৰক ঘটনা,ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना
পৰিপূৰক কাৰক,ସଂପୃକ୍ତ କାରକ |
পৰিপূৰক কাৰ্য্য,ସହାୟକ କାର୍ଯ୍ୟ
পৰিপূৰক আধা স্থান,ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |
পৰিপূৰক ব্যৱধান,ସଂପୃକ୍ତ ବ୍ୟବଧାନ |
পৰিপূৰক গোট,ସଂପନ୍ନ ସେଟ୍ |
পৰিপূৰকতা,ପରିପୁରଣ
এটা গোটৰ পৰিপূৰক,ଏକ ସେଟ୍ ର ସଂପନ୍ନ
সম্পূৰ্ণ লোকপিয়ল,ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |
সম্পূৰ্ণ মেট্ৰিক স্থান,ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট,ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |
সম্পূৰ্ণ চতুৰ্ভুজ,ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |
সম্পূৰ্ণ ভাগফল,ସଂପୂର୍ଣ୍ଣ ଭାଗ
সম্পূৰ্ণ ছেট,ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |
সম্পূৰ্ণ সমাধান,ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |
জটিল যুক্তি,ଜଟିଳ ଯୁକ୍ତି
জটিল সংযুক্ত,ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |
জটিল পাৰ্থক্য,ଜଟିଳ ଭିନ୍ନତା |
জটিল ফলন,ଜଟିଳ କାର୍ଯ୍ୟ
জটিল সংহতি,ଜଟିଳ ଏକୀକରଣ |
জটিল মেট্ৰিক্স,ଜଟିଳ ମେଟ୍ରିକ୍ସ |
জটিল সংখ্যা,ଜଟିଳ ସଂଖ୍ୟା
জটিল সংখ্যাৰ ক্ষেত্ৰ,ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
জটিল অৰ্থগনেল মেট্ৰিক্স,ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |
জটিল সমতল,ଜଟିଳ ବିମାନ
জটিল পৰিমাণ,ଜଟିଳ ପରିମାଣ
জটিল পাৰস্পৰিক,ଜଟିଳ ପ୍ରତିକ୍ରିୟା
জটিল ফলাফল,ଜଟିଳ ଫଳାଫଳ
জটিল স্থান,ଜଟିଳ ସ୍ଥାନ
জটিল মূল্যৱান ফলন,ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
জটিল চলক,ଜଟିଳ ଭେରିଏବଲ୍ |
কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো,componendo ଏବଂ divindendo |
উপাদান,ଉପାଦାନ
উপাদান বিশ্লেষণ,ଉପାଦାନ ବିଶ୍ଳେଷଣ |
ভ্যাৰিয়েন্সৰ উপাদান,ଭିନ୍ନତାର ଉପାଦାନ |
ভেক্টৰৰ উপাদান,ଭେକ୍ଟରର ଉପାଦାନ |
কম্পোজিট ফাংচন,ମିଶ୍ରିତ କାର୍ଯ୍ୟ
সংমিশ্ৰিত অনুমান,ମିଶ୍ରିତ ଅନୁମାନ
সংমিশ্ৰিত সংখ্যা,ମିଶ୍ରିତ ସଂଖ୍ୟା
সংমিশ্ৰিত শৃংখলা,ମିଶ୍ରିତ ସିରିଜ୍ |
ভেক্টৰৰ গঠন,ଭେକ୍ଟର ଗଠନ
যৌগিক কোণ,ଯ ound ଗିକ କୋଣ |
যৌগিক বিভাজন,ଯ ound ଗିକ ବିଭାଜନ |
যৌগিক ভগ্নাংশ,ଯ ound ଗିକ ଭଗ୍ନାଂଶ |
চক্ৰান্ত সুত,ଯ ound ଗିକ ଆଗ୍ରହ |
যৌগিক সম্ভাৱনা,ଯ ound ଗିକ ସମ୍ଭାବନା |
সংকোচনযোগ্য প্ৰবাহ,ସଙ୍କୋଚନ ପ୍ରବାହ
সংকোচন,ସଙ୍କୋଚନ
গণনা,ଗଣନା
গণনামূলক সূত্ৰ,ଗଣନା ସୂତ୍ର
গণনা কৰা মান,ଗଣିତ ମୂଲ୍ୟ
কম্পিউটাৰ,କମ୍ପ୍ୟୁଟର
কম্পিউটাৰ এলগৰিদম,କମ୍ପ୍ୟୁଟର ଆଲଗୋରିଦମ |
কম্পিউটাৰ প্ৰগ্ৰেম,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
কম্পিউটাৰ প্ৰগ্ৰেমিং,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ
